"FTE Staffing Report for 2009-10"

"District","Assignment Category","Educator Type","FTE Count"
="Plainfield School District",="Special Education - Teachers and Instructors",="Certified",35.0
="Plainville School District",="Special Education - Teachers and Instructors",="Certified",28.0
="Plymouth School District",="Special Education - Teachers and Instructors",="Certified",17.0
="Pomfret School District",="Special Education - Teachers and Instructors",="Certified",4.0
="Portland School District",="Special Education - Teachers and Instructors",="Certified",12.0
="Preston School District",="Special Education - Teachers and Instructors",="Certified",6.0
="Putnam School District",="Special Education - Teachers and Instructors",="Certified",16.0
="Redding School District",="Special Education - Teachers and Instructors",="Certified",15.5
="Regional School District 01",="Special Education - Teachers and Instructors",="Certified",5.0
="Regional School District 04",="Special Education - Teachers and Instructors",="Certified",9.0
="Regional School District 05",="Special Education - Teachers and Instructors",="Certified",18.0
="Regional School District 06",="Special Education - Teachers and Instructors",="Certified",8.8
="Regional School District 07",="Special Education - Teachers and Instructors",="Certified",14.3
="Regional School District 08",="Special Education - Teachers and Instructors",="Certified",21.4
="Regional School District 09",="Special Education - Teachers and Instructors",="Certified",6.1
="Regional School District 10",="Special Education - Teachers and Instructors",="Certified",27.4
="Regional School District 11",="Special Education - Teachers and Instructors",="Certified",5.0
="Regional School District 12",="Special Education - Teachers and Instructors",="Certified",13.2
="Regional School District 13",="Special Education - Teachers and Instructors",="Certified",18.8
="Regional School District 14",="Special Education - Teachers and Instructors",="Certified",21.0
="Regional School District 15",="Special Education - Teachers and Instructors",="Certified",43.8
="Regional School District 16",="Special Education - Teachers and Instructors",="Certified",18.0
="Regional School District 17",="Special Education - Teachers and Instructors",="Certified",25.5
="Regional School District 18",="Special Education - Teachers and Instructors",="Certified",19.0
="Regional School District 19",="Special Education - Teachers and Instructors",="Certified",13.4
="Ridgefield School District",="Special Education - Teachers and Instructors",="Certified",39.8
="Rocky Hill School District",="Special Education - Teachers and Instructors",="Certified",22.5
="Salem School District",="Special Education - Teachers and Instructors",="Certified",5.0
="Salisbury School District",="Special Education - Teachers and Instructors",="Certified",2.0
="Scotland School District",="Special Education - Teachers and Instructors",="Certified",3.0
="Seymour School District",="Special Education - Teachers and Instructors",="Certified",23.0
="Sharon School District",="Special Education - Teachers and Instructors",="Certified",3.5
="Shelton School District",="Special Education - Teachers and Instructors",="Certified",40.0
="Sherman School District",="Special Education - Teachers and Instructors",="Certified",5.4
="Simsbury School District",="Special Education - Teachers and Instructors",="Certified",39.3
="Somers School District",="Special Education - Teachers and Instructors",="Certified",16.8
="South Windsor School District",="Special Education - Teachers and Instructors",="Certified",46.0
="Southington School District",="Special Education - Teachers and Instructors",="Certified",64.6
="Sprague School District",="Special Education - Teachers and Instructors",="Certified",4.0
="Stafford School District",="Special Education - Teachers and Instructors",="Certified",19.5
="Stamford School District",="Special Education - Teachers and Instructors",="Certified",143.0
="Sterling School District",="Special Education - Teachers and Instructors",="Certified",5.0
="Stonington School District",="Special Education - Teachers and Instructors",="Certified",33.5
="Stratford School District",="Special Education - Teachers and Instructors",="Certified",55.1
="Suffield School District",="Special Education - Teachers and Instructors",="Certified",21.5
="The Gilbert School District",="Special Education - Teachers and Instructors",="Certified",2.0
="Thomaston School District",="Special Education - Teachers and Instructors",="Certified",13.6
="Thompson School District",="Special Education - Teachers and Instructors",="Certified",8.3
="Tolland School District",="Special Education - Teachers and Instructors",="Certified",27.1
="Torrington School District",="Special Education - Teachers and Instructors",="Certified",44.8
="Trailblazers Academy District",="Special Education - Teachers and Instructors",="Certified",1.0
="Trumbull School District",="Special Education - Teachers and Instructors",="Certified",63.0
="Unified School District #1",="Special Education - Teachers and Instructors",="Certified",32.0
="Unified School District #2",="Special Education - Teachers and Instructors",="Certified",39.8
="Union School District",="Special Education - Teachers and Instructors",="Certified",1.0
="Vernon School District",="Special Education - Teachers and Instructors",="Certified",41.8
="Voluntown School District",="Special Education - Teachers and Instructors",="Certified",3.0
="Wallingford School District",="Special Education - Teachers and Instructors",="Certified",58.0
="Waterbury School District",="Special Education - Teachers and Instructors",="Certified",198.0
="Waterford School District",="Special Education - Teachers and Instructors",="Certified",26.0
="Watertown School District",="Special Education - Teachers and Instructors",="Certified",33.3
="West Hartford School District",="Special Education - Teachers and Instructors",="Certified",98.6
="West Haven School District",="Special Education - Teachers and Instructors",="Certified",76.5
="Westbrook School District",="Special Education - Teachers and Instructors",="Certified",11.0
="Weston School District",="Special Education - Teachers and Instructors",="Certified",22.0
="Westport School District",="Special Education - Teachers and Instructors",="Certified",54.5
="Wethersfield School District",="Special Education - Teachers and Instructors",="Certified",24.4
="Willington School District",="Special Education - Teachers and Instructors",="Certified",6.0
="Wilton School District",="Special Education - Teachers and Instructors",="Certified",31.9
="Winchester School District",="Special Education - Teachers and Instructors",="Certified",16.0
="Windham School District",="Special Education - Teachers and Instructors",="Certified",45.9
="Windsor Locks School District",="Special Education - Teachers and Instructors",="Certified",20.5
="Windsor School District",="Special Education - Teachers and Instructors",="Certified",44.3
="Wolcott School District",="Special Education - Teachers and Instructors",="Certified",27.0
="Woodbridge School District",="Special Education - Teachers and Instructors",="Certified",9.0
="Woodstock Academy District",="Special Education - Teachers and Instructors",="Certified",5.0
="Woodstock School District",="Special Education - Teachers and Instructors",="Certified",6.0

