"FTE Staffing Report for 2008-09"

"District","Assignment Category","Educator Type","FTE Count"
="Eastford School District",="General Education - Teachers and Instructors",="Certified",13.5
="Easton School District",="General Education - Teachers and Instructors",="Certified",71.9
="EdAdvance",="General Education - Teachers and Instructors",="Certified",5.0
="Ellington School District",="General Education - Teachers and Instructors",="Certified",153.2
="Elm City College Preparatory School",="General Education - Teachers and Instructors",="Certified",42.0
="Enfield School District",="General Education - Teachers and Instructors",="Certified",424.7
="Essex School District",="General Education - Teachers and Instructors",="Certified",38.9
="Explorations District",="General Education - Teachers and Instructors",="Certified",5.8
="Fairfield School District",="General Education - Teachers and Instructors",="Certified",675.7
="Farmington School District",="General Education - Teachers and Instructors",="Certified",285.2
="Franklin School District",="General Education - Teachers and Instructors",="Certified",16.5
="Glastonbury School District",="General Education - Teachers and Instructors",="Certified",422.9
="Granby School District",="General Education - Teachers and Instructors",="Certified",133.7
="Greenwich School District",="General Education - Teachers and Instructors",="Certified",633.0
="Griswold School District",="General Education - Teachers and Instructors",="Certified",133.4
="Groton School District",="General Education - Teachers and Instructors",="Certified",358.5
="Guilford School District",="General Education - Teachers and Instructors",="Certified",252.6
="Hamden School District",="General Education - Teachers and Instructors",="Certified",396.3
="Hampton School District",="General Education - Teachers and Instructors",="Certified",12.4
="Hartford School District",="General Education - Teachers and Instructors",="Certified",1409.6
="Hartland School District",="General Education - Teachers and Instructors",="Certified",18.1
="Hebron School District",="General Education - Teachers and Instructors",="Certified",70.2
="Highville Charter School District",="General Education - Teachers and Instructors",="Certified",20.0
="Integrated Day Charter School District",="General Education - Teachers and Instructors",="Certified",18.2
="Interdistrict School for Arts and Comm District",="General Education - Teachers and Instructors",="Certified",13.0
="Jumoke Academy District",="General Education - Teachers and Instructors",="Certified",25.0
="Kent School District",="General Education - Teachers and Instructors",="Certified",24.6
="Killingly School District",="General Education - Teachers and Instructors",="Certified",188.2
="Learn",="General Education - Teachers and Instructors",="Certified",64.5
="Lebanon School District",="General Education - Teachers and Instructors",="Certified",103.9
="Ledyard School District",="General Education - Teachers and Instructors",="Certified",179.7
="Lisbon School District",="General Education - Teachers and Instructors",="Certified",35.5
="Litchfield School District",="General Education - Teachers and Instructors",="Certified",89.4
="Madison School District",="General Education - Teachers and Instructors",="Certified",244.1
="Manchester School District",="General Education - Teachers and Instructors",="Certified",459.8
="Mansfield School District",="General Education - Teachers and Instructors",="Certified",100.3
="Marlborough School District",="General Education - Teachers and Instructors",="Certified",41.0
="Meriden School District",="General Education - Teachers and Instructors",="Certified",515.3
="Middletown School District",="General Education - Teachers and Instructors",="Certified",332.3
="Milford School District",="General Education - Teachers and Instructors",="Certified",485.2
="Monroe School District",="General Education - Teachers and Instructors",="Certified",243.9
="Montville School District",="General Education - Teachers and Instructors",="Certified",183.2
="Naugatuck School District",="General Education - Teachers and Instructors",="Certified",296.9
="New Beginnings Inc Family Academy District",="General Education - Teachers and Instructors",="Certified",25.6
="New Britain School District",="General Education - Teachers and Instructors",="Certified",576.3
="New Canaan School District",="General Education - Teachers and Instructors",="Certified",283.6
="New Fairfield School District",="General Education - Teachers and Instructors",="Certified",179.8
="New Hartford School District",="General Education - Teachers and Instructors",="Certified",38.1
="New Haven School District",="General Education - Teachers and Instructors",="Certified",1284.2
="New London School District",="General Education - Teachers and Instructors",="Certified",189.0
="New Milford School District",="General Education - Teachers and Instructors",="Certified",288.5
="Newington School District",="General Education - Teachers and Instructors",="Certified",290.0
="Newtown School District",="General Education - Teachers and Instructors",="Certified",339.6
="Norfolk School District",="General Education - Teachers and Instructors",="Certified",11.1
="North Branford School District",="General Education - Teachers and Instructors",="Certified",140.1
="North Canaan School District",="General Education - Teachers and Instructors",="Certified",29.6
="North Haven School District",="General Education - Teachers and Instructors",="Certified",240.6
="North Stonington School District",="General Education - Teachers and Instructors",="Certified",64.8
="Norwalk School District",="General Education - Teachers and Instructors",="Certified",711.4
="Norwich Free Academy District",="General Education - Teachers and Instructors",="Certified",146.5
="Norwich School District",="General Education - Teachers and Instructors",="Certified",233.7
="Odyssey Community School District",="General Education - Teachers and Instructors",="Certified",13.8
="Old Saybrook School District",="General Education - Teachers and Instructors",="Certified",112.2
="Orange School District",="General Education - Teachers and Instructors",="Certified",95.7
="Oxford School District",="General Education - Teachers and Instructors",="Certified",115.8
="Park City Prep Charter School District",="General Education - Teachers and Instructors",="Certified",13.0
="Plainfield School District",="General Education - Teachers and Instructors",="Certified",154.2
="Plainville School District",="General Education - Teachers and Instructors",="Certified",178.7
="Plymouth School District",="General Education - Teachers and Instructors",="Certified",113.0
="Pomfret School District",="General Education - Teachers and Instructors",="Certified",38.6
="Portland School District",="General Education - Teachers and Instructors",="Certified",90.3
="Preston School District",="General Education - Teachers and Instructors",="Certified",31.4
="Project Oceanology",="General Education - Teachers and Instructors",="Certified",5.5
="Putnam School District",="General Education - Teachers and Instructors",="Certified",80.0
="Redding School District",="General Education - Teachers and Instructors",="Certified",88.2
="Regional School District 01",="General Education - Teachers and Instructors",="Certified",40.6
="Regional School District 04",="General Education - Teachers and Instructors",="Certified",75.2
="Regional School District 05",="General Education - Teachers and Instructors",="Certified",175.2
="Regional School District 06",="General Education - Teachers and Instructors",="Certified",77.5
="Regional School District 07",="General Education - Teachers and Instructors",="Certified",78.8
="Regional School District 08",="General Education - Teachers and Instructors",="Certified",121.3
="Regional School District 09",="General Education - Teachers and Instructors",="Certified",71.5
="Regional School District 10",="General Education - Teachers and Instructors",="Certified",178.6
="Regional School District 11",="General Education - Teachers and Instructors",="Certified",26.8
="Regional School District 12",="General Education - Teachers and Instructors",="Certified",84.7
="Regional School District 13",="General Education - Teachers and Instructors",="Certified",146.7
="Regional School District 14",="General Education - Teachers and Instructors",="Certified",129.9
="Regional School District 15",="General Education - Teachers and Instructors",="Certified",266.6
="Regional School District 16",="General Education - Teachers and Instructors",="Certified",168.5
="Regional School District 17",="General Education - Teachers and Instructors",="Certified",170.8
="Regional School District 18",="General Education - Teachers and Instructors",="Certified",117.8
="Regional School District 19",="General Education - Teachers and Instructors",="Certified",90.6
="Ridgefield School District",="General Education - Teachers and Instructors",="Certified",309.5
="Rocky Hill School District",="General Education - Teachers and Instructors",="Certified",168.6
="Salem School District",="General Education - Teachers and Instructors",="Certified",37.1
="Salisbury School District",="General Education - Teachers and Instructors",="Certified",33.1
="Scotland School District",="General Education - Teachers and Instructors",="Certified",12.3
="Seymour School District",="General Education - Teachers and Instructors",="Certified",155.7
="Sharon School District",="General Education - Teachers and Instructors",="Certified",22.9
="Shelton School District",="General Education - Teachers and Instructors",="Certified",318.8
="Sherman School District",="General Education - Teachers and Instructors",="Certified",33.5
="Side By Side Charter School District",="General Education - Teachers and Instructors",="Certified",14.0
="Simsbury School District",="General Education - Teachers and Instructors",="Certified",287.6
="Somers School District",="General Education - Teachers and Instructors",="Certified",110.8
="South Windsor School District",="General Education - Teachers and Instructors",="Certified",299.2
="Southington School District",="General Education - Teachers and Instructors",="Certified",432.9
="Sprague School District",="General Education - Teachers and Instructors",="Certified",25.9
="Stafford School District",="General Education - Teachers and Instructors",="Certified",130.0
="Stamford Academy District",="General Education - Teachers and Instructors",="Certified",11.0
="Stamford School District",="General Education - Teachers and Instructors",="Certified",1066.1
="Sterling School District",="General Education - Teachers and Instructors",="Certified",30.0
="Stonington School District",="General Education - Teachers and Instructors",="Certified",155.3
="Stratford School District",="General Education - Teachers and Instructors",="Certified",440.7
="Suffield School District",="General Education - Teachers and Instructors",="Certified",165.2
="The Bridge Academy District",="General Education - Teachers and Instructors",="Certified",18.8
="The Gilbert School District",="General Education - Teachers and Instructors",="Certified",32.2
="Thomaston School District",="General Education - Teachers and Instructors",="Certified",80.0
="Thompson School District",="General Education - Teachers and Instructors",="Certified",93.8
="Tolland School District",="General Education - Teachers and Instructors",="Certified",190.3
="Torrington School District",="General Education - Teachers and Instructors",="Certified",290.5
="Trailblazers Academy District",="General Education - Teachers and Instructors",="Certified",18.0
="Trumbull School District",="General Education - Teachers and Instructors",="Certified",412.9
="Unified School District #1",="General Education - Teachers and Instructors",="Certified",131.5
="Unified School District #2",="General Education - Teachers and Instructors",="Certified",29.0
="Union School District",="General Education - Teachers and Instructors",="Certified",5.4
="Vernon School District",="General Education - Teachers and Instructors",="Certified",252.2
="Voluntown School District",="General Education - Teachers and Instructors",="Certified",25.0
="Wallingford School District",="General Education - Teachers and Instructors",="Certified",452.9
="Waterbury School District",="General Education - Teachers and Instructors",="Certified",1129.5
="Waterford School District",="General Education - Teachers and Instructors",="Certified",196.7
="Watertown School District",="General Education - Teachers and Instructors",="Certified",195.1
="West Hartford School District",="General Education - Teachers and Instructors",="Certified",653.5
="West Haven School District",="General Education - Teachers and Instructors",="Certified",399.9
="Westbrook School District",="General Education - Teachers and Instructors",="Certified",78.9
="Weston School District",="General Education - Teachers and Instructors",="Certified",171.3
="Westport School District",="General Education - Teachers and Instructors",="Certified",439.3
="Wethersfield School District",="General Education - Teachers and Instructors",="Certified",234.0
="Willington School District",="General Education - Teachers and Instructors",="Certified",45.8
="Wilton School District",="General Education - Teachers and Instructors",="Certified",281.8
="Winchester School District",="General Education - Teachers and Instructors",="Certified",71.5
="Windham School District",="General Education - Teachers and Instructors",="Certified",234.7
="Windsor Locks School District",="General Education - Teachers and Instructors",="Certified",132.7
="Windsor School District",="General Education - Teachers and Instructors",="Certified",286.1
="Wolcott School District",="General Education - Teachers and Instructors",="Certified",187.7
="Woodbridge School District",="General Education - Teachers and Instructors",="Certified",57.5
="Woodstock Academy District",="General Education - Teachers and Instructors",="Certified",78.6
="Woodstock School District",="General Education - Teachers and Instructors",="Certified",56.0

