"Five-Year Graduation Rates, 2011-12"
"All Districts, All Schools, Special Education Status"

"",,,,"Graduates",,"Non-Graduates",,,
"Elm City College Preparatory School District","Elm City College Preparatory School","Special Education","*","*","*","*","*","*","*"
"Enfield School District","Enfield High School","Non-Special Education",172,156,90.7,"*","*",16,9.3
"Enfield School District","Enfield High School","Special Education",21,15,71.4,"*","*",6,28.6
"Enfield School District","Enrico Fermi High School","Non-Special Education",252,235,93.3,"*","*",17,6.7
"Enfield School District","Enrico Fermi High School","Special Education",51,38,74.5,"*","*",13,25.5
"Explorations District","Explorations","Non-Special Education",21,"*","*","*","*","*","*"
"Explorations District","Explorations","Special Education",8,"*","*","*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Non-Special Education",301,296,98.3,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Special Education",51,47,92.2,"*","*","*","*"
"Fairfield School District","Fairfield Warde High School","Non-Special Education",297,286,96.3,"*","*",11,3.7
"Fairfield School District","Fairfield Warde High School","Special Education",41,37,90.2,"*","*","*","*"
"Farmington School District","Farmington High School","Non-Special Education",274,268,97.8,"*","*","*","*"
"Farmington School District","Farmington High School","Special Education",24,21,87.5,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","Non-Special Education",454,452,99.6,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","Special Education",52,45,86.5,"*","*","*","*"
"Granby School District","Granby Memorial High School","Non-Special Education",167,165,98.8,"*","*","*","*"
"Granby School District","Granby Memorial High School","Special Education",20,20,100.0,"*","*","*","*"
"Greenwich School District","Greenwich High School","Non-Special Education",549,532,96.9,"*","*",17,3.1
"Greenwich School District","Greenwich High School","Special Education",91,80,87.9,"*","*",7,7.7
"Griswold School District","Griswold High School","Non-Special Education",157,141,89.8,"*","*","*","*"
"Griswold School District","Griswold High School","Special Education",26,21,80.8,"*","*","*","*"
"Groton School District","Robert E. Fitch High School","Non-Special Education",306,259,84.6,"*","*","*","*"
"Groton School District","Robert E. Fitch High School","Special Education",33,26,78.8,"*","*","*","*"
"Guilford School District","Guilford High School","Non-Special Education",251,251,100.0,"*","*","*","*"
"Guilford School District","Guilford High School","Special Education",33,31,93.9,"*","*","*","*"
"Hamden School District","Hamden High School","Non-Special Education",433,397,91.7,"*","*",35,8.1
"Hamden School District","Hamden High School","Special Education",63,54,85.7,"*","*",9,14.3
"Hartford School District","Bulkeley High School Upper School","Non-Special Education",203,163,80.3,"*","*",40,19.7
"Hartford School District","Bulkeley High School Upper School","Special Education",44,27,61.4,"*","*",15,34.1
"Hartford School District","Capital Preparatory Magnet School","Non-Special Education",33,32,97.0,"*","*","*","*"
"Hartford School District","Classical Magnet School","Non-Special Education",77,76,98.7,"*","*","*","*"
"Hartford School District","Classical Magnet School","Special Education","*","*","*","*","*","*","*"
"Hartford School District","Culinary Arts Academy","Non-Special Education",36,26,72.2,"*","*",10,27.8
"Hartford School District","Culinary Arts Academy","Special Education",18,8,44.4,"*","*",8,44.4
"Hartford School District","HPHS Academy of Engineering and Green Technology","Non-Special Education",96,80,83.3,"*","*",14,14.6
"Hartford School District","HPHS Academy of Engineering and Green Technology","Special Education",33,19,57.6,"*","*",12,36.4
"Hartford School District","HPHS Academy of Nursing and Health Science","Non-Special Education",103,82,79.6,"*","*",21,20.4
"Hartford School District","HPHS Academy of Nursing and Health Science","Special Education",22,12,54.5,"*","*",10,45.5
"Hartford School District","HPHS Law and Government Academy","Non-Special Education",106,69,65.1,"*","*",37,34.9
"Hartford School District","HPHS Law and Government Academy","Special Education",28,16,57.1,6,21.4,6,21.4
"Hartford School District","OPPortunity High School","Non-Special Education",60,34,56.7,"*","*",26,43.3
"Hartford School District","OPPortunity High School","Special Education",12,6,50.0,"*","*",6,50.0
"Hartford School District","Pathways Academy of Technology and Design","Non-Special Education",73,70,95.9,"*","*","*","*"
"Hartford School District","Pathways Academy of Technology and Design","Special Education",11,10,90.9,"*","*","*","*"
"Hartford School District","Sports and Medical Sciences Academy","Non-Special Education",94,90,95.7,"*","*","*","*"
"Hartford School District","Sports and Medical Sciences Academy","Special Education",12,11,91.7,"*","*","*","*"
"Hartford School District","University High of Science and Engineering","Non-Special Education",81,74,91.4,"*","*",7,8.6
"Hartford School District","University High of Science and Engineering","Special Education","*","*","*","*","*","*","*"
"Killingly School District","Killingly High School","Non-Special Education",156,132,84.6,"*","*","*","*"
"Killingly School District","Killingly High School","Special Education",27,22,81.5,"*","*","*","*"
"Lebanon School District","Lyman Memorial High School","Non-Special Education",114,106,93.0,"*","*","*","*"
"Lebanon School District","Lyman Memorial High School","Special Education",10,10,100.0,"*","*","*","*"
"Ledyard School District","Ledyard High School","Non-Special Education",182,172,94.5,"*","*","*","*"
"Ledyard School District","Ledyard High School","Special Education",23,21,91.3,"*","*","*","*"
"Lisbon School District","Community Connection - The Big Picture High School","Non-Special Education","*","*","*","*","*","*","*"
"Litchfield School District","Litchfield High School","Non-Special Education","*","*","*","*","*","*","*"
"Litchfield School District","Litchfield High School","Special Education","*","*","*","*","*","*","*"
"Madison School District","Daniel Hand High School","Non-Special Education",288,286,99.3,"*","*","*","*"
"Madison School District","Daniel Hand High School","Special Education",42,41,97.6,"*","*","*","*"
"Manchester School District","Manchester High School","Non-Special Education",408,338,82.8,"*","*",70,17.2
"Manchester School District","Manchester High School","Special Education",64,49,76.6,"*","*",15,23.4
"Meriden School District","Francis T. Maloney High School","Non-Special Education",270,215,79.6,"*","*",55,20.4
"Meriden School District","Francis T. Maloney High School","Special Education",50,22,44.0,7,14.0,21,42.0
"Meriden School District","Orville H. Platt High School","Non-Special Education",248,193,77.8,"*","*",55,22.2
"Meriden School District","Orville H. Platt High School","Special Education",51,29,56.9,"*","*",16,31.4
"Middletown School District","Middletown High School","Non-Special Education",284,247,87.0,"*","*",35,12.3
"Middletown School District","Middletown High School","Special Education",38,27,71.1,"*","*",11,28.9
"Milford School District","Jonathan Law High School","Non-Special Education",214,194,90.7,"*","*",19,8.9
"Milford School District","Jonathan Law High School","Special Education",51,38,74.5,"*","*",10,19.6
"Milford School District","Joseph A. Foran High School","Non-Special Education",210,206,98.1,"*","*","*","*"
"Milford School District","Joseph A. Foran High School","Special Education",33,24,72.7,"*","*","*","*"
"Monroe School District","Masuk High School","Non-Special Education",322,321,99.7,"*","*","*","*"
"Monroe School District","Masuk High School","Special Education",15,14,93.3,"*","*","*","*"
"Montville School District","Montville High School","Non-Special Education",185,170,91.9,"*","*",15,8.1
"Montville School District","Montville High School","Special Education",25,17,68.0,"*","*",8,32.0
"Naugatuck School District","Naugatuck High School","Non-Special Education",318,281,88.4,"*","*",37,11.6
"Naugatuck School District","Naugatuck High School","Special Education",49,38,77.6,"*","*",9,18.4
"New Britain School District","New Britain High School","Non-Special Education",553,397,71.8,"*","*",156,28.2
"New Britain School District","New Britain High School","Special Education",82,49,59.8,"*","*",33,40.2
"New Canaan School District","New Canaan High School","Non-Special Education",284,284,100.0,"*","*","*","*"
"New Canaan School District","New Canaan High School","Special Education",43,42,97.7,"*","*","*","*"
"New Fairfield School District","New Fairfield High School","Non-Special Education",209,208,99.5,"*","*","*","*"
"New Fairfield School District","New Fairfield High School","Special Education",22,19,86.4,"*","*","*","*"
"New Haven School District","Cooperative High School","Non-Special Education",126,117,92.9,"*","*",9,7.1
"New Haven School District","Cooperative High School","Special Education",9,9,100.0,"*","*","*","*"
"New Haven School District","High School In The Community","Non-Special Education",62,38,61.3,"*","*",23,37.1
"New Haven School District","High School In The Community","Special Education",11,"*","*","*","*","*","*"
"New Haven School District","Hill Regional Career High School","Non-Special Education",150,138,92.0,"*","*",12,8.0
"New Haven School District","Hill Regional Career High School","Special Education","*","*","*","*","*","*","*"
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Non-Special Education",39,33,84.6,"*","*",6,15.4
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Special Education",8,6,75.0,"*","*","*","*"
"New Haven School District","James Hillhouse High School","Non-Special Education",221,137,62.0,"*","*",84,38.0
"New Haven School District","James Hillhouse High School","Special Education",31,17,54.8,"*","*",12,38.7
"New Haven School District","Metropolitan Business Academy","Non-Special Education",38,35,92.1,"*","*","*","*"
"New Haven School District","Metropolitan Business Academy","Special Education","*","*","*","*","*","*","*"
"New Haven School District","New Haven Academy","Non-Special Education",40,31,77.5,"*","*",9,22.5
"New Haven School District","New Haven Academy","Special Education","*","*","*","*","*","*","*"
"New Haven School District","Sound School","Non-Special Education",73,67,91.8,"*","*",6,8.2
"New Haven School District","Sound School","Special Education",11,11,100.0,"*","*","*","*"
"New Haven School District","Wilbur Cross High School","Non-Special Education",365,269,73.7,"*","*",93,25.5
"New Haven School District","Wilbur Cross High School","Special Education",52,26,50.0,8,15.4,18,34.6
"New London School District","New London High School","Non-Special Education",184,135,73.4,"*","*",48,26.1
"New London School District","New London High School","Special Education",43,26,60.5,"*","*",12,27.9
"New Milford School District","New Milford High School","Non-Special Education",333,317,95.2,"*","*",16,4.8
"New Milford School District","New Milford High School","Special Education",49,41,83.7,"*","*",8,16.3
"Newington School District","Newington High School","Non-Special Education",294,278,94.6,"*","*","*","*"
"Newington School District","Newington High School","Special Education",36,27,75.0,"*","*","*","*"
"Newtown School District","Newtown High School","Non-Special Education",366,356,97.3,"*","*","*","*"
"Newtown School District","Newtown High School","Special Education",37,32,86.5,"*","*","*","*"
"North Branford School District","North Branford High School","Non-Special Education",146,138,94.5,"*","*","*","*"
"North Branford School District","North Branford High School","Special Education",11,9,81.8,"*","*","*","*"
"North Haven School District","North Haven High School","Non-Special Education",261,253,96.9,"*","*","*","*"
"North Haven School District","North Haven High School","Special Education",20,17,85.0,"*","*","*","*"
"North Stonington School District","Wheeler High School","Non-Special Education",48,"*","*","*","*","*","*"
"North Stonington School District","Wheeler High School","Special Education",6,"*","*","*","*","*","*"
"Norwalk School District","Brien McMahon High School","Non-Special Education",403,368,91.3,"*","*",34,8.4
"Norwalk School District","Brien McMahon High School","Special Education",46,39,84.8,"*","*",7,15.2
"Norwalk School District","Norwalk High School","Non-Special Education",341,301,88.3,"*","*",40,11.7
"Norwalk School District","Norwalk High School","Special Education",48,40,83.3,"*","*","*","*"
"Norwalk School District","Norwalk Pathways Academy at Briggs","Non-Special Education",23,"*","*","*","*",11,47.8
"Norwalk School District","Norwalk Pathways Academy at Briggs","Special Education",7,"*","*","*","*","*","*"
"Norwich Free Academy District","Norwich Free Academy","Non-Special Education",546,482,88.3,"*","*",64,11.7
"Norwich Free Academy District","Norwich Free Academy","Special Education",90,76,84.4,"*","*",11,12.2
"Norwich School District","Thames River Academy","Non-Special Education",27,"*","*","*","*",22,81.5
"Norwich School District","Thames River Academy","Special Education",7,"*","*","*","*",6,85.7
"Old Saybrook School District","Old Saybrook Senior High School","Non-Special Education",126,124,98.4,"*","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","Special Education",17,16,94.1,"*","*","*","*"
"Oxford School District","Oxford High School","Non-Special Education",137,127,92.7,"*","*","*","*"
"Oxford School District","Oxford High School","Special Education",9,7,77.8,"*","*","*","*"
"Plainfield School District","Plainfield High School","Non-Special Education",158,149,94.3,"*","*",9,5.7
"Plainfield School District","Plainfield High School","Special Education",40,29,72.5,"*","*",9,22.5
"Plainville School District","Plainville High School","Non-Special Education",176,171,97.2,"*","*","*","*"
"Plainville School District","Plainville High School","Special Education",27,20,74.1,"*","*","*","*"
"Plymouth School District","Terryville High School","Non-Special Education",119,113,95.0,"*","*","*","*"
"Plymouth School District","Terryville High School","Special Education",15,9,60.0,"*","*","*","*"
"Portland School District","Portland High School","Non-Special Education",83,78,94.0,"*","*","*","*"
"Portland School District","Portland High School","Special Education",7,6,85.7,"*","*","*","*"
"Putnam School District","Putnam High School","Non-Special Education",59,54,91.5,"*","*","*","*"
"Putnam School District","Putnam High School","Special Education",7,6,85.7,"*","*","*","*"
"Regional School District 01","Housatonic Valley Regional High School","Non-Special Education",114,110,96.5,"*","*","*","*"
"Regional School District 01","Housatonic Valley Regional High School","Special Education",21,20,95.2,"*","*","*","*"
"Regional School District 04","Valley Regional High School","Non-Special Education",136,127,93.4,"*","*","*","*"
"Regional School District 04","Valley Regional High School","Special Education",23,21,91.3,"*","*","*","*"
"Regional School District 05","Amity Regional High School","Non-Special Education",389,380,97.7,"*","*","*","*"
"Regional School District 05","Amity Regional High School","Special Education",43,41,95.3,"*","*","*","*"
"Regional School District 06","Wamogo Regional High School","Non-Special Education",76,72,94.7,"*","*","*","*"
"Regional School District 06","Wamogo Regional High School","Special Education",10,10,100.0,"*","*","*","*"
"Regional School District 07","Northwestern Regional High School","Non-Special Education",161,160,99.4,"*","*","*","*"
"Regional School District 07","Northwestern Regional High School","Special Education",17,15,88.2,"*","*","*","*"
"Regional School District 08","RHAM High School","Non-Special Education",253,248,98.0,"*","*","*","*"
"Regional School District 08","RHAM High School","Special Education",37,29,78.4,"*","*","*","*"
"Regional School District 09","Joel Barlow High School","Non-Special Education",214,213,99.5,"*","*","*","*"
"Regional School District 09","Joel Barlow High School","Special Education",22,19,86.4,"*","*","*","*"
"Regional School District 10","Lewis S. Mills High School","Non-Special Education",205,202,98.5,"*","*","*","*"
"Regional School District 10","Lewis S. Mills High School","Special Education",24,22,91.7,"*","*","*","*"
"Regional School District 11","Parish Hill High School","Non-Special Education",31,30,96.8,"*","*","*","*"
"Regional School District 11","Parish Hill High School","Special Education",11,11,100.0,"*","*","*","*"
"Regional School District 12","Shepaug Valley High School","Non-Special Education",65,56,86.2,"*","*","*","*"
"Regional School District 12","Shepaug Valley High School","Special Education",8,7,87.5,"*","*","*","*"
"Regional School District 13","Coginchaug Regional High School","Non-Special Education",119,117,98.3,"*","*","*","*"
"Regional School District 13","Coginchaug Regional High School","Special Education",22,21,95.5,"*","*","*","*"
"Regional School District 14","Nonnewaug High School","Non-Special Education",175,173,98.9,"*","*","*","*"
"Regional School District 14","Nonnewaug High School","Special Education",19,18,94.7,"*","*","*","*"
"Regional School District 15","Pomperaug Regional High School","Non-Special Education",283,274,96.8,"*","*","*","*"
"Regional School District 15","Pomperaug Regional High School","Special Education",44,40,90.9,"*","*","*","*"
"Regional School District 16","Woodland Regional High School","Non-Special Education",174,168,96.6,"*","*","*","*"
"Regional School District 16","Woodland Regional High School","Special Education",18,16,88.9,"*","*","*","*"
"Regional School District 17","Haddam-Killingworth High School","Non-Special Education",164,157,95.7,"*","*","*","*"
"Regional School District 17","Haddam-Killingworth High School","Special Education",25,22,88.0,"*","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","Non-Special Education",91,90,98.9,"*","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","Special Education",12,11,91.7,"*","*","*","*"
"Regional School District 19","E. O. Smith High School","Non-Special Education",241,225,93.4,"*","*",16,6.6
"Regional School District 19","E. O. Smith High School","Special Education",56,47,83.9,"*","*",6,10.7
"Ridgefield School District","Ridgefield High School","Non-Special Education",391,389,99.5,"*","*","*","*"
"Ridgefield School District","Ridgefield High School","Special Education",49,48,98.0,"*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","Non-Special Education",187,179,95.7,"*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","Special Education",21,17,81.0,"*","*","*","*"
"Seymour School District","Seymour High School","Non-Special Education",137,127,92.7,"*","*","*","*"
"Seymour School District","Seymour High School","Special Education",12,9,75.0,"*","*","*","*"
"Shelton School District","Shelton High School","Non-Special Education",396,379,95.7,"*","*",17,4.3
"Shelton School District","Shelton High School","Special Education",28,20,71.4,"*","*",6,21.4
"Simsbury School District","Simsbury High School","Non-Special Education",359,356,99.2,"*","*","*","*"
"Simsbury School District","Simsbury High School","Special Education",40,39,97.5,"*","*","*","*"
"Somers School District","Somers High School","Non-Special Education",131,129,98.5,"*","*","*","*"
"Somers School District","Somers High School","Special Education",8,7,87.5,"*","*","*","*"
"South Windsor School District","South Windsor High School","Non-Special Education",330,324,98.2,"*","*","*","*"
"South Windsor School District","South Windsor High School","Special Education",47,45,95.7,"*","*","*","*"
"Southington School District","Southington High School","Non-Special Education",426,413,96.9,"*","*","*","*"
"Southington School District","Southington High School","Special Education",63,54,85.7,"*","*","*","*"
"Stafford School District","Stafford High School","Non-Special Education",125,112,89.6,"*","*","*","*"
"Stafford School District","Stafford High School","Special Education",14,13,92.9,"*","*","*","*"
"Stamford Academy District","Stamford Academy","Non-Special Education",31,18,58.1,"*","*","*","*"
"Stamford Academy District","Stamford Academy","Special Education",13,10,76.9,"*","*","*","*"
"Stamford School District","Stamford High School","Non-Special Education",330,296,89.7,"*","*",34,10.3
"Stamford School District","Stamford High School","Special Education",51,44,86.3,"*","*",7,13.7
"Stamford School District","The Academy of Information Technology","Non-Special Education",148,146,98.6,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","Special Education",16,16,100.0,"*","*","*","*"
"Stamford School District","Westhill High School","Non-Special Education",560,495,88.4,"*","*",63,11.3
"Stamford School District","Westhill High School","Special Education",62,52,83.9,6,9.7,"*","*"
"Stonington School District","Stonington High School","Non-Special Education",160,154,96.3,"*","*","*","*"
"Stonington School District","Stonington High School","Special Education",18,16,88.9,"*","*","*","*"
"Stratford School District","Bunnell High School","Non-Special Education",265,243,91.7,"*","*",21,7.9
"Stratford School District","Bunnell High School","Special Education",25,19,76.0,"*","*","*","*"
"Stratford School District","Stratford High School","Non-Special Education",262,242,92.4,"*","*",20,7.6
"Stratford School District","Stratford High School","Special Education",14,13,92.9,"*","*","*","*"
"Suffield School District","Suffield High School","Non-Special Education",184,174,94.6,"*","*","*","*"
"Suffield School District","Suffield High School","Special Education",19,15,78.9,"*","*","*","*"
