"Five-Year Graduation Rates, 2010-11"
"All Districts, All Schools, Gender"

"",,,,"Graduates",,"Non-Graduates",,,
"Granby School District","Granby Memorial High School","Female",88,87,98.9,"*","*","*","*"
"Granby School District","Granby Memorial High School","Male",105,102,97.1,"*","*","*","*"
"Greenwich School District","Greenwich High School","Female",283,277,97.9,"*","*","*","*"
"Greenwich School District","Greenwich High School","Male",349,338,96.8,"*","*","*","*"
"Griswold School District","Griswold High School","Female",106,92,86.8,"*","*",12,11.3
"Griswold School District","Griswold High School","Male",92,74,80.4,"*","*",18,19.6
"Groton School District","Robert E. Fitch High School","Female",176,146,83.0,"*","*",30,17.0
"Groton School District","Robert E. Fitch High School","Male",151,125,82.8,"*","*",24,15.9
"Guilford School District","Guilford High School","Female",140,135,96.4,"*","*","*","*"
"Guilford School District","Guilford High School","Male",126,122,96.8,"*","*","*","*"
"Hamden School District","Hamden High School","Female",283,248,87.6,"*","*",34,12.0
"Hamden School District","Hamden High School","Male",287,256,89.2,"*","*",29,10.1
"Hartford School District","Bulkeley High School Upper School","Female",131,107,81.7,"*","*",23,17.6
"Hartford School District","Bulkeley High School Upper School","Male",147,116,78.9,"*","*",28,19.0
"Hartford School District","Capital Preparatory Magnet School","Female",16,14,87.5,"*","*","*","*"
"Hartford School District","Capital Preparatory Magnet School","Male",15,14,93.3,"*","*","*","*"
"Hartford School District","Classical Magnet School","Female",50,49,98.0,"*","*","*","*"
"Hartford School District","Classical Magnet School","Male",38,36,94.7,"*","*","*","*"
"Hartford School District","Culinary Arts Academy","Female",48,38,79.2,"*","*",7,14.6
"Hartford School District","Culinary Arts Academy","Male",47,27,57.4,"*","*",17,36.2
"Hartford School District","HPHS Academy of Engineering and Green Technology","Female",24,21,87.5,"*","*","*","*"
"Hartford School District","HPHS Academy of Engineering and Green Technology","Male",107,82,76.6,"*","*",22,20.6
"Hartford School District","HPHS Academy of Nursing and Health Science","Female",105,82,78.1,"*","*",21,20.0
"Hartford School District","HPHS Academy of Nursing and Health Science","Male",29,21,72.4,"*","*",8,27.6
"Hartford School District","HPHS Law and Government Academy","Female",57,37,64.9,"*","*",17,29.8
"Hartford School District","HPHS Law and Government Academy","Male",45,33,73.3,"*","*",11,24.4
"Hartford School District","OPPortunity High School","Female",32,15,46.9,"*","*",16,50.0
"Hartford School District","OPPortunity High School","Male",22,9,40.9,"*","*",12,54.5
"Hartford School District","Pathways Academy of Technology and Design","Female",45,39,86.7,"*","*",6,13.3
"Hartford School District","Pathways Academy of Technology and Design","Male",53,44,83.0,"*","*",9,17.0
"Hartford School District","Sports and Medical Sciences Academy","Female",67,62,92.5,"*","*","*","*"
"Hartford School District","Sports and Medical Sciences Academy","Male",39,37,94.9,"*","*","*","*"
"Hartford School District","University High of Science and Engineering","Female",30,29,96.7,"*","*","*","*"
"Hartford School District","University High of Science and Engineering","Male",42,41,97.6,"*","*","*","*"
"Killingly School District","Killingly High School","Female",108,86,79.6,"*","*",21,19.4
"Killingly School District","Killingly High School","Male",85,57,67.1,"*","*",25,29.4
"Lebanon School District","Lyman Memorial High School","Female",80,76,95.0,"*","*","*","*"
"Lebanon School District","Lyman Memorial High School","Male",78,73,93.6,"*","*","*","*"
"Ledyard School District","Ledyard High School","Female",115,107,93.0,"*","*",6,5.2
"Ledyard School District","Ledyard High School","Male",112,102,91.1,"*","*",9,8.0
"Lisbon School District","Community Connection - The Big Picture High School","Female","*","*","*","*","*","*","*"
"Litchfield School District","Litchfield High School","Female",50,48,96.0,"*","*","*","*"
"Litchfield School District","Litchfield High School","Male",42,40,95.2,"*","*","*","*"
"Madison School District","Daniel Hand High School","Female",158,155,98.1,"*","*","*","*"
"Madison School District","Daniel Hand High School","Male",157,152,96.8,"*","*","*","*"
"Manchester School District","Manchester High School","Female",255,203,79.6,"*","*",50,19.6
"Manchester School District","Manchester High School","Male",238,179,75.2,"*","*",50,21.0
"Meriden School District","Francis T. Maloney High School","Female",163,135,82.8,"*","*",27,16.6
"Meriden School District","Francis T. Maloney High School","Male",150,108,72.0,9,6.0,33,22.0
"Meriden School District","Orville H. Platt High School","Female",161,119,73.9,"*","*",42,26.1
"Meriden School District","Orville H. Platt High School","Male",137,99,72.3,"*","*",38,27.7
"Middletown School District","Middletown High School","Female",180,153,85.0,7,3.9,20,11.1
"Middletown School District","Middletown High School","Male",161,121,75.2,10,6.2,30,18.6
"Milford School District","Jonathan Law High School","Female",122,109,89.3,6,4.9,"*","*"
"Milford School District","Jonathan Law High School","Male",102,87,85.3,"*","*",10,9.8
"Milford School District","Joseph A. Foran High School","Female",141,131,92.9,"*","*",7,5.0
"Milford School District","Joseph A. Foran High School","Male",124,120,96.8,"*","*","*","*"
"Monroe School District","Masuk High School","Female",197,195,99.0,"*","*","*","*"
"Monroe School District","Masuk High School","Male",168,163,97.0,"*","*","*","*"
"Montville School District","Montville High School","Female",89,77,86.5,"*","*",12,13.5
"Montville School District","Montville High School","Male",105,94,89.5,"*","*",8,7.6
"Naugatuck School District","Naugatuck High School","Female",183,155,84.7,"*","*",26,14.2
"Naugatuck School District","Naugatuck High School","Male",186,158,84.9,"*","*",24,12.9
"New Britain School District","New Britain High School","Female",373,223,59.8,6,1.6,144,38.6
"New Britain School District","New Britain High School","Male",350,209,59.7,12,3.4,129,36.9
"New Canaan School District","New Canaan High School","Female",151,149,98.7,"*","*","*","*"
"New Canaan School District","New Canaan High School","Male",159,156,98.1,"*","*","*","*"
"New Fairfield School District","New Fairfield High School","Female",120,116,96.7,"*","*","*","*"
"New Fairfield School District","New Fairfield High School","Male",119,109,91.6,"*","*","*","*"
"New Haven School District","Cooperative High School","Female",76,63,82.9,"*","*",13,17.1
"New Haven School District","Cooperative High School","Male",33,29,87.9,"*","*","*","*"
"New Haven School District","High School In The Community","Female",47,32,68.1,"*","*",15,31.9
"New Haven School District","High School In The Community","Male",30,18,60.0,"*","*",10,33.3
"New Haven School District","Hill Regional Career High School","Female",109,102,93.6,"*","*",7,6.4
"New Haven School District","Hill Regional Career High School","Male",61,48,78.7,"*","*",12,19.7
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Female",10,8,80.0,"*","*","*","*"
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Male",30,26,86.7,"*","*","*","*"
"New Haven School District","James Hillhouse High School","Female",159,92,57.9,"*","*",65,40.9
"New Haven School District","James Hillhouse High School","Male",150,88,58.7,"*","*",59,39.3
"New Haven School District","Metropolitan Business Academy","Female",12,9,75.0,"*","*","*","*"
"New Haven School District","Metropolitan Business Academy","Male",21,20,95.2,"*","*","*","*"
"New Haven School District","New Haven Academy","Female",36,29,80.6,"*","*",6,16.7
"New Haven School District","New Haven Academy","Male",26,17,65.4,"*","*",7,26.9
"New Haven School District","Sound School","Female",31,27,87.1,"*","*","*","*"
"New Haven School District","Sound School","Male",30,30,100.0,"*","*","*","*"
"New Haven School District","Wilbur Cross High School","Female",222,145,65.3,"*","*",72,32.4
"New Haven School District","Wilbur Cross High School","Male",253,147,58.1,11,4.3,95,37.5
"New London School District","New London High School","Female",116,76,65.5,"*","*",35,30.2
"New London School District","New London High School","Male",144,104,72.2,"*","*",33,22.9
"New Milford School District","New Milford High School","Female",185,170,91.9,"*","*",14,7.6
"New Milford School District","New Milford High School","Male",208,179,86.1,"*","*",26,12.5
"Newington School District","Newington High School","Female",204,188,92.2,"*","*",13,6.4
"Newington School District","Newington High School","Male",205,179,87.3,"*","*",18,8.8
"Newtown School District","Newtown High School","Female",243,234,96.3,"*","*",9,3.7
"Newtown School District","Newtown High School","Male",199,192,96.5,"*","*",7,3.5
"North Branford School District","North Branford High School","Female",95,92,96.8,"*","*","*","*"
"North Branford School District","North Branford High School","Male",101,93,92.1,"*","*","*","*"
"North Haven School District","North Haven High School","Female",166,152,91.6,"*","*",12,7.2
"North Haven School District","North Haven High School","Male",138,117,84.8,"*","*",20,14.5
"North Stonington School District","Wheeler High School","Female",31,28,90.3,"*","*","*","*"
"North Stonington School District","Wheeler High School","Male",36,33,91.7,"*","*","*","*"
"Norwalk School District","Brien McMahon High School","Female",218,201,92.2,"*","*",17,7.8
"Norwalk School District","Brien McMahon High School","Male",227,205,90.3,"*","*",17,7.5
"Norwalk School District","Norwalk High School","Female",185,168,90.8,"*","*",16,8.6
"Norwalk School District","Norwalk High School","Male",195,171,87.7,"*","*",23,11.8
"Norwalk School District","Norwalk Pathways Academy at Briggs","Female",35,18,51.4,"*","*",15,42.9
"Norwalk School District","Norwalk Pathways Academy at Briggs","Male",27,12,44.4,"*","*",15,55.6
"Norwich Free Academy District","Norwich Free Academy","Female",307,262,85.3,"*","*",42,13.7
"Norwich Free Academy District","Norwich Free Academy","Male",305,252,82.6,"*","*",51,16.7
"Norwich School District","Thames River Academy","Female",12,"*","*","*","*",8,66.7
"Norwich School District","Thames River Academy","Male",14,"*","*","*","*",12,85.7
"Old Saybrook School District","Old Saybrook Senior High School","Female",60,59,98.3,"*","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","Male",61,56,91.8,"*","*","*","*"
"Oxford School District","Oxford High School","Female",76,74,97.4,"*","*","*","*"
"Oxford School District","Oxford High School","Male",78,75,96.2,"*","*","*","*"
"Plainfield School District","Plainfield High School","Female",126,112,88.9,"*","*","*","*"
"Plainfield School District","Plainfield High School","Male",100,92,92.0,"*","*","*","*"
"Plainville School District","Plainville High School","Female",118,108,91.5,"*","*",10,8.5
"Plainville School District","Plainville High School","Male",112,101,90.2,"*","*",11,9.8
"Plymouth School District","Terryville High School","Female",58,56,96.6,"*","*","*","*"
"Plymouth School District","Terryville High School","Male",78,75,96.2,"*","*","*","*"
"Portland School District","Portland High School","Female",46,39,84.8,"*","*",7,15.2
"Portland School District","Portland High School","Male",51,43,84.3,"*","*",7,13.7
"Putnam School District","Putnam High School","Female",35,31,88.6,"*","*","*","*"
"Putnam School District","Putnam High School","Male",37,32,86.5,"*","*","*","*"
"Regional School District 01","Housatonic Valley Regional High School","Female",67,61,91.0,"*","*",6,9.0
"Regional School District 01","Housatonic Valley Regional High School","Male",70,57,81.4,"*","*",12,17.1
"Regional School District 04","Valley Regional High School","Female",74,65,87.8,"*","*",9,12.2
"Regional School District 04","Valley Regional High School","Male",95,87,91.6,"*","*",7,7.4
"Regional School District 05","Amity Regional High School","Female",185,179,96.8,"*","*",6,3.2
"Regional School District 05","Amity Regional High School","Male",219,202,92.2,"*","*",16,7.3
"Regional School District 06","Wamogo Regional High School","Female",60,53,88.3,"*","*","*","*"
"Regional School District 06","Wamogo Regional High School","Male",43,39,90.7,"*","*","*","*"
"Regional School District 07","Northwestern Regional High School","Female",103,101,98.1,"*","*","*","*"
"Regional School District 07","Northwestern Regional High School","Male",83,82,98.8,"*","*","*","*"
"Regional School District 08","RHAM High School","Female",128,119,93.0,"*","*",9,7.0
"Regional School District 08","RHAM High School","Male",139,116,83.5,"*","*",18,12.9
"Regional School District 09","Joel Barlow High School","Female",106,105,99.1,"*","*","*","*"
"Regional School District 09","Joel Barlow High School","Male",113,108,95.6,"*","*","*","*"
"Regional School District 10","Lewis S. Mills High School","Female",85,84,98.8,"*","*","*","*"
"Regional School District 10","Lewis S. Mills High School","Male",89,86,96.6,"*","*","*","*"
"Regional School District 11","Parish Hill High School","Female",24,18,75.0,"*","*","*","*"
"Regional School District 11","Parish Hill High School","Male",12,9,75.0,"*","*","*","*"
"Regional School District 12","Shepaug Valley High School","Female",41,37,90.2,"*","*","*","*"
"Regional School District 12","Shepaug Valley High School","Male",52,44,84.6,"*","*","*","*"
"Regional School District 13","Coginchaug Regional High School","Female",69,64,92.8,"*","*","*","*"
"Regional School District 13","Coginchaug Regional High School","Male",70,67,95.7,"*","*","*","*"
"Regional School District 14","Nonnewaug High School","Female",108,107,99.1,"*","*","*","*"
"Regional School District 14","Nonnewaug High School","Male",109,103,94.5,"*","*","*","*"
"Regional School District 15","Pomperaug Regional High School","Female",193,183,94.8,"*","*",9,4.7
"Regional School District 15","Pomperaug Regional High School","Male",194,182,93.8,"*","*",8,4.1
"Regional School District 16","Woodland Regional High School","Female",99,91,91.9,"*","*",6,6.1
"Regional School District 16","Woodland Regional High School","Male",98,85,86.7,"*","*",9,9.2
"Regional School District 17","Haddam-Killingworth High School","Female",77,73,94.8,"*","*","*","*"
"Regional School District 17","Haddam-Killingworth High School","Male",102,96,94.1,"*","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","Female",77,75,97.4,"*","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","Male",56,56,100.0,"*","*","*","*"
"Regional School District 19","E. O. Smith High School","Female",133,118,88.7,"*","*",13,9.8
"Regional School District 19","E. O. Smith High School","Male",149,127,85.2,"*","*",14,9.4
"Ridgefield School District","Ridgefield High School","Female",221,218,98.6,"*","*","*","*"
"Ridgefield School District","Ridgefield High School","Male",208,199,95.7,"*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","Female",95,89,93.7,"*","*",6,6.3
"Rocky Hill School District","Rocky Hill High School","Male",81,74,91.4,"*","*",7,8.6
"Seymour School District","Seymour High School","Female",90,81,90.0,"*","*",9,10.0
"Seymour School District","Seymour High School","Male",97,81,83.5,"*","*",16,16.5
"Shelton School District","Shelton High School","Female",201,185,92.0,"*","*",11,5.5
"Shelton School District","Shelton High School","Male",193,179,92.7,"*","*",12,6.2
"Simsbury School District","Simsbury High School","Female",163,158,96.9,"*","*","*","*"
"Simsbury School District","Simsbury High School","Male",193,185,95.9,"*","*","*","*"
"Somers School District","Somers High School","Female",70,67,95.7,"*","*","*","*"
"Somers School District","Somers High School","Male",73,71,97.3,"*","*","*","*"
"South Windsor School District","South Windsor High School","Female",182,177,97.3,"*","*","*","*"
"South Windsor School District","South Windsor High School","Male",233,211,90.6,"*","*","*","*"
"Southington School District","Southington High School","Female",278,266,95.7,"*","*",11,4.0
"Southington School District","Southington High School","Male",259,243,93.8,"*","*",13,5.0
"Stafford School District","Stafford High School","Female",68,62,91.2,"*","*",6,8.8
"Stafford School District","Stafford High School","Male",67,54,80.6,"*","*",13,19.4
"Stamford Academy District","Stamford Academy","Female",22,15,68.2,"*","*","*","*"
"Stamford Academy District","Stamford Academy","Male",30,15,50.0,"*","*","*","*"
"Stamford School District","Stamford High School","Female",222,196,88.3,"*","*",22,9.9
"Stamford School District","Stamford High School","Male",221,194,87.8,"*","*",25,11.3
"Stamford School District","The Academy of Information Technology","Female",52,49,94.2,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","Male",89,85,95.5,"*","*","*","*"
"Stamford School District","Westhill High School","Female",305,281,92.1,"*","*",19,6.2
"Stamford School District","Westhill High School","Male",290,245,84.5,"*","*",42,14.5
"Stonington School District","Stonington High School","Female",103,97,94.2,"*","*","*","*"
"Stonington School District","Stonington High School","Male",105,102,97.1,"*","*","*","*"
"Stratford School District","Bunnell High School","Female",180,164,91.1,"*","*",13,7.2
"Stratford School District","Bunnell High School","Male",146,130,89.0,"*","*","*","*"
"Stratford School District","Stratford High School","Female",125,119,95.2,"*","*","*","*"
"Stratford School District","Stratford High School","Male",117,100,85.5,"*","*",15,12.8
"Suffield School District","Suffield High School","Female",122,121,99.2,"*","*","*","*"
"Suffield School District","Suffield High School","Male",92,87,94.6,"*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Female",9,9,100.0,"*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Male",19,18,94.7,"*","*","*","*"
"The Gilbert School District","The Gilbert School","Female",41,38,92.7,"*","*","*","*"
"The Gilbert School District","The Gilbert School","Male",29,22,75.9,"*","*","*","*"
"Thomaston School District","Thomaston High School","Female",50,46,92.0,"*","*","*","*"
"Thomaston School District","Thomaston High School","Male",52,50,96.2,"*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Female",51,48,94.1,"*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Male",43,36,83.7,"*","*","*","*"
"Tolland School District","Tolland High School","Female",109,104,95.4,"*","*","*","*"
"Tolland School District","Tolland High School","Male",112,104,92.9,"*","*","*","*"
"Torrington School District","Torrington High School","Female",129,109,84.5,"*","*",20,15.5
"Torrington School District","Torrington High School","Male",151,119,78.8,"*","*",27,17.9
"Trumbull School District","Trumbull High School","Female",279,274,98.2,"*","*","*","*"
"Trumbull School District","Trumbull High School","Male",222,222,100.0,"*","*","*","*"
"Vernon School District","Rockville High School","Female",154,129,83.8,"*","*",24,15.6
"Vernon School District","Rockville High School","Male",133,114,85.7,"*","*",17,12.8
"Wallingford School District","Lyman Hall High School","Female",161,146,90.7,"*","*",13,8.1
"Wallingford School District","Lyman Hall High School","Male",137,122,89.1,"*","*",13,9.5
"Wallingford School District","Mark T. Sheehan High School","Female",113,105,92.9,"*","*",7,6.2
"Wallingford School District","Mark T. Sheehan High School","Male",141,123,87.2,"*","*",14,9.9
"Waterbury School District","Crosby High School","Female",197,137,69.5,"*","*",58,29.4
"Waterbury School District","Crosby High School","Male",218,135,61.9,"*","*",82,37.6
"Waterbury School District","John F. Kennedy High School","Female",192,148,77.1,"*","*",44,22.9
"Waterbury School District","John F. Kennedy High School","Male",169,119,70.4,"*","*",48,28.4
"Waterbury School District","Waterbury Arts Magnet School (High)","Female",70,68,97.1,"*","*","*","*"
