"Five-Year Graduation Rates, 2013-14"
"All Districts, All Schools, High Needs"

"",,,,"Graduates",,"Non-Graduates",,,
"Avon School District","Avon High School","Non-Hispanic",260,258,99.2,"*","*","*","*"
"Avon School District","Avon High School","Non-Special Education",244,243,99.6,"*","*","*","*"
"Avon School District","Avon High School","Not Eligible For Lunch",248,246,99.2,"*","*","*","*"
"Avon School District","Avon High School","Special Education",25,24,96.0,"*","*","*","*"
"Avon School District","Avon High School","Two or More Races","*","*","*","*","*","*","*"
"Avon School District","Avon High School","White",235,233,99.1,"*","*","*","*"
"Avon School District","Avon High School","Asian",15,15,100.0,"*","*","*","*"
"Avon School District","Avon High School","Hawaiian or Pacific Islander","*","*","*","*","*","*","*"
"Berlin School District","Berlin High School","All Students",232,226,97.4,"*","*","*","*"
"Berlin School District","Berlin High School","Black","*","*","*","*","*","*","*"
"Berlin School District","Berlin High School","Eligible For Free Lunch",29,27,93.1,"*","*","*","*"
"Berlin School District","Berlin High School","Eligible For Lunch",38,36,94.7,"*","*","*","*"
"Berlin School District","Berlin High School","Eligible For Reduced Lunch",9,9,100.0,"*","*","*","*"
"Berlin School District","Berlin High School","Female",113,110,97.3,"*","*","*","*"
"Berlin School District","Berlin High School","High Needs",59,55,93.2,"*","*","*","*"
"Berlin School District","Berlin High School","Hispanic",17,16,94.1,"*","*","*","*"
"Berlin School District","Berlin High School","Male",119,116,97.5,"*","*","*","*"
"Berlin School District","Berlin High School","Non-ELL",230,225,97.8,"*","*","*","*"
"Berlin School District","Berlin High School","Non-High Needs",173,171,98.8,"*","*","*","*"
"Berlin School District","Berlin High School","Non-Hispanic",215,210,97.7,"*","*","*","*"
"Berlin School District","Berlin High School","Non-Special Education",202,199,98.5,"*","*","*","*"
"Berlin School District","Berlin High School","Not Eligible For Lunch",194,190,97.9,"*","*","*","*"
"Berlin School District","Berlin High School","Special Education",30,27,90.0,"*","*","*","*"
"Berlin School District","Berlin High School","ELL","*","*","*","*","*","*","*"
"Berlin School District","Berlin High School","Two or More Races","*","*","*","*","*","*","*"
"Berlin School District","Berlin High School","White",200,195,97.5,"*","*","*","*"
"Berlin School District","Berlin High School","Asian",11,11,100.0,"*","*","*","*"
"Bethel School District","Bethel High School","All Students",244,231,94.7,"*","*",8,3.3
"Bethel School District","Bethel High School","Black",6,6,100.0,"*","*","*","*"
"Bethel School District","Bethel High School","Eligible For Free Lunch",36,29,80.6,"*","*","*","*"
"Bethel School District","Bethel High School","Eligible For Lunch",53,46,86.8,"*","*","*","*"
"Bethel School District","Bethel High School","Eligible For Reduced Lunch",17,17,100.0,"*","*","*","*"
"Bethel School District","Bethel High School","Female",116,114,98.3,"*","*","*","*"
"Bethel School District","Bethel High School","High Needs",81,72,88.9,"*","*","*","*"
"Bethel School District","Bethel High School","Hispanic",30,27,90.0,"*","*","*","*"
"Bethel School District","Bethel High School","Male",128,117,91.4,"*","*",8,6.3
"Bethel School District","Bethel High School","Non-ELL",238,226,95.0,"*","*",7,2.9
"Bethel School District","Bethel High School","Non-High Needs",163,159,97.5,"*","*","*","*"
"Bethel School District","Bethel High School","Non-Hispanic",214,204,95.3,"*","*","*","*"
"Bethel School District","Bethel High School","Non-Special Education",212,204,96.2,"*","*",7,3.3
"Bethel School District","Bethel High School","Not Eligible For Lunch",191,185,96.9,"*","*","*","*"
"Bethel School District","Bethel High School","Special Education",32,27,84.4,"*","*","*","*"
"Bethel School District","Bethel High School","ELL","*","*","*","*","*","*","*"
"Bethel School District","Bethel High School","Two or More Races","*","*","*","*","*","*","*"
"Bethel School District","Bethel High School","White",183,175,95.6,"*","*","*","*"
"Bethel School District","Bethel High School","Asian",22,21,95.5,"*","*","*","*"
"Bloomfield School District","Bloomfield High School","All Students",134,125,93.3,"*","*",8,6.0
"Bloomfield School District","Bloomfield High School","Black",121,112,92.6,"*","*",8,6.6
"Bloomfield School District","Bloomfield High School","Eligible For Free Lunch",72,70,97.2,"*","*","*","*"
"Bloomfield School District","Bloomfield High School","Eligible For Lunch",91,88,96.7,"*","*","*","*"
"Bloomfield School District","Bloomfield High School","Eligible For Reduced Lunch",19,18,94.7,"*","*","*","*"
"Bloomfield School District","Bloomfield High School","Female",65,64,98.5,"*","*","*","*"
"Bloomfield School District","Bloomfield High School","High Needs",96,90,93.8,"*","*","*","*"
"Bloomfield School District","Bloomfield High School","Hispanic",9,9,100.0,"*","*","*","*"
"Bloomfield School District","Bloomfield High School","Male",69,61,88.4,"*","*",7,10.1
"Bloomfield School District","Bloomfield High School","Non-ELL",130,121,93.1,"*","*",8,6.2
"Bloomfield School District","Bloomfield High School","Non-High Needs",38,35,92.1,"*","*","*","*"
"Bloomfield School District","Bloomfield High School","Non-Hispanic",125,116,92.8,"*","*",8,6.4
"Bloomfield School District","Bloomfield High School","Non-Special Education",120,116,96.7,"*","*","*","*"
"Bloomfield School District","Bloomfield High School","Not Eligible For Lunch",43,37,86.0,"*","*","*","*"
"Bloomfield School District","Bloomfield High School","Special Education",14,9,64.3,"*","*","*","*"
"Bloomfield School District","Bloomfield High School","ELL","*","*","*","*","*","*","*"
"Bloomfield School District","Bloomfield High School","Two or More Races","*","*","*","*","*","*","*"
"Bloomfield School District","Bloomfield High School","White","*","*","*","*","*","*","*"
"Bloomfield School District","Bloomfield High School","Asian","*","*","*","*","*","*","*"
"Bloomfield School District","Global Experience Magnet School","All Students",26,26,100.0,"*","*","*","*"
"Bloomfield School District","Global Experience Magnet School","Black",20,20,100.0,"*","*","*","*"
"Bloomfield School District","Global Experience Magnet School","Eligible For Free Lunch",14,14,100.0,"*","*","*","*"
"Bloomfield School District","Global Experience Magnet School","Eligible For Lunch",15,15,100.0,"*","*","*","*"
"Bloomfield School District","Global Experience Magnet School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Bloomfield School District","Global Experience Magnet School","Female",16,16,100.0,"*","*","*","*"
"Bloomfield School District","Global Experience Magnet School","High Needs",17,17,100.0,"*","*","*","*"
"Bloomfield School District","Global Experience Magnet School","Hispanic","*","*","*","*","*","*","*"
"Bloomfield School District","Global Experience Magnet School","Male",10,10,100.0,"*","*","*","*"
"Bloomfield School District","Global Experience Magnet School","Non-ELL",26,26,100.0,"*","*","*","*"
"Bloomfield School District","Global Experience Magnet School","Non-High Needs",9,9,100.0,"*","*","*","*"
"Bloomfield School District","Global Experience Magnet School","Non-Hispanic",22,22,100.0,"*","*","*","*"
"Bloomfield School District","Global Experience Magnet School","Non-Special Education",22,22,100.0,"*","*","*","*"
"Bloomfield School District","Global Experience Magnet School","Not Eligible For Lunch",11,11,100.0,"*","*","*","*"
"Bloomfield School District","Global Experience Magnet School","Special Education","*","*","*","*","*","*","*"
"Bloomfield School District","Global Experience Magnet School","White","*","*","*","*","*","*","*"
"Bloomfield School District","Learning Academy at Bloomfield","All Students",9,7,77.8,"*","*","*","*"
"Bloomfield School District","Learning Academy at Bloomfield","Black",9,7,77.8,"*","*","*","*"
"Bloomfield School District","Learning Academy at Bloomfield","Eligible For Free Lunch",6,"*","*","*","*","*","*"
"Bloomfield School District","Learning Academy at Bloomfield","Eligible For Lunch",6,"*","*","*","*","*","*"
"Bloomfield School District","Learning Academy at Bloomfield","Female","*","*","*","*","*","*","*"
"Bloomfield School District","Learning Academy at Bloomfield","High Needs",7,"*","*","*","*","*","*"
"Bloomfield School District","Learning Academy at Bloomfield","Male",6,"*","*","*","*","*","*"
"Bloomfield School District","Learning Academy at Bloomfield","Non-ELL",9,7,77.8,"*","*","*","*"
"Bloomfield School District","Learning Academy at Bloomfield","Non-High Needs","*","*","*","*","*","*","*"
"Bloomfield School District","Learning Academy at Bloomfield","Non-Hispanic",9,7,77.8,"*","*","*","*"
"Bloomfield School District","Learning Academy at Bloomfield","Non-Special Education",6,"*","*","*","*","*","*"
"Bloomfield School District","Learning Academy at Bloomfield","Not Eligible For Lunch","*","*","*","*","*","*","*"
"Bloomfield School District","Learning Academy at Bloomfield","Special Education","*","*","*","*","*","*","*"
"Bolton School District","Bolton High School","All Students",100,98,98.0,"*","*","*","*"
"Bolton School District","Bolton High School","Black","*","*","*","*","*","*","*"
"Bolton School District","Bolton High School","Eligible For Free Lunch",10,9,90.0,"*","*","*","*"
"Bolton School District","Bolton High School","Eligible For Lunch",11,10,90.9,"*","*","*","*"
"Bolton School District","Bolton High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Bolton School District","Bolton High School","Female",53,51,96.2,"*","*","*","*"
"Bolton School District","Bolton High School","High Needs",15,13,86.7,"*","*","*","*"
"Bolton School District","Bolton High School","Hispanic","*","*","*","*","*","*","*"
"Bolton School District","Bolton High School","Male",47,47,100.0,"*","*","*","*"
"Bolton School District","Bolton High School","Non-ELL",100,98,98.0,"*","*","*","*"
"Bolton School District","Bolton High School","Non-High Needs",85,85,100.0,"*","*","*","*"
"Bolton School District","Bolton High School","Non-Hispanic",95,93,97.9,"*","*","*","*"
"Bolton School District","Bolton High School","Non-Special Education",93,92,98.9,"*","*","*","*"
"Bolton School District","Bolton High School","Not Eligible For Lunch",89,88,98.9,"*","*","*","*"
"Bolton School District","Bolton High School","Special Education",7,6,85.7,"*","*","*","*"
"Bolton School District","Bolton High School","Two or More Races",6,"*","*","*","*","*","*"
"Bolton School District","Bolton High School","White",87,86,98.9,"*","*","*","*"
"Bolton School District","Bolton High School","Asian","*","*","*","*","*","*","*"
"Branford School District","Branford High School","All Students",295,273,92.5,"*","*",20,6.8
"Branford School District","Branford High School","Black",13,12,92.3,"*","*","*","*"
"Branford School District","Branford High School","Eligible For Free Lunch",54,46,85.2,"*","*",7,13.0
"Branford School District","Branford High School","Eligible For Lunch",67,56,83.6,"*","*",10,14.9
"Branford School District","Branford High School","Eligible For Reduced Lunch",13,10,76.9,"*","*","*","*"
"Branford School District","Branford High School","Female",150,142,94.7,"*","*",7,4.7
"Branford School District","Branford High School","High Needs",107,92,86.0,"*","*",13,12.1
"Branford School District","Branford High School","Hispanic",22,17,77.3,"*","*","*","*"
"Branford School District","Branford High School","Male",145,131,90.3,"*","*",13,9.0
"Branford School District","Branford High School","Non-ELL",291,269,92.4,"*","*",20,6.9
"Branford School District","Branford High School","Non-High Needs",188,181,96.3,"*","*",7,3.7
"Branford School District","Branford High School","Non-Hispanic",273,256,93.8,"*","*",16,5.9
"Branford School District","Branford High School","Non-Special Education",254,236,92.9,"*","*",17,6.7
"Branford School District","Branford High School","Not Eligible For Lunch",228,217,95.2,"*","*",10,4.4
"Branford School District","Branford High School","Special Education",41,37,90.2,"*","*","*","*"
"Branford School District","Branford High School","ELL","*","*","*","*","*","*","*"
"Branford School District","Branford High School","Two or More Races","*","*","*","*","*","*","*"
"Branford School District","Branford High School","White",231,217,93.9,"*","*",13,5.6
"Branford School District","Branford High School","Asian",22,21,95.5,"*","*","*","*"
"Bridgeport School District","Bassick High School","All Students",338,228,67.5,15,4.4,95,28.1
"Bridgeport School District","Bassick High School","Black",151,103,68.2,7,4.6,41,27.2
"Bridgeport School District","Bassick High School","Eligible For Free Lunch",329,223,67.8,12,3.6,94,28.6
"Bridgeport School District","Bassick High School","Eligible For Lunch",338,228,67.5,15,4.4,95,28.1
"Bridgeport School District","Bassick High School","Eligible For Reduced Lunch",9,"*","*","*","*","*","*"
"Bridgeport School District","Bassick High School","Female",166,117,70.5,8,4.8,41,24.7
"Bridgeport School District","Bassick High School","High Needs",338,228,67.5,15,4.4,95,28.1
"Bridgeport School District","Bassick High School","Hispanic",153,100,65.4,"*","*",48,31.4
"Bridgeport School District","Bassick High School","Male",172,111,64.5,7,4.1,54,31.4
"Bridgeport School District","Bassick High School","Non-ELL",279,187,67.0,13,4.7,79,28.3
"Bridgeport School District","Bassick High School","Non-Hispanic",185,128,69.2,10,5.4,47,25.4
"Bridgeport School District","Bassick High School","Non-Special Education",298,206,69.1,8,2.7,84,28.2
"Bridgeport School District","Bassick High School","Special Education",40,22,55.0,7,17.5,11,27.5
"Bridgeport School District","Bassick High School","ELL",59,41,69.5,"*","*",16,27.1
"Bridgeport School District","Bassick High School","Two or More Races","*","*","*","*","*","*","*"
"Bridgeport School District","Bassick High School","White",13,9,69.2,"*","*","*","*"
"Bridgeport School District","Bassick High School","Asian",17,13,76.5,"*","*","*","*"
"Bridgeport School District","Central High School","All Students",555,467,84.1,8,1.4,80,14.4
"Bridgeport School District","Central High School","Black",238,212,89.1,"*","*",23,9.7
"Bridgeport School District","Central High School","Eligible For Free Lunch",533,446,83.7,8,1.5,79,14.8
"Bridgeport School District","Central High School","Eligible For Lunch",552,465,84.2,8,1.4,79,14.3
"Bridgeport School District","Central High School","Eligible For Reduced Lunch",19,19,100.0,"*","*","*","*"
"Bridgeport School District","Central High School","Female",286,250,87.4,"*","*",34,11.9
"Bridgeport School District","Central High School","High Needs",554,467,84.3,8,1.4,79,14.3
"Bridgeport School District","Central High School","Hispanic",227,180,79.3,"*","*",44,19.4
"Bridgeport School District","Central High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Bridgeport School District","Central High School","Male",269,217,80.7,6,2.2,46,17.1
"Bridgeport School District","Central High School","Non-ELL",503,432,85.9,7,1.4,64,12.7
"Bridgeport School District","Central High School","Non-High Needs","*","*","*","*","*","*","*"
"Bridgeport School District","Central High School","Non-Hispanic",328,287,87.5,"*","*",36,11.0
"Bridgeport School District","Central High School","Non-Special Education",504,426,84.5,"*","*",77,15.3
"Bridgeport School District","Central High School","Not Eligible For Lunch","*","*","*","*","*","*","*"
"Bridgeport School District","Central High School","Special Education",51,41,80.4,7,13.7,"*","*"
"Bridgeport School District","Central High School","ELL",52,35,67.3,"*","*",16,30.8
"Bridgeport School District","Central High School","Two or More Races","*","*","*","*","*","*","*"
"Bridgeport School District","Central High School","White",67,54,80.6,"*","*",11,16.4
"Bridgeport School District","Central High School","Asian",14,14,100.0,"*","*","*","*"
"Bridgeport School District","Central High School","Hawaiian or Pacific Islander","*","*","*","*","*","*","*"
"Bridgeport School District","Harding High School","All Students",307,219,71.3,"*","*",84,27.4
"Bridgeport School District","Harding High School","Black",142,104,73.2,"*","*",35,24.6
"Bridgeport School District","Harding High School","Eligible For Free Lunch",301,214,71.1,"*","*",83,27.6
"Bridgeport School District","Harding High School","Eligible For Lunch",307,219,71.3,"*","*",84,27.4
"Bridgeport School District","Harding High School","Eligible For Reduced Lunch",6,"*","*","*","*","*","*"
"Bridgeport School District","Harding High School","Female",156,127,81.4,"*","*",28,17.9
"Bridgeport School District","Harding High School","High Needs",307,219,71.3,"*","*",84,27.4
"Bridgeport School District","Harding High School","Hispanic",150,104,69.3,"*","*",45,30.0
"Bridgeport School District","Harding High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Bridgeport School District","Harding High School","Male",151,92,60.9,"*","*",56,37.1
"Bridgeport School District","Harding High School","Non-ELL",248,181,73.0,"*","*",63,25.4
"Bridgeport School District","Harding High School","Non-Hispanic",157,115,73.2,"*","*",39,24.8
"Bridgeport School District","Harding High School","Non-Special Education",264,197,74.6,"*","*",66,25.0
"Bridgeport School District","Harding High School","Special Education",43,22,51.2,"*","*",18,41.9
"Bridgeport School District","Harding High School","ELL",59,38,64.4,"*","*",21,35.6
"Bridgeport School District","Harding High School","White",11,7,63.6,"*","*","*","*"
"Bridgeport School District","Harding High School","Asian","*","*","*","*","*","*","*"
"Bristol School District","Bristol Central High School","All Students",327,287,87.8,"*","*",39,11.9
"Bristol School District","Bristol Central High School","Black",20,15,75.0,"*","*","*","*"
"Bristol School District","Bristol Central High School","Eligible For Free Lunch",105,79,75.2,"*","*",26,24.8
"Bristol School District","Bristol Central High School","Eligible For Lunch",138,109,79.0,"*","*",29,21.0
"Bristol School District","Bristol Central High School","Eligible For Reduced Lunch",33,30,90.9,"*","*","*","*"
"Bristol School District","Bristol Central High School","Female",154,141,91.6,"*","*",13,8.4
"Bristol School District","Bristol Central High School","High Needs",157,125,79.6,"*","*",31,19.7
"Bristol School District","Bristol Central High School","Hispanic",54,45,83.3,"*","*",9,16.7
"Bristol School District","Bristol Central High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Bristol School District","Bristol Central High School","Male",173,146,84.4,"*","*",26,15.0
"Bristol School District","Bristol Central High School","Non-ELL",315,276,87.6,"*","*",38,12.1
"Bristol School District","Bristol Central High School","Non-High Needs",170,162,95.3,"*","*",8,4.7
"Bristol School District","Bristol Central High School","Non-Hispanic",273,242,88.6,"*","*",30,11.0
"Bristol School District","Bristol Central High School","Non-Special Education",284,250,88.0,"*","*",34,12.0
"Bristol School District","Bristol Central High School","Not Eligible For Lunch",189,178,94.2,"*","*",10,5.3
"Bristol School District","Bristol Central High School","Special Education",43,37,86.0,"*","*","*","*"
"Bristol School District","Bristol Central High School","ELL",12,11,91.7,"*","*","*","*"
"Bristol School District","Bristol Central High School","Two or More Races",12,10,83.3,"*","*","*","*"
"Bristol School District","Bristol Central High School","White",234,210,89.7,"*","*",23,9.8
"Bristol School District","Bristol Central High School","Asian",6,6,100.0,"*","*","*","*"
"Bristol School District","Bristol Eastern High School","All Students",343,306,89.2,6,1.7,31,9.0
"Bristol School District","Bristol Eastern High School","Black",28,24,85.7,"*","*","*","*"
"Bristol School District","Bristol Eastern High School","Eligible For Free Lunch",98,78,79.6,"*","*",15,15.3
"Bristol School District","Bristol Eastern High School","Eligible For Lunch",128,103,80.5,6,4.7,19,14.8
"Bristol School District","Bristol Eastern High School","Eligible For Reduced Lunch",30,25,83.3,"*","*","*","*"
"Bristol School District","Bristol Eastern High School","Female",174,162,93.1,"*","*",11,6.3
"Bristol School District","Bristol Eastern High School","High Needs",161,131,81.4,6,3.7,24,14.9
"Bristol School District","Bristol Eastern High School","Hispanic",45,31,68.9,"*","*",10,22.2
"Bristol School District","Bristol Eastern High School","Male",169,144,85.2,"*","*",20,11.8
"Bristol School District","Bristol Eastern High School","Non-ELL",335,302,90.1,"*","*",28,8.4
"Bristol School District","Bristol Eastern High School","Non-High Needs",182,175,96.2,"*","*",7,3.8
"Bristol School District","Bristol Eastern High School","Non-Hispanic",298,275,92.3,"*","*",21,7.0
"Bristol School District","Bristol Eastern High School","Non-Special Education",279,252,90.3,"*","*",23,8.2
"Bristol School District","Bristol Eastern High School","Not Eligible For Lunch",215,203,94.4,"*","*",12,5.6
"Bristol School District","Bristol Eastern High School","Special Education",64,54,84.4,"*","*",8,12.5
"Bristol School District","Bristol Eastern High School","ELL",8,"*","*","*","*","*","*"
"Bristol School District","Bristol Eastern High School","Two or More Races","*","*","*","*","*","*","*"
"Bristol School District","Bristol Eastern High School","White",253,234,92.5,"*","*",18,7.1
"Bristol School District","Bristol Eastern High School","Asian",14,14,100.0,"*","*","*","*"
"Brookfield School District","Brookfield High School","All Students",230,229,99.6,"*","*","*","*"
"Brookfield School District","Brookfield High School","Black",6,6,100.0,"*","*","*","*"
"Brookfield School District","Brookfield High School","Eligible For Free Lunch",14,13,92.9,"*","*","*","*"
"Brookfield School District","Brookfield High School","Eligible For Lunch",23,22,95.7,"*","*","*","*"
"Brookfield School District","Brookfield High School","Eligible For Reduced Lunch",9,9,100.0,"*","*","*","*"
"Brookfield School District","Brookfield High School","Female",115,114,99.1,"*","*","*","*"
"Brookfield School District","Brookfield High School","High Needs",44,43,97.7,"*","*","*","*"
"Brookfield School District","Brookfield High School","Hispanic","*","*","*","*","*","*","*"
"Brookfield School District","Brookfield High School","Male",115,115,100.0,"*","*","*","*"
"Brookfield School District","Brookfield High School","Non-ELL",229,228,99.6,"*","*","*","*"
"Brookfield School District","Brookfield High School","Non-High Needs",186,186,100.0,"*","*","*","*"
"Brookfield School District","Brookfield High School","Non-Hispanic",224,224,100.0,"*","*","*","*"
"Brookfield School District","Brookfield High School","Non-Special Education",210,209,99.5,"*","*","*","*"
"Brookfield School District","Brookfield High School","Not Eligible For Lunch",207,207,100.0,"*","*","*","*"
"Brookfield School District","Brookfield High School","Special Education",20,20,100.0,"*","*","*","*"
"Brookfield School District","Brookfield High School","ELL","*","*","*","*","*","*","*"
"Brookfield School District","Brookfield High School","White",212,212,100.0,"*","*","*","*"
"Brookfield School District","Brookfield High School","Asian",6,6,100.0,"*","*","*","*"
"Canton School District","Canton High School","All Students",134,130,97.0,"*","*","*","*"
"Canton School District","Canton High School","Black","*","*","*","*","*","*","*"
"Canton School District","Canton High School","Eligible For Free Lunch",8,8,100.0,"*","*","*","*"
"Canton School District","Canton High School","Eligible For Lunch",8,8,100.0,"*","*","*","*"
"Canton School District","Canton High School","Female",65,64,98.5,"*","*","*","*"
"Canton School District","Canton High School","High Needs",23,20,87.0,"*","*","*","*"
"Canton School District","Canton High School","Hispanic","*","*","*","*","*","*","*"
"Canton School District","Canton High School","Male",69,66,95.7,"*","*","*","*"
"Canton School District","Canton High School","Non-ELL",134,130,97.0,"*","*","*","*"
"Canton School District","Canton High School","Non-High Needs",111,110,99.1,"*","*","*","*"
"Canton School District","Canton High School","Non-Hispanic",133,129,97.0,"*","*","*","*"
"Canton School District","Canton High School","Non-Special Education",117,116,99.1,"*","*","*","*"
"Canton School District","Canton High School","Not Eligible For Lunch",126,122,96.8,"*","*","*","*"
"Canton School District","Canton High School","Special Education",17,14,82.4,"*","*","*","*"
"Canton School District","Canton High School","Two or More Races","*","*","*","*","*","*","*"
"Canton School District","Canton High School","White",127,123,96.9,"*","*","*","*"
"Canton School District","Canton High School","Asian","*","*","*","*","*","*","*"
"Capitol Region Education Council","Academy of Aerospace and Engineering","All Students",31,30,96.8,"*","*","*","*"
"Capitol Region Education Council","Academy of Aerospace and Engineering","Black",9,9,100.0,"*","*","*","*"
"Capitol Region Education Council","Academy of Aerospace and Engineering","Eligible For Free Lunch",10,10,100.0,"*","*","*","*"
"Capitol Region Education Council","Academy of Aerospace and Engineering","Eligible For Lunch",13,12,92.3,"*","*","*","*"
"Capitol Region Education Council","Academy of Aerospace and Engineering","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Capitol Region Education Council","Academy of Aerospace and Engineering","Female",17,16,94.1,"*","*","*","*"
"Capitol Region Education Council","Academy of Aerospace and Engineering","High Needs",14,13,92.9,"*","*","*","*"
"Capitol Region Education Council","Academy of Aerospace and Engineering","Hispanic",10,9,90.0,"*","*","*","*"
"Capitol Region Education Council","Academy of Aerospace and Engineering","Male",14,14,100.0,"*","*","*","*"
"Capitol Region Education Council","Academy of Aerospace and Engineering","Non-ELL",31,30,96.8,"*","*","*","*"
"Capitol Region Education Council","Academy of Aerospace and Engineering","Non-High Needs",17,17,100.0,"*","*","*","*"
"Capitol Region Education Council","Academy of Aerospace and Engineering","Non-Hispanic",21,21,100.0,"*","*","*","*"
"Capitol Region Education Council","Academy of Aerospace and Engineering","Non-Special Education",29,28,96.6,"*","*","*","*"
"Capitol Region Education Council","Academy of Aerospace and Engineering","Not Eligible For Lunch",18,18,100.0,"*","*","*","*"
"Capitol Region Education Council","Academy of Aerospace and Engineering","Special Education","*","*","*","*","*","*","*"
"Capitol Region Education Council","Academy of Aerospace and Engineering","White",6,6,100.0,"*","*","*","*"
"Capitol Region Education Council","Academy of Aerospace and Engineering","Asian",6,6,100.0,"*","*","*","*"
"Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","All Students",94,83,88.3,"*","*",11,11.7
"Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","Black",20,17,85.0,"*","*","*","*"
"Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","Eligible For Free Lunch",46,39,84.8,"*","*",7,15.2
"Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","Eligible For Lunch",57,50,87.7,"*","*",7,12.3
"Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","Eligible For Reduced Lunch",11,11,100.0,"*","*","*","*"
"Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","Female",75,65,86.7,"*","*",10,13.3
