"Five-Year Graduation Rates, 2011-12"
"All Districts, All Schools, Gender"

"",,,,"Graduates",,"Non-Graduates",,,
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Female",21,16,76.2,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Male",23,17,73.9,"*","*",6,26.1
"Ellington School District","Ellington High School","Female",95,90,94.7,"*","*","*","*"
"Ellington School District","Ellington High School","Male",104,95,91.3,"*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","Female",10,9,90.0,"*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","Male",9,7,77.8,"*","*","*","*"
"Enfield School District","Enfield High School","Female",97,89,91.8,"*","*",8,8.2
"Enfield School District","Enfield High School","Male",96,82,85.4,"*","*",14,14.6
"Enfield School District","Enrico Fermi High School","Female",149,141,94.6,"*","*",8,5.4
"Enfield School District","Enrico Fermi High School","Male",154,132,85.7,"*","*",22,14.3
"Explorations District","Explorations","Female",20,"*","*","*","*","*","*"
"Explorations District","Explorations","Male",9,"*","*","*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Female",200,196,98.0,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Male",152,147,96.7,"*","*","*","*"
"Fairfield School District","Fairfield Warde High School","Female",184,176,95.7,"*","*",8,4.3
"Fairfield School District","Fairfield Warde High School","Male",154,147,95.5,"*","*",6,3.9
"Farmington School District","Farmington High School","Female",152,149,98.0,"*","*","*","*"
"Farmington School District","Farmington High School","Male",146,140,95.9,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","Female",246,244,99.2,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","Male",260,253,97.3,"*","*","*","*"
"Granby School District","Granby Memorial High School","Female",96,95,99.0,"*","*","*","*"
"Granby School District","Granby Memorial High School","Male",91,90,98.9,"*","*","*","*"
"Greenwich School District","Greenwich High School","Female",314,305,97.1,"*","*",8,2.5
"Greenwich School District","Greenwich High School","Male",326,307,94.2,"*","*",16,4.9
"Griswold School District","Griswold High School","Female",85,77,90.6,"*","*",8,9.4
"Griswold School District","Griswold High School","Male",98,85,86.7,"*","*",13,13.3
"Groton School District","Robert E. Fitch High School","Female",165,134,81.2,"*","*",30,18.2
"Groton School District","Robert E. Fitch High School","Male",174,151,86.8,"*","*",22,12.6
"Guilford School District","Guilford High School","Female",148,147,99.3,"*","*","*","*"
"Guilford School District","Guilford High School","Male",136,135,99.3,"*","*","*","*"
"Hamden School District","Hamden High School","Female",249,229,92.0,"*","*",20,8.0
"Hamden School District","Hamden High School","Male",247,222,89.9,"*","*",24,9.7
"Hartford School District","Bulkeley High School Upper School","Female",112,95,84.8,"*","*",16,14.3
"Hartford School District","Bulkeley High School Upper School","Male",135,95,70.4,"*","*",39,28.9
"Hartford School District","Capital Preparatory Magnet School","Female",18,18,100.0,"*","*","*","*"
"Hartford School District","Capital Preparatory Magnet School","Male",15,14,93.3,"*","*","*","*"
"Hartford School District","Classical Magnet School","Female",49,49,100.0,"*","*","*","*"
"Hartford School District","Classical Magnet School","Male",31,30,96.8,"*","*","*","*"
"Hartford School District","Culinary Arts Academy","Female",22,11,50.0,"*","*",11,50.0
"Hartford School District","Culinary Arts Academy","Male",32,23,71.9,"*","*",7,21.9
"Hartford School District","HPHS Academy of Engineering and Green Technology","Female",42,34,81.0,"*","*",7,16.7
"Hartford School District","HPHS Academy of Engineering and Green Technology","Male",87,65,74.7,"*","*",19,21.8
"Hartford School District","HPHS Academy of Nursing and Health Science","Female",87,70,80.5,"*","*",17,19.5
"Hartford School District","HPHS Academy of Nursing and Health Science","Male",38,24,63.2,"*","*",14,36.8
"Hartford School District","HPHS Law and Government Academy","Female",75,52,69.3,"*","*",21,28.0
"Hartford School District","HPHS Law and Government Academy","Male",59,33,55.9,"*","*",22,37.3
"Hartford School District","OPPortunity High School","Female",46,26,56.5,"*","*",20,43.5
"Hartford School District","OPPortunity High School","Male",26,14,53.8,"*","*",12,46.2
"Hartford School District","Pathways Academy of Technology and Design","Female",32,30,93.8,"*","*","*","*"
"Hartford School District","Pathways Academy of Technology and Design","Male",52,50,96.2,"*","*","*","*"
"Hartford School District","Sports and Medical Sciences Academy","Female",51,50,98.0,"*","*","*","*"
"Hartford School District","Sports and Medical Sciences Academy","Male",55,51,92.7,"*","*","*","*"
"Hartford School District","University High of Science and Engineering","Female",40,35,87.5,"*","*","*","*"
"Hartford School District","University High of Science and Engineering","Male",45,43,95.6,"*","*","*","*"
"Killingly School District","Killingly High School","Female",89,78,87.6,"*","*",11,12.4
"Killingly School District","Killingly High School","Male",94,76,80.9,"*","*",17,18.1
"Lebanon School District","Lyman Memorial High School","Female",65,62,95.4,"*","*","*","*"
"Lebanon School District","Lyman Memorial High School","Male",59,54,91.5,"*","*","*","*"
"Ledyard School District","Ledyard High School","Female",114,107,93.9,"*","*","*","*"
"Ledyard School District","Ledyard High School","Male",91,86,94.5,"*","*","*","*"
"Lisbon School District","Community Connection - The Big Picture High School","Female","*","*","*","*","*","*","*"
"Litchfield School District","Litchfield High School","Female",50,50,100.0,"*","*","*","*"
"Litchfield School District","Litchfield High School","Male",52,51,98.1,"*","*","*","*"
"Madison School District","Daniel Hand High School","Female",172,170,98.8,"*","*","*","*"
"Madison School District","Daniel Hand High School","Male",158,157,99.4,"*","*","*","*"
"Manchester School District","Manchester High School","Female",239,204,85.4,"*","*",35,14.6
"Manchester School District","Manchester High School","Male",233,183,78.5,"*","*",50,21.5
"Meriden School District","Francis T. Maloney High School","Female",166,127,76.5,"*","*",37,22.3
"Meriden School District","Francis T. Maloney High School","Male",154,110,71.4,"*","*",39,25.3
"Meriden School District","Orville H. Platt High School","Female",166,124,74.7,"*","*",41,24.7
"Meriden School District","Orville H. Platt High School","Male",133,98,73.7,"*","*",30,22.6
"Middletown School District","Middletown High School","Female",174,146,83.9,"*","*",27,15.5
"Middletown School District","Middletown High School","Male",148,128,86.5,"*","*",19,12.8
"Milford School District","Jonathan Law High School","Female",127,117,92.1,"*","*",10,7.9
"Milford School District","Jonathan Law High School","Male",138,115,83.3,"*","*",19,13.8
"Milford School District","Joseph A. Foran High School","Female",125,118,94.4,"*","*","*","*"
"Milford School District","Joseph A. Foran High School","Male",118,112,94.9,"*","*","*","*"
"Monroe School District","Masuk High School","Female",154,153,99.4,"*","*","*","*"
"Monroe School District","Masuk High School","Male",183,182,99.5,"*","*","*","*"
"Montville School District","Montville High School","Female",100,91,91.0,"*","*",9,9.0
"Montville School District","Montville High School","Male",110,96,87.3,"*","*",14,12.7
"Naugatuck School District","Naugatuck High School","Female",181,164,90.6,"*","*",15,8.3
"Naugatuck School District","Naugatuck High School","Male",186,155,83.3,"*","*",31,16.7
"New Britain School District","New Britain High School","Female",322,230,71.4,"*","*",92,28.6
"New Britain School District","New Britain High School","Male",313,216,69.0,"*","*",97,31.0
"New Canaan School District","New Canaan High School","Female",175,175,100.0,"*","*","*","*"
"New Canaan School District","New Canaan High School","Male",152,151,99.3,"*","*","*","*"
"New Fairfield School District","New Fairfield High School","Female",129,126,97.7,"*","*","*","*"
"New Fairfield School District","New Fairfield High School","Male",102,101,99.0,"*","*","*","*"
"New Haven School District","Cooperative High School","Female",103,96,93.2,"*","*",7,6.8
"New Haven School District","Cooperative High School","Male",32,30,93.8,"*","*","*","*"
"New Haven School District","High School In The Community","Female",40,27,67.5,"*","*",12,30.0
"New Haven School District","High School In The Community","Male",33,16,48.5,"*","*",16,48.5
"New Haven School District","Hill Regional Career High School","Female",86,79,91.9,"*","*",7,8.1
"New Haven School District","Hill Regional Career High School","Male",69,63,91.3,"*","*",6,8.7
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Female",15,12,80.0,"*","*","*","*"
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Male",32,27,84.4,"*","*","*","*"
"New Haven School District","James Hillhouse High School","Female",141,97,68.8,"*","*",43,30.5
"New Haven School District","James Hillhouse High School","Male",111,57,51.4,"*","*",53,47.7
"New Haven School District","Metropolitan Business Academy","Female",27,26,96.3,"*","*","*","*"
"New Haven School District","Metropolitan Business Academy","Male",16,14,87.5,"*","*","*","*"
"New Haven School District","New Haven Academy","Female",27,23,85.2,"*","*","*","*"
"New Haven School District","New Haven Academy","Male",18,13,72.2,"*","*","*","*"
"New Haven School District","Sound School","Female",45,42,93.3,"*","*","*","*"
"New Haven School District","Sound School","Male",39,36,92.3,"*","*","*","*"
"New Haven School District","Wilbur Cross High School","Female",208,155,74.5,6,2.9,47,22.6
"New Haven School District","Wilbur Cross High School","Male",209,140,67.0,"*","*",64,30.6
"New London School District","New London High School","Female",99,73,73.7,"*","*",23,23.2
"New London School District","New London High School","Male",128,88,68.8,"*","*",37,28.9
"New Milford School District","New Milford High School","Female",180,172,95.6,"*","*",8,4.4
"New Milford School District","New Milford High School","Male",202,186,92.1,"*","*",16,7.9
"Newington School District","Newington High School","Female",156,151,96.8,"*","*","*","*"
"Newington School District","Newington High School","Male",174,154,88.5,"*","*","*","*"
"Newtown School District","Newtown High School","Female",198,191,96.5,"*","*","*","*"
"Newtown School District","Newtown High School","Male",205,197,96.1,"*","*","*","*"
"North Branford School District","North Branford High School","Female",85,80,94.1,"*","*","*","*"
"North Branford School District","North Branford High School","Male",72,67,93.1,"*","*","*","*"
"North Haven School District","North Haven High School","Female",144,138,95.8,"*","*","*","*"
"North Haven School District","North Haven High School","Male",137,132,96.4,"*","*","*","*"
"North Stonington School District","Wheeler High School","Female",19,19,100.0,"*","*","*","*"
"North Stonington School District","Wheeler High School","Male",35,29,82.9,"*","*","*","*"
"Norwalk School District","Brien McMahon High School","Female",231,215,93.1,"*","*",15,6.5
"Norwalk School District","Brien McMahon High School","Male",218,192,88.1,"*","*",26,11.9
"Norwalk School District","Norwalk High School","Female",203,186,91.6,"*","*",15,7.4
"Norwalk School District","Norwalk High School","Male",186,155,83.3,"*","*",31,16.7
"Norwalk School District","Norwalk Pathways Academy at Briggs","Female",15,7,46.7,"*","*",8,53.3
"Norwalk School District","Norwalk Pathways Academy at Briggs","Male",15,6,40.0,"*","*",8,53.3
"Norwich Free Academy District","Norwich Free Academy","Female",350,314,89.7,"*","*",34,9.7
"Norwich Free Academy District","Norwich Free Academy","Male",286,244,85.3,"*","*",41,14.3
"Norwich School District","Thames River Academy","Female",19,"*","*","*","*",15,78.9
"Norwich School District","Thames River Academy","Male",15,"*","*","*","*",13,86.7
"Old Saybrook School District","Old Saybrook Senior High School","Female",78,77,98.7,"*","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","Male",65,63,96.9,"*","*","*","*"
"Oxford School District","Oxford High School","Female",69,64,92.8,"*","*","*","*"
"Oxford School District","Oxford High School","Male",77,70,90.9,"*","*","*","*"
"Plainfield School District","Plainfield High School","Female",92,84,91.3,"*","*",7,7.6
"Plainfield School District","Plainfield High School","Male",106,94,88.7,"*","*",11,10.4
"Plainville School District","Plainville High School","Female",105,96,91.4,"*","*","*","*"
"Plainville School District","Plainville High School","Male",98,95,96.9,"*","*","*","*"
"Plymouth School District","Terryville High School","Female",65,58,89.2,"*","*","*","*"
"Plymouth School District","Terryville High School","Male",69,64,92.8,"*","*","*","*"
"Portland School District","Portland High School","Female",40,37,92.5,"*","*","*","*"
"Portland School District","Portland High School","Male",50,47,94.0,"*","*","*","*"
"Putnam School District","Putnam High School","Female",29,27,93.1,"*","*","*","*"
"Putnam School District","Putnam High School","Male",37,33,89.2,"*","*","*","*"
"Regional School District 01","Housatonic Valley Regional High School","Female",61,60,98.4,"*","*","*","*"
"Regional School District 01","Housatonic Valley Regional High School","Male",74,70,94.6,"*","*","*","*"
"Regional School District 04","Valley Regional High School","Female",81,78,96.3,"*","*","*","*"
"Regional School District 04","Valley Regional High School","Male",78,70,89.7,"*","*","*","*"
"Regional School District 05","Amity Regional High School","Female",214,210,98.1,"*","*","*","*"
"Regional School District 05","Amity Regional High School","Male",218,211,96.8,"*","*","*","*"
"Regional School District 06","Wamogo Regional High School","Female",55,53,96.4,"*","*","*","*"
"Regional School District 06","Wamogo Regional High School","Male",31,29,93.5,"*","*","*","*"
"Regional School District 07","Northwestern Regional High School","Female",104,102,98.1,"*","*","*","*"
"Regional School District 07","Northwestern Regional High School","Male",74,73,98.6,"*","*","*","*"
"Regional School District 08","RHAM High School","Female",138,136,98.6,"*","*","*","*"
"Regional School District 08","RHAM High School","Male",152,141,92.8,"*","*","*","*"
"Regional School District 09","Joel Barlow High School","Female",124,124,100.0,"*","*","*","*"
"Regional School District 09","Joel Barlow High School","Male",112,108,96.4,"*","*","*","*"
"Regional School District 10","Lewis S. Mills High School","Female",110,107,97.3,"*","*","*","*"
"Regional School District 10","Lewis S. Mills High School","Male",119,117,98.3,"*","*","*","*"
"Regional School District 11","Parish Hill High School","Female",16,15,93.8,"*","*","*","*"
"Regional School District 11","Parish Hill High School","Male",26,26,100.0,"*","*","*","*"
"Regional School District 12","Shepaug Valley High School","Female",32,29,90.6,"*","*","*","*"
"Regional School District 12","Shepaug Valley High School","Male",41,34,82.9,"*","*","*","*"
"Regional School District 13","Coginchaug Regional High School","Female",73,71,97.3,"*","*","*","*"
"Regional School District 13","Coginchaug Regional High School","Male",68,67,98.5,"*","*","*","*"
"Regional School District 14","Nonnewaug High School","Female",105,104,99.0,"*","*","*","*"
"Regional School District 14","Nonnewaug High School","Male",89,87,97.8,"*","*","*","*"
"Regional School District 15","Pomperaug Regional High School","Female",164,163,99.4,"*","*","*","*"
"Regional School District 15","Pomperaug Regional High School","Male",163,151,92.6,"*","*","*","*"
"Regional School District 16","Woodland Regional High School","Female",95,90,94.7,"*","*","*","*"
"Regional School District 16","Woodland Regional High School","Male",97,94,96.9,"*","*","*","*"
"Regional School District 17","Haddam-Killingworth High School","Female",91,87,95.6,"*","*","*","*"
"Regional School District 17","Haddam-Killingworth High School","Male",98,92,93.9,"*","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","Female",43,41,95.3,"*","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","Male",60,60,100.0,"*","*","*","*"
"Regional School District 19","E. O. Smith High School","Female",160,150,93.8,"*","*",10,6.3
"Regional School District 19","E. O. Smith High School","Male",137,122,89.1,"*","*",12,8.8
"Ridgefield School District","Ridgefield High School","Female",208,207,99.5,"*","*","*","*"
"Ridgefield School District","Ridgefield High School","Male",232,230,99.1,"*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","Female",98,94,95.9,"*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","Male",110,102,92.7,"*","*","*","*"
"Seymour School District","Seymour High School","Female",77,72,93.5,"*","*","*","*"
"Seymour School District","Seymour High School","Male",72,64,88.9,"*","*","*","*"
"Shelton School District","Shelton High School","Female",216,204,94.4,"*","*",11,5.1
"Shelton School District","Shelton High School","Male",208,195,93.8,"*","*",12,5.8
"Simsbury School District","Simsbury High School","Female",182,181,99.5,"*","*","*","*"
"Simsbury School District","Simsbury High School","Male",217,214,98.6,"*","*","*","*"
"Somers School District","Somers High School","Female",72,71,98.6,"*","*","*","*"
"Somers School District","Somers High School","Male",67,65,97.0,"*","*","*","*"
"South Windsor School District","South Windsor High School","Female",172,169,98.3,"*","*","*","*"
"South Windsor School District","South Windsor High School","Male",205,200,97.6,"*","*","*","*"
"Southington School District","Southington High School","Female",255,246,96.5,"*","*",8,3.1
"Southington School District","Southington High School","Male",234,221,94.4,"*","*",9,3.8
"Stafford School District","Stafford High School","Female",70,65,92.9,"*","*","*","*"
"Stafford School District","Stafford High School","Male",69,60,87.0,"*","*","*","*"
"Stamford Academy District","Stamford Academy","Female",19,14,73.7,"*","*","*","*"
"Stamford Academy District","Stamford Academy","Male",25,14,56.0,"*","*","*","*"
"Stamford School District","Stamford High School","Female",183,165,90.2,"*","*",18,9.8
"Stamford School District","Stamford High School","Male",198,175,88.4,"*","*",23,11.6
"Stamford School District","The Academy of Information Technology","Female",70,69,98.6,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","Male",94,93,98.9,"*","*","*","*"
"Stamford School District","Westhill High School","Female",321,291,90.7,"*","*",27,8.4
"Stamford School District","Westhill High School","Male",301,256,85.0,"*","*",40,13.3
"Stonington School District","Stonington High School","Female",85,82,96.5,"*","*","*","*"
"Stonington School District","Stonington High School","Male",93,88,94.6,"*","*","*","*"
"Stratford School District","Bunnell High School","Female",144,134,93.1,"*","*",10,6.9
"Stratford School District","Bunnell High School","Male",146,128,87.7,"*","*",17,11.6
"Stratford School District","Stratford High School","Female",156,145,92.9,"*","*",11,7.1
"Stratford School District","Stratford High School","Male",120,110,91.7,"*","*",10,8.3
"Suffield School District","Suffield High School","Female",99,90,90.9,"*","*","*","*"
"Suffield School District","Suffield High School","Male",104,99,95.2,"*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Female",19,17,89.5,"*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Male",22,16,72.7,"*","*","*","*"
"The Gilbert School District","The Gilbert School","Female",47,45,95.7,"*","*","*","*"
"The Gilbert School District","The Gilbert School","Male",42,39,92.9,"*","*","*","*"
"Thomaston School District","Thomaston High School","Female",48,45,93.8,"*","*","*","*"
"Thomaston School District","Thomaston High School","Male",42,39,92.9,"*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Female",50,46,92.0,"*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Male",49,43,87.8,"*","*","*","*"
"Tolland School District","Tolland High School","Female",111,108,97.3,"*","*","*","*"
"Tolland School District","Tolland High School","Male",117,116,99.1,"*","*","*","*"
"Torrington School District","Torrington High School","Female",143,119,83.2,"*","*",24,16.8
"Torrington School District","Torrington High School","Male",150,125,83.3,"*","*",24,16.0
"Trumbull School District","Trumbull High School","Female",291,288,99.0,"*","*","*","*"
"Trumbull School District","Trumbull High School","Male",247,243,98.4,"*","*","*","*"
"Vernon School District","Rockville High School","Female",134,118,88.1,"*","*",16,11.9
"Vernon School District","Rockville High School","Male",124,106,85.5,"*","*",18,14.5
"Wallingford School District","Lyman Hall High School","Female",150,142,94.7,"*","*",8,5.3
"Wallingford School District","Lyman Hall High School","Male",133,124,93.2,"*","*","*","*"
"Wallingford School District","Mark T. Sheehan High School","Female",120,119,99.2,"*","*","*","*"
"Wallingford School District","Mark T. Sheehan High School","Male",121,110,90.9,"*","*",11,9.1
"Waterbury School District","Crosby High School","Female",156,103,66.0,"*","*",52,33.3
"Waterbury School District","Crosby High School","Male",188,115,61.2,"*","*",70,37.2
"Waterbury School District","John F. Kennedy High School","Female",189,135,71.4,"*","*",54,28.6
"Waterbury School District","John F. Kennedy High School","Male",177,120,67.8,"*","*",56,31.6
