"Five-Year Graduation Rates, 2010-11"
"All Districts, All Schools, Free/Reduced Price Meal Eligibility"

"",,,,"Graduates",,"Non-Graduates",,,
"Connecticut Technical High School System","Ella T. Grasso Southeastern Technical High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Ella T. Grasso Southeastern Technical High School","Not Eligible For Lunch",101,98,97.0,"*","*","*","*"
"Connecticut Technical High School System","Emmett O'Brien Technical High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Emmett O'Brien Technical High School","Not Eligible For Lunch",114,110,96.5,"*","*","*","*"
"Connecticut Technical High School System","H. C. Wilcox Technical High School","Eligible For Free Lunch",16,15,93.8,"*","*","*","*"
"Connecticut Technical High School System","H. C. Wilcox Technical High School","Not Eligible For Lunch",166,162,97.6,"*","*","*","*"
"Connecticut Technical High School System","H. H. Ellis Technical High School","Eligible For Free Lunch",6,6,100.0,"*","*","*","*"
"Connecticut Technical High School System","H. H. Ellis Technical High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Connecticut Technical High School System","H. H. Ellis Technical High School","Not Eligible For Lunch",122,109,89.3,"*","*",13,10.7
"Connecticut Technical High School System","Henry Abbott Technical High School","Eligible For Free Lunch",10,10,100.0,"*","*","*","*"
"Connecticut Technical High School System","Henry Abbott Technical High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Henry Abbott Technical High School","Not Eligible For Lunch",145,135,93.1,"*","*",10,6.9
"Connecticut Technical High School System","Howell Cheney Technical High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Howell Cheney Technical High School","Not Eligible For Lunch",130,129,99.2,"*","*","*","*"
"Connecticut Technical High School System","Norwich Technical High School","Eligible For Free Lunch",8,8,100.0,"*","*","*","*"
"Connecticut Technical High School System","Norwich Technical High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Norwich Technical High School","Not Eligible For Lunch",102,100,98.0,"*","*","*","*"
"Connecticut Technical High School System","Oliver Wolcott Technical High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Oliver Wolcott Technical High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Oliver Wolcott Technical High School","Not Eligible For Lunch",188,175,93.1,"*","*",13,6.9
"Connecticut Technical High School System","Platt Technical High School","Eligible For Free Lunch",17,16,94.1,"*","*","*","*"
"Connecticut Technical High School System","Platt Technical High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Platt Technical High School","Not Eligible For Lunch",181,176,97.2,"*","*","*","*"
"Connecticut Technical High School System","Vinal Technical High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Vinal Technical High School","Not Eligible For Lunch",129,122,94.6,"*","*",7,5.4
"Connecticut Technical High School System","W. F. Kaynor Technical High School","Eligible For Free Lunch",21,19,90.5,"*","*","*","*"
"Connecticut Technical High School System","W. F. Kaynor Technical High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Connecticut Technical High School System","W. F. Kaynor Technical High School","Not Eligible For Lunch",130,127,97.7,"*","*","*","*"
"Connecticut Technical High School System","Windham Technical High School","Eligible For Free Lunch",8,8,100.0,"*","*","*","*"
"Connecticut Technical High School System","Windham Technical High School","Not Eligible For Lunch",118,113,95.8,"*","*","*","*"
"Coventry School District","Coventry High School","Eligible For Free Lunch",9,8,88.9,"*","*","*","*"
"Coventry School District","Coventry High School","Eligible For Reduced Lunch",6,6,100.0,"*","*","*","*"
"Coventry School District","Coventry High School","Not Eligible For Lunch",137,125,91.2,"*","*",8,5.8
"Cromwell School District","Cromwell High School","Eligible For Free Lunch",10,"*","*","*","*","*","*"
"Cromwell School District","Cromwell High School","Eligible For Reduced Lunch",6,"*","*","*","*","*","*"
"Cromwell School District","Cromwell High School","Not Eligible For Lunch",150,146,97.3,"*","*","*","*"
"Danbury School District","Danbury High School","Eligible For Free Lunch",168,119,70.8,"*","*",45,26.8
"Danbury School District","Danbury High School","Eligible For Reduced Lunch",47,39,83.0,"*","*",6,12.8
"Danbury School District","Danbury High School","Not Eligible For Lunch",501,438,87.4,9,1.8,54,10.8
"Darien School District","Darien High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Darien School District","Darien High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Darien School District","Darien High School","Not Eligible For Lunch",322,314,97.5,"*","*",7,2.2
"Derby School District","Derby High School","Eligible For Free Lunch",38,28,73.7,"*","*","*","*"
"Derby School District","Derby High School","Eligible For Reduced Lunch",12,10,83.3,"*","*","*","*"
"Derby School District","Derby High School","Not Eligible For Lunch",71,59,83.1,"*","*",10,14.1
"East Granby School District","East Granby High School","Not Eligible For Lunch",76,74,97.4,"*","*","*","*"
"East Haddam School District","Nathan Hale-Ray High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"East Haddam School District","Nathan Hale-Ray High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"East Haddam School District","Nathan Hale-Ray High School","Not Eligible For Lunch",86,80,93.0,"*","*",6,7.0
"East Hampton School District","East Hampton High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"East Hampton School District","East Hampton High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"East Hampton School District","East Hampton High School","Not Eligible For Lunch",128,120,93.8,"*","*",7,5.5
"East Hartford School District","Connecticut IB Academy","Eligible For Free Lunch","*","*","*","*","*","*","*"
"East Hartford School District","Connecticut IB Academy","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"East Hartford School District","Connecticut IB Academy","Not Eligible For Lunch",24,24,100.0,"*","*","*","*"
"East Hartford School District","East Hartford High School","Eligible For Free Lunch",208,172,82.7,"*","*",34,16.3
"East Hartford School District","East Hartford High School","Eligible For Reduced Lunch",59,53,89.8,"*","*","*","*"
"East Hartford School District","East Hartford High School","Not Eligible For Lunch",237,209,88.2,"*","*",27,11.4
"East Haven School District","East Haven High School","Eligible For Free Lunch",44,31,70.5,"*","*","*","*"
"East Haven School District","East Haven High School","Eligible For Reduced Lunch",21,17,81.0,"*","*","*","*"
"East Haven School District","East Haven High School","Not Eligible For Lunch",227,208,91.6,"*","*",17,7.5
"East Lyme School District","East Lyme High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"East Lyme School District","East Lyme High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"East Lyme School District","East Lyme High School","Not Eligible For Lunch",313,305,97.4,"*","*",6,1.9
"East Windsor School District","East Windsor High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"East Windsor School District","East Windsor High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"East Windsor School District","East Windsor High School","Not Eligible For Lunch",62,57,91.9,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Not Eligible For Lunch",15,12,80.0,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Eligible For Free Lunch",11,10,90.9,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Not Eligible For Lunch",29,21,72.4,"*","*",8,27.6
"Ellington School District","Ellington High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Ellington School District","Ellington High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Ellington School District","Ellington High School","Not Eligible For Lunch",174,167,96.0,"*","*",7,4.0
"Enfield School District","Enfield High School","Eligible For Free Lunch",39,22,56.4,"*","*",16,41.0
"Enfield School District","Enfield High School","Eligible For Reduced Lunch",12,10,83.3,"*","*","*","*"
"Enfield School District","Enfield High School","Not Eligible For Lunch",186,170,91.4,"*","*",15,8.1
"Enfield School District","Enrico Fermi High School","Eligible For Free Lunch",24,19,79.2,"*","*","*","*"
"Enfield School District","Enrico Fermi High School","Eligible For Reduced Lunch",17,15,88.2,"*","*","*","*"
"Enfield School District","Enrico Fermi High School","Not Eligible For Lunch",234,209,89.3,"*","*",22,9.4
"Explorations District","Explorations","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Explorations District","Explorations","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Explorations District","Explorations","Not Eligible For Lunch",22,15,68.2,"*","*",7,31.8
"Fairfield School District","Fairfield Ludlowe High School","Eligible For Free Lunch",14,14,100.0,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Not Eligible For Lunch",330,319,96.7,"*","*",8,2.4
"Fairfield School District","Fairfield Warde High School","Eligible For Free Lunch",18,14,77.8,"*","*","*","*"
"Fairfield School District","Fairfield Warde High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Fairfield School District","Fairfield Warde High School","Not Eligible For Lunch",278,271,97.5,"*","*","*","*"
"Farmington School District","Farmington High School","Eligible For Free Lunch",15,11,73.3,"*","*","*","*"
"Farmington School District","Farmington High School","Eligible For Reduced Lunch",10,8,80.0,"*","*","*","*"
"Farmington School District","Farmington High School","Not Eligible For Lunch",308,301,97.7,"*","*",6,1.9
"Glastonbury School District","Glastonbury High School","Eligible For Free Lunch",17,15,88.2,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","Eligible For Reduced Lunch",9,9,100.0,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","Not Eligible For Lunch",516,509,98.6,"*","*","*","*"
"Granby School District","Granby Memorial High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Granby School District","Granby Memorial High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Granby School District","Granby Memorial High School","Not Eligible For Lunch",187,184,98.4,"*","*","*","*"
"Greenwich School District","Greenwich High School","Eligible For Free Lunch",40,36,90.0,"*","*","*","*"
"Greenwich School District","Greenwich High School","Eligible For Reduced Lunch",24,23,95.8,"*","*","*","*"
"Greenwich School District","Greenwich High School","Not Eligible For Lunch",568,556,97.9,"*","*",7,1.2
"Griswold School District","Griswold High School","Eligible For Free Lunch",27,"*","*","*","*","*","*"
"Griswold School District","Griswold High School","Eligible For Reduced Lunch",8,"*","*","*","*","*","*"
"Griswold School District","Griswold High School","Not Eligible For Lunch",163,145,89.0,"*","*",17,10.4
"Groton School District","Robert E. Fitch High School","Eligible For Free Lunch",65,43,66.2,"*","*",21,32.3
"Groton School District","Robert E. Fitch High School","Eligible For Reduced Lunch",34,23,67.6,"*","*",11,32.4
"Groton School District","Robert E. Fitch High School","Not Eligible For Lunch",228,205,89.9,"*","*",22,9.6
"Guilford School District","Guilford High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Guilford School District","Guilford High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Guilford School District","Guilford High School","Not Eligible For Lunch",251,244,97.2,"*","*",7,2.8
"Hamden School District","Hamden High School","Eligible For Free Lunch",115,86,74.8,"*","*","*","*"
"Hamden School District","Hamden High School","Eligible For Reduced Lunch",17,15,88.2,"*","*","*","*"
"Hamden School District","Hamden High School","Not Eligible For Lunch",438,403,92.0,"*","*",33,7.5
"Hartford School District","Bulkeley High School Upper School","Eligible For Free Lunch",258,206,79.8,"*","*",48,18.6
"Hartford School District","Bulkeley High School Upper School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Hartford School District","Bulkeley High School Upper School","Not Eligible For Lunch",15,14,93.3,"*","*","*","*"
"Hartford School District","Capital Preparatory Magnet School","Eligible For Free Lunch",13,13,100.0,"*","*","*","*"
"Hartford School District","Capital Preparatory Magnet School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Hartford School District","Capital Preparatory Magnet School","Not Eligible For Lunch",15,13,86.7,"*","*","*","*"
"Hartford School District","Classical Magnet School","Eligible For Free Lunch",33,30,90.9,"*","*","*","*"
"Hartford School District","Classical Magnet School","Eligible For Reduced Lunch",10,10,100.0,"*","*","*","*"
"Hartford School District","Classical Magnet School","Not Eligible For Lunch",45,45,100.0,"*","*","*","*"
"Hartford School District","Culinary Arts Academy","Eligible For Free Lunch",88,60,68.2,"*","*",22,25.0
"Hartford School District","Culinary Arts Academy","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Hartford School District","Culinary Arts Academy","Not Eligible For Lunch","*","*","*","*","*","*","*"
"Hartford School District","HPHS Academy of Engineering and Green Technology","Eligible For Free Lunch",131,103,78.6,"*","*",25,19.1
"Hartford School District","HPHS Academy of Nursing and Health Science","Eligible For Free Lunch",128,100,78.1,"*","*",26,20.3
"Hartford School District","HPHS Academy of Nursing and Health Science","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Hartford School District","HPHS Academy of Nursing and Health Science","Not Eligible For Lunch","*","*","*","*","*","*","*"
"Hartford School District","HPHS Law and Government Academy","Eligible For Free Lunch",96,64,66.7,"*","*",28,29.2
"Hartford School District","HPHS Law and Government Academy","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Hartford School District","HPHS Law and Government Academy","Not Eligible For Lunch","*","*","*","*","*","*","*"
"Hartford School District","OPPortunity High School","Eligible For Free Lunch",47,20,42.6,"*","*",25,53.2
"Hartford School District","OPPortunity High School","Not Eligible For Lunch",7,"*","*","*","*","*","*"
"Hartford School District","Pathways Academy of Technology and Design","Eligible For Free Lunch",89,78,87.6,"*","*",11,12.4
"Hartford School District","Pathways Academy of Technology and Design","Not Eligible For Lunch",9,"*","*","*","*","*","*"
"Hartford School District","Sports and Medical Sciences Academy","Eligible For Free Lunch",102,95,93.1,"*","*",7,6.9
"Hartford School District","Sports and Medical Sciences Academy","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Hartford School District","Sports and Medical Sciences Academy","Not Eligible For Lunch","*","*","*","*","*","*","*"
"Hartford School District","University High of Science and Engineering","Eligible For Free Lunch",24,23,95.8,"*","*","*","*"
"Hartford School District","University High of Science and Engineering","Eligible For Reduced Lunch",9,9,100.0,"*","*","*","*"
"Hartford School District","University High of Science and Engineering","Not Eligible For Lunch",39,38,97.4,"*","*","*","*"
"Killingly School District","Killingly High School","Eligible For Free Lunch",40,20,50.0,"*","*","*","*"
"Killingly School District","Killingly High School","Eligible For Reduced Lunch",15,10,66.7,"*","*","*","*"
"Killingly School District","Killingly High School","Not Eligible For Lunch",138,113,81.9,"*","*",22,15.9
"Lebanon School District","Lyman Memorial High School","Eligible For Free Lunch",13,"*","*","*","*","*","*"
"Lebanon School District","Lyman Memorial High School","Eligible For Reduced Lunch",6,"*","*","*","*","*","*"
"Lebanon School District","Lyman Memorial High School","Not Eligible For Lunch",139,134,96.4,"*","*","*","*"
"Ledyard School District","Ledyard High School","Eligible For Free Lunch",18,15,83.3,"*","*","*","*"
"Ledyard School District","Ledyard High School","Eligible For Reduced Lunch",15,15,100.0,"*","*","*","*"
"Ledyard School District","Ledyard High School","Not Eligible For Lunch",194,179,92.3,"*","*",12,6.2
"Lisbon School District","Community Connection - The Big Picture High School","Not Eligible For Lunch","*","*","*","*","*","*","*"
"Litchfield School District","Litchfield High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Litchfield School District","Litchfield High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Litchfield School District","Litchfield High School","Not Eligible For Lunch",85,82,96.5,"*","*","*","*"
"Madison School District","Daniel Hand High School","Eligible For Free Lunch",9,8,88.9,"*","*","*","*"
"Madison School District","Daniel Hand High School","Not Eligible For Lunch",306,299,97.7,"*","*","*","*"
"Manchester School District","Manchester High School","Eligible For Free Lunch",141,84,59.6,"*","*",53,37.6
"Manchester School District","Manchester High School","Eligible For Reduced Lunch",34,23,67.6,"*","*",10,29.4
"Manchester School District","Manchester High School","Not Eligible For Lunch",318,275,86.5,6,1.9,37,11.6
"Meriden School District","Francis T. Maloney High School","Eligible For Free Lunch",148,103,69.6,"*","*",42,28.4
"Meriden School District","Francis T. Maloney High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Meriden School District","Francis T. Maloney High School","Not Eligible For Lunch",156,133,85.3,6,3.8,17,10.9
"Meriden School District","Orville H. Platt High School","Eligible For Free Lunch",174,111,63.8,"*","*",63,36.2
"Meriden School District","Orville H. Platt High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Meriden School District","Orville H. Platt High School","Not Eligible For Lunch",120,105,87.5,"*","*",15,12.5
"Middletown School District","Middletown High School","Eligible For Free Lunch",81,51,63.0,"*","*",23,28.4
"Middletown School District","Middletown High School","Eligible For Reduced Lunch",24,17,70.8,"*","*","*","*"
"Middletown School District","Middletown High School","Not Eligible For Lunch",236,206,87.3,8,3.4,"*","*"
"Milford School District","Jonathan Law High School","Eligible For Free Lunch",27,19,70.4,"*","*",6,22.2
"Milford School District","Jonathan Law High School","Eligible For Reduced Lunch",12,9,75.0,"*","*","*","*"
"Milford School District","Jonathan Law High School","Not Eligible For Lunch",185,168,90.8,8,4.3,9,4.9
"Milford School District","Joseph A. Foran High School","Eligible For Free Lunch",27,23,85.2,"*","*","*","*"
"Milford School District","Joseph A. Foran High School","Eligible For Reduced Lunch",9,8,88.9,"*","*","*","*"
"Milford School District","Joseph A. Foran High School","Not Eligible For Lunch",229,220,96.1,"*","*",6,2.6
"Monroe School District","Masuk High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Monroe School District","Masuk High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Monroe School District","Masuk High School","Not Eligible For Lunch",353,347,98.3,"*","*","*","*"
"Montville School District","Montville High School","Eligible For Free Lunch",25,22,88.0,"*","*","*","*"
"Montville School District","Montville High School","Eligible For Reduced Lunch",8,8,100.0,"*","*","*","*"
"Montville School District","Montville High School","Not Eligible For Lunch",161,141,87.6,"*","*",17,10.6
"Naugatuck School District","Naugatuck High School","Eligible For Free Lunch",88,67,76.1,"*","*",20,22.7
"Naugatuck School District","Naugatuck High School","Eligible For Reduced Lunch",32,25,78.1,"*","*",6,18.8
"Naugatuck School District","Naugatuck High School","Not Eligible For Lunch",249,221,88.8,"*","*",24,9.6
"New Britain School District","New Britain High School","Eligible For Free Lunch",413,218,52.8,14,3.4,181,43.8
"New Britain School District","New Britain High School","Eligible For Reduced Lunch",68,47,69.1,"*","*",20,29.4
"New Britain School District","New Britain High School","Not Eligible For Lunch",242,167,69.0,"*","*",72,29.8
"New Canaan School District","New Canaan High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"New Canaan School District","New Canaan High School","Not Eligible For Lunch","*","*","*","*","*","*","*"
"New Fairfield School District","New Fairfield High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"New Fairfield School District","New Fairfield High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"New Fairfield School District","New Fairfield High School","Not Eligible For Lunch",229,219,95.6,"*","*",9,3.9
"New Haven School District","Cooperative High School","Eligible For Free Lunch",53,41,77.4,"*","*",12,22.6
"New Haven School District","Cooperative High School","Eligible For Reduced Lunch",10,9,90.0,"*","*","*","*"
"New Haven School District","Cooperative High School","Not Eligible For Lunch",46,42,91.3,"*","*","*","*"
"New Haven School District","High School In The Community","Eligible For Free Lunch",39,26,66.7,"*","*",12,30.8
"New Haven School District","High School In The Community","Eligible For Reduced Lunch",6,"*","*","*","*","*","*"
"New Haven School District","High School In The Community","Not Eligible For Lunch",32,20,62.5,"*","*",12,37.5
"New Haven School District","Hill Regional Career High School","Eligible For Free Lunch",93,77,82.8,"*","*",16,17.2
