"Five-Year Graduation Rates, Trend"
"All Districts, All Schools, All Students"

"Avon School District","Avon High School","High Needs","*","*","*","*","*","*","*","*"
"Avon School District","Avon High School","Hispanic","*","*","*","*","*","*","*","*"
"Avon School District","Avon High School","Male","*","*","*","*","*","*","*","*"
"Avon School District","Avon High School","Non-ELL","*",2.1,"*","*","*","*","*","*"
"Avon School District","Avon High School","Non-High Needs","*","*","*","*","*","*","*","*"
"Avon School District","Avon High School","Non-Hispanic","*","*","*","*","*","*","*","*"
"Avon School District","Avon High School","Non-Special Education","*","*","*","*","*","*","*","*"
"Avon School District","Avon High School","Not Eligible For Lunch","*","*","*","*","*","*","*","*"
"Avon School District","Avon High School","ELL","*","*","*","N/A","*","*","*","N/A"
"Avon School District","Avon High School","Special Education","*","*","*","*","*","*","*","*"
"Avon School District","Avon High School","Indian or Alaska Native","*","N/A","N/A","N/A","*","N/A","N/A","N/A"
"Avon School District","Avon High School","Asian","*","*","*","*","*","*","*","*"
"Avon School District","Avon High School","White","*","*","*","*","*","*","*","*"
"Avon School District","Avon High School","Hawaiian or Pacific Islander","N/A","*","*","*","N/A","*","*","*"
"Avon School District","Avon High School","Two or More Races","N/A","*","*","*","N/A","*","*","*"
"Berlin School District","Berlin High School","All Students",5.0,"*",3.0,"*","*","*","*","*"
"Berlin School District","Berlin High School","Black","*","*","*","*","*","*","*","*"
"Berlin School District","Berlin High School","Eligible For Free Lunch","*","*","*","*","*","*","*","*"
"Berlin School District","Berlin High School","Eligible For Lunch","*","*","*","*","*","*","*","*"
"Berlin School District","Berlin High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*"
"Berlin School District","Berlin High School","Female",4.8,"*","*","*","*","*","*","*"
"Berlin School District","Berlin High School","High Needs",14.0,"*","*","*","*","*","*","*"
"Berlin School District","Berlin High School","Hispanic","*","*","*","*","*","*","*","*"
"Berlin School District","Berlin High School","Male",5.1,"*","*","*","*","*","*","*"
"Berlin School District","Berlin High School","Non-ELL",5.1,"*",3.1,"*","*","*","*","*"
"Berlin School District","Berlin High School","Non-High Needs",3.2,"*","*","*","*","*","*","*"
"Berlin School District","Berlin High School","Non-Hispanic",4.7,"*","*","*","*","*","*","*"
"Berlin School District","Berlin High School","Non-Special Education",4.3,"*",2.5,"*","*","*","*","*"
"Berlin School District","Berlin High School","Not Eligible For Lunch",3.3,"*","*","*","*","*","*","*"
"Berlin School District","Berlin High School","ELL","*","*","*","*","*","*","*","*"
"Berlin School District","Berlin High School","Special Education","*","*","*","*","*","*","*","*"
"Berlin School District","Berlin High School","Indian or Alaska Native","*","N/A","N/A","N/A","*","N/A","N/A","N/A"
"Berlin School District","Berlin High School","Asian","*","*","*","*","*","*","*","*"
"Berlin School District","Berlin High School","White",4.9,"*","*","*","*","*","*","*"
"Berlin School District","Berlin High School","Two or More Races","N/A","*","*","*","N/A","*","*","*"
"Bethel School District","Bethel High School","All Students",2.4,2.6,"*",3.3,2.8,"*",3.4,"*"
"Bethel School District","Bethel High School","Black","*","*","*","*","*","*","*","*"
"Bethel School District","Bethel High School","Eligible For Free Lunch","*","*","*","*","*","*","*","*"
"Bethel School District","Bethel High School","Eligible For Lunch","*","*","*","*","*","*","*","*"
"Bethel School District","Bethel High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*"
"Bethel School District","Bethel High School","Female","*","*","*","*","*","*","*","*"
"Bethel School District","Bethel High School","High Needs","*","*","*","*",14.3,"*",13.3,"*"
"Bethel School District","Bethel High School","Hispanic","*","*","*","*","*","*","*","*"
"Bethel School District","Bethel High School","Male","*","*","*",6.3,5.3,"*","*","*"
"Bethel School District","Bethel High School","Non-ELL",2.5,2.6,"*",2.9,2.9,"*",3.5,"*"
"Bethel School District","Bethel High School","Non-High Needs","*","*","*","*","*","*","*","*"
"Bethel School District","Bethel High School","Non-Hispanic","*","*","*","*",3.1,"*",2.9,"*"
"Bethel School District","Bethel High School","Non-Special Education","*","*","*",3.3,"*","*","*","*"
"Bethel School District","Bethel High School","Not Eligible For Lunch","*",3.0,"*","*",3.1,"*","*","*"
"Bethel School District","Bethel High School","ELL","*","*","*","*","*","*","*","*"
"Bethel School District","Bethel High School","Special Education","*","*","*","*",25.0,"*",28.6,"*"
"Bethel School District","Bethel High School","Indian or Alaska Native","N/A","N/A","*","N/A","N/A","N/A","*","N/A"
"Bethel School District","Bethel High School","Asian","*","*","*","*","*","*","*","*"
"Bethel School District","Bethel High School","White","*","*","*","*",3.0,"*",3.3,"*"
"Bethel School District","Bethel High School","Two or More Races","N/A","*","*","*","N/A","*","*","*"
"Bloomfield School District","Bloomfield High School","All Students",13.2,5.5,"*",6.0,"*","*","*","*"
"Bloomfield School District","Bloomfield High School","Black",12.8,5.5,"*",6.6,"*","*","*","*"
"Bloomfield School District","Bloomfield High School","Eligible For Free Lunch",14.6,10.3,"*","*","*","*","*","*"
"Bloomfield School District","Bloomfield High School","Eligible For Lunch",13.3,7.8,"*","*","*","*","*","*"
"Bloomfield School District","Bloomfield High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*"
"Bloomfield School District","Bloomfield High School","Female",11.3,7.1,"*","*","*","*","*","*"
"Bloomfield School District","Bloomfield High School","High Needs",14.3,7.3,"*","*","*","*","*","*"
"Bloomfield School District","Bloomfield High School","Hispanic","*","*","*","*","*","*","*","*"
"Bloomfield School District","Bloomfield High School","Male",14.9,"*","*",10.1,"*","*","*","*"
"Bloomfield School District","Bloomfield High School","Non-ELL",13.3,5.5,"*",6.2,"*","*","*","*"
"Bloomfield School District","Bloomfield High School","Non-High Needs",12.4,"*","*","*","*","*","*","*"
"Bloomfield School District","Bloomfield High School","Non-Hispanic",12.3,5.9,"*",6.4,"*","*","*","*"
"Bloomfield School District","Bloomfield High School","Non-Special Education",12.6,5.7,"*","*","*","*","*","*"
"Bloomfield School District","Bloomfield High School","Not Eligible For Lunch",13.1,"*","*","*","*","*","*","*"
"Bloomfield School District","Bloomfield High School","ELL","*","N/A","*","*","*","N/A","*","*"
"Bloomfield School District","Bloomfield High School","Special Education","*","*","*","*","*","*","*","*"
"Bloomfield School District","Bloomfield High School","Asian","*","N/A","*","*","*","N/A","*","*"
"Bloomfield School District","Bloomfield High School","White","*","*","*","*","*","*","*","*"
"Bloomfield School District","Bloomfield High School","Two or More Races","N/A","N/A","*","*","N/A","N/A","*","*"
"Bloomfield School District","Global Experience Magnet School","All Students","N/A","N/A","*","*","N/A","N/A","*","*"
"Bloomfield School District","Global Experience Magnet School","Black","N/A","N/A","*","*","N/A","N/A","*","*"
"Bloomfield School District","Global Experience Magnet School","Eligible For Free Lunch","N/A","N/A","*","*","N/A","N/A","*","*"
"Bloomfield School District","Global Experience Magnet School","Eligible For Lunch","N/A","N/A","*","*","N/A","N/A","*","*"
"Bloomfield School District","Global Experience Magnet School","Eligible For Reduced Lunch","N/A","N/A","*","*","N/A","N/A","*","*"
"Bloomfield School District","Global Experience Magnet School","Female","N/A","N/A","*","*","N/A","N/A","*","*"
"Bloomfield School District","Global Experience Magnet School","High Needs","N/A","N/A","*","*","N/A","N/A","*","*"
"Bloomfield School District","Global Experience Magnet School","Hispanic","N/A","N/A","*","*","N/A","N/A","*","*"
"Bloomfield School District","Global Experience Magnet School","Male","N/A","N/A","*","*","N/A","N/A","*","*"
"Bloomfield School District","Global Experience Magnet School","Non-ELL","N/A","N/A","*","*","N/A","N/A","*","*"
"Bloomfield School District","Global Experience Magnet School","Non-High Needs","N/A","N/A","*","*","N/A","N/A","*","*"
"Bloomfield School District","Global Experience Magnet School","Non-Hispanic","N/A","N/A","*","*","N/A","N/A","*","*"
"Bloomfield School District","Global Experience Magnet School","Non-Special Education","N/A","N/A","*","*","N/A","N/A","*","*"
"Bloomfield School District","Global Experience Magnet School","Not Eligible For Lunch","N/A","N/A","*","*","N/A","N/A","*","*"
"Bloomfield School District","Global Experience Magnet School","Special Education","N/A","N/A","*","*","N/A","N/A","*","*"
"Bloomfield School District","Global Experience Magnet School","White","N/A","N/A","*","*","N/A","N/A","*","*"
"Bloomfield School District","Global Experience Magnet School","Two or More Races","N/A","N/A","*","N/A","N/A","N/A","*","N/A"
"Bloomfield School District","Learning Academy at Bloomfield","All Students","N/A","N/A","*","*","N/A","N/A","*","*"
"Bloomfield School District","Learning Academy at Bloomfield","Black","N/A","N/A","*","*","N/A","N/A","*","*"
"Bloomfield School District","Learning Academy at Bloomfield","Eligible For Free Lunch","N/A","N/A","*","*","N/A","N/A","*","*"
"Bloomfield School District","Learning Academy at Bloomfield","Eligible For Lunch","N/A","N/A","*","*","N/A","N/A","*","*"
"Bloomfield School District","Learning Academy at Bloomfield","Female","N/A","N/A","*","*","N/A","N/A","*","*"
"Bloomfield School District","Learning Academy at Bloomfield","High Needs","N/A","N/A","*","*","N/A","N/A","*","*"
"Bloomfield School District","Learning Academy at Bloomfield","Hispanic","N/A","N/A","*","N/A","N/A","N/A","*","N/A"
"Bloomfield School District","Learning Academy at Bloomfield","Male","N/A","N/A","*","*","N/A","N/A","*","*"
"Bloomfield School District","Learning Academy at Bloomfield","Non-ELL","N/A","N/A","*","*","N/A","N/A","*","*"
"Bloomfield School District","Learning Academy at Bloomfield","Non-High Needs","N/A","N/A","*","*","N/A","N/A","*","*"
"Bloomfield School District","Learning Academy at Bloomfield","Non-Hispanic","N/A","N/A","*","*","N/A","N/A","*","*"
"Bloomfield School District","Learning Academy at Bloomfield","Non-Special Education","N/A","N/A","*","*","N/A","N/A","*","*"
"Bloomfield School District","Learning Academy at Bloomfield","Not Eligible For Lunch","N/A","N/A","*","*","N/A","N/A","*","*"
"Bloomfield School District","Learning Academy at Bloomfield","ELL","N/A","N/A","*","N/A","N/A","N/A","*","N/A"
"Bloomfield School District","Learning Academy at Bloomfield","Special Education","N/A","N/A","*","*","N/A","N/A","*","*"
"Bloomfield School District","The Big Picture High School","All Students","*","*","N/A","N/A","*","*","N/A","N/A"
"Bloomfield School District","The Big Picture High School","Black","*","*","N/A","N/A","*","*","N/A","N/A"
"Bloomfield School District","The Big Picture High School","Eligible For Free Lunch","*","*","N/A","N/A","*","*","N/A","N/A"
"Bloomfield School District","The Big Picture High School","Eligible For Lunch","*","*","N/A","N/A","*","*","N/A","N/A"
"Bloomfield School District","The Big Picture High School","Eligible For Reduced Lunch","*","*","N/A","N/A","*","*","N/A","N/A"
"Bloomfield School District","The Big Picture High School","Female","*","*","N/A","N/A","*","*","N/A","N/A"
"Bloomfield School District","The Big Picture High School","High Needs","*","*","N/A","N/A","*","*","N/A","N/A"
"Bloomfield School District","The Big Picture High School","Hispanic","*","*","N/A","N/A","*","*","N/A","N/A"
"Bloomfield School District","The Big Picture High School","Male","*","*","N/A","N/A","*","*","N/A","N/A"
"Bloomfield School District","The Big Picture High School","Non-ELL","*","*","N/A","N/A","*","*","N/A","N/A"
"Bloomfield School District","The Big Picture High School","Non-High Needs","*","*","N/A","N/A","*","*","N/A","N/A"
"Bloomfield School District","The Big Picture High School","Non-Hispanic","*","*","N/A","N/A","*","*","N/A","N/A"
"Bloomfield School District","The Big Picture High School","Non-Special Education","*","*","N/A","N/A","*","*","N/A","N/A"
"Bloomfield School District","The Big Picture High School","Not Eligible For Lunch","*","*","N/A","N/A","*","*","N/A","N/A"
"Bloomfield School District","The Big Picture High School","Special Education","*","*","N/A","N/A","*","*","N/A","N/A"
"Bloomfield School District","The Big Picture High School","Asian","*","N/A","N/A","N/A","*","N/A","N/A","N/A"
"Bolton School District","Bolton High School","All Students","*","*","*","*","*","*","*","*"
"Bolton School District","Bolton High School","Black","*","*","N/A","*","*","*","N/A","*"
"Bolton School District","Bolton High School","Eligible For Free Lunch","*","*","*","*","*","*","*","*"
"Bolton School District","Bolton High School","Eligible For Lunch","*","*","*","*","*","*","*","*"
"Bolton School District","Bolton High School","Eligible For Reduced Lunch","N/A","*","*","*","N/A","*","*","*"
"Bolton School District","Bolton High School","Female","*","*","*","*","*","*","*","*"
"Bolton School District","Bolton High School","High Needs","*","*","*","*","*","*","*","*"
"Bolton School District","Bolton High School","Hispanic","*","N/A","*","*","*","N/A","*","*"
"Bolton School District","Bolton High School","Male","*","*","*","*","*","*","*","*"
"Bolton School District","Bolton High School","Non-ELL","*","*","*","*","*","*","*","*"
"Bolton School District","Bolton High School","Non-High Needs","*","*","*","*","*","*","*","*"
"Bolton School District","Bolton High School","Non-Hispanic","*","*","*","*","*","*","*","*"
"Bolton School District","Bolton High School","Non-Special Education","*","*","*","*","*","*","*","*"
"Bolton School District","Bolton High School","Not Eligible For Lunch","*","*","*","*","*","*","*","*"
"Bolton School District","Bolton High School","Special Education","*","*","*","*","*","*","*","*"
"Bolton School District","Bolton High School","Indian or Alaska Native","*","N/A","N/A","N/A","*","N/A","N/A","N/A"
"Bolton School District","Bolton High School","Asian","N/A","N/A","*","*","N/A","N/A","*","*"
"Bolton School District","Bolton High School","White","*","*","*","*","*","*","*","*"
"Bolton School District","Bolton High School","Two or More Races","N/A","*","*","*","N/A","*","*","*"
"Branford School District","Branford High School","All Students",2.6,4.3,4.5,6.8,"*","*","*","*"
"Branford School District","Branford High School","Black","*","*","*","*","*","*","*","*"
"Branford School District","Branford High School","Eligible For Free Lunch","*","*","*",13.0,"*","*","*","*"
"Branford School District","Branford High School","Eligible For Lunch","*","*","*",14.9,"*","*","*","*"
"Branford School District","Branford High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*"
"Branford School District","Branford High School","Female","*","*",5.2,4.7,"*","*","*","*"
"Branford School District","Branford High School","High Needs",9.7,"*","*",12.1,"*","*","*","*"
"Branford School District","Branford High School","Hispanic","*","*","*","*","*","*","*","*"
"Branford School District","Branford High School","Male","*",4.8,"*",9.0,"*","*","*","*"
"Branford School District","Branford High School","Non-ELL",2.6,4.4,4.5,6.9,"*","*","*","*"
"Branford School District","Branford High School","Non-High Needs","*",4.7,4.3,3.7,"*","*","*","*"
"Branford School District","Branford High School","Non-Hispanic",2.3,4.1,4.7,5.9,"*","*","*","*"
"Branford School District","Branford High School","Non-Special Education",2.4,4.4,4.2,6.7,"*","*","*","*"
"Branford School District","Branford High School","Not Eligible For Lunch","*",4.1,4.3,4.4,"*","*","*","*"
"Branford School District","Branford High School","ELL","*","*","*","*","*","*","*","*"
"Branford School District","Branford High School","Special Education","*","*","*","*","*","*","*","*"
"Branford School District","Branford High School","Indian or Alaska Native","*","N/A","*","N/A","*","N/A","*","N/A"
"Branford School District","Branford High School","Asian","*","*","*","*","*","*","*","*"
"Branford School District","Branford High School","White","*",3.9,5.5,5.6,"*","*","*","*"
"Branford School District","Branford High School","Two or More Races","N/A","*","*","*","N/A","*","*","*"
"Bridgeport School District","Bassick High School","All Students",32.2,43.6,30.6,28.1,"*","*",2.2,4.4
"Bridgeport School District","Bassick High School","Black",29.0,32.0,24.2,27.2,"*","*","*",4.6
"Bridgeport School District","Bassick High School","Eligible For Free Lunch",31.7,42.8,30.8,28.6,"*","*",2.4,3.6
"Bridgeport School District","Bassick High School","Eligible For Lunch",31.7,43.7,30.2,28.1,"*","*",2.3,4.4
"Bridgeport School District","Bassick High School","Eligible For Reduced Lunch","*",75.0,"*","*","*","*","*","*"
"Bridgeport School District","Bassick High School","Female",32.1,41.7,30.4,24.7,"*","*","*",4.8
"Bridgeport School District","Bassick High School","High Needs",32.2,43.8,30.4,28.1,"*","*",2.2,4.4
"Bridgeport School District","Bassick High School","Hispanic",37.3,50.7,37.0,31.4,"*","*","*","*"
"Bridgeport School District","Bassick High School","Male",32.4,45.3,30.8,31.4,"*","*","*",4.1
"Bridgeport School District","Bassick High School","Non-ELL",31.4,40.9,29.3,28.3,"*","*",2.7,4.7
"Bridgeport School District","Bassick High School","Non-High Needs","*","*","*","N/A","*","*","*","N/A"
"Bridgeport School District","Bassick High School","Non-Hispanic",28.0,36.9,25.7,25.4,"*","*","*",5.4
"Bridgeport School District","Bassick High School","Non-Special Education",30.9,43.1,29.6,28.2,"*","*","*",2.7
"Bridgeport School District","Bassick High School","Not Eligible For Lunch",46.2,"*","*","N/A","*","*","*","N/A"
"Bridgeport School District","Bassick High School","ELL",36.2,52.1,36.4,27.1,"*","*","*","*"
"Bridgeport School District","Bassick High School","Special Education",40.0,46.7,37.8,27.5,"*","*","*",17.5
"Bridgeport School District","Bassick High School","Indian or Alaska Native","N/A","N/A","*","N/A","N/A","N/A","*","N/A"
"Bridgeport School District","Bassick High School","Asian","*","*","*","*","*","*","*","*"
"Bridgeport School District","Bassick High School","White","*",68.4,50.0,"*","*","*","*","*"
"Bridgeport School District","Bassick High School","Two or More Races","N/A","N/A","N/A","*","N/A","N/A","N/A","*"
"Bridgeport School District","Central High School","All Students",19.3,15.1,16.3,14.4,2.5,"*",1.7,1.4
"Bridgeport School District","Central High School","Black",14.3,13.9,17.4,9.7,3.4,"*","*","*"
"Bridgeport School District","Central High School","Eligible For Free Lunch",20.0,15.3,17.0,14.8,2.2,"*",1.8,1.5
"Bridgeport School District","Central High School","Eligible For Lunch",19.2,15.1,16.4,14.3,2.0,"*",1.7,1.4
"Bridgeport School District","Central High School","Eligible For Reduced Lunch",11.5,"*","*","*","*","*","*","*"
"Bridgeport School District","Central High School","Female",12.4,11.7,14.9,11.9,"*","*","*","*"
"Bridgeport School District","Central High School","High Needs",19.2,15.1,16.4,14.3,2.0,"*",1.7,1.4
"Bridgeport School District","Central High School","Hispanic",25.5,18.1,18.1,19.4,"*","*",2.6,"*"
"Bridgeport School District","Central High School","Male",25.8,18.6,17.8,17.1,3.9,"*",2.7,2.2
"Bridgeport School District","Central High School","Non-ELL",18.9,15.0,15.7,12.7,2.8,"*",1.6,1.4
"Bridgeport School District","Central High School","Non-High Needs",20.4,"N/A","*","*","*","N/A","*","*"
"Bridgeport School District","Central High School","Non-Hispanic",16.2,13.0,14.9,11.0,3.0,"*","*","*"
"Bridgeport School District","Central High School","Non-Special Education",18.9,13.4,15.4,15.3,1.8,"*","*","*"
"Bridgeport School District","Central High School","Not Eligible For Lunch",20.4,"*","*","*","*","*","*","*"
"Bridgeport School District","Central High School","ELL",23.6,15.5,22.4,30.8,"*","*","*","*"
"Bridgeport School District","Central High School","Special Education",26.5,29.8,24.1,"*","*","*","*",13.7
"Bridgeport School District","Central High School","Indian or Alaska Native","*","*","*","*","*","*","*","*"
"Bridgeport School District","Central High School","Asian","*","*","*","*","*","*","*","*"
"Bridgeport School District","Central High School","White",26.0,20.0,"*",16.4,"*","*","*","*"
"Bridgeport School District","Central High School","Hawaiian or Pacific Islander","N/A","*","*","*","N/A","*","*","*"
"Bridgeport School District","Central High School","Two or More Races","N/A","N/A","*","*","N/A","N/A","*","*"
"Bridgeport School District","Harding High School","All Students",49.0,32.1,34.6,27.4,2.3,"*","*","*"
"Bridgeport School District","Harding High School","Black",38.8,20.8,24.0,24.6,"*","*","*","*"
"Bridgeport School District","Harding High School","Eligible For Free Lunch",49.0,33.0,35.5,27.6,2.3,"*","*","*"
"Bridgeport School District","Harding High School","Eligible For Lunch",48.9,32.0,34.9,27.4,2.2,"*","*","*"
"Bridgeport School District","Harding High School","Eligible For Reduced Lunch","*","*",26.1,"*","*","*","*","*"
"Bridgeport School District","Harding High School","Female",44.1,23.7,27.9,17.9,"*","*","*","*"
"Bridgeport School District","Harding High School","High Needs",48.7,31.9,34.8,27.4,2.2,"*","*","*"
"Bridgeport School District","Harding High School","Hispanic",58.7,39.7,42.5,30.0,"*","*","*","*"
"Bridgeport School District","Harding High School","Male",54.0,41.3,41.3,37.1,3.3,"*","*","*"
"Bridgeport School District","Harding High School","Non-ELL",47.8,31.6,32.6,25.4,1.8,"*","*","*"
"Bridgeport School District","Harding High School","Non-High Needs",54.5,"*","*","N/A","*","*","*","N/A"
"Bridgeport School District","Harding High School","Non-Hispanic",37.9,23.2,26.7,24.8,"*","*","*","*"
"Bridgeport School District","Harding High School","Non-Special Education",45.7,30.0,32.0,25.0,1.9,"*","*","*"
"Bridgeport School District","Harding High School","Not Eligible For Lunch",50.0,"*","*","N/A","*","*","*","N/A"
"Bridgeport School District","Harding High School","ELL",53.3,34.3,43.1,35.6,"*","*","*","*"
"Bridgeport School District","Harding High School","Special Education",70.2,45.1,48.1,41.9,"*","*","*","*"
"Bridgeport School District","Harding High School","Indian or Alaska Native","N/A","N/A","N/A","*","N/A","N/A","N/A","*"
"Bridgeport School District","Harding High School","Asian","*","*","*","*","*","*","*","*"
"Bridgeport School District","Harding High School","White","*","*",54.5,"*","*","*","*","*"
"Bristol School District","Bristol Central High School","All Students",19.0,10.0,12.2,11.9,"*","*","*","*"
"Bristol School District","Bristol Central High School","Black",34.8,"*","*","*","*","*","*","*"
"Bristol School District","Bristol Central High School","Eligible For Free Lunch",34.8,20.2,28.2,24.8,"*","*","*","*"
"Bristol School District","Bristol Central High School","Eligible For Lunch",34.0,17.5,24.8,21.0,"*","*","*","*"
"Bristol School District","Bristol Central High School","Eligible For Reduced Lunch",32.4,"*",18.2,"*","*","*","*","*"
"Bristol School District","Bristol Central High School","Female",18.2,10.4,9.5,8.4,"*","*","*","*"
"Bristol School District","Bristol Central High School","High Needs",30.9,16.5,22.1,19.7,"*","*","*","*"
"Bristol School District","Bristol Central High School","Hispanic",17.5,11.3,21.6,16.7,"*","*","*","*"
"Bristol School District","Bristol Central High School","Male",19.9,9.6,14.7,15.0,"*","*","*","*"
"Bristol School District","Bristol Central High School","Non-ELL",19.1,10.3,11.7,12.1,"*","*","*","*"
"Bristol School District","Bristol Central High School","Non-High Needs",12.0,4.0,"*",4.7,"*","*","*","*"
"Bristol School District","Bristol Central High School","Non-Hispanic",19.2,9.7,10.4,11.0,"*","*","*","*"
"Bristol School District","Bristol Central High School","Non-Special Education",18.1,9.5,10.4,12.0,"*","*","*","*"
"Bristol School District","Bristol Central High School","Not Eligible For Lunch",12.3,4.6,3.3,5.3,"*","*","*","*"
"Bristol School District","Bristol Central High School","ELL","*","*","*","*","*","*","*","*"
"Bristol School District","Bristol Central High School","Special Education",27.3,13.0,23.8,"*","*","*","*","*"
"Bristol School District","Bristol Central High School","Indian or Alaska Native","N/A","*","*","*","N/A","*","*","*"
"Bristol School District","Bristol Central High School","Asian","*","*","*","*","*","*","*","*"
"Bristol School District","Bristol Central High School","White",17.7,10.3,10.2,9.8,"*","*","*","*"
"Bristol School District","Bristol Central High School","Two or More Races","N/A","*","*","*","N/A","*","*","*"
"Bristol School District","Bristol Eastern High School","All Students",11.3,10.1,11.2,9.0,"*","*",2.6,1.7
"Bristol School District","Bristol Eastern High School","Black","*","*","*","*","*","*","*","*"
"Bristol School District","Bristol Eastern High School","Eligible For Free Lunch",19.0,22.1,25.4,15.3,"*","*","*","*"
"Bristol School District","Bristol Eastern High School","Eligible For Lunch",19.0,18.6,22.5,14.8,"*","*","*",4.7
"Bristol School District","Bristol Eastern High School","Eligible For Reduced Lunch","*","*",17.1,"*","*","*","*","*"
"Bristol School District","Bristol Eastern High School","Female",9.2,7.4,10.9,6.3,"*","*","*","*"
"Bristol School District","Bristol Eastern High School","High Needs",15.9,15.7,18.8,14.9,"*","*","*",3.7
"Bristol School District","Bristol Eastern High School","Hispanic",15.4,30.0,27.7,22.2,"*","*","*","*"
"Bristol School District","Bristol Eastern High School","Male",13.3,12.9,11.4,11.8,"*","*",3.6,"*"
"Bristol School District","Bristol Eastern High School","Non-ELL",11.1,9.0,10.9,8.4,"*","*",2.0,"*"
