"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA, All Grades Combined, Special Education Statu"

"",,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Derby School District","=""0370011""","Bradley School","=""0370611""","N",168,168,100.0,168,24,14.3,"*","*","*","*",38,22.6,"*","*"
"Derby School District","=""0370011""","Bradley School","=""0370611""","Y",21,21,100.0,21,13,61.9,"*","*","*","*",0,0.0,"*","*"
"Derby School District","=""0370011""","Derby High School","=""0376111""","N",72,71,98.6,71,"*","*","*","*","*","*","*","*","*","*"
"Derby School District","=""0370011""","Derby High School","=""0376111""","Y",10,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Derby School District","=""0370011""","Derby Middle School","=""0375011""","N",288,282,97.9,279,72,25.8,79,28.3,"*","*","*","*","*","*"
"Derby School District","=""0370011""","Derby Middle School","=""0375011""","Y",44,44,100.0,44,35,79.5,"*","*","*","*",0,0.0,"*","*"
"Derby School District","=""0370011""","Irving School","=""0370411""","N",155,154,99.4,153,"*","*","*","*","*","*","*","*","*","*"
"Derby School District","=""0370011""","Irving School","=""0370411""","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""","East Granby High School","=""0406111""","N",62,62,100.0,62,"*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""","East Granby High School","=""0406111""","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""","East Granby Middle School","=""0405111""","N",188,186,98.9,186,8,4.3,37,19.9,87,46.8,54,29.0,141,75.8
"East Granby School District","=""0400011""","East Granby Middle School","=""0405111""","Y",23,23,100.0,23,9,39.1,8,34.8,6,26.1,0,0.0,6,26.1
"East Granby School District","=""0400011""","R. Dudley Seymour School","=""0400211""","N",164,164,100.0,164,"*","*",24,14.6,"*","*","*","*","*","*"
"East Granby School District","=""0400011""","R. Dudley Seymour School","=""0400211""","Y",21,21,100.0,21,"*","*",8,38.1,"*","*","*","*","*","*"
"East Haddam School District","=""0410011""","East Haddam Elementary School","=""0410111""","N",56,55,98.2,55,0,0.0,"*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""","East Haddam Elementary School","=""0410111""","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray High School","=""0416111""","N",65,61,93.8,61,"*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray High School","=""0416111""","Y",10,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""","N",395,390,98.7,389,35,9.0,70,18.0,171,44.0,113,29.0,284,73.0
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""","Y",55,50,90.9,50,24,48.0,9,18.0,11,22.0,6,12.0,17,34.0
"East Hampton School District","=""0420011""","Center School","=""0420311""","N",248,239,96.4,239,22,9.2,"*","*",78,32.6,"*","*","*","*"
"East Hampton School District","=""0420011""","Center School","=""0420311""","Y",34,34,100.0,34,17,50.0,"*","*",10,29.4,"*","*","*","*"
"East Hampton School District","=""0420011""","East Hampton High School","=""0426111""","N",137,132,96.4,132,"*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""","East Hampton High School","=""0426111""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""","East Hampton Middle School","=""0425111""","N",396,385,97.2,385,"*","*",96,24.9,"*","*",73,19.0,"*","*"
"East Hampton School District","=""0420011""","East Hampton Middle School","=""0425111""","Y",33,33,100.0,33,22,66.7,"*","*","*","*",0,0.0,"*","*"
"East Hampton School District","=""0420011""","Memorial School","=""0420111""","N",149,144,96.6,144,"*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""","Memorial School","=""0420111""","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""","The Learning Center at East Hampton","=""0429011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""","The Learning Center at East Hampton","=""0429011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Anna E. Norris School","=""0430911""","N",115,115,100.0,114,"*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Anna E. Norris School","=""0430911""","Y",13,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Connecticut IB Academy","=""0436311""","N",47,47,100.0,47,"*","*","*","*",25,53.2,17,36.2,42,89.4
"East Hartford School District","=""0430011""","Dr. Franklin H. Mayberry School","=""0430611""","N",150,145,96.7,145,"*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Dr. Franklin H. Mayberry School","=""0430611""","Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Dr. John A. Langford School","=""0432211""","N",163,162,99.4,162,57,35.2,"*","*",42,25.9,"*","*","*","*"
"East Hartford School District","=""0430011""","Dr. John A. Langford School","=""0432211""","Y",27,27,100.0,27,"*","*","*","*",0,0.0,0,0.0,0,0.0
"East Hartford School District","=""0430011""","Dr. Thomas S. O'Connell School","=""0431011""","N",271,271,100.0,271,89,32.8,"*","*","*","*",46,17.0,"*","*"
"East Hartford School District","=""0430011""","Dr. Thomas S. O'Connell School","=""0431011""","Y",37,37,100.0,37,30,81.1,"*","*","*","*",0,0.0,"*","*"
"East Hartford School District","=""0430011""","East Hartford High School","=""0436211""","N",349,349,100.0,349,55,15.8,100,28.7,"*","*","*","*","*","*"
"East Hartford School District","=""0430011""","East Hartford High School","=""0436211""","Y",40,40,100.0,40,21,52.5,"*","*","*","*",0,0.0,"*","*"
"East Hartford School District","=""0430011""","East Hartford Middle School","=""0435111""","N",975,948,97.2,947,300,31.7,342,36.1,"*","*","*","*",305,32.2
"East Hartford School District","=""0430011""","East Hartford Middle School","=""0435111""","Y",162,159,98.1,158,135,85.4,16,10.1,"*","*","*","*",7,4.4
"East Hartford School District","=""0430011""","Governor William Pitkin School","=""0432011""","N",138,138,100.0,138,"*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Governor William Pitkin School","=""0432011""","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Hockanum School","=""0430511""","N",101,99,98.0,99,"*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Hockanum School","=""0430511""","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Joseph O. Goodwin School","=""0430411""","N",120,119,99.2,119,29,24.4,"*","*","*","*",20,16.8,"*","*"
"East Hartford School District","=""0430011""","Joseph O. Goodwin School","=""0430411""","Y",21,21,100.0,21,17,81.0,"*","*","*","*",0,0.0,"*","*"
"East Hartford School District","=""0430011""","Robert J. O'Brien School","=""0431811""","N",231,227,98.3,227,87,38.3,"*","*","*","*",14,6.2,"*","*"
"East Hartford School District","=""0430011""","Robert J. O'Brien School","=""0431811""","Y",46,46,100.0,46,41,89.1,"*","*","*","*",0,0.0,"*","*"
"East Hartford School District","=""0430011""","Silver Lane School","=""0431211""","N",109,108,99.1,108,56,51.9,"*","*",18,16.7,"*","*","*","*"
"East Hartford School District","=""0430011""","Silver Lane School","=""0431211""","Y",27,27,100.0,27,"*","*","*","*",0,0.0,0,0.0,0,0.0
"East Hartford School District","=""0430011""","Stevens Alternate High school","=""0436411""","N",27,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Stevens Alternate High school","=""0436411""","Y",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Sunset Ridge School Elementary Academy for Arts and World Languages","=""0432411""","N",125,125,100.0,125,"*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Sunset Ridge School Elementary Academy for Arts and World Languages","=""0432411""","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Woodland School","=""0439011""","N",9,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Woodland School","=""0439011""","Y",91,76,83.5,73,"*","*","*","*","*","*",0,0.0,"*","*"
"East Haven School District","=""0440011""","Carbone School/East Haven Academy","=""0441711""","N",231,230,99.6,230,"*","*",43,18.7,"*","*",54,23.5,"*","*"
"East Haven School District","=""0440011""","Carbone School/East Haven Academy","=""0441711""","Y",28,28,100.0,28,19,67.9,"*","*","*","*",0,0.0,"*","*"
"East Haven School District","=""0440011""","Dominick H. Ferrara School","=""0441311""","N",166,165,99.4,165,"*","*","*","*","*","*","*","*","*","*"
"East Haven School District","=""0440011""","Dominick H. Ferrara School","=""0441311""","Y",19,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"East Haven School District","=""0440011""","East Haven High School","=""0446111""","N",187,182,97.3,181,"*","*",61,33.7,"*","*",29,16.0,"*","*"
"East Haven School District","=""0440011""","East Haven High School","=""0446111""","Y",23,22,95.7,21,10,47.6,"*","*","*","*",0,0.0,"*","*"
"East Haven School District","=""0440011""","Grove J. Tuttle School","=""0441011""","N",159,158,99.4,158,"*","*",39,24.7,"*","*",31,19.6,"*","*"
"East Haven School District","=""0440011""","Grove J. Tuttle School","=""0441011""","Y",25,25,100.0,25,17,68.0,"*","*","*","*",0,0.0,"*","*"
"East Haven School District","=""0440011""","Joseph Melillo Middle School","=""0445111""","N",502,493,98.2,493,144,29.2,172,34.9,148,30.0,29,5.9,177,35.9
"East Haven School District","=""0440011""","Joseph Melillo Middle School","=""0445111""","Y",77,74,96.1,74,61,82.4,13,17.6,0,0.0,0,0.0,0,0.0
"East Haven School District","=""0440011""","Momauguin School","=""0440711""","N",128,125,97.7,125,31,24.8,"*","*",32,25.6,"*","*","*","*"
"East Haven School District","=""0440011""","Momauguin School","=""0440711""","Y",22,22,100.0,22,"*","*","*","*",0,0.0,0,0.0,0,0.0
"East Lyme School District","=""0450011""","Coastal Connections","=""0450611""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""","Coastal Connections","=""0450611""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""","N",216,210,97.2,210,"*","*","*","*",68,32.4,"*","*","*","*"
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""","Y",28,24,85.7,24,"*","*","*","*",6,25.0,"*","*","*","*"
"East Lyme School District","=""0450011""","East Lyme Middle School","=""0455111""","N",737,729,98.9,729,"*","*",119,16.3,343,47.1,"*","*","*","*"
"East Lyme School District","=""0450011""","East Lyme Middle School","=""0455111""","Y",112,104,92.9,104,44,42.3,33,31.7,"*","*","*","*",27,26.0
"East Lyme School District","=""0450011""","Flanders School","=""0450111""","N",143,142,99.3,142,"*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""","Flanders School","=""0450111""","Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""","Lillie B. Haynes School","=""0450411""","N",116,116,100.0,116,"*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""","Lillie B. Haynes School","=""0450411""","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""","Niantic Center School","=""0450211""","N",72,72,100.0,72,"*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""","Niantic Center School","=""0450211""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""","Broad Brook Elementary School","=""0470111""","N",133,131,98.5,131,21,16.0,"*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""","Broad Brook Elementary School","=""0470111""","Y",26,26,100.0,26,19,73.1,"*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","N",61,60,98.4,60,"*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""","N",254,254,100.0,252,34,13.5,70,27.8,"*","*","*","*","*","*"
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""","Y",52,52,100.0,52,29,55.8,19,36.5,"*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EASTCONN Special Education","=""2539014""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EASTCONN Special Education","=""2539014""","Y","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","N","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""","N",71,71,100.0,71,"*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""","Helen Keller Middle School","=""0465111""","N",298,292,98.0,292,"*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""","Helen Keller Middle School","=""0465111""","Y",21,19,90.5,19,"*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""","Samuel Staples Elementary School","=""0460111""","N",279,278,99.6,278,10,3.6,36,12.9,84,30.2,148,53.2,232,83.5
"Easton School District","=""0460011""","Samuel Staples Elementary School","=""0460111""","Y",36,36,100.0,36,13,36.1,10,27.8,6,16.7,7,19.4,13,36.1
"Education Connection","=""2420014""","Education Connection Special Education","=""2429014""","Y",13,8,"*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Center School","=""0480111""","N",129,129,100.0,129,"*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Center School","=""0480111""","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Crystal Lake School","=""0480211""","N",77,76,98.7,76,"*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Crystal Lake School","=""0480211""","Y",10,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Ellington High School","=""0486111""","N",165,152,92.1,137,"*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Ellington High School","=""0486111""","Y",14,13,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Ellington Middle School","=""0485111""","N",376,373,99.2,373,"*","*",46,12.3,183,49.1,"*","*","*","*"
"Ellington School District","=""0480011""","Ellington Middle School","=""0485111""","Y",54,54,100.0,54,"*","*",21,38.9,19,35.2,"*","*","*","*"
"Ellington School District","=""0480011""","Windermere Intermediate School","=""0480711""","N",388,384,99.0,383,"*","*",53,13.8,169,44.1,"*","*","*","*"
"Ellington School District","=""0480011""","Windermere Intermediate School","=""0480711""","Y",42,41,97.6,41,"*","*",15,36.6,10,24.4,"*","*","*","*"
"Ellington School District","=""0480011""","Windermere School","=""0480611""","N",169,169,100.0,169,9,5.3,"*","*","*","*",94,55.6,"*","*"
"Ellington School District","=""0480011""","Windermere School","=""0480611""","Y",20,20,100.0,20,11,55.0,"*","*","*","*",0,0.0,"*","*"
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","N",339,339,100.0,339,"*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Edgar H. Parkman School","=""0491311""","N",277,277,100.0,277,"*","*",74,26.7,"*","*",63,22.7,"*","*"
"Enfield School District","=""0490011""","Edgar H. Parkman School","=""0491311""","Y",49,49,100.0,49,34,69.4,"*","*","*","*",0,0.0,"*","*"
"Enfield School District","=""0490011""","Eli Whitney School","=""0491611""","N",325,322,99.1,322,38,11.8,82,25.5,126,39.1,"*","*","*","*"
"Enfield School District","=""0490011""","Eli Whitney School","=""0491611""","Y",59,59,100.0,59,34,57.6,15,25.4,9,15.3,"*","*","*","*"
"Enfield School District","=""0490011""","Enfield High School","=""0496111""","N",145,142,97.9,141,"*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Enfield High School","=""0496111""","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Enrico Fermi High School","=""0496211""","N",205,199,97.1,199,"*","*",22,11.1,90,45.2,"*","*","*","*"
"Enfield School District","=""0490011""","Enrico Fermi High School","=""0496211""","Y",27,24,88.9,24,"*","*",7,29.2,10,41.7,"*","*","*","*"
"Enfield School District","=""0490011""","John F. Kennedy Middle School","=""0495211""","N",954,946,99.2,946,128,13.5,309,32.7,409,43.2,"*","*","*","*"
"Enfield School District","=""0490011""","John F. Kennedy Middle School","=""0495211""","Y",132,123,93.2,121,72,59.5,35,28.9,11,9.1,"*","*","*","*"
"Enfield School District","=""0490011""","Prudence Crandall - Educational Counseling Program (ECP)","=""0490711""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Prudence Crandall School","=""0491511""","N",335,332,99.1,332,31,9.3,101,30.4,"*","*","*","*","*","*"
"Enfield School District","=""0490011""","Prudence Crandall School","=""0491511""","Y",49,49,100.0,49,32,65.3,12,24.5,"*","*","*","*","*","*"
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""","N",229,223,97.4,222,"*","*",17,7.7,84,37.8,"*","*","*","*"
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""","Y",38,37,97.4,37,"*","*",9,24.3,8,21.6,"*","*","*","*"
"Explorations District","=""2720013""","Explorations","=""2726113""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Explorations District","=""2720013""","Explorations","=""2726113""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Burr Elementary School","=""0510211""","N",179,179,100.0,178,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Burr Elementary School","=""0510211""","Y",20,19,95.0,19,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Dwight Elementary School","=""0510111""","N",131,128,97.7,128,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Dwight Elementary School","=""0510111""","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""","N",333,323,97.0,323,"*","*",26,8.0,125,38.7,"*","*","*","*"
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""","Y",37,33,89.2,33,"*","*",13,39.4,11,33.3,"*","*","*","*"
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""","N",341,314,92.1,313,33,10.5,49,15.7,"*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""","Y",42,35,83.3,35,19,54.3,11,31.4,"*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Fairfield Woods Middle School","=""0515211""","N",819,797,97.3,797,"*","*",121,15.2,402,50.4,"*","*","*","*"
"Fairfield School District","=""0510011""","Fairfield Woods Middle School","=""0515211""","Y",93,87,93.5,87,30,34.5,43,49.4,"*","*","*","*",14,16.1
"Fairfield School District","=""0510011""","Holland Hill School","=""0510411""","N",190,190,100.0,190,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Holland Hill School","=""0510411""","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Jennings School","=""0511711""","N",163,163,100.0,163,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Jennings School","=""0511711""","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","McKinley School","=""0510611""","N",216,215,99.5,214,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","McKinley School","=""0510611""","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""","N",199,199,100.0,199,11,5.5,38,19.1,"*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""","Y",28,28,100.0,28,12,42.9,11,39.3,"*","*","*","*","*","*"
"Fairfield School District","=""0510011""","North Stratfield School","=""0511611""","N",213,208,97.7,208,18,8.7,"*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","North Stratfield School","=""0511611""","Y",23,22,95.7,22,12,54.5,"*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Osborn Hill School","=""0511811""","N",247,245,99.2,245,12,4.9,"*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Osborn Hill School","=""0511811""","Y",21,21,100.0,21,10,47.6,"*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Riverfield School","=""0511211""","N",188,187,99.5,187,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Riverfield School","=""0511211""","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Roger Ludlowe Middle School","=""0515311""","N",722,719,99.6,719,9,1.3,87,12.1,388,54.0,235,32.7,623,86.6
"Fairfield School District","=""0510011""","Roger Ludlowe Middle School","=""0515311""","Y",83,81,97.6,81,26,32.1,24,29.6,25,30.9,6,7.4,31,38.3
"Fairfield School District","=""0510011""","Sherman School","=""0511311""","N",216,215,99.5,215,"*","*",23,10.7,56,26.0,"*","*","*","*"
"Fairfield School District","=""0510011""","Sherman School","=""0511311""","Y",21,21,100.0,21,"*","*",6,28.6,8,38.1,"*","*","*","*"
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""","N",219,218,99.5,218,16,7.3,37,17.0,"*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""","Y",23,23,100.0,23,12,52.2,6,26.1,"*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""","N",630,621,98.6,620,"*","*",123,19.8,274,44.2,"*","*","*","*"
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""","Y",85,84,98.8,84,41,48.8,31,36.9,"*","*","*","*",12,14.3
"Fairfield School District","=""0510011""","Walter Fitzgerald Campus","=""0510311""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Walter Fitzgerald Campus","=""0510311""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","East Farms School","=""0520411""","N",180,174,96.7,174,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","East Farms School","=""0520411""","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Farmington Alternative High School","=""0520611""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","N",288,259,89.9,259,"*","*",42,16.2,85,32.8,"*","*","*","*"
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","Y",33,31,93.9,29,"*","*",10,34.5,12,41.4,"*","*","*","*"
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""","N",503,498,99.0,498,"*","*",58,11.6,247,49.6,"*","*","*","*"
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""","Y",59,59,100.0,59,21,35.6,19,32.2,"*","*","*","*",19,32.2
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""","N",127,127,100.0,127,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Union School","=""0520111""","N",118,118,100.0,118,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Union School","=""0520111""","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","West District School","=""0520311""","N",120,120,100.0,120,"*","*",9,7.5,"*","*","*","*","*","*"
"Farmington School District","=""0520011""","West District School","=""0520311""","Y",22,21,95.5,21,"*","*",6,28.6,"*","*","*","*","*","*"
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""","N",600,597,99.5,597,"*","*",67,11.2,258,43.2,"*","*","*","*"
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""","Y",68,65,95.6,65,23,35.4,23,35.4,"*","*","*","*",19,29.2
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""","N",95,93,97.9,93,"*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Alternate Program","=""0541311""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""","N",232,232,100.0,232,9,3.9,34,14.7,62,26.7,127,54.7,189,81.5
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""","Y",27,27,100.0,27,13,48.1,8,29.6,6,22.2,0,0.0,6,22.2
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""","N",124,124,100.0,124,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Gideon Welles School","=""0540811""","N",461,459,99.6,459,"*","*",57,12.4,183,39.9,"*","*","*","*"
"Glastonbury School District","=""0540011""","Gideon Welles School","=""0540811""","Y",53,52,98.1,52,"*","*",20,38.5,16,30.8,"*","*","*","*"
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""","N",483,464,96.1,464,14,3.0,50,10.8,198,42.7,202,43.5,400,86.2
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""","Y",48,47,97.9,47,13,27.7,24,51.1,10,21.3,0,0.0,10,21.3
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""","N",224,224,100.0,224,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""","N",192,192,100.0,192,"*","*",19,9.9,"*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""","Y",24,24,100.0,24,"*","*",8,33.3,"*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","LINKS Academy","=""0540111""","Y",12,11,"*",9,"*","*","*","*","*","*","*","*","*","*"
