"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA, All Grades, Free/Reduced Price Meal Eligibility (2-level)"

"",,,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Ansonia School District","=""0020011""","Ansonia Middle School","=""0025111""",07,"N",49,49,100.0,49,"*","*",17,34.7,19,38.8,"*","*","*","*",2551
"Ansonia School District","=""0020011""","Ansonia Middle School","=""0025111""",08,"Y",145,142,97.9,142,59,41.5,43,30.3,29,20.4,11,7.7,40,28.2,2517
"Ansonia School District","=""0020011""","Ansonia Middle School","=""0025111""",08,"N",64,63,98.4,63,19,30.2,15,23.8,20,31.7,9,14.3,29,46.0,2551
"Ansonia School District","=""0020011""","Mead School","=""0020311""",03,"Y",56,56,100.0,56,18,32.1,22,39.3,6,10.7,10,17.9,16,28.6,2401
"Ansonia School District","=""0020011""","Mead School","=""0020311""",03,"N",32,32,100.0,32,9,28.1,6,18.8,7,21.9,10,31.3,17,53.1,2432
"Ansonia School District","=""0020011""","Mead School","=""0020311""",04,"Y",63,63,100.0,63,27,42.9,18,28.6,"*","*","*","*",18,28.6,2434
"Ansonia School District","=""0020011""","Mead School","=""0020311""",04,"N",32,32,100.0,32,12,37.5,"*","*",11,34.4,"*","*","*","*",2446
"Ansonia School District","=""0020011""","Mead School","=""0020311""",05,"Y",60,60,100.0,60,25,41.7,18,30.0,"*","*","*","*",17,28.3,2454
"Ansonia School District","=""0020011""","Mead School","=""0020311""",05,"N",29,29,100.0,29,8,27.6,"*","*",11,37.9,"*","*","*","*",2501
"Ansonia School District","=""0020011""","Mead School","=""0020311""",06,"Y",62,62,100.0,62,23,37.1,23,37.1,"*","*","*","*",16,25.8,2472
"Ansonia School District","=""0020011""","Mead School","=""0020311""",06,"N",26,26,100.0,26,11,42.3,"*","*",7,26.9,"*","*","*","*",2485
"Ansonia School District","=""0020011""","P.A.C.E. (Positive And Creative Education)","=""0020111""",11,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""","P.A.C.E. (Positive And Creative Education)","=""0020111""",11,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""","Prendergast School","=""0020811""",03,"Y",59,59,100.0,59,"*","*","*","*",13,22.0,8,13.6,21,35.6,2404
"Ansonia School District","=""0020011""","Prendergast School","=""0020811""",03,"N",28,28,100.0,28,"*","*","*","*",10,35.7,9,32.1,19,67.9,2455
"Ansonia School District","=""0020011""","Prendergast School","=""0020811""",04,"Y",56,56,100.0,56,28,50.0,"*","*",8,14.3,"*","*","*","*",2428
"Ansonia School District","=""0020011""","Prendergast School","=""0020811""",04,"N",37,35,94.6,35,10,28.6,"*","*","*","*",13,37.1,"*","*",2474
"Ansonia School District","=""0020011""","Prendergast School","=""0020811""",05,"Y",61,61,100.0,61,"*","*","*","*",16,26.2,"*","*","*","*",2465
"Ansonia School District","=""0020011""","Prendergast School","=""0020811""",05,"N",24,23,95.8,23,"*","*","*","*",8,34.8,"*","*","*","*",2501
"Ansonia School District","=""0020011""","Prendergast School","=""0020811""",06,"Y",55,55,100.0,55,19,34.5,25,45.5,"*","*","*","*",11,20.0,2479
"Ansonia School District","=""0020011""","Prendergast School","=""0020811""",06,"N",29,29,100.0,29,"*","*",11,37.9,9,31.0,"*","*","*","*",2496
"Area Cooperative Educational Services","=""2440014""","Center for Autism Spectrum and Development Disorders","=""2449614""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",07,"Y",23,21,91.3,20,"*","*","*","*","*","*",0,0.0,"*","*",2433
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",07,"N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",08,"Y",16,13,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",08,"N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Thomas Edison Magnet Middle School","=""2445114""",06,"Y",148,148,100.0,148,48,32.4,51,34.5,"*","*","*","*",49,33.1,2489
"Area Cooperative Educational Services","=""2440014""","Thomas Edison Magnet Middle School","=""2445114""",06,"N",98,98,100.0,98,"*","*",36,36.7,37,37.8,"*","*","*","*",2531
"Area Cooperative Educational Services","=""2440014""","Thomas Edison Magnet Middle School","=""2445114""",07,"Y",134,133,99.3,133,51,38.3,44,33.1,31,23.3,7,5.3,38,28.6,2501
"Area Cooperative Educational Services","=""2440014""","Thomas Edison Magnet Middle School","=""2445114""",07,"N",99,99,100.0,98,17,17.3,28,28.6,40,40.8,13,13.3,53,54.1,2553
"Area Cooperative Educational Services","=""2440014""","Thomas Edison Magnet Middle School","=""2445114""",08,"Y",117,117,100.0,116,38,32.8,47,40.5,"*","*","*","*",31,26.7,2521
"Area Cooperative Educational Services","=""2440014""","Thomas Edison Magnet Middle School","=""2445114""",08,"N",110,110,100.0,110,"*","*",25,22.7,47,42.7,"*","*","*","*",2586
"Area Cooperative Educational Services","=""2440014""","Village School","=""2449514""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Whitney High School East","=""2449214""",11,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Whitney High School East","=""2449214""",11,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Whitney High School North","=""2449114""",11,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Whitney High School North","=""2449114""",11,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",03,"Y",38,38,100.0,38,16,42.1,13,34.2,"*","*","*","*",9,23.7,2381
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",03,"N",36,35,97.2,35,9,25.7,11,31.4,"*","*","*","*",15,42.9,2419
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",04,"Y",39,39,100.0,39,21,53.8,12,30.8,"*","*","*","*",6,15.4,2415
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",04,"N",35,34,97.1,34,10,29.4,13,38.2,"*","*","*","*",11,32.4,2446
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",05,"Y",36,36,100.0,36,12,33.3,"*","*",10,27.8,"*","*","*","*",2470
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",05,"N",38,38,100.0,38,8,21.1,"*","*",17,44.7,"*","*","*","*",2524
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",06,"Y",34,34,100.0,34,"*","*",14,41.2,9,26.5,"*","*","*","*",2494
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",06,"N",37,37,100.0,37,"*","*",13,35.1,14,37.8,"*","*","*","*",2553
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",07,"Y",37,36,97.3,36,12,33.3,"*","*",12,33.3,"*","*","*","*",2537
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",07,"N",33,33,100.0,33,"*","*",8,24.2,11,33.3,"*","*","*","*",2556
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",08,"Y",27,27,100.0,27,8,29.6,12,44.4,"*","*","*","*",7,25.9,2520
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",08,"N",36,36,100.0,36,"*","*",9,25.0,13,36.1,"*","*","*","*",2574
"Ashford School District","=""0030011""","Ashford School","=""0030111""",03,"Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""",03,"N",28,28,100.0,28,"*","*","*","*","*","*","*","*","*","*",2492
"Ashford School District","=""0030011""","Ashford School","=""0030111""",04,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""",04,"N",31,31,100.0,31,"*","*","*","*","*","*","*","*","*","*",2546
"Ashford School District","=""0030011""","Ashford School","=""0030111""",05,"Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""",05,"N",25,25,100.0,25,"*","*","*","*","*","*","*","*","*","*",2518
"Ashford School District","=""0030011""","Ashford School","=""0030111""",06,"Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""",06,"N",35,35,100.0,35,"*","*","*","*","*","*","*","*","*","*",2567
"Ashford School District","=""0030011""","Ashford School","=""0030111""",07,"Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""",07,"N",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""",08,"Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""",08,"N",30,29,96.7,29,"*","*","*","*","*","*","*","*","*","*",2599
"Avon School District","=""0040011""","Avon High School","=""0046111""",11,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""","Avon High School","=""0046111""",11,"N",235,221,94.0,219,"*","*","*","*","*","*","*","*","*","*",2647
"Avon School District","=""0040011""","Avon Middle School","=""0045111""",07,"Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""","Avon Middle School","=""0045111""",07,"N",257,257,100.0,257,"*","*","*","*","*","*","*","*","*","*",2625
"Avon School District","=""0040011""","Avon Middle School","=""0045111""",08,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""","Avon Middle School","=""0045111""",08,"N",266,263,98.9,263,"*","*","*","*","*","*","*","*","*","*",2643
"Avon School District","=""0040011""","Pine Grove School","=""0040411""",03,"Y",8,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""","Pine Grove School","=""0040411""",03,"N",105,102,97.1,102,0,0.0,"*","*","*","*","*","*","*","*",2514
"Avon School District","=""0040011""","Pine Grove School","=""0040411""",04,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""","Pine Grove School","=""0040411""",04,"N",134,131,97.8,131,"*","*","*","*","*","*","*","*","*","*",2528
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""",04,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""",04,"N",121,121,100.0,121,"*","*","*","*","*","*","*","*","*","*",2542
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""",05,"Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""",05,"N",268,265,98.9,265,"*","*","*","*","*","*","*","*","*","*",2573
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""",06,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""",06,"N",265,263,99.2,262,"*","*","*","*","*","*","*","*","*","*",2609
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",03,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",03,"N",40,37,92.5,37,"*","*","*","*","*","*","*","*","*","*",2447
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Berlin High School","=""0076111""",11,"Y",36,33,91.7,23,12,52.2,"*","*","*","*",0,0.0,"*","*",2487
"Berlin School District","=""0070011""","Berlin High School","=""0076111""",11,"N",212,205,96.7,181,52,28.7,59,32.6,"*","*","*","*","*","*",2555
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""",06,"Y",26,26,100.0,26,"*","*",9,34.6,10,38.5,"*","*","*","*",2524
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""",06,"N",216,216,100.0,216,"*","*",48,22.2,96,44.4,"*","*","*","*",2564
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""",07,"Y",30,30,100.0,30,13,43.3,9,30.0,8,26.7,0,0.0,8,26.7,2501
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""",07,"N",185,185,100.0,185,14,7.6,43,23.2,92,49.7,36,19.5,128,69.2,2583
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""",08,"Y",41,41,100.0,41,"*","*",15,36.6,12,29.3,"*","*","*","*",2538
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""",08,"N",203,203,100.0,203,"*","*",50,24.6,94,46.3,"*","*","*","*",2608
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""",03,"Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""",03,"N",47,47,100.0,47,"*","*","*","*","*","*","*","*","*","*",2450
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""",04,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""",04,"N",70,70,100.0,70,"*","*","*","*","*","*","*","*","*","*",2527
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""",05,"Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""",05,"N",73,73,100.0,73,"*","*","*","*","*","*","*","*","*","*",2540
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""",03,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""",03,"N",79,79,100.0,79,"*","*","*","*","*","*","*","*","*","*",2445
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""",04,"Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""",04,"N",94,94,100.0,94,"*","*","*","*","*","*","*","*","*","*",2501
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""",05,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""",05,"N",92,92,100.0,90,"*","*","*","*","*","*","*","*","*","*",2545
"Berlin School District","=""0070011""","Richard D. Hubbard School","=""0070111""",03,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Richard D. Hubbard School","=""0070111""",03,"N",34,34,100.0,34,"*","*","*","*","*","*","*","*","*","*",2449
"Berlin School District","=""0070011""","Richard D. Hubbard School","=""0070111""",04,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Richard D. Hubbard School","=""0070111""",04,"N",47,47,100.0,47,"*","*","*","*","*","*","*","*","*","*",2500
"Berlin School District","=""0070011""","Richard D. Hubbard School","=""0070111""",05,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Richard D. Hubbard School","=""0070111""",05,"N",26,26,100.0,26,"*","*","*","*","*","*","*","*","*","*",2541
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""",03,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""",03,"N",45,45,100.0,45,"*","*","*","*","*","*","*","*","*","*",2444
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""",04,"Y",6,6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""",04,"N",54,50,92.6,"*","*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""","Anna H. Rockwell School","=""0090411""",03,"Y",25,25,100.0,25,"*","*",10,40.0,6,24.0,"*","*","*","*",2412
"Bethel School District","=""0090011""","Anna H. Rockwell School","=""0090411""",03,"N",76,76,100.0,76,"*","*",18,23.7,26,34.2,"*","*","*","*",2460
"Bethel School District","=""0090011""","Bethel High School","=""0096111""",11,"Y",40,37,92.5,37,14,37.8,14,37.8,"*","*","*","*",9,24.3,2527
"Bethel School District","=""0090011""","Bethel High School","=""0096111""",11,"N",206,203,98.5,202,"*","*",49,24.3,79,39.1,"*","*","*","*",2611
"Bethel School District","=""0090011""","Bethel Middle School","=""0095111""",06,"Y",46,45,97.8,45,"*","*",23,51.1,11,24.4,"*","*","*","*",2534
"Bethel School District","=""0090011""","Bethel Middle School","=""0095111""",06,"N",193,192,99.5,192,"*","*","*","*",89,46.4,55,28.6,144,75.0,2574
"Bethel School District","=""0090011""","Bethel Middle School","=""0095111""",07,"Y",42,41,97.6,41,7,17.1,9,22.0,17,41.5,8,19.5,25,61.0,2576
"Bethel School District","=""0090011""","Bethel Middle School","=""0095111""",07,"N",169,169,100.0,169,14,8.3,29,17.2,74,43.8,52,30.8,126,74.6,2603
"Bethel School District","=""0090011""","Bethel Middle School","=""0095111""",08,"Y",44,41,93.2,41,"*","*",18,43.9,11,26.8,"*","*","*","*",2551
"Bethel School District","=""0090011""","Bethel Middle School","=""0095111""",08,"N",199,197,99.0,197,"*","*",41,20.8,84,42.6,"*","*","*","*",2618
"Bethel School District","=""0090011""","Frank A. Berry School","=""0090111""",03,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""","Frank A. Berry School","=""0090111""",03,"N",85,84,98.8,84,"*","*","*","*","*","*","*","*","*","*",2480
"Bethel School District","=""0090011""","Ralph M. T. Johnson School","=""0090511""",04,"Y",45,44,97.8,44,12,27.3,15,34.1,9,20.5,8,18.2,17,38.6,2461
"Bethel School District","=""0090011""","Ralph M. T. Johnson School","=""0090511""",04,"N",160,160,100.0,160,20,12.5,19,11.9,53,33.1,68,42.5,121,75.6,2512
"Bethel School District","=""0090011""","Ralph M. T. Johnson School","=""0090511""",05,"Y",31,31,100.0,31,"*","*",7,22.6,15,48.4,"*","*","*","*",2528
"Bethel School District","=""0090011""","Ralph M. T. Johnson School","=""0090511""",05,"N",151,150,99.3,150,"*","*","*","*",57,38.0,66,44.0,123,82.0,2567
"Bloomfield School District","=""0110011""","Bloomfield High School","=""0116111""",11,"Y",51,51,100.0,51,"*","*",16,31.4,19,37.3,"*","*","*","*",2606
"Bloomfield School District","=""0110011""","Bloomfield High School","=""0116111""",11,"N",60,58,96.7,58,"*","*","*","*",29,50.0,14,24.1,43,74.1,2627
