"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA, All Grades, Gender"

"",,,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Andover School District","=""0010011""","Andover Elementary School","=""0010111""",06,"F",20,20,100.0,20,0,0.0,"*","*",7,35.0,"*","*","*","*",2620
"Andover School District","=""0010011""","Andover Elementary School","=""0010111""",06,"M",21,20,95.2,20,"*","*","*","*",7,35.0,"*","*","*","*",2558
"Ansonia School District","=""0020011""","Ansonia High School","=""0026111""",11,"F",57,52,91.2,52,"*","*",15,28.8,23,44.2,"*","*","*","*",2611
"Ansonia School District","=""0020011""","Ansonia High School","=""0026111""",11,"M",55,52,94.5,52,"*","*","*","*",18,34.6,15,28.8,33,63.5,2617
"Ansonia School District","=""0020011""","Ansonia Middle School","=""0025111""",07,"F",98,96,98.0,96,"*","*",34,35.4,33,34.4,"*","*","*","*",2535
"Ansonia School District","=""0020011""","Ansonia Middle School","=""0025111""",07,"M",87,85,97.7,85,32,37.6,29,34.1,"*","*","*","*",24,28.2,2506
"Ansonia School District","=""0020011""","Ansonia Middle School","=""0025111""",08,"F",95,94,98.9,94,29,30.9,25,26.6,30,31.9,10,10.6,40,42.6,2543
"Ansonia School District","=""0020011""","Ansonia Middle School","=""0025111""",08,"M",114,111,97.4,111,49,44.1,33,29.7,19,17.1,10,9.0,29,26.1,2514
"Ansonia School District","=""0020011""","Mead School","=""0020311""",03,"F",38,38,100.0,38,6,15.8,14,36.8,6,15.8,12,31.6,18,47.4,2439
"Ansonia School District","=""0020011""","Mead School","=""0020311""",03,"M",50,50,100.0,50,21,42.0,14,28.0,7,14.0,8,16.0,15,30.0,2393
"Ansonia School District","=""0020011""","Mead School","=""0020311""",04,"F",52,52,100.0,52,17,32.7,16,30.8,"*","*","*","*",19,36.5,2447
"Ansonia School District","=""0020011""","Mead School","=""0020311""",04,"M",43,43,100.0,43,22,51.2,"*","*",10,23.3,"*","*","*","*",2427
"Ansonia School District","=""0020011""","Mead School","=""0020311""",05,"F",50,50,100.0,50,"*","*",17,34.0,15,30.0,"*","*","*","*",2485
"Ansonia School District","=""0020011""","Mead School","=""0020311""",05,"M",39,39,100.0,39,20,51.3,"*","*",9,23.1,"*","*","*","*",2449
"Ansonia School District","=""0020011""","Mead School","=""0020311""",06,"F",40,40,100.0,40,15,37.5,"*","*",12,30.0,"*","*","*","*",2481
"Ansonia School District","=""0020011""","Mead School","=""0020311""",06,"M",48,48,100.0,48,19,39.6,18,37.5,"*","*","*","*",11,22.9,2471
"Ansonia School District","=""0020011""","P.A.C.E. (Positive And Creative Education)","=""0020111""",11,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""","P.A.C.E. (Positive And Creative Education)","=""0020111""",11,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""","Prendergast School","=""0020811""",03,"F",45,45,100.0,45,10,22.2,12,26.7,14,31.1,9,20.0,23,51.1,2431
"Ansonia School District","=""0020011""","Prendergast School","=""0020811""",03,"M",42,42,100.0,42,13,31.0,12,28.6,9,21.4,8,19.0,17,40.5,2409
"Ansonia School District","=""0020011""","Prendergast School","=""0020811""",04,"F",51,49,96.1,49,18,36.7,10,20.4,9,18.4,12,24.5,21,42.9,2459
"Ansonia School District","=""0020011""","Prendergast School","=""0020811""",04,"M",42,42,100.0,42,20,47.6,9,21.4,6,14.3,7,16.7,13,31.0,2431
"Ansonia School District","=""0020011""","Prendergast School","=""0020811""",05,"F",40,40,100.0,40,"*","*",14,35.0,15,37.5,"*","*","*","*",2499
"Ansonia School District","=""0020011""","Prendergast School","=""0020811""",05,"M",45,44,97.8,44,20,45.5,13,29.5,"*","*","*","*",11,25.0,2453
"Ansonia School District","=""0020011""","Prendergast School","=""0020811""",06,"F",32,32,100.0,32,"*","*",12,37.5,12,37.5,"*","*","*","*",2517
"Ansonia School District","=""0020011""","Prendergast School","=""0020811""",06,"M",52,52,100.0,52,20,38.5,24,46.2,"*","*","*","*",8,15.4,2466
"Area Cooperative Educational Services","=""2440014""","Center for Autism Spectrum and Development Disorders","=""2449614""",07,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",03,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",03,"M","*","*","*","*","*","*","*","*",0,0.0,0,0.0,0,0.0,"*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",04,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",04,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",05,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",06,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",06,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",07,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",07,"M","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",08,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Thomas Edison Magnet Middle School","=""2445114""",06,"F",125,125,100.0,125,23,18.4,51,40.8,43,34.4,8,6.4,51,40.8,2515
"Area Cooperative Educational Services","=""2440014""","Thomas Edison Magnet Middle School","=""2445114""",06,"M",121,121,100.0,121,38,31.4,36,29.8,39,32.2,8,6.6,47,38.8,2496
"Area Cooperative Educational Services","=""2440014""","Thomas Edison Magnet Middle School","=""2445114""",07,"F",113,112,99.1,111,35,31.5,31,27.9,34,30.6,11,9.9,45,40.5,2526
"Area Cooperative Educational Services","=""2440014""","Thomas Edison Magnet Middle School","=""2445114""",07,"M",120,120,100.0,120,33,27.5,41,34.2,37,30.8,9,7.5,46,38.3,2521
"Area Cooperative Educational Services","=""2440014""","Thomas Edison Magnet Middle School","=""2445114""",08,"F",107,107,100.0,106,18,17.0,42,39.6,33,31.1,13,12.3,46,43.4,2561
"Area Cooperative Educational Services","=""2440014""","Thomas Edison Magnet Middle School","=""2445114""",08,"M",120,120,100.0,120,35,29.2,30,25.0,43,35.8,12,10.0,55,45.8,2546
"Area Cooperative Educational Services","=""2440014""","Village School","=""2449514""",03,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Whitney High School East","=""2449214""",11,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Whitney High School North","=""2449114""",11,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Whitney High School North","=""2449114""",11,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",03,"F",35,35,100.0,35,7,20.0,16,45.7,"*","*","*","*",12,34.3,2413
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",03,"M",39,38,97.4,38,18,47.4,8,21.1,"*","*","*","*",12,31.6,2387
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",04,"F",32,32,100.0,32,11,34.4,13,40.6,"*","*","*","*",8,25.0,2440
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",04,"M",42,41,97.6,41,20,48.8,12,29.3,"*","*","*","*",9,22.0,2421
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",05,"F",35,35,100.0,35,10,28.6,"*","*",12,34.3,"*","*","*","*",2497
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",05,"M",39,39,100.0,39,10,25.6,"*","*",15,38.5,"*","*","*","*",2499
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",06,"F",48,48,100.0,48,"*","*",18,37.5,"*","*",8,16.7,"*","*",2552
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",06,"M",23,23,100.0,23,"*","*",9,39.1,"*","*",0,0.0,"*","*",2468
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",07,"F",31,30,96.8,30,9,30.0,"*","*",9,30.0,"*","*","*","*",2551
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",07,"M",39,39,100.0,39,10,25.6,"*","*",14,35.9,"*","*","*","*",2542
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",08,"F",33,33,100.0,33,"*","*",11,33.3,"*","*","*","*","*","*",2590
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",08,"M",30,30,100.0,30,"*","*",10,33.3,"*","*","*","*","*","*",2507
"Ashford School District","=""0030011""","Ashford School","=""0030111""",03,"F",23,23,100.0,23,"*","*","*","*","*","*",13,56.5,"*","*",2480
"Ashford School District","=""0030011""","Ashford School","=""0030111""",03,"M",20,20,100.0,20,"*","*","*","*","*","*",8,40.0,"*","*",2448
"Ashford School District","=""0030011""","Ashford School","=""0030111""",04,"F",29,29,100.0,29,"*","*","*","*","*","*","*","*","*","*",2546
"Ashford School District","=""0030011""","Ashford School","=""0030111""",04,"M",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""",05,"F",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""",05,"M",22,22,100.0,22,"*","*","*","*","*","*","*","*","*","*",2496
"Ashford School District","=""0030011""","Ashford School","=""0030111""",06,"F",24,24,100.0,24,0,0.0,"*","*",9,37.5,"*","*","*","*",2586
"Ashford School District","=""0030011""","Ashford School","=""0030111""",06,"M",24,24,100.0,24,"*","*","*","*",7,29.2,"*","*","*","*",2527
"Ashford School District","=""0030011""","Ashford School","=""0030111""",07,"F",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""",07,"M",21,21,100.0,21,"*","*","*","*","*","*","*","*","*","*",2548
"Ashford School District","=""0030011""","Ashford School","=""0030111""",08,"F",20,20,100.0,20,"*","*",6,30.0,10,50.0,"*","*","*","*",2592
"Ashford School District","=""0030011""","Ashford School","=""0030111""",08,"M",29,28,96.6,28,"*","*",9,32.1,10,35.7,"*","*","*","*",2560
"Avon School District","=""0040011""","Avon High School","=""0046111""",11,"F",114,106,93.0,105,10,9.5,11,10.5,22,21.0,62,59.0,84,80.0,2663
"Avon School District","=""0040011""","Avon High School","=""0046111""",11,"M",132,126,95.5,125,19,15.2,17,13.6,47,37.6,42,33.6,89,71.2,2622
"Avon School District","=""0040011""","Avon Middle School","=""0045111""",07,"F",140,140,100.0,140,"*","*","*","*",62,44.3,59,42.1,121,86.4,2631
"Avon School District","=""0040011""","Avon Middle School","=""0045111""",07,"M",132,132,100.0,132,"*","*","*","*",60,45.5,48,36.4,108,81.8,2612
"Avon School District","=""0040011""","Avon Middle School","=""0045111""",08,"F",146,146,100.0,146,"*","*","*","*",55,37.7,71,48.6,126,86.3,2652
"Avon School District","=""0040011""","Avon Middle School","=""0045111""",08,"M",129,126,97.7,126,"*","*","*","*",58,46.0,41,32.5,99,78.6,2628
"Avon School District","=""0040011""","Pine Grove School","=""0040411""",03,"F",54,53,98.1,53,0,0.0,"*","*","*","*",37,69.8,"*","*",2519
"Avon School District","=""0040011""","Pine Grove School","=""0040411""",03,"M",59,56,94.9,56,0,0.0,"*","*","*","*",31,55.4,"*","*",2503
"Avon School District","=""0040011""","Pine Grove School","=""0040411""",04,"F",80,78,97.5,78,7,9.0,7,9.0,18,23.1,46,59.0,64,82.1,2532
"Avon School District","=""0040011""","Pine Grove School","=""0040411""",04,"M",63,62,98.4,62,6,9.7,12,19.4,15,24.2,29,46.8,44,71.0,2512
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""",03,"F",54,54,100.0,54,"*","*","*","*",13,24.1,35,64.8,48,88.9,2519
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""",03,"M",52,52,100.0,52,"*","*","*","*",9,17.3,33,63.5,42,80.8,2508
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""",04,"F",63,63,100.0,63,"*","*",10,15.9,"*","*",40,63.5,"*","*",2540
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""",04,"M",65,65,100.0,65,"*","*","*","*",15,23.1,35,53.8,50,76.9,2534
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""",05,"F",129,127,98.4,127,"*","*","*","*",36,28.3,74,58.3,110,86.6,2583
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""",05,"M",152,151,99.3,151,"*","*","*","*",58,38.4,60,39.7,118,78.1,2556
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""",06,"F",117,116,99.1,116,"*","*","*","*",39,33.6,58,50.0,97,83.6,2608
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""",06,"M",159,158,99.4,157,"*","*","*","*",72,45.9,63,40.1,135,86.0,2602
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",03,"F",21,21,100.0,21,"*","*","*","*",6,28.6,"*","*","*","*",2476
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",03,"M",27,24,88.9,24,"*","*","*","*",6,25.0,"*","*","*","*",2413
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",04,"F",24,23,95.8,23,"*","*","*","*","*","*",12,52.2,"*","*",2518
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",04,"M",24,23,95.8,23,"*","*","*","*","*","*",11,47.8,"*","*",2507
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",05,"F",25,25,100.0,25,"*","*","*","*",8,32.0,10,40.0,18,72.0,2543
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",05,"M",22,21,95.5,21,"*","*","*","*",9,42.9,6,28.6,15,71.4,2535
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",06,"F",22,22,100.0,22,0,0.0,"*","*",14,63.6,"*","*","*","*",2583
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",06,"M",39,38,97.4,37,"*","*","*","*",18,48.6,"*","*","*","*",2560
"Berlin School District","=""0070011""","Berlin High School","=""0076111""",11,"F",113,107,94.7,91,19,20.9,33,36.3,25,27.5,14,15.4,39,42.9,2568
"Berlin School District","=""0070011""","Berlin High School","=""0076111""",11,"M",135,131,97.0,113,45,39.8,33,29.2,24,21.2,11,9.7,35,31.0,2530
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""",06,"F",118,118,100.0,118,"*","*","*","*",55,46.6,32,27.1,87,73.7,2575
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""",06,"M",124,124,100.0,124,"*","*",31,25.0,51,41.1,"*","*","*","*",2545
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""",07,"F",85,85,100.0,85,6,7.1,16,18.8,43,50.6,20,23.5,63,74.1,2589
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""",07,"M",130,130,100.0,130,21,16.2,36,27.7,57,43.8,16,12.3,73,56.2,2561
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""",08,"F",105,105,100.0,105,6,5.7,24,22.9,46,43.8,29,27.6,75,71.4,2615
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""",08,"M",139,139,100.0,139,18,12.9,41,29.5,60,43.2,20,14.4,80,57.6,2582
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""",03,"F",26,26,100.0,26,"*","*","*","*",12,46.2,8,30.8,20,76.9,2465
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""",03,"M",34,34,100.0,34,"*","*","*","*",6,17.6,8,23.5,14,41.2,2415
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""",04,"F",33,33,100.0,33,"*","*","*","*",15,45.5,12,36.4,27,81.8,2520
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""",04,"M",48,48,100.0,48,"*","*","*","*",12,25.0,22,45.8,34,70.8,2518
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""",05,"F",37,37,100.0,37,"*","*","*","*",13,35.1,14,37.8,27,73.0,2553
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""",05,"M",50,50,100.0,50,"*","*","*","*",25,50.0,9,18.0,34,68.0,2523
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""",03,"F",38,38,100.0,38,"*","*",10,26.3,15,39.5,"*","*","*","*",2440
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""",03,"M",50,50,100.0,50,"*","*",13,26.0,18,36.0,"*","*","*","*",2437
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""",04,"F",53,53,100.0,53,"*","*","*","*",20,37.7,19,35.8,39,73.6,2505
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""",04,"M",56,56,100.0,56,"*","*","*","*",19,33.9,16,28.6,35,62.5,2486
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""",05,"F",45,45,100.0,45,"*","*","*","*",17,37.8,19,42.2,36,80.0,2550
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""",05,"M",56,56,100.0,54,"*","*","*","*",27,50.0,10,18.5,37,68.5,2521
"Berlin School District","=""0070011""","Richard D. Hubbard School","=""0070111""",03,"F",20,20,100.0,20,"*","*","*","*",6,30.0,"*","*","*","*",2460
"Berlin School District","=""0070011""","Richard D. Hubbard School","=""0070111""",03,"M",20,20,100.0,20,"*","*","*","*",6,30.0,"*","*","*","*",2421
"Berlin School District","=""0070011""","Richard D. Hubbard School","=""0070111""",04,"F",26,26,100.0,26,"*","*","*","*",10,38.5,8,30.8,18,69.2,2498
"Berlin School District","=""0070011""","Richard D. Hubbard School","=""0070111""",04,"M",30,30,100.0,30,"*","*","*","*",10,33.3,6,20.0,16,53.3,2461
"Berlin School District","=""0070011""","Richard D. Hubbard School","=""0070111""",05,"F",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Richard D. Hubbard School","=""0070111""",05,"M",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""",03,"F",22,22,100.0,22,"*","*","*","*","*","*",9,40.9,"*","*",2477
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""",03,"M",29,29,100.0,29,"*","*","*","*","*","*",6,20.7,"*","*",2406
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""",04,"F",26,24,92.3,24,"*","*","*","*",7,29.2,12,50.0,19,79.2,2532
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""",04,"M",34,32,94.1,31,"*","*","*","*",7,22.6,15,48.4,22,71.0,2510
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""",05,"F",29,28,96.6,28,"*","*","*","*",13,46.4,11,39.3,24,85.7,2568
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""",05,"M",34,34,100.0,34,"*","*","*","*",15,44.1,6,17.6,21,61.8,2512
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""",06,"F",29,29,100.0,29,"*","*","*","*",10,34.5,14,48.3,24,82.8,2598
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""",06,"M",37,36,97.3,36,"*","*","*","*",9,25.0,12,33.3,21,58.3,2571
"Bethel School District","=""0090011""","Anna H. Rockwell School","=""0090411""",03,"F",53,53,100.0,53,7,13.2,9,17.0,22,41.5,15,28.3,37,69.8,2456
"Bethel School District","=""0090011""","Anna H. Rockwell School","=""0090411""",03,"M",48,48,100.0,48,6,12.5,19,39.6,10,20.8,13,27.1,23,47.9,2439
"Bethel School District","=""0090011""","Bethel High School","=""0096111""",11,"F",114,112,98.2,112,10,8.9,29,25.9,36,32.1,37,33.0,73,65.2,2625
"Bethel School District","=""0090011""","Bethel High School","=""0096111""",11,"M",132,128,97.0,127,28,22.0,34,26.8,51,40.2,14,11.0,65,51.2,2574
"Bethel School District","=""0090011""","Bethel Middle School","=""0095111""",06,"F",114,113,99.1,113,"*","*","*","*",54,47.8,32,28.3,86,76.1,2580
"Bethel School District","=""0090011""","Bethel Middle School","=""0095111""",06,"M",125,124,99.2,124,"*","*","*","*",46,37.1,31,25.0,77,62.1,2554
