"Smarter Balanced Assessments, 2015-16"
"All Districts, ELA, All Grades, English Learner Status (EL)"

"",,,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Andover School District","=""0010011""","Andover Elementary School","=""0010111""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Andover School District","=""0010011""","Andover Elementary School","=""0010111""",05,"N",44,42,95.5,42,"*","*","*","*",11,26.2,25,59.5,36,85.7,2580
"Andover School District","=""0010011""","Andover Elementary School","=""0010111""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Andover School District","=""0010011""","Andover Elementary School","=""0010111""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""","Ansonia Middle School","=""0025111""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""","Ansonia Middle School","=""0025111""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""","Ansonia Middle School","=""0025111""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""","Ansonia Middle School","=""0025111""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""","Mead School","=""0020311""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""","Mead School","=""0020311""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""","Mead School","=""0020311""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""","Mead School","=""0020311""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""","Mead School","=""0020311""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""","Mead School","=""0020311""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""","Mead School","=""0020311""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""","Mead School","=""0020311""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""","Prendergast School","=""0020811""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""","Prendergast School","=""0020811""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""","Prendergast School","=""0020811""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""","Prendergast School","=""0020811""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""","Prendergast School","=""0020811""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""","Prendergast School","=""0020811""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""","Prendergast School","=""0020811""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""","Prendergast School","=""0020811""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Center for Autism Spectrum and Development Disorders","=""2449614""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Center for Autism Spectrum and Development Disorders","=""2449614""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",03,"N",17,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",04,"N",32,31,96.9,31,25,80.6,"*","*","*","*",0,0.0,"*","*",2338
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",05,"N",25,25,100.0,25,23,92.0,"*","*","*","*",0,0.0,"*","*",2353
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",06,"N",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",07,"N",25,24,96.0,24,15,62.5,"*","*","*","*",0,0.0,"*","*",2442
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",08,"N",27,25,92.6,24,19,79.2,"*","*","*","*",0,0.0,"*","*",2447
"Area Cooperative Educational Services","=""2440014""","Thomas Edison Magnet Middle School","=""2445114""",06,"N",243,243,100.0,243,"*","*","*","*","*","*","*","*","*","*",2501
"Area Cooperative Educational Services","=""2440014""","Thomas Edison Magnet Middle School","=""2445114""",06,"Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Thomas Edison Magnet Middle School","=""2445114""",07,"N",224,224,100.0,224,"*","*","*","*","*","*","*","*","*","*",2531
"Area Cooperative Educational Services","=""2440014""","Thomas Edison Magnet Middle School","=""2445114""",07,"Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Thomas Edison Magnet Middle School","=""2445114""",08,"N",209,209,100.0,209,"*","*","*","*","*","*","*","*","*","*",2551
"Area Cooperative Educational Services","=""2440014""","Thomas Edison Magnet Middle School","=""2445114""",08,"Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Village School","=""2449514""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",03,"N",71,71,100.0,71,22,31.0,22,31.0,12,16.9,15,21.1,27,38.0,2413
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",05,"N",72,71,98.6,71,26,36.6,16,22.5,23,32.4,6,8.5,29,40.8,2476
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",07,"N",60,60,100.0,60,16,26.7,10,16.7,24,40.0,10,16.7,34,56.7,2557
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""",03,"N",30,30,100.0,30,"*","*",10,33.3,"*","*",10,33.3,"*","*",2449
"Ashford School District","=""0030011""","Ashford School","=""0030111""",04,"N",42,42,100.0,42,6,14.3,6,14.3,14,33.3,16,38.1,30,71.4,2498
"Ashford School District","=""0030011""","Ashford School","=""0030111""",05,"N",37,37,100.0,37,"*","*","*","*",13,35.1,16,43.2,29,78.4,2563
"Ashford School District","=""0030011""","Ashford School","=""0030111""",06,"N",36,36,100.0,36,10,27.8,7,19.4,13,36.1,6,16.7,19,52.8,2516
"Ashford School District","=""0030011""","Ashford School","=""0030111""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""",08,"N",36,36,100.0,36,6,16.7,9,25.0,15,41.7,6,16.7,21,58.3,2584
"Avon School District","=""0040011""","Avon Middle School","=""0045111""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""","Avon Middle School","=""0045111""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""","Avon Middle School","=""0045111""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""","Avon Middle School","=""0045111""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""","Pine Grove School","=""0040411""",03,"N",118,118,100.0,118,"*","*","*","*","*","*","*","*","*","*",2494
"Avon School District","=""0040011""","Pine Grove School","=""0040411""",03,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""","Pine Grove School","=""0040411""",04,"N",105,105,100.0,105,"*","*","*","*","*","*","*","*","*","*",2545
"Avon School District","=""0040011""","Pine Grove School","=""0040411""",04,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""",04,"N",105,104,99.0,104,8,7.7,10,9.6,21,20.2,65,62.5,86,82.7,2548
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""",05,"N",265,265,100.0,265,"*","*","*","*","*","*","*","*","*","*",2571
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""",05,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",03,"N",36,35,97.2,35,"*","*","*","*",13,37.1,9,25.7,22,62.9,2445
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",04,"N",47,44,93.6,44,8,18.2,8,18.2,14,31.8,14,31.8,28,63.6,2495
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",05,"N",47,45,95.7,45,"*","*","*","*",14,31.1,16,35.6,30,66.7,2547
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",06,"N",45,44,97.8,44,"*","*","*","*",16,36.4,15,34.1,31,70.5,2578
"Barkhamsted School District","=""0050011""","Bridges at Barkhamsted Elementary School","=""0050211""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""",03,"N",75,75,100.0,75,"*","*","*","*","*","*","*","*","*","*",2442
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""",03,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Richard D. Hubbard School","=""0070111""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Richard D. Hubbard School","=""0070111""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Richard D. Hubbard School","=""0070111""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Richard D. Hubbard School","=""0070111""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Richard D. Hubbard School","=""0070111""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Richard D. Hubbard School","=""0070111""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""",03,"N",58,55,94.8,55,9,16.4,14,25.5,12,21.8,20,36.4,32,58.2,2450
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""",04,"N",52,51,98.1,51,8,15.7,11,21.6,13,25.5,19,37.3,32,62.7,2504
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""",05,"N",59,56,94.9,56,"*","*","*","*",20,35.7,25,44.6,45,80.4,2569
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""",06,"N",63,62,98.4,62,9,14.5,16,25.8,25,40.3,12,19.4,37,59.7,2549
"Bethel School District","=""0090011""","Anna H. Rockwell School","=""0090411""",03,"N",116,115,99.1,115,"*","*","*","*","*","*","*","*","*","*",2457
"Bethel School District","=""0090011""","Anna H. Rockwell School","=""0090411""",03,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""","Bethel Middle School","=""0095111""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""","Bethel Middle School","=""0095111""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""","Bethel Middle School","=""0095111""",07,"N",239,239,100.0,239,"*","*","*","*","*","*","*","*","*","*",2603
"Bethel School District","=""0090011""","Bethel Middle School","=""0095111""",07,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""","Bethel Middle School","=""0095111""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""","Bethel Middle School","=""0095111""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""","Frank A. Berry School","=""0090111""",03,"N",120,119,99.2,119,"*","*","*","*","*","*","*","*","*","*",2481
"Bethel School District","=""0090011""","Frank A. Berry School","=""0090111""",03,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""","Ralph M. T. Johnson School","=""0090511""",04,"N",202,200,99.0,200,"*","*","*","*","*","*","*","*","*","*",2503
"Bethel School District","=""0090011""","Ralph M. T. Johnson School","=""0090511""",04,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""","Ralph M. T. Johnson School","=""0090511""",05,"N",204,203,99.5,203,"*","*","*","*","*","*","*","*","*","*",2544
"Bethel School District","=""0090011""","Ralph M. T. Johnson School","=""0090511""",05,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""","Carmen Arace Intermediate School","=""0110711""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""","Carmen Arace Intermediate School","=""0110711""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""","Carmen Arace Intermediate School","=""0110711""",06,"N",97,97,100.0,97,21,21.6,22,22.7,40,41.2,14,14.4,54,55.7,2528
"Bloomfield School District","=""0110011""","Carmen Arace Middle School","=""0115211""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""","Carmen Arace Middle School","=""0115211""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""","Carmen Arace Middle School","=""0115211""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""","Carmen Arace Middle School","=""0115211""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""","Global Experience Magnet School","=""0116311""",06,"N",23,23,100.0,23,"*","*","*","*",10,43.5,"*","*","*","*",2534
"Bloomfield School District","=""0110011""","Global Experience Magnet School","=""0116311""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""","Global Experience Magnet School","=""0116311""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""","Global Experience Magnet School","=""0116311""",08,"N",32,32,100.0,32,"*","*","*","*",20,62.5,"*","*","*","*",2595
"Bloomfield School District","=""0110011""","Metacomet School","=""0110511""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""","Metacomet School","=""0110511""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""","Metacomet School","=""0110511""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""","Metacomet School","=""0110511""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""","Bolton Center School","=""0120111""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""","Bolton Center School","=""0120111""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""","Bolton Center School","=""0120111""",04,"N",54,54,100.0,54,"*","*","*","*",11,20.4,33,61.1,44,81.5,2538
"Bolton School District","=""0120011""","Bolton Center School","=""0120111""",05,"N",68,66,97.1,66,"*","*","*","*",23,34.8,29,43.9,52,78.8,2553
"Bolton School District","=""0120011""","Bolton Center School","=""0120111""",06,"N",63,62,98.4,62,"*","*","*","*",24,38.7,27,43.5,51,82.3,2596
"Bolton School District","=""0120011""","Bolton Center School","=""0120111""",07,"N",65,63,96.9,63,7,11.1,8,12.7,31,49.2,17,27.0,48,76.2,2591
"Bolton School District","=""0120011""","Bolton Center School","=""0120111""",08,"N",49,49,100.0,49,"*","*","*","*",23,46.9,13,26.5,36,73.5,2613
"Bozrah School District","=""0130011""","Fields Memorial School","=""0130111""",03,"N",24,23,95.8,23,"*","*",10,43.5,6,26.1,"*","*","*","*",2402
"Bozrah School District","=""0130011""","Fields Memorial School","=""0130111""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""","Fields Memorial School","=""0130111""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""","Fields Memorial School","=""0130111""",05,"N",29,29,100.0,29,7,24.1,6,20.7,10,34.5,6,20.7,16,55.2,2503
"Bozrah School District","=""0130011""","Fields Memorial School","=""0130111""",06,"N",21,21,100.0,21,"*","*",9,42.9,7,33.3,"*","*","*","*",2519
"Bozrah School District","=""0130011""","Fields Memorial School","=""0130111""",07,"N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""","Fields Memorial School","=""0130111""",08,"N",22,22,100.0,21,"*","*","*","*",8,38.1,6,28.6,14,66.7,2603
"Branford School District","=""0140011""","Francis Walsh Intermediate School","=""0145111""",05,"N",215,214,99.5,213,"*","*","*","*","*","*","*","*","*","*",2546
"Branford School District","=""0140011""","Francis Walsh Intermediate School","=""0145111""",05,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Branford School District","=""0140011""","Francis Walsh Intermediate School","=""0145111""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Branford School District","=""0140011""","Francis Walsh Intermediate School","=""0145111""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Branford School District","=""0140011""","Francis Walsh Intermediate School","=""0145111""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Branford School District","=""0140011""","Francis Walsh Intermediate School","=""0145111""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Branford School District","=""0140011""","Francis Walsh Intermediate School","=""0145111""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Branford School District","=""0140011""","Francis Walsh Intermediate School","=""0145111""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Branford School District","=""0140011""","John B. Sliney School","=""0141611""",03,"N",67,66,98.5,66,"*","*","*","*","*","*","*","*","*","*",2473
"Branford School District","=""0140011""","John B. Sliney School","=""0141611""",03,"Y",9,9,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Branford School District","=""0140011""","John B. Sliney School","=""0141611""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Branford School District","=""0140011""","John B. Sliney School","=""0141611""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Branford School District","=""0140011""","Mary R. Tisko School","=""0141511""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Branford School District","=""0140011""","Mary R. Tisko School","=""0141511""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
