"Smarter Balanced Assessments, 2014-15"
"All Districts, Math, All Grades, Gender"

"",,,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Ashford School District","=""0030011""","Ashford School","=""0030111""",03,"M",20,20,100.0,20,"*","*","*","*",9,45.0,"*","*","*","*",2449
"Ashford School District","=""0030011""","Ashford School","=""0030111""",04,"F",29,29,100.0,29,0,0.0,"*","*","*","*","*","*","*","*",2515
"Ashford School District","=""0030011""","Ashford School","=""0030111""",04,"M",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""",05,"F",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""",05,"M",22,22,100.0,22,"*","*","*","*","*","*","*","*","*","*",2474
"Ashford School District","=""0030011""","Ashford School","=""0030111""",06,"F",24,24,100.0,24,"*","*",10,41.7,"*","*",0,0.0,"*","*",2504
"Ashford School District","=""0030011""","Ashford School","=""0030111""",06,"M",24,24,100.0,24,13,54.2,"*","*","*","*",0,0.0,"*","*",2471
"Ashford School District","=""0030011""","Ashford School","=""0030111""",07,"F",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""",07,"M",21,21,100.0,21,"*","*","*","*","*","*","*","*","*","*",2549
"Ashford School District","=""0030011""","Ashford School","=""0030111""",08,"F",20,20,100.0,19,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""",08,"M",29,28,96.6,28,"*","*","*","*","*","*","*","*","*","*",2514
"Avon School District","=""0040011""","Avon High School","=""0046111""",11,"F",114,106,93.0,106,13,12.3,24,22.6,35,33.0,34,32.1,69,65.1,2666
"Avon School District","=""0040011""","Avon High School","=""0046111""",11,"M",132,125,94.7,125,25,20.0,29,23.2,34,27.2,37,29.6,71,56.8,2638
"Avon School District","=""0040011""","Avon Middle School","=""0045111""",07,"F",140,140,100.0,140,7,5.0,35,25.0,37,26.4,61,43.6,98,70.0,2612
"Avon School District","=""0040011""","Avon Middle School","=""0045111""",07,"M",132,132,100.0,132,8,6.1,24,18.2,32,24.2,68,51.5,100,75.8,2631
"Avon School District","=""0040011""","Avon Middle School","=""0045111""",08,"F",146,146,100.0,146,12,8.2,19,13.0,41,28.1,74,50.7,115,78.8,2641
"Avon School District","=""0040011""","Avon Middle School","=""0045111""",08,"M",129,129,100.0,129,10,7.8,22,17.1,37,28.7,60,46.5,97,75.2,2640
"Avon School District","=""0040011""","Pine Grove School","=""0040411""",03,"F",54,54,100.0,54,"*","*","*","*",22,40.7,21,38.9,43,79.6,2485
"Avon School District","=""0040011""","Pine Grove School","=""0040411""",03,"M",59,59,100.0,59,0,0.0,9,15.3,21,35.6,29,49.2,50,84.7,2498
"Avon School District","=""0040011""","Pine Grove School","=""0040411""",04,"F",80,80,100.0,80,"*","*","*","*",29,36.3,26,32.5,55,68.8,2512
"Avon School District","=""0040011""","Pine Grove School","=""0040411""",04,"M",63,63,100.0,63,"*","*","*","*",23,36.5,26,41.3,49,77.8,2525
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""",03,"F",54,54,100.0,54,"*","*","*","*",16,29.6,29,53.7,45,83.3,2502
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""",03,"M",52,52,100.0,52,"*","*","*","*",18,34.6,27,51.9,45,86.5,2514
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""",04,"F",63,63,100.0,63,"*","*","*","*",22,34.9,24,38.1,46,73.0,2529
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""",04,"M",65,65,100.0,65,"*","*","*","*",25,38.5,25,38.5,50,76.9,2532
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""",05,"F",129,127,98.4,127,14,11.0,32,25.2,35,27.6,46,36.2,81,63.8,2549
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""",05,"M",152,152,100.0,152,18,11.8,36,23.7,51,33.6,47,30.9,98,64.5,2544
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""",06,"F",117,117,100.0,117,9,7.7,22,18.8,44,37.6,42,35.9,86,73.5,2583
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""",06,"M",159,158,99.4,158,11,7.0,25,15.8,41,25.9,81,51.3,122,77.2,2602
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",03,"F",21,21,100.0,21,"*","*",6,28.6,6,28.6,"*","*","*","*",2408
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",03,"M",27,24,88.9,24,9,37.5,6,25.0,9,37.5,0,0.0,9,37.5,2402
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",04,"F",24,23,95.8,23,"*","*",12,52.2,"*","*","*","*","*","*",2455
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",04,"M",24,23,95.8,23,"*","*",10,43.5,"*","*","*","*","*","*",2466
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",05,"F",25,25,100.0,25,"*","*",9,36.0,"*","*","*","*","*","*",2495
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",05,"M",22,21,95.5,21,"*","*",10,47.6,"*","*","*","*","*","*",2508
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",06,"F",22,22,100.0,22,"*","*","*","*",10,45.5,"*","*","*","*",2547
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",06,"M",39,37,94.9,37,"*","*","*","*",10,27.0,"*","*","*","*",2542
"Berlin School District","=""0070011""","Berlin High School","=""0076111""",11,"F",113,108,95.6,101,27,26.7,36,35.6,27,26.7,11,10.9,38,37.6,2597
"Berlin School District","=""0070011""","Berlin High School","=""0076111""",11,"M",135,130,96.3,120,40,33.3,35,29.2,25,20.8,20,16.7,45,37.5,2594
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""",06,"F",118,118,100.0,118,22,18.6,44,37.3,32,27.1,20,16.9,52,44.1,2533
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""",06,"M",124,123,99.2,123,25,20.3,52,42.3,27,22.0,19,15.4,46,37.4,2529
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""",07,"F",84,84,100.0,84,14,16.7,29,34.5,29,34.5,12,14.3,41,48.8,2564
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""",07,"M",130,130,100.0,130,23,17.7,45,34.6,31,23.8,31,23.8,62,47.7,2560
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""",08,"F",105,105,100.0,105,20,19.0,36,34.3,28,26.7,21,20.0,49,46.7,2576
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""",08,"M",139,139,100.0,139,35,25.2,35,25.2,33,23.7,36,25.9,69,49.6,2574
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""",03,"F",26,26,100.0,26,"*","*",7,26.9,11,42.3,"*","*","*","*",2434
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""",03,"M",34,34,100.0,34,"*","*",7,20.6,15,44.1,"*","*","*","*",2439
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""",04,"F",33,33,100.0,33,0,0.0,"*","*",24,72.7,"*","*","*","*",2523
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""",04,"M",48,48,100.0,48,"*","*","*","*",13,27.1,22,45.8,35,72.9,2528
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""",05,"F",37,37,100.0,37,8,21.6,12,32.4,10,27.0,7,18.9,17,45.9,2515
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""",05,"M",50,50,100.0,50,14,28.0,16,32.0,9,18.0,11,22.0,20,40.0,2512
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""",03,"F",38,38,100.0,38,"*","*",17,44.7,15,39.5,"*","*","*","*",2433
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""",03,"M",50,50,100.0,50,"*","*",12,24.0,20,40.0,"*","*","*","*",2426
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""",04,"F",53,53,100.0,53,"*","*",22,41.5,18,34.0,"*","*","*","*",2493
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""",04,"M",56,56,100.0,56,"*","*",15,26.8,27,48.2,"*","*","*","*",2503
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""",05,"F",45,45,100.0,45,12,26.7,12,26.7,13,28.9,8,17.8,21,46.7,2509
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""",05,"M",56,56,100.0,54,11,20.4,17,31.5,14,25.9,12,22.2,26,48.1,2514
"Berlin School District","=""0070011""","Richard D. Hubbard School","=""0070111""",03,"F",20,20,100.0,20,"*","*",11,55.0,"*","*","*","*","*","*",2434
"Berlin School District","=""0070011""","Richard D. Hubbard School","=""0070111""",03,"M",20,20,100.0,20,"*","*",6,30.0,"*","*","*","*","*","*",2409
"Berlin School District","=""0070011""","Richard D. Hubbard School","=""0070111""",04,"F",26,26,100.0,26,"*","*",9,34.6,7,26.9,"*","*","*","*",2487
"Berlin School District","=""0070011""","Richard D. Hubbard School","=""0070111""",04,"M",30,30,100.0,30,"*","*",11,36.7,6,20.0,"*","*","*","*",2481
"Berlin School District","=""0070011""","Richard D. Hubbard School","=""0070111""",05,"F",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Richard D. Hubbard School","=""0070111""",05,"M",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""",03,"F",22,22,100.0,22,"*","*","*","*",10,45.5,"*","*","*","*",2467
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""",03,"M",29,29,100.0,29,"*","*","*","*",10,34.5,"*","*","*","*",2444
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""",04,"F",26,24,92.3,24,"*","*","*","*",9,37.5,11,45.8,20,83.3,2544
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""",04,"M",34,32,94.1,32,"*","*","*","*",14,43.8,11,34.4,25,78.1,2520
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""",05,"F",29,28,96.6,28,"*","*",11,39.3,10,35.7,"*","*","*","*",2513
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""",05,"M",34,34,100.0,34,"*","*",15,44.1,6,17.6,"*","*","*","*",2503
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""",06,"F",29,29,100.0,29,"*","*","*","*",11,37.9,9,31.0,20,69.0,2580
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""",06,"M",37,36,97.3,36,"*","*",11,30.6,"*","*",12,33.3,"*","*",2560
"Bethel School District","=""0090011""","Anna H. Rockwell School","=""0090411""",03,"F",53,53,100.0,53,"*","*",20,37.7,15,28.3,"*","*","*","*",2411
"Bethel School District","=""0090011""","Anna H. Rockwell School","=""0090411""",03,"M",48,48,100.0,48,"*","*",24,50.0,10,20.8,"*","*","*","*",2408
"Bethel School District","=""0090011""","Bethel High School","=""0096111""",11,"F",114,112,98.2,112,37,33.0,28,25.0,33,29.5,14,12.5,47,42.0,2595
"Bethel School District","=""0090011""","Bethel High School","=""0096111""",11,"M",132,127,96.2,127,55,43.3,33,26.0,29,22.8,10,7.9,39,30.7,2554
"Bethel School District","=""0090011""","Bethel Middle School","=""0095111""",06,"F",114,113,99.1,113,24,21.2,49,43.4,30,26.5,10,8.8,40,35.4,2528
"Bethel School District","=""0090011""","Bethel Middle School","=""0095111""",06,"M",125,124,99.2,124,37,29.8,39,31.5,24,19.4,24,19.4,48,38.7,2526
