"Smarter Balanced Assessments, 2015-16"
"All Districts, Math, All Grades, Gender"

"",,,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Ansonia School District","=""0020011""","Mead School","=""0020311""",04,"M",47,47,100.0,47,14,29.8,23,48.9,"*","*","*","*",10,21.3,2445
"Ansonia School District","=""0020011""","Mead School","=""0020311""",05,"F",45,45,100.0,45,25,55.6,13,28.9,"*","*","*","*",7,15.6,2446
"Ansonia School District","=""0020011""","Mead School","=""0020311""",05,"M",45,45,100.0,45,26,57.8,12,26.7,"*","*","*","*",7,15.6,2437
"Ansonia School District","=""0020011""","Mead School","=""0020311""",06,"F",48,48,100.0,48,16,33.3,16,33.3,"*","*","*","*",16,33.3,2502
"Ansonia School District","=""0020011""","Mead School","=""0020311""",06,"M",41,41,100.0,41,20,48.8,10,24.4,"*","*","*","*",11,26.8,2477
"Ansonia School District","=""0020011""","Prendergast School","=""0020811""",03,"F",40,38,95.0,38,"*","*",13,34.2,16,42.1,"*","*","*","*",2426
"Ansonia School District","=""0020011""","Prendergast School","=""0020811""",03,"M",49,48,98.0,48,"*","*",16,33.3,18,37.5,"*","*","*","*",2424
"Ansonia School District","=""0020011""","Prendergast School","=""0020811""",04,"F",42,41,97.6,41,11,26.8,18,43.9,"*","*","*","*",12,29.3,2455
"Ansonia School District","=""0020011""","Prendergast School","=""0020811""",04,"M",40,40,100.0,40,"*","*",12,30.0,15,37.5,"*","*","*","*",2454
"Ansonia School District","=""0020011""","Prendergast School","=""0020811""",05,"F",52,52,100.0,52,29,55.8,17,32.7,"*","*","*","*",6,11.5,2444
"Ansonia School District","=""0020011""","Prendergast School","=""0020811""",05,"M",42,42,100.0,42,21,50.0,11,26.2,"*","*","*","*",10,23.8,2456
"Ansonia School District","=""0020011""","Prendergast School","=""0020811""",06,"F",45,42,93.3,42,10,23.8,18,42.9,"*","*","*","*",14,33.3,2513
"Ansonia School District","=""0020011""","Prendergast School","=""0020811""",06,"M",41,40,97.6,40,14,35.0,17,42.5,"*","*","*","*",9,22.5,2493
"Area Cooperative Educational Services","=""2440014""","Center for Autism Spectrum and Development Disorders","=""2449614""",07,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Center for Autism Spectrum and Development Disorders","=""2449614""",08,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",03,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",03,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",04,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",04,"M","*","*","*","*","*","*","*","*",0,0.0,0,0.0,0,0.0,"*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",05,"M","*","*","*","*","*","*","*","*",0,0.0,0,0.0,0,0.0,"*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",06,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",06,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",07,"F",6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",07,"M",19,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",08,"M","*","*","*","*","*","*","*","*",0,0.0,0,0.0,0,0.0,"*"
"Area Cooperative Educational Services","=""2440014""","Thomas Edison Magnet Middle School","=""2445114""",06,"F",123,123,100.0,123,59,48.0,43,35.0,13,10.6,8,6.5,21,17.1,2476
"Area Cooperative Educational Services","=""2440014""","Thomas Edison Magnet Middle School","=""2445114""",06,"M",136,136,100.0,136,60,44.1,47,34.6,20,14.7,9,6.6,29,21.3,2481
"Area Cooperative Educational Services","=""2440014""","Thomas Edison Magnet Middle School","=""2445114""",07,"F",123,123,100.0,123,45,36.6,40,32.5,28,22.8,10,8.1,38,30.9,2517
"Area Cooperative Educational Services","=""2440014""","Thomas Edison Magnet Middle School","=""2445114""",07,"M",120,120,100.0,120,41,34.2,36,30.0,26,21.7,17,14.2,43,35.8,2520
"Area Cooperative Educational Services","=""2440014""","Thomas Edison Magnet Middle School","=""2445114""",08,"F",105,105,100.0,105,54,51.4,26,24.8,17,16.2,8,7.6,25,23.8,2509
"Area Cooperative Educational Services","=""2440014""","Thomas Edison Magnet Middle School","=""2445114""",08,"M",117,117,100.0,117,62,53.0,27,23.1,19,16.2,9,7.7,28,23.9,2511
"Area Cooperative Educational Services","=""2440014""","Village School","=""2449514""",03,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",03,"F",40,40,100.0,40,14,35.0,"*","*",6,15.0,"*","*","*","*",2401
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",03,"M",31,31,100.0,31,16,51.6,"*","*","*","*",0,0.0,"*","*",2380
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",04,"F",37,37,100.0,37,14,37.8,15,40.5,"*","*","*","*",8,21.6,2425
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",04,"M",34,33,97.1,33,15,45.5,12,36.4,"*","*","*","*",6,18.2,2429
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",05,"F",31,31,100.0,31,21,67.7,10,32.3,0,0.0,0,0.0,0,0.0,2427
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",05,"M",41,40,97.6,40,27,67.5,10,25.0,"*","*","*","*","*","*",2430
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",06,"F",34,34,100.0,34,16,47.1,13,38.2,"*","*","*","*","*","*",2466
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",06,"M",38,38,100.0,38,16,42.1,16,42.1,"*","*","*","*","*","*",2475
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",07,"F",41,41,100.0,41,"*","*","*","*","*","*","*","*","*","*",2538
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",07,"M",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",08,"F",30,30,100.0,30,12,40.0,9,30.0,"*","*","*","*",9,30.0,2512
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",08,"M",37,37,100.0,37,20,54.1,8,21.6,"*","*","*","*",9,24.3,2506
"Ashford School District","=""0030011""","Ashford School","=""0030111""",03,"F",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""",03,"M",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""",04,"F",22,22,100.0,22,"*","*","*","*",7,31.8,"*","*","*","*",2513
"Ashford School District","=""0030011""","Ashford School","=""0030111""",04,"M",20,20,100.0,20,"*","*","*","*",11,55.0,"*","*","*","*",2492
"Ashford School District","=""0030011""","Ashford School","=""0030111""",05,"F",26,26,100.0,26,"*","*","*","*","*","*","*","*","*","*",2490
"Ashford School District","=""0030011""","Ashford School","=""0030111""",05,"M",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""",06,"F",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""",06,"M",21,21,100.0,21,"*","*","*","*","*","*","*","*","*","*",2482
"Ashford School District","=""0030011""","Ashford School","=""0030111""",07,"F",25,25,100.0,25,0,0.0,13,52.0,"*","*","*","*",12,48.0,2578
"Ashford School District","=""0030011""","Ashford School","=""0030111""",07,"M",25,25,100.0,25,"*","*",9,36.0,8,32.0,"*","*","*","*",2549
"Ashford School District","=""0030011""","Ashford School","=""0030111""",08,"F",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""",08,"M",22,22,100.0,22,"*","*","*","*","*","*","*","*","*","*",2574
"Avon School District","=""0040011""","Avon Middle School","=""0045111""",07,"F",115,115,100.0,115,"*","*","*","*",28,24.3,64,55.7,92,80.0,2625
"Avon School District","=""0040011""","Avon Middle School","=""0045111""",07,"M",154,153,99.4,153,"*","*","*","*",41,26.8,89,58.2,130,85.0,2650
"Avon School District","=""0040011""","Avon Middle School","=""0045111""",08,"F",140,138,98.6,138,13,9.4,19,13.8,31,22.5,75,54.3,106,76.8,2654
"Avon School District","=""0040011""","Avon Middle School","=""0045111""",08,"M",133,133,100.0,133,12,9.0,18,13.5,28,21.1,75,56.4,103,77.4,2654
"Avon School District","=""0040011""","Pine Grove School","=""0040411""",03,"F",61,61,100.0,61,"*","*","*","*",16,26.2,25,41.0,41,67.2,2472
"Avon School District","=""0040011""","Pine Grove School","=""0040411""",03,"M",67,67,100.0,67,"*","*","*","*",16,23.9,32,47.8,48,71.6,2489
"Avon School District","=""0040011""","Pine Grove School","=""0040411""",04,"F",56,56,100.0,56,"*","*","*","*",25,44.6,15,26.8,40,71.4,2520
"Avon School District","=""0040011""","Pine Grove School","=""0040411""",04,"M",59,59,100.0,59,"*","*","*","*",19,32.2,26,44.1,45,76.3,2543
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""",03,"F",56,56,100.0,56,"*","*","*","*",20,35.7,26,46.4,46,82.1,2489
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""",03,"M",52,52,100.0,52,"*","*","*","*",17,32.7,28,53.8,45,86.5,2509
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""",04,"F",51,50,98.0,50,"*","*","*","*",19,38.0,20,40.0,39,78.0,2530
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""",04,"M",54,53,98.1,53,"*","*","*","*",20,37.7,24,45.3,44,83.0,2548
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""",05,"F",146,146,100.0,146,21,14.4,40,27.4,43,29.5,42,28.8,85,58.2,2537
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""",05,"M",127,127,100.0,127,14,11.0,26,20.5,34,26.8,53,41.7,87,68.5,2554
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""",06,"F",129,128,99.2,128,8,6.3,26,20.3,38,29.7,56,43.8,94,73.4,2601
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""",06,"M",148,147,99.3,147,11,7.5,21,14.3,45,30.6,70,47.6,115,78.2,2603
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",03,"F",17,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",03,"M",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",04,"F",23,23,100.0,23,"*","*",8,34.8,6,26.1,"*","*","*","*",2461
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",04,"M",24,21,87.5,21,"*","*",8,38.1,6,28.6,"*","*","*","*",2451
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",05,"F",23,22,95.7,22,"*","*",7,31.8,"*","*","*","*","*","*",2468
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",05,"M",24,23,95.8,23,"*","*",10,43.5,"*","*","*","*","*","*",2499
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",06,"F",23,23,100.0,23,"*","*",9,39.1,"*","*","*","*","*","*",2558
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",06,"M",22,21,95.5,21,"*","*",10,47.6,"*","*","*","*","*","*",2532
"Barkhamsted School District","=""0050011""","Bridges at Barkhamsted Elementary School","=""0050211""",04,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""",06,"F",97,96,99.0,96,21,21.9,35,36.5,27,28.1,13,13.5,40,41.7,2528
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""",06,"M",118,118,100.0,118,23,19.5,42,35.6,30,25.4,23,19.5,53,44.9,2539
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""",07,"F",118,118,100.0,118,21,17.8,38,32.2,37,31.4,22,18.6,59,50.0,2561
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""",07,"M",128,128,100.0,128,21,16.4,41,32.0,32,25.0,34,26.6,66,51.6,2566
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""",08,"F",86,86,100.0,85,20,23.5,25,29.4,20,23.5,20,23.5,40,47.1,2578
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""",08,"M",128,128,100.0,128,42,32.8,32,25.0,20,15.6,34,26.6,54,42.2,2574
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""",03,"F",42,42,100.0,42,"*","*",9,21.4,20,47.6,"*","*","*","*",2447
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""",03,"M",40,40,100.0,40,"*","*",14,35.0,"*","*",12,30.0,"*","*",2456
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""",04,"F",27,27,100.0,27,"*","*","*","*",7,25.9,12,44.4,19,70.4,2525
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""",04,"M",32,31,96.9,31,"*","*","*","*",9,29.0,13,41.9,22,71.0,2521
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""",05,"F",35,35,100.0,35,0,0.0,16,45.7,10,28.6,9,25.7,19,54.3,2540
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""",05,"M",51,51,100.0,51,6,11.8,14,27.5,12,23.5,19,37.3,31,60.8,2542
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""",03,"F",41,41,100.0,41,"*","*","*","*",13,31.7,13,31.7,26,63.4,2464
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""",03,"M",44,43,97.7,43,"*","*","*","*",18,41.9,19,44.2,37,86.0,2491
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""",04,"F",38,38,100.0,38,"*","*",13,34.2,17,44.7,"*","*","*","*",2481
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""",04,"M",52,51,98.1,50,"*","*",14,28.0,15,30.0,"*","*","*","*",2485
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""",05,"F",52,52,100.0,52,7,13.5,20,38.5,13,25.0,12,23.1,25,48.1,2525
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""",05,"M",57,56,98.2,56,8,14.3,18,32.1,18,32.1,12,21.4,30,53.6,2525
"Berlin School District","=""0070011""","Richard D. Hubbard School","=""0070111""",03,"F",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Richard D. Hubbard School","=""0070111""",03,"M",17,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Richard D. Hubbard School","=""0070111""",04,"F",20,20,100.0,20,0,0.0,"*","*","*","*","*","*","*","*",2522
"Berlin School District","=""0070011""","Richard D. Hubbard School","=""0070111""",04,"M",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Richard D. Hubbard School","=""0070111""",05,"F",27,27,100.0,27,"*","*",9,33.3,"*","*",8,29.6,"*","*",2524
"Berlin School District","=""0070011""","Richard D. Hubbard School","=""0070111""",05,"M",30,29,96.7,29,"*","*",11,37.9,"*","*",7,24.1,"*","*",2521
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""",03,"F",28,26,92.9,26,"*","*","*","*",10,38.5,8,30.8,18,69.2,2479
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""",03,"M",30,29,96.7,29,"*","*","*","*",14,48.3,7,24.1,21,72.4,2463
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""",04,"F",24,24,100.0,24,0,0.0,"*","*",13,54.2,"*","*","*","*",2524
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""",04,"M",28,27,96.4,27,"*","*",12,44.4,7,25.9,"*","*","*","*",2490
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""",05,"F",25,24,96.0,24,"*","*","*","*","*","*",17,70.8,"*","*",2604
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""",05,"M",34,32,94.1,32,"*","*","*","*","*","*",17,53.1,"*","*",2569
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""",06,"F",30,29,96.7,29,"*","*",9,31.0,"*","*",9,31.0,"*","*",2567
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""",06,"M",33,33,100.0,33,"*","*",13,39.4,"*","*",6,18.2,"*","*",2521
"Bethel School District","=""0090011""","Anna H. Rockwell School","=""0090411""",03,"F",63,63,100.0,63,"*","*","*","*",27,42.9,16,25.4,43,68.3,2462
"Bethel School District","=""0090011""","Anna H. Rockwell School","=""0090411""",03,"M",63,62,98.4,62,"*","*","*","*",20,32.3,21,33.9,41,66.1,2467
"Bethel School District","=""0090011""","Bethel Middle School","=""0095111""",06,"F",94,93,98.9,93,9,9.7,37,39.8,22,23.7,25,26.9,47,50.5,2556
"Bethel School District","=""0090011""","Bethel Middle School","=""0095111""",06,"M",95,95,100.0,95,14,14.7,26,27.4,31,32.6,24,25.3,55,57.9,2555
"Bethel School District","=""0090011""","Bethel Middle School","=""0095111""",07,"F",114,114,100.0,114,28,24.6,31,27.2,36,31.6,19,16.7,55,48.2,2555
"Bethel School District","=""0090011""","Bethel Middle School","=""0095111""",07,"M",133,132,99.2,132,29,22.0,42,31.8,27,20.5,34,25.8,61,46.2,2566
"Bethel School District","=""0090011""","Bethel Middle School","=""0095111""",08,"F",105,104,99.0,104,14,13.5,28,26.9,38,36.5,24,23.1,62,59.6,2598
"Bethel School District","=""0090011""","Bethel Middle School","=""0095111""",08,"M",109,109,100.0,109,25,22.9,36,33.0,26,23.9,22,20.2,48,44.0,2573
"Bethel School District","=""0090011""","Frank A. Berry School","=""0090111""",03,"F",65,65,100.0,65,"*","*","*","*",21,32.3,20,30.8,41,63.1,2464
"Bethel School District","=""0090011""","Frank A. Berry School","=""0090111""",03,"M",62,61,98.4,61,"*","*","*","*",24,39.3,25,41.0,49,80.3,2489
"Bethel School District","=""0090011""","Ralph M. T. Johnson School","=""0090511""",04,"F",107,106,99.1,106,"*","*",41,38.7,40,37.7,"*","*","*","*",2492
"Bethel School District","=""0090011""","Ralph M. T. Johnson School","=""0090511""",04,"M",103,102,99.0,102,"*","*",40,39.2,31,30.4,"*","*","*","*",2505
"Bethel School District","=""0090011""","Ralph M. T. Johnson School","=""0090511""",05,"F",96,96,100.0,96,16,16.7,34,35.4,21,21.9,25,26.0,46,47.9,2527
"Bethel School District","=""0090011""","Ralph M. T. Johnson School","=""0090511""",05,"M",117,115,98.3,115,16,13.9,32,27.8,27,23.5,40,34.8,67,58.3,2541
"Bloomfield School District","=""0110011""","Carmen Arace Intermediate School","=""0110711""",05,"F",61,61,100.0,61,23,37.7,25,41.0,"*","*","*","*",13,21.3,2472
"Bloomfield School District","=""0110011""","Carmen Arace Intermediate School","=""0110711""",05,"M",64,64,100.0,64,29,45.3,21,32.8,"*","*","*","*",14,21.9,2460
"Bloomfield School District","=""0110011""","Carmen Arace Intermediate School","=""0110711""",06,"F",46,46,100.0,46,12,26.1,14,30.4,9,19.6,11,23.9,20,43.5,2526
"Bloomfield School District","=""0110011""","Carmen Arace Intermediate School","=""0110711""",06,"M",51,51,100.0,51,12,23.5,22,43.1,11,21.6,6,11.8,17,33.3,2516
