"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA, All Grades, Special Education Status (SWD)"

"",,,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Ansonia School District","=""0020011""","Mead School","=""0020311""",05,"N",78,78,100.0,78,"*","*","*","*","*","*","*","*","*","*",2485
"Ansonia School District","=""0020011""","Mead School","=""0020311""",05,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""","Mead School","=""0020311""",06,"N",71,71,100.0,71,"*","*","*","*","*","*","*","*","*","*",2492
"Ansonia School District","=""0020011""","Mead School","=""0020311""",06,"Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""","P.A.C.E. (Positive And Creative Education)","=""0020111""",11,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""","Prendergast School","=""0020811""",03,"N",74,74,100.0,74,"*","*","*","*","*","*","*","*","*","*",2435
"Ansonia School District","=""0020011""","Prendergast School","=""0020811""",03,"Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""","Prendergast School","=""0020811""",04,"N",81,79,97.5,79,"*","*","*","*","*","*","*","*","*","*",2453
"Ansonia School District","=""0020011""","Prendergast School","=""0020811""",04,"Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""","Prendergast School","=""0020811""",05,"N",73,72,98.6,72,"*","*","*","*","*","*","*","*","*","*",2490
"Ansonia School District","=""0020011""","Prendergast School","=""0020811""",05,"Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""","Prendergast School","=""0020811""",06,"N",66,66,100.0,66,"*","*","*","*","*","*","*","*","*","*",2503
"Ansonia School District","=""0020011""","Prendergast School","=""0020811""",06,"Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Center for Autism Spectrum and Development Disorders","=""2449614""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",03,"Y","*","*","*","*","*","*","*","*",0,0.0,0,0.0,0,0.0,"*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",06,"Y",24,21,87.5,20,13,65.0,"*","*","*","*",0,0.0,"*","*",2403
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",07,"Y",29,27,93.1,26,18,69.2,"*","*","*","*",0,0.0,"*","*",2443
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",08,"Y",22,19,86.4,16,"*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Thomas Edison Magnet Middle School","=""2445114""",06,"N",220,220,100.0,220,41,18.6,"*","*","*","*",16,7.3,"*","*",2517
"Area Cooperative Educational Services","=""2440014""","Thomas Edison Magnet Middle School","=""2445114""",06,"Y",26,26,100.0,26,20,76.9,"*","*","*","*",0,0.0,"*","*",2413
"Area Cooperative Educational Services","=""2440014""","Thomas Edison Magnet Middle School","=""2445114""",07,"N",198,198,100.0,197,45,22.8,61,31.0,71,36.0,20,10.2,91,46.2,2538
"Area Cooperative Educational Services","=""2440014""","Thomas Edison Magnet Middle School","=""2445114""",07,"Y",35,34,97.1,34,23,67.6,11,32.4,0,0.0,0,0.0,0,0.0,2437
"Area Cooperative Educational Services","=""2440014""","Thomas Edison Magnet Middle School","=""2445114""",08,"N",207,207,100.0,207,"*","*","*","*","*","*","*","*","*","*",2563
"Area Cooperative Educational Services","=""2440014""","Thomas Edison Magnet Middle School","=""2445114""",08,"Y",20,20,100.0,19,"*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Village School","=""2449514""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Whitney High School East","=""2449214""",11,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Whitney High School North","=""2449114""",11,"Y",19,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",03,"N",65,65,100.0,65,"*","*","*","*","*","*","*","*","*","*",2414
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",03,"Y",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",04,"N",67,67,100.0,67,"*","*","*","*","*","*","*","*","*","*",2437
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",04,"Y",7,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",05,"N",63,63,100.0,63,"*","*","*","*","*","*","*","*","*","*",2511
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",05,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",06,"N",60,60,100.0,60,"*","*","*","*","*","*","*","*","*","*",2540
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",06,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",07,"N",60,59,98.3,59,"*","*","*","*","*","*","*","*","*","*",2559
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",07,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",08,"N",57,57,100.0,57,"*","*","*","*","*","*","*","*","*","*",2559
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",08,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""",03,"N",36,36,100.0,36,"*","*","*","*","*","*","*","*","*","*",2494
"Ashford School District","=""0030011""","Ashford School","=""0030111""",03,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""",06,"N",42,42,100.0,42,"*","*","*","*","*","*","*","*","*","*",2564
"Ashford School District","=""0030011""","Ashford School","=""0030111""",06,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""",08,"N",42,41,97.6,41,"*","*","*","*","*","*","*","*","*","*",2581
"Ashford School District","=""0030011""","Ashford School","=""0030111""",08,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""","Avon High School","=""0046111""",11,"N",221,209,94.6,208,19,9.1,"*","*","*","*","*","*","*","*",2654
"Avon School District","=""0040011""","Avon High School","=""0046111""",11,"Y",25,23,92.0,22,10,45.5,"*","*","*","*","*","*","*","*",2514
"Avon School District","=""0040011""","Avon Middle School","=""0045111""",07,"N",241,241,100.0,241,"*","*","*","*",112,46.5,107,44.4,219,90.9,2635
"Avon School District","=""0040011""","Avon Middle School","=""0045111""",07,"Y",31,31,100.0,31,"*","*",13,41.9,"*","*",0,0.0,"*","*",2515
"Avon School District","=""0040011""","Avon Middle School","=""0045111""",08,"N",254,251,98.8,251,"*","*",30,12.0,107,42.6,"*","*","*","*",2649
"Avon School District","=""0040011""","Avon Middle School","=""0045111""",08,"Y",21,21,100.0,21,"*","*",12,57.1,6,28.6,"*","*","*","*",2553
"Avon School District","=""0040011""","Pine Grove School","=""0040411""",03,"N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""","Pine Grove School","=""0040411""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""","Pine Grove School","=""0040411""",04,"N",131,128,97.7,128,"*","*","*","*","*","*","*","*","*","*",2533
"Avon School District","=""0040011""","Pine Grove School","=""0040411""",04,"Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""",03,"N",100,100,100.0,100,"*","*","*","*","*","*","*","*","*","*",2519
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""",03,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""",05,"N",259,257,99.2,257,7,2.7,"*","*",88,34.2,"*","*","*","*",2575
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""",05,"Y",22,21,95.5,21,8,38.1,"*","*",6,28.6,"*","*","*","*",2483
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""",06,"N",244,242,99.2,241,"*","*",19,7.9,101,41.9,"*","*","*","*",2617
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""",06,"Y",32,32,100.0,32,"*","*",8,25.0,10,31.3,"*","*","*","*",2508
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",03,"N",40,38,95.0,38,"*","*","*","*","*","*","*","*","*","*",2464
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",03,"Y",8,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",05,"N",39,38,97.4,38,"*","*","*","*","*","*","*","*","*","*",2560
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",05,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",06,"N",53,53,100.0,52,0,0.0,"*","*","*","*","*","*","*","*",2581
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",06,"Y",8,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Berlin High School","=""0076111""",11,"N",224,219,97.8,192,"*","*","*","*","*","*","*","*","*","*",2553
"Berlin School District","=""0070011""","Berlin High School","=""0076111""",11,"Y",24,19,79.2,12,"*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""",06,"N",223,223,100.0,223,"*","*","*","*","*","*","*","*","*","*",2570
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""",06,"Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""",07,"N",187,187,100.0,187,"*","*",40,21.4,"*","*",36,19.3,"*","*",2586
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""",07,"Y",28,28,100.0,28,"*","*",12,42.9,"*","*",0,0.0,"*","*",2478
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""",08,"N",224,224,100.0,224,12,5.4,57,25.4,106,47.3,49,21.9,155,69.2,2608
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""",08,"Y",20,20,100.0,20,12,60.0,8,40.0,0,0.0,0,0.0,0,0.0,2470
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""",03,"N",47,47,100.0,47,"*","*","*","*","*","*","*","*","*","*",2457
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""",03,"Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""",04,"N",74,74,100.0,74,"*","*","*","*","*","*","*","*","*","*",2532
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""",04,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""",03,"N",79,79,100.0,79,"*","*","*","*","*","*","*","*","*","*",2449
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""",03,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""",04,"N",101,101,100.0,101,"*","*","*","*","*","*","*","*","*","*",2505
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""",04,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""",05,"N",94,94,100.0,92,"*","*","*","*","*","*","*","*","*","*",2547
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""",05,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Richard D. Hubbard School","=""0070111""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Richard D. Hubbard School","=""0070111""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Richard D. Hubbard School","=""0070111""",04,"N",46,46,100.0,46,"*","*","*","*","*","*","*","*","*","*",2499
"Berlin School District","=""0070011""","Richard D. Hubbard School","=""0070111""",04,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Richard D. Hubbard School","=""0070111""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Richard D. Hubbard School","=""0070111""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""",03,"N",41,41,100.0,41,"*","*","*","*","*","*","*","*","*","*",2460
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""",03,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""",04,"N",54,50,92.6,49,"*","*","*","*","*","*","*","*","*","*",2533
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""",04,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""",05,"N",52,51,98.1,51,"*","*","*","*","*","*","*","*","*","*",2558
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""",05,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""",06,"N",59,59,100.0,59,0,0.0,"*","*","*","*","*","*","*","*",2597
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""",06,"Y",7,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""","Anna H. Rockwell School","=""0090411""",03,"N",91,91,100.0,91,"*","*","*","*","*","*","*","*","*","*",2454
"Bethel School District","=""0090011""","Anna H. Rockwell School","=""0090411""",03,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""","Bethel High School","=""0096111""",11,"N",218,215,98.6,215,29,13.5,53,24.7,"*","*","*","*","*","*",2606
"Bethel School District","=""0090011""","Bethel High School","=""0096111""",11,"Y",28,25,89.3,24,9,37.5,10,41.7,"*","*","*","*","*","*",2523
"Bethel School District","=""0090011""","Bethel Middle School","=""0095111""",06,"N",212,210,99.1,210,"*","*",42,20.0,91,43.3,"*","*","*","*",2575
"Bethel School District","=""0090011""","Bethel Middle School","=""0095111""",06,"Y",27,27,100.0,27,"*","*",10,37.0,9,33.3,"*","*","*","*",2498
"Bethel School District","=""0090011""","Bethel Middle School","=""0095111""",07,"N",190,189,99.5,189,"*","*",31,16.4,"*","*",60,31.7,"*","*",2609
"Bethel School District","=""0090011""","Bethel Middle School","=""0095111""",07,"Y",21,21,100.0,21,9,42.9,"*","*","*","*",0,0.0,"*","*",2498
"Bethel School District","=""0090011""","Bethel Middle School","=""0095111""",08,"N",216,212,98.1,212,"*","*",48,22.6,"*","*",63,29.7,"*","*",2620
"Bethel School District","=""0090011""","Bethel Middle School","=""0095111""",08,"Y",27,26,96.3,26,12,46.2,"*","*","*","*",0,0.0,"*","*",2498
"Bethel School District","=""0090011""","Frank A. Berry School","=""0090111""",03,"N",84,83,98.8,83,"*","*","*","*","*","*","*","*","*","*",2484
"Bethel School District","=""0090011""","Frank A. Berry School","=""0090111""",03,"Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""","Ralph M. T. Johnson School","=""0090511""",04,"N",186,185,99.5,185,"*","*","*","*","*","*","*","*","*","*",2510
"Bethel School District","=""0090011""","Ralph M. T. Johnson School","=""0090511""",04,"Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""","Ralph M. T. Johnson School","=""0090511""",05,"N",171,170,99.4,170,"*","*","*","*","*","*","*","*","*","*",2565
"Bethel School District","=""0090011""","Ralph M. T. Johnson School","=""0090511""",05,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""","Bloomfield High School","=""0116111""",11,"N",101,101,100.0,101,"*","*","*","*","*","*","*","*","*","*",2629
"Bloomfield School District","=""0110011""","Bloomfield High School","=""0116111""",11,"Y",10,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""","Carmen Arace Intermediate School","=""0110711""",05,"N",93,93,100.0,93,"*","*","*","*","*","*","*","*","*","*",2515
"Bloomfield School District","=""0110011""","Carmen Arace Intermediate School","=""0110711""",05,"Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""","Carmen Arace Intermediate School","=""0110711""",06,"N",81,79,97.5,79,"*","*","*","*","*","*","*","*","*","*",2547
"Bloomfield School District","=""0110011""","Carmen Arace Intermediate School","=""0110711""",06,"Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
