"Smarter Balanced Assessments, 2015-16"
"All Districts, ELA, All Grades, Special Education Status (SWD)"

"",,,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Amistad Academy District","=""2790013""","Amistad Academy","=""2795113""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Amistad Academy District","=""2790013""","Amistad Academy","=""2795113""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Amistad Academy District","=""2790013""","Amistad Academy","=""2795113""",04,"N",84,83,98.8,83,"*","*","*","*","*","*","*","*","*","*",2494
"Amistad Academy District","=""2790013""","Amistad Academy","=""2795113""",04,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Amistad Academy District","=""2790013""","Amistad Academy","=""2795113""",05,"N",84,84,100.0,84,"*","*","*","*","*","*","*","*","*","*",2519
"Amistad Academy District","=""2790013""","Amistad Academy","=""2795113""",05,"Y",10,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Amistad Academy District","=""2790013""","Amistad Academy","=""2795113""",06,"N",84,84,100.0,84,"*","*","*","*","*","*","*","*","*","*",2517
"Amistad Academy District","=""2790013""","Amistad Academy","=""2795113""",06,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Amistad Academy District","=""2790013""","Amistad Academy","=""2795113""",07,"N",81,81,100.0,81,"*","*","*","*","*","*","*","*","*","*",2561
"Amistad Academy District","=""2790013""","Amistad Academy","=""2795113""",07,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Amistad Academy District","=""2790013""","Amistad Academy","=""2795113""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Amistad Academy District","=""2790013""","Amistad Academy","=""2795113""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Andover School District","=""0010011""","Andover Elementary School","=""0010111""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Andover School District","=""0010011""","Andover Elementary School","=""0010111""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Andover School District","=""0010011""","Andover Elementary School","=""0010111""",04,"N",38,38,100.0,38,"*","*",10,26.3,"*","*",18,47.4,"*","*",2528
"Andover School District","=""0010011""","Andover Elementary School","=""0010111""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Andover School District","=""0010011""","Andover Elementary School","=""0010111""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Andover School District","=""0010011""","Andover Elementary School","=""0010111""",06,"N",42,42,100.0,42,"*","*","*","*","*","*","*","*","*","*",2603
"Andover School District","=""0010011""","Andover Elementary School","=""0010111""",06,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""","Ansonia Middle School","=""0025111""",07,"N",128,126,98.4,126,49,38.9,"*","*","*","*","*","*","*","*",2496
"Ansonia School District","=""0020011""","Ansonia Middle School","=""0025111""",07,"Y",41,35,85.4,35,29,82.9,"*","*","*","*",0,0.0,"*","*",2420
"Ansonia School District","=""0020011""","Ansonia Middle School","=""0025111""",08,"N",158,156,98.7,156,49,31.4,44,28.2,50,32.1,13,8.3,63,40.4,2536
"Ansonia School District","=""0020011""","Ansonia Middle School","=""0025111""",08,"Y",26,26,100.0,26,18,69.2,8,30.8,0,0.0,0,0.0,0,0.0,2448
"Ansonia School District","=""0020011""","Mead School","=""0020311""",03,"N",70,70,100.0,70,"*","*","*","*","*","*","*","*","*","*",2399
"Ansonia School District","=""0020011""","Mead School","=""0020311""",03,"Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""","Mead School","=""0020311""",04,"N",74,74,100.0,74,"*","*","*","*","*","*","*","*","*","*",2464
"Ansonia School District","=""0020011""","Mead School","=""0020311""",04,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""","Mead School","=""0020311""",05,"N",79,79,100.0,79,"*","*","*","*","*","*","*","*","*","*",2472
"Ansonia School District","=""0020011""","Mead School","=""0020311""",05,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""","Mead School","=""0020311""",06,"N",74,74,100.0,74,"*","*","*","*","*","*","*","*","*","*",2510
"Ansonia School District","=""0020011""","Mead School","=""0020311""",06,"Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""","Prendergast School","=""0020811""",03,"N",76,74,97.4,74,"*","*","*","*","*","*","*","*","*","*",2436
"Ansonia School District","=""0020011""","Prendergast School","=""0020811""",03,"Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""","Prendergast School","=""0020811""",04,"N",65,65,100.0,65,"*","*","*","*","*","*","*","*","*","*",2469
"Ansonia School District","=""0020011""","Prendergast School","=""0020811""",04,"Y",17,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""","Prendergast School","=""0020811""",05,"N",82,82,100.0,82,"*","*","*","*","*","*","*","*","*","*",2470
"Ansonia School District","=""0020011""","Prendergast School","=""0020811""",05,"Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""","Prendergast School","=""0020811""",06,"N",69,69,100.0,69,"*","*","*","*","*","*","*","*","*","*",2529
"Ansonia School District","=""0020011""","Prendergast School","=""0020811""",06,"Y",17,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Center for Autism Spectrum and Development Disorders","=""2449614""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Center for Autism Spectrum and Development Disorders","=""2449614""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",04,"Y","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",05,"Y","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",06,"Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",07,"Y",25,24,96.0,24,15,62.5,"*","*","*","*",0,0.0,"*","*",2442
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",08,"Y",27,25,92.6,24,19,79.2,"*","*","*","*",0,0.0,"*","*",2447
"Area Cooperative Educational Services","=""2440014""","Thomas Edison Magnet Middle School","=""2445114""",06,"N",233,233,100.0,233,72,30.9,"*","*","*","*","*","*","*","*",2506
"Area Cooperative Educational Services","=""2440014""","Thomas Edison Magnet Middle School","=""2445114""",06,"Y",26,26,100.0,26,21,80.8,"*","*","*","*","*","*","*","*",2403
"Area Cooperative Educational Services","=""2440014""","Thomas Edison Magnet Middle School","=""2445114""",07,"N",219,219,100.0,219,61,27.9,"*","*",66,30.1,"*","*","*","*",2535
"Area Cooperative Educational Services","=""2440014""","Thomas Edison Magnet Middle School","=""2445114""",07,"Y",24,24,100.0,24,"*","*","*","*",0,0.0,0,0.0,0,0.0,2421
"Area Cooperative Educational Services","=""2440014""","Thomas Edison Magnet Middle School","=""2445114""",08,"N",192,192,100.0,192,49,25.5,51,26.6,"*","*","*","*","*","*",2559
"Area Cooperative Educational Services","=""2440014""","Thomas Edison Magnet Middle School","=""2445114""",08,"Y",30,30,100.0,30,21,70.0,6,20.0,"*","*","*","*","*","*",2443
"Area Cooperative Educational Services","=""2440014""","Village School","=""2449514""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",03,"N",61,61,100.0,61,"*","*","*","*","*","*","*","*","*","*",2423
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",03,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",04,"N",65,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",04,"Y",6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",06,"N",62,62,100.0,62,"*","*","*","*","*","*","*","*","*","*",2541
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",06,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",07,"N",48,48,100.0,48,"*","*","*","*","*","*","*","*","*","*",2577
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",07,"Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",08,"N",58,58,100.0,58,"*","*","*","*","*","*","*","*","*","*",2579
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",08,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""",04,"N",35,35,100.0,35,0,0.0,"*","*","*","*","*","*","*","*",2528
"Ashford School District","=""0030011""","Ashford School","=""0030111""",04,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""",05,"N",37,37,100.0,37,"*","*","*","*",13,35.1,16,43.2,29,78.4,2563
"Ashford School District","=""0030011""","Ashford School","=""0030111""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""","Avon Middle School","=""0045111""",07,"N",242,242,100.0,242,"*","*",20,8.3,"*","*",125,51.7,"*","*",2645
"Avon School District","=""0040011""","Avon Middle School","=""0045111""",07,"Y",25,25,100.0,25,"*","*",17,68.0,"*","*",0,0.0,"*","*",2528
"Avon School District","=""0040011""","Avon Middle School","=""0045111""",08,"N",244,243,99.6,243,6,2.5,29,11.9,104,42.8,104,42.8,208,85.6,2648
"Avon School District","=""0040011""","Avon Middle School","=""0045111""",08,"Y",29,28,96.6,28,11,39.3,9,32.1,8,28.6,0,0.0,8,28.6,2517
"Avon School District","=""0040011""","Pine Grove School","=""0040411""",03,"N",116,116,100.0,116,"*","*","*","*","*","*","*","*","*","*",2494
"Avon School District","=""0040011""","Pine Grove School","=""0040411""",03,"Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""","Pine Grove School","=""0040411""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""","Pine Grove School","=""0040411""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""",04,"N",98,97,99.0,97,"*","*","*","*","*","*","*","*","*","*",2558
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""",04,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""",05,"N",254,254,100.0,254,"*","*","*","*","*","*","*","*","*","*",2578
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""",05,"Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""",06,"N",258,258,100.0,258,"*","*","*","*","*","*","*","*","*","*",2612
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""",06,"Y",19,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",03,"N",30,29,96.7,29,"*","*","*","*","*","*","*","*","*","*",2456
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",03,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",04,"N",39,37,94.9,37,"*","*","*","*","*","*","*","*","*","*",2515
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",04,"Y",8,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",05,"N",38,36,94.7,36,0,0.0,"*","*","*","*","*","*","*","*",2573
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",05,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",06,"N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""","Bridges at Barkhamsted Elementary School","=""0050211""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""",06,"N",198,197,99.5,197,"*","*","*","*","*","*","*","*","*","*",2571
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""",06,"Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""",07,"N",218,218,100.0,218,"*","*",38,17.4,"*","*",58,26.6,"*","*",2601
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""",07,"Y",28,28,100.0,28,12,42.9,"*","*","*","*",0,0.0,"*","*",2482
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""",08,"N",186,186,100.0,186,7,3.8,41,22.0,"*","*","*","*",138,74.2,2614
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""",08,"Y",28,28,100.0,28,9,32.1,12,42.9,"*","*","*","*",7,25.0,2514
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""",03,"N",74,74,100.0,74,"*","*","*","*","*","*","*","*","*","*",2443
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""",03,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""",04,"N",49,48,98.0,48,"*","*","*","*","*","*","*","*","*","*",2534
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""",04,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""",05,"N",78,78,100.0,78,"*","*","*","*","*","*","*","*","*","*",2572
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""",05,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""",03,"N",79,79,100.0,79,"*","*","*","*","*","*","*","*","*","*",2489
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""",03,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""",04,"N",78,77,98.7,77,"*","*","*","*","*","*","*","*","*","*",2494
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""",04,"Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""",05,"N",100,100,100.0,99,"*","*","*","*","*","*","*","*","*","*",2553
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""",05,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Richard D. Hubbard School","=""0070111""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Richard D. Hubbard School","=""0070111""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Richard D. Hubbard School","=""0070111""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Richard D. Hubbard School","=""0070111""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Richard D. Hubbard School","=""0070111""",05,"N",46,46,100.0,46,"*","*","*","*","*","*","*","*","*","*",2570
"Berlin School District","=""0070011""","Richard D. Hubbard School","=""0070111""",05,"Y",11,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""",03,"N",47,44,93.6,44,"*","*","*","*","*","*","*","*","*","*",2465
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""",03,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""",04,"N",42,41,97.6,41,"*","*","*","*","*","*","*","*","*","*",2526
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""",04,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""",05,"N",53,50,94.3,50,"*","*","*","*","*","*","*","*","*","*",2580
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""",05,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""",06,"N",54,53,98.1,53,"*","*","*","*","*","*","*","*","*","*",2564
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""",06,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""","Anna H. Rockwell School","=""0090411""",03,"N",113,112,99.1,112,"*","*","*","*","*","*","*","*","*","*",2457
"Bethel School District","=""0090011""","Anna H. Rockwell School","=""0090411""",03,"Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""","Bethel Middle School","=""0095111""",06,"N",173,172,99.4,172,"*","*","*","*","*","*","*","*","*","*",2593
"Bethel School District","=""0090011""","Bethel Middle School","=""0095111""",06,"Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""","Bethel Middle School","=""0095111""",07,"N",213,213,100.0,213,"*","*",30,14.1,93,43.7,"*","*","*","*",2611
"Bethel School District","=""0090011""","Bethel Middle School","=""0095111""",07,"Y",34,34,100.0,34,11,32.4,"*","*",13,38.2,"*","*","*","*",2525
"Bethel School District","=""0090011""","Bethel Middle School","=""0095111""",08,"N",194,193,99.5,193,"*","*",31,16.1,90,46.6,"*","*","*","*",2630
"Bethel School District","=""0090011""","Bethel Middle School","=""0095111""",08,"Y",20,20,100.0,20,"*","*",9,45.0,6,30.0,"*","*","*","*",2545
"Bethel School District","=""0090011""","Frank A. Berry School","=""0090111""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""","Frank A. Berry School","=""0090111""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""","Ralph M. T. Johnson School","=""0090511""",04,"N",188,187,99.5,187,23,12.3,"*","*",59,31.6,"*","*","*","*",2506
"Bethel School District","=""0090011""","Ralph M. T. Johnson School","=""0090511""",04,"Y",22,21,95.5,21,11,52.4,"*","*",7,33.3,"*","*","*","*",2429
"Bethel School District","=""0090011""","Ralph M. T. Johnson School","=""0090511""",05,"N",193,192,99.5,192,18,9.4,"*","*","*","*","*","*","*","*",2551
"Bethel School District","=""0090011""","Ralph M. T. Johnson School","=""0090511""",05,"Y",20,20,100.0,20,11,55.0,"*","*","*","*","*","*","*","*",2436
"Bloomfield School District","=""0110011""","Carmen Arace Intermediate School","=""0110711""",05,"N",111,111,100.0,111,"*","*","*","*","*","*","*","*","*","*",2513
"Bloomfield School District","=""0110011""","Carmen Arace Intermediate School","=""0110711""",05,"Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""","Carmen Arace Intermediate School","=""0110711""",06,"N",74,74,100.0,74,7,9.5,"*","*","*","*",14,18.9,"*","*",2553
"Bloomfield School District","=""0110011""","Carmen Arace Intermediate School","=""0110711""",06,"Y",23,23,100.0,23,14,60.9,"*","*","*","*",0,0.0,"*","*",2448
"Bloomfield School District","=""0110011""","Carmen Arace Middle School","=""0115211""",07,"N",86,86,100.0,86,"*","*","*","*","*","*","*","*","*","*",2542
"Bloomfield School District","=""0110011""","Carmen Arace Middle School","=""0115211""",07,"Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""","Carmen Arace Middle School","=""0115211""",08,"N",87,87,100.0,87,"*","*","*","*","*","*","*","*","*","*",2553
"Bloomfield School District","=""0110011""","Carmen Arace Middle School","=""0115211""",08,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""","Global Experience Magnet School","=""0116311""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""","Global Experience Magnet School","=""0116311""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""","Global Experience Magnet School","=""0116311""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""","Global Experience Magnet School","=""0116311""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""","Global Experience Magnet School","=""0116311""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""","Global Experience Magnet School","=""0116311""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""","Metacomet School","=""0110511""",03,"N",130,130,100.0,130,"*","*","*","*","*","*","*","*","*","*",2441
"Bloomfield School District","=""0110011""","Metacomet School","=""0110511""",03,"Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""","Metacomet School","=""0110511""",04,"N",95,95,100.0,95,"*","*","*","*","*","*","*","*","*","*",2466
"Bloomfield School District","=""0110011""","Metacomet School","=""0110511""",04,"Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""","Bolton Center School","=""0120111""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""","Bolton Center School","=""0120111""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
