"Smarter Balanced Assessments, 2014-15"
"All Districts, Math, All Grades, Free/Reduced Price Meal Eligibility (2-level)"

"",,,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Ansonia School District","=""0020011""","Mead School","=""0020311""",04,"Y",63,63,100.0,63,"*","*",32,50.8,"*","*",0,0.0,"*","*",2419
"Ansonia School District","=""0020011""","Mead School","=""0020311""",04,"N",33,33,100.0,33,"*","*",21,63.6,"*","*",0,0.0,"*","*",2433
"Ansonia School District","=""0020011""","Mead School","=""0020311""",05,"Y",60,60,100.0,60,38,63.3,15,25.0,"*","*","*","*","*","*",2435
"Ansonia School District","=""0020011""","Mead School","=""0020311""",05,"N",29,29,100.0,29,10,34.5,16,55.2,"*","*","*","*","*","*",2466
"Ansonia School District","=""0020011""","Mead School","=""0020311""",06,"Y",62,62,100.0,62,29,46.8,24,38.7,"*","*","*","*",9,14.5,2461
"Ansonia School District","=""0020011""","Mead School","=""0020311""",06,"N",26,26,100.0,26,12,46.2,8,30.8,"*","*","*","*",6,23.1,2465
"Ansonia School District","=""0020011""","P.A.C.E. (Positive And Creative Education)","=""0020111""",11,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""","P.A.C.E. (Positive And Creative Education)","=""0020111""",11,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","=""0020011""","Prendergast School","=""0020811""",03,"Y",59,59,100.0,59,22,37.3,"*","*",17,28.8,"*","*","*","*",2399
"Ansonia School District","=""0020011""","Prendergast School","=""0020811""",03,"N",28,28,100.0,28,10,35.7,"*","*",11,39.3,"*","*","*","*",2418
"Ansonia School District","=""0020011""","Prendergast School","=""0020811""",04,"Y",56,56,100.0,56,13,23.2,36,64.3,"*","*","*","*",7,12.5,2434
"Ansonia School District","=""0020011""","Prendergast School","=""0020811""",04,"N",37,36,97.3,36,7,19.4,15,41.7,"*","*","*","*",14,38.9,2472
"Ansonia School District","=""0020011""","Prendergast School","=""0020811""",05,"Y",61,61,100.0,61,34,55.7,"*","*",0,0.0,"*","*","*","*",2439
"Ansonia School District","=""0020011""","Prendergast School","=""0020811""",05,"N",24,24,100.0,24,8,33.3,11,45.8,"*","*","*","*","*","*",2474
"Ansonia School District","=""0020011""","Prendergast School","=""0020811""",06,"Y",55,55,100.0,55,25,45.5,20,36.4,"*","*","*","*",10,18.2,2477
"Ansonia School District","=""0020011""","Prendergast School","=""0020811""",06,"N",29,29,100.0,29,13,44.8,"*","*",7,24.1,"*","*","*","*",2500
"Area Cooperative Educational Services","=""2440014""","Center for Autism Spectrum and Development Disorders","=""2449614""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",07,"Y",23,"*","*","*","*","*","*","*",0,0.0,0,0.0,0,0.0,"*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",07,"N",6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",08,"Y",16,12,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""",08,"N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Thomas Edison Magnet Middle School","=""2445114""",06,"Y",148,148,100.0,148,77,52.0,54,36.5,"*","*","*","*",17,11.5,2457
"Area Cooperative Educational Services","=""2440014""","Thomas Edison Magnet Middle School","=""2445114""",06,"N",98,98,100.0,98,23,23.5,44,44.9,"*","*","*","*",31,31.6,2509
"Area Cooperative Educational Services","=""2440014""","Thomas Edison Magnet Middle School","=""2445114""",07,"Y",134,133,99.3,133,76,57.1,36,27.1,"*","*","*","*",21,15.8,2460
"Area Cooperative Educational Services","=""2440014""","Thomas Edison Magnet Middle School","=""2445114""",07,"N",99,98,99.0,98,"*","*",38,38.8,25,25.5,"*","*","*","*",2536
"Area Cooperative Educational Services","=""2440014""","Thomas Edison Magnet Middle School","=""2445114""",08,"Y",117,117,100.0,117,70,59.8,29,24.8,"*","*","*","*",18,15.4,2488
"Area Cooperative Educational Services","=""2440014""","Thomas Edison Magnet Middle School","=""2445114""",08,"N",110,110,100.0,110,32,29.1,28,25.5,"*","*","*","*",50,45.5,2566
"Area Cooperative Educational Services","=""2440014""","Village School","=""2449514""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Whitney High School East","=""2449214""",11,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Whitney High School East","=""2449214""",11,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Whitney High School North","=""2449114""",11,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Whitney High School North","=""2449114""",11,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",03,"Y",38,38,100.0,38,26,68.4,9,23.7,"*","*","*","*","*","*",2360
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",03,"N",36,35,97.2,35,15,42.9,8,22.9,"*","*","*","*","*","*",2405
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",04,"Y",39,39,100.0,39,"*","*",19,48.7,"*","*",0,0.0,"*","*",2405
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",04,"N",35,34,97.1,34,"*","*",15,44.1,"*","*",0,0.0,"*","*",2425
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",05,"Y",36,36,100.0,36,22,61.1,14,38.9,0,0.0,0,0.0,0,0.0,2419
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",05,"N",38,38,100.0,38,18,47.4,13,34.2,"*","*","*","*",7,18.4,2469
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",06,"Y",34,34,100.0,34,24,70.6,"*","*","*","*",0,0.0,"*","*",2432
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",06,"N",37,37,100.0,37,16,43.2,13,35.1,"*","*","*","*","*","*",2497
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",07,"Y",37,36,97.3,36,18,50.0,14,38.9,"*","*","*","*","*","*",2475
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",07,"N",33,33,100.0,33,14,42.4,8,24.2,"*","*","*","*","*","*",2513
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",08,"Y",27,27,100.0,27,18,66.7,"*","*","*","*",0,0.0,"*","*",2465
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""",08,"N",36,36,100.0,36,15,41.7,9,25.0,"*","*","*","*","*","*",2530
"Ashford School District","=""0030011""","Ashford School","=""0030111""",03,"Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""",03,"N",28,28,100.0,28,"*","*","*","*","*","*","*","*","*","*",2469
"Ashford School District","=""0030011""","Ashford School","=""0030111""",04,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""",04,"N",31,31,100.0,31,0,0.0,"*","*","*","*","*","*","*","*",2526
"Ashford School District","=""0030011""","Ashford School","=""0030111""",05,"Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""",05,"N",25,25,100.0,25,"*","*","*","*","*","*","*","*","*","*",2481
"Ashford School District","=""0030011""","Ashford School","=""0030111""",06,"Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""",06,"N",35,35,100.0,35,"*","*","*","*","*","*",0,0.0,"*","*",2498
"Ashford School District","=""0030011""","Ashford School","=""0030111""",07,"Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""",07,"N",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""",08,"Y",19,19,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""",08,"N",30,29,96.7,29,"*","*","*","*","*","*","*","*","*","*",2562
"Avon School District","=""0040011""","Avon High School","=""0046111""",11,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""","Avon High School","=""0046111""",11,"N",235,220,93.6,220,"*","*","*","*","*","*","*","*","*","*",2658
"Avon School District","=""0040011""","Avon Middle School","=""0045111""",07,"Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""","Avon Middle School","=""0045111""",07,"N",257,257,100.0,257,"*","*","*","*","*","*","*","*","*","*",2626
"Avon School District","=""0040011""","Avon Middle School","=""0045111""",08,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""","Avon Middle School","=""0045111""",08,"N",266,266,100.0,266,"*","*","*","*","*","*","*","*","*","*",2644
"Avon School District","=""0040011""","Pine Grove School","=""0040411""",03,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""","Pine Grove School","=""0040411""",03,"N",105,105,100.0,105,0,0.0,"*","*","*","*","*","*","*","*",2496
"Avon School District","=""0040011""","Pine Grove School","=""0040411""",04,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""","Pine Grove School","=""0040411""",04,"N",134,134,100.0,134,"*","*","*","*","*","*","*","*","*","*",2523
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""",04,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""",04,"N",121,121,100.0,121,"*","*","*","*","*","*","*","*","*","*",2536
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""",05,"Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""",05,"N",268,266,99.3,266,"*","*","*","*","*","*","*","*","*","*",2550
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""",06,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""",06,"N",265,264,99.6,264,"*","*","*","*","*","*","*","*","*","*",2599
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",03,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",03,"N",40,37,92.5,37,"*","*","*","*","*","*","*","*","*","*",2409
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Berlin High School","=""0076111""",11,"Y",36,32,88.9,29,18,62.1,9,31.0,"*","*","*","*","*","*",2512
"Berlin School District","=""0070011""","Berlin High School","=""0076111""",11,"N",212,206,97.2,192,49,25.5,62,32.3,"*","*","*","*","*","*",2608
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""",06,"Y",26,26,100.0,26,10,38.5,12,46.2,"*","*","*","*","*","*",2471
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""",06,"N",216,215,99.5,215,37,17.2,84,39.1,"*","*","*","*","*","*",2538
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""",07,"Y",30,30,100.0,30,17,56.7,"*","*","*","*",0,0.0,"*","*",2465
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""",07,"N",184,184,100.0,184,"*","*",63,34.2,"*","*",43,23.4,"*","*",2577
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""",08,"Y",41,41,100.0,41,18,43.9,13,31.7,"*","*","*","*",10,24.4,2504
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""",08,"N",203,203,100.0,203,"*","*",58,28.6,54,26.6,"*","*","*","*",2589
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""",03,"Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""",03,"N",47,47,100.0,47,"*","*","*","*","*","*","*","*","*","*",2443
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""",04,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""",04,"N",70,70,100.0,70,"*","*","*","*","*","*","*","*","*","*",2534
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""",05,"Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""",05,"N",73,73,100.0,73,"*","*","*","*","*","*","*","*","*","*",2522
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""",03,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""",03,"N",79,79,100.0,79,"*","*","*","*","*","*","*","*","*","*",2438
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""",04,"Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""",04,"N",94,94,100.0,94,"*","*","*","*","*","*","*","*","*","*",2504
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""",05,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""",05,"N",92,92,100.0,90,"*","*","*","*","*","*","*","*","*","*",2518
"Berlin School District","=""0070011""","Richard D. Hubbard School","=""0070111""",03,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Richard D. Hubbard School","=""0070111""",03,"N",34,34,100.0,34,"*","*","*","*","*","*","*","*","*","*",2424
"Berlin School District","=""0070011""","Richard D. Hubbard School","=""0070111""",04,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Richard D. Hubbard School","=""0070111""",04,"N",47,47,100.0,47,"*","*","*","*","*","*","*","*","*","*",2501
"Berlin School District","=""0070011""","Richard D. Hubbard School","=""0070111""",05,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","=""0070011""","Richard D. Hubbard School","=""0070111""",05,"N",26,26,100.0,26,"*","*","*","*","*","*","*","*","*","*",2500
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""",03,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""",03,"N",45,45,100.0,45,"*","*","*","*","*","*","*","*","*","*",2462
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""",04,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""",04,"N",54,50,92.6,50,"*","*","*","*","*","*","*","*","*","*",2536
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""","Anna H. Rockwell School","=""0090411""",03,"Y",25,25,100.0,25,10,40.0,8,32.0,"*","*","*","*",7,28.0,2390
"Bethel School District","=""0090011""","Anna H. Rockwell School","=""0090411""",03,"N",76,76,100.0,76,"*","*",36,47.4,19,25.0,"*","*","*","*",2416
"Bethel School District","=""0090011""","Bethel High School","=""0096111""",11,"Y",40,37,92.5,37,30,81.1,"*","*","*","*",0,0.0,"*","*",2481
"Bethel School District","=""0090011""","Bethel High School","=""0096111""",11,"N",206,202,98.1,202,62,30.7,"*","*","*","*",24,11.9,"*","*",2590
"Bethel School District","=""0090011""","Bethel Middle School","=""0095111""",06,"Y",46,45,97.8,45,22,48.9,14,31.1,9,20.0,0,0.0,9,20.0,2481
"Bethel School District","=""0090011""","Bethel Middle School","=""0095111""",06,"N",193,192,99.5,192,39,20.3,74,38.5,45,23.4,34,17.7,79,41.1,2538
"Bethel School District","=""0090011""","Bethel Middle School","=""0095111""",07,"Y",42,42,100.0,42,15,35.7,17,40.5,"*","*","*","*",10,23.8,2501
"Bethel School District","=""0090011""","Bethel Middle School","=""0095111""",07,"N",169,169,100.0,169,"*","*",66,39.1,37,21.9,"*","*","*","*",2555
"Bethel School District","=""0090011""","Bethel Middle School","=""0095111""",08,"Y",44,42,95.5,42,20,47.6,13,31.0,"*","*","*","*",9,21.4,2501
"Bethel School District","=""0090011""","Bethel Middle School","=""0095111""",08,"N",199,197,99.0,197,48,24.4,59,29.9,"*","*","*","*",90,45.7,2573
"Bethel School District","=""0090011""","Frank A. Berry School","=""0090111""",03,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","=""0090011""","Frank A. Berry School","=""0090111""",03,"N",85,85,100.0,85,"*","*","*","*","*","*","*","*","*","*",2447
"Bethel School District","=""0090011""","Ralph M. T. Johnson School","=""0090511""",04,"Y",45,45,100.0,45,15,33.3,16,35.6,"*","*","*","*",14,31.1,2449
"Bethel School District","=""0090011""","Ralph M. T. Johnson School","=""0090511""",04,"N",160,159,99.4,159,"*","*",52,32.7,60,37.7,"*","*","*","*",2491
"Bethel School District","=""0090011""","Ralph M. T. Johnson School","=""0090511""",05,"Y",31,31,100.0,31,"*","*",16,51.6,7,22.6,"*","*","*","*",2494
"Bethel School District","=""0090011""","Ralph M. T. Johnson School","=""0090511""",05,"N",151,151,100.0,150,"*","*",54,36.0,46,30.7,"*","*","*","*",2533
"Bloomfield School District","=""0110011""","Bloomfield High School","=""0116111""",11,"Y",51,49,96.1,49,20,40.8,16,32.7,"*","*","*","*",13,26.5,2552
"Bloomfield School District","=""0110011""","Bloomfield High School","=""0116111""",11,"N",59,58,98.3,58,25,43.1,15,25.9,"*","*","*","*",18,31.0,2565
