"FTE Staffing Report for 2008-09"

"District","School","Assignment Category","Educator Type","FTE Count"
,="Blackham School",="General Education - Teachers and Instructors",="Certified",59.1
,="Bridgeport Learning Center",="General Education - Teachers and Instructors",="Certified",0.4
,="Bridgeport Regional Vocational Aquaculture School",="General Education - Teachers and Instructors",="Certified",12.0
,="Bryant School",="General Education - Teachers and Instructors",="Certified",24.9
,="Central High School",="General Education - Teachers and Instructors",="Certified",132.5
,="Central at Night",="General Education - Teachers and Instructors",="Certified",1.0
,="Cesar Batalla School",="General Education - Teachers and Instructors",="Certified",58.7
,="Classical Studies Academy",="General Education - Teachers and Instructors",="Certified",17.3
,="Columbus School",="General Education - Teachers and Instructors",="Certified",44.9
,="Cross School",="General Education - Teachers and Instructors",="Certified",29.4
,="Curiale School",="General Education - Teachers and Instructors",="Certified",36.8
,="Dunbar School",="General Education - Teachers and Instructors",="Certified",28.7
,="Edison School",="General Education - Teachers and Instructors",="Certified",16.0
,="Geraldine Johnson School",="General Education - Teachers and Instructors",="Certified",36.1
,="Hall School",="General Education - Teachers and Instructors",="Certified",18.8
,="Hallen School",="General Education - Teachers and Instructors",="Certified",21.2
,="Harding High School",="General Education - Teachers and Instructors",="Certified",98.5
,="High Horizons Magnet School",="General Education - Teachers and Instructors",="Certified",21.2
,="Hooker School",="General Education - Teachers and Instructors",="Certified",22.6
,="Jettie S. Tisdale School",="General Education - Teachers and Instructors",="Certified",26.7
,="Longfellow School",="General Education - Teachers and Instructors",="Certified",28.3
,="Luis Munoz Marin School",="General Education - Teachers and Instructors",="Certified",54.3
,="Madison School",="General Education - Teachers and Instructors",="Certified",29.0
,="Make The Grade",="General Education - Teachers and Instructors",="Certified",5.3
,="Multicultural Magnet School",="General Education - Teachers and Instructors",="Certified",27.7
,="New Start Program",="General Education - Teachers and Instructors",="Certified",6.0
,="Park City Academy",="General Education - Teachers and Instructors",="Certified",9.1
,="Park City Magnet School",="General Education - Teachers and Instructors",="Certified",24.0
,="Read School",="General Education - Teachers and Instructors",="Certified",46.4
,="Roosevelt School",="General Education - Teachers and Instructors",="Certified",40.3
,="Skane Center",="General Education - Teachers and Instructors",="Certified",4.2
,="Waltersville School",="General Education - Teachers and Instructors",="Certified",28.6
,="Winthrop School",="General Education - Teachers and Instructors",="Certified",37.5
="Bristol School District",="Bristol Central High School",="General Education - Teachers and Instructors",="Certified",81.4
,="Bristol Eastern High School",="General Education - Teachers and Instructors",="Certified",73.9
,="Chippens Hill Middle School",="General Education - Teachers and Instructors",="Certified",59.4
,="Clara T. O'Connell School",="General Education - Teachers and Instructors",="Certified",24.9
,="Clarence A. Bingham School",="General Education - Teachers and Instructors",="Certified",16.1
,="Edgewood School",="General Education - Teachers and Instructors",="Certified",22.8
,="Ellen P. Hubbell School",="General Education - Teachers and Instructors",="Certified",24.9
,="Greene-Hills School",="General Education - Teachers and Instructors",="Certified",20.7
,="Ivy Drive School",="General Education - Teachers and Instructors",="Certified",20.7
,="John J. Jennings School",="General Education - Teachers and Instructors",="Certified",21.8
,="Memorial Boulevard Middle School",="General Education - Teachers and Instructors",="Certified",37.5
,="Mountain View School",="General Education - Teachers and Instructors",="Certified",20.6
,="Northeast Middle School",="General Education - Teachers and Instructors",="Certified",37.5
,="South Side School",="General Education - Teachers and Instructors",="Certified",34.3
,="Stafford School",="General Education - Teachers and Instructors",="Certified",24.8
="Brookfield School District",="Brookfield High School",="General Education - Teachers and Instructors",="Certified",61.8
,="Center Elementary School",="General Education - Teachers and Instructors",="Certified",26.0
,="Huckleberry Hill Elementary School",="General Education - Teachers and Instructors",="Certified",37.6
,="Whisconier Middle School",="General Education - Teachers and Instructors",="Certified",56.7
="Brooklyn School District",="Brooklyn Elementary School",="General Education - Teachers and Instructors",="Certified",33.0
,="Brooklyn Middle School",="General Education - Teachers and Instructors",="Certified",28.4
="Canaan School District",="Lee H. Kellogg School",="General Education - Teachers and Instructors",="Certified",11.6
="Canterbury School District",="Canterbury Elementary School",="General Education - Teachers and Instructors",="Certified",21.5
,="Dr. Helen Baldwin Middle School",="General Education - Teachers and Instructors",="Certified",19.0
="Canton School District",="Canton High School",="General Education - Teachers and Instructors",="Certified",31.7
,="Canton Intermediate School",="General Education - Teachers and Instructors",="Certified",23.7
,="Canton Middle School",="General Education - Teachers and Instructors",="Certified",18.0
,="Cherry Brook Primary School",="General Education - Teachers and Instructors",="Certified",29.1
="Capitol Region Education Council",="Academy of Aerospace and Engineering",="General Education - Teachers and Instructors",="Certified",18.1
,="Farmington Valley Regional Diagnostic Center",="General Education - Teachers and Instructors",="Certified",0.4
,="Glastonbury/East Hartford Magnet School",="General Education - Teachers and Instructors",="Certified",16.1
,="Great Path Academy at MCC",="General Education - Teachers and Instructors",="Certified",11.2
,="Greater Hartford Academy of the Arts High School - Full Time",="General Education - Teachers and Instructors",="Certified",9.8
,="International Magnet School for Global Citizenship",="General Education - Teachers and Instructors",="Certified",7.6
,="John J. Allison Polaris Center",="General Education - Teachers and Instructors",="Certified",4.0
,="Metropolitan Learning Center for Global and International Studies",="General Education - Teachers and Instructors",="Certified",53.0
,="Montessori Magnet School",="General Education - Teachers and Instructors",="Certified",16.5
,="Public Safety Academy",="General Education - Teachers and Instructors",="Certified",9.2
,="Reggio Magnet School of the Arts",="General Education - Teachers and Instructors",="Certified",9.8
,="River Street School",="General Education - Teachers and Instructors",="Certified",3.0
,="Two Rivers Magnet Middle School",="General Education - Teachers and Instructors",="Certified",42.6
,="University of Hartford Magnet School",="General Education - Teachers and Instructors",="Certified",27.0
="Chaplin School District",="Chaplin Elementary School",="General Education - Teachers and Instructors",="Certified",18.5
="Charter School for Young Children on Asylum Hill District",="Charter School for Young Children on Asylum Hill Inc.",="General Education - Teachers and Instructors",="Certified",8.0
="Cheshire School District",="Chapman School",="General Education - Teachers and Instructors",="Certified",20.0
,="Cheshire High School",="General Education - Teachers and Instructors",="Certified",98.1
,="Darcey School",="General Education - Teachers and Instructors",="Certified",12.0
,="Dodd Middle School",="General Education - Teachers and Instructors",="Certified",53.1
,="Doolittle School",="General Education - Teachers and Instructors",="Certified",31.2
,="Highland School",="General Education - Teachers and Instructors",="Certified",52.3
,="Humiston School",="General Education - Teachers and Instructors",="Certified",3.4
,="Norton School",="General Education - Teachers and Instructors",="Certified",29.0
="Chester School District",="Chester Elementary School",="General Education - Teachers and Instructors",="Certified",25.4
="Clinton School District",="Abraham Pierson School",="General Education - Teachers and Instructors",="Certified",20.1
,="Jared Eliot School",="General Education - Teachers and Instructors",="Certified",39.8
,="Lewin G. Joel Jr. School",="General Education - Teachers and Instructors",="Certified",44.4
,="The Morgan School",="General Education - Teachers and Instructors",="Certified",46.8
="Colchester School District",="Bacon Academy",="General Education - Teachers and Instructors",="Certified",73.6
,="Colchester Elementary School",="General Education - Teachers and Instructors",="Certified",35.9
,="Jack Jackter Intermediate School",="General Education - Teachers and Instructors",="Certified",41.2
,="William J. Johnston Middle School",="General Education - Teachers and Instructors",="Certified",54.4
="Colebrook School District",="Colebrook Consolidated School",="General Education - Teachers and Instructors",="Certified",8.2
="Columbia School District",="Horace W. Porter School",="General Education - Teachers and Instructors",="Certified",47.0
="Common Ground High School District",="Common Ground High School",="General Education - Teachers and Instructors",="Certified",12.8
="Connecticut Technical High School System",="A. I. Prince Technical High School",="General Education - Teachers and Instructors",="Certified",72.3
,="Bristol Technical Education Center",="General Education - Teachers and Instructors",="Certified",13.4
,="Bullard-Havens Technical High School",="General Education - Teachers and Instructors",="Certified",80.3
,="E. C. Goodwin Technical High School",="General Education - Teachers and Instructors",="Certified",64.4
,="Eli Whitney Technical High School",="General Education - Teachers and Instructors",="Certified",68.2
,="Ella T. Grasso Southeastern Technical High School",="General Education - Teachers and Instructors",="Certified",60.4
,="Emmett O'Brien Technical High School",="General Education - Teachers and Instructors",="Certified",48.3
,="H. C. Wilcox Technical High School",="General Education - Teachers and Instructors",="Certified",66.4
,="H. H. Ellis Technical High School",="General Education - Teachers and Instructors",="Certified",48.9
,="Henry Abbott Technical High School",="General Education - Teachers and Instructors",="Certified",62.5
,="Howell Cheney Technical High School",="General Education - Teachers and Instructors",="Certified",62.0
,="J. M. Wright Technical High School",="General Education - Teachers and Instructors",="Certified",27.3
,="Norwich Technical High School",="General Education - Teachers and Instructors",="Certified",54.0
,="Oliver Wolcott Technical High School",="General Education - Teachers and Instructors",="Certified",62.3
,="Platt Technical High School",="General Education - Teachers and Instructors",="Certified",66.5
,="Vinal Technical High School",="General Education - Teachers and Instructors",="Certified",58.0
,="W. F. Kaynor Technical High School",="General Education - Teachers and Instructors",="Certified",68.7
,="Windham Technical High School",="General Education - Teachers and Instructors",="Certified",53.7
="Cooperative Educational Services",="C. E. S. Special Education",="General Education - Teachers and Instructors",="Certified",3.9
,="Six-Six Magnet School",="General Education - Teachers and Instructors",="Certified",37.0
="Cornwall School District",="Cornwall Consolidated School",="General Education - Teachers and Instructors",="Certified",13.7
="Coventry School District",="Capt. Nathan Hale School",="General Education - Teachers and Instructors",="Certified",33.6
,="Coventry Grammar School",="General Education - Teachers and Instructors",="Certified",25.0
,="Coventry High School",="General Education - Teachers and Instructors",="Certified",41.0
,="George Hersey Robertson School",="General Education - Teachers and Instructors",="Certified",26.8
="Cromwell School District",="Cromwell High School",="General Education - Teachers and Instructors",="Certified",43.0
,="Cromwell Middle School",="General Education - Teachers and Instructors",="Certified",35.3
,="Edna C. Stevens School",="General Education - Teachers and Instructors",="Certified",27.7
,="Woodside Intermediate School",="General Education - Teachers and Instructors",="Certified",25.9
="Danbury School District",="Alternative Center For Excellence",="General Education - Teachers and Instructors",="Certified",7.9
,="Broadview Middle School",="General Education - Teachers and Instructors",="Certified",66.7
,="Danbury High School",="General Education - Teachers and Instructors",="Certified",164.7
,="Ellsworth Avenue School",="General Education - Teachers and Instructors",="Certified",21.0
,="Great Plain School",="General Education - Teachers and Instructors",="Certified",17.0
,="Hayestown Avenue School",="General Education - Teachers and Instructors",="Certified",21.9
,="King Street Intermediate School",="General Education - Teachers and Instructors",="Certified",18.4
,="King Street Primary School",="General Education - Teachers and Instructors",="Certified",18.7
,="Mill Ridge Educational Center",="General Education - Teachers and Instructors",="Certified",18.6
,="Mill Ridge Primary School",="General Education - Teachers and Instructors",="Certified",15.3
,="Morris Street School",="General Education - Teachers and Instructors",="Certified",21.3
,="Park Avenue School",="General Education - Teachers and Instructors",="Certified",23.9
,="Pembroke School",="General Education - Teachers and Instructors",="Certified",22.1
,="Rogers Park Middle School",="General Education - Teachers and Instructors",="Certified",75.7
,="Shelter Rock School",="General Education - Teachers and Instructors",="Certified",20.2
,="South Street School",="General Education - Teachers and Instructors",="Certified",19.7
,="Stadley Rough School",="General Education - Teachers and Instructors",="Certified",26.7
,="Western CT Academy of International Studies Elementary Magnet School",="General Education - Teachers and Instructors",="Certified",23.5
="Darien School District",="Darien High School",="General Education - Teachers and Instructors",="Certified",99.6
,="Hindley Elementary School",="General Education - Teachers and Instructors",="Certified",29.1
,="Holmes Elementary School",="General Education - Teachers and Instructors",="Certified",28.0
,="Middlesex Middle School",="General Education - Teachers and Instructors",="Certified",92.7
,="Ox Ridge Elementary School",="General Education - Teachers and Instructors",="Certified",29.5
,="Royle Elementary School",="General Education - Teachers and Instructors",="Certified",27.8
,="Tokeneke Elementary School",="General Education - Teachers and Instructors",="Certified",22.3
="Deep River School District",="Deep River Elementary School",="General Education - Teachers and Instructors",="Certified",26.7
="Derby School District",="Bradley School",="General Education - Teachers and Instructors",="Certified",24.0
,="Derby High School",="General Education - Teachers and Instructors",="Certified",40.7
,="Irving School",="General Education - Teachers and Instructors",="Certified",27.5
="East Granby School District",="Allgrove School",="General Education - Teachers and Instructors",="Certified",14.7
,="East Granby High School",="General Education - Teachers and Instructors",="Certified",20.9
,="East Granby Middle School",="General Education - Teachers and Instructors",="Certified",14.9
,="R. Dudley Seymour School",="General Education - Teachers and Instructors",="Certified",8.9
="East Haddam School District",="East Haddam Elementary School",="General Education - Teachers and Instructors",="Certified",25.4
,="Nathan Hale-Ray High School",="General Education - Teachers and Instructors",="Certified",30.0
,="Nathan Hale-Ray Middle School",="General Education - Teachers and Instructors",="Certified",37.0
="East Hampton School District",="Center School",="General Education - Teachers and Instructors",="Certified",18.0
,="East Hampton High School",="General Education - Teachers and Instructors",="Certified",39.1
,="East Hampton Middle School",="General Education - Teachers and Instructors",="Certified",31.9
,="Memorial School",="General Education - Teachers and Instructors",="Certified",36.0
="East Hartford School District",="Anna E. Norris School",="General Education - Teachers and Instructors",="Certified",21.5
,="Connecticut IB Academy",="General Education - Teachers and Instructors",="Certified",12.4
,="Dr. Franklin H. Mayberry School",="General Education - Teachers and Instructors",="Certified",28.6
,="Dr. John A. Langford School",="General Education - Teachers and Instructors",="Certified",24.7
,="Dr. Thomas S. O'Connell School",="General Education - Teachers and Instructors",="Certified",23.4
,="East Hartford High School",="General Education - Teachers and Instructors",="Certified",131.3
,="East Hartford Middle School",="General Education - Teachers and Instructors",="Certified",75.2
,="Governor William Pitkin School",="General Education - Teachers and Instructors",="Certified",25.1
,="Hockanum School",="General Education - Teachers and Instructors",="Certified",21.9
,="Joseph O. Goodwin School",="General Education - Teachers and Instructors",="Certified",22.7
,="Robert J. O'Brien School",="General Education - Teachers and Instructors",="Certified",29.4
,="Silver Lane School",="General Education - Teachers and Instructors",="Certified",21.0
,="Stevens Alternate High School",="General Education - Teachers and Instructors",="Certified",8.0
,="Sunset Ridge Middle School",="General Education - Teachers and Instructors",="Certified",28.8
,="Willowbrook Early Childhood",="General Education - Teachers and Instructors",="Certified",13.6
,="Woodland School",="General Education - Teachers and Instructors",="Certified",4.5
="East Haven School District",="Carbone School/East Haven Academy",="General Education - Teachers and Instructors",="Certified",16.1
,="D. C. Moore School",="General Education - Teachers and Instructors",="Certified",15.7
,="Deer Run School",="General Education - Teachers and Instructors",="Certified",21.5
,="Dominick H. Ferrara School",="General Education - Teachers and Instructors",="Certified",13.7
,="East Haven High School",="General Education - Teachers and Instructors",="Certified",69.8
,="Grove J. Tuttle School",="General Education - Teachers and Instructors",="Certified",15.4
,="Hays School",="General Education - Teachers and Instructors",="Certified",4.8
,="Joseph Melillo Middle School",="General Education - Teachers and Instructors",="Certified",40.8
,="Momauguin School",="General Education - Teachers and Instructors",="Certified",13.7
,="Overbrook Elementary School",="General Education - Teachers and Instructors",="Certified",5.0
,="Robert W. Carbone School",="General Education - Teachers and Instructors",="Certified",21.8
="East Lyme School District",="East Lyme High School",="General Education - Teachers and Instructors",="Certified",87.6
,="East Lyme Middle School",="General Education - Teachers and Instructors",="Certified",57.0
,="Flanders School",="General Education - Teachers and Instructors",="Certified",20.9
,="Lillie B. Haynes School",="General Education - Teachers and Instructors",="Certified",20.7
,="Niantic Center School",="General Education - Teachers and Instructors",="Certified",17.4
="East Windsor School District",="Broad Brook Elementary School",="General Education - Teachers and Instructors",="Certified",32.0
,="East Windsor High School",="General Education - Teachers and Instructors",="Certified",36.1
,="East Windsor Middle School",="General Education - Teachers and Instructors",="Certified",28.6
="Eastern Connecticut Regional Educational Service Center (EASTCONN)",="Arts at the Capitol Theater",="General Education - Teachers and Instructors",="Certified",3.6
,="Arts at the Capitol Theater Magnet School (ACT)",="General Education - Teachers and Instructors",="Certified",5.1
,="EastConn Special Education",="General Education - Teachers and Instructors",="Certified",1.7
,="Quinebaug Middle College",="General Education - Teachers and Instructors",="Certified",2.0
="Eastford School District",="Eastford Elementary School",="General Education - Teachers and Instructors",="Certified",13.5
="Easton School District",="Helen Keller Middle School",="General Education - Teachers and Instructors",="Certified",28.0
,="Samuel Staples Elementary School",="General Education - Teachers and Instructors",="Certified",43.9
="EdAdvance",="The ACCESS School at The Danuta M. Thibodeau Education Center",="General Education - Teachers and Instructors",="Certified",5.0
="Ellington School District",="Center School",="General Education - Teachers and Instructors",="Certified",18.2
,="Crystal Lake School",="General Education - Teachers and Instructors",="Certified",11.9
,="Ellington High School",="General Education - Teachers and Instructors",="Certified",54.6
,="Ellington Middle School",="General Education - Teachers and Instructors",="Certified",28.0
,="Windermere Intermediate School",="General Education - Teachers and Instructors",="Certified",18.8
,="Windermere School",="General Education - Teachers and Instructors",="Certified",21.8
="Elm City College Preparatory School",="Elm City College Preparatory School",="General Education - Teachers and Instructors",="Certified",42.0
="Enfield School District",="Edgar H. Parkman School",="General Education - Teachers and Instructors",="Certified",20.6
,="Eli Whitney School",="General Education - Teachers and Instructors",="Certified",24.8
,="Enfield High School",="General Education - Teachers and Instructors",="Certified",63.4
,="Enfield Street School",="General Education - Teachers and Instructors",="Certified",22.9
,="Enrico Fermi High School",="General Education - Teachers and Instructors",="Certified",76.2
,="Harriet Beecher Stowe School",="General Education - Teachers and Instructors",="Certified",18.2
,="Hazardville Memorial School",="General Education - Teachers and Instructors",="Certified",24.5
,="Head Start Program",="General Education - Teachers and Instructors",="Certified",7.7
,="Henry Barnard School",="General Education - Teachers and Instructors",="Certified",30.1
,="John F. Kennedy Middle School",="General Education - Teachers and Instructors",="Certified",69.4
,="Nathan Hale School",="General Education - Teachers and Instructors",="Certified",17.7
,="Prudence Crandall School",="General Education - Teachers and Instructors",="Certified",27.1
,="Thomas G. Alcorn School",="General Education - Teachers and Instructors",="Certified",21.8
="Essex School District",="Essex Elementary School",="General Education - Teachers and Instructors",="Certified",39.4
="Explorations District",="Explorations",="General Education - Teachers and Instructors",="Certified",5.8
="Fairfield School District",="Burr Elementary School",="General Education - Teachers and Instructors",="Certified",28.5
,="Dwight Elementary School",="General Education - Teachers and Instructors",="Certified",21.8
,="Early Childhood Center",="General Education - Teachers and Instructors",="Certified",0.4
,="Fairfield Ludlowe High School",="General Education - Teachers and Instructors",="Certified",102.8
,="Fairfield Warde High School",="General Education - Teachers and Instructors",="Certified",97.4
,="Fairfield Woods Middle School",="General Education - Teachers and Instructors",="Certified",48.9
,="Holland Hill School",="General Education - Teachers and Instructors",="Certified",24.1
,="Jennings School",="General Education - Teachers and Instructors",="Certified",21.6
,="McKinley School",="General Education - Teachers and Instructors",="Certified",33.6
,="Mill Hill School",="General Education - Teachers and Instructors",="Certified",29.1
,="North Stratfield School",="General Education - Teachers and Instructors",="Certified",30.8
,="Osborn Hill School",="General Education - Teachers and Instructors",="Certified",32.3
,="Riverfield School",="General Education - Teachers and Instructors",="Certified",29.3
,="Roger Ludlowe Middle School",="General Education - Teachers and Instructors",="Certified",68.3
,="Sherman School",="General Education - Teachers and Instructors",="Certified",27.1
,="Stratfield School",="General Education - Teachers and Instructors",="Certified",31.6
,="Tomlinson Middle School",="General Education - Teachers and Instructors",="Certified",57.7
="Farmington School District",="East Farms School",="General Education - Teachers and Instructors",="Certified",25.4
,="Farmington High School",="General Education - Teachers and Instructors",="Certified",99.9
,="Irving A. Robbins Middle School",="General Education - Teachers and Instructors",="Certified",50.6
,="Noah Wallace School",="General Education - Teachers and Instructors",="Certified",21.5
,="Union School",="General Education - Teachers and Instructors",="Certified",19.0
,="West District School",="General Education - Teachers and Instructors",="Certified",21.5
,="West Woods Upper Elementary School",="General Education - Teachers and Instructors",="Certified",47.3
="Franklin School District",="Franklin Elementary School",="General Education - Teachers and Instructors",="Certified",16.5
="Glastonbury School District",="Buttonball Lane School",="General Education - Teachers and Instructors",="Certified",35.2
,="Eastbury School",="General Education - Teachers and Instructors",="Certified",24.0
,="Gideon Welles School",="General Education - Teachers and Instructors",="Certified",33.0
,="Glastonbury High School",="General Education - Teachers and Instructors",="Certified",128.2
,="Hebron Avenue School",="General Education - Teachers and Instructors",="Certified",30.7
,="Hopewell School",="General Education - Teachers and Instructors",="Certified",34.1
,="Naubuc School",="General Education - Teachers and Instructors",="Certified",30.3
,="Nayaug Elementary School",="General Education - Teachers and Instructors",="Certified",40.2
,="Smith Middle School",="General Education - Teachers and Instructors",="Certified",70.9
="Granby School District",="Frank M. Kearns Primary School",="General Education - Teachers and Instructors",="Certified",20.6
,="Granby Memorial High School",="General Education - Teachers and Instructors",="Certified",49.9
,="Granby Memorial Middle School",="General Education - Teachers and Instructors",="Certified",23.6
,="Kelly Lane Primary School",="General Education - Teachers and Instructors",="Certified",20.0
,="Wells Road Intermediate School",="General Education - Teachers and Instructors",="Certified",19.7
="Greenwich School District",="Central Middle School",="General Education - Teachers and Instructors",="Certified",51.8
,="Cos Cob School",="General Education - Teachers and Instructors",="Certified",27.2
,="Eastern Middle School",="General Education - Teachers and Instructors",="Certified",50.4
,="Glenville School",="General Education - Teachers and Instructors",="Certified",24.7
,="Greenwich High School",="General Education - Teachers and Instructors",="Certified",178.0
,="Hamilton Avenue School",="General Education - Teachers and Instructors",="Certified",31.1
,="International School At Dundee",="General Education - Teachers and Instructors",="Certified",28.6
,="Julian Curtiss School",="General Education - Teachers and Instructors",="Certified",25.6
,="New Lebanon School",="General Education - Teachers and Instructors",="Certified",19.4
,="North Mianus School",="General Education - Teachers and Instructors",="Certified",34.2
,="North Street School",="General Education - Teachers and Instructors",="Certified",33.1
,="Old Greenwich School",="General Education - Teachers and Instructors",="Certified",29.7
,="Parkway School",="General Education - Teachers and Instructors",="Certified",25.3
,="Riverside School",="General Education - Teachers and Instructors",="Certified",35.5
,="Western Middle School",="General Education - Teachers and Instructors",="Certified",37.9
="Griswold School District",="Griswold Elementary School",="General Education - Teachers and Instructors",="Certified",53.3
,="Griswold High School",="General Education - Teachers and Instructors",="Certified",52.6
,="Griswold Middle School",="General Education - Teachers and Instructors",="Certified",27.5
="Groton School District",="Carl C. Cutler Middle School",="General Education - Teachers and Instructors",="Certified",34.5
,="Catherine Kolnaski Magnet School",="General Education - Teachers and Instructors",="Certified",31.9
,="Charles Barnum School",="General Education - Teachers and Instructors",="Certified",23.9
,="Claude Chester School",="General Education - Teachers and Instructors",="Certified",26.3
,="Fitch Middle School",="General Education - Teachers and Instructors",="Certified",39.8
,="Mary Morrisson School",="General Education - Teachers and Instructors",="Certified",18.3
,="Northeast Academy Elementary School",="General Education - Teachers and Instructors",="Certified",23.4
,="Pleasant Valley School",="General Education - Teachers and Instructors",="Certified",21.5
,="Robert E. Fitch High School",="General Education - Teachers and Instructors",="Certified",90.7
,="S. B. Butler School",="General Education - Teachers and Instructors",="Certified",20.7
,="West Side Middle School",="General Education - Teachers and Instructors",="Certified",27.1
="Guilford School District",="A. Baldwin Middle School",="General Education - Teachers and Instructors",="Certified",41.1
,="A. W. Cox School",="General Education - Teachers and Instructors",="Certified",21.1
,="Calvin Leete School",="General Education - Teachers and Instructors",="Certified",19.8
,="E. C. Adams Middle School",="General Education - Teachers and Instructors",="Certified",47.6
,="Guilford High School",="General Education - Teachers and Instructors",="Certified",76.4
,="Guilford Lakes School",="General Education - Teachers and Instructors",="Certified",24.0
,="Melissa Jones School",="General Education - Teachers and Instructors",="Certified",22.7
="Hamden School District",="Alice Peck Learning Center",="General Education - Teachers and Instructors",="Certified",1.0
,="Bear Path School",="General Education - Teachers and Instructors",="Certified",29.0
,="Church Street School",="General Education - Teachers and Instructors",="Certified",24.6
,="Dunbar Hill School",="General Education - Teachers and Instructors",="Certified",23.6
,="Hamden High School",="General Education - Teachers and Instructors",="Certified",134.7
,="Hamden Middle School",="General Education - Teachers and Instructors",="Certified",72.2
,="Helen Street School",="General Education - Teachers and Instructors",="Certified",18.3
,="Ridge Hill School",="General Education - Teachers and Instructors",="Certified",21.1
,="Shepherd Glen School",="General Education - Teachers and Instructors",="Certified",21.2
,="Spring Glen School",="General Education - Teachers and Instructors",="Certified",19.5
