"Five-Year Graduation Rates, 2013-14"
"All Districts, All Schools, Gender"

"",,,,"Non-Graduates",,,
"Regional School District 18","Lyme-Old Lyme High School","Male",53,"*","*","*","*"
"Regional School District 19","E. O. Smith High School","Female",150,"*","*","*","*"
"Regional School District 19","E. O. Smith High School","Male",130,"*","*","*","*"
"Ridgefield School District","Ridgefield High School","Female",227,"*","*","*","*"
"Ridgefield School District","Ridgefield High School","Male",229,"*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","Female",96,"*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","Male",83,"*","*","*","*"
"Seymour School District","Seymour High School","Female",70,"*","*","*","*"
"Seymour School District","Seymour High School","Male",64,"*","*","*","*"
"Shelton School District","Shelton High School","Female",187,"*","*","*","*"
"Shelton School District","Shelton High School","Male",175,"*","*","*","*"
"Simsbury School District","Simsbury High School","Female",186,"*","*","*","*"
"Simsbury School District","Simsbury High School","Male",203,"*","*","*","*"
"Somers School District","Somers High School","Female",74,"*","*","*","*"
"Somers School District","Somers High School","Male",55,"*","*","*","*"
"South Windsor School District","South Windsor High School","Female",163,"*","*","*","*"
"South Windsor School District","South Windsor High School","Male",169,"*","*","*","*"
"Southington School District","Southington High School","Female",259,"*","*","*","*"
"Southington School District","Southington High School","Male",242,"*","*","*","*"
"Stafford School District","Stafford High School","Female",65,"*","*","*","*"
"Stafford School District","Stafford High School","Male",75,"*","*","*","*"
"Stamford Academy District","Stamford Academy","Female",30,6,20.0,12,40.0
"Stamford Academy District","Stamford Academy","Male",25,8,32.0,7,28.0
"Stamford School District","Stamford High School","Female",231,"*","*",10,4.3
"Stamford School District","Stamford High School","Male",242,6,2.5,14,5.8
"Stamford School District","The Academy of Information Technology","Female",69,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","Male",96,"*","*","*","*"
"Stamford School District","Westhill High School","Female",260,"*","*",16,6.2
"Stamford School District","Westhill High School","Male",269,"*","*",22,8.2
"Stonington School District","Stonington High School","Female",90,"*","*","*","*"
"Stonington School District","Stonington High School","Male",80,"*","*","*","*"
"Stratford School District","Bunnell High School","Female",163,"*","*","*","*"
"Stratford School District","Bunnell High School","Male",171,"*","*","*","*"
"Stratford School District","Stratford High School","Female",126,"*","*","*","*"
"Stratford School District","Stratford High School","Male",159,"*","*",11,6.9
"Suffield School District","Suffield High School","Female",115,"*","*","*","*"
"Suffield School District","Suffield High School","Male",98,"*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Female",24,"*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Male",10,"*","*","*","*"
"The Gilbert School District","The Gilbert School","Female",43,"*","*","*","*"
"The Gilbert School District","The Gilbert School","Male",41,"*","*","*","*"
"Thomaston School District","Thomaston High School","Female",39,"*","*","*","*"
"Thomaston School District","Thomaston High School","Male",31,"*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Female",42,"*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Male",41,"*","*","*","*"
"Tolland School District","Tolland High School","Female",113,"*","*","*","*"
"Tolland School District","Tolland High School","Male",110,"*","*","*","*"
"Torrington School District","Torrington High School","Female",123,"*","*",10,8.1
"Torrington School District","Torrington High School","Male",132,"*","*",13,9.8
"Trumbull School District","Trumbull High School","Female",284,"*","*","*","*"
"Trumbull School District","Trumbull High School","Male",265,"*","*","*","*"
"Vernon School District","Rockville High School","Female",138,"*","*",13,9.4
"Vernon School District","Rockville High School","Male",151,"*","*",18,11.9
"Wallingford School District","Lyman Hall High School","Female",146,"*","*",9,6.2
"Wallingford School District","Lyman Hall High School","Male",104,"*","*",9,8.7
"Wallingford School District","Mark T. Sheehan High School","Female",111,"*","*","*","*"
"Wallingford School District","Mark T. Sheehan High School","Male",114,"*","*","*","*"
"Waterbury School District","Crosby High School","Female",187,"*","*",37,19.8
"Waterbury School District","Crosby High School","Male",205,"*","*",54,26.3
"Waterbury School District","John F. Kennedy High School","Female",167,"*","*",44,26.3
"Waterbury School District","John F. Kennedy High School","Male",205,"*","*",63,30.7
"Waterbury School District","Waterbury Arts Magnet School (High)","Female",72,"*","*","*","*"
"Waterbury School District","Waterbury Arts Magnet School (High)","Male",48,"*","*","*","*"
"Waterbury School District","Wilby High School","Female",165,"*","*",46,27.9
"Waterbury School District","Wilby High School","Male",198,"*","*",58,29.3
"Waterford School District","Waterford High School","Female",87,"*","*","*","*"
"Waterford School District","Waterford High School","Male",110,"*","*","*","*"
"Watertown School District","Watertown High School","Female",124,"*","*","*","*"
"Watertown School District","Watertown High School","Male",104,"*","*","*","*"
"West Hartford School District","Conard High School","Female",168,"*","*","*","*"
"West Hartford School District","Conard High School","Male",178,"*","*","*","*"
"West Hartford School District","Hall High School","Female",175,"*","*","*","*"
"West Hartford School District","Hall High School","Male",196,"*","*","*","*"
"West Haven School District","West Haven High School","Female",196,"*","*",25,12.8
"West Haven School District","West Haven High School","Male",212,"*","*",50,23.6
"Westbrook School District","Westbrook High School","Female",37,"*","*","*","*"
"Westbrook School District","Westbrook High School","Male",33,"*","*","*","*"
"Weston School District","Weston High School","Female",88,"*","*","*","*"
"Weston School District","Weston High School","Male",89,"*","*","*","*"
"Westport School District","Staples High School","Female",210,"*","*","*","*"
"Westport School District","Staples High School","Male",235,"*","*","*","*"
"Wethersfield School District","Wethersfield High School","Female",135,"*","*","*","*"
"Wethersfield School District","Wethersfield High School","Male",168,"*","*","*","*"
"Wilton School District","Wilton High School","Female",145,"*","*","*","*"
"Wilton School District","Wilton High School","Male",149,"*","*","*","*"
"Windham School District","Windham High School","Female",82,"*","*",11,13.4
"Windham School District","Windham High School","Male",84,"*","*",15,17.9
"Windsor Locks School District","Windsor Locks High School","Female",64,"*","*","*","*"
"Windsor Locks School District","Windsor Locks High School","Male",65,"*","*","*","*"
"Windsor School District","Windsor High School","Female",137,"*","*","*","*"
"Windsor School District","Windsor High School","Male",151,"*","*","*","*"
"Wolcott School District","Wolcott High School","Female",120,"*","*","*","*"
"Wolcott School District","Wolcott High School","Male",121,"*","*","*","*"
"Woodstock Academy District","Woodstock Academy","Female",125,"*","*","*","*"
"Woodstock Academy District","Woodstock Academy","Male",146,"*","*","*","*"

