"Five-Year Graduation Rates, 2013-14"
"All Districts, All Schools, Gender"

"",,,,,,"Graduates",
"Danbury School District","=""0340011""","Danbury High School","=""0346111""","Female",345,306,88.7
"Danbury School District","=""0340011""","Danbury High School","=""0346111""","Male",357,304,85.2
"Darien School District","=""0350011""","Darien High School","=""0356111""","Female",165,"*","*"
"Darien School District","=""0350011""","Darien High School","=""0356111""","Male",164,"*","*"
"Derby School District","=""0370011""","Derby High School","=""0376111""","Female",53,47,88.7
"Derby School District","=""0370011""","Derby High School","=""0376111""","Male",49,41,83.7
"East Granby School District","=""0400011""","East Granby High School","=""0406111""","Female",25,25,100.0
"East Granby School District","=""0400011""","East Granby High School","=""0406111""","Male",39,36,92.3
"East Haddam School District","=""0410011""","Nathan Hale-Ray High School","=""0416111""","Female",50,"*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray High School","=""0416111""","Male",50,"*","*"
"East Hampton School District","=""0420011""","East Hampton High School","=""0426111""","Female",64,"*","*"
"East Hampton School District","=""0420011""","East Hampton High School","=""0426111""","Male",55,"*","*"
"East Hartford School District","=""0430011""","Connecticut IB Academy","=""0436311""","Female",31,"*","*"
"East Hartford School District","=""0430011""","Connecticut IB Academy","=""0436311""","Male",15,"*","*"
"East Hartford School District","=""0430011""","East Hartford High School","=""0436211""","Female",184,163,88.6
"East Hartford School District","=""0430011""","East Hartford High School","=""0436211""","Male",167,142,85.0
"East Hartford School District","=""0430011""","Stevens Alternate High school","=""0436411""","Female",31,18,58.1
"East Hartford School District","=""0430011""","Stevens Alternate High school","=""0436411""","Male",50,35,70.0
"East Haven School District","=""0440011""","East Haven High School","=""0446111""","Female",112,99,88.4
"East Haven School District","=""0440011""","East Haven High School","=""0446111""","Male",139,112,80.6
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""","Female",131,"*","*"
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""","Male",130,"*","*"
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","Female",53,"*","*"
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","Male",53,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","Female",20,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","Male",14,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","Female",18,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","Male",12,"*","*"
"Ellington School District","=""0480011""","Ellington High School","=""0486111""","Female",93,"*","*"
"Ellington School District","=""0480011""","Ellington High School","=""0486111""","Male",101,"*","*"
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","Female",10,"*","*"
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","Male",13,"*","*"
"Enfield School District","=""0490011""","Enfield High School","=""0496111""","Female",82,72,87.8
"Enfield School District","=""0490011""","Enfield High School","=""0496111""","Male",108,89,82.4
"Enfield School District","=""0490011""","Enrico Fermi High School","=""0496211""","Female",110,101,91.8
"Enfield School District","=""0490011""","Enrico Fermi High School","=""0496211""","Male",122,114,93.4
"Explorations District","=""2720013""","Explorations","=""2726113""","Female",9,"*","*"
"Explorations District","=""2720013""","Explorations","=""2726113""","Male",17,"*","*"
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""","Female",197,194,98.5
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""","Male",162,152,93.8
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""","Female",170,166,97.6
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""","Male",182,175,96.2
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","Female",153,"*","*"
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","Male",183,"*","*"
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""","Female",295,"*","*"
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""","Male",270,"*","*"
"Granby School District","=""0560011""","Granby Memorial High School","=""0566111""","Female",100,"*","*"
"Granby School District","=""0560011""","Granby Memorial High School","=""0566111""","Male",99,"*","*"
"Greenwich School District","=""0570011""","Greenwich High School","=""0576111""","Female",327,320,97.9
"Greenwich School District","=""0570011""","Greenwich High School","=""0576111""","Male",329,325,98.8
"Griswold School District","=""0580011""","Griswold High School","=""0586211""","Female",85,79,92.9
"Griswold School District","=""0580011""","Griswold High School","=""0586211""","Male",81,68,84.0
"Groton School District","=""0590011""","Robert E. Fitch High School","=""0596111""","Female",153,138,90.2
"Groton School District","=""0590011""","Robert E. Fitch High School","=""0596111""","Male",160,132,82.5
"Guilford School District","=""0600011""","Guilford High School","=""0606111""","Female",141,"*","*"
"Guilford School District","=""0600011""","Guilford High School","=""0606111""","Male",138,"*","*"
"Hamden School District","=""0620011""","Hamden High School","=""0626111""","Female",206,199,96.6
"Hamden School District","=""0620011""","Hamden High School","=""0626111""","Male",230,215,93.5
"Hartford School District","=""0640011""","Bulkeley High School Upper School","=""0647111""","Female",88,75,85.2
"Hartford School District","=""0640011""","Bulkeley High School Upper School","=""0647111""","Male",109,84,77.1
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","Female",29,"*","*"
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","Male",25,"*","*"
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","Female",49,"*","*"
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","Male",35,"*","*"
"Hartford School District","=""0640011""","Culinary Arts Academy","=""0646011""","Female",47,33,70.2
"Hartford School District","=""0640011""","Culinary Arts Academy","=""0646011""","Male",48,31,64.6
"Hartford School District","=""0640011""","Great Path Academy High School at MCC","=""0647911""","Female",38,"*","*"
"Hartford School District","=""0640011""","Great Path Academy High School at MCC","=""0647911""","Male",14,"*","*"
"Hartford School District","=""0640011""","HPHS Academy of Engineering and Green Technology","=""0647211""","Female",26,21,80.8
"Hartford School District","=""0640011""","HPHS Academy of Engineering and Green Technology","=""0647211""","Male",57,36,63.2
"Hartford School District","=""0640011""","HPHS Academy of Nursing and Health Science","=""0647511""","Female",104,81,77.9
"Hartford School District","=""0640011""","HPHS Academy of Nursing and Health Science","=""0647511""","Male",26,15,57.7
"Hartford School District","=""0640011""","HPHS Law and Government Academy","=""0647411""","Female",60,49,81.7
"Hartford School District","=""0640011""","HPHS Law and Government Academy","=""0647411""","Male",58,44,75.9
"Hartford School District","=""0640011""","High School Inc.","=""0647611""","Female",35,25,71.4
"Hartford School District","=""0640011""","High School Inc.","=""0647611""","Male",37,25,67.6
"Hartford School District","=""0640011""","Journalism and Media Academy Magnet School","=""0647711""","Female",33,24,72.7
"Hartford School District","=""0640011""","Journalism and Media Academy Magnet School","=""0647711""","Male",38,32,84.2
"Hartford School District","=""0640011""","OPPortunity High School","=""0647811""","Female",27,13,48.1
"Hartford School District","=""0640011""","OPPortunity High School","=""0647811""","Male",35,21,60.0
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""","Female",18,"*","*"
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""","Male",53,"*","*"
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","Female",54,"*","*"
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","Male",46,"*","*"
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""","Female",21,"*","*"
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""","Male",59,"*","*"
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","Female",107,97,90.7
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","Male",96,76,79.2
"Learn","=""2450014""","Connecticut River Academy","=""2456014""","Female",52,"*","*"
"Learn","=""2450014""","Connecticut River Academy","=""2456014""","Male",44,"*","*"
"Learn","=""2450014""","Marine Science Magnet High School of Southeastern Connecticut","=""2456114""","Female",13,"*","*"
"Learn","=""2450014""","Marine Science Magnet High School of Southeastern Connecticut","=""2456114""","Male",11,"*","*"
"Learn","=""2450014""","Three Rivers Middle College Magnet School","=""2456214""","Female",25,"*","*"
"Learn","=""2450014""","Three Rivers Middle College Magnet School","=""2456214""","Male",7,"*","*"
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""","Female",61,"*","*"
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""","Male",42,"*","*"
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","Female",119,"*","*"
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","Male",113,"*","*"
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","Female",33,"*","*"
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","Male",33,"*","*"
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","Female",166,"*","*"
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","Male",151,"*","*"
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","Female",209,191,91.4
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","Male",205,182,88.8
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","Female",155,125,80.6
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","Male",149,121,81.2
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","Female",128,112,87.5
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","Male",162,127,78.4
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","Female",160,148,92.5
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","Male",139,126,90.6
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","Female",131,"*","*"
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","Male",124,"*","*"
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","Female",117,"*","*"
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","Male",122,"*","*"
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","Female",150,"*","*"
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","Male",143,"*","*"
"Montville School District","=""0860011""","Montville High School","=""0866111""","Female",100,92,92.0
"Montville School District","=""0860011""","Montville High School","=""0866111""","Male",83,76,91.6
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","Female",168,150,89.3
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","Male",162,128,79.0
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","Female",311,235,75.6
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","Male",301,223,74.1
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","Female",171,"*","*"
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","Male",139,"*","*"
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","Female",113,"*","*"
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","Male",123,"*","*"
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","Female",105,99,94.3
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","Male",59,57,96.6
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","Female",37,19,51.4
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","Male",22,14,63.6
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","Female",107,98,91.6
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","Male",63,56,88.9
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","Female",8,"*","*"
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","Male",28,"*","*"
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","Female",131,99,75.6
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","Male",131,96,73.3
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","Female",57,"*","*"
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","Male",35,"*","*"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","Female",34,"*","*"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","Male",31,"*","*"
"New Haven School District","=""0930011""","Sound School","=""0936711""","Female",35,"*","*"
"New Haven School District","=""0930011""","Sound School","=""0936711""","Male",49,"*","*"
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Female",136,106,77.9
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Male",149,92,61.7
"New London School District","=""0950011""","New London High School","=""0956111""","Female",98,81,82.7
"New London School District","=""0950011""","New London High School","=""0956111""","Male",122,92,75.4
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Female",200,192,96.0
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Male",175,158,90.3
"Newington School District","=""0940011""","Newington High School","=""0946111""","Female",186,179,96.2
"Newington School District","=""0940011""","Newington High School","=""0946111""","Male",177,165,93.2
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","Female",205,202,98.5
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","Male",215,209,97.2
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","Female",64,60,93.8
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","Male",82,75,91.5
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","Female",155,143,92.3
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","Male",156,143,91.7
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","Female",24,"*","*"
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","Male",32,"*","*"
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","Female",201,185,92.0
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","Male",194,162,83.5
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","Female",180,168,93.3
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","Male",195,177,90.8
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","Female",28,"*","*"
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","Male",15,"*","*"
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","Female",338,308,91.1
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","Male",264,228,86.4
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Female",62,"*","*"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Male",71,"*","*"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Female",88,"*","*"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Male",85,"*","*"
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Female",90,82,91.1
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Male",79,68,86.1
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","Female",91,"*","*"
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","Male",81,"*","*"
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","Female",52,49,94.2
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","Male",75,69,92.0
"Portland School District","=""1130011""","Portland High School","=""1136111""","Female",51,"*","*"
"Portland School District","=""1130011""","Portland High School","=""1136111""","Male",61,"*","*"
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","Female",29,"*","*"
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","Male",36,"*","*"
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","Female",60,"*","*"
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","Male",60,"*","*"
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","Female",73,"*","*"
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","Male",63,"*","*"
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","Female",188,"*","*"
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","Male",225,"*","*"
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","Female",45,"*","*"
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","Male",48,"*","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","Female",107,"*","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","Male",79,"*","*"
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","Female",142,137,96.5
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","Male",148,143,96.6
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","Female",137,"*","*"
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","Male",112,"*","*"
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","Female",111,108,97.3
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","Male",101,96,95.0
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","Female",22,"*","*"
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","Male",17,"*","*"
"Regional School District 12","=""2120012""","Shepaug Valley School","=""2120312""","Female",38,38,100.0
"Regional School District 12","=""2120012""","Shepaug Valley School","=""2120312""","Male",39,39,100.0
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","Female",70,70,100.0
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","Male",60,57,95.0
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","Female",123,123,100.0
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","Male",84,80,95.2
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","Female",146,"*","*"
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","Male",178,"*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","Female",96,"*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","Male",80,"*","*"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","Female",71,"*","*"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","Male",80,"*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Female",54,52,96.3
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Male",53,53,100.0
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Female",150,"*","*"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Male",130,"*","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Female",227,"*","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Male",229,"*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Female",96,"*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Male",83,"*","*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Female",70,63,90.0
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Male",64,58,90.6
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Female",187,181,96.8
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Male",175,162,92.6
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Female",186,"*","*"
