"Five-Year Graduation Rates, 2010-11"
"All Districts, All Schools, High Needs Status"

"",,,,,,"Non-Graduates",,,
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","Non-High Needs",108,0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","High Needs",26,0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Non-High Needs",126,0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","High Needs",17,0,"*","*","*"
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Non-High Needs",109,0,0.0,"*","*"
"Coventry School District","=""0320011""","Coventry High School","=""0326111""","High Needs",27,"*","*","*","*"
"Coventry School District","=""0320011""","Coventry High School","=""0326111""","Non-High Needs",125,"*","*","*","*"
"Cromwell School District","=""0330011""","Cromwell High School","=""0336111""","High Needs",31,"*","*","*","*"
"Cromwell School District","=""0330011""","Cromwell High School","=""0336111""","Non-High Needs",135,0,0.0,"*","*"
"Danbury School District","=""0340011""","Danbury High School","=""0346111""","High Needs",302,"*","*","*","*"
"Danbury School District","=""0340011""","Danbury High School","=""0346111""","Non-High Needs",414,"*","*","*","*"
"Darien School District","=""0350011""","Darien High School","=""0356111""","High Needs",40,"*","*","*","*"
"Darien School District","=""0350011""","Darien High School","=""0356111""","Non-High Needs",286,0,0.0,"*","*"
"Derby School District","=""0370011""","Derby High School","=""0376111""","High Needs",52,0,0.0,"*","*"
"Derby School District","=""0370011""","Derby High School","=""0376111""","Non-High Needs",69,"*","*","*","*"
"East Granby School District","=""0400011""","East Granby High School","=""0406111""","High Needs",7,0,"*","*","*"
"East Granby School District","=""0400011""","East Granby High School","=""0406111""","Non-High Needs",69,0,0.0,"*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray High School","=""0416111""","High Needs",10,0,"*","*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray High School","=""0416111""","Non-High Needs",83,0,0.0,"*","*"
"East Hampton School District","=""0420011""","East Hampton High School","=""0426111""","High Needs",17,"*","*","*","*"
"East Hampton School District","=""0420011""","East Hampton High School","=""0426111""","Non-High Needs",119,0,0.0,"*","*"
"East Hartford School District","=""0430011""","Connecticut IB Academy","=""0436311""","High Needs",9,0,"*",0,"*"
"East Hartford School District","=""0430011""","Connecticut IB Academy","=""0436311""","Non-High Needs",24,0,0.0,0,0.0
"East Hartford School District","=""0430011""","East Hartford High School","=""0436211""","High Needs",294,"*","*","*","*"
"East Hartford School District","=""0430011""","East Hartford High School","=""0436211""","Non-High Needs",210,0,0.0,"*","*"
"East Haven School District","=""0440011""","East Haven High School","=""0446111""","High Needs",89,"*","*","*","*"
"East Haven School District","=""0440011""","East Haven High School","=""0446111""","Non-High Needs",203,0,0.0,"*","*"
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""","High Needs",44,"*","*",0,0.0
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""","Non-High Needs",280,"*","*","*","*"
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","High Needs",35,0,0.0,"*","*"
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","Non-High Needs",55,0,0.0,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","High Needs","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","Non-High Needs","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","High Needs",15,0,"*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","Non-High Needs",28,0,0.0,"*","*"
"Ellington School District","=""0480011""","Ellington High School","=""0486111""","High Needs",25,0,0.0,"*","*"
"Ellington School District","=""0480011""","Ellington High School","=""0486111""","Non-High Needs",157,0,0.0,"*","*"
"Enfield School District","=""0490011""","Enfield High School","=""0496111""","High Needs",69,"*","*","*","*"
"Enfield School District","=""0490011""","Enfield High School","=""0496111""","Non-High Needs",168,0,0.0,"*","*"
"Enfield School District","=""0490011""","Enrico Fermi High School","=""0496211""","High Needs",53,"*","*","*","*"
"Enfield School District","=""0490011""","Enrico Fermi High School","=""0496211""","Non-High Needs",222,"*","*","*","*"
"Explorations District","=""2720013""","Explorations","=""2726113""","High Needs",14,0,"*","*","*"
"Explorations District","=""2720013""","Explorations","=""2726113""","Non-High Needs",16,0,"*","*","*"
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""","High Needs",47,"*","*",0,0.0
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""","Non-High Needs",303,0,0.0,8,2.6
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""","High Needs",50,"*","*","*","*"
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""","Non-High Needs",251,0,0.0,"*","*"
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","High Needs",49,"*","*","*","*"
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","Non-High Needs",284,0,0.0,"*","*"
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""","High Needs",84,"*","*","*","*"
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""","Non-High Needs",458,0,0.0,"*","*"
"Granby School District","=""0560011""","Granby Memorial High School","=""0566111""","High Needs",18,0,"*","*","*"
"Granby School District","=""0560011""","Granby Memorial High School","=""0566111""","Non-High Needs",175,0,0.0,"*","*"
"Greenwich School District","=""0570011""","Greenwich High School","=""0576111""","High Needs",135,8,5.9,"*","*"
"Greenwich School District","=""0570011""","Greenwich High School","=""0576111""","Non-High Needs",497,0,0.0,"*","*"
"Griswold School District","=""0580011""","Griswold High School","=""0586211""","High Needs",50,"*","*","*","*"
"Griswold School District","=""0580011""","Griswold High School","=""0586211""","Non-High Needs",148,0,0.0,"*","*"
"Groton School District","=""0590011""","Robert E. Fitch High School","=""0596111""","High Needs",113,"*","*","*","*"
"Groton School District","=""0590011""","Robert E. Fitch High School","=""0596111""","Non-High Needs",214,0,0.0,"*","*"
"Guilford School District","=""0600011""","Guilford High School","=""0606111""","High Needs",37,0,0.0,"*","*"
"Guilford School District","=""0600011""","Guilford High School","=""0606111""","Non-High Needs",229,0,0.0,"*","*"
"Hamden School District","=""0620011""","Hamden High School","=""0626111""","High Needs",181,"*","*","*","*"
"Hamden School District","=""0620011""","Hamden High School","=""0626111""","Non-High Needs",389,0,0.0,"*","*"
"Hartford School District","=""0640011""","Bulkeley High School Upper School","=""0647111""","High Needs",266,"*","*","*","*"
"Hartford School District","=""0640011""","Bulkeley High School Upper School","=""0647111""","Non-High Needs",12,0,"*",0,"*"
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","High Needs",16,0,"*","*","*"
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","Non-High Needs",15,0,"*","*","*"
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","High Needs",47,0,0.0,"*","*"
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","Non-High Needs",41,0,0.0,0,0.0
"Hartford School District","=""0640011""","Culinary Arts Academy","=""0646011""","High Needs","*","*","*","*","*"
"Hartford School District","=""0640011""","Culinary Arts Academy","=""0646011""","Non-High Needs","*","*","*","*","*"
"Hartford School District","=""0640011""","HPHS Academy of Engineering and Green Technology","=""0647211""","High Needs",131,"*","*","*","*"
"Hartford School District","=""0640011""","HPHS Academy of Nursing and Health Science","=""0647511""","High Needs","*","*","*","*","*"
"Hartford School District","=""0640011""","HPHS Academy of Nursing and Health Science","=""0647511""","Non-High Needs","*","*","*","*","*"
"Hartford School District","=""0640011""","HPHS Law and Government Academy","=""0647411""","High Needs","*","*","*","*","*"
"Hartford School District","=""0640011""","HPHS Law and Government Academy","=""0647411""","Non-High Needs","*","*","*","*","*"
"Hartford School District","=""0640011""","OPPortunity High School","=""0647811""","High Needs",47,"*","*","*","*"
"Hartford School District","=""0640011""","OPPortunity High School","=""0647811""","Non-High Needs",7,0,"*","*","*"
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""","High Needs",90,0,0.0,"*","*"
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""","Non-High Needs",8,0,"*","*","*"
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","High Needs","*","*","*","*","*"
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","Non-High Needs","*","*","*","*","*"
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""","High Needs",35,0,0.0,"*","*"
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""","Non-High Needs",37,0,0.0,"*","*"
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","High Needs",69,"*","*","*","*"
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","Non-High Needs",124,"*","*","*","*"
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""","High Needs",30,0,0.0,"*","*"
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""","Non-High Needs",128,0,0.0,"*","*"
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","High Needs",51,"*","*","*","*"
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","Non-High Needs",176,0,0.0,"*","*"
"Lisbon School District","=""0730011""","Community Connection - The Big Picture High School","=""0736011""","High Needs","*","*","*","*","*"
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","High Needs",10,"*","*","*","*"
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","Non-High Needs",82,0,0.0,"*","*"
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","High Needs",35,"*","*","*","*"
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","Non-High Needs",280,0,0.0,"*","*"
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","High Needs",215,"*","*","*","*"
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","Non-High Needs",278,"*","*","*","*"
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","High Needs",173,10,5.8,46,26.6
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","Non-High Needs",140,0,0.0,14,10.0
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","High Needs",192,0,0.0,68,35.4
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","Non-High Needs",106,0,0.0,12,11.3
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","High Needs",132,11,8.3,35,26.5
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","Non-High Needs",209,6,2.9,15,7.2
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","High Needs",64,"*","*","*","*"
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","Non-High Needs",160,"*","*","*","*"
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","High Needs",63,"*","*","*","*"
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","Non-High Needs",202,"*","*","*","*"
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","High Needs",35,"*","*","*","*"
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","Non-High Needs",330,0,0.0,"*","*"
"Montville School District","=""0860011""","Montville High School","=""0866111""","High Needs",47,"*","*","*","*"
"Montville School District","=""0860011""","Montville High School","=""0866111""","Non-High Needs",147,0,0.0,"*","*"
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","High Needs",149,"*","*","*","*"
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","Non-High Needs",220,"*","*","*","*"
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","High Needs",523,"*","*","*","*"
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","Non-High Needs",200,"*","*","*","*"
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","High Needs",32,"*","*",0,0.0
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","Non-High Needs",278,"*","*","*","*"
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","High Needs",32,"*","*","*","*"
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","Non-High Needs",207,"*","*","*","*"
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","High Needs",67,0,0.0,"*","*"
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","Non-High Needs",42,0,0.0,"*","*"
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","High Needs",48,"*","*","*","*"
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","Non-High Needs",29,0,0.0,"*","*"
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","High Needs",110,0,0.0,"*","*"
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","Non-High Needs",60,"*","*","*","*"
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","High Needs",31,"*","*","*","*"
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","Non-High Needs",9,0,"*",0,"*"
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","High Needs",242,"*","*","*","*"
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","Non-High Needs",67,0,0.0,"*","*"
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","High Needs",26,0,0.0,"*","*"
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","Non-High Needs",7,0,"*","*","*"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","High Needs",45,"*","*","*","*"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","Non-High Needs",17,0,"*","*","*"
"New Haven School District","=""0930011""","Sound School","=""0936711""","High Needs",27,0,0.0,"*","*"
"New Haven School District","=""0930011""","Sound School","=""0936711""","Non-High Needs",34,0,0.0,"*","*"
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","High Needs",388,"*","*","*","*"
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Non-High Needs",87,"*","*","*","*"
"New London School District","=""0950011""","New London High School","=""0956111""","High Needs",187,12,6.4,54,28.9
"New London School District","=""0950011""","New London High School","=""0956111""","Non-High Needs",73,0,0.0,14,19.2
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","High Needs",79,"*","*","*","*"
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Non-High Needs",314,0,0.0,"*","*"
"Newington School District","=""0940011""","Newington High School","=""0946111""","High Needs",94,"*","*","*","*"
"Newington School District","=""0940011""","Newington High School","=""0946111""","Non-High Needs",315,"*","*","*","*"
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","High Needs",54,0,0.0,"*","*"
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","Non-High Needs",388,0,0.0,"*","*"
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","High Needs",42,0,0.0,"*","*"
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","Non-High Needs",154,0,0.0,"*","*"
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","High Needs",59,"*","*","*","*"
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","Non-High Needs",245,"*","*","*","*"
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","High Needs",18,0,"*","*","*"
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","Non-High Needs",49,0,0.0,"*","*"
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","High Needs",193,"*","*","*","*"
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","Non-High Needs",252,"*","*","*","*"
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","High Needs",134,"*","*","*","*"
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","Non-High Needs",246,0,0.0,"*","*"
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","High Needs",39,"*","*",19,48.7
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","Non-High Needs",23,"*","*",11,47.8
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","High Needs",213,"*","*","*","*"
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","Non-High Needs",399,"*","*","*","*"
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""","High Needs",17,0,"*","*","*"
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""","Non-High Needs",9,0,"*","*","*"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","High Needs",15,"*","*","*","*"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Non-High Needs",106,"*","*","*","*"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","High Needs",15,"*","*","*","*"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Non-High Needs",139,0,0.0,"*","*"
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","High Needs",68,"*","*","*","*"
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Non-High Needs",158,"*","*","*","*"
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","High Needs",51,0,0.0,9,17.6
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","Non-High Needs",179,0,0.0,12,6.7
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","High Needs",23,0,0.0,"*","*"
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","Non-High Needs",113,0,0.0,"*","*"
"Portland School District","=""1130011""","Portland High School","=""1136111""","High Needs",19,"*","*","*","*"
"Portland School District","=""1130011""","Portland High School","=""1136111""","Non-High Needs",78,0,0.0,"*","*"
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","High Needs",35,"*","*","*","*"
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","Non-High Needs",37,0,0.0,"*","*"
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","High Needs",30,"*","*","*","*"
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","Non-High Needs",107,0,0.0,"*","*"
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","High Needs",32,"*","*","*","*"
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","Non-High Needs",137,0,0.0,"*","*"
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","High Needs",52,"*","*","*","*"
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","Non-High Needs",352,0,0.0,"*","*"
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","High Needs",25,0,0.0,"*","*"
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","Non-High Needs",78,0,0.0,"*","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","High Needs",25,0,0.0,0,0.0
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","Non-High Needs",161,"*","*","*","*"
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","High Needs",37,"*","*","*","*"
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","Non-High Needs",230,"*","*","*","*"
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","High Needs",37,"*","*","*","*"
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","Non-High Needs",182,0,0.0,"*","*"
