"Five-Year Graduation Rates, 2012-13"
"All Districts, All Schools, Gender"

"",,,,"Graduates",
"Connecticut Technical High School System","Eli Whitney Technical High School","Male",58,53,91.4
"Connecticut Technical High School System","Ella T. Grasso Southeastern Technical High School","Female",61,61,100.0
"Connecticut Technical High School System","Ella T. Grasso Southeastern Technical High School","Male",86,84,97.7
"Connecticut Technical High School System","Emmett O'Brien Technical High School","Female",30,30,100.0
"Connecticut Technical High School System","Emmett O'Brien Technical High School","Male",86,82,95.3
"Connecticut Technical High School System","H. C. Wilcox Technical High School","Female",67,66,98.5
"Connecticut Technical High School System","H. C. Wilcox Technical High School","Male",111,111,100.0
"Connecticut Technical High School System","H. H. Ellis Technical High School","Female",22,22,100.0
"Connecticut Technical High School System","H. H. Ellis Technical High School","Male",91,91,100.0
"Connecticut Technical High School System","Henry Abbott Technical High School","Female",36,34,94.4
"Connecticut Technical High School System","Henry Abbott Technical High School","Male",112,109,97.3
"Connecticut Technical High School System","Howell Cheney Technical High School","Female",22,20,90.9
"Connecticut Technical High School System","Howell Cheney Technical High School","Male",146,144,98.6
"Connecticut Technical High School System","Norwich Technical High School","Female",53,53,100.0
"Connecticut Technical High School System","Norwich Technical High School","Male",101,99,98.0
"Connecticut Technical High School System","Oliver Wolcott Technical High School","Female",56,55,98.2
"Connecticut Technical High School System","Oliver Wolcott Technical High School","Male",110,110,100.0
"Connecticut Technical High School System","Platt Technical High School","Female",69,68,98.6
"Connecticut Technical High School System","Platt Technical High School","Male",138,137,99.3
"Connecticut Technical High School System","Vinal Technical High School","Female",52,50,96.2
"Connecticut Technical High School System","Vinal Technical High School","Male",89,84,94.4
"Connecticut Technical High School System","W. F. Kaynor Technical High School","Female",75,73,97.3
"Connecticut Technical High School System","W. F. Kaynor Technical High School","Male",117,115,98.3
"Connecticut Technical High School System","Windham Technical High School","Female",44,43,97.7
"Connecticut Technical High School System","Windham Technical High School","Male",88,88,100.0
"Coventry School District","Coventry High School","Female",71,65,91.5
"Coventry School District","Coventry High School","Male",64,57,89.1
"Cromwell School District","Cromwell High School","Female",75,71,94.7
"Cromwell School District","Cromwell High School","Male",65,62,95.4
"Danbury School District","Alternative Center For Excellence","Female",14,"*","*"
"Danbury School District","Alternative Center For Excellence","Male",19,"*","*"
"Danbury School District","Danbury High School","Female",369,324,87.8
"Danbury School District","Danbury High School","Male",366,304,83.1
"Darien School District","Darien High School","Female",158,155,98.1
"Darien School District","Darien High School","Male",154,151,98.1
"Derby School District","Derby High School","Female",40,31,77.5
"Derby School District","Derby High School","Male",44,39,88.6
"East Granby School District","East Granby High School","Female",32,31,96.9
"East Granby School District","East Granby High School","Male",37,36,97.3
"East Haddam School District","Nathan Hale-Ray High School","Female",48,47,97.9
"East Haddam School District","Nathan Hale-Ray High School","Male",47,47,100.0
"East Hampton School District","East Hampton High School","Female",66,65,98.5
"East Hampton School District","East Hampton High School","Male",63,61,96.8
"East Hartford School District","Connecticut IB Academy","Female",25,24,96.0
"East Hartford School District","Connecticut IB Academy","Male",13,13,100.0
"East Hartford School District","East Hartford High School","Female",176,160,90.9
"East Hartford School District","East Hartford High School","Male",192,167,87.0
"East Hartford School District","Stevens Alternate High school","Female",49,35,71.4
"East Hartford School District","Stevens Alternate High school","Male",67,42,62.7
"East Haven School District","East Haven High School","Female",113,96,85.0
"East Haven School District","East Haven High School","Male",125,88,70.4
"East Lyme School District","East Lyme High School","Female",159,155,97.5
"East Lyme School District","East Lyme High School","Male",147,140,95.2
"East Windsor School District","East Windsor High School","Female",47,43,91.5
"East Windsor School District","East Windsor High School","Male",45,38,84.4
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Female",18,18,100.0
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Male",8,7,87.5
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Female",20,16,80.0
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Male",20,17,85.0
"Ellington School District","Ellington High School","Female",105,99,94.3
"Ellington School District","Ellington High School","Male",92,87,94.6
"Elm City College Preparatory School District","Elm City College Preparatory School","Female",7,"*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","Male",6,"*","*"
"Enfield School District","Enfield High School","Female",75,65,86.7
"Enfield School District","Enfield High School","Male",107,91,85.0
"Enfield School District","Enrico Fermi High School","Female",142,135,95.1
"Enfield School District","Enrico Fermi High School","Male",113,107,94.7
"Explorations District","Explorations","Female",17,10,58.8
"Explorations District","Explorations","Male",13,11,84.6
"Fairfield School District","Fairfield Ludlowe High School","Female",188,183,97.3
"Fairfield School District","Fairfield Ludlowe High School","Male",195,185,94.9
"Fairfield School District","Fairfield Warde High School","Female",152,144,94.7
"Fairfield School District","Fairfield Warde High School","Male",161,149,92.5
"Farmington School District","Farmington High School","Female",160,157,98.1
"Farmington School District","Farmington High School","Male",158,156,98.7
"Glastonbury School District","Glastonbury High School","Female",271,267,98.5
"Glastonbury School District","Glastonbury High School","Male",274,269,98.2
"Granby School District","Granby Memorial High School","Female",98,97,99.0
"Granby School District","Granby Memorial High School","Male",95,93,97.9
"Greenwich School District","Greenwich High School","Female",323,313,96.9
"Greenwich School District","Greenwich High School","Male",361,351,97.2
"Griswold School District","Griswold High School","Female",92,84,91.3
"Griswold School District","Griswold High School","Male",74,67,90.5
"Groton School District","Robert E. Fitch High School","Female",165,143,86.7
"Groton School District","Robert E. Fitch High School","Male",154,127,82.5
"Guilford School District","Guilford High School","Female",138,133,96.4
"Guilford School District","Guilford High School","Male",139,131,94.2
"Hamden School District","Hamden High School","Female",225,209,92.9
"Hamden School District","Hamden High School","Male",216,191,88.4
"Hartford School District","Bulkeley High School Upper School","Female",88,71,80.7
"Hartford School District","Bulkeley High School Upper School","Male",88,64,72.7
"Hartford School District","Capital Preparatory Magnet School","Female",23,23,100.0
"Hartford School District","Capital Preparatory Magnet School","Male",10,10,100.0
"Hartford School District","Classical Magnet School","Female",53,52,98.1
"Hartford School District","Classical Magnet School","Male",35,35,100.0
"Hartford School District","Culinary Arts Academy","Female",41,30,73.2
"Hartford School District","Culinary Arts Academy","Male",34,21,61.8
"Hartford School District","Great Path Academy High School at MCC","Female",44,42,95.5
"Hartford School District","Great Path Academy High School at MCC","Male",24,23,95.8
"Hartford School District","HPHS Academy of Engineering and Green Technology","Female",38,27,71.1
"Hartford School District","HPHS Academy of Engineering and Green Technology","Male",78,52,66.7
"Hartford School District","HPHS Academy of Nursing and Health Science","Female",100,75,75.0
"Hartford School District","HPHS Academy of Nursing and Health Science","Male",42,28,66.7
"Hartford School District","HPHS Law and Government Academy","Female",72,65,90.3
"Hartford School District","HPHS Law and Government Academy","Male",51,38,74.5
"Hartford School District","High School Inc.","Female",52,44,84.6
"Hartford School District","High School Inc.","Male",53,36,67.9
"Hartford School District","Journalism and Media Academy Magnet School","Female",31,21,67.7
"Hartford School District","Journalism and Media Academy Magnet School","Male",28,20,71.4
"Hartford School District","OPPortunity High School","Female",41,24,58.5
"Hartford School District","OPPortunity High School","Male",43,35,81.4
"Hartford School District","Pathways Academy of Technology and Design","Female",30,27,90.0
"Hartford School District","Pathways Academy of Technology and Design","Male",41,40,97.6
"Hartford School District","Sports and Medical Sciences Academy","Female",48,46,95.8
"Hartford School District","Sports and Medical Sciences Academy","Male",40,36,90.0
"Hartford School District","University High of Science and Engineering","Female",34,32,94.1
"Hartford School District","University High of Science and Engineering","Male",60,60,100.0
"Killingly School District","Killingly High School","Female",107,92,86.0
"Killingly School District","Killingly High School","Male",107,79,73.8
"Learn","Connecticut River Academy","Female",17,16,94.1
"Learn","Connecticut River Academy","Male",12,12,100.0
"Learn","Marine Science Magnet High School of Southeastern Connecticut","Male","*","*","*"
"Learn","Three Rivers Middle College Magnet School","Female","*","*","*"
"Learn","Three Rivers Middle College Magnet School","Male",6,"*","*"
"Lebanon School District","Lyman Memorial High School","Female",72,68,94.4
"Lebanon School District","Lyman Memorial High School","Male",46,43,93.5
"Ledyard School District","Ledyard High School","Female",113,106,93.8
"Ledyard School District","Ledyard High School","Male",111,103,92.8
"Lisbon School District","Community Connection - The Big Picture High School","Female","*","*","*"
"Lisbon School District","Community Connection - The Big Picture High School","Male","*","*","*"
"Litchfield School District","Litchfield High School","Female",46,45,97.8
"Litchfield School District","Litchfield High School","Male",40,40,100.0
"Madison School District","Daniel Hand High School","Female",157,157,100.0
"Madison School District","Daniel Hand High School","Male",158,157,99.4
"Manchester School District","Manchester High School","Female",213,180,84.5
"Manchester School District","Manchester High School","Male",229,194,84.7
"Meriden School District","Francis T. Maloney High School","Female",166,134,80.7
"Meriden School District","Francis T. Maloney High School","Male",159,120,75.5
"Meriden School District","Orville H. Platt High School","Female",149,112,75.2
"Meriden School District","Orville H. Platt High School","Male",136,96,70.6
"Middletown School District","Middletown High School","Female",160,144,90.0
"Middletown School District","Middletown High School","Male",197,167,84.8
"Milford School District","Jonathan Law High School","Female",123,112,91.1
"Milford School District","Jonathan Law High School","Male",130,108,83.1
"Milford School District","Joseph A. Foran High School","Female",135,125,92.6
"Milford School District","Joseph A. Foran High School","Male",128,121,94.5
"Monroe School District","Masuk High School","Female",161,160,99.4
"Monroe School District","Masuk High School","Male",146,143,97.9
"Montville School District","Montville High School","Female",75,70,93.3
"Montville School District","Montville High School","Male",100,88,88.0
"Naugatuck School District","Naugatuck High School","Female",160,133,83.1
"Naugatuck School District","Naugatuck High School","Male",172,140,81.4
"New Britain School District","New Britain High School","Female",307,220,71.7
"New Britain School District","New Britain High School","Male",305,204,66.9
"New Canaan School District","New Canaan High School","Female",177,173,97.7
"New Canaan School District","New Canaan High School","Male",161,158,98.1
"New Fairfield School District","New Fairfield High School","Female",132,132,100.0
"New Fairfield School District","New Fairfield High School","Male",125,117,93.6
"New Haven School District","Cooperative High School","Female",124,115,92.7
"New Haven School District","Cooperative High School","Male",49,43,87.8
"New Haven School District","High School In The Community","Female",42,28,66.7
"New Haven School District","High School In The Community","Male",30,17,56.7
"New Haven School District","Hill Regional Career High School","Female",103,99,96.1
"New Haven School District","Hill Regional Career High School","Male",50,44,88.0
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Female",7,6,85.7
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Male",28,23,82.1
"New Haven School District","James Hillhouse High School","Female",128,88,68.8
"New Haven School District","James Hillhouse High School","Male",130,74,56.9
"New Haven School District","Metropolitan Business Academy","Female",42,34,81.0
"New Haven School District","Metropolitan Business Academy","Male",53,45,84.9
"New Haven School District","New Haven Academy","Female",43,33,76.7
"New Haven School District","New Haven Academy","Male",32,22,68.8
"New Haven School District","Sound School","Female",38,36,94.7
"New Haven School District","Sound School","Male",41,39,95.1
"New Haven School District","Wilbur Cross High School","Female",149,119,79.9
"New Haven School District","Wilbur Cross High School","Male",155,95,61.3
"New London School District","New London High School","Female",119,84,70.6
"New London School District","New London High School","Male",133,89,66.9
"New Milford School District","New Milford High School","Female",191,176,92.1
"New Milford School District","New Milford High School","Male",189,171,90.5
"Newington School District","Newington High School","Female",189,178,94.2
"Newington School District","Newington High School","Male",184,165,89.7
"Newtown School District","Newtown High School","Female",227,217,95.6
"Newtown School District","Newtown High School","Male",240,233,97.1
"North Branford School District","North Branford High School","Female",92,89,96.7
"North Branford School District","North Branford High School","Male",77,75,97.4
"North Haven School District","North Haven High School","Female",150,142,94.7
"North Haven School District","North Haven High School","Male",155,138,89.0
"North Stonington School District","Wheeler High School","Female",30,29,96.7
"North Stonington School District","Wheeler High School","Male",18,17,94.4
"Norwalk School District","Brien McMahon High School","Female",202,183,90.6
"Norwalk School District","Brien McMahon High School","Male",184,163,88.6
"Norwalk School District","Norwalk High School","Female",178,163,91.6
"Norwalk School District","Norwalk High School","Male",171,154,90.1
"Norwalk School District","Norwalk Pathways Academy at Briggs","Female",18,6,33.3
"Norwalk School District","Norwalk Pathways Academy at Briggs","Male",21,7,33.3
"Norwich Free Academy District","Norwich Free Academy","Female",315,276,87.6
"Norwich Free Academy District","Norwich Free Academy","Male",252,215,85.3
"Old Saybrook School District","Old Saybrook Senior High School","Female",63,62,98.4
"Old Saybrook School District","Old Saybrook Senior High School","Male",72,67,93.1
"Oxford School District","Oxford High School","Female",79,79,100.0
"Oxford School District","Oxford High School","Male",74,71,95.9
"Plainfield School District","Plainfield High School","Female",97,89,91.8
"Plainfield School District","Plainfield High School","Male",102,86,84.3
"Plainville School District","Plainville High School","Female",107,101,94.4
"Plainville School District","Plainville High School","Male",95,84,88.4
"Plymouth School District","Terryville High School","Female",61,55,90.2
"Plymouth School District","Terryville High School","Male",60,54,90.0
"Portland School District","Portland High School","Female",42,38,90.5
"Portland School District","Portland High School","Male",50,43,86.0
"Putnam School District","Putnam High School","Female",44,40,90.9
"Putnam School District","Putnam High School","Male",48,44,91.7
"Regional School District 01","Housatonic Valley Regional High School","Female",55,50,90.9
"Regional School District 01","Housatonic Valley Regional High School","Male",53,50,94.3
"Regional School District 04","Valley Regional High School","Female",88,86,97.7
"Regional School District 04","Valley Regional High School","Male",74,69,93.2
"Regional School District 05","Amity Regional High School","Female",187,182,97.3
"Regional School District 05","Amity Regional High School","Male",205,197,96.1
"Regional School District 06","Wamogo Regional High School","Female",53,51,96.2
"Regional School District 06","Wamogo Regional High School","Male",44,42,95.5
"Regional School District 07","Northwestern Regional High School","Female",90,90,100.0
"Regional School District 07","Northwestern Regional High School","Male",84,82,97.6
"Regional School District 08","RHAM High School","Female",122,119,97.5
"Regional School District 08","RHAM High School","Male",149,139,93.3
"Regional School District 08","Region Alternative High School","Female","*","*","*"
"Regional School District 08","Region Alternative High School","Male","*","*","*"
"Regional School District 09","Joel Barlow High School","Female",120,116,96.7
"Regional School District 09","Joel Barlow High School","Male",113,110,97.3
"Regional School District 10","Lewis S. Mills High School","Female",97,90,92.8
"Regional School District 10","Lewis S. Mills High School","Male",101,98,97.0
"Regional School District 11","Parish Hill High School","Female",17,16,94.1
"Regional School District 11","Parish Hill High School","Male",22,20,90.9
"Regional School District 12","Shepaug Valley High School","Female",35,32,91.4
"Regional School District 12","Shepaug Valley High School","Male",49,46,93.9
"Regional School District 13","Coginchaug Regional High School","Female",78,75,96.2
"Regional School District 13","Coginchaug Regional High School","Male",68,68,100.0
"Regional School District 14","Nonnewaug High School","Female",109,103,94.5
"Regional School District 14","Nonnewaug High School","Male",89,84,94.4
"Regional School District 15","Pomperaug Regional High School","Female",145,142,97.9
"Regional School District 15","Pomperaug Regional High School","Male",172,166,96.5
"Regional School District 16","Woodland Regional High School","Female",81,77,95.1
"Regional School District 16","Woodland Regional High School","Male",103,93,90.3
"Regional School District 17","Haddam-Killingworth High School","Female",83,82,98.8
"Regional School District 17","Haddam-Killingworth High School","Male",78,75,96.2
"Regional School District 18","Lyme-Old Lyme High School","Female",58,56,96.6
"Regional School District 18","Lyme-Old Lyme High School","Male",54,52,96.3
"Regional School District 19","E. O. Smith High School","Female",170,157,92.4
"Regional School District 19","E. O. Smith High School","Male",143,133,93.0
"Ridgefield School District","Ridgefield High School","Female",198,195,98.5
"Ridgefield School District","Ridgefield High School","Male",211,209,99.1
"Rocky Hill School District","Rocky Hill High School","Female",82,80,97.6
"Rocky Hill School District","Rocky Hill High School","Male",94,85,90.4
"Seymour School District","Seymour High School","Female",87,79,90.8
"Seymour School District","Seymour High School","Male",90,79,87.8
"Shelton School District","Shelton High School","Female",190,175,92.1
"Shelton School District","Shelton High School","Male",202,188,93.1
"Simsbury School District","Simsbury High School","Female",189,187,98.9
"Simsbury School District","Simsbury High School","Male",206,203,98.5
"Somers School District","Somers High School","Female",68,68,100.0
"Somers School District","Somers High School","Male",79,75,94.9
"South Windsor School District","South Windsor High School","Female",176,170,96.6
"South Windsor School District","South Windsor High School","Male",200,194,97.0
"Southington School District","Southington High School","Female",248,239,96.4
"Southington School District","Southington High School","Male",238,223,93.7
"Stafford School District","Stafford High School","Female",69,65,94.2
"Stafford School District","Stafford High School","Male",58,50,86.2
"Stamford Academy District","Stamford Academy","Female",15,8,53.3
"Stamford Academy District","Stamford Academy","Male",21,8,38.1
"Stamford School District","Stamford High School","Female",245,220,89.8
"Stamford School District","Stamford High School","Male",254,233,91.7
"Stamford School District","The Academy of Information Technology","Female",68,68,100.0
"Stamford School District","The Academy of Information Technology","Male",96,95,99.0
"Stamford School District","Westhill High School","Female",269,244,90.7
"Stamford School District","Westhill High School","Male",272,245,90.1
"Stonington School District","Stonington High School","Female",87,84,96.6
"Stonington School District","Stonington High School","Male",110,107,97.3
"Stratford School District","Bunnell High School","Female",140,132,94.3
"Stratford School District","Bunnell High School","Male",145,138,95.2
"Stratford School District","Stratford High School","Female",129,126,97.7
"Stratford School District","Stratford High School","Male",123,110,89.4
"Suffield School District","Suffield High School","Female",124,120,96.8
"Suffield School District","Suffield High School","Male",93,87,93.5
"The Bridge Academy District","The Bridge Academy","Female",16,16,100.0
"The Bridge Academy District","The Bridge Academy","Male",19,17,89.5
"The Gilbert School District","The Gilbert School","Female",43,36,83.7
"The Gilbert School District","The Gilbert School","Male",41,34,82.9
"Thomaston School District","Thomaston High School","Female",40,39,97.5
"Thomaston School District","Thomaston High School","Male",36,35,97.2
"Thompson School District","Tourtellotte Memorial High School","Female",41,38,92.7
"Thompson School District","Tourtellotte Memorial High School","Male",42,39,92.9
"Tolland School District","Tolland High School","Female",116,111,95.7
"Tolland School District","Tolland High School","Male",126,118,93.7
"Torrington School District","Torrington High School","Female",135,126,93.3
"Torrington School District","Torrington High School","Male",132,116,87.9
"Trumbull School District","Trumbull High School","Female",278,273,98.2
"Trumbull School District","Trumbull High School","Male",269,268,99.6
"Vernon School District","Rockville High School","Female",123,110,89.4
"Vernon School District","Rockville High School","Male",109,89,81.7
"Wallingford School District","Lyman Hall High School","Female",170,164,96.5
"Wallingford School District","Lyman Hall High School","Male",116,104,89.7
"Wallingford School District","Mark T. Sheehan High School","Female",122,116,95.1
"Wallingford School District","Mark T. Sheehan High School","Male",111,106,95.5
"Waterbury School District","Crosby High School","Female",174,120,69.0
"Waterbury School District","Crosby High School","Male",184,120,65.2
"Waterbury School District","John F. Kennedy High School","Female",188,134,71.3
"Waterbury School District","John F. Kennedy High School","Male",195,134,68.7
"Waterbury School District","Waterbury Arts Magnet School (High)","Female",68,64,94.1
"Waterbury School District","Waterbury Arts Magnet School (High)","Male",37,31,83.8
"Waterbury School District","Wilby High School","Female",169,139,82.2
"Waterbury School District","Wilby High School","Male",188,133,70.7
"Waterford School District","Waterford High School","Female",109,101,92.7
"Waterford School District","Waterford High School","Male",126,121,96.0
"Watertown School District","Watertown High School","Female",139,130,93.5
"Watertown School District","Watertown High School","Male",131,111,84.7
"West Hartford School District","Conard High School","Female",208,203,97.6
"West Hartford School District","Conard High School","Male",212,198,93.4
"West Hartford School District","Hall High School","Female",200,196,98.0
"West Hartford School District","Hall High School","Male",187,181,96.8
"West Haven School District","West Haven High School","Female",201,161,80.1
"West Haven School District","West Haven High School","Male",229,149,65.1
"Westbrook School District","Westbrook High School","Female",36,35,97.2
"Westbrook School District","Westbrook High School","Male",41,39,95.1
"Weston School District","Weston High School","Female",102,102,100.0
"Weston School District","Weston High School","Male",104,103,99.0
"Westport School District","Staples High School","Female",218,218,100.0
"Westport School District","Staples High School","Male",243,243,100.0
"Wethersfield School District","Wethersfield High School","Female",126,121,96.0
"Wethersfield School District","Wethersfield High School","Male",137,124,90.5
"Wilton School District","Wilton High School","Female",159,156,98.1
"Wilton School District","Wilton High School","Male",159,158,99.4
"Windham School District","Windham High School","Female",88,74,84.1
"Windham School District","Windham High School","Male",101,81,80.2
"Windsor Locks School District","Windsor Locks High School","Female",75,73,97.3
"Windsor Locks School District","Windsor Locks High School","Male",61,54,88.5
"Windsor School District","Windsor High School","Female",169,156,92.3
"Windsor School District","Windsor High School","Male",174,156,89.7
"Wolcott School District","Wolcott High School","Female",111,105,94.6
"Wolcott School District","Wolcott High School","Male",109,103,94.5
"Woodstock Academy District","Woodstock Academy","Female",154,152,98.7
"Woodstock Academy District","Woodstock Academy","Male",124,118,95.2

