"Five-Year Graduation Rates, Trend"
"All Districts, All Schools, Free/Reduced Price Meal Eligibility"

"Bloomfield School District","Learning Academy at Bloomfield","Not Eligible For Lunch","N/A","N/A","*","*"
"Bloomfield School District","The Big Picture High School","Eligible For Free Lunch","*",77.8,"N/A","N/A"
"Bloomfield School District","The Big Picture High School","Eligible For Reduced Lunch","*","*","N/A","N/A"
"Bloomfield School District","The Big Picture High School","Not Eligible For Lunch","*","*","N/A","N/A"
"Bolton School District","Bolton High School","Eligible For Free Lunch","*","*","*","*"
"Bolton School District","Bolton High School","Eligible For Reduced Lunch","N/A","*","*","*"
"Bolton School District","Bolton High School","Not Eligible For Lunch","*",100.0,95.8,98.9
"Branford School District","Branford High School","Eligible For Free Lunch",80.0,94.7,89.5,85.2
"Branford School District","Branford High School","Eligible For Reduced Lunch",83.3,95.2,90.5,76.9
"Branford School District","Branford High School","Not Eligible For Lunch",98.3,95.9,95.2,95.2
"Bridgeport School District","Bassick High School","Eligible For Free Lunch",67.0,55.5,66.8,67.8
"Bridgeport School District","Bassick High School","Eligible For Reduced Lunch",70.0,"*",81.3,"*"
"Bridgeport School District","Bassick High School","Not Eligible For Lunch",46.2,"*","*","N/A"
"Bridgeport School District","Central High School","Eligible For Free Lunch",77.8,83.7,81.2,83.7
"Bridgeport School District","Central High School","Eligible For Reduced Lunch",88.5,87.5,93.3,100.0
"Bridgeport School District","Central High School","Not Eligible For Lunch",72.2,"*","*","*"
"Bridgeport School District","Harding High School","Eligible For Free Lunch",48.7,66.1,63.2,71.1
"Bridgeport School District","Harding High School","Eligible For Reduced Lunch",54.5,88.2,73.9,"*"
"Bridgeport School District","Harding High School","Not Eligible For Lunch",46.4,"*","*","N/A"
"Bristol School District","Bristol Central High School","Eligible For Free Lunch",65.2,79.8,69.4,75.2
"Bristol School District","Bristol Central High School","Eligible For Reduced Lunch",67.6,89.5,81.8,90.9
"Bristol School District","Bristol Central High School","Not Eligible For Lunch",85.5,94.8,95.1,94.2
"Bristol School District","Bristol Eastern High School","Eligible For Free Lunch",77.8,77.9,71.6,79.6
"Bristol School District","Bristol Eastern High School","Eligible For Reduced Lunch",81.3,89.7,80.0,83.3
"Bristol School District","Bristol Eastern High School","Not Eligible For Lunch",89.8,94.2,92.0,94.4
"Brookfield School District","Brookfield High School","Eligible For Free Lunch","*","*",94.4,92.9
"Brookfield School District","Brookfield High School","Eligible For Reduced Lunch","*","*",87.5,100.0
"Brookfield School District","Brookfield High School","Not Eligible For Lunch",96.9,99.6,98.6,100.0
"Canton School District","Canton High School","Eligible For Free Lunch","*",85.7,100.0,100.0
"Canton School District","Canton High School","Eligible For Reduced Lunch","N/A","N/A",100.0,"N/A"
"Canton School District","Canton High School","Not Eligible For Lunch","*",99.1,99.1,96.8
"Capitol Region Education Council","Academy of Aerospace and Engineering","Eligible For Free Lunch","N/A","N/A",88.9,100.0
"Capitol Region Education Council","Academy of Aerospace and Engineering","Eligible For Reduced Lunch","N/A","N/A",85.7,"*"
"Capitol Region Education Council","Academy of Aerospace and Engineering","Not Eligible For Lunch","N/A","N/A",95.5,100.0
"Capitol Region Education Council","Great Path Academy at MCC","Eligible For Free Lunch",88.5,80.6,"N/A","N/A"
"Capitol Region Education Council","Great Path Academy at MCC","Eligible For Reduced Lunch","*",100.0,"N/A","N/A"
"Capitol Region Education Council","Great Path Academy at MCC","Not Eligible For Lunch",90.2,86.2,"N/A","N/A"
"Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","Eligible For Free Lunch",72.7,93.2,83.8,84.8
"Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","Eligible For Reduced Lunch","N/A",100.0,90.0,100.0
"Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","Not Eligible For Lunch",89.7,82.9,84.6,89.2
"Capitol Region Education Council","Medical Professions and Teacher Preparation Academy","Eligible For Free Lunch","N/A","N/A","N/A",92.3
"Capitol Region Education Council","Medical Professions and Teacher Preparation Academy","Eligible For Reduced Lunch","N/A","N/A","N/A",100.0
"Capitol Region Education Council","Medical Professions and Teacher Preparation Academy","Not Eligible For Lunch","N/A","N/A","N/A",92.9
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Eligible For Free Lunch",93.8,90.5,94.1,96.0
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Eligible For Reduced Lunch","*",91.3,90.9,95.2
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Not Eligible For Lunch",92.5,100.0,97.8,94.1
"Capitol Region Education Council","Public Safety Academy","Eligible For Free Lunch","N/A","N/A","N/A",83.3
"Capitol Region Education Council","Public Safety Academy","Eligible For Reduced Lunch","N/A","N/A","N/A",93.3
"Capitol Region Education Council","Public Safety Academy","Not Eligible For Lunch","N/A","N/A","N/A","*"
"Cheshire School District","Cheshire High School","Eligible For Free Lunch",100.0,94.7,94.4,91.7
"Cheshire School District","Cheshire High School","Eligible For Reduced Lunch",88.9,100.0,90.9,100.0
"Cheshire School District","Cheshire High School","Not Eligible For Lunch",97.7,99.7,98.5,99.7
"Clinton School District","The Morgan School","Eligible For Free Lunch","*","*",90.0,"*"
"Clinton School District","The Morgan School","Eligible For Reduced Lunch","*","*",87.5,"*"
"Clinton School District","The Morgan School","Not Eligible For Lunch",95.3,93.4,92.2,96.3
"Colchester School District","Bacon Academy","Eligible For Free Lunch","*",91.3,94.4,96.3
"Colchester School District","Bacon Academy","Eligible For Reduced Lunch","*",100.0,71.4,100.0
"Colchester School District","Bacon Academy","Not Eligible For Lunch",95.7,98.5,97.2,97.7
"Common Ground High School District","Common Ground High School","Eligible For Free Lunch",78.9,93.8,90.0,83.3
"Common Ground High School District","Common Ground High School","Eligible For Reduced Lunch","*",100.0,100.0,"*"
"Common Ground High School District","Common Ground High School","Not Eligible For Lunch","*",100.0,100.0,"*"
"Connecticut Technical High School System","A. I. Prince Technical High School","Eligible For Free Lunch",87.5,95.8,92.0,95.5
"Connecticut Technical High School System","A. I. Prince Technical High School","Eligible For Reduced Lunch","*",89.7,96.2,92.6
"Connecticut Technical High School System","A. I. Prince Technical High School","Not Eligible For Lunch",93.3,91.3,85.2,100.0
"Connecticut Technical High School System","Bullard-Havens Technical High School","Eligible For Free Lunch",94.1,94.9,97.3,91.2
"Connecticut Technical High School System","Bullard-Havens Technical High School","Eligible For Reduced Lunch","*",92.2,93.8,91.7
"Connecticut Technical High School System","Bullard-Havens Technical High School","Not Eligible For Lunch",95.7,100.0,97.3,94.3
"Connecticut Technical High School System","E. C. Goodwin Technical High School","Eligible For Free Lunch",90.9,92.4,96.8,95.9
"Connecticut Technical High School System","E. C. Goodwin Technical High School","Eligible For Reduced Lunch","N/A",100.0,92.0,100.0
"Connecticut Technical High School System","E. C. Goodwin Technical High School","Not Eligible For Lunch",96.7,96.2,100.0,96.2
"Connecticut Technical High School System","Eli Whitney Technical High School","Eligible For Free Lunch",72.4,90.6,86.5,91.6
"Connecticut Technical High School System","Eli Whitney Technical High School","Eligible For Reduced Lunch","*",100.0,86.7,100.0
"Connecticut Technical High School System","Eli Whitney Technical High School","Not Eligible For Lunch",84.9,85.7,86.7,90.9
"Connecticut Technical High School System","Ella T. Grasso Southeastern Technical High School","Eligible For Free Lunch",90.5,93.2,98.4,91.2
"Connecticut Technical High School System","Ella T. Grasso Southeastern Technical High School","Eligible For Reduced Lunch","*",95.2,100.0,100.0
"Connecticut Technical High School System","Ella T. Grasso Southeastern Technical High School","Not Eligible For Lunch",97.0,98.6,98.5,96.0
"Connecticut Technical High School System","Emmett O'Brien Technical High School","Eligible For Free Lunch","*",100.0,100.0,100.0
"Connecticut Technical High School System","Emmett O'Brien Technical High School","Eligible For Reduced Lunch","N/A",95.8,92.9,95.0
"Connecticut Technical High School System","Emmett O'Brien Technical High School","Not Eligible For Lunch",96.5,100.0,95.6,97.2
"Connecticut Technical High School System","H. C. Wilcox Technical High School","Eligible For Free Lunch",93.8,96.8,100.0,96.8
"Connecticut Technical High School System","H. C. Wilcox Technical High School","Eligible For Reduced Lunch","N/A",100.0,100.0,100.0
"Connecticut Technical High School System","H. C. Wilcox Technical High School","Not Eligible For Lunch",97.6,97.3,99.0,97.9
"Connecticut Technical High School System","H. H. Ellis Technical High School","Eligible For Free Lunch",100.0,100.0,100.0,100.0
"Connecticut Technical High School System","H. H. Ellis Technical High School","Eligible For Reduced Lunch","*",95.0,100.0,100.0
"Connecticut Technical High School System","H. H. Ellis Technical High School","Not Eligible For Lunch",89.3,95.1,100.0,93.7
"Connecticut Technical High School System","Henry Abbott Technical High School","Eligible For Free Lunch",100.0,97.7,97.7,95.1
"Connecticut Technical High School System","Henry Abbott Technical High School","Eligible For Reduced Lunch","*",100.0,84.2,94.4
"Connecticut Technical High School System","Henry Abbott Technical High School","Not Eligible For Lunch",93.1,96.6,98.8,98.4
"Connecticut Technical High School System","Howell Cheney Technical High School","Eligible For Free Lunch","*",93.9,94.9,100.0
"Connecticut Technical High School System","Howell Cheney Technical High School","Eligible For Reduced Lunch","N/A",100.0,100.0,100.0
"Connecticut Technical High School System","Howell Cheney Technical High School","Not Eligible For Lunch",99.2,100.0,98.1,98.6
"Connecticut Technical High School System","Norwich Technical High School","Eligible For Free Lunch",100.0,95.3,100.0,94.8
"Connecticut Technical High School System","Norwich Technical High School","Eligible For Reduced Lunch","*",92.6,100.0,100.0
"Connecticut Technical High School System","Norwich Technical High School","Not Eligible For Lunch",98.0,100.0,97.7,100.0
"Connecticut Technical High School System","Oliver Wolcott Technical High School","Eligible For Free Lunch","*",96.6,100.0,95.3
"Connecticut Technical High School System","Oliver Wolcott Technical High School","Eligible For Reduced Lunch","*",94.4,100.0,100.0
"Connecticut Technical High School System","Oliver Wolcott Technical High School","Not Eligible For Lunch",93.1,98.3,99.2,97.9
"Connecticut Technical High School System","Platt Technical High School","Eligible For Free Lunch",94.1,98.6,98.2,98.3
"Connecticut Technical High School System","Platt Technical High School","Eligible For Reduced Lunch","*",96.9,97.0,97.5
"Connecticut Technical High School System","Platt Technical High School","Not Eligible For Lunch",97.2,96.5,100.0,98.1
"Connecticut Technical High School System","Vinal Technical High School","Eligible For Free Lunch","*",95.5,92.6,91.3
"Connecticut Technical High School System","Vinal Technical High School","Eligible For Reduced Lunch","N/A",94.1,92.9,90.9
"Connecticut Technical High School System","Vinal Technical High School","Not Eligible For Lunch",94.6,97.8,96.0,96.4
"Connecticut Technical High School System","W. F. Kaynor Technical High School","Eligible For Free Lunch",90.5,100.0,95.4,100.0
"Connecticut Technical High School System","W. F. Kaynor Technical High School","Eligible For Reduced Lunch","*",94.7,100.0,100.0
"Connecticut Technical High School System","W. F. Kaynor Technical High School","Not Eligible For Lunch",97.7,98.5,98.9,97.4
"Connecticut Technical High School System","Windham Technical High School","Eligible For Free Lunch",100.0,100.0,100.0,100.0
"Connecticut Technical High School System","Windham Technical High School","Eligible For Reduced Lunch","N/A",100.0,100.0,100.0
"Connecticut Technical High School System","Windham Technical High School","Not Eligible For Lunch",95.8,95.9,98.8,97.5
"Coventry School District","Coventry High School","Eligible For Free Lunch",88.9,70.6,80.0,"*"
"Coventry School District","Coventry High School","Eligible For Reduced Lunch",100.0,84.6,85.7,"*"
"Coventry School District","Coventry High School","Not Eligible For Lunch",91.2,96.6,92.6,100.0
"Cromwell School District","Cromwell High School","Eligible For Free Lunch","*",84.6,95.2,82.4
"Cromwell School District","Cromwell High School","Eligible For Reduced Lunch","*",100.0,85.7,83.3
"Cromwell School District","Cromwell High School","Not Eligible For Lunch",97.3,97.3,95.5,96.1
"Danbury School District","Alternative Center For Excellence","Eligible For Free Lunch","N/A","N/A",50.0,"N/A"
"Danbury School District","Alternative Center For Excellence","Eligible For Reduced Lunch","N/A","N/A","*","N/A"
"Danbury School District","Alternative Center For Excellence","Not Eligible For Lunch","N/A","N/A","*","N/A"
"Danbury School District","Danbury High School","Eligible For Free Lunch",70.8,78.9,74.7,78.9
"Danbury School District","Danbury High School","Eligible For Reduced Lunch",83.0,91.9,94.0,88.9
"Danbury School District","Danbury High School","Not Eligible For Lunch",87.4,90.8,89.6,91.9
"Darien School District","Darien High School","Eligible For Free Lunch","*",100.0,"*","*"
"Darien School District","Darien High School","Eligible For Reduced Lunch","*",100.0,"*","*"
"Darien School District","Darien High School","Not Eligible For Lunch",97.5,98.0,98.0,98.5
"Derby School District","Derby High School","Eligible For Free Lunch",73.7,70.7,70.7,82.2
"Derby School District","Derby High School","Eligible For Reduced Lunch",83.3,86.4,100.0,93.3
"Derby School District","Derby High School","Not Eligible For Lunch",83.1,89.1,93.9,88.1
"East Granby School District","East Granby High School","Eligible For Free Lunch","N/A","*","*","*"
"East Granby School District","East Granby High School","Not Eligible For Lunch",97.4,"*","*","*"
"East Haddam School District","Nathan Hale-Ray High School","Eligible For Free Lunch","*","*","*",81.8
"East Haddam School District","Nathan Hale-Ray High School","Eligible For Reduced Lunch","*","*","*",100.0
"East Haddam School District","Nathan Hale-Ray High School","Not Eligible For Lunch",93.0,95.3,100.0,97.5
"East Hampton School District","East Hampton High School","Eligible For Free Lunch","*",87.5,90.0,"*"
"East Hampton School District","East Hampton High School","Eligible For Reduced Lunch","*",92.9,100.0,"*"
"East Hampton School District","East Hampton High School","Not Eligible For Lunch",93.8,97.1,98.2,100.0
"East Hartford School District","Connecticut IB Academy","Eligible For Free Lunch","*","*","*",100.0
"East Hartford School District","Connecticut IB Academy","Eligible For Reduced Lunch","*","*","*","*"
"East Hartford School District","Connecticut IB Academy","Not Eligible For Lunch",100.0,91.3,96.2,96.9
"East Hartford School District","East Hartford High School","Eligible For Free Lunch",82.7,82.8,87.1,85.6
"East Hartford School District","East Hartford High School","Eligible For Reduced Lunch",89.8,96.1,91.8,89.3
"East Hartford School District","East Hartford High School","Not Eligible For Lunch",88.2,94.6,89.9,88.5
"East Hartford School District","Stevens Alternate High school","Eligible For Free Lunch","N/A","N/A",65.4,63.6
"East Hartford School District","Stevens Alternate High school","Eligible For Reduced Lunch","N/A","N/A",69.6,"*"
"East Hartford School District","Stevens Alternate High school","Not Eligible For Lunch","N/A","N/A",66.7,70.0
"East Haven School District","East Haven High School","Eligible For Free Lunch",70.5,68.5,62.8,73.0
"East Haven School District","East Haven High School","Eligible For Reduced Lunch",81.0,80.0,82.9,81.0
"East Haven School District","East Haven High School","Not Eligible For Lunch",91.6,84.9,84.9,93.3
"East Lyme School District","East Lyme High School","Eligible For Free Lunch","*",94.4,"*",93.3
"East Lyme School District","East Lyme High School","Eligible For Reduced Lunch","*",88.9,"*",100.0
"East Lyme School District","East Lyme High School","Not Eligible For Lunch",97.4,96.2,96.8,98.3
"East Windsor School District","East Windsor High School","Eligible For Free Lunch","*",76.2,72.2,97.0
"East Windsor School District","East Windsor High School","Eligible For Reduced Lunch","*",100.0,89.5,90.9
"East Windsor School District","East Windsor High School","Not Eligible For Lunch",91.9,94.4,92.7,93.5
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Eligible For Free Lunch","*","*","*",92.9
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Eligible For Reduced Lunch","N/A","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Not Eligible For Lunch",80.0,88.9,100.0,94.4
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Eligible For Free Lunch",90.9,64.3,85.7,66.7
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Eligible For Reduced Lunch","*",66.7,100.0,"*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Not Eligible For Lunch",72.4,85.7,75.0,72.7
"Ellington School District","Ellington High School","Eligible For Free Lunch","*","*","*","*"
"Ellington School District","Ellington High School","Eligible For Reduced Lunch","*","*","*","*"
"Ellington School District","Ellington High School","Not Eligible For Lunch",96.0,95.0,96.6,95.9
"Elm City College Preparatory School District","Elm City College Preparatory School","Eligible For Free Lunch","N/A",90.9,80.0,84.6
"Elm City College Preparatory School District","Elm City College Preparatory School","Eligible For Reduced Lunch","N/A","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","Not Eligible For Lunch","N/A","*","*","*"
"Enfield School District","Enfield High School","Eligible For Free Lunch",56.4,73.3,68.9,69.1
"Enfield School District","Enfield High School","Eligible For Reduced Lunch",83.3,83.3,86.4,80.0
"Enfield School District","Enfield High School","Not Eligible For Lunch",91.4,94.1,92.2,93.0
"Enfield School District","Enrico Fermi High School","Eligible For Free Lunch",79.2,77.2,76.7,80.0
"Enfield School District","Enrico Fermi High School","Eligible For Reduced Lunch",88.2,84.0,96.9,94.4
"Enfield School District","Enrico Fermi High School","Not Eligible For Lunch",89.3,94.1,97.4,95.9
"Explorations District","Explorations","Eligible For Free Lunch","*","*","*",78.6
"Explorations District","Explorations","Eligible For Reduced Lunch","*","*","*","*"
"Explorations District","Explorations","Not Eligible For Lunch",68.2,80.0,75.0,"*"
"Fairfield School District","Fairfield Ludlowe High School","Eligible For Free Lunch",100.0,86.4,83.3,80.0
"Fairfield School District","Fairfield Ludlowe High School","Eligible For Reduced Lunch","*",100.0,100.0,100.0
"Fairfield School District","Fairfield Ludlowe High School","Not Eligible For Lunch",96.7,98.1,97.0,97.6
"Fairfield School District","Fairfield Warde High School","Eligible For Free Lunch",77.8,88.6,87.2,92.6
"Fairfield School District","Fairfield Warde High School","Eligible For Reduced Lunch","*",78.6,91.3,92.3
"Fairfield School District","Fairfield Warde High School","Not Eligible For Lunch",97.5,97.2,94.8,97.9
"Farmington School District","Farmington High School","Eligible For Free Lunch",73.3,86.4,82.4,"*"
"Farmington School District","Farmington High School","Eligible For Reduced Lunch",80.0,100.0,92.9,"*"
"Farmington School District","Farmington High School","Not Eligible For Lunch",97.7,97.7,99.7,99.0
"Glastonbury School District","Glastonbury High School","Eligible For Free Lunch",88.2,89.7,87.0,100.0
"Glastonbury School District","Glastonbury High School","Eligible For Reduced Lunch",100.0,100.0,100.0,94.7
"Glastonbury School District","Glastonbury High School","Not Eligible For Lunch",98.6,98.7,98.8,99.4
"Granby School District","Granby Memorial High School","Eligible For Free Lunch","*","*","*","*"
"Granby School District","Granby Memorial High School","Eligible For Reduced Lunch","*","*","*","*"
"Granby School District","Granby Memorial High School","Not Eligible For Lunch",98.4,98.9,98.3,98.4
"Greenwich School District","Greenwich High School","Eligible For Free Lunch",90.0,92.1,87.7,94.3
"Greenwich School District","Greenwich High School","Eligible For Reduced Lunch",95.8,96.8,89.3,100.0
"Greenwich School District","Greenwich High School","Not Eligible For Lunch",97.9,96.0,98.5,98.9
"Griswold School District","Griswold High School","Eligible For Free Lunch","*",77.5,81.1,81.5
"Griswold School District","Griswold High School","Eligible For Reduced Lunch","*",85.7,90.0,83.3
"Griswold School District","Griswold High School","Not Eligible For Lunch",89.0,92.6,94.5,93.6
"Groton School District","Robert E. Fitch High School","Eligible For Free Lunch",66.2,76.4,74.7,79.4
"Groton School District","Robert E. Fitch High School","Eligible For Reduced Lunch",67.6,73.3,80.6,82.2
"Groton School District","Robert E. Fitch High School","Not Eligible For Lunch",89.9,89.9,89.3,91.6
"Guilford School District","Guilford High School","Eligible For Free Lunch","*",100.0,80.0,84.0
"Guilford School District","Guilford High School","Eligible For Reduced Lunch","*",100.0,100.0,87.5
"Guilford School District","Guilford High School","Not Eligible For Lunch",97.2,99.2,95.7,97.5
"Hamden School District","Hamden High School","Eligible For Free Lunch",74.8,83.3,82.1,85.6
"Hamden School District","Hamden High School","Eligible For Reduced Lunch",88.2,93.0,93.0,96.6
"Hamden School District","Hamden High School","Not Eligible For Lunch",92.0,94.7,94.0,98.8
"Hartford School District","Bulkeley High School Upper School","Eligible For Free Lunch",79.8,77.0,76.6,80.9
"Hartford School District","Bulkeley High School Upper School","Eligible For Reduced Lunch","*",75.0,"*","*"
"Hartford School District","Bulkeley High School Upper School","Not Eligible For Lunch",93.3,"N/A","*","*"
"Hartford School District","Capital Preparatory Magnet School","Eligible For Free Lunch",100.0,100.0,100.0,100.0
"Hartford School District","Capital Preparatory Magnet School","Eligible For Reduced Lunch","*",100.0,100.0,100.0
"Hartford School District","Capital Preparatory Magnet School","Not Eligible For Lunch",86.7,87.5,100.0,77.8
"Hartford School District","Classical Magnet School","Eligible For Free Lunch",90.9,96.9,100.0,96.9
"Hartford School District","Classical Magnet School","Eligible For Reduced Lunch",100.0,100.0,100.0,100.0
"Hartford School District","Classical Magnet School","Not Eligible For Lunch",100.0,100.0,97.1,100.0
"Hartford School District","Culinary Arts Academy","Eligible For Free Lunch",68.2,62.0,68.0,68.8
"Hartford School District","Culinary Arts Academy","Eligible For Reduced Lunch","*","*","N/A","N/A"
"Hartford School District","Culinary Arts Academy","Not Eligible For Lunch","*","*","N/A","*"
"Hartford School District","Great Path Academy High School at MCC","Eligible For Free Lunch","N/A","N/A",88.5,96.7
"Hartford School District","Great Path Academy High School at MCC","Eligible For Reduced Lunch","N/A","N/A",100.0,100.0
"Hartford School District","Great Path Academy High School at MCC","Not Eligible For Lunch","N/A","N/A",100.0,100.0
"Hartford School District","HPHS Academy of Engineering and Green Technology","Eligible For Free Lunch",78.6,77.0,69.6,68.3
"Hartford School District","HPHS Academy of Engineering and Green Technology","Eligible For Reduced Lunch","N/A","*","N/A","N/A"
"Hartford School District","HPHS Academy of Engineering and Green Technology","Not Eligible For Lunch","N/A","*","*","*"
"Hartford School District","HPHS Academy of Nursing and Health Science","Eligible For Free Lunch",78.1,74.6,72.5,73.6
"Hartford School District","HPHS Academy of Nursing and Health Science","Eligible For Reduced Lunch","*",100.0,"*","N/A"
"Hartford School District","HPHS Academy of Nursing and Health Science","Not Eligible For Lunch","*","*","*","*"
"Hartford School District","HPHS Law and Government Academy","Eligible For Free Lunch",66.7,63.4,84.7,79.3
"Hartford School District","HPHS Law and Government Academy","Eligible For Reduced Lunch","*","N/A","*","*"
"Hartford School District","HPHS Law and Government Academy","Not Eligible For Lunch","*","N/A","*","N/A"
"Hartford School District","High School Inc.","Eligible For Free Lunch","N/A","N/A",72.0,70.7
"Hartford School District","High School Inc.","Eligible For Reduced Lunch","N/A","N/A",100.0,"*"
"Hartford School District","High School Inc.","Not Eligible For Lunch","N/A","N/A",82.6,"*"
"Hartford School District","Journalism and Media Academy Magnet School","Eligible For Free Lunch","N/A","N/A",67.9,78.5
"Hartford School District","Journalism and Media Academy Magnet School","Eligible For Reduced Lunch","N/A","N/A","*","*"
"Hartford School District","Journalism and Media Academy Magnet School","Not Eligible For Lunch","N/A","N/A","N/A","*"
"Hartford School District","OPPortunity High School","Eligible For Free Lunch",42.6,53.7,68.5,55.7
"Hartford School District","OPPortunity High School","Eligible For Reduced Lunch","N/A","*","*","N/A"
"Hartford School District","OPPortunity High School","Not Eligible For Lunch","*","*","*","*"
"Hartford School District","Pathways Academy of Technology and Design","Eligible For Free Lunch",87.6,89.7,90.7,100.0
"Hartford School District","Pathways Academy of Technology and Design","Eligible For Reduced Lunch","N/A",100.0,100.0,88.9
"Hartford School District","Pathways Academy of Technology and Design","Not Eligible For Lunch","*",100.0,100.0,96.6
"Hartford School District","Sports and Medical Sciences Academy","Eligible For Free Lunch",93.1,96.0,93.2,96.0
"Hartford School District","Sports and Medical Sciences Academy","Eligible For Reduced Lunch","*","*","N/A","N/A"
"Hartford School District","Sports and Medical Sciences Academy","Not Eligible For Lunch","*","*","N/A","N/A"
"Hartford School District","University High of Science and Engineering","Eligible For Free Lunch",95.8,84.6,100.0,87.5
"Hartford School District","University High of Science and Engineering","Eligible For Reduced Lunch",100.0,100.0,100.0,100.0
"Hartford School District","University High of Science and Engineering","Not Eligible For Lunch",97.4,96.9,95.9,97.1
"Killingly School District","Killingly High School","Eligible For Free Lunch",50.0,67.2,69.4,70.8
"Killingly School District","Killingly High School","Eligible For Reduced Lunch",66.7,88.0,76.5,90.5
"Killingly School District","Killingly High School","Not Eligible For Lunch",81.9,93.0,88.0,92.3
"Learn","Connecticut River Academy","Eligible For Free Lunch","N/A","N/A",100.0,89.5
"Learn","Connecticut River Academy","Eligible For Reduced Lunch","N/A","N/A","*",95.5
"Learn","Connecticut River Academy","Not Eligible For Lunch","N/A","N/A",85.7,97.2
"Learn","Marine Science Magnet High School of Southeastern Connecticut","Eligible For Free Lunch","N/A","N/A","N/A","*"
"Learn","Marine Science Magnet High School of Southeastern Connecticut","Eligible For Reduced Lunch","N/A","N/A","N/A","*"
"Learn","Marine Science Magnet High School of Southeastern Connecticut","Not Eligible For Lunch","N/A","N/A","*",100.0
"Learn","Three Rivers Middle College Magnet School","Eligible For Free Lunch","N/A","N/A","*",93.3
"Learn","Three Rivers Middle College Magnet School","Eligible For Reduced Lunch","N/A","N/A","*","*"
"Learn","Three Rivers Middle College Magnet School","Not Eligible For Lunch","N/A","N/A","*",100.0
"Lebanon School District","Lyman Memorial High School","Eligible For Free Lunch","*",88.9,86.7,"*"
"Lebanon School District","Lyman Memorial High School","Eligible For Reduced Lunch","*",100.0,90.9,"*"
"Lebanon School District","Lyman Memorial High School","Not Eligible For Lunch",96.4,93.6,95.7,95.2
"Ledyard School District","Ledyard High School","Eligible For Free Lunch",83.3,"*",74.4,92.5
"Ledyard School District","Ledyard High School","Eligible For Reduced Lunch",100.0,"*",92.9,100.0
"Ledyard School District","Ledyard High School","Not Eligible For Lunch",92.3,96.0,97.7,98.3
"Lisbon School District","Community Connection - The Big Picture High School","Eligible For Free Lunch","N/A","*","*","N/A"
