"Five-Year Graduation Rates, 2012-13"
"All Districts, All Schools, Free/Reduced Price Meal Eligibility"

"",,,,"Non-Graduates",,,
"Connecticut Technical High School System","Bullard-Havens Technical High School","Not Eligible For Lunch",37,"*","*","*","*"
"Connecticut Technical High School System","E. C. Goodwin Technical High School","Eligible For Free Lunch",62,"*","*","*","*"
"Connecticut Technical High School System","E. C. Goodwin Technical High School","Eligible For Reduced Lunch",25,"*","*","*","*"
"Connecticut Technical High School System","E. C. Goodwin Technical High School","Not Eligible For Lunch",43,"*","*","*","*"
"Connecticut Technical High School System","Eli Whitney Technical High School","Eligible For Free Lunch",89,"*","*",12,13.5
"Connecticut Technical High School System","Eli Whitney Technical High School","Eligible For Reduced Lunch",15,"*","*","*","*"
"Connecticut Technical High School System","Eli Whitney Technical High School","Not Eligible For Lunch",15,"*","*","*","*"
"Connecticut Technical High School System","Ella T. Grasso Southeastern Technical High School","Eligible For Free Lunch",63,"*","*","*","*"
"Connecticut Technical High School System","Ella T. Grasso Southeastern Technical High School","Eligible For Reduced Lunch",17,"*","*","*","*"
"Connecticut Technical High School System","Ella T. Grasso Southeastern Technical High School","Not Eligible For Lunch",67,"*","*","*","*"
"Connecticut Technical High School System","Emmett O'Brien Technical High School","Eligible For Free Lunch",34,"*","*","*","*"
"Connecticut Technical High School System","Emmett O'Brien Technical High School","Eligible For Reduced Lunch",14,"*","*","*","*"
"Connecticut Technical High School System","Emmett O'Brien Technical High School","Not Eligible For Lunch",68,"*","*","*","*"
"Connecticut Technical High School System","H. C. Wilcox Technical High School","Eligible For Free Lunch",47,"*","*","*","*"
"Connecticut Technical High School System","H. C. Wilcox Technical High School","Eligible For Reduced Lunch",30,"*","*","*","*"
"Connecticut Technical High School System","H. C. Wilcox Technical High School","Not Eligible For Lunch",101,"*","*","*","*"
"Connecticut Technical High School System","H. H. Ellis Technical High School","Eligible For Free Lunch",31,"*","*","*","*"
"Connecticut Technical High School System","H. H. Ellis Technical High School","Eligible For Reduced Lunch",15,"*","*","*","*"
"Connecticut Technical High School System","H. H. Ellis Technical High School","Not Eligible For Lunch",67,"*","*","*","*"
"Connecticut Technical High School System","Henry Abbott Technical High School","Eligible For Free Lunch",44,"*","*","*","*"
"Connecticut Technical High School System","Henry Abbott Technical High School","Eligible For Reduced Lunch",19,"*","*","*","*"
"Connecticut Technical High School System","Henry Abbott Technical High School","Not Eligible For Lunch",85,"*","*","*","*"
"Connecticut Technical High School System","Howell Cheney Technical High School","Eligible For Free Lunch",39,"*","*","*","*"
"Connecticut Technical High School System","Howell Cheney Technical High School","Eligible For Reduced Lunch",26,"*","*","*","*"
"Connecticut Technical High School System","Howell Cheney Technical High School","Not Eligible For Lunch",103,"*","*","*","*"
"Connecticut Technical High School System","Norwich Technical High School","Eligible For Free Lunch",44,"*","*","*","*"
"Connecticut Technical High School System","Norwich Technical High School","Eligible For Reduced Lunch",22,"*","*","*","*"
"Connecticut Technical High School System","Norwich Technical High School","Not Eligible For Lunch",88,"*","*","*","*"
"Connecticut Technical High School System","Oliver Wolcott Technical High School","Eligible For Free Lunch",26,"*","*","*","*"
"Connecticut Technical High School System","Oliver Wolcott Technical High School","Eligible For Reduced Lunch",12,"*","*","*","*"
"Connecticut Technical High School System","Oliver Wolcott Technical High School","Not Eligible For Lunch",128,"*","*","*","*"
"Connecticut Technical High School System","Platt Technical High School","Eligible For Free Lunch",55,"*","*","*","*"
"Connecticut Technical High School System","Platt Technical High School","Eligible For Reduced Lunch",33,"*","*","*","*"
"Connecticut Technical High School System","Platt Technical High School","Not Eligible For Lunch",119,"*","*","*","*"
"Connecticut Technical High School System","Vinal Technical High School","Eligible For Free Lunch",27,"*","*","*","*"
"Connecticut Technical High School System","Vinal Technical High School","Eligible For Reduced Lunch",14,"*","*","*","*"
"Connecticut Technical High School System","Vinal Technical High School","Not Eligible For Lunch",100,"*","*","*","*"
"Connecticut Technical High School System","W. F. Kaynor Technical High School","Eligible For Free Lunch",65,"*","*","*","*"
"Connecticut Technical High School System","W. F. Kaynor Technical High School","Eligible For Reduced Lunch",38,"*","*","*","*"
"Connecticut Technical High School System","W. F. Kaynor Technical High School","Not Eligible For Lunch",89,"*","*","*","*"
"Connecticut Technical High School System","Windham Technical High School","Eligible For Free Lunch",33,"*","*","*","*"
"Connecticut Technical High School System","Windham Technical High School","Eligible For Reduced Lunch",15,"*","*","*","*"
"Connecticut Technical High School System","Windham Technical High School","Not Eligible For Lunch",84,"*","*","*","*"
"Coventry School District","Coventry High School","Eligible For Free Lunch",20,"*","*","*","*"
"Coventry School District","Coventry High School","Eligible For Reduced Lunch",7,"*","*","*","*"
"Coventry School District","Coventry High School","Not Eligible For Lunch",108,"*","*",6,5.6
"Cromwell School District","Cromwell High School","Eligible For Free Lunch",21,"*","*","*","*"
"Cromwell School District","Cromwell High School","Eligible For Reduced Lunch",7,"*","*","*","*"
"Cromwell School District","Cromwell High School","Not Eligible For Lunch",112,"*","*","*","*"
"Danbury School District","Alternative Center For Excellence","Eligible For Free Lunch",18,"*","*",6,33.3
"Danbury School District","Alternative Center For Excellence","Eligible For Reduced Lunch",6,"*","*","*","*"
"Danbury School District","Alternative Center For Excellence","Not Eligible For Lunch",9,"*","*",6,66.7
"Danbury School District","Danbury High School","Eligible For Free Lunch",229,7,3.1,51,22.3
"Danbury School District","Danbury High School","Eligible For Reduced Lunch",84,"*","*","*","*"
"Danbury School District","Danbury High School","Not Eligible For Lunch",422,11,2.6,33,7.8
"Darien School District","Darien High School","Eligible For Free Lunch","*","*","*","*","*"
"Darien School District","Darien High School","Eligible For Reduced Lunch","*","*","*","*","*"
"Darien School District","Darien High School","Not Eligible For Lunch",306,"*","*","*","*"
"Derby School District","Derby High School","Eligible For Free Lunch",41,"*","*",11,26.8
"Derby School District","Derby High School","Eligible For Reduced Lunch",10,"*","*","*","*"
"Derby School District","Derby High School","Not Eligible For Lunch",33,"*","*","*","*"
"East Granby School District","East Granby High School","Eligible For Free Lunch","*","*","*","*","*"
"East Granby School District","East Granby High School","Not Eligible For Lunch","*","*","*","*","*"
"East Haddam School District","Nathan Hale-Ray High School","Eligible For Free Lunch","*","*","*","*","*"
"East Haddam School District","Nathan Hale-Ray High School","Eligible For Reduced Lunch","*","*","*","*","*"
"East Haddam School District","Nathan Hale-Ray High School","Not Eligible For Lunch",86,"*","*","*","*"
"East Hampton School District","East Hampton High School","Eligible For Free Lunch",10,"*","*","*","*"
"East Hampton School District","East Hampton High School","Eligible For Reduced Lunch",6,"*","*","*","*"
"East Hampton School District","East Hampton High School","Not Eligible For Lunch",113,"*","*","*","*"
"East Hartford School District","Connecticut IB Academy","Eligible For Free Lunch","*","*","*","*","*"
"East Hartford School District","Connecticut IB Academy","Eligible For Reduced Lunch","*","*","*","*","*"
"East Hartford School District","Connecticut IB Academy","Not Eligible For Lunch",26,"*","*","*","*"
"East Hartford School District","East Hartford High School","Eligible For Free Lunch",186,"*","*",22,11.8
"East Hartford School District","East Hartford High School","Eligible For Reduced Lunch",73,"*","*",6,8.2
"East Hartford School District","East Hartford High School","Not Eligible For Lunch",109,"*","*",6,5.5
"East Hartford School District","Stevens Alternate High school","Eligible For Free Lunch",78,"*","*",24,30.8
"East Hartford School District","Stevens Alternate High school","Eligible For Reduced Lunch",23,"*","*",7,30.4
"East Hartford School District","Stevens Alternate High school","Not Eligible For Lunch",15,"*","*","*","*"
"East Haven School District","East Haven High School","Eligible For Free Lunch",78,"*","*",25,32.1
"East Haven School District","East Haven High School","Eligible For Reduced Lunch",41,"*","*",6,14.6
"East Haven School District","East Haven High School","Not Eligible For Lunch",119,"*","*",15,12.6
"East Lyme School District","East Lyme High School","Eligible For Free Lunch","*","*","*","*","*"
"East Lyme School District","East Lyme High School","Eligible For Reduced Lunch","*","*","*","*","*"
"East Lyme School District","East Lyme High School","Not Eligible For Lunch",282,6,2.1,"*","*"
"East Windsor School District","East Windsor High School","Eligible For Free Lunch",18,"*","*","*","*"
"East Windsor School District","East Windsor High School","Eligible For Reduced Lunch",19,"*","*","*","*"
"East Windsor School District","East Windsor High School","Not Eligible For Lunch",55,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Eligible For Free Lunch","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Eligible For Reduced Lunch","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Not Eligible For Lunch",18,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Eligible For Free Lunch",14,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Eligible For Reduced Lunch",6,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Not Eligible For Lunch",20,"*","*","*","*"
"Ellington School District","Ellington High School","Eligible For Free Lunch",14,"*","*","*","*"
"Ellington School District","Ellington High School","Eligible For Reduced Lunch",6,"*","*","*","*"
"Ellington School District","Ellington High School","Not Eligible For Lunch",177,"*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","Eligible For Free Lunch",10,"*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","Eligible For Reduced Lunch","*","*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","Not Eligible For Lunch","*","*","*","*","*"
"Enfield School District","Enfield High School","Eligible For Free Lunch",45,"*","*",12,26.7
"Enfield School District","Enfield High School","Eligible For Reduced Lunch",22,"*","*","*","*"
"Enfield School District","Enfield High School","Not Eligible For Lunch",115,"*","*",9,7.8
"Enfield School District","Enrico Fermi High School","Eligible For Free Lunch",30,"*","*",7,23.3
"Enfield School District","Enrico Fermi High School","Eligible For Reduced Lunch",32,"*","*","*","*"
"Enfield School District","Enrico Fermi High School","Not Eligible For Lunch",193,"*","*","*","*"
"Explorations District","Explorations","Eligible For Free Lunch","*","*","*","*","*"
"Explorations District","Explorations","Eligible For Reduced Lunch","*","*","*","*","*"
"Explorations District","Explorations","Not Eligible For Lunch",20,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Eligible For Free Lunch",30,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Eligible For Reduced Lunch",15,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Not Eligible For Lunch",338,6,1.8,"*","*"
"Fairfield School District","Fairfield Warde High School","Eligible For Free Lunch",39,"*","*","*","*"
"Fairfield School District","Fairfield Warde High School","Eligible For Reduced Lunch",23,"*","*","*","*"
"Fairfield School District","Fairfield Warde High School","Not Eligible For Lunch",251,6,2.4,7,2.8
"Farmington School District","Farmington High School","Eligible For Free Lunch",17,"*","*","*","*"
"Farmington School District","Farmington High School","Eligible For Reduced Lunch",14,"*","*","*","*"
"Farmington School District","Farmington High School","Not Eligible For Lunch",287,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","Eligible For Free Lunch",23,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","Eligible For Reduced Lunch",10,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","Not Eligible For Lunch",512,"*","*","*","*"
"Granby School District","Granby Memorial High School","Eligible For Free Lunch","*","*","*","*","*"
"Granby School District","Granby Memorial High School","Eligible For Reduced Lunch","*","*","*","*","*"
"Granby School District","Granby Memorial High School","Not Eligible For Lunch",176,"*","*","*","*"
"Greenwich School District","Greenwich High School","Eligible For Free Lunch",65,"*","*","*","*"
"Greenwich School District","Greenwich High School","Eligible For Reduced Lunch",28,"*","*","*","*"
"Greenwich School District","Greenwich High School","Not Eligible For Lunch",591,"*","*","*","*"
"Griswold School District","Griswold High School","Eligible For Free Lunch",37,"*","*",7,18.9
"Griswold School District","Griswold High School","Eligible For Reduced Lunch",20,"*","*","*","*"
"Griswold School District","Griswold High School","Not Eligible For Lunch",109,"*","*","*","*"
"Groton School District","Robert E. Fitch High School","Eligible For Free Lunch",83,"*","*","*","*"
"Groton School District","Robert E. Fitch High School","Eligible For Reduced Lunch",31,"*","*","*","*"
"Groton School District","Robert E. Fitch High School","Not Eligible For Lunch",205,"*","*",19,9.3
"Guilford School District","Guilford High School","Eligible For Free Lunch",10,"*","*","*","*"
"Guilford School District","Guilford High School","Eligible For Reduced Lunch",10,"*","*","*","*"
"Guilford School District","Guilford High School","Not Eligible For Lunch",257,"*","*",11,4.3
"Hamden School District","Hamden High School","Eligible For Free Lunch",117,"*","*",17,14.5
"Hamden School District","Hamden High School","Eligible For Reduced Lunch",57,"*","*","*","*"
"Hamden School District","Hamden High School","Not Eligible For Lunch",267,6,2.2,"*","*"
"Hartford School District","Bulkeley High School Upper School","Eligible For Free Lunch",167,6,3.6,33,19.8
"Hartford School District","Bulkeley High School Upper School","Eligible For Reduced Lunch",6,"*","*","*","*"
"Hartford School District","Bulkeley High School Upper School","Not Eligible For Lunch","*","*","*","*","*"
"Hartford School District","Capital Preparatory Magnet School","Eligible For Free Lunch",13,"*","*","*","*"
"Hartford School District","Capital Preparatory Magnet School","Eligible For Reduced Lunch",6,"*","*","*","*"
"Hartford School District","Capital Preparatory Magnet School","Not Eligible For Lunch",14,"*","*","*","*"
"Hartford School District","Classical Magnet School","Eligible For Free Lunch",42,"*","*","*","*"
"Hartford School District","Classical Magnet School","Eligible For Reduced Lunch",12,"*","*","*","*"
"Hartford School District","Classical Magnet School","Not Eligible For Lunch",34,"*","*","*","*"
"Hartford School District","Culinary Arts Academy","Eligible For Free Lunch",75,"*","*",20,26.7
"Hartford School District","Great Path Academy High School at MCC","Eligible For Free Lunch",26,"*","*","*","*"
"Hartford School District","Great Path Academy High School at MCC","Eligible For Reduced Lunch",10,"*","*","*","*"
"Hartford School District","Great Path Academy High School at MCC","Not Eligible For Lunch",32,"*","*","*","*"
"Hartford School District","HPHS Academy of Engineering and Green Technology","Eligible For Free Lunch",112,"*","*",29,25.9
"Hartford School District","HPHS Academy of Engineering and Green Technology","Not Eligible For Lunch","*","*","*","*","*"
"Hartford School District","HPHS Academy of Nursing and Health Science","Eligible For Free Lunch",138,"*","*",38,27.5
"Hartford School District","HPHS Academy of Nursing and Health Science","Eligible For Reduced Lunch","*","*","*","*","*"
"Hartford School District","HPHS Academy of Nursing and Health Science","Not Eligible For Lunch","*","*","*","*","*"
"Hartford School District","HPHS Law and Government Academy","Eligible For Free Lunch",118,"*","*",17,14.4
"Hartford School District","HPHS Law and Government Academy","Eligible For Reduced Lunch","*","*","*","*","*"
"Hartford School District","HPHS Law and Government Academy","Not Eligible For Lunch","*","*","*","*","*"
"Hartford School District","High School Inc.","Eligible For Free Lunch",75,"*","*",20,26.7
"Hartford School District","High School Inc.","Eligible For Reduced Lunch",7,"*","*","*","*"
"Hartford School District","High School Inc.","Not Eligible For Lunch",23,"*","*","*","*"
"Hartford School District","Journalism and Media Academy Magnet School","Eligible For Free Lunch",56,"*","*",18,32.1
"Hartford School District","Journalism and Media Academy Magnet School","Eligible For Reduced Lunch","*","*","*","*","*"
"Hartford School District","OPPortunity High School","Eligible For Free Lunch",73,"*","*",21,28.8
"Hartford School District","OPPortunity High School","Eligible For Reduced Lunch","*","*","*","*","*"
"Hartford School District","OPPortunity High School","Not Eligible For Lunch",6,"*","*","*","*"
"Hartford School District","Pathways Academy of Technology and Design","Eligible For Free Lunch",43,"*","*","*","*"
"Hartford School District","Pathways Academy of Technology and Design","Eligible For Reduced Lunch",10,"*","*","*","*"
"Hartford School District","Pathways Academy of Technology and Design","Not Eligible For Lunch",18,"*","*","*","*"
"Hartford School District","Sports and Medical Sciences Academy","Eligible For Free Lunch",88,"*","*",6,6.8
"Hartford School District","University High of Science and Engineering","Eligible For Free Lunch",25,"*","*","*","*"
"Hartford School District","University High of Science and Engineering","Eligible For Reduced Lunch",20,"*","*","*","*"
"Hartford School District","University High of Science and Engineering","Not Eligible For Lunch",49,"*","*","*","*"
"Killingly School District","Killingly High School","Eligible For Free Lunch",72,"*","*",18,25.0
"Killingly School District","Killingly High School","Eligible For Reduced Lunch",34,"*","*",7,20.6
"Killingly School District","Killingly High School","Not Eligible For Lunch",108,"*","*",11,10.2
"Learn","Connecticut River Academy","Eligible For Free Lunch",21,"*","*","*","*"
"Learn","Connecticut River Academy","Eligible For Reduced Lunch","*","*","*","*","*"
"Learn","Connecticut River Academy","Not Eligible For Lunch",7,"*","*","*","*"
"Learn","Marine Science Magnet High School of Southeastern Connecticut","Not Eligible For Lunch","*","*","*","*","*"
"Learn","Three Rivers Middle College Magnet School","Eligible For Free Lunch","*","*","*","*","*"
"Learn","Three Rivers Middle College Magnet School","Eligible For Reduced Lunch","*","*","*","*","*"
"Learn","Three Rivers Middle College Magnet School","Not Eligible For Lunch",7,"*","*","*","*"
"Lebanon School District","Lyman Memorial High School","Eligible For Free Lunch",15,"*","*","*","*"
"Lebanon School District","Lyman Memorial High School","Eligible For Reduced Lunch",11,"*","*","*","*"
"Lebanon School District","Lyman Memorial High School","Not Eligible For Lunch",92,"*","*","*","*"
"Ledyard School District","Ledyard High School","Eligible For Free Lunch",39,"*","*",7,17.9
"Ledyard School District","Ledyard High School","Eligible For Reduced Lunch",14,"*","*","*","*"
"Ledyard School District","Ledyard High School","Not Eligible For Lunch",171,"*","*","*","*"
"Lisbon School District","Community Connection - The Big Picture High School","Eligible For Free Lunch","*","*","*","*","*"
"Lisbon School District","Community Connection - The Big Picture High School","Eligible For Reduced Lunch","*","*","*","*","*"
"Lisbon School District","Community Connection - The Big Picture High School","Not Eligible For Lunch","*","*","*","*","*"
"Litchfield School District","Litchfield High School","Eligible For Free Lunch","*","*","*","*","*"
"Litchfield School District","Litchfield High School","Eligible For Reduced Lunch","*","*","*","*","*"
"Litchfield School District","Litchfield High School","Not Eligible For Lunch",74,"*","*","*","*"
"Madison School District","Daniel Hand High School","Eligible For Free Lunch",6,"*","*","*","*"
"Madison School District","Daniel Hand High School","Eligible For Reduced Lunch",6,"*","*","*","*"
"Madison School District","Daniel Hand High School","Not Eligible For Lunch",303,"*","*","*","*"
"Manchester School District","Manchester High School","Eligible For Free Lunch",171,"*","*",38,22.2
"Manchester School District","Manchester High School","Eligible For Reduced Lunch",54,"*","*",10,18.5
"Manchester School District","Manchester High School","Not Eligible For Lunch",217,"*","*",16,7.4
"Meriden School District","Francis T. Maloney High School","Eligible For Free Lunch",160,6,3.8,43,26.9
"Meriden School District","Francis T. Maloney High School","Eligible For Reduced Lunch",45,"*","*",6,13.3
"Meriden School District","Francis T. Maloney High School","Not Eligible For Lunch",120,"*","*",10,8.3
"Meriden School District","Orville H. Platt High School","Eligible For Free Lunch",149,"*","*",49,32.9
"Meriden School District","Orville H. Platt High School","Eligible For Reduced Lunch",52,"*","*",13,25.0
"Meriden School District","Orville H. Platt High School","Not Eligible For Lunch",84,"*","*",11,13.1
"Middletown School District","Middletown High School","Eligible For Free Lunch",130,"*","*",30,23.1
"Middletown School District","Middletown High School","Eligible For Reduced Lunch",40,"*","*","*","*"
"Middletown School District","Middletown High School","Not Eligible For Lunch",187,"*","*","*","*"
"Milford School District","Jonathan Law High School","Eligible For Free Lunch",58,11,19.0,9,15.5
"Milford School District","Jonathan Law High School","Eligible For Reduced Lunch",27,"*","*","*","*"
"Milford School District","Jonathan Law High School","Not Eligible For Lunch",168,8,4.8,"*","*"
"Milford School District","Joseph A. Foran High School","Eligible For Free Lunch",30,"*","*",7,23.3
"Milford School District","Joseph A. Foran High School","Eligible For Reduced Lunch",28,"*","*","*","*"
"Milford School District","Joseph A. Foran High School","Not Eligible For Lunch",205,"*","*","*","*"
"Monroe School District","Masuk High School","Eligible For Free Lunch",22,"*","*","*","*"
"Monroe School District","Masuk High School","Eligible For Reduced Lunch",20,"*","*","*","*"
"Monroe School District","Masuk High School","Not Eligible For Lunch",265,"*","*","*","*"
"Montville School District","Montville High School","Eligible For Free Lunch",43,"*","*",7,16.3
"Montville School District","Montville High School","Eligible For Reduced Lunch",18,"*","*","*","*"
"Montville School District","Montville High School","Not Eligible For Lunch",114,"*","*","*","*"
"Naugatuck School District","Naugatuck High School","Eligible For Free Lunch",109,"*","*",24,22.0
"Naugatuck School District","Naugatuck High School","Eligible For Reduced Lunch",46,"*","*",6,13.0
"Naugatuck School District","Naugatuck High School","Not Eligible For Lunch",177,7,4.0,16,9.0
"New Britain School District","New Britain High School","Eligible For Free Lunch",412,8,1.9,148,35.9
"New Britain School District","New Britain High School","Eligible For Reduced Lunch",87,"*","*",16,18.4
"New Britain School District","New Britain High School","Not Eligible For Lunch",113,"*","*",12,10.6
"New Canaan School District","New Canaan High School","Eligible For Free Lunch","*","*","*","*","*"
"New Canaan School District","New Canaan High School","Eligible For Reduced Lunch","*","*","*","*","*"
"New Canaan School District","New Canaan High School","Not Eligible For Lunch",336,"*","*","*","*"
