"Five-Year Graduation Rates, 2011-12"
"All Districts, All Schools, Special Education Status"

"",,,,"Non-Graduates",,,
"East Hartford School District","East Hartford High School","Special Education",47,7,14.9,"*","*"
"East Haven School District","East Haven High School","Non-Special Education",190,"*","*",36,18.9
"East Haven School District","East Haven High School","Special Education",24,"*","*",9,37.5
"East Lyme School District","East Lyme High School","Non-Special Education",251,"*","*","*","*"
"East Lyme School District","East Lyme High School","Special Education",45,"*","*","*","*"
"East Windsor School District","East Windsor High School","Non-Special Education",77,"*","*","*","*"
"East Windsor School District","East Windsor High School","Special Education",8,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Non-Special Education",32,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Special Education","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Non-Special Education",33,"*","*",8,24.2
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Special Education","*","*","*","*","*"
"Ellington School District","Ellington High School","Non-Special Education",178,"*","*","*","*"
"Ellington School District","Ellington High School","Special Education",21,"*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","Non-Special Education","*","*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","Special Education","*","*","*","*","*"
"Enfield School District","Enfield High School","Non-Special Education",172,"*","*",16,9.3
"Enfield School District","Enfield High School","Special Education",21,"*","*",6,28.6
"Enfield School District","Enrico Fermi High School","Non-Special Education",252,"*","*",17,6.7
"Enfield School District","Enrico Fermi High School","Special Education",51,"*","*",13,25.5
"Explorations District","Explorations","Non-Special Education",21,"*","*","*","*"
"Explorations District","Explorations","Special Education",8,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Non-Special Education",301,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Special Education",51,"*","*","*","*"
"Fairfield School District","Fairfield Warde High School","Non-Special Education",297,"*","*",11,3.7
"Fairfield School District","Fairfield Warde High School","Special Education",41,"*","*","*","*"
"Farmington School District","Farmington High School","Non-Special Education",274,"*","*","*","*"
"Farmington School District","Farmington High School","Special Education",24,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","Non-Special Education",454,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","Special Education",52,"*","*","*","*"
"Granby School District","Granby Memorial High School","Non-Special Education",167,"*","*","*","*"
"Granby School District","Granby Memorial High School","Special Education",20,"*","*","*","*"
"Greenwich School District","Greenwich High School","Non-Special Education",549,"*","*",17,3.1
"Greenwich School District","Greenwich High School","Special Education",91,"*","*",7,7.7
"Griswold School District","Griswold High School","Non-Special Education",157,"*","*","*","*"
"Griswold School District","Griswold High School","Special Education",26,"*","*","*","*"
"Groton School District","Robert E. Fitch High School","Non-Special Education",306,"*","*","*","*"
"Groton School District","Robert E. Fitch High School","Special Education",33,"*","*","*","*"
"Guilford School District","Guilford High School","Non-Special Education",251,"*","*","*","*"
"Guilford School District","Guilford High School","Special Education",33,"*","*","*","*"
"Hamden School District","Hamden High School","Non-Special Education",433,"*","*",35,8.1
"Hamden School District","Hamden High School","Special Education",63,"*","*",9,14.3
"Hartford School District","Bulkeley High School Upper School","Non-Special Education",203,"*","*",40,19.7
"Hartford School District","Bulkeley High School Upper School","Special Education",44,"*","*",15,34.1
"Hartford School District","Capital Preparatory Magnet School","Non-Special Education",33,"*","*","*","*"
"Hartford School District","Classical Magnet School","Non-Special Education",77,"*","*","*","*"
"Hartford School District","Classical Magnet School","Special Education","*","*","*","*","*"
"Hartford School District","Culinary Arts Academy","Non-Special Education",36,"*","*",10,27.8
"Hartford School District","Culinary Arts Academy","Special Education",18,"*","*",8,44.4
"Hartford School District","HPHS Academy of Engineering and Green Technology","Non-Special Education",96,"*","*",14,14.6
"Hartford School District","HPHS Academy of Engineering and Green Technology","Special Education",33,"*","*",12,36.4
"Hartford School District","HPHS Academy of Nursing and Health Science","Non-Special Education",103,"*","*",21,20.4
"Hartford School District","HPHS Academy of Nursing and Health Science","Special Education",22,"*","*",10,45.5
"Hartford School District","HPHS Law and Government Academy","Non-Special Education",106,"*","*",37,34.9
"Hartford School District","HPHS Law and Government Academy","Special Education",28,6,21.4,6,21.4
"Hartford School District","OPPortunity High School","Non-Special Education",60,"*","*",26,43.3
"Hartford School District","OPPortunity High School","Special Education",12,"*","*",6,50.0
"Hartford School District","Pathways Academy of Technology and Design","Non-Special Education",73,"*","*","*","*"
"Hartford School District","Pathways Academy of Technology and Design","Special Education",11,"*","*","*","*"
"Hartford School District","Sports and Medical Sciences Academy","Non-Special Education",94,"*","*","*","*"
"Hartford School District","Sports and Medical Sciences Academy","Special Education",12,"*","*","*","*"
"Hartford School District","University High of Science and Engineering","Non-Special Education",81,"*","*",7,8.6
"Hartford School District","University High of Science and Engineering","Special Education","*","*","*","*","*"
"Killingly School District","Killingly High School","Non-Special Education",156,"*","*","*","*"
"Killingly School District","Killingly High School","Special Education",27,"*","*","*","*"
"Lebanon School District","Lyman Memorial High School","Non-Special Education",114,"*","*","*","*"
"Lebanon School District","Lyman Memorial High School","Special Education",10,"*","*","*","*"
"Ledyard School District","Ledyard High School","Non-Special Education",182,"*","*","*","*"
"Ledyard School District","Ledyard High School","Special Education",23,"*","*","*","*"
"Lisbon School District","Community Connection - The Big Picture High School","Non-Special Education","*","*","*","*","*"
"Litchfield School District","Litchfield High School","Non-Special Education","*","*","*","*","*"
"Litchfield School District","Litchfield High School","Special Education","*","*","*","*","*"
"Madison School District","Daniel Hand High School","Non-Special Education",288,"*","*","*","*"
"Madison School District","Daniel Hand High School","Special Education",42,"*","*","*","*"
"Manchester School District","Manchester High School","Non-Special Education",408,"*","*",70,17.2
"Manchester School District","Manchester High School","Special Education",64,"*","*",15,23.4
"Meriden School District","Francis T. Maloney High School","Non-Special Education",270,"*","*",55,20.4
"Meriden School District","Francis T. Maloney High School","Special Education",50,7,14.0,21,42.0
"Meriden School District","Orville H. Platt High School","Non-Special Education",248,"*","*",55,22.2
"Meriden School District","Orville H. Platt High School","Special Education",51,"*","*",16,31.4
"Middletown School District","Middletown High School","Non-Special Education",284,"*","*",35,12.3
"Middletown School District","Middletown High School","Special Education",38,"*","*",11,28.9
"Milford School District","Jonathan Law High School","Non-Special Education",214,"*","*",19,8.9
"Milford School District","Jonathan Law High School","Special Education",51,"*","*",10,19.6
"Milford School District","Joseph A. Foran High School","Non-Special Education",210,"*","*","*","*"
"Milford School District","Joseph A. Foran High School","Special Education",33,"*","*","*","*"
"Monroe School District","Masuk High School","Non-Special Education",322,"*","*","*","*"
"Monroe School District","Masuk High School","Special Education",15,"*","*","*","*"
"Montville School District","Montville High School","Non-Special Education",185,"*","*",15,8.1
"Montville School District","Montville High School","Special Education",25,"*","*",8,32.0
"Naugatuck School District","Naugatuck High School","Non-Special Education",318,"*","*",37,11.6
"Naugatuck School District","Naugatuck High School","Special Education",49,"*","*",9,18.4
"New Britain School District","New Britain High School","Non-Special Education",553,"*","*",156,28.2
"New Britain School District","New Britain High School","Special Education",82,"*","*",33,40.2
"New Canaan School District","New Canaan High School","Non-Special Education",284,"*","*","*","*"
"New Canaan School District","New Canaan High School","Special Education",43,"*","*","*","*"
"New Fairfield School District","New Fairfield High School","Non-Special Education",209,"*","*","*","*"
"New Fairfield School District","New Fairfield High School","Special Education",22,"*","*","*","*"
"New Haven School District","Cooperative High School","Non-Special Education",126,"*","*",9,7.1
"New Haven School District","Cooperative High School","Special Education",9,"*","*","*","*"
"New Haven School District","High School In The Community","Non-Special Education",62,"*","*",23,37.1
"New Haven School District","High School In The Community","Special Education",11,"*","*","*","*"
"New Haven School District","Hill Regional Career High School","Non-Special Education",150,"*","*",12,8.0
"New Haven School District","Hill Regional Career High School","Special Education","*","*","*","*","*"
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Non-Special Education",39,"*","*",6,15.4
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Special Education",8,"*","*","*","*"
"New Haven School District","James Hillhouse High School","Non-Special Education",221,"*","*",84,38.0
"New Haven School District","James Hillhouse High School","Special Education",31,"*","*",12,38.7
"New Haven School District","Metropolitan Business Academy","Non-Special Education",38,"*","*","*","*"
"New Haven School District","Metropolitan Business Academy","Special Education","*","*","*","*","*"
"New Haven School District","New Haven Academy","Non-Special Education",40,"*","*",9,22.5
"New Haven School District","New Haven Academy","Special Education","*","*","*","*","*"
"New Haven School District","Sound School","Non-Special Education",73,"*","*",6,8.2
"New Haven School District","Sound School","Special Education",11,"*","*","*","*"
"New Haven School District","Wilbur Cross High School","Non-Special Education",365,"*","*",93,25.5
"New Haven School District","Wilbur Cross High School","Special Education",52,8,15.4,18,34.6
"New London School District","New London High School","Non-Special Education",184,"*","*",48,26.1
"New London School District","New London High School","Special Education",43,"*","*",12,27.9
"New Milford School District","New Milford High School","Non-Special Education",333,"*","*",16,4.8
"New Milford School District","New Milford High School","Special Education",49,"*","*",8,16.3
"Newington School District","Newington High School","Non-Special Education",294,"*","*","*","*"
"Newington School District","Newington High School","Special Education",36,"*","*","*","*"
"Newtown School District","Newtown High School","Non-Special Education",366,"*","*","*","*"
"Newtown School District","Newtown High School","Special Education",37,"*","*","*","*"
"North Branford School District","North Branford High School","Non-Special Education",146,"*","*","*","*"
"North Branford School District","North Branford High School","Special Education",11,"*","*","*","*"
"North Haven School District","North Haven High School","Non-Special Education",261,"*","*","*","*"
"North Haven School District","North Haven High School","Special Education",20,"*","*","*","*"
"North Stonington School District","Wheeler High School","Non-Special Education",48,"*","*","*","*"
"North Stonington School District","Wheeler High School","Special Education",6,"*","*","*","*"
"Norwalk School District","Brien McMahon High School","Non-Special Education",403,"*","*",34,8.4
"Norwalk School District","Brien McMahon High School","Special Education",46,"*","*",7,15.2
"Norwalk School District","Norwalk High School","Non-Special Education",341,"*","*",40,11.7
"Norwalk School District","Norwalk High School","Special Education",48,"*","*","*","*"
"Norwalk School District","Norwalk Pathways Academy at Briggs","Non-Special Education",23,"*","*",11,47.8
"Norwalk School District","Norwalk Pathways Academy at Briggs","Special Education",7,"*","*","*","*"
"Norwich Free Academy District","Norwich Free Academy","Non-Special Education",546,"*","*",64,11.7
"Norwich Free Academy District","Norwich Free Academy","Special Education",90,"*","*",11,12.2
"Norwich School District","Thames River Academy","Non-Special Education",27,"*","*",22,81.5
"Norwich School District","Thames River Academy","Special Education",7,"*","*",6,85.7
"Old Saybrook School District","Old Saybrook Senior High School","Non-Special Education",126,"*","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","Special Education",17,"*","*","*","*"
"Oxford School District","Oxford High School","Non-Special Education",137,"*","*","*","*"
"Oxford School District","Oxford High School","Special Education",9,"*","*","*","*"
"Plainfield School District","Plainfield High School","Non-Special Education",158,"*","*",9,5.7
"Plainfield School District","Plainfield High School","Special Education",40,"*","*",9,22.5
"Plainville School District","Plainville High School","Non-Special Education",176,"*","*","*","*"
"Plainville School District","Plainville High School","Special Education",27,"*","*","*","*"
"Plymouth School District","Terryville High School","Non-Special Education",119,"*","*","*","*"
"Plymouth School District","Terryville High School","Special Education",15,"*","*","*","*"
"Portland School District","Portland High School","Non-Special Education",83,"*","*","*","*"
"Portland School District","Portland High School","Special Education",7,"*","*","*","*"
"Putnam School District","Putnam High School","Non-Special Education",59,"*","*","*","*"
"Putnam School District","Putnam High School","Special Education",7,"*","*","*","*"
"Regional School District 01","Housatonic Valley Regional High School","Non-Special Education",114,"*","*","*","*"
"Regional School District 01","Housatonic Valley Regional High School","Special Education",21,"*","*","*","*"
"Regional School District 04","Valley Regional High School","Non-Special Education",136,"*","*","*","*"
"Regional School District 04","Valley Regional High School","Special Education",23,"*","*","*","*"
"Regional School District 05","Amity Regional High School","Non-Special Education",389,"*","*","*","*"
"Regional School District 05","Amity Regional High School","Special Education",43,"*","*","*","*"
"Regional School District 06","Wamogo Regional High School","Non-Special Education",76,"*","*","*","*"
"Regional School District 06","Wamogo Regional High School","Special Education",10,"*","*","*","*"
"Regional School District 07","Northwestern Regional High School","Non-Special Education",161,"*","*","*","*"
"Regional School District 07","Northwestern Regional High School","Special Education",17,"*","*","*","*"
"Regional School District 08","RHAM High School","Non-Special Education",253,"*","*","*","*"
"Regional School District 08","RHAM High School","Special Education",37,"*","*","*","*"
"Regional School District 09","Joel Barlow High School","Non-Special Education",214,"*","*","*","*"
"Regional School District 09","Joel Barlow High School","Special Education",22,"*","*","*","*"
"Regional School District 10","Lewis S. Mills High School","Non-Special Education",205,"*","*","*","*"
"Regional School District 10","Lewis S. Mills High School","Special Education",24,"*","*","*","*"
"Regional School District 11","Parish Hill High School","Non-Special Education",31,"*","*","*","*"
"Regional School District 11","Parish Hill High School","Special Education",11,"*","*","*","*"
"Regional School District 12","Shepaug Valley High School","Non-Special Education",65,"*","*","*","*"
"Regional School District 12","Shepaug Valley High School","Special Education",8,"*","*","*","*"
"Regional School District 13","Coginchaug Regional High School","Non-Special Education",119,"*","*","*","*"
"Regional School District 13","Coginchaug Regional High School","Special Education",22,"*","*","*","*"
"Regional School District 14","Nonnewaug High School","Non-Special Education",175,"*","*","*","*"
"Regional School District 14","Nonnewaug High School","Special Education",19,"*","*","*","*"
"Regional School District 15","Pomperaug Regional High School","Non-Special Education",283,"*","*","*","*"
"Regional School District 15","Pomperaug Regional High School","Special Education",44,"*","*","*","*"
"Regional School District 16","Woodland Regional High School","Non-Special Education",174,"*","*","*","*"
"Regional School District 16","Woodland Regional High School","Special Education",18,"*","*","*","*"
"Regional School District 17","Haddam-Killingworth High School","Non-Special Education",164,"*","*","*","*"
"Regional School District 17","Haddam-Killingworth High School","Special Education",25,"*","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","Non-Special Education",91,"*","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","Special Education",12,"*","*","*","*"
"Regional School District 19","E. O. Smith High School","Non-Special Education",241,"*","*",16,6.6
"Regional School District 19","E. O. Smith High School","Special Education",56,"*","*",6,10.7
"Ridgefield School District","Ridgefield High School","Non-Special Education",391,"*","*","*","*"
"Ridgefield School District","Ridgefield High School","Special Education",49,"*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","Non-Special Education",187,"*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","Special Education",21,"*","*","*","*"
"Seymour School District","Seymour High School","Non-Special Education",137,"*","*","*","*"
"Seymour School District","Seymour High School","Special Education",12,"*","*","*","*"
"Shelton School District","Shelton High School","Non-Special Education",396,"*","*",17,4.3
"Shelton School District","Shelton High School","Special Education",28,"*","*",6,21.4
"Simsbury School District","Simsbury High School","Non-Special Education",359,"*","*","*","*"
"Simsbury School District","Simsbury High School","Special Education",40,"*","*","*","*"
"Somers School District","Somers High School","Non-Special Education",131,"*","*","*","*"
"Somers School District","Somers High School","Special Education",8,"*","*","*","*"
"South Windsor School District","South Windsor High School","Non-Special Education",330,"*","*","*","*"
"South Windsor School District","South Windsor High School","Special Education",47,"*","*","*","*"
"Southington School District","Southington High School","Non-Special Education",426,"*","*","*","*"
"Southington School District","Southington High School","Special Education",63,"*","*","*","*"
"Stafford School District","Stafford High School","Non-Special Education",125,"*","*","*","*"
"Stafford School District","Stafford High School","Special Education",14,"*","*","*","*"
"Stamford Academy District","Stamford Academy","Non-Special Education",31,"*","*","*","*"
"Stamford Academy District","Stamford Academy","Special Education",13,"*","*","*","*"
"Stamford School District","Stamford High School","Non-Special Education",330,"*","*",34,10.3
"Stamford School District","Stamford High School","Special Education",51,"*","*",7,13.7
"Stamford School District","The Academy of Information Technology","Non-Special Education",148,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","Special Education",16,"*","*","*","*"
"Stamford School District","Westhill High School","Non-Special Education",560,"*","*",63,11.3
"Stamford School District","Westhill High School","Special Education",62,6,9.7,"*","*"
"Stonington School District","Stonington High School","Non-Special Education",160,"*","*","*","*"
"Stonington School District","Stonington High School","Special Education",18,"*","*","*","*"
"Stratford School District","Bunnell High School","Non-Special Education",265,"*","*",21,7.9
"Stratford School District","Bunnell High School","Special Education",25,"*","*","*","*"
"Stratford School District","Stratford High School","Non-Special Education",262,"*","*",20,7.6
"Stratford School District","Stratford High School","Special Education",14,"*","*","*","*"
"Suffield School District","Suffield High School","Non-Special Education",184,"*","*","*","*"
"Suffield School District","Suffield High School","Special Education",19,"*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Non-Special Education","*","*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Special Education","*","*","*","*","*"
"The Gilbert School District","The Gilbert School","Non-Special Education","*","*","*","*","*"
"The Gilbert School District","The Gilbert School","Special Education","*","*","*","*","*"
"Thomaston School District","Thomaston High School","Non-Special Education",74,"*","*","*","*"
"Thomaston School District","Thomaston High School","Special Education",16,"*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Non-Special Education",89,"*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Special Education",10,"*","*","*","*"
"Tolland School District","Tolland High School","Non-Special Education",207,"*","*","*","*"
"Tolland School District","Tolland High School","Special Education",21,"*","*","*","*"
"Torrington School District","Torrington High School","Non-Special Education",255,"*","*",38,14.9
"Torrington School District","Torrington High School","Special Education",38,"*","*",10,26.3
"Trumbull School District","Trumbull High School","Non-Special Education",500,"*","*","*","*"
"Trumbull School District","Trumbull High School","Special Education",38,"*","*","*","*"
"Vernon School District","Rockville High School","Non-Special Education",236,"*","*",27,11.4
"Vernon School District","Rockville High School","Special Education",22,"*","*",7,31.8
"Wallingford School District","Lyman Hall High School","Non-Special Education",252,"*","*",11,4.4
"Wallingford School District","Lyman Hall High School","Special Education",31,"*","*","*","*"
"Wallingford School District","Mark T. Sheehan High School","Non-Special Education",216,"*","*",8,3.7
"Wallingford School District","Mark T. Sheehan High School","Special Education",25,"*","*","*","*"
"Waterbury School District","Crosby High School","Non-Special Education",302,"*","*",106,35.1
"Waterbury School District","Crosby High School","Special Education","*","*","*",16,38.1
"Waterbury School District","John F. Kennedy High School","Non-Special Education",324,"*","*",94,29.0
"Waterbury School District","John F. Kennedy High School","Special Education",42,"*","*",16,38.1
"Waterbury School District","Waterbury Arts Magnet School (High)","Non-Special Education",103,"*","*","*","*"
"Waterbury School District","Waterbury Arts Magnet School (High)","Special Education","*","*","*","*","*"
"Waterbury School District","Wilby High School","Non-Special Education",303,"*","*",86,28.4
"Waterbury School District","Wilby High School","Special Education",53,6,11.3,20,37.7
"Waterford School District","Waterford High School","Non-Special Education",208,"*","*","*","*"
"Waterford School District","Waterford High School","Special Education",30,"*","*","*","*"
"Watertown School District","Watertown High School","Non-Special Education",206,"*","*","*","*"
"Watertown School District","Watertown High School","Special Education",26,"*","*","*","*"
"West Hartford School District","Conard High School","Non-Special Education",307,"*","*",11,3.6
"West Hartford School District","Conard High School","Special Education",33,"*","*","*","*"
"West Hartford School District","Hall High School","Non-Special Education",352,"*","*",11,3.1
"West Hartford School District","Hall High School","Special Education",41,"*","*","*","*"
"West Haven School District","West Haven High School","Non-Special Education",337,"*","*",76,22.6
"West Haven School District","West Haven High School","Special Education",41,"*","*",12,29.3
"Westbrook School District","Westbrook High School","Non-Special Education",76,"*","*","*","*"
"Westbrook School District","Westbrook High School","Special Education",6,"*","*","*","*"
"Weston School District","Weston High School","Non-Special Education",170,"*","*","*","*"
"Weston School District","Weston High School","Special Education",19,"*","*","*","*"
"Westport School District","Staples High School","Non-Special Education",366,"*","*","*","*"
"Westport School District","Staples High School","Special Education",59,"*","*","*","*"
"Wethersfield School District","Wethersfield High School","Non-Special Education",265,"*","*","*","*"
"Wethersfield School District","Wethersfield High School","Special Education",23,"*","*","*","*"
"Wilton School District","Wilton High School","Non-Special Education",281,"*","*","*","*"
"Wilton School District","Wilton High School","Special Education",30,"*","*","*","*"
"Windham School District","Windham High School","Non-Special Education",132,"*","*",24,18.2
"Windham School District","Windham High School","Special Education",47,"*","*",13,27.7
"Windsor Locks School District","Windsor Locks High School","Non-Special Education",135,"*","*","*","*"
"Windsor Locks School District","Windsor Locks High School","Special Education",11,"*","*","*","*"
