"Five-Year Graduation Rates, Trend"
"All Districts, All Schools, Gender"

"Bristol School District","Bristol Central High School","Female",81.2,89.0,90.5,91.6
"Bristol School District","Bristol Central High School","Male",77.6,90.4,82.2,84.4
"Bristol School District","Bristol Eastern High School","Female",89.7,92.6,87.6,93.1
"Bristol School District","Bristol Eastern High School","Male",85.0,87.1,84.9,85.2
"Brookfield School District","Brookfield High School","Female",97.5,99.3,98.4,99.1
"Brookfield School District","Brookfield High School","Male",95.8,99.1,97.4,100.0
"Canton School District","Canton High School","Female",96.4,100.0,98.4,98.5
"Canton School District","Canton High School","Male",95.2,96.4,100.0,95.7
"Capitol Region Education Council","Academy of Aerospace and Engineering","Female","N/A","N/A",100.0,94.1
"Capitol Region Education Council","Academy of Aerospace and Engineering","Male","N/A","N/A",83.3,100.0
"Capitol Region Education Council","Great Path Academy at MCC","Female",91.4,90.0,"N/A","N/A"
"Capitol Region Education Council","Great Path Academy at MCC","Male",87.2,76.0,"N/A","N/A"
"Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","Female",84.2,93.0,82.1,86.7
"Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","Male",82.6,85.0,90.0,94.7
"Capitol Region Education Council","Medical Professions and Teacher Preparation Academy","Female","N/A","N/A","N/A",97.6
"Capitol Region Education Council","Medical Professions and Teacher Preparation Academy","Male","N/A","N/A","N/A","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Female",89.7,97.1,95.6,96.0
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Male",95.5,93.0,95.6,93.6
"Capitol Region Education Council","Public Safety Academy","Female","N/A","N/A","N/A","*"
"Capitol Region Education Council","Public Safety Academy","Male","N/A","N/A","N/A",83.9
"Cheshire School District","Cheshire High School","Female",98.8,99.5,98.3,99.5
"Cheshire School District","Cheshire High School","Male",96.5,99.5,97.7,98.9
"Clinton School District","The Morgan School","Female",97.4,93.3,94.2,96.6
"Clinton School District","The Morgan School","Male",92.5,95.0,89.2,94.3
"Colchester School District","Bacon Academy","Female",97.5,98.6,96.9,98.6
"Colchester School District","Bacon Academy","Male",92.2,97.1,94.3,96.3
"Common Ground High School District","Common Ground High School","Female",90.5,100.0,87.5,93.3
"Common Ground High School District","Common Ground High School","Male",82.4,94.4,100.0,85.7
"Connecticut Technical High School System","A. I. Prince Technical High School","Female",94.0,91.8,94.6,94.8
"Connecticut Technical High School System","A. I. Prince Technical High School","Male",91.0,97.2,87.8,96.6
"Connecticut Technical High School System","Bullard-Havens Technical High School","Female",96.6,93.8,95.3,94.5
"Connecticut Technical High School System","Bullard-Havens Technical High School","Male",94.1,96.7,97.8,89.4
"Connecticut Technical High School System","E. C. Goodwin Technical High School","Female",91.9,95.7,97.7,96.8
"Connecticut Technical High School System","E. C. Goodwin Technical High School","Male",98.4,94.0,96.5,96.3
"Connecticut Technical High School System","Eli Whitney Technical High School","Female",81.6,92.1,82.0,89.1
"Connecticut Technical High School System","Eli Whitney Technical High School","Male",81.1,91.9,91.4,95.3
"Connecticut Technical High School System","Ella T. Grasso Southeastern Technical High School","Female",96.4,95.1,100.0,94.0
"Connecticut Technical High School System","Ella T. Grasso Southeastern Technical High School","Male",95.7,96.8,97.7,94.8
"Connecticut Technical High School System","Emmett O'Brien Technical High School","Female",92.1,100.0,100.0,100.0
"Connecticut Technical High School System","Emmett O'Brien Technical High School","Male",96.3,99.0,95.3,96.6
"Connecticut Technical High School System","H. C. Wilcox Technical High School","Female",97.1,97.3,98.5,96.8
"Connecticut Technical High School System","H. C. Wilcox Technical High School","Male",97.3,97.7,100.0,98.3
"Connecticut Technical High School System","H. H. Ellis Technical High School","Female",81.6,97.1,100.0,94.7
"Connecticut Technical High School System","H. H. Ellis Technical High School","Male",92.3,95.9,100.0,96.7
"Connecticut Technical High School System","Henry Abbott Technical High School","Female",90.6,100.0,94.4,94.3
"Connecticut Technical High School System","Henry Abbott Technical High School","Male",95.2,96.2,97.3,97.8
"Connecticut Technical High School System","Howell Cheney Technical High School","Female",100.0,100.0,90.9,97.9
"Connecticut Technical High School System","Howell Cheney Technical High School","Male",98.3,98.1,98.6,100.0
"Connecticut Technical High School System","Norwich Technical High School","Female",97.1,93.5,100.0,98.4
"Connecticut Technical High School System","Norwich Technical High School","Male",98.7,99.1,98.0,97.8
"Connecticut Technical High School System","Oliver Wolcott Technical High School","Female",95.2,98.3,98.2,93.5
"Connecticut Technical High School System","Oliver Wolcott Technical High School","Male",92.3,97.1,100.0,99.0
"Connecticut Technical High School System","Platt Technical High School","Female",96.9,98.7,98.6,98.5
"Connecticut Technical High School System","Platt Technical High School","Male",97.0,96.4,99.3,97.9
"Connecticut Technical High School System","Vinal Technical High School","Female",90.0,96.3,96.2,93.2
"Connecticut Technical High School System","Vinal Technical High School","Male",94.7,97.1,94.4,94.8
"Connecticut Technical High School System","W. F. Kaynor Technical High School","Female",94.4,97.2,97.3,100.0
"Connecticut Technical High School System","W. F. Kaynor Technical High School","Male",98.0,99.0,98.3,98.1
"Connecticut Technical High School System","Windham Technical High School","Female",95.3,96.2,97.7,100.0
"Connecticut Technical High School System","Windham Technical High School","Male",96.4,98.8,100.0,97.7
"Coventry School District","Coventry High School","Female",93.0,94.2,91.5,100.0
"Coventry School District","Coventry High School","Male",89.4,91.1,89.1,98.4
"Cromwell School District","Cromwell High School","Female",96.7,97.2,94.7,94.4
"Cromwell School District","Cromwell High School","Male",94.6,93.2,95.4,91.7
"Danbury School District","Alternative Center For Excellence","Female","N/A","N/A","*","N/A"
"Danbury School District","Alternative Center For Excellence","Male","N/A","N/A","*","N/A"
"Danbury School District","Danbury High School","Female",87.2,90.1,87.8,88.7
"Danbury School District","Danbury High School","Male",79.6,83.6,83.1,85.2
"Darien School District","Darien High School","Female",98.1,97.5,98.1,99.4
"Darien School District","Darien High School","Male",96.4,98.6,98.1,97.6
"Derby School District","Derby High School","Female",87.5,82.4,77.5,88.7
"Derby School District","Derby High School","Male",73.8,81.0,88.6,83.7
"East Granby School District","East Granby High School","Female",97.4,96.8,96.9,100.0
"East Granby School District","East Granby High School","Male",97.3,96.6,97.3,92.3
"East Haddam School District","Nathan Hale-Ray High School","Female",95.7,94.6,97.9,98.0
"East Haddam School District","Nathan Hale-Ray High School","Male",89.4,93.0,100.0,94.0
"East Hampton School District","East Hampton High School","Female",93.9,98.7,98.5,98.4
"East Hampton School District","East Hampton High School","Male",92.9,94.0,96.8,98.2
"East Hartford School District","Connecticut IB Academy","Female",100.0,92.3,96.0,100.0
"East Hartford School District","Connecticut IB Academy","Male",100.0,90.9,100.0,93.3
"East Hartford School District","East Hartford High School","Female",88.8,90.5,90.9,88.6
"East Hartford School District","East Hartford High School","Male",83.1,87.4,87.0,85.0
"East Hartford School District","Stevens Alternate High school","Female","N/A","N/A",71.4,58.1
"East Hartford School District","Stevens Alternate High school","Male","N/A","N/A",62.7,70.0
"East Haven School District","East Haven High School","Female",90.7,84.3,85.0,88.4
"East Haven School District","East Haven High School","Male",84.5,71.7,70.4,80.6
"East Lyme School District","East Lyme High School","Female",98.2,96.2,97.5,98.5
"East Lyme School District","East Lyme High School","Male",96.9,94.9,95.2,97.7
"East Windsor School District","East Windsor High School","Female",90.7,90.9,91.5,94.3
"East Windsor School District","East Windsor High School","Male",87.2,90.2,84.4,94.3
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Female","*",88.5,100.0,95.0
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Male","*",100.0,87.5,92.9
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Female",76.2,76.2,80.0,55.6
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Male",81.8,73.9,85.0,83.3
"Ellington School District","Ellington High School","Female",99.0,94.7,94.3,96.8
"Ellington School District","Ellington High School","Male",90.5,91.3,94.6,95.0
"Elm City College Preparatory School District","Elm City College Preparatory School","Female","N/A",90.0,"*",90.0
"Elm City College Preparatory School District","Elm City College Preparatory School","Male","N/A",77.8,"*",92.3
"Enfield School District","Enfield High School","Female",86.3,91.8,86.7,87.8
"Enfield School District","Enfield High School","Male",84.2,85.4,85.0,82.4
"Enfield School District","Enrico Fermi High School","Female",92.2,94.6,95.1,91.8
"Enfield School District","Enrico Fermi High School","Male",85.0,85.7,94.7,93.4
"Explorations District","Explorations","Female",75.0,"*",58.8,88.9
"Explorations District","Explorations","Male",64.3,"*",84.6,76.5
"Fairfield School District","Fairfield Ludlowe High School","Female",98.4,98.0,97.3,98.5
"Fairfield School District","Fairfield Ludlowe High School","Male",95.2,96.7,94.9,93.8
"Fairfield School District","Fairfield Warde High School","Female",97.4,95.7,94.7,97.6
"Fairfield School District","Fairfield Warde High School","Male",95.2,95.5,92.5,96.2
"Farmington School District","Farmington High School","Female",95.8,98.0,98.1,96.7
"Farmington School District","Farmington High School","Male",96.4,95.9,98.7,99.5
"Glastonbury School District","Glastonbury High School","Female",97.9,99.2,98.5,99.3
"Glastonbury School District","Glastonbury High School","Male",98.9,97.3,98.2,99.3
"Granby School District","Granby Memorial High School","Female",98.9,99.0,99.0,98.0
"Granby School District","Granby Memorial High School","Male",97.1,98.9,97.9,96.0
"Greenwich School District","Greenwich High School","Female",97.9,97.1,96.9,97.9
"Greenwich School District","Greenwich High School","Male",96.8,94.2,97.2,98.8
"Griswold School District","Griswold High School","Female",86.8,90.6,91.3,92.9
"Griswold School District","Griswold High School","Male",80.4,86.7,90.5,84.0
"Groton School District","Robert E. Fitch High School","Female",83.0,81.2,86.7,90.2
"Groton School District","Robert E. Fitch High School","Male",82.8,86.8,82.5,82.5
"Guilford School District","Guilford High School","Female",96.4,99.3,96.4,99.3
"Guilford School District","Guilford High School","Male",96.8,99.3,94.2,92.0
"Hamden School District","Hamden High School","Female",87.6,92.0,92.9,96.6
"Hamden School District","Hamden High School","Male",89.2,89.9,88.4,93.5
"Hartford School District","Bulkeley High School Upper School","Female",81.7,84.8,80.7,85.2
"Hartford School District","Bulkeley High School Upper School","Male",78.9,70.4,72.7,77.1
"Hartford School District","Capital Preparatory Magnet School","Female",87.5,100.0,100.0,96.6
"Hartford School District","Capital Preparatory Magnet School","Male",93.3,93.3,100.0,96.0
"Hartford School District","Classical Magnet School","Female",98.0,100.0,98.1,98.0
"Hartford School District","Classical Magnet School","Male",94.7,96.8,100.0,100.0
"Hartford School District","Culinary Arts Academy","Female",79.2,50.0,73.2,70.2
"Hartford School District","Culinary Arts Academy","Male",57.4,71.9,61.8,64.6
"Hartford School District","Great Path Academy High School at MCC","Female","N/A","N/A",95.5,100.0
"Hartford School District","Great Path Academy High School at MCC","Male","N/A","N/A",95.8,92.9
"Hartford School District","HPHS Academy of Engineering and Green Technology","Female",87.5,81.0,71.1,80.8
"Hartford School District","HPHS Academy of Engineering and Green Technology","Male",76.6,74.7,66.7,63.2
"Hartford School District","HPHS Academy of Nursing and Health Science","Female",78.1,80.5,75.0,77.9
"Hartford School District","HPHS Academy of Nursing and Health Science","Male",72.4,63.2,66.7,57.7
"Hartford School District","HPHS Law and Government Academy","Female",64.9,69.3,90.3,81.7
"Hartford School District","HPHS Law and Government Academy","Male",73.3,55.9,74.5,75.9
"Hartford School District","High School Inc.","Female","N/A","N/A",84.6,71.4
"Hartford School District","High School Inc.","Male","N/A","N/A",67.9,67.6
"Hartford School District","Journalism and Media Academy Magnet School","Female","N/A","N/A",67.7,72.7
"Hartford School District","Journalism and Media Academy Magnet School","Male","N/A","N/A",71.4,84.2
"Hartford School District","OPPortunity High School","Female",46.9,56.5,58.5,48.1
"Hartford School District","OPPortunity High School","Male",40.9,53.8,81.4,60.0
"Hartford School District","Pathways Academy of Technology and Design","Female",86.7,93.8,90.0,100.0
"Hartford School District","Pathways Academy of Technology and Design","Male",83.0,96.2,97.6,96.2
"Hartford School District","Sports and Medical Sciences Academy","Female",92.5,98.0,95.8,98.1
"Hartford School District","Sports and Medical Sciences Academy","Male",94.9,92.7,90.0,93.5
"Hartford School District","University High of Science and Engineering","Female",96.7,87.5,94.1,90.5
"Hartford School District","University High of Science and Engineering","Male",97.6,95.6,100.0,94.9
"Killingly School District","Killingly High School","Female",79.6,87.6,86.0,90.7
"Killingly School District","Killingly High School","Male",67.1,80.9,73.8,79.2
"Learn","Connecticut River Academy","Female","N/A","N/A",94.1,92.3
"Learn","Connecticut River Academy","Male","N/A","N/A",100.0,95.5
"Learn","Marine Science Magnet High School of Southeastern Connecticut","Female","N/A","N/A","N/A",92.3
"Learn","Marine Science Magnet High School of Southeastern Connecticut","Male","N/A","N/A","*",100.0
"Learn","Three Rivers Middle College Magnet School","Female","N/A","N/A","*",96.0
"Learn","Three Rivers Middle College Magnet School","Male","N/A","N/A","*",100.0
"Lebanon School District","Lyman Memorial High School","Female",95.0,95.4,94.4,100.0
"Lebanon School District","Lyman Memorial High School","Male",93.6,91.5,93.5,90.5
"Ledyard School District","Ledyard High School","Female",93.0,93.9,93.8,97.5
"Ledyard School District","Ledyard High School","Male",91.1,94.5,92.8,97.3
"Lisbon School District","Community Connection - The Big Picture High School","Female","*","*","*","N/A"
"Lisbon School District","Community Connection - The Big Picture High School","Male","N/A","N/A","*","N/A"
"Litchfield School District","Litchfield High School","Female",96.0,100.0,97.8,100.0
"Litchfield School District","Litchfield High School","Male",95.2,98.1,100.0,93.9
"Madison School District","Daniel Hand High School","Female",98.1,98.8,100.0,98.8
"Madison School District","Daniel Hand High School","Male",96.8,99.4,99.4,98.7
"Manchester School District","Manchester High School","Female",79.6,85.4,84.5,91.4
"Manchester School District","Manchester High School","Male",75.2,78.5,84.7,88.8
"Meriden School District","Francis T. Maloney High School","Female",82.8,76.5,80.7,80.6
"Meriden School District","Francis T. Maloney High School","Male",72.0,71.4,75.5,81.2
"Meriden School District","Orville H. Platt High School","Female",73.9,74.7,75.2,87.5
"Meriden School District","Orville H. Platt High School","Male",72.3,73.7,70.6,78.4
"Middletown School District","Middletown High School","Female",85.0,83.9,90.0,92.5
"Middletown School District","Middletown High School","Male",75.2,86.5,84.8,90.6
"Milford School District","Jonathan Law High School","Female",89.3,92.1,91.1,96.9
"Milford School District","Jonathan Law High School","Male",85.3,83.3,83.1,91.1
"Milford School District","Joseph A. Foran High School","Female",92.9,94.4,92.6,97.4
"Milford School District","Joseph A. Foran High School","Male",96.8,94.9,94.5,97.5
"Monroe School District","Masuk High School","Female",99.0,99.4,99.4,98.7
"Monroe School District","Masuk High School","Male",97.0,99.5,97.9,98.6
"Montville School District","Montville High School","Female",86.5,91.0,93.3,92.0
"Montville School District","Montville High School","Male",89.5,87.3,88.0,91.6
"Naugatuck School District","Naugatuck High School","Female",84.7,90.6,83.1,89.3
"Naugatuck School District","Naugatuck High School","Male",84.9,83.3,81.4,79.0
"New Britain School District","New Britain High School","Female",59.8,71.4,71.7,75.6
"New Britain School District","New Britain High School","Male",59.7,69.0,66.9,74.1
"New Canaan School District","New Canaan High School","Female",98.7,100.0,97.7,98.8
"New Canaan School District","New Canaan High School","Male",98.1,99.3,98.1,99.3
"New Fairfield School District","New Fairfield High School","Female",96.7,97.7,100.0,98.2
"New Fairfield School District","New Fairfield High School","Male",91.6,99.0,93.6,97.6
"New Haven School District","Cooperative High School","Female",82.9,93.2,92.7,94.3
"New Haven School District","Cooperative High School","Male",87.9,93.8,87.8,96.6
"New Haven School District","High School In The Community","Female",68.1,67.5,66.7,51.4
"New Haven School District","High School In The Community","Male",60.0,48.5,56.7,63.6
"New Haven School District","Hill Regional Career High School","Female",93.6,91.9,96.1,91.6
"New Haven School District","Hill Regional Career High School","Male",78.7,91.3,88.0,88.9
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Female",80.0,80.0,85.7,100.0
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Male",86.7,84.4,82.1,92.9
"New Haven School District","James Hillhouse High School","Female",57.9,68.8,68.8,75.6
"New Haven School District","James Hillhouse High School","Male",58.7,51.4,56.9,73.3
"New Haven School District","Metropolitan Business Academy","Female",75.0,96.3,81.0,91.2
"New Haven School District","Metropolitan Business Academy","Male",95.2,87.5,84.9,91.4
"New Haven School District","New Haven Academy","Female",80.6,85.2,76.7,94.1
"New Haven School District","New Haven Academy","Male",65.4,72.2,68.8,83.9
"New Haven School District","Sound School","Female",87.1,93.3,94.7,97.1
"New Haven School District","Sound School","Male",100.0,92.3,95.1,91.8
"New Haven School District","Wilbur Cross High School","Female",65.3,74.5,79.9,77.9
"New Haven School District","Wilbur Cross High School","Male",58.1,67.0,61.3,61.7
"New London School District","New London High School","Female",65.5,73.7,70.6,82.7
"New London School District","New London High School","Male",72.2,68.8,66.9,75.4
"New Milford School District","New Milford High School","Female",91.9,95.6,92.1,96.0
"New Milford School District","New Milford High School","Male",86.1,92.1,90.5,90.3
"Newington School District","Newington High School","Female",92.2,96.8,94.2,96.2
"Newington School District","Newington High School","Male",87.3,88.5,89.7,93.2
"Newtown School District","Newtown High School","Female",96.3,96.5,95.6,98.5
"Newtown School District","Newtown High School","Male",96.5,96.1,97.1,97.2
"North Branford School District","North Branford High School","Female",96.8,94.1,96.7,93.8
"North Branford School District","North Branford High School","Male",92.1,93.1,97.4,91.5
"North Haven School District","North Haven High School","Female",91.6,95.8,94.7,92.3
"North Haven School District","North Haven High School","Male",84.8,96.4,89.0,91.7
"North Stonington School District","Wheeler High School","Female",90.3,100.0,96.7,100.0
"North Stonington School District","Wheeler High School","Male",91.7,82.9,94.4,93.8
"Norwalk School District","Brien McMahon High School","Female",92.2,93.1,90.6,92.0
"Norwalk School District","Brien McMahon High School","Male",90.3,88.1,88.6,83.5
"Norwalk School District","Norwalk High School","Female",90.8,91.6,91.6,93.3
"Norwalk School District","Norwalk High School","Male",87.7,83.3,90.1,90.8
"Norwalk School District","Norwalk Pathways Academy at Briggs","Female",51.4,46.7,33.3,"*"
"Norwalk School District","Norwalk Pathways Academy at Briggs","Male",44.4,40.0,33.3,"*"
"Norwich Free Academy District","Norwich Free Academy","Female",85.3,89.7,87.6,91.1
"Norwich Free Academy District","Norwich Free Academy","Male",82.6,85.3,85.3,86.4
"Norwich School District","Thames River Academy","Female","*","*","N/A","N/A"
"Norwich School District","Thames River Academy","Male","*","*","N/A","N/A"
"Old Saybrook School District","Old Saybrook Senior High School","Female",98.3,98.7,98.4,96.8
"Old Saybrook School District","Old Saybrook Senior High School","Male",91.8,96.9,93.1,93.0
"Oxford School District","Oxford High School","Female",97.4,92.8,100.0,97.7
"Oxford School District","Oxford High School","Male",96.2,90.9,95.9,96.5
"Plainfield School District","Plainfield High School","Female",88.9,91.3,91.8,91.1
"Plainfield School District","Plainfield High School","Male",92.0,88.7,84.3,86.1
"Plainville School District","Plainville High School","Female",91.5,91.4,94.4,92.3
"Plainville School District","Plainville High School","Male",90.2,96.9,88.4,93.8
"Plymouth School District","Terryville High School","Female",96.6,89.2,90.2,94.2
"Plymouth School District","Terryville High School","Male",96.2,92.8,90.0,92.0
"Portland School District","Portland High School","Female",84.8,92.5,90.5,96.1
"Portland School District","Portland High School","Male",84.3,94.0,86.0,95.1
"Putnam School District","Putnam High School","Female",88.6,93.1,90.9,93.1
"Putnam School District","Putnam High School","Male",86.5,89.2,91.7,88.9
"Regional School District 01","Housatonic Valley Regional High School","Female",91.0,98.4,90.9,96.7
"Regional School District 01","Housatonic Valley Regional High School","Male",81.4,94.6,94.3,90.0
"Regional School District 04","Valley Regional High School","Female",87.8,96.3,97.7,97.3
"Regional School District 04","Valley Regional High School","Male",91.6,89.7,93.2,98.4
"Regional School District 05","Amity Regional High School","Female",96.8,98.1,97.3,98.9
"Regional School District 05","Amity Regional High School","Male",92.2,96.8,96.1,97.8
"Regional School District 06","Wamogo Regional High School","Female",88.3,96.4,96.2,93.3
"Regional School District 06","Wamogo Regional High School","Male",90.7,93.5,95.5,93.8
"Regional School District 07","Northwestern Regional High School","Female",98.1,98.1,100.0,99.1
"Regional School District 07","Northwestern Regional High School","Male",98.8,98.6,97.6,97.5
"Regional School District 08","RHAM High School","Female",93.0,98.6,97.5,96.5
"Regional School District 08","RHAM High School","Male",83.5,92.8,93.3,96.6
"Regional School District 08","Region Alternative High School","Female","N/A","N/A","*","N/A"
"Regional School District 08","Region Alternative High School","Male","N/A","N/A","*","N/A"
"Regional School District 09","Joel Barlow High School","Female",99.1,100.0,96.7,97.8
"Regional School District 09","Joel Barlow High School","Male",95.6,96.4,97.3,99.1
"Regional School District 10","Lewis S. Mills High School","Female",98.8,97.3,92.8,97.3
"Regional School District 10","Lewis S. Mills High School","Male",96.6,98.3,97.0,95.0
"Regional School District 11","Parish Hill High School","Female",75.0,93.8,94.1,95.5
"Regional School District 11","Parish Hill High School","Male",75.0,100.0,90.9,100.0
"Regional School District 12","Shepaug Valley High School","Female",90.2,90.6,91.4,"N/A"
"Regional School District 12","Shepaug Valley High School","Male",84.6,82.9,93.9,"N/A"
"Regional School District 12","Shepaug Valley School","Female","N/A","N/A","N/A",100.0
"Regional School District 12","Shepaug Valley School","Male","N/A","N/A","N/A",100.0
"Regional School District 13","Coginchaug Regional High School","Female",92.8,97.3,96.2,100.0
"Regional School District 13","Coginchaug Regional High School","Male",95.7,98.5,100.0,95.0
"Regional School District 14","Nonnewaug High School","Female",99.1,99.0,94.5,100.0
"Regional School District 14","Nonnewaug High School","Male",94.5,97.8,94.4,95.2
"Regional School District 15","Pomperaug Regional High School","Female",94.8,99.4,97.9,99.3
"Regional School District 15","Pomperaug Regional High School","Male",93.8,92.6,96.5,97.8
"Regional School District 16","Woodland Regional High School","Female",91.9,94.7,95.1,97.9
"Regional School District 16","Woodland Regional High School","Male",86.7,96.9,90.3,96.3
"Regional School District 17","Haddam-Killingworth High School","Female",94.8,95.6,98.8,100.0
"Regional School District 17","Haddam-Killingworth High School","Male",94.1,93.9,96.2,98.8
"Regional School District 18","Lyme-Old Lyme High School","Female",97.4,95.3,96.6,96.3
"Regional School District 18","Lyme-Old Lyme High School","Male",100.0,100.0,96.3,100.0
"Regional School District 19","E. O. Smith High School","Female",88.7,93.8,92.4,97.3
"Regional School District 19","E. O. Smith High School","Male",85.2,89.1,93.0,98.5
"Ridgefield School District","Ridgefield High School","Female",98.6,99.5,98.5,98.2
"Ridgefield School District","Ridgefield High School","Male",95.7,99.1,99.1,98.3
"Rocky Hill School District","Rocky Hill High School","Female",93.7,95.9,97.6,97.9
"Rocky Hill School District","Rocky Hill High School","Male",91.4,92.7,90.4,89.2
"Seymour School District","Seymour High School","Female",90.0,93.5,90.8,90.0
"Seymour School District","Seymour High School","Male",83.5,88.9,87.8,90.6
"Shelton School District","Shelton High School","Female",92.0,94.4,92.1,96.8
"Shelton School District","Shelton High School","Male",92.7,93.8,93.1,92.6
"Simsbury School District","Simsbury High School","Female",96.9,99.5,98.9,97.8
"Simsbury School District","Simsbury High School","Male",95.9,98.6,98.5,97.5
"Somers School District","Somers High School","Female",95.7,98.6,100.0,98.6
"Somers School District","Somers High School","Male",97.3,97.0,94.9,96.4
"South Windsor School District","South Windsor High School","Female",97.3,98.3,96.6,98.8
"South Windsor School District","South Windsor High School","Male",90.6,97.6,97.0,98.2
"Southington School District","Southington High School","Female",95.7,96.5,96.4,97.3
"Southington School District","Southington High School","Male",93.8,94.4,93.7,95.9
"Stafford School District","Stafford High School","Female",91.2,92.9,94.2,98.5
"Stafford School District","Stafford High School","Male",80.6,87.0,86.2,93.3
"Stamford Academy District","Stamford Academy","Female",68.2,73.7,53.3,40.0
"Stamford Academy District","Stamford Academy","Male",50.0,56.0,38.1,40.0
"Stamford School District","Stamford High School","Female",88.3,90.2,89.8,94.4
"Stamford School District","Stamford High School","Male",87.8,88.4,91.7,91.7
"Stamford School District","The Academy of Information Technology","Female",94.2,98.6,100.0,100.0
"Stamford School District","The Academy of Information Technology","Male",95.5,98.9,99.0,99.0
"Stamford School District","Westhill High School","Female",92.1,90.7,90.7,93.8
"Stamford School District","Westhill High School","Male",84.5,85.0,90.1,91.1
"Stonington School District","Stonington High School","Female",94.2,96.5,96.6,100.0
"Stonington School District","Stonington High School","Male",97.1,94.6,97.3,93.8
"Stratford School District","Bunnell High School","Female",91.1,93.1,94.3,99.4
"Stratford School District","Bunnell High School","Male",89.0,87.7,95.2,97.1
"Stratford School District","Stratford High School","Female",95.2,92.9,97.7,96.0
"Stratford School District","Stratford High School","Male",85.5,91.7,89.4,91.8
"Suffield School District","Suffield High School","Female",99.2,90.9,96.8,98.3
"Suffield School District","Suffield High School","Male",94.6,95.2,93.5,92.9
"The Bridge Academy District","The Bridge Academy","Female",100.0,89.5,100.0,95.8
"The Bridge Academy District","The Bridge Academy","Male",94.7,72.7,89.5,90.0
"The Gilbert School District","The Gilbert School","Female",92.7,95.7,83.7,90.7
"The Gilbert School District","The Gilbert School","Male",75.9,92.9,82.9,95.1
"Thomaston School District","Thomaston High School","Female",92.0,93.8,97.5,89.7
"Thomaston School District","Thomaston High School","Male",96.2,92.9,97.2,100.0
"Thompson School District","Tourtellotte Memorial High School","Female",94.1,92.0,92.7,97.6
"Thompson School District","Tourtellotte Memorial High School","Male",83.7,87.8,92.9,87.8
"Tolland School District","Tolland High School","Female",95.4,97.3,95.7,94.7
"Tolland School District","Tolland High School","Male",92.9,99.1,93.7,92.7
"Torrington School District","Torrington High School","Female",84.5,83.2,93.3,91.1
"Torrington School District","Torrington High School","Male",78.8,83.3,87.9,90.2
"Trumbull School District","Trumbull High School","Female",98.2,99.0,98.2,98.6
