"Five-Year Graduation Rates, Trend"
"All Districts, All Schools, English Learner Status"

"Bristol School District","Bristol Eastern High School","Non-ELL",87.5,91.0,87.0,90.1
"Bristol School District","Bristol Eastern High School","ELL","*",60.0,60.0,"*"
"Brookfield School District","Brookfield High School","Non-ELL","*","*","*","*"
"Brookfield School District","Brookfield High School","ELL","*","*","*","*"
"Canton School District","Canton High School","Non-ELL","*",98.3,99.2,97.0
"Canton School District","Canton High School","ELL","*","N/A","N/A","N/A"
"Capitol Region Education Council","Academy of Aerospace and Engineering","Non-ELL","N/A","N/A",90.9,"*"
"Capitol Region Education Council","Academy of Aerospace and Engineering","ELL","N/A","N/A","*","N/A"
"Capitol Region Education Council","Great Path Academy at MCC","Non-ELL",90.3,84.7,"N/A","N/A"
"Capitol Region Education Council","Great Path Academy at MCC","ELL","*","*","N/A","N/A"
"Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","Non-ELL",85.0,89.5,84.5,88.3
"Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","ELL","*","*","*","N/A"
"Capitol Region Education Council","Medical Professions and Teacher Preparation Academy","Non-ELL","N/A","N/A","N/A",93.5
"Capitol Region Education Council","Medical Professions and Teacher Preparation Academy","ELL","N/A","N/A","N/A","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Non-ELL",92.1,94.9,95.6,94.8
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","ELL","*","N/A","N/A","N/A"
"Capitol Region Education Council","Public Safety Academy","Non-ELL","N/A","N/A","N/A",86.7
"Cheshire School District","Cheshire High School","Non-ELL","*","*","*","*"
"Cheshire School District","Cheshire High School","ELL","*","*","*","*"
"Clinton School District","The Morgan School","Non-ELL","*","*","*","*"
"Clinton School District","The Morgan School","ELL","*","*","*","*"
"Colchester School District","Bacon Academy","Non-ELL","*","*","*","*"
"Colchester School District","Bacon Academy","ELL","*","*","*","*"
"Common Ground High School District","Common Ground High School","Non-ELL",86.8,"*","*",89.7
"Common Ground High School District","Common Ground High School","ELL","N/A","*","*","N/A"
"Connecticut Technical High School System","A. I. Prince Technical High School","Non-ELL",93.9,96.1,91.5,95.5
"Connecticut Technical High School System","A. I. Prince Technical High School","ELL",85.0,77.8,92.3,100.0
"Connecticut Technical High School System","Bullard-Havens Technical High School","Non-ELL",95.6,94.9,96.7,91.8
"Connecticut Technical High School System","Bullard-Havens Technical High School","ELL",87.5,"*",93.3,"*"
"Connecticut Technical High School System","E. C. Goodwin Technical High School","Non-ELL",96.7,95.7,97.4,96.3
"Connecticut Technical High School System","E. C. Goodwin Technical High School","ELL",88.9,83.3,92.9,100.0
"Connecticut Technical High School System","Eli Whitney Technical High School","Non-ELL",82.1,93.5,88.4,92.2
"Connecticut Technical High School System","Eli Whitney Technical High School","ELL","*",82.4,79.2,100.0
"Connecticut Technical High School System","Ella T. Grasso Southeastern Technical High School","Non-ELL",95.9,95.7,98.6,94.4
"Connecticut Technical High School System","Ella T. Grasso Southeastern Technical High School","ELL","*",100.0,100.0,"*"
"Connecticut Technical High School System","Emmett O'Brien Technical High School","Non-ELL",94.9,99.2,96.5,97.6
"Connecticut Technical High School System","Emmett O'Brien Technical High School","ELL","*","*","*","*"
"Connecticut Technical High School System","H. C. Wilcox Technical High School","Non-ELL",97.8,97.5,99.4,97.7
"Connecticut Technical High School System","H. C. Wilcox Technical High School","ELL","*",100.0,"*","N/A"
"Connecticut Technical High School System","H. H. Ellis Technical High School","Non-ELL",89.1,96.2,100.0,96.4
"Connecticut Technical High School System","H. H. Ellis Technical High School","ELL","N/A","N/A","N/A","*"
"Connecticut Technical High School System","Henry Abbott Technical High School","Non-ELL",94.4,97.4,97.9,96.4
"Connecticut Technical High School System","Henry Abbott Technical High School","ELL",86.7,100.0,"*","*"
"Connecticut Technical High School System","Howell Cheney Technical High School","Non-ELL",98.5,99.3,97.6,99.3
"Connecticut Technical High School System","Howell Cheney Technical High School","ELL","N/A","*","*","*"
"Connecticut Technical High School System","Norwich Technical High School","Non-ELL",98.2,97.4,98.7,98.1
"Connecticut Technical High School System","Norwich Technical High School","ELL","*","N/A","N/A","N/A"
"Connecticut Technical High School System","Oliver Wolcott Technical High School","Non-ELL",93.2,97.5,99.4,97.2
"Connecticut Technical High School System","Oliver Wolcott Technical High School","ELL","*","*","N/A","N/A"
"Connecticut Technical High School System","Platt Technical High School","Non-ELL",97.0,97.2,99.0,98.1
"Connecticut Technical High School System","Platt Technical High School","ELL","N/A","*","*","*"
"Connecticut Technical High School System","Vinal Technical High School","Non-ELL",93.3,96.9,95.0,94.3
"Connecticut Technical High School System","Vinal Technical High School","ELL","N/A","N/A","*","N/A"
"Connecticut Technical High School System","W. F. Kaynor Technical High School","Non-ELL",96.7,98.2,97.9,98.9
"Connecticut Technical High School System","W. F. Kaynor Technical High School","ELL","*",100.0,"N/A","N/A"
"Connecticut Technical High School System","Windham Technical High School","Non-ELL",96.0,97.8,100.0,98.4
"Connecticut Technical High School System","Windham Technical High School","ELL","*","*","*","N/A"
"Coventry School District","Coventry High School","Non-ELL",91.4,92.6,"*",99.2
"Coventry School District","Coventry High School","ELL","N/A","N/A","*","N/A"
"Cromwell School District","Cromwell High School","Non-ELL","*","*","*","*"
"Cromwell School District","Cromwell High School","ELL","*","*","*","*"
"Danbury School District","Alternative Center For Excellence","Non-ELL","N/A","N/A","*","N/A"
"Danbury School District","Alternative Center For Excellence","ELL","N/A","N/A","*","N/A"
"Danbury School District","Danbury High School","Non-ELL",86.0,89.7,89.2,89.6
"Danbury School District","Danbury High School","ELL",68.4,71.8,68.2,64.5
"Darien School District","Darien High School","Non-ELL","*","*",98.1,"*"
"Darien School District","Darien High School","ELL","*","*","N/A","*"
"Derby School District","Derby High School","Non-ELL","*",81.2,"*","*"
"Derby School District","Derby High School","ELL","*",87.5,"*","*"
"East Granby School District","East Granby High School","Non-ELL",97.4,96.7,97.1,95.3
"East Haddam School District","Nathan Hale-Ray High School","Non-ELL",92.5,"*",98.9,96.0
"East Haddam School District","Nathan Hale-Ray High School","ELL","N/A","*","N/A","N/A"
"East Hampton School District","East Hampton High School","Non-ELL",93.4,"*","*",98.3
"East Hampton School District","East Hampton High School","ELL","N/A","*","*","N/A"
"East Hartford School District","Connecticut IB Academy","Non-ELL",100.0,91.9,97.3,97.8
"East Hartford School District","Connecticut IB Academy","ELL","N/A","N/A","*","N/A"
"East Hartford School District","East Hartford High School","Non-ELL",85.7,90.1,89.0,88.3
"East Hartford School District","East Hartford High School","ELL",92.6,73.1,86.4,"*"
"East Hartford School District","Stevens Alternate High school","Non-ELL","N/A","N/A",65.4,66.7
"East Hartford School District","Stevens Alternate High school","ELL","N/A","N/A","*","*"
"East Haven School District","East Haven High School","Non-ELL",87.8,78.4,"*","*"
"East Haven School District","East Haven High School","ELL",85.7,80.0,"*","*"
"East Lyme School District","East Lyme High School","Non-ELL",97.5,95.6,"*","*"
"East Lyme School District","East Lyme High School","ELL","N/A","N/A","*","*"
"East Windsor School District","East Windsor High School","Non-ELL","*",90.6,"*","*"
"East Windsor School District","East Windsor High School","ELL","*","N/A","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Non-ELL","*","*","*",93.9
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","ELL","N/A","N/A","N/A","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Non-ELL",77.5,74.4,82.1,"*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","ELL","*","*","*","N/A"
"Ellington School District","Ellington High School","Non-ELL","*","*","*","*"
"Ellington School District","Ellington High School","ELL","*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","Non-ELL","N/A",84.2,76.9,"*"
"Elm City College Preparatory School District","Elm City College Preparatory School","ELL","N/A","N/A","N/A","*"
"Enfield School District","Enfield High School","Non-ELL",85.1,"*",85.6,"*"
"Enfield School District","Enfield High School","ELL","*","*","*","*"
"Enfield School District","Enrico Fermi High School","Non-ELL",88.3,90.1,94.9,92.7
"Enfield School District","Enrico Fermi High School","ELL","*","N/A","*","N/A"
"Explorations District","Explorations","Non-ELL",70.0,58.6,"*",80.8
"Explorations District","Explorations","ELL","N/A","N/A","*","N/A"
"Fairfield School District","Fairfield Ludlowe High School","Non-ELL",96.8,97.4,96.1,96.3
"Fairfield School District","Fairfield Ludlowe High School","ELL","*","*","*","*"
"Fairfield School District","Fairfield Warde High School","Non-ELL",96.6,96.0,94.0,96.8
"Fairfield School District","Fairfield Warde High School","ELL","*","*","*","*"
"Farmington School District","Farmington High School","Non-ELL","*","*","*","*"
"Farmington School District","Farmington High School","ELL","*","*","*","*"
"Glastonbury School District","Glastonbury High School","Non-ELL","*","*","*","*"
"Glastonbury School District","Glastonbury High School","ELL","*","*","*","*"
"Granby School District","Granby Memorial High School","Non-ELL",97.9,98.9,98.4,"*"
"Granby School District","Granby Memorial High School","ELL","N/A","N/A","N/A","*"
"Greenwich School District","Greenwich High School","Non-ELL",97.8,96.1,97.4,98.6
"Greenwich School District","Greenwich High School","ELL",86.7,86.7,87.5,92.0
"Griswold School District","Griswold High School","Non-ELL",83.8,"*",91.0,88.6
"Griswold School District","Griswold High School","ELL","N/A","*","N/A","N/A"
"Groton School District","Robert E. Fitch High School","Non-ELL","*",84.8,84.5,87.1
"Groton School District","Robert E. Fitch High School","ELL","*",63.6,88.9,63.6
"Guilford School District","Guilford High School","Non-ELL","*",99.3,"*","*"
"Guilford School District","Guilford High School","ELL","*","N/A","*","*"
"Hamden School District","Hamden High School","Non-ELL",88.4,91.1,90.7,95.1
"Hamden School District","Hamden High School","ELL",90.9,84.6,90.0,90.9
"Hartford School District","Bulkeley High School Upper School","Non-ELL",79.7,76.7,75.9,81.1
"Hartford School District","Bulkeley High School Upper School","ELL",82.0,77.8,79.5,79.6
"Hartford School District","Capital Preparatory Magnet School","Non-ELL",90.0,97.0,100.0,96.3
"Hartford School District","Capital Preparatory Magnet School","ELL","*","N/A","N/A","N/A"
"Hartford School District","Classical Magnet School","Non-ELL",96.6,98.7,98.8,98.8
"Hartford School District","Classical Magnet School","ELL","*","*","*","*"
"Hartford School District","Culinary Arts Academy","Non-ELL",70.8,62.0,71.4,70.4
"Hartford School District","Culinary Arts Academy","ELL","*","*",50.0,50.0
"Hartford School District","Great Path Academy High School at MCC","Non-ELL","N/A","N/A",95.5,98.0
"Hartford School District","Great Path Academy High School at MCC","ELL","N/A","N/A","*","*"
"Hartford School District","HPHS Academy of Engineering and Green Technology","Non-ELL",81.5,82.8,69.2,69.7
"Hartford School District","HPHS Academy of Engineering and Green Technology","ELL",71.8,61.1,65.8,64.7
"Hartford School District","HPHS Academy of Nursing and Health Science","Non-ELL",75.7,80.2,76.3,76.3
"Hartford School District","HPHS Academy of Nursing and Health Science","ELL",81.5,58.6,64.4,66.7
"Hartford School District","HPHS Law and Government Academy","Non-ELL",69.5,62.7,84.2,82.8
"Hartford School District","HPHS Law and Government Academy","ELL",65.0,66.7,81.8,57.9
"Hartford School District","High School Inc.","Non-ELL","N/A","N/A",74.2,73.4
"Hartford School District","High School Inc.","ELL","N/A","N/A",87.5,"*"
"Hartford School District","Journalism and Media Academy Magnet School","Non-ELL","N/A","N/A",69.6,77.2
"Hartford School District","Journalism and Media Academy Magnet School","ELL","N/A","N/A","*",85.7
"Hartford School District","OPPortunity High School","Non-ELL",44.7,59.7,72.2,56.1
"Hartford School District","OPPortunity High School","ELL","*","*",58.3,"*"
"Hartford School District","Pathways Academy of Technology and Design","Non-ELL",84.4,95.1,93.7,97.1
"Hartford School District","Pathways Academy of Technology and Design","ELL",87.5,"*",100.0,"*"
"Hartford School District","Sports and Medical Sciences Academy","Non-ELL",94.9,95.9,94.0,96.9
"Hartford School District","Sports and Medical Sciences Academy","ELL","*",88.9,"*","*"
"Hartford School District","University High of Science and Engineering","Non-ELL",97.1,91.6,97.8,93.4
"Hartford School District","University High of Science and Engineering","ELL","*","*","*","*"
"Killingly School District","Killingly High School","Non-ELL","*","*","*","*"
"Killingly School District","Killingly High School","ELL","*","*","*","*"
"Learn","Connecticut River Academy","Non-ELL","N/A","N/A",96.4,93.7
"Learn","Connecticut River Academy","ELL","N/A","N/A","*","*"
"Learn","Marine Science Magnet High School of Southeastern Connecticut","Non-ELL","N/A","N/A","*",95.7
"Learn","Marine Science Magnet High School of Southeastern Connecticut","ELL","N/A","N/A","N/A","*"
"Learn","Three Rivers Middle College Magnet School","Non-ELL","N/A","N/A",81.8,96.9
"Learn","Three Rivers Middle College Magnet School","ELL","N/A","N/A","*","N/A"
"Lebanon School District","Lyman Memorial High School","Non-ELL",94.3,93.5,"*",96.1
"Lebanon School District","Lyman Memorial High School","ELL","N/A","N/A","*","N/A"
"Ledyard School District","Ledyard High School","Non-ELL","*","*",93.3,"*"
"Ledyard School District","Ledyard High School","ELL","*","*","N/A","*"
"Lisbon School District","Community Connection - The Big Picture High School","Non-ELL","*","*","*","N/A"
"Litchfield School District","Litchfield High School","Non-ELL","*",99.0,"*",97.0
"Litchfield School District","Litchfield High School","ELL","*","N/A","*","N/A"
"Madison School District","Daniel Hand High School","Non-ELL",97.5,"*",99.7,"*"
"Madison School District","Daniel Hand High School","ELL","N/A","*","N/A","*"
"Manchester School District","Manchester High School","Non-ELL",77.3,81.4,84.7,90.5
"Manchester School District","Manchester High School","ELL",80.8,100.0,83.3,76.9
"Meriden School District","Francis T. Maloney High School","Non-ELL",79.7,76.8,80.4,83.8
"Meriden School District","Francis T. Maloney High School","ELL",52.2,59.2,61.5,61.5
"Meriden School District","Orville H. Platt High School","Non-ELL",74.2,75.5,74.9,83.4
"Meriden School District","Orville H. Platt High School","ELL",53.3,59.1,50.0,68.4
"Middletown School District","Middletown High School","Non-ELL","*","*",87.0,"*"
"Middletown School District","Middletown High School","ELL","*","*",90.0,"*"
"Milford School District","Jonathan Law High School","Non-ELL",87.7,87.3,86.7,94.1
"Milford School District","Jonathan Law High School","ELL","*","*","*","N/A"
"Milford School District","Joseph A. Foran High School","Non-ELL",94.6,94.6,93.5,"*"
"Milford School District","Joseph A. Foran High School","ELL","*","*","*","*"
"Monroe School District","Masuk High School","Non-ELL",98.1,99.4,98.7,98.6
"Montville School District","Montville High School","Non-ELL","*",88.5,90.4,"*"
"Montville School District","Montville High School","ELL","*",100.0,87.5,"*"
"Naugatuck School District","Naugatuck High School","Non-ELL",85.9,86.7,82.7,84.7
"Naugatuck School District","Naugatuck High School","ELL",68.2,100.0,71.4,66.7
"New Britain School District","New Britain High School","Non-ELL",63.0,72.8,71.0,76.6
"New Britain School District","New Britain High School","ELL",44.0,58.4,61.6,64.4
"New Canaan School District","New Canaan High School","Non-ELL","*","*","*",99.0
"New Canaan School District","New Canaan High School","ELL","*","*","*","N/A"
"New Fairfield School District","New Fairfield High School","Non-ELL",94.1,"*","*","*"
"New Fairfield School District","New Fairfield High School","ELL","N/A","*","*","*"
"New Haven School District","Cooperative High School","Non-ELL",86.8,93.9,91.2,95.7
"New Haven School District","Cooperative High School","ELL","*","*","*","*"
"New Haven School District","High School In The Community","Non-ELL",65.2,57.6,62.1,56.6
"New Haven School District","High School In The Community","ELL","*","*","*","*"
"New Haven School District","Hill Regional Career High School","Non-ELL",90.7,93.2,93.6,91.6
"New Haven School District","Hill Regional Career High School","ELL","*",66.7,92.3,"*"
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Non-ELL",85.0,81.8,82.4,97.1
"New Haven School District","Hyde School of Health, Science and Sports Medicine","ELL","N/A","*","*","*"
"New Haven School District","James Hillhouse High School","Non-ELL",59.3,61.5,64.2,75.7
"New Haven School District","James Hillhouse High School","ELL",45.8,57.7,50.0,63.0
"New Haven School District","Metropolitan Business Academy","Non-ELL",90.3,94.7,87.4,93.1
"New Haven School District","Metropolitan Business Academy","ELL","*","*","*","*"
"New Haven School District","New Haven Academy","Non-ELL",75.0,79.1,77.1,89.2
"New Haven School District","New Haven Academy","ELL","*","*","*","N/A"
"New Haven School District","Sound School","Non-ELL",93.3,92.6,94.7,94.0
"New Haven School District","Sound School","ELL","*","*","*","*"
"New Haven School District","Wilbur Cross High School","Non-ELL",64.9,71.7,71.9,70.8
"New Haven School District","Wilbur Cross High School","ELL",46.6,66.7,64.5,63.5
"New London School District","New London High School","Non-ELL",69.8,71.4,68.2,80.3
"New London School District","New London High School","ELL",66.7,69.2,70.2,70.3
"New Milford School District","New Milford High School","Non-ELL","*","*","*","*"
"New Milford School District","New Milford High School","ELL","*","*","*","*"
"Newington School District","Newington High School","Non-ELL","*",92.5,92.5,94.9
"Newington School District","Newington High School","ELL","*",88.9,80.0,90.9
"Newtown School District","Newtown High School","Non-ELL","*","*",96.4,"*"
"Newtown School District","Newtown High School","ELL","*","*","N/A","*"
"North Branford School District","North Branford High School","Non-ELL","*","*","*","*"
"North Branford School District","North Branford High School","ELL","*","*","*","*"
"North Haven School District","North Haven High School","Non-ELL","*","*","*","*"
"North Haven School District","North Haven High School","ELL","*","*","*","*"
"North Stonington School District","Wheeler High School","Non-ELL","*",88.9,95.8,96.4
"North Stonington School District","Wheeler High School","ELL","*","N/A","N/A","N/A"
"Norwalk School District","Brien McMahon High School","Non-ELL",91.7,91.0,90.9,89.2
"Norwalk School District","Brien McMahon High School","ELL",88.3,86.5,79.5,73.5
"Norwalk School District","Norwalk High School","Non-ELL",91.0,89.7,93.1,93.1
"Norwalk School District","Norwalk High School","ELL","*",70.7,"*",76.9
"Norwalk School District","Norwalk Pathways Academy at Briggs","Non-ELL",50.0,"*","*","*"
"Norwalk School District","Norwalk Pathways Academy at Briggs","ELL","*","*","*","*"
"Norwich Free Academy District","Norwich Free Academy","Non-ELL",83.5,88.9,86.5,89.0
"Norwich Free Academy District","Norwich Free Academy","ELL",91.4,66.7,87.5,90.3
"Norwich School District","Thames River Academy","Non-ELL","*","*","N/A","N/A"
"Old Saybrook School District","Old Saybrook Senior High School","Non-ELL","*","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","ELL","*","*","*","*"
"Oxford School District","Oxford High School","Non-ELL",96.8,91.8,"*","*"
"Oxford School District","Oxford High School","ELL","N/A","N/A","*","*"
"Plainfield School District","Plainfield High School","Non-ELL","*","*","*","*"
"Plainfield School District","Plainfield High School","ELL","*","*","*","*"
"Plainville School District","Plainville High School","Non-ELL","*","*","*","*"
"Plainville School District","Plainville High School","ELL","*","*","*","*"
"Plymouth School District","Terryville High School","Non-ELL",96.3,91.0,"*","*"
"Plymouth School District","Terryville High School","ELL","N/A","N/A","*","*"
"Portland School District","Portland High School","Non-ELL","*","*","*","*"
"Portland School District","Portland High School","ELL","*","*","*","*"
"Putnam School District","Putnam High School","Non-ELL","*","*",91.3,"*"
"Putnam School District","Putnam High School","ELL","*","*","N/A","*"
"Regional School District 01","Housatonic Valley Regional High School","Non-ELL",86.1,96.3,"*",93.3
"Regional School District 01","Housatonic Valley Regional High School","ELL","N/A","N/A","*","N/A"
"Regional School District 04","Valley Regional High School","Non-ELL","*","*",95.7,"*"
"Regional School District 04","Valley Regional High School","ELL","*","*","N/A","*"
"Regional School District 05","Amity Regional High School","Non-ELL","*","*","*","*"
"Regional School District 05","Amity Regional High School","ELL","*","*","*","*"
"Regional School District 06","Wamogo Regional High School","Non-ELL","*","*","*","*"
"Regional School District 06","Wamogo Regional High School","ELL","*","*","*","*"
"Regional School District 07","Northwestern Regional High School","Non-ELL","*","*",98.9,98.4
"Regional School District 07","Northwestern Regional High School","ELL","*","*","N/A","N/A"
"Regional School District 08","RHAM High School","Non-ELL","*","*",95.2,"*"
"Regional School District 08","RHAM High School","ELL","*","*","N/A","*"
"Regional School District 08","Region Alternative High School","Non-ELL","N/A","N/A",58.3,"N/A"
"Regional School District 09","Joel Barlow High School","Non-ELL",97.3,"*","*","*"
"Regional School District 09","Joel Barlow High School","ELL","N/A","*","*","*"
"Regional School District 10","Lewis S. Mills High School","Non-ELL",97.7,97.8,"*",96.2
"Regional School District 10","Lewis S. Mills High School","ELL","N/A","N/A","*","N/A"
"Regional School District 11","Parish Hill High School","Non-ELL",75.0,97.6,92.3,97.4
"Regional School District 12","Shepaug Valley High School","Non-ELL","*","*","*","N/A"
"Regional School District 12","Shepaug Valley High School","ELL","*","*","*","N/A"
"Regional School District 12","Shepaug Valley School","Non-ELL","N/A","N/A","N/A",100.0
"Regional School District 13","Coginchaug Regional High School","Non-ELL","*",97.9,"*",97.7
"Regional School District 13","Coginchaug Regional High School","ELL","*","N/A","*","N/A"
"Regional School District 14","Nonnewaug High School","Non-ELL","*","*","*","*"
"Regional School District 14","Nonnewaug High School","ELL","*","*","*","*"
"Regional School District 15","Pomperaug Regional High School","Non-ELL","*","*","*","*"
"Regional School District 15","Pomperaug Regional High School","ELL","*","*","*","*"
"Regional School District 16","Woodland Regional High School","Non-ELL","*","*","*",97.2
"Regional School District 16","Woodland Regional High School","ELL","*","*","*","N/A"
"Regional School District 17","Haddam-Killingworth High School","Non-ELL",94.4,94.7,"*","*"
"Regional School District 17","Haddam-Killingworth High School","ELL","N/A","N/A","*","*"
"Regional School District 18","Lyme-Old Lyme High School","Non-ELL","*",98.1,"*",98.1
"Regional School District 18","Lyme-Old Lyme High School","ELL","*","N/A","*","N/A"
"Regional School District 19","E. O. Smith High School","Non-ELL","*","*","*","*"
"Regional School District 19","E. O. Smith High School","ELL","*","*","*","*"
"Ridgefield School District","Ridgefield High School","Non-ELL",97.2,99.3,"*","*"
"Ridgefield School District","Ridgefield High School","ELL","N/A","N/A","*","*"
"Rocky Hill School District","Rocky Hill High School","Non-ELL","*","*","*",93.6
"Rocky Hill School District","Rocky Hill High School","ELL","*","*","*",100.0
"Seymour School District","Seymour High School","Non-ELL",86.2,"*","*","*"
"Seymour School District","Seymour High School","ELL",100.0,"*","*","*"
"Shelton School District","Shelton High School","Non-ELL",92.2,"*",92.4,"*"
"Shelton School District","Shelton High School","ELL",100.0,"*",100.0,"*"
"Simsbury School District","Simsbury High School","Non-ELL",96.3,"*",98.7,"*"
"Simsbury School District","Simsbury High School","ELL",100.0,"*","N/A","*"
"Somers School District","Somers High School","Non-ELL",96.5,"*","*",97.7
"Somers School District","Somers High School","ELL","N/A","*","*","N/A"
"South Windsor School District","South Windsor High School","Non-ELL",93.4,97.8,"*","*"
"South Windsor School District","South Windsor High School","ELL",100.0,100.0,"*","*"
"Southington School District","Southington High School","Non-ELL","*",95.4,95.0,"*"
"Southington School District","Southington High School","ELL","*",100.0,100.0,"*"
"Stafford School District","Stafford High School","Non-ELL","*",89.9,"*","*"
"Stafford School District","Stafford High School","ELL","*","N/A","*","*"
"Stamford Academy District","Stamford Academy","Non-ELL","*","*","*",40.0
"Stamford Academy District","Stamford Academy","ELL","*","*","*","N/A"
"Stamford School District","Stamford High School","Non-ELL",89.9,91.4,92.3,93.8
"Stamford School District","Stamford High School","ELL",71.7,"*","*",84.2
"Stamford School District","The Academy of Information Technology","Non-ELL",94.8,98.8,99.4,99.4
"Stamford School District","The Academy of Information Technology","ELL",100.0,"*","*","N/A"
"Stamford School District","Westhill High School","Non-ELL",90.0,91.5,92.6,93.6
"Stamford School District","Westhill High School","ELL",77.6,68.1,77.2,83.6
"Stonington School District","Stonington High School","Non-ELL","*",95.5,"*",97.1
"Stonington School District","Stonington High School","ELL","*","N/A","*","N/A"
"Stratford School District","Bunnell High School","Non-ELL",90.0,90.5,94.7,98.2
"Stratford School District","Bunnell High School","ELL",100.0,"*","*","N/A"
"Stratford School District","Stratford High School","Non-ELL",89.8,92.7,93.8,94.2
"Stratford School District","Stratford High School","ELL",100.0,"*","*",77.8
"Suffield School District","Suffield High School","Non-ELL",97.2,93.1,95.4,"*"
"Suffield School District","Suffield High School","ELL","N/A","N/A","N/A","*"
"The Bridge Academy District","The Bridge Academy","Non-ELL",96.4,80.5,94.3,94.1
"The Gilbert School District","The Gilbert School","Non-ELL",85.7,"*","*","*"
"The Gilbert School District","The Gilbert School","ELL","N/A","*","*","*"
"Thomaston School District","Thomaston High School","Non-ELL","*","*","*",94.3
"Thomaston School District","Thomaston High School","ELL","*","*","*","N/A"
"Thompson School District","Tourtellotte Memorial High School","Non-ELL",89.4,89.9,92.8,92.8
"Tolland School District","Tolland High School","Non-ELL",94.1,98.2,94.6,93.7
"Torrington School District","Torrington High School","Non-ELL",82.4,82.8,91.2,90.4
"Torrington School District","Torrington High School","ELL",61.5,92.9,83.3,100.0
"Trumbull School District","Trumbull High School","Non-ELL","*",99.1,99.1,"*"
"Trumbull School District","Trumbull High School","ELL","*",77.8,91.7,"*"
"Vernon School District","Rockville High School","Non-ELL",84.6,86.6,86.2,87.5
"Vernon School District","Rockville High School","ELL",87.5,90.9,75.0,87.5
"Wallingford School District","Lyman Hall High School","Non-ELL",90.5,94.0,93.7,92.6
"Wallingford School District","Lyman Hall High School","ELL","*","*",93.3,"*"
"Wallingford School District","Mark T. Sheehan High School","Non-ELL",89.7,95.4,95.3,"*"
"Wallingford School District","Mark T. Sheehan High School","ELL","*","*","N/A","N/A"
"Waterbury School District","Crosby High School","Non-ELL",69.7,64.8,67.3,77.1
"Waterbury School District","Crosby High School","ELL",43.1,53.5,65.3,"*"
"Waterbury School District","John F. Kennedy High School","Non-ELL",76.9,70.2,71.4,75.7
"Waterbury School District","John F. Kennedy High School","ELL","*",66.7,61.1,"*"
"Waterbury School District","Waterbury Arts Magnet School (High)","Non-ELL",98.2,95.3,90.2,97.5
"Waterbury School District","Waterbury Arts Magnet School (High)","ELL","*","N/A","*","*"
