"Five-Year Graduation Rates, Trend"
"All Districts, All Schools, All Students"

"Danbury School District","Danbury High School",14.7,11.8,12.0,10.4,2.1,1.3,"*",2.7
"Darien School District","Darien High School","*","*","*","*","*","*","*","*"
"Derby School District","Derby High School","*","*","*","*","*","*","*","*"
"East Granby School District","East Granby High School","*","*","*","*","*","*","*","*"
"East Haddam School District","Nathan Hale-Ray High School","*","*","*","*","*","*","*","*"
"East Hampton School District","East Hampton High School","*","*","*","*","*","*","*","*"
"East Hartford School District","Connecticut IB Academy","*","*","*","*","*","*","*","*"
"East Hartford School District","East Hartford High School","*","*","*","*","*","*",1.9,5.7
"East Hartford School District","Stevens Alternate High school","N/A","N/A",30.2,33.3,"N/A","N/A","*","*"
"East Haven School District","East Haven High School","*","*",19.3,"*","*","*",3.4,"*"
"East Lyme School District","East Lyme High School","*","*","*","*","*","*","*","*"
"East Windsor School District","East Windsor High School","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","*","*","*","*","*","*","*","*"
"Ellington School District","Ellington High School","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","N/A","*","*","*","N/A","*","*","*"
"Enfield School District","Enfield High School",13.9,11.4,12.6,15.3,"*","*","*","*"
"Enfield School District","Enrico Fermi High School",10.5,9.9,5.1,6.5,"*","*","*","*"
"Explorations District","Explorations","*","*","*","*","*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School",2.3,2.0,2.3,3.1,"*","*",1.6,"*"
"Fairfield School District","Fairfield Warde High School",3.0,4.1,3.5,2.6,"*","*",2.9,"*"
"Farmington School District","Farmington High School","*","*","*","*","*","*","*","*"
"Glastonbury School District","Glastonbury High School","*","*","*","*","*","*","*","*"
"Granby School District","Granby Memorial High School","*","*","*","*","*","*","*","*"
"Greenwich School District","Greenwich High School",1.4,"*",1.6,"*",1.3,"*",1.3,"*"
"Griswold School District","Griswold High School","*","*","*","*","*","*","*","*"
"Groton School District","Robert E. Fitch High School","*","*",13.2,"*","*","*",2.2,"*"
"Guilford School District","Guilford High School","*","*","*","*","*","*","*","*"
"Hamden School District","Hamden High School","*","*",6.6,"*","*","*",2.7,"*"
"Hartford School District","Bulkeley High School Upper School",18.3,22.3,19.9,17.8,"*","*",3.4,"*"
"Hartford School District","Capital Preparatory Magnet School","*","*","*","*","*","*","*","*"
"Hartford School District","Classical Magnet School","*","*","*","*","*","*","*","*"
"Hartford School District","Culinary Arts Academy",25.3,33.3,26.7,23.2,"*","*","*",9.5
"Hartford School District","Great Path Academy High School at MCC","N/A","N/A","*","*","N/A","N/A","*","*"
"Hartford School District","HPHS Academy of Engineering and Green Technology",19.1,20.2,27.6,28.9,"*","*","*","*"
"Hartford School District","HPHS Academy of Nursing and Health Science",21.6,24.8,27.5,23.8,"*","*","*","*"
"Hartford School District","HPHS Law and Government Academy",27.5,32.1,15.4,17.8,"*",4.5,"*","*"
"Hartford School District","High School Inc.","N/A","N/A",22.9,26.4,"N/A","N/A","*","*"
"Hartford School District","Journalism and Media Academy Magnet School","N/A","N/A",30.5,19.7,"N/A","N/A","*","*"
"Hartford School District","OPPortunity High School",51.9,44.4,27.4,43.5,"*","*","*","*"
"Hartford School District","Pathways Academy of Technology and Design",15.3,"*","*","*","*","*","*","*"
"Hartford School District","Sports and Medical Sciences Academy",6.6,"*",6.8,"*","*","*","*","*"
"Hartford School District","University High of Science and Engineering","*",8.2,"*","*","*","*","*","*"
"Killingly School District","Killingly High School","*","*",16.8,"*","*","*",3.3,"*"
"Learn","Connecticut River Academy","N/A","N/A","*","*","N/A","N/A","*","*"
"Learn","Marine Science Magnet High School of Southeastern Connecticut","N/A","N/A","*","*","N/A","N/A","*","*"
"Learn","Three Rivers Middle College Magnet School","N/A","N/A","*","*","N/A","N/A","*","*"
"Lebanon School District","Lyman Memorial High School","*","*","*","*","*","*","*","*"
"Ledyard School District","Ledyard High School","*","*","*","*","*","*","*","*"
"Lisbon School District","Community Connection - The Big Picture High School","*","*","*","N/A","*","*","*","N/A"
"Litchfield School District","Litchfield High School","*","*","*","*","*","*","*","*"
"Madison School District","Daniel Hand High School","*","*","*","*","*","*","*","*"
"Manchester School District","Manchester High School",20.3,"*","*","*",2.2,"*","*","*"
"Meriden School District","Francis T. Maloney High School",19.2,23.8,18.2,17.1,"*","*","*","*"
"Meriden School District","Orville H. Platt High School",26.8,23.7,25.6,17.2,"*","*","*","*"
"Middletown School District","Middletown High School",14.7,"*","*","*",5.0,"*","*","*"
"Milford School District","Jonathan Law High School",7.6,10.9,5.5,"*","*","*",7.5,"*"
"Milford School District","Joseph A. Foran High School",3.4,2.9,4.2,"*","*","*",2.3,"*"
"Monroe School District","Masuk High School","*","*","*","*","*","*","*","*"
"Montville School District","Montville High School","*","*","*","*","*","*","*","*"
"Naugatuck School District","Naugatuck High School",13.6,"*",13.9,13.3,1.6,"*",3.9,2.4
"New Britain School District","New Britain High School",37.8,"*",28.8,22.7,2.5,"*",2.0,2.5
"New Canaan School District","New Canaan High School","*","*","*","*","*","*","*","*"
"New Fairfield School District","New Fairfield High School","*","*","*","*","*","*","*","*"
"New Haven School District","Cooperative High School",15.6,6.7,6.9,4.3,"*","*","*","*"
"New Haven School District","High School In The Community",32.5,38.4,33.3,35.6,"*","*","*","*"
"New Haven School District","Hill Regional Career High School",11.2,8.4,6.5,9.4,"*","*","*","*"
"New Haven School District","Hyde School of Health, Science and Sports Medicine","*",17.0,"*","*","*","*","*","*"
"New Haven School District","James Hillhouse High School",40.1,38.1,33.3,21.4,"*","*",3.9,4.2
"New Haven School District","Metropolitan Business Academy","*","*",16.8,8.7,"*","*","*","*"
"New Haven School District","New Haven Academy",21.0,20.0,26.7,"*","*","*","*","*"
"New Haven School District","Sound School","*","*","*","*","*","*","*","*"
"New Haven School District","Wilbur Cross High School",35.2,26.6,26.3,28.4,3.4,2.6,3.3,2.1
"New London School District","New London High School",26.2,"*",28.2,18.6,4.6,"*",2.8,2.7
"New Milford School District","New Milford High School","*","*","*","*","*","*","*","*"
"Newington School District","Newington High School",7.6,5.8,"*",3.0,2.7,1.8,"*",2.2
"Newtown School District","Newtown High School","*","*","*","*","*","*","*","*"
"North Branford School District","North Branford High School","*","*","*","*","*","*","*","*"
"North Haven School District","North Haven High School","*","*","*","*","*","*","*","*"
"North Stonington School District","Wheeler High School","*","*","*","*","*","*","*","*"
"Norwalk School District","Brien McMahon High School",7.6,9.1,10.1,6.6,"*","*","*",5.6
"Norwalk School District","Norwalk High School",10.3,11.8,8.9,5.9,"*","*","*",2.1
"Norwalk School District","Norwalk Pathways Academy at Briggs",48.4,53.3,59.0,34.9,"*","*","*",41.9
"Norwich Free Academy District","Norwich Free Academy","*","*",10.4,"*","*","*",3.0,"*"
"Norwich School District","Thames River Academy",76.9,82.4,"N/A","N/A","*","*","N/A","N/A"
"Old Saybrook School District","Old Saybrook Senior High School","*","*","*","*","*","*","*","*"
"Oxford School District","Oxford High School","*","*","*","*","*","*","*","*"
"Plainfield School District","Plainfield High School","*","*",7.5,"*","*","*",4.5,"*"
"Plainville School District","Plainville High School","*","*","*","*","*","*","*","*"
"Plymouth School District","Terryville High School","*","*","*","*","*","*","*","*"
"Portland School District","Portland High School","*","*","*","*","*","*","*","*"
"Putnam School District","Putnam High School","*","*","*","*","*","*","*","*"
"Regional School District 01","Housatonic Valley Regional High School","*","*","*","*","*","*","*","*"
"Regional School District 04","Valley Regional High School","*","*","*","*","*","*","*","*"
"Regional School District 05","Amity Regional High School","*","*","*","*","*","*","*","*"
"Regional School District 06","Wamogo Regional High School","*","*","*","*","*","*","*","*"
"Regional School District 07","Northwestern Regional High School","*","*","*","*","*","*","*","*"
"Regional School District 08","RHAM High School","*","*","*","*","*","*","*","*"
"Regional School District 08","Region Alternative High School","N/A","N/A","*","N/A","N/A","N/A","*","N/A"
"Regional School District 09","Joel Barlow High School","*","*","*","*","*","*","*","*"
"Regional School District 10","Lewis S. Mills High School","*","*","*","*","*","*","*","*"
"Regional School District 11","Parish Hill High School","*","*","*","*","*","*","*","*"
"Regional School District 12","Shepaug Valley High School","*","*","*","N/A","*","*","*","N/A"
"Regional School District 12","Shepaug Valley School","N/A","N/A","N/A","*","N/A","N/A","N/A","*"
"Regional School District 13","Coginchaug Regional High School","*","*","*","*","*","*","*","*"
"Regional School District 14","Nonnewaug High School","*","*","*","*","*","*","*","*"
"Regional School District 15","Pomperaug Regional High School","*","*","*","*","*","*","*","*"
"Regional School District 16","Woodland Regional High School",7.6,"*","*","*",3.0,"*","*","*"
"Regional School District 17","Haddam-Killingworth High School","*","*","*","*","*","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","*","*","*","*","*","*","*","*"
"Regional School District 19","E. O. Smith High School",9.6,"*",4.5,"*",3.5,"*",2.9,"*"
"Ridgefield School District","Ridgefield High School","*","*","*","*","*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","*","*","*","*","*","*","*","*"
"Seymour School District","Seymour High School","*","*",7.3,"*","*","*",3.4,"*"
"Shelton School District","Shelton High School",5.8,"*","*","*",1.8,"*","*","*"
"Simsbury School District","Simsbury High School","*","*","*","*","*","*","*","*"
"Somers School District","Somers High School","*","*","*","*","*","*","*","*"
"South Windsor School District","South Windsor High School","*","*","*","*","*","*","*","*"
"Southington School District","Southington High School","*","*","*",1.8,"*","*","*",1.6
"Stafford School District","Stafford High School","*","*","*","*","*","*","*","*"
"Stamford Academy District","Stamford Academy",26.9,"*",33.3,34.5,15.4,"*",22.2,25.5
"Stamford School District","Stamford High School",10.6,"*","*","*","*","*",1.2,1.9
"Stamford School District","The Academy of Information Technology",5.0,"*","*","*","*","*","*","*"
"Stamford School District","Westhill High School",10.3,10.8,8.7,7.2,1.3,1.3,"*","*"
"Stonington School District","Stonington High School","*","*","*","*","*","*","*","*"
"Stratford School District","Bunnell High School",7.7,9.3,4.9,1.8,"*","*","*","*"
"Stratford School District","Stratford High School",8.3,7.6,6.3,5.6,"*","*","*","*"
"Suffield School District","Suffield High School","*","*","*","*","*","*","*","*"
"The Bridge Academy District","The Bridge Academy","*","*","*","*","*","*","*","*"
"The Gilbert School District","The Gilbert School","*","*","*","*","*","*","*","*"
"Thomaston School District","Thomaston High School","*","*","*","*","*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","*","*","*","*","*","*","*","*"
"Tolland School District","Tolland High School","*","*","*","*","*","*","*","*"
"Torrington School District","Torrington High School","*","*","*","*","*","*","*","*"
"Trumbull School District","Trumbull High School","*","*","*",1.3,"*","*","*",1.6
"Vernon School District","Rockville High School","*","*","*","*","*","*","*","*"
"Wallingford School District","Lyman Hall High School",8.7,5.7,5.6,7.2,"*","*","*","*"
"Wallingford School District","Mark T. Sheehan High School",8.3,5.0,4.3,3.1,"*","*","*","*"
"Waterbury School District","Crosby High School",33.7,35.5,30.7,"*","*","*",2.2,"*"
"Waterbury School District","John F. Kennedy High School","*",30.1,29.0,28.8,"*","*","*","*"
"Waterbury School District","Waterbury Arts Magnet School (High)","*","*",9.5,"*","*","*","*","*"
"Waterbury School District","Wilby High School",33.7,"*",23.0,28.7,"*",1.7,"*","*"
"Waterford School District","Waterford High School","*","*","*","*","*","*","*","*"
"Watertown School District","Watertown High School","*","*",8.1,"*","*","*",2.6,"*"
"West Hartford School District","Conard High School",7.8,3.8,4.5,2.3,"*","*","*","*"
"West Hartford School District","Hall High School",2.0,4.1,2.6,1.9,"*","*","*","*"
"West Haven School District","West Haven High School","*","*",24.9,18.4,"*","*",3.0,1.7
"Westbrook School District","Westbrook High School","*","*","*","*","*","*","*","*"
"Weston School District","Weston High School","*","*","*","*","*","*","*","*"
"Westport School District","Staples High School","*","*","*","*","*","*","*","*"
"Wethersfield School District","Wethersfield High School","*","*","*","*","*","*","*","*"
"Wilton School District","Wilton High School","*","*","*","*","*","*","*","*"
"Windham School District","Windham High School",27.6,"*","*","*",3.2,"*","*","*"
"Windsor Locks School District","Windsor Locks High School",6.1,"*","*","*",4.6,"*","*","*"
"Windsor School District","Windsor High School","*","*","*","*","*","*","*","*"
"Wolcott School District","Wolcott High School","*","*","*","*","*","*","*","*"
"Woodstock Academy District","Woodstock Academy","*","*","*","*","*","*","*","*"

