"Five-Year Graduation Rates, 2011-12"
"All Districts, All Schools, Free/Reduced Price Meal Eligibility"

"",,,,"Non-Graduates",,,
"Connecticut Technical High School System","A. I. Prince Technical High School","Eligible For Reduced Lunch",29,"*","*","*","*"
"Connecticut Technical High School System","A. I. Prince Technical High School","Not Eligible For Lunch",23,"*","*","*","*"
"Connecticut Technical High School System","Bullard-Havens Technical High School","Eligible For Free Lunch",118,"*","*",6,5.1
"Connecticut Technical High School System","Bullard-Havens Technical High School","Eligible For Reduced Lunch",51,"*","*","*","*"
"Connecticut Technical High School System","Bullard-Havens Technical High School","Not Eligible For Lunch",34,"*","*","*","*"
"Connecticut Technical High School System","E. C. Goodwin Technical High School","Eligible For Free Lunch",79,"*","*",6,7.6
"Connecticut Technical High School System","E. C. Goodwin Technical High School","Eligible For Reduced Lunch",24,"*","*","*","*"
"Connecticut Technical High School System","E. C. Goodwin Technical High School","Not Eligible For Lunch",26,"*","*","*","*"
"Connecticut Technical High School System","Eli Whitney Technical High School","Eligible For Free Lunch",96,"*","*",9,9.4
"Connecticut Technical High School System","Eli Whitney Technical High School","Eligible For Reduced Lunch",22,"*","*","*","*"
"Connecticut Technical High School System","Eli Whitney Technical High School","Not Eligible For Lunch",7,"*","*","*","*"
"Connecticut Technical High School System","Ella T. Grasso Southeastern Technical High School","Eligible For Free Lunch",59,"*","*","*","*"
"Connecticut Technical High School System","Ella T. Grasso Southeastern Technical High School","Eligible For Reduced Lunch",21,"*","*","*","*"
"Connecticut Technical High School System","Ella T. Grasso Southeastern Technical High School","Not Eligible For Lunch",74,"*","*","*","*"
"Connecticut Technical High School System","Emmett O'Brien Technical High School","Eligible For Free Lunch",36,"*","*","*","*"
"Connecticut Technical High School System","Emmett O'Brien Technical High School","Eligible For Reduced Lunch",24,"*","*","*","*"
"Connecticut Technical High School System","Emmett O'Brien Technical High School","Not Eligible For Lunch",74,"*","*","*","*"
"Connecticut Technical High School System","H. C. Wilcox Technical High School","Eligible For Free Lunch",62,"*","*","*","*"
"Connecticut Technical High School System","H. C. Wilcox Technical High School","Eligible For Reduced Lunch",31,"*","*","*","*"
"Connecticut Technical High School System","H. C. Wilcox Technical High School","Not Eligible For Lunch",112,"*","*","*","*"
"Connecticut Technical High School System","H. H. Ellis Technical High School","Eligible For Free Lunch",29,"*","*","*","*"
"Connecticut Technical High School System","H. H. Ellis Technical High School","Eligible For Reduced Lunch",20,"*","*","*","*"
"Connecticut Technical High School System","H. H. Ellis Technical High School","Not Eligible For Lunch",82,"*","*","*","*"
"Connecticut Technical High School System","Henry Abbott Technical High School","Eligible For Free Lunch",44,"*","*","*","*"
"Connecticut Technical High School System","Henry Abbott Technical High School","Eligible For Reduced Lunch",28,"*","*","*","*"
"Connecticut Technical High School System","Henry Abbott Technical High School","Not Eligible For Lunch",89,"*","*","*","*"
"Connecticut Technical High School System","Howell Cheney Technical High School","Eligible For Free Lunch",33,"*","*","*","*"
"Connecticut Technical High School System","Howell Cheney Technical High School","Eligible For Reduced Lunch",16,"*","*","*","*"
"Connecticut Technical High School System","Howell Cheney Technical High School","Not Eligible For Lunch",94,"*","*","*","*"
"Connecticut Technical High School System","Norwich Technical High School","Eligible For Free Lunch",43,"*","*","*","*"
"Connecticut Technical High School System","Norwich Technical High School","Eligible For Reduced Lunch",27,"*","*","*","*"
"Connecticut Technical High School System","Norwich Technical High School","Not Eligible For Lunch",82,"*","*","*","*"
"Connecticut Technical High School System","Oliver Wolcott Technical High School","Eligible For Free Lunch",29,"*","*","*","*"
"Connecticut Technical High School System","Oliver Wolcott Technical High School","Eligible For Reduced Lunch",18,"*","*","*","*"
"Connecticut Technical High School System","Oliver Wolcott Technical High School","Not Eligible For Lunch",116,"*","*","*","*"
"Connecticut Technical High School System","Platt Technical High School","Eligible For Free Lunch",73,"*","*","*","*"
"Connecticut Technical High School System","Platt Technical High School","Eligible For Reduced Lunch",32,"*","*","*","*"
"Connecticut Technical High School System","Platt Technical High School","Not Eligible For Lunch",113,"*","*","*","*"
"Connecticut Technical High School System","Vinal Technical High School","Eligible For Free Lunch",22,"*","*","*","*"
"Connecticut Technical High School System","Vinal Technical High School","Eligible For Reduced Lunch",17,"*","*","*","*"
"Connecticut Technical High School System","Vinal Technical High School","Not Eligible For Lunch",90,"*","*","*","*"
"Connecticut Technical High School System","W. F. Kaynor Technical High School","Eligible For Free Lunch",70,"*","*","*","*"
"Connecticut Technical High School System","W. F. Kaynor Technical High School","Eligible For Reduced Lunch",38,"*","*","*","*"
"Connecticut Technical High School System","W. F. Kaynor Technical High School","Not Eligible For Lunch",66,"*","*","*","*"
"Connecticut Technical High School System","Windham Technical High School","Eligible For Free Lunch",44,"*","*","*","*"
"Connecticut Technical High School System","Windham Technical High School","Eligible For Reduced Lunch",21,"*","*","*","*"
"Connecticut Technical High School System","Windham Technical High School","Not Eligible For Lunch",73,"*","*","*","*"
"Coventry School District","Coventry High School","Eligible For Free Lunch",17,"*","*","*","*"
"Coventry School District","Coventry High School","Eligible For Reduced Lunch",13,"*","*","*","*"
"Coventry School District","Coventry High School","Not Eligible For Lunch",118,"*","*","*","*"
"Cromwell School District","Cromwell High School","Eligible For Free Lunch",26,"*","*","*","*"
"Cromwell School District","Cromwell High School","Eligible For Reduced Lunch",8,"*","*","*","*"
"Cromwell School District","Cromwell High School","Not Eligible For Lunch",111,"*","*","*","*"
"Danbury School District","Danbury High School","Eligible For Free Lunch",237,"*","*",45,19.0
"Danbury School District","Danbury High School","Eligible For Reduced Lunch",74,"*","*","*","*"
"Danbury School District","Danbury High School","Not Eligible For Lunch",393,"*","*","*","*"
"Darien School District","Darien High School","Eligible For Free Lunch",6,"*","*","*","*"
"Darien School District","Darien High School","Eligible For Reduced Lunch",6,"*","*","*","*"
"Darien School District","Darien High School","Not Eligible For Lunch",295,"*","*","*","*"
"Derby School District","Derby High School","Eligible For Free Lunch",41,"*","*",11,26.8
"Derby School District","Derby High School","Eligible For Reduced Lunch",22,"*","*","*","*"
"Derby School District","Derby High School","Not Eligible For Lunch",46,"*","*","*","*"
"East Granby School District","East Granby High School","Eligible For Free Lunch","*","*","*","*","*"
"East Granby School District","East Granby High School","Not Eligible For Lunch","*","*","*","*","*"
"East Haddam School District","Nathan Hale-Ray High School","Eligible For Free Lunch","*","*","*","*","*"
"East Haddam School District","Nathan Hale-Ray High School","Eligible For Reduced Lunch","*","*","*","*","*"
"East Haddam School District","Nathan Hale-Ray High School","Not Eligible For Lunch",86,"*","*","*","*"
"East Hampton School District","East Hampton High School","Eligible For Free Lunch",8,"*","*","*","*"
"East Hampton School District","East Hampton High School","Eligible For Reduced Lunch",14,"*","*","*","*"
"East Hampton School District","East Hampton High School","Not Eligible For Lunch",137,"*","*","*","*"
"East Hartford School District","Connecticut IB Academy","Eligible For Free Lunch","*","*","*","*","*"
"East Hartford School District","Connecticut IB Academy","Eligible For Reduced Lunch","*","*","*","*","*"
"East Hartford School District","Connecticut IB Academy","Not Eligible For Lunch",23,"*","*","*","*"
"East Hartford School District","East Hartford High School","Eligible For Free Lunch",204,"*","*",30,14.7
"East Hartford School District","East Hartford High School","Eligible For Reduced Lunch",76,"*","*","*","*"
"East Hartford School District","East Hartford High School","Not Eligible For Lunch",130,"*","*",6,4.6
"East Haven School District","East Haven High School","Eligible For Free Lunch",73,"*","*",22,30.1
"East Haven School District","East Haven High School","Eligible For Reduced Lunch",35,"*","*",7,20.0
"East Haven School District","East Haven High School","Not Eligible For Lunch",106,"*","*",16,15.1
"East Lyme School District","East Lyme High School","Eligible For Free Lunch",18,"*","*","*","*"
"East Lyme School District","East Lyme High School","Eligible For Reduced Lunch",18,"*","*","*","*"
"East Lyme School District","East Lyme High School","Not Eligible For Lunch",260,"*","*",9,3.5
"East Windsor School District","East Windsor High School","Eligible For Free Lunch",21,"*","*","*","*"
"East Windsor School District","East Windsor High School","Eligible For Reduced Lunch",10,"*","*","*","*"
"East Windsor School District","East Windsor High School","Not Eligible For Lunch",54,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Eligible For Free Lunch","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Eligible For Reduced Lunch","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Not Eligible For Lunch",27,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Eligible For Free Lunch",14,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Eligible For Reduced Lunch",9,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Not Eligible For Lunch",21,"*","*","*","*"
"Ellington School District","Ellington High School","Eligible For Free Lunch",12,"*","*","*","*"
"Ellington School District","Ellington High School","Eligible For Reduced Lunch",6,"*","*","*","*"
"Ellington School District","Ellington High School","Not Eligible For Lunch",181,"*","*",7,3.9
"Elm City College Preparatory School District","Elm City College Preparatory School","Eligible For Free Lunch",11,"*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","Eligible For Reduced Lunch","*","*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","Not Eligible For Lunch","*","*","*","*","*"
"Enfield School District","Enfield High School","Eligible For Free Lunch",45,"*","*",12,26.7
"Enfield School District","Enfield High School","Eligible For Reduced Lunch",12,"*","*","*","*"
"Enfield School District","Enfield High School","Not Eligible For Lunch",136,"*","*",8,5.9
"Enfield School District","Enrico Fermi High School","Eligible For Free Lunch",57,"*","*",13,22.8
"Enfield School District","Enrico Fermi High School","Eligible For Reduced Lunch",25,"*","*","*","*"
"Enfield School District","Enrico Fermi High School","Not Eligible For Lunch",221,"*","*",13,5.9
"Explorations District","Explorations","Eligible For Free Lunch","*","*","*",8,72.7
"Explorations District","Explorations","Eligible For Reduced Lunch","*","*","*","*","*"
"Explorations District","Explorations","Not Eligible For Lunch",15,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Eligible For Free Lunch",22,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Eligible For Reduced Lunch",11,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Not Eligible For Lunch",319,"*","*","*","*"
"Fairfield School District","Fairfield Warde High School","Eligible For Free Lunch",35,"*","*","*","*"
"Fairfield School District","Fairfield Warde High School","Eligible For Reduced Lunch",14,"*","*","*","*"
"Fairfield School District","Fairfield Warde High School","Not Eligible For Lunch",289,"*","*",7,2.4
"Farmington School District","Farmington High School","Eligible For Free Lunch",22,"*","*","*","*"
"Farmington School District","Farmington High School","Eligible For Reduced Lunch",13,"*","*","*","*"
"Farmington School District","Farmington High School","Not Eligible For Lunch",263,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","Eligible For Free Lunch",29,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","Eligible For Reduced Lunch",17,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","Not Eligible For Lunch",460,"*","*",6,1.3
"Granby School District","Granby Memorial High School","Eligible For Free Lunch","*","*","*","*","*"
"Granby School District","Granby Memorial High School","Eligible For Reduced Lunch","*","*","*","*","*"
"Granby School District","Granby Memorial High School","Not Eligible For Lunch",177,"*","*","*","*"
"Greenwich School District","Greenwich High School","Eligible For Free Lunch",63,"*","*","*","*"
"Greenwich School District","Greenwich High School","Eligible For Reduced Lunch",31,"*","*","*","*"
"Greenwich School District","Greenwich High School","Not Eligible For Lunch",546,"*","*",18,3.3
"Griswold School District","Griswold High School","Eligible For Free Lunch",40,"*","*","*","*"
"Griswold School District","Griswold High School","Eligible For Reduced Lunch",21,"*","*","*","*"
"Griswold School District","Griswold High School","Not Eligible For Lunch",122,"*","*",9,7.4
"Groton School District","Robert E. Fitch High School","Eligible For Free Lunch",110,"*","*",25,22.7
"Groton School District","Robert E. Fitch High School","Eligible For Reduced Lunch",30,"*","*",7,23.3
"Groton School District","Robert E. Fitch High School","Not Eligible For Lunch",199,"*","*",20,10.1
"Guilford School District","Guilford High School","Eligible For Free Lunch",16,"*","*","*","*"
"Guilford School District","Guilford High School","Eligible For Reduced Lunch",13,"*","*","*","*"
"Guilford School District","Guilford High School","Not Eligible For Lunch",255,"*","*","*","*"
"Hamden School District","Hamden High School","Eligible For Free Lunch",156,"*","*",25,16.0
"Hamden School District","Hamden High School","Eligible For Reduced Lunch",57,"*","*","*","*"
"Hamden School District","Hamden High School","Not Eligible For Lunch",283,"*","*","*","*"
"Hartford School District","Bulkeley High School Upper School","Eligible For Free Lunch",235,"*","*",52,22.1
"Hartford School District","Bulkeley High School Upper School","Eligible For Reduced Lunch",12,"*","*","*","*"
"Hartford School District","Capital Preparatory Magnet School","Eligible For Free Lunch",16,"*","*","*","*"
"Hartford School District","Capital Preparatory Magnet School","Eligible For Reduced Lunch",9,"*","*","*","*"
"Hartford School District","Capital Preparatory Magnet School","Not Eligible For Lunch",8,"*","*","*","*"
"Hartford School District","Classical Magnet School","Eligible For Free Lunch",32,"*","*","*","*"
"Hartford School District","Classical Magnet School","Eligible For Reduced Lunch",18,"*","*","*","*"
"Hartford School District","Classical Magnet School","Not Eligible For Lunch",30,"*","*","*","*"
"Hartford School District","Culinary Arts Academy","Eligible For Free Lunch",50,"*","*",17,34.0
"Hartford School District","Culinary Arts Academy","Eligible For Reduced Lunch","*","*","*","*","*"
"Hartford School District","Culinary Arts Academy","Not Eligible For Lunch","*","*","*","*","*"
"Hartford School District","HPHS Academy of Engineering and Green Technology","Eligible For Free Lunch",126,"*","*",25,19.8
"Hartford School District","HPHS Academy of Engineering and Green Technology","Eligible For Reduced Lunch","*","*","*","*","*"
"Hartford School District","HPHS Academy of Engineering and Green Technology","Not Eligible For Lunch","*","*","*","*","*"
"Hartford School District","HPHS Academy of Nursing and Health Science","Eligible For Free Lunch",118,"*","*",30,25.4
"Hartford School District","HPHS Academy of Nursing and Health Science","Eligible For Reduced Lunch",6,"*","*","*","*"
"Hartford School District","HPHS Academy of Nursing and Health Science","Not Eligible For Lunch","*","*","*","*","*"
"Hartford School District","HPHS Law and Government Academy","Eligible For Free Lunch",134,6,4.5,43,32.1
"Hartford School District","OPPortunity High School","Eligible For Free Lunch",67,"*","*",31,46.3
"Hartford School District","OPPortunity High School","Eligible For Reduced Lunch","*","*","*","*","*"
"Hartford School District","OPPortunity High School","Not Eligible For Lunch","*","*","*","*","*"
"Hartford School District","Pathways Academy of Technology and Design","Eligible For Free Lunch",39,"*","*","*","*"
"Hartford School District","Pathways Academy of Technology and Design","Eligible For Reduced Lunch",17,"*","*","*","*"
"Hartford School District","Pathways Academy of Technology and Design","Not Eligible For Lunch",28,"*","*","*","*"
"Hartford School District","Sports and Medical Sciences Academy","Eligible For Free Lunch",101,"*","*","*","*"
"Hartford School District","Sports and Medical Sciences Academy","Eligible For Reduced Lunch","*","*","*","*","*"
"Hartford School District","Sports and Medical Sciences Academy","Not Eligible For Lunch","*","*","*","*","*"
"Hartford School District","University High of Science and Engineering","Eligible For Free Lunch",39,"*","*",6,15.4
"Hartford School District","University High of Science and Engineering","Eligible For Reduced Lunch",14,"*","*","*","*"
"Hartford School District","University High of Science and Engineering","Not Eligible For Lunch",32,"*","*","*","*"
"Killingly School District","Killingly High School","Eligible For Free Lunch",58,"*","*",18,31.0
"Killingly School District","Killingly High School","Eligible For Reduced Lunch",25,"*","*","*","*"
"Killingly School District","Killingly High School","Not Eligible For Lunch",100,"*","*","*","*"
"Lebanon School District","Lyman Memorial High School","Eligible For Free Lunch",9,"*","*","*","*"
"Lebanon School District","Lyman Memorial High School","Eligible For Reduced Lunch",6,"*","*","*","*"
"Lebanon School District","Lyman Memorial High School","Not Eligible For Lunch",109,"*","*",7,6.4
"Ledyard School District","Ledyard High School","Eligible For Free Lunch",22,"*","*","*","*"
"Ledyard School District","Ledyard High School","Eligible For Reduced Lunch",6,"*","*","*","*"
"Ledyard School District","Ledyard High School","Not Eligible For Lunch",177,"*","*",7,4.0
"Lisbon School District","Community Connection - The Big Picture High School","Eligible For Free Lunch","*","*","*","*","*"
"Lisbon School District","Community Connection - The Big Picture High School","Not Eligible For Lunch","*","*","*","*","*"
"Litchfield School District","Litchfield High School","Eligible For Free Lunch","*","*","*","*","*"
"Litchfield School District","Litchfield High School","Eligible For Reduced Lunch","*","*","*","*","*"
"Litchfield School District","Litchfield High School","Not Eligible For Lunch",88,"*","*","*","*"
"Madison School District","Daniel Hand High School","Eligible For Free Lunch","*","*","*","*","*"
"Madison School District","Daniel Hand High School","Eligible For Reduced Lunch","*","*","*","*","*"
"Madison School District","Daniel Hand High School","Not Eligible For Lunch",318,"*","*","*","*"
"Manchester School District","Manchester High School","Eligible For Free Lunch",191,"*","*",51,26.7
"Manchester School District","Manchester High School","Eligible For Reduced Lunch",66,"*","*",13,19.7
"Manchester School District","Manchester High School","Not Eligible For Lunch",215,"*","*",21,9.8
"Meriden School District","Francis T. Maloney High School","Eligible For Free Lunch",163,6,3.7,55,33.7
"Meriden School District","Francis T. Maloney High School","Eligible For Reduced Lunch",33,"*","*","*","*"
"Meriden School District","Francis T. Maloney High School","Not Eligible For Lunch",124,"*","*",14,11.3
"Meriden School District","Orville H. Platt High School","Eligible For Free Lunch",188,"*","*",58,30.9
"Meriden School District","Orville H. Platt High School","Eligible For Reduced Lunch",25,"*","*","*","*"
"Meriden School District","Orville H. Platt High School","Not Eligible For Lunch",86,"*","*",10,11.6
"Middletown School District","Middletown High School","Eligible For Free Lunch",114,"*","*",25,21.9
"Middletown School District","Middletown High School","Eligible For Reduced Lunch",32,"*","*","*","*"
"Middletown School District","Middletown High School","Not Eligible For Lunch",176,"*","*","*","*"
"Milford School District","Jonathan Law High School","Eligible For Free Lunch",58,"*","*",14,24.1
"Milford School District","Jonathan Law High School","Eligible For Reduced Lunch",30,"*","*","*","*"
"Milford School District","Jonathan Law High School","Not Eligible For Lunch",177,"*","*",10,5.6
"Milford School District","Joseph A. Foran High School","Eligible For Free Lunch",30,"*","*","*","*"
"Milford School District","Joseph A. Foran High School","Eligible For Reduced Lunch",25,"*","*","*","*"
"Milford School District","Joseph A. Foran High School","Not Eligible For Lunch",188,"*","*","*","*"
"Monroe School District","Masuk High School","Eligible For Free Lunch",20,"*","*","*","*"
"Monroe School District","Masuk High School","Eligible For Reduced Lunch",11,"*","*","*","*"
"Monroe School District","Masuk High School","Not Eligible For Lunch",306,"*","*","*","*"
"Montville School District","Montville High School","Eligible For Free Lunch",36,"*","*",10,27.8
"Montville School District","Montville High School","Eligible For Reduced Lunch",25,"*","*","*","*"
"Montville School District","Montville High School","Not Eligible For Lunch",149,"*","*","*","*"
"Naugatuck School District","Naugatuck High School","Eligible For Free Lunch",107,"*","*",24,22.4
"Naugatuck School District","Naugatuck High School","Eligible For Reduced Lunch",46,"*","*",9,19.6
"Naugatuck School District","Naugatuck High School","Not Eligible For Lunch",214,"*","*",13,6.1
"New Britain School District","New Britain High School","Eligible For Free Lunch",394,"*","*",151,38.3
"New Britain School District","New Britain High School","Eligible For Reduced Lunch",89,"*","*",18,20.2
"New Britain School District","New Britain High School","Not Eligible For Lunch",152,"*","*",20,13.2
"New Canaan School District","New Canaan High School","Eligible For Reduced Lunch","*","*","*","*","*"
"New Canaan School District","New Canaan High School","Not Eligible For Lunch","*","*","*","*","*"
"New Fairfield School District","New Fairfield High School","Eligible For Free Lunch",16,"*","*","*","*"
"New Fairfield School District","New Fairfield High School","Eligible For Reduced Lunch",17,"*","*","*","*"
"New Fairfield School District","New Fairfield High School","Not Eligible For Lunch",198,"*","*","*","*"
"New Haven School District","Cooperative High School","Eligible For Free Lunch",82,"*","*","*","*"
"New Haven School District","Cooperative High School","Eligible For Reduced Lunch",26,"*","*","*","*"
"New Haven School District","Cooperative High School","Not Eligible For Lunch",27,"*","*","*","*"
"New Haven School District","High School In The Community","Eligible For Free Lunch",54,"*","*",22,40.7
"New Haven School District","High School In The Community","Eligible For Reduced Lunch",11,"*","*","*","*"
"New Haven School District","High School In The Community","Not Eligible For Lunch",8,"*","*","*","*"
"New Haven School District","Hill Regional Career High School","Eligible For Free Lunch",91,"*","*",11,12.1
"New Haven School District","Hill Regional Career High School","Eligible For Reduced Lunch",41,"*","*","*","*"
"New Haven School District","Hill Regional Career High School","Not Eligible For Lunch",23,"*","*","*","*"
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Eligible For Free Lunch",24,"*","*",7,29.2
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Eligible For Reduced Lunch",16,"*","*","*","*"
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Not Eligible For Lunch","*","*","*","*","*"
"New Haven School District","James Hillhouse High School","Eligible For Free Lunch",188,"*","*",72,38.3
"New Haven School District","James Hillhouse High School","Eligible For Reduced Lunch",30,"*","*",8,26.7
"New Haven School District","James Hillhouse High School","Not Eligible For Lunch",34,"*","*",16,47.1
"New Haven School District","Metropolitan Business Academy","Eligible For Free Lunch",32,"*","*","*","*"
"New Haven School District","Metropolitan Business Academy","Eligible For Reduced Lunch",7,"*","*","*","*"
"New Haven School District","Metropolitan Business Academy","Not Eligible For Lunch","*","*","*","*","*"
"New Haven School District","New Haven Academy","Eligible For Free Lunch",26,"*","*",6,23.1
"New Haven School District","New Haven Academy","Eligible For Reduced Lunch",11,"*","*","*","*"
"New Haven School District","New Haven Academy","Not Eligible For Lunch",8,"*","*","*","*"
"New Haven School District","Sound School","Eligible For Free Lunch",39,"*","*","*","*"
