"Five-Year Graduation Rates, 2012-13"
"All Districts, All Schools, Special Education Status"

"",,,,,,"Graduates",
"Colchester School District","=""0280011""","Bacon Academy","=""0286111""","Non-Special Education",224,216,96.4
"Colchester School District","=""0280011""","Bacon Academy","=""0286111""","Special Education",26,23,88.5
"Common Ground High School District","=""2680013""","Common Ground High School","=""2686113""","Non-Special Education","*","*","*"
"Common Ground High School District","=""2680013""","Common Ground High School","=""2686113""","Special Education","*","*","*"
"Connecticut Technical High School System","=""9000016""","A. I. Prince Technical High School","=""9001516""","Non-Special Education",159,145,91.2
"Connecticut Technical High School System","=""9000016""","A. I. Prince Technical High School","=""9001516""","Special Education",7,7,"*"
"Connecticut Technical High School System","=""9000016""","Bullard-Havens Technical High School","=""9001116""","Non-Special Education",190,183,96.3
"Connecticut Technical High School System","=""9000016""","Bullard-Havens Technical High School","=""9001116""","Special Education",6,6,"*"
"Connecticut Technical High School System","=""9000016""","E. C. Goodwin Technical High School","=""9001916""","Non-Special Education",121,"*","*"
"Connecticut Technical High School System","=""9000016""","E. C. Goodwin Technical High School","=""9001916""","Special Education",9,"*","*"
"Connecticut Technical High School System","=""9000016""","Eli Whitney Technical High School","=""9001416""","Non-Special Education",110,94,85.5
"Connecticut Technical High School System","=""9000016""","Eli Whitney Technical High School","=""9001416""","Special Education",9,9,"*"
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""","Non-Special Education",134,"*","*"
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""","Special Education",13,"*","*"
"Connecticut Technical High School System","=""9000016""","Emmett O'Brien Technical High School","=""9002516""","Non-Special Education",100,"*","*"
"Connecticut Technical High School System","=""9000016""","Emmett O'Brien Technical High School","=""9002516""","Special Education",16,"*","*"
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""","Non-Special Education",162,"*","*"
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""","Special Education",16,"*","*"
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","Non-Special Education",104,104,100.0
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","Special Education",9,9,"*"
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","Non-Special Education",123,"*","*"
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","Special Education",25,"*","*"
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","Non-Special Education",150,"*","*"
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","Special Education",18,"*","*"
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Non-Special Education",138,"*","*"
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Special Education",16,"*","*"
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Non-Special Education",152,"*","*"
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Special Education",14,"*","*"
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Non-Special Education",197,"*","*"
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Special Education",10,"*","*"
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","Non-Special Education",116,"*","*"
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","Special Education",25,"*","*"
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Non-Special Education","*","*","*"
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Special Education","*","*","*"
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Non-Special Education",121,"*","*"
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Special Education",11,"*","*"
"Coventry School District","=""0320011""","Coventry High School","=""0326111""","Non-Special Education",118,110,93.2
"Coventry School District","=""0320011""","Coventry High School","=""0326111""","Special Education",17,12,"*"
"Cromwell School District","=""0330011""","Cromwell High School","=""0336111""","Non-Special Education",125,"*","*"
"Cromwell School District","=""0330011""","Cromwell High School","=""0336111""","Special Education",15,"*","*"
"Danbury School District","=""0340011""","Alternative Center For Excellence","=""0346211""","Non-Special Education",26,"*","*"
"Danbury School District","=""0340011""","Alternative Center For Excellence","=""0346211""","Special Education",7,"*","*"
"Danbury School District","=""0340011""","Danbury High School","=""0346111""","Non-Special Education",668,586,87.7
"Danbury School District","=""0340011""","Danbury High School","=""0346111""","Special Education",67,42,62.7
"Darien School District","=""0350011""","Darien High School","=""0356111""","Non-Special Education",277,274,98.9
"Darien School District","=""0350011""","Darien High School","=""0356111""","Special Education",35,32,91.4
"Derby School District","=""0370011""","Derby High School","=""0376111""","Non-Special Education","*","*","*"
"Derby School District","=""0370011""","Derby High School","=""0376111""","Special Education","*","*","*"
"East Granby School District","=""0400011""","East Granby High School","=""0406111""","Non-Special Education",62,"*","*"
"East Granby School District","=""0400011""","East Granby High School","=""0406111""","Special Education",7,"*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray High School","=""0416111""","Non-Special Education",83,"*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray High School","=""0416111""","Special Education",12,"*","*"
"East Hampton School District","=""0420011""","East Hampton High School","=""0426111""","Non-Special Education",119,"*","*"
"East Hampton School District","=""0420011""","East Hampton High School","=""0426111""","Special Education",10,"*","*"
"East Hartford School District","=""0430011""","Connecticut IB Academy","=""0436311""","Non-Special Education","*","*","*"
"East Hartford School District","=""0430011""","Connecticut IB Academy","=""0436311""","Special Education","*","*","*"
"East Hartford School District","=""0430011""","East Hartford High School","=""0436211""","Non-Special Education",323,298,92.3
"East Hartford School District","=""0430011""","East Hartford High School","=""0436211""","Special Education",45,29,64.4
"East Hartford School District","=""0430011""","Stevens Alternate High school","=""0436411""","Non-Special Education",97,65,67.0
"East Hartford School District","=""0430011""","Stevens Alternate High school","=""0436411""","Special Education",19,12,"*"
"East Haven School District","=""0440011""","East Haven High School","=""0446111""","Non-Special Education",214,172,80.4
"East Haven School District","=""0440011""","East Haven High School","=""0446111""","Special Education",24,12,50.0
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""","Non-Special Education",262,"*","*"
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""","Special Education",44,"*","*"
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","Non-Special Education",76,"*","*"
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","Special Education",16,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","Non-Special Education","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","Special Education","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","Non-Special Education",33,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","Special Education",7,"*","*"
"Ellington School District","=""0480011""","Ellington High School","=""0486111""","Non-Special Education",179,170,95.0
"Ellington School District","=""0480011""","Ellington High School","=""0486111""","Special Education",18,16,"*"
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","Non-Special Education",13,10,"*"
"Enfield School District","=""0490011""","Enfield High School","=""0496111""","Non-Special Education",152,136,89.5
"Enfield School District","=""0490011""","Enfield High School","=""0496111""","Special Education",30,20,66.7
"Enfield School District","=""0490011""","Enrico Fermi High School","=""0496211""","Non-Special Education",225,"*","*"
"Enfield School District","=""0490011""","Enrico Fermi High School","=""0496211""","Special Education",30,"*","*"
"Explorations District","=""2720013""","Explorations","=""2726113""","Non-Special Education",23,"*","*"
"Explorations District","=""2720013""","Explorations","=""2726113""","Special Education",7,"*","*"
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""","Non-Special Education",342,334,97.7
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""","Special Education",41,34,82.9
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""","Non-Special Education",282,271,96.1
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""","Special Education",31,22,71.0
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","Non-Special Education",290,"*","*"
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","Special Education",28,"*","*"
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""","Non-Special Education",487,"*","*"
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""","Special Education",58,"*","*"
"Granby School District","=""0560011""","Granby Memorial High School","=""0566111""","Non-Special Education",184,"*","*"
"Granby School District","=""0560011""","Granby Memorial High School","=""0566111""","Special Education",9,"*","*"
"Greenwich School District","=""0570011""","Greenwich High School","=""0576111""","Non-Special Education",592,578,97.6
"Greenwich School District","=""0570011""","Greenwich High School","=""0576111""","Special Education",92,86,93.5
"Griswold School District","=""0580011""","Griswold High School","=""0586211""","Non-Special Education",149,"*","*"
"Griswold School District","=""0580011""","Griswold High School","=""0586211""","Special Education",17,"*","*"
"Groton School District","=""0590011""","Robert E. Fitch High School","=""0596111""","Non-Special Education",279,243,87.1
"Groton School District","=""0590011""","Robert E. Fitch High School","=""0596111""","Special Education",40,27,67.5
"Guilford School District","=""0600011""","Guilford High School","=""0606111""","Non-Special Education",242,"*","*"
"Guilford School District","=""0600011""","Guilford High School","=""0606111""","Special Education",35,"*","*"
"Hamden School District","=""0620011""","Hamden High School","=""0626111""","Non-Special Education",384,349,90.9
"Hamden School District","=""0620011""","Hamden High School","=""0626111""","Special Education",57,51,89.5
"Hartford School District","=""0640011""","Bulkeley High School Upper School","=""0647111""","Non-Special Education",151,"*","*"
"Hartford School District","=""0640011""","Bulkeley High School Upper School","=""0647111""","Special Education",25,"*","*"
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","Non-Special Education",33,33,100.0
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","Non-Special Education","*","*","*"
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","Special Education","*","*","*"
"Hartford School District","=""0640011""","Culinary Arts Academy","=""0646011""","Non-Special Education",55,41,74.5
"Hartford School District","=""0640011""","Culinary Arts Academy","=""0646011""","Special Education",20,10,50.0
"Hartford School District","=""0640011""","Great Path Academy High School at MCC","=""0647911""","Non-Special Education",60,"*","*"
"Hartford School District","=""0640011""","Great Path Academy High School at MCC","=""0647911""","Special Education",8,"*","*"
"Hartford School District","=""0640011""","HPHS Academy of Engineering and Green Technology","=""0647211""","Non-Special Education",88,"*","*"
"Hartford School District","=""0640011""","HPHS Academy of Engineering and Green Technology","=""0647211""","Special Education",28,"*","*"
"Hartford School District","=""0640011""","HPHS Academy of Nursing and Health Science","=""0647511""","Non-Special Education",117,85,72.6
"Hartford School District","=""0640011""","HPHS Academy of Nursing and Health Science","=""0647511""","Special Education",25,18,72.0
"Hartford School District","=""0640011""","HPHS Law and Government Academy","=""0647411""","Non-Special Education",106,"*","*"
"Hartford School District","=""0640011""","HPHS Law and Government Academy","=""0647411""","Special Education",17,"*","*"
"Hartford School District","=""0640011""","High School Inc.","=""0647611""","Non-Special Education",83,65,78.3
"Hartford School District","=""0640011""","High School Inc.","=""0647611""","Special Education",22,15,68.2
"Hartford School District","=""0640011""","Journalism and Media Academy Magnet School","=""0647711""","Non-Special Education",53,"*","*"
"Hartford School District","=""0640011""","Journalism and Media Academy Magnet School","=""0647711""","Special Education",6,"*","*"
"Hartford School District","=""0640011""","OPPortunity High School","=""0647811""","Non-Special Education",67,46,68.7
"Hartford School District","=""0640011""","OPPortunity High School","=""0647811""","Special Education",17,13,"*"
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""","Non-Special Education",59,"*","*"
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""","Special Education",12,"*","*"
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","Non-Special Education","*","*","*"
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","Special Education","*","*","*"
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""","Non-Special Education",86,"*","*"
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""","Special Education",8,"*","*"
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","Non-Special Education",189,156,82.5
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","Special Education",25,15,60.0
"Learn","=""2450014""","Connecticut River Academy","=""2456014""","Non-Special Education",23,"*","*"
"Learn","=""2450014""","Connecticut River Academy","=""2456014""","Special Education",6,"*","*"
"Learn","=""2450014""","Marine Science Magnet High School of Southeastern Connecticut","=""2456114""","Non-Special Education","*","*","*"
"Learn","=""2450014""","Three Rivers Middle College Magnet School","=""2456214""","Non-Special Education","*","*","*"
"Learn","=""2450014""","Three Rivers Middle College Magnet School","=""2456214""","Special Education","*","*","*"
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""","Non-Special Education",109,102,93.6
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""","Special Education",9,9,"*"
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","Non-Special Education",202,187,92.6
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","Special Education",22,22,100.0
"Lisbon School District","=""0730011""","Community Connection - The Big Picture High School","=""0736011""","Non-Special Education","*","*","*"
"Lisbon School District","=""0730011""","Community Connection - The Big Picture High School","=""0736011""","Special Education","*","*","*"
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","Non-Special Education",79,"*","*"
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","Special Education",7,"*","*"
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","Non-Special Education",277,"*","*"
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","Special Education",38,"*","*"
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","Non-Special Education",391,336,85.9
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","Special Education",51,38,74.5
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","Non-Special Education",283,231,81.6
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","Special Education",42,23,54.8
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","Non-Special Education",243,183,75.3
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","Special Education",42,25,59.5
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","Non-Special Education",314,275,87.6
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","Special Education",43,36,83.7
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","Non-Special Education",209,189,90.4
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","Special Education",44,31,70.5
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","Non-Special Education",215,207,96.3
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","Special Education",48,39,81.3
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","Non-Special Education",275,"*","*"
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","Special Education",32,"*","*"
"Montville School District","=""0860011""","Montville High School","=""0866111""","Non-Special Education",157,145,92.4
"Montville School District","=""0860011""","Montville High School","=""0866111""","Special Education",18,13,"*"
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","Non-Special Education",280,238,85.0
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","Special Education",52,35,67.3
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","Non-Special Education",532,377,70.9
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","Special Education",80,47,58.8
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","Non-Special Education",295,292,99.0
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","Special Education",43,39,90.7
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","Non-Special Education",232,"*","*"
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","Special Education",25,"*","*"
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","Non-Special Education",164,151,92.1
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","Special Education",9,7,"*"
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","Non-Special Education",54,35,64.8
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","Special Education",18,10,"*"
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","Non-Special Education",147,"*","*"
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","Special Education",6,"*","*"
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","Non-Special Education","*","*","*"
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","Special Education","*","*","*"
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","Non-Special Education",227,145,63.9
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","Special Education",31,17,54.8
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","Non-Special Education","*","*","*"
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","Special Education","*","*","*"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","Non-Special Education","*","*","*"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","Special Education","*","*","*"
"New Haven School District","=""0930011""","Sound School","=""0936711""","Non-Special Education",68,"*","*"
"New Haven School District","=""0930011""","Sound School","=""0936711""","Special Education",11,"*","*"
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Non-Special Education",265,193,72.8
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Special Education",39,21,53.8
"New London School District","=""0950011""","New London High School","=""0956111""","Non-Special Education",219,157,71.7
"New London School District","=""0950011""","New London High School","=""0956111""","Special Education",33,16,48.5
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Non-Special Education",337,315,93.5
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Special Education",43,32,74.4
"Newington School District","=""0940011""","Newington High School","=""0946111""","Non-Special Education",337,320,95.0
"Newington School District","=""0940011""","Newington High School","=""0946111""","Special Education",36,23,63.9
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","Non-Special Education",428,419,97.9
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","Special Education",39,31,79.5
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","Non-Special Education",149,"*","*"
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","Special Education",20,"*","*"
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","Non-Special Education",274,255,93.1
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","Special Education",31,25,80.6
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","Non-Special Education","*","*","*"
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","Special Education","*","*","*"
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","Non-Special Education",350,313,89.4
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","Special Education",36,33,91.7
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","Non-Special Education",318,290,91.2
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","Special Education",31,27,87.1
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","Non-Special Education",30,"*","*"
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","Special Education",9,"*","*"
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","Non-Special Education",504,447,88.7
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","Special Education",63,44,69.8
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Non-Special Education",129,123,95.3
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Special Education",6,6,"*"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Non-Special Education",146,"*","*"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Special Education",7,"*","*"
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Non-Special Education",167,154,92.2
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Special Education",32,21,65.6
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","Non-Special Education",177,164,92.7
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","Special Education",25,21,84.0
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","Non-Special Education",111,"*","*"
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","Special Education",10,"*","*"
"Portland School District","=""1130011""","Portland High School","=""1136111""","Non-Special Education",86,75,87.2
"Portland School District","=""1130011""","Portland High School","=""1136111""","Special Education",6,6,"*"
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","Non-Special Education",75,"*","*"
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","Special Education",17,"*","*"
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","Non-Special Education",96,"*","*"
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","Special Education",12,"*","*"
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","Non-Special Education",142,"*","*"
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","Special Education",20,"*","*"
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","Non-Special Education",353,343,97.2
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","Special Education",39,36,92.3
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","Non-Special Education",84,"*","*"
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","Special Education",13,"*","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","Non-Special Education",161,159,98.8
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","Special Education",13,13,"*"
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","Non-Special Education",236,228,96.6
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","Special Education",35,30,85.7
"Regional School District 08","=""2080012""","Region Alternative High School","=""2086212""","Non-Special Education","*","*","*"
"Regional School District 08","=""2080012""","Region Alternative High School","=""2086212""","Special Education","*","*","*"
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","Non-Special Education",209,"*","*"
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","Special Education",24,"*","*"
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","Non-Special Education",174,"*","*"
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","Special Education",24,"*","*"
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","Non-Special Education",31,"*","*"
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","Special Education",8,"*","*"
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""","Non-Special Education",71,"*","*"
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""","Special Education",13,"*","*"
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","Non-Special Education",127,"*","*"
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","Special Education",19,"*","*"
