"Five-Year Graduation Rates, 2013-14"
"All Districts, All Schools, Race/Ethnicity"

"",,,,,,"Graduates",
"Bridgeport School District","=""0150011""","Central High School","=""0156211""","Hawaiian or Pacific Islander","*","*","*"
"Bridgeport School District","=""0150011""","Harding High School","=""0156311""","Black",142,104,73.2
"Bridgeport School District","=""0150011""","Harding High School","=""0156311""","Hispanic",150,104,69.3
"Bridgeport School District","=""0150011""","Harding High School","=""0156311""","Indian or Alaska Native","*","*","*"
"Bridgeport School District","=""0150011""","Harding High School","=""0156311""","White",11,"*","*"
"Bridgeport School District","=""0150011""","Harding High School","=""0156311""","Asian","*","*","*"
"Bristol School District","=""0170011""","Bristol Central High School","=""0176111""","Black",20,"*","*"
"Bristol School District","=""0170011""","Bristol Central High School","=""0176111""","Hispanic",54,45,83.3
"Bristol School District","=""0170011""","Bristol Central High School","=""0176111""","Indian or Alaska Native","*","*","*"
"Bristol School District","=""0170011""","Bristol Central High School","=""0176111""","Two or More Races",12,"*","*"
"Bristol School District","=""0170011""","Bristol Central High School","=""0176111""","White",234,210,89.7
"Bristol School District","=""0170011""","Bristol Central High School","=""0176111""","Asian","*","*","*"
"Bristol School District","=""0170011""","Bristol Eastern High School","=""0176211""","Black",28,24,85.7
"Bristol School District","=""0170011""","Bristol Eastern High School","=""0176211""","Hispanic",45,31,68.9
"Bristol School District","=""0170011""","Bristol Eastern High School","=""0176211""","Two or More Races","*","*","*"
"Bristol School District","=""0170011""","Bristol Eastern High School","=""0176211""","White",253,234,92.5
"Bristol School District","=""0170011""","Bristol Eastern High School","=""0176211""","Asian","*","*","*"
"Brookfield School District","=""0180011""","Brookfield High School","=""0186111""","Black",6,6,"*"
"Brookfield School District","=""0180011""","Brookfield High School","=""0186111""","Hispanic",6,"*","*"
"Brookfield School District","=""0180011""","Brookfield High School","=""0186111""","White",212,212,100.0
"Brookfield School District","=""0180011""","Brookfield High School","=""0186111""","Asian",6,"*","*"
"Canton School District","=""0230011""","Canton High School","=""0236111""","Black","*","*","*"
"Canton School District","=""0230011""","Canton High School","=""0236111""","Hispanic","*","*","*"
"Canton School District","=""0230011""","Canton High School","=""0236111""","Two or More Races","*","*","*"
"Canton School District","=""0230011""","Canton High School","=""0236111""","White",127,123,96.9
"Canton School District","=""0230011""","Canton High School","=""0236111""","Asian","*","*","*"
"Capitol Region Education Council","=""2410014""","Academy of Aerospace and Engineering","=""2415114""","Black",9,9,"*"
"Capitol Region Education Council","=""2410014""","Academy of Aerospace and Engineering","=""2415114""","Hispanic",10,"*","*"
"Capitol Region Education Council","=""2410014""","Academy of Aerospace and Engineering","=""2415114""","White",6,6,"*"
"Capitol Region Education Council","=""2410014""","Academy of Aerospace and Engineering","=""2415114""","Asian",6,"*","*"
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of  the Arts High School - Full Time","=""2416414""","Black",20,"*","*"
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of  the Arts High School - Full Time","=""2416414""","Hispanic",29,"*","*"
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of  the Arts High School - Full Time","=""2416414""","Indian or Alaska Native","*","*","*"
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of  the Arts High School - Full Time","=""2416414""","Two or More Races","*","*","*"
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of  the Arts High School - Full Time","=""2416414""","White",40,"*","*"
"Capitol Region Education Council","=""2410014""","Medical Professions and Teacher Preparation Academy","=""2416514""","Black",23,"*","*"
"Capitol Region Education Council","=""2410014""","Medical Professions and Teacher Preparation Academy","=""2416514""","Hispanic",10,"*","*"
"Capitol Region Education Council","=""2410014""","Medical Professions and Teacher Preparation Academy","=""2416514""","Indian or Alaska Native","*","*","*"
"Capitol Region Education Council","=""2410014""","Medical Professions and Teacher Preparation Academy","=""2416514""","Two or More Races","*","*","*"
"Capitol Region Education Council","=""2410014""","Medical Professions and Teacher Preparation Academy","=""2416514""","White",9,9,"*"
"Capitol Region Education Council","=""2410014""","Medical Professions and Teacher Preparation Academy","=""2416514""","Asian","*","*","*"
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""","Black",59,"*","*"
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""","Hispanic",11,11,"*"
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""","Indian or Alaska Native","*","*","*"
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""","Two or More Races","*","*","*"
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""","White",20,20,100.0
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""","Asian","*","*","*"
"Capitol Region Education Council","=""2410014""","Public Safety Academy","=""2415214""","Black",16,"*","*"
"Capitol Region Education Council","=""2410014""","Public Safety Academy","=""2415214""","Hispanic",15,"*","*"
"Capitol Region Education Council","=""2410014""","Public Safety Academy","=""2415214""","Indian or Alaska Native","*","*","*"
"Capitol Region Education Council","=""2410014""","Public Safety Academy","=""2415214""","White","*","*","*"
"Cheshire School District","=""0250011""","Cheshire High School","=""0256111""","Black",6,"*","*"
"Cheshire School District","=""0250011""","Cheshire High School","=""0256111""","Hispanic",12,12,"*"
"Cheshire School District","=""0250011""","Cheshire High School","=""0256111""","White",315,"*","*"
"Cheshire School District","=""0250011""","Cheshire High School","=""0256111""","Asian",31,31,100.0
"Clinton School District","=""0270011""","The Morgan School","=""0276111""","Black","*","*","*"
"Clinton School District","=""0270011""","The Morgan School","=""0276111""","Hispanic",10,"*","*"
"Clinton School District","=""0270011""","The Morgan School","=""0276111""","Indian or Alaska Native","*","*","*"
"Clinton School District","=""0270011""","The Morgan School","=""0276111""","Two or More Races","*","*","*"
"Clinton School District","=""0270011""","The Morgan School","=""0276111""","White",107,104,97.2
"Clinton School District","=""0270011""","The Morgan School","=""0276111""","Asian","*","*","*"
"Clinton School District","=""0270011""","The Morgan School","=""0276111""","Hawaiian or Pacific Islander","*","*","*"
"Colchester School District","=""0280011""","Bacon Academy","=""0286111""","Black",10,10,"*"
"Colchester School District","=""0280011""","Bacon Academy","=""0286111""","Hispanic",12,12,"*"
"Colchester School District","=""0280011""","Bacon Academy","=""0286111""","Indian or Alaska Native","*","*","*"
"Colchester School District","=""0280011""","Bacon Academy","=""0286111""","Two or More Races","*","*","*"
"Colchester School District","=""0280011""","Bacon Academy","=""0286111""","White",216,211,97.7
"Colchester School District","=""0280011""","Bacon Academy","=""0286111""","Asian",6,"*","*"
"Common Ground High School District","=""2680013""","Common Ground High School","=""2686113""","Black",9,9,"*"
"Common Ground High School District","=""2680013""","Common Ground High School","=""2686113""","Hispanic",13,"*","*"
"Common Ground High School District","=""2680013""","Common Ground High School","=""2686113""","Two or More Races","*","*","*"
"Common Ground High School District","=""2680013""","Common Ground High School","=""2686113""","White","*","*","*"
"Connecticut Technical High School System","=""9000016""","A. I. Prince Technical High School","=""9001516""","Black",69,66,95.7
"Connecticut Technical High School System","=""9000016""","A. I. Prince Technical High School","=""9001516""","Hispanic",101,96,95.0
"Connecticut Technical High School System","=""9000016""","A. I. Prince Technical High School","=""9001516""","White","*","*","*"
"Connecticut Technical High School System","=""9000016""","A. I. Prince Technical High School","=""9001516""","Asian","*","*","*"
"Connecticut Technical High School System","=""9000016""","Bullard-Havens Technical High School","=""9001116""","Black",71,"*","*"
"Connecticut Technical High School System","=""9000016""","Bullard-Havens Technical High School","=""9001116""","Hispanic",103,90,87.4
"Connecticut Technical High School System","=""9000016""","Bullard-Havens Technical High School","=""9001116""","White","*","*","*"
"Connecticut Technical High School System","=""9000016""","Bullard-Havens Technical High School","=""9001116""","Asian","*","*","*"
"Connecticut Technical High School System","=""9000016""","E. C. Goodwin Technical High School","=""9001916""","Black",22,"*","*"
"Connecticut Technical High School System","=""9000016""","E. C. Goodwin Technical High School","=""9001916""","Hispanic",78,78,100.0
"Connecticut Technical High School System","=""9000016""","E. C. Goodwin Technical High School","=""9001916""","Indian or Alaska Native","*","*","*"
"Connecticut Technical High School System","=""9000016""","E. C. Goodwin Technical High School","=""9001916""","Two or More Races","*","*","*"
"Connecticut Technical High School System","=""9000016""","E. C. Goodwin Technical High School","=""9001916""","White",36,34,94.4
"Connecticut Technical High School System","=""9000016""","Eli Whitney Technical High School","=""9001416""","Black",48,"*","*"
"Connecticut Technical High School System","=""9000016""","Eli Whitney Technical High School","=""9001416""","Hispanic",55,48,87.3
"Connecticut Technical High School System","=""9000016""","Eli Whitney Technical High School","=""9001416""","White","*","*","*"
"Connecticut Technical High School System","=""9000016""","Eli Whitney Technical High School","=""9001416""","Asian","*","*","*"
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""","Black",10,"*","*"
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""","Hispanic",45,"*","*"
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""","Indian or Alaska Native","*","*","*"
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""","Two or More Races","*","*","*"
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""","White",67,65,97.0
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""","Asian","*","*","*"
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""","Hawaiian or Pacific Islander","*","*","*"
"Connecticut Technical High School System","=""9000016""","Emmett O'Brien Technical High School","=""9002516""","Black","*","*","*"
"Connecticut Technical High School System","=""9000016""","Emmett O'Brien Technical High School","=""9002516""","Hispanic",19,"*","*"
"Connecticut Technical High School System","=""9000016""","Emmett O'Brien Technical High School","=""9002516""","White",95,"*","*"
"Connecticut Technical High School System","=""9000016""","Emmett O'Brien Technical High School","=""9002516""","Asian","*","*","*"
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""","Black",7,7,"*"
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""","Hispanic",46,44,95.7
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""","Two or More Races","*","*","*"
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""","White",121,119,98.3
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""","Asian","*","*","*"
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","Black","*","*","*"
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","Hispanic","*","*","*"
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","Indian or Alaska Native","*","*","*"
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","Two or More Races","*","*","*"
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","White",102,"*","*"
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","Asian","*","*","*"
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","Black",8,8,"*"
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","Hispanic",58,56,96.6
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","Indian or Alaska Native","*","*","*"
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","White",72,69,95.8
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","Asian","*","*","*"
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","Black",29,"*","*"
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","Hispanic",39,39,100.0
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","Indian or Alaska Native","*","*","*"
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","Two or More Races",6,6,"*"
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","White",76,76,100.0
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","Asian","*","*","*"
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Black","*","*","*"
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Hispanic",18,"*","*"
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Indian or Alaska Native","*","*","*"
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Two or More Races",12,12,"*"
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","White",117,115,98.3
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Asian","*","*","*"
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Black","*","*","*"
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Hispanic",9,9,"*"
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Two or More Races","*","*","*"
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","White",130,"*","*"
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Asian","*","*","*"
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Black",33,"*","*"
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Hispanic",56,54,96.4
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Indian or Alaska Native","*","*","*"
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Two or More Races","*","*","*"
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","White",114,"*","*"
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Asian","*","*","*"
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","Black",18,"*","*"
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","Hispanic",12,"*","*"
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","White",111,104,93.7
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Black",25,25,100.0
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Hispanic",45,45,100.0
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Indian or Alaska Native","*","*","*"
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Two or More Races","*","*","*"
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","White",106,"*","*"
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Asian","*","*","*"
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Black","*","*","*"
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Hispanic",28,26,92.9
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Indian or Alaska Native","*","*","*"
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Two or More Races","*","*","*"
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","White",95,95,100.0
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Asian","*","*","*"
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Hawaiian or Pacific Islander","*","*","*"
"Coventry School District","=""0320011""","Coventry High School","=""0326111""","Black","*","*","*"
"Coventry School District","=""0320011""","Coventry High School","=""0326111""","Hispanic","*","*","*"
"Coventry School District","=""0320011""","Coventry High School","=""0326111""","Two or More Races","*","*","*"
"Coventry School District","=""0320011""","Coventry High School","=""0326111""","White",120,"*","*"
"Coventry School District","=""0320011""","Coventry High School","=""0326111""","Asian","*","*","*"
"Cromwell School District","=""0330011""","Cromwell High School","=""0336111""","Black",11,"*","*"
"Cromwell School District","=""0330011""","Cromwell High School","=""0336111""","Hispanic",11,11,"*"
"Cromwell School District","=""0330011""","Cromwell High School","=""0336111""","Two or More Races","*","*","*"
"Cromwell School District","=""0330011""","Cromwell High School","=""0336111""","White",106,98,92.5
"Cromwell School District","=""0330011""","Cromwell High School","=""0336111""","Asian","*","*","*"
"Danbury School District","=""0340011""","Danbury High School","=""0346111""","Black",77,66,85.7
"Danbury School District","=""0340011""","Danbury High School","=""0346111""","Hispanic",234,184,78.6
"Danbury School District","=""0340011""","Danbury High School","=""0346111""","Two or More Races",7,7,"*"
"Danbury School District","=""0340011""","Danbury High School","=""0346111""","White",313,288,92.0
"Danbury School District","=""0340011""","Danbury High School","=""0346111""","Asian",71,65,91.5
"Darien School District","=""0350011""","Darien High School","=""0356111""","Black","*","*","*"
"Darien School District","=""0350011""","Darien High School","=""0356111""","Hispanic",17,17,"*"
"Darien School District","=""0350011""","Darien High School","=""0356111""","White",302,297,98.3
"Darien School District","=""0350011""","Darien High School","=""0356111""","Asian","*","*","*"
"Derby School District","=""0370011""","Derby High School","=""0376111""","Black",21,16,76.2
"Derby School District","=""0370011""","Derby High School","=""0376111""","Hispanic",22,18,81.8
"Derby School District","=""0370011""","Derby High School","=""0376111""","Two or More Races","*","*","*"
"Derby School District","=""0370011""","Derby High School","=""0376111""","White",55,50,90.9
"Derby School District","=""0370011""","Derby High School","=""0376111""","Asian","*","*","*"
"East Granby School District","=""0400011""","East Granby High School","=""0406111""","Black","*","*","*"
"East Granby School District","=""0400011""","East Granby High School","=""0406111""","Hispanic","*","*","*"
"East Granby School District","=""0400011""","East Granby High School","=""0406111""","Two or More Races","*","*","*"
"East Granby School District","=""0400011""","East Granby High School","=""0406111""","White",53,"*","*"
"East Granby School District","=""0400011""","East Granby High School","=""0406111""","Asian","*","*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray High School","=""0416111""","Black","*","*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray High School","=""0416111""","Hispanic","*","*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray High School","=""0416111""","White",93,89,95.7
"East Haddam School District","=""0410011""","Nathan Hale-Ray High School","=""0416111""","Asian","*","*","*"
"East Hampton School District","=""0420011""","East Hampton High School","=""0426111""","Black","*","*","*"
"East Hampton School District","=""0420011""","East Hampton High School","=""0426111""","Hispanic","*","*","*"
"East Hampton School District","=""0420011""","East Hampton High School","=""0426111""","Two or More Races","*","*","*"
"East Hampton School District","=""0420011""","East Hampton High School","=""0426111""","White",111,"*","*"
"East Hampton School District","=""0420011""","East Hampton High School","=""0426111""","Asian","*","*","*"
"East Hartford School District","=""0430011""","Connecticut IB Academy","=""0436311""","Black",15,15,"*"
"East Hartford School District","=""0430011""","Connecticut IB Academy","=""0436311""","Hispanic","*","*","*"
"East Hartford School District","=""0430011""","Connecticut IB Academy","=""0436311""","White",19,19,"*"
"East Hartford School District","=""0430011""","Connecticut IB Academy","=""0436311""","Asian","*","*","*"
"East Hartford School District","=""0430011""","East Hartford High School","=""0436211""","Black",113,100,88.5
"East Hartford School District","=""0430011""","East Hartford High School","=""0436211""","Hispanic",152,124,81.6
"East Hartford School District","=""0430011""","East Hartford High School","=""0436211""","Indian or Alaska Native","*","*","*"
"East Hartford School District","=""0430011""","East Hartford High School","=""0436211""","White",64,59,92.2
"East Hartford School District","=""0430011""","East Hartford High School","=""0436211""","Asian","*","*","*"
"East Hartford School District","=""0430011""","Stevens Alternate High school","=""0436411""","Black",27,20,74.1
"East Hartford School District","=""0430011""","Stevens Alternate High school","=""0436411""","Hispanic",40,23,57.5
"East Hartford School District","=""0430011""","Stevens Alternate High school","=""0436411""","Indian or Alaska Native","*","*","*"
"East Hartford School District","=""0430011""","Stevens Alternate High school","=""0436411""","White","*","*","*"
"East Haven School District","=""0440011""","East Haven High School","=""0446111""","Black","*","*","*"
"East Haven School District","=""0440011""","East Haven High School","=""0446111""","Hispanic",47,36,76.6
"East Haven School District","=""0440011""","East Haven High School","=""0446111""","Two or More Races","*","*","*"
"East Haven School District","=""0440011""","East Haven High School","=""0446111""","White",182,156,85.7
"East Haven School District","=""0440011""","East Haven High School","=""0446111""","Asian",11,"*","*"
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""","Black","*","*","*"
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""","Hispanic",8,"*","*"
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""","Indian or Alaska Native","*","*","*"
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""","Two or More Races",6,6,"*"
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""","White",214,"*","*"
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""","Asian",25,"*","*"
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","Black",15,"*","*"
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","Hispanic","*","*","*"
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","Two or More Races","*","*","*"
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","White",84,79,94.0
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","Asian","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","Black","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","Hispanic",9,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","Indian or Alaska Native","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","Two or More Races","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","White",21,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","Black","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","Hispanic","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","Indian or Alaska Native","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","Two or More Races","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","White",23,15,65.2
"Ellington School District","=""0480011""","Ellington High School","=""0486111""","Black",7,7,"*"
"Ellington School District","=""0480011""","Ellington High School","=""0486111""","Hispanic",6,6,"*"
"Ellington School District","=""0480011""","Ellington High School","=""0486111""","Two or More Races","*","*","*"
