"Five-Year Graduation Rates, 2012-13"
"All Districts, All Schools, English Learner Status"

"",,,,"Graduates",
"Hartford School District","HPHS Academy of Engineering and Green Technology","Non-ELL",78,54,69.2
"Hartford School District","HPHS Academy of Nursing and Health Science","ELL",45,29,64.4
"Hartford School District","HPHS Academy of Nursing and Health Science","Non-ELL",97,74,76.3
"Hartford School District","HPHS Law and Government Academy","ELL",22,18,81.8
"Hartford School District","HPHS Law and Government Academy","Non-ELL",101,85,84.2
"Hartford School District","High School Inc.","ELL",16,14,87.5
"Hartford School District","High School Inc.","Non-ELL",89,66,74.2
"Hartford School District","Journalism and Media Academy Magnet School","ELL","*","*","*"
"Hartford School District","Journalism and Media Academy Magnet School","Non-ELL",56,39,69.6
"Hartford School District","OPPortunity High School","ELL",12,7,58.3
"Hartford School District","OPPortunity High School","Non-ELL",72,52,72.2
"Hartford School District","Pathways Academy of Technology and Design","ELL",8,8,100.0
"Hartford School District","Pathways Academy of Technology and Design","Non-ELL",63,59,93.7
"Hartford School District","Sports and Medical Sciences Academy","ELL","*","*","*"
"Hartford School District","Sports and Medical Sciences Academy","Non-ELL",84,79,94.0
"Hartford School District","University High of Science and Engineering","ELL","*","*","*"
"Hartford School District","University High of Science and Engineering","Non-ELL",93,91,97.8
"Killingly School District","Killingly High School","ELL","*","*","*"
"Killingly School District","Killingly High School","Non-ELL","*","*","*"
"Learn","Connecticut River Academy","ELL","*","*","*"
"Learn","Connecticut River Academy","Non-ELL",28,27,96.4
"Learn","Marine Science Magnet High School of Southeastern Connecticut","Non-ELL","*","*","*"
"Learn","Three Rivers Middle College Magnet School","ELL","*","*","*"
"Learn","Three Rivers Middle College Magnet School","Non-ELL",11,9,81.8
"Lebanon School District","Lyman Memorial High School","ELL","*","*","*"
"Lebanon School District","Lyman Memorial High School","Non-ELL","*","*","*"
"Ledyard School District","Ledyard High School","Non-ELL",224,209,93.3
"Lisbon School District","Community Connection - The Big Picture High School","Non-ELL",6,"*","*"
"Litchfield School District","Litchfield High School","ELL","*","*","*"
"Litchfield School District","Litchfield High School","Non-ELL","*","*","*"
"Madison School District","Daniel Hand High School","Non-ELL",315,314,99.7
"Manchester School District","Manchester High School","ELL",24,20,83.3
"Manchester School District","Manchester High School","Non-ELL",418,354,84.7
"Meriden School District","Francis T. Maloney High School","ELL",39,24,61.5
"Meriden School District","Francis T. Maloney High School","Non-ELL",286,230,80.4
"Meriden School District","Orville H. Platt High School","ELL",22,11,50.0
"Meriden School District","Orville H. Platt High School","Non-ELL",263,197,74.9
"Middletown School District","Middletown High School","ELL",10,9,90.0
"Middletown School District","Middletown High School","Non-ELL",347,302,87.0
"Milford School District","Jonathan Law High School","ELL","*","*","*"
"Milford School District","Jonathan Law High School","Non-ELL",249,216,86.7
"Milford School District","Joseph A. Foran High School","ELL","*","*","*"
"Milford School District","Joseph A. Foran High School","Non-ELL",262,245,93.5
"Monroe School District","Masuk High School","Non-ELL",307,303,98.7
"Montville School District","Montville High School","ELL",8,7,87.5
"Montville School District","Montville High School","Non-ELL",167,151,90.4
"Naugatuck School District","Naugatuck High School","ELL",14,10,71.4
"Naugatuck School District","Naugatuck High School","Non-ELL",318,263,82.7
"New Britain School District","New Britain High School","ELL",112,69,61.6
"New Britain School District","New Britain High School","Non-ELL",500,355,71.0
"New Canaan School District","New Canaan High School","ELL","*","*","*"
"New Canaan School District","New Canaan High School","Non-ELL","*","*","*"
"New Fairfield School District","New Fairfield High School","ELL","*","*","*"
"New Fairfield School District","New Fairfield High School","Non-ELL","*","*","*"
"New Haven School District","Cooperative High School","ELL","*","*","*"
"New Haven School District","Cooperative High School","Non-ELL",170,155,91.2
"New Haven School District","High School In The Community","ELL",6,"*","*"
"New Haven School District","High School In The Community","Non-ELL",66,41,62.1
"New Haven School District","Hill Regional Career High School","ELL",13,12,92.3
"New Haven School District","Hill Regional Career High School","Non-ELL",140,131,93.6
"New Haven School District","Hyde School of Health, Science and Sports Medicine","ELL","*","*","*"
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Non-ELL",34,28,82.4
"New Haven School District","James Hillhouse High School","ELL",26,13,50.0
"New Haven School District","James Hillhouse High School","Non-ELL",232,149,64.2
"New Haven School District","Metropolitan Business Academy","ELL",8,"*","*"
"New Haven School District","Metropolitan Business Academy","Non-ELL",87,76,87.4
"New Haven School District","New Haven Academy","ELL","*","*","*"
"New Haven School District","New Haven Academy","Non-ELL",70,54,77.1
"New Haven School District","Sound School","ELL","*","*","*"
"New Haven School District","Sound School","Non-ELL",75,71,94.7
"New Haven School District","Wilbur Cross High School","ELL",62,40,64.5
"New Haven School District","Wilbur Cross High School","Non-ELL",242,174,71.9
"New London School District","New London High School","ELL",57,40,70.2
"New London School District","New London High School","Non-ELL",195,133,68.2
"New Milford School District","New Milford High School","ELL",6,"*","*"
"New Milford School District","New Milford High School","Non-ELL",374,"*","*"
"Newington School District","Newington High School","ELL",15,12,80.0
"Newington School District","Newington High School","Non-ELL",358,331,92.5
"Newtown School District","Newtown High School","Non-ELL",467,450,96.4
"North Branford School District","North Branford High School","ELL","*","*","*"
"North Branford School District","North Branford High School","Non-ELL","*","*","*"
"North Haven School District","North Haven High School","ELL","*","*","*"
"North Haven School District","North Haven High School","Non-ELL","*","*","*"
"North Stonington School District","Wheeler High School","Non-ELL",48,46,95.8
"Norwalk School District","Brien McMahon High School","ELL",44,35,79.5
"Norwalk School District","Brien McMahon High School","Non-ELL",342,311,90.9
"Norwalk School District","Norwalk High School","ELL","*","*","*"
"Norwalk School District","Norwalk High School","Non-ELL",318,296,93.1
"Norwalk School District","Norwalk Pathways Academy at Briggs","ELL","*","*","*"
"Norwalk School District","Norwalk Pathways Academy at Briggs","Non-ELL",34,"*","*"
"Norwich Free Academy District","Norwich Free Academy","ELL",32,28,87.5
"Norwich Free Academy District","Norwich Free Academy","Non-ELL",535,463,86.5
"Old Saybrook School District","Old Saybrook Senior High School","ELL","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","Non-ELL","*","*","*"
"Oxford School District","Oxford High School","ELL","*","*","*"
"Oxford School District","Oxford High School","Non-ELL","*","*","*"
"Plainfield School District","Plainfield High School","ELL","*","*","*"
"Plainfield School District","Plainfield High School","Non-ELL","*","*","*"
"Plainville School District","Plainville High School","ELL","*","*","*"
"Plainville School District","Plainville High School","Non-ELL","*","*","*"
"Plymouth School District","Terryville High School","ELL","*","*","*"
"Plymouth School District","Terryville High School","Non-ELL","*","*","*"
"Portland School District","Portland High School","ELL","*","*","*"
"Portland School District","Portland High School","Non-ELL","*","*","*"
"Putnam School District","Putnam High School","Non-ELL",92,84,91.3
"Regional School District 01","Housatonic Valley Regional High School","ELL","*","*","*"
"Regional School District 01","Housatonic Valley Regional High School","Non-ELL","*","*","*"
"Regional School District 04","Valley Regional High School","Non-ELL",162,155,95.7
"Regional School District 05","Amity Regional High School","ELL","*","*","*"
"Regional School District 05","Amity Regional High School","Non-ELL","*","*","*"
"Regional School District 06","Wamogo Regional High School","ELL","*","*","*"
"Regional School District 06","Wamogo Regional High School","Non-ELL","*","*","*"
"Regional School District 07","Northwestern Regional High School","Non-ELL",174,172,98.9
"Regional School District 08","RHAM High School","Non-ELL",271,258,95.2
"Regional School District 08","Region Alternative High School","Non-ELL",12,7,58.3
"Regional School District 09","Joel Barlow High School","ELL","*","*","*"
"Regional School District 09","Joel Barlow High School","Non-ELL","*","*","*"
"Regional School District 10","Lewis S. Mills High School","ELL","*","*","*"
"Regional School District 10","Lewis S. Mills High School","Non-ELL","*","*","*"
"Regional School District 11","Parish Hill High School","Non-ELL",39,36,92.3
"Regional School District 12","Shepaug Valley High School","ELL","*","*","*"
"Regional School District 12","Shepaug Valley High School","Non-ELL","*","*","*"
"Regional School District 13","Coginchaug Regional High School","ELL","*","*","*"
"Regional School District 13","Coginchaug Regional High School","Non-ELL","*","*","*"
"Regional School District 14","Nonnewaug High School","ELL","*","*","*"
"Regional School District 14","Nonnewaug High School","Non-ELL","*","*","*"
"Regional School District 15","Pomperaug Regional High School","ELL","*","*","*"
"Regional School District 15","Pomperaug Regional High School","Non-ELL","*","*","*"
"Regional School District 16","Woodland Regional High School","ELL","*","*","*"
"Regional School District 16","Woodland Regional High School","Non-ELL","*","*","*"
"Regional School District 17","Haddam-Killingworth High School","ELL","*","*","*"
"Regional School District 17","Haddam-Killingworth High School","Non-ELL","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","ELL","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","Non-ELL","*","*","*"
"Regional School District 19","E. O. Smith High School","ELL","*","*","*"
"Regional School District 19","E. O. Smith High School","Non-ELL","*","*","*"
"Ridgefield School District","Ridgefield High School","ELL","*","*","*"
"Ridgefield School District","Ridgefield High School","Non-ELL","*","*","*"
"Rocky Hill School District","Rocky Hill High School","ELL","*","*","*"
"Rocky Hill School District","Rocky Hill High School","Non-ELL","*","*","*"
"Seymour School District","Seymour High School","ELL","*","*","*"
"Seymour School District","Seymour High School","Non-ELL","*","*","*"
"Shelton School District","Shelton High School","ELL",8,8,100.0
"Shelton School District","Shelton High School","Non-ELL",384,355,92.4
"Simsbury School District","Simsbury High School","Non-ELL",395,390,98.7
"Somers School District","Somers High School","ELL","*","*","*"
"Somers School District","Somers High School","Non-ELL","*","*","*"
"South Windsor School District","South Windsor High School","ELL",6,"*","*"
"South Windsor School District","South Windsor High School","Non-ELL",370,"*","*"
"Southington School District","Southington High School","ELL",7,7,100.0
"Southington School District","Southington High School","Non-ELL",479,455,95.0
"Stafford School District","Stafford High School","ELL","*","*","*"
"Stafford School District","Stafford High School","Non-ELL","*","*","*"
"Stamford Academy District","Stamford Academy","ELL","*","*","*"
"Stamford Academy District","Stamford Academy","Non-ELL","*","*","*"
"Stamford School District","Stamford High School","ELL","*","*","*"
"Stamford School District","Stamford High School","Non-ELL",442,408,92.3
"Stamford School District","The Academy of Information Technology","ELL","*","*","*"
"Stamford School District","The Academy of Information Technology","Non-ELL",163,162,99.4
"Stamford School District","Westhill High School","ELL",79,61,77.2
"Stamford School District","Westhill High School","Non-ELL",462,428,92.6
"Stonington School District","Stonington High School","ELL","*","*","*"
"Stonington School District","Stonington High School","Non-ELL","*","*","*"
"Stratford School District","Bunnell High School","ELL","*","*","*"
"Stratford School District","Bunnell High School","Non-ELL",282,267,94.7
"Stratford School District","Stratford High School","ELL","*","*","*"
"Stratford School District","Stratford High School","Non-ELL",243,228,93.8
"Suffield School District","Suffield High School","Non-ELL",217,207,95.4
"The Bridge Academy District","The Bridge Academy","Non-ELL",35,33,94.3
"The Gilbert School District","The Gilbert School","ELL","*","*","*"
"The Gilbert School District","The Gilbert School","Non-ELL","*","*","*"
"Thomaston School District","Thomaston High School","ELL","*","*","*"
"Thomaston School District","Thomaston High School","Non-ELL","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Non-ELL",83,77,92.8
"Tolland School District","Tolland High School","Non-ELL",242,229,94.6
"Torrington School District","Torrington High School","ELL",18,15,83.3
"Torrington School District","Torrington High School","Non-ELL",249,227,91.2
"Trumbull School District","Trumbull High School","ELL",12,11,91.7
"Trumbull School District","Trumbull High School","Non-ELL",535,530,99.1
"Vernon School District","Rockville High School","ELL",8,6,75.0
"Vernon School District","Rockville High School","Non-ELL",224,193,86.2
"Wallingford School District","Lyman Hall High School","ELL",15,14,93.3
"Wallingford School District","Lyman Hall High School","Non-ELL",271,254,93.7
"Wallingford School District","Mark T. Sheehan High School","Non-ELL",233,222,95.3
"Waterbury School District","Crosby High School","ELL",49,32,65.3
"Waterbury School District","Crosby High School","Non-ELL",309,208,67.3
"Waterbury School District","John F. Kennedy High School","ELL",54,33,61.1
"Waterbury School District","John F. Kennedy High School","Non-ELL",329,235,71.4
"Waterbury School District","Waterbury Arts Magnet School (High)","ELL","*","*","*"
"Waterbury School District","Waterbury Arts Magnet School (High)","Non-ELL",102,92,90.2
"Waterbury School District","Wilby High School","ELL","*","*","*"
"Waterbury School District","Wilby High School","Non-ELL",310,243,78.4
"Waterford School District","Waterford High School","ELL","*","*","*"
"Waterford School District","Waterford High School","Non-ELL","*","*","*"
"Watertown School District","Watertown High School","ELL","*","*","*"
"Watertown School District","Watertown High School","Non-ELL","*","*","*"
"West Hartford School District","Conard High School","ELL",23,21,91.3
"West Hartford School District","Conard High School","Non-ELL",397,380,95.7
"West Hartford School District","Hall High School","ELL",17,16,94.1
"West Hartford School District","Hall High School","Non-ELL",370,361,97.6
"West Haven School District","West Haven High School","ELL",27,15,55.6
"West Haven School District","West Haven High School","Non-ELL",403,295,73.2
"Westbrook School District","Westbrook High School","Non-ELL",77,74,96.1
"Weston School District","Weston High School","Non-ELL",206,205,99.5
"Westport School District","Staples High School","ELL","*","*","*"
"Westport School District","Staples High School","Non-ELL","*","*","*"
"Wethersfield School District","Wethersfield High School","ELL",11,8,72.7
"Wethersfield School District","Wethersfield High School","Non-ELL",252,237,94.0
"Wilton School District","Wilton High School","ELL","*","*","*"
"Wilton School District","Wilton High School","Non-ELL","*","*","*"
"Windham School District","Windham High School","ELL",39,27,69.2
"Windham School District","Windham High School","Non-ELL",150,128,85.3
"Windsor Locks School District","Windsor Locks High School","ELL","*","*","*"
"Windsor Locks School District","Windsor Locks High School","Non-ELL","*","*","*"
"Windsor School District","Windsor High School","ELL",6,6,100.0
"Windsor School District","Windsor High School","Non-ELL",337,306,90.8
"Wolcott School District","Wolcott High School","Non-ELL",220,208,94.5
"Woodstock Academy District","Woodstock Academy","ELL","*","*","*"
"Woodstock Academy District","Woodstock Academy","Non-ELL","*","*","*"

