"Four-Year Graduation Rates, 2013-14"
"All Districts, All Schools, Gender"

"",,,,,,"Graduates",
"Connecticut Technical High School System","=""9000016""","Bullard-Havens Technical High School","=""9001116""","Female",91,"*","*"
"Connecticut Technical High School System","=""9000016""","Bullard-Havens Technical High School","=""9001116""","Male",94,"*","*"
"Connecticut Technical High School System","=""9000016""","E. C. Goodwin Technical High School","=""9001916""","Female",63,"*","*"
"Connecticut Technical High School System","=""9000016""","E. C. Goodwin Technical High School","=""9001916""","Male",80,"*","*"
"Connecticut Technical High School System","=""9000016""","Eli Whitney Technical High School","=""9001416""","Female",47,"*","*"
"Connecticut Technical High School System","=""9000016""","Eli Whitney Technical High School","=""9001416""","Male",64,"*","*"
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""","Female",50,"*","*"
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""","Male",77,"*","*"
"Connecticut Technical High School System","=""9000016""","Emmett O'Brien Technical High School","=""9002516""","Female",39,"*","*"
"Connecticut Technical High School System","=""9000016""","Emmett O'Brien Technical High School","=""9002516""","Male",88,"*","*"
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""","Female",62,59,95.2
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""","Male",116,113,97.4
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","Female",19,"*","*"
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","Male",92,"*","*"
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","Female",53,50,94.3
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","Male",90,87,96.7
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","Female",48,"*","*"
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","Male",106,"*","*"
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Female",63,"*","*"
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Male",93,"*","*"
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Female",46,"*","*"
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Male",99,"*","*"
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Female",65,"*","*"
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Male",142,"*","*"
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","Female",44,"*","*"
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","Male",97,"*","*"
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Female",77,"*","*"
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Male",106,"*","*"
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Female",42,42,100.0
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Male",87,85,97.7
"Coventry School District","=""0320011""","Coventry High School","=""0326111""","Female",70,"*","*"
"Coventry School District","=""0320011""","Coventry High School","=""0326111""","Male",61,"*","*"
"Cromwell School District","=""0330011""","Cromwell High School","=""0336111""","Female",72,68,94.4
"Cromwell School District","=""0330011""","Cromwell High School","=""0336111""","Male",59,54,91.5
"Danbury School District","=""0340011""","Danbury High School","=""0346111""","Female",346,300,86.7
"Danbury School District","=""0340011""","Danbury High School","=""0346111""","Male",365,286,78.4
"Darien School District","=""0350011""","Darien High School","=""0356111""","Female",165,163,98.8
"Darien School District","=""0350011""","Darien High School","=""0356111""","Male",164,160,97.6
"Derby School District","=""0370011""","Derby High School","=""0376111""","Female",53,45,84.9
"Derby School District","=""0370011""","Derby High School","=""0376111""","Male",49,38,77.6
"East Granby School District","=""0400011""","East Granby High School","=""0406111""","Female",25,25,100.0
"East Granby School District","=""0400011""","East Granby High School","=""0406111""","Male",39,35,89.7
"East Haddam School District","=""0410011""","Nathan Hale-Ray High School","=""0416111""","Female",50,"*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray High School","=""0416111""","Male",50,"*","*"
"East Hampton School District","=""0420011""","East Hampton High School","=""0426111""","Female",64,"*","*"
"East Hampton School District","=""0420011""","East Hampton High School","=""0426111""","Male",55,"*","*"
"East Hartford School District","=""0430011""","Connecticut IB Academy","=""0436311""","Female",31,"*","*"
"East Hartford School District","=""0430011""","Connecticut IB Academy","=""0436311""","Male",15,"*","*"
"East Hartford School District","=""0430011""","East Hartford High School","=""0436211""","Female",186,162,87.1
"East Hartford School District","=""0430011""","East Hartford High School","=""0436211""","Male",166,142,85.5
"East Hartford School District","=""0430011""","Stevens Alternate High school","=""0436411""","Female",31,12,38.7
"East Hartford School District","=""0430011""","Stevens Alternate High school","=""0436411""","Male",52,22,42.3
"East Haven School District","=""0440011""","East Haven High School","=""0446111""","Female",112,99,88.4
"East Haven School District","=""0440011""","East Haven High School","=""0446111""","Male",138,108,78.3
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""","Female",132,129,97.7
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""","Male",130,126,96.9
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","Female",54,48,88.9
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","Male",53,48,90.6
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","Female",20,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","Male",14,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","Female",18,9,"*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","Male",14,9,"*"
"Ellington School District","=""0480011""","Ellington High School","=""0486111""","Female",93,"*","*"
"Ellington School District","=""0480011""","Ellington High School","=""0486111""","Male",100,"*","*"
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","Female",10,7,"*"
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","Male",14,8,"*"
"Enfield School District","=""0490011""","Enfield High School","=""0496111""","Female",82,71,86.6
"Enfield School District","=""0490011""","Enfield High School","=""0496111""","Male",108,86,79.6
"Enfield School District","=""0490011""","Enrico Fermi High School","=""0496211""","Female",110,99,90.0
"Enfield School District","=""0490011""","Enrico Fermi High School","=""0496211""","Male",122,110,90.2
"Explorations District","=""2720013""","Explorations","=""2726113""","Female",10,7,"*"
"Explorations District","=""2720013""","Explorations","=""2726113""","Male",17,11,"*"
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""","Female",198,194,98.0
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""","Male",168,151,89.9
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""","Female",170,166,97.6
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""","Male",186,170,91.4
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","Female",153,"*","*"
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","Male",185,"*","*"
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""","Female",296,293,99.0
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""","Male",269,265,98.5
"Granby School District","=""0560011""","Granby Memorial High School","=""0566111""","Female",100,"*","*"
"Granby School District","=""0560011""","Granby Memorial High School","=""0566111""","Male",99,"*","*"
"Greenwich School District","=""0570011""","Greenwich High School","=""0576111""","Female",328,318,97.0
"Greenwich School District","=""0570011""","Greenwich High School","=""0576111""","Male",329,319,97.0
"Griswold School District","=""0580011""","Griswold High School","=""0586211""","Female",85,77,90.6
"Griswold School District","=""0580011""","Griswold High School","=""0586211""","Male",82,65,79.3
"Groton School District","=""0590011""","Robert E. Fitch High School","=""0596111""","Female",153,138,90.2
"Groton School District","=""0590011""","Robert E. Fitch High School","=""0596111""","Male",162,131,80.9
"Guilford School District","=""0600011""","Guilford High School","=""0606111""","Female",141,"*","*"
"Guilford School District","=""0600011""","Guilford High School","=""0606111""","Male",141,"*","*"
"Hamden School District","=""0620011""","Hamden High School","=""0626111""","Female",206,197,95.6
"Hamden School District","=""0620011""","Hamden High School","=""0626111""","Male",236,209,88.6
"Hartford School District","=""0640011""","Bulkeley High School Upper School","=""0647111""","Female",89,70,78.7
"Hartford School District","=""0640011""","Bulkeley High School Upper School","=""0647111""","Male",113,78,69.0
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","Female",29,"*","*"
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","Male",25,"*","*"
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","Female",49,"*","*"
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","Male",35,"*","*"
"Hartford School District","=""0640011""","Culinary Arts Academy","=""0646011""","Female",47,33,70.2
"Hartford School District","=""0640011""","Culinary Arts Academy","=""0646011""","Male",50,25,50.0
"Hartford School District","=""0640011""","Great Path Academy High School at MCC","=""0647911""","Female",38,"*","*"
"Hartford School District","=""0640011""","Great Path Academy High School at MCC","=""0647911""","Male",14,"*","*"
"Hartford School District","=""0640011""","HPHS Academy of Engineering and Green Technology","=""0647211""","Female",26,21,80.8
"Hartford School District","=""0640011""","HPHS Academy of Engineering and Green Technology","=""0647211""","Male",60,32,53.3
"Hartford School District","=""0640011""","HPHS Academy of Nursing and Health Science","=""0647511""","Female",104,74,71.2
"Hartford School District","=""0640011""","HPHS Academy of Nursing and Health Science","=""0647511""","Male",30,15,50.0
"Hartford School District","=""0640011""","HPHS Law and Government Academy","=""0647411""","Female",64,47,73.4
"Hartford School District","=""0640011""","HPHS Law and Government Academy","=""0647411""","Male",57,40,70.2
"Hartford School District","=""0640011""","High School Inc.","=""0647611""","Female",35,24,68.6
"Hartford School District","=""0640011""","High School Inc.","=""0647611""","Male",41,24,58.5
"Hartford School District","=""0640011""","Journalism and Media Academy Magnet School","=""0647711""","Female",33,24,72.7
"Hartford School District","=""0640011""","Journalism and Media Academy Magnet School","=""0647711""","Male",40,31,77.5
"Hartford School District","=""0640011""","OPPortunity High School","=""0647811""","Female",30,8,26.7
"Hartford School District","=""0640011""","OPPortunity High School","=""0647811""","Male",36,14,38.9
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""","Female",18,18,"*"
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""","Male",54,47,87.0
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","Female",55,"*","*"
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","Male",48,"*","*"
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""","Female",21,"*","*"
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""","Male",59,"*","*"
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","Female",107,96,89.7
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","Male",97,75,77.3
"Learn","=""2450014""","Connecticut River Academy","=""2456014""","Female",52,"*","*"
"Learn","=""2450014""","Connecticut River Academy","=""2456014""","Male",45,"*","*"
"Learn","=""2450014""","Marine Science Magnet High School of Southeastern Connecticut","=""2456114""","Female",13,"*","*"
"Learn","=""2450014""","Marine Science Magnet High School of Southeastern Connecticut","=""2456114""","Male",11,"*","*"
"Learn","=""2450014""","Three Rivers Middle College Magnet School","=""2456214""","Female",25,22,88.0
"Learn","=""2450014""","Three Rivers Middle College Magnet School","=""2456214""","Male",7,7,"*"
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""","Female",62,"*","*"
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""","Male",42,"*","*"
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","Female",120,"*","*"
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","Male",116,"*","*"
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","Female",33,33,100.0
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","Male",34,31,91.2
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","Female",166,162,97.6
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","Male",152,148,97.4
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","Female",210,185,88.1
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","Male",205,177,86.3
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","Female",158,121,76.6
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","Male",155,109,70.3
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","Female",128,111,86.7
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","Male",164,124,75.6
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","Female",162,148,91.4
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","Male",143,125,87.4
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","Female",133,125,94.0
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","Male",129,109,84.5
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","Female",118,113,95.8
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","Male",122,118,96.7
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","Female",152,"*","*"
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","Male",143,"*","*"
"Montville School District","=""0860011""","Montville High School","=""0866111""","Female",100,89,89.0
"Montville School District","=""0860011""","Montville High School","=""0866111""","Male",84,75,89.3
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","Female",169,148,87.6
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","Male",162,123,75.9
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","Female",313,214,68.4
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","Male",311,195,62.7
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","Female",171,"*","*"
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","Male",139,"*","*"
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","Female",113,"*","*"
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","Male",122,"*","*"
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","Female",105,99,94.3
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","Male",59,55,93.2
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","Female",37,17,45.9
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","Male",22,11,50.0
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","Female",109,98,89.9
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","Male",65,55,84.6
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","Female",8,8,"*"
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","Male",29,25,86.2
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","Female",132,98,74.2
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","Male",136,88,64.7
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","Female",57,"*","*"
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","Male",35,"*","*"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","Female",34,31,91.2
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","Male",31,24,77.4
"New Haven School District","=""0930011""","Sound School","=""0936711""","Female",35,"*","*"
"New Haven School District","=""0930011""","Sound School","=""0936711""","Male",50,"*","*"
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Female",137,103,75.2
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Male",158,89,56.3
"New London School District","=""0950011""","New London High School","=""0956111""","Female",98,76,77.6
"New London School District","=""0950011""","New London High School","=""0956111""","Male",125,86,68.8
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Female",200,188,94.0
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Male",177,155,87.6
"Newington School District","=""0940011""","Newington High School","=""0946111""","Female",187,179,95.7
"Newington School District","=""0940011""","Newington High School","=""0946111""","Male",175,158,90.3
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","Female",204,199,97.5
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","Male",215,207,96.3
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","Female",64,60,93.8
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","Male",82,75,91.5
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","Female",155,141,91.0
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","Male",154,142,92.2
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","Female",24,"*","*"
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","Male",32,"*","*"
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","Female",201,181,90.0
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","Male",194,162,83.5
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","Female",181,168,92.8
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","Male",194,176,90.7
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","Female",28,"*","*"
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","Male",14,0,"*"
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","Female",339,306,90.3
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","Male",269,227,84.4
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Female",62,59,95.2
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Male",71,66,93.0
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Female",88,"*","*"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Male",85,"*","*"
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Female",92,82,89.1
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Male",79,63,79.7
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","Female",90,82,91.1
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","Male",81,74,91.4
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","Female",52,49,94.2
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","Male",75,68,90.7
"Portland School District","=""1130011""","Portland High School","=""1136111""","Female",50,47,94.0
"Portland School District","=""1130011""","Portland High School","=""1136111""","Male",62,57,91.9
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","Female",29,26,89.7
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","Male",36,30,83.3
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","Female",60,57,95.0
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","Male",60,50,83.3
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","Female",73,"*","*"
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","Male",63,"*","*"
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","Female",189,185,97.9
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","Male",226,219,96.9
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","Female",45,"*","*"
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","Male",47,"*","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","Female",107,"*","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","Male",79,"*","*"
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","Female",142,135,95.1
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","Male",148,138,93.2
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","Female",137,"*","*"
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","Male",112,"*","*"
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","Female",112,107,95.5
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","Male",101,95,94.1
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","Female",22,19,86.4
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","Male",17,17,"*"
"Regional School District 12","=""2120012""","Shepaug Valley School","=""2120312""","Female",38,"*","*"
"Regional School District 12","=""2120012""","Shepaug Valley School","=""2120312""","Male",39,"*","*"
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","Female",71,"*","*"
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","Male",59,"*","*"
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","Female",123,123,100.0
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","Male",84,79,94.0
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","Female",148,"*","*"
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","Male",178,"*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","Female",96,94,97.9
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","Male",80,73,91.3
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","Female",71,"*","*"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","Male",80,"*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Female",55,52,94.5
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Male",53,53,100.0
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Female",153,145,94.8
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Male",132,127,96.2
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Female",227,223,98.2
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Male",230,224,97.4
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Female",97,93,95.9
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Male",84,74,88.1
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Female",70,63,90.0
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Male",66,57,86.4
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Female",190,179,94.2
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Male",175,157,89.7
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Female",185,"*","*"
