"Four-Year Graduation Rates, Trend"
"All Districts, All Schools, High Needs Status"

"Connecticut Technical High School System","Norwich Technical High School","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Oliver Wolcott Technical High School","High Needs","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Oliver Wolcott Technical High School","Non-High Needs",5.9,"*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Platt Technical High School","High Needs","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Platt Technical High School","Non-High Needs",3.6,"*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Vinal Technical High School","High Needs","*","*","*",9.3,"*","*","*","*","*","*"
"Connecticut Technical High School System","Vinal Technical High School","Non-High Needs",6.4,"*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","W. F. Kaynor Technical High School","High Needs","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","W. F. Kaynor Technical High School","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Windham Technical High School","High Needs","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Windham Technical High School","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"Coventry School District","Coventry High School","High Needs","*","*","*","*","*","*","*","*","*","*"
"Coventry School District","Coventry High School","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"Cromwell School District","Cromwell High School","High Needs","*","*","*","*","*","*","*","*","*","*"
"Cromwell School District","Cromwell High School","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","Alternative Center For Excellence","High Needs","N/A","N/A","*","N/A","N/A","N/A","N/A",53.6,"N/A","N/A"
"Danbury School District","Alternative Center For Excellence","Non-High Needs","N/A","N/A","*","N/A","N/A","N/A","N/A","*","N/A","N/A"
"Danbury School District","Danbury High School","High Needs",17.9,13.2,15.9,14.2,16.6,16.2,17.0,18.3,12.7,"*"
"Danbury School District","Danbury High School","Non-High Needs",6.5,5.0,3.1,3.0,3.2,4.1,3.5,"*",2.0,"*"
"Darien School District","Darien High School","High Needs","*","*","*","*","*","*","*","*","*","*"
"Darien School District","Darien High School","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"Derby School District","Derby High School","High Needs",22.6,"*","*","*","*",17.0,"*","*","*","*"
"Derby School District","Derby High School","Non-High Needs",11.6,"*","*","*","*",8.7,"*","*","*","*"
"East Granby School District","East Granby High School","High Needs","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","East Granby High School","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","Nathan Hale-Ray High School","High Needs","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","Nathan Hale-Ray High School","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","East Hampton High School","High Needs","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","East Hampton High School","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","Connecticut IB Academy","High Needs","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","Connecticut IB Academy","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","East Hartford High School","High Needs",11.6,10.9,11.7,7.4,4.4,11.6,5.3,5.0,7.0,1.9
"East Hartford School District","East Hartford High School","Non-High Needs",11.5,"*",6.2,"*","*",3.7,"*","*","*","*"
"East Hartford School District","Stevens Alternate High school","High Needs","N/A","N/A",27.4,25.6,"N/A","N/A","N/A",22.6,33.3,"N/A"
"East Hartford School District","Stevens Alternate High school","Non-High Needs","N/A","N/A","*","*","N/A","N/A","N/A","*","*","N/A"
"East Haven School District","East Haven High School","High Needs",15.9,24.4,23.7,"*","*","*","*","*","*","*"
"East Haven School District","East Haven High School","Non-High Needs",5.0,11.7,8.5,"*","*","*","*","*","*","*"
"East Lyme School District","East Lyme High School","High Needs","*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","East Lyme High School","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","East Windsor High School","High Needs","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","East Windsor High School","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","High Needs","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","High Needs","*",27.6,"*","*",20.0,"*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","Ellington High School","High Needs","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","Ellington High School","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","High Needs","N/A","*","*","*","*","N/A","*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","Non-High Needs","N/A","*","*","*","*","N/A","*","*","*","*"
"Enfield School District","Enfield High School","High Needs",28.8,23.2,21.0,24.4,19.4,13.7,"*",9.9,9.8,"*"
"Enfield School District","Enfield High School","Non-High Needs",5.3,"*","*","*","*",4.7,"*","*","*","*"
"Enfield School District","Enrico Fermi High School","High Needs",11.5,18.9,11.8,10.1,13.3,15.4,5.7,"*","*",7.8
"Enfield School District","Enrico Fermi High School","Non-High Needs",6.7,"*","*","*","*",6.7,3.6,"*","*","*"
"Explorations District","Explorations","High Needs","*","*","*","*","*","*","*","*","*","*"
"Explorations District","Explorations","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","High Needs","*","*","*","*",8.6,18.8,"*",8.5,18.1,"*"
"Fairfield School District","Fairfield Ludlowe High School","Non-High Needs",2.6,"*","*","*","*","*","*","*","*","*"
"Fairfield School District","Fairfield Warde High School","High Needs","*",11.0,"*",6.5,"*",18.0,11.0,16.5,9.8,"*"
"Fairfield School District","Fairfield Warde High School","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","Farmington High School","High Needs",12.0,"*","*","*","*","*","*","*","*","*"
"Farmington School District","Farmington High School","Non-High Needs",2.8,"*","*","*","*","*","*","*","*","*"
"Glastonbury School District","Glastonbury High School","High Needs","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","Glastonbury High School","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"Granby School District","Granby Memorial High School","High Needs","*","*","*","*","*","*","*","*","*","*"
"Granby School District","Granby Memorial High School","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","Greenwich High School","High Needs","*",4.7,"*","*","*",11.9,10.4,"*","*","*"
"Greenwich School District","Greenwich High School","Non-High Needs","*",2.9,"*","*","*",2.0,1.3,"*","*","*"
"Griswold School District","Griswold High School","High Needs",30.6,"*","*","*","*","*","*","*","*","*"
"Griswold School District","Griswold High School","Non-High Needs",5.4,"*","*","*","*","*","*","*","*","*"
"Groton School District","Robert E. Fitch High School","High Needs",29.3,21.2,19.0,17.3,"*","*","*","*","*","*"
"Groton School District","Robert E. Fitch High School","Non-High Needs",8.9,9.3,7.3,5.4,"*","*","*","*","*","*"
"Guilford School District","Guilford High School","High Needs","*","*",12.5,"*","*","*","*","*","*","*"
"Guilford School District","Guilford High School","Non-High Needs","*","*",2.7,"*","*","*","*","*","*","*"
"Hamden School District","Hamden High School","High Needs",17.9,12.9,"*","*","*",10.3,9.4,10.9,"*","*"
"Hamden School District","Hamden High School","Non-High Needs",5.7,3.2,"*","*","*",3.6,2.8,4.5,"*","*"
"Hartford School District","Bulkeley High School Upper School","High Needs",16.2,14.9,21.0,14.4,12.2,9.0,21.8,7.4,12.4,15.5
"Hartford School District","Bulkeley High School Upper School","Non-High Needs","*","N/A","N/A","N/A","*","*","N/A","N/A","N/A","*"
"Hartford School District","Capital Community College Magnet Academy","High Needs","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Hartford School District","Capital Community College Magnet Academy","Non-High Needs","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Hartford School District","Capital Preparatory Magnet School","High Needs","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","Capital Preparatory Magnet School","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","Classical Magnet School","High Needs","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","Classical Magnet School","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","Culinary Arts Academy","High Needs",20.4,19.6,31.5,24.7,14.1,21.5,15.2,11.0,15.5,16.7
"Hartford School District","Culinary Arts Academy","Non-High Needs","*","N/A","N/A","N/A","*","*","N/A","N/A","N/A","*"
"Hartford School District","Great Path Academy High School at MCC","High Needs","N/A","N/A","*","*","N/A","N/A","N/A","*","*","N/A"
"Hartford School District","Great Path Academy High School at MCC","Non-High Needs","N/A","N/A","*","*","N/A","N/A","N/A","*","*","N/A"
"Hartford School District","Great Path Academy at MCC","High Needs","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Hartford School District","Great Path Academy at MCC","Non-High Needs","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Hartford School District","HPHS Academy of Engineering and Green Technology","High Needs",17.1,13.1,25.9,26.7,17.2,11.6,26.2,10.7,11.6,12.1
"Hartford School District","HPHS Academy of Engineering and Green Technology","Non-High Needs","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Hartford School District","HPHS Academy of Nursing and Health Science","High Needs",19.2,17.6,25.9,24.8,21.0,9.2,14.4,4.3,9.0,6.0
"Hartford School District","HPHS Academy of Nursing and Health Science","Non-High Needs","*","N/A","N/A","*","*","*","N/A","N/A","*","*"
"Hartford School District","HPHS Law and Government Academy","High Needs",21.6,23.7,13.3,13.2,25.5,27.5,28.9,15.0,14.9,12.7
"Hartford School District","HPHS Law and Government Academy","Non-High Needs","*","N/A","N/A","N/A","*","*","N/A","N/A","N/A","*"
"Hartford School District","Hartford Magnet Trinity College Academy","High Needs","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Hartford School District","Hartford Magnet Trinity College Academy","Non-High Needs","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Hartford School District","High School Inc.","High Needs","N/A","N/A",28.6,27.4,21.9,"N/A","N/A","*",9.6,"*"
"Hartford School District","High School Inc.","Non-High Needs","N/A","N/A","*","*","*","N/A","N/A","*","*","*"
"Hartford School District","Journalism and Media Academy Magnet School","High Needs","N/A","N/A",25.9,18.1,26.4,"N/A","N/A","*","*","*"
"Hartford School District","Journalism and Media Academy Magnet School","Non-High Needs","N/A","N/A","N/A","*","*","N/A","N/A","N/A","*","*"
"Hartford School District","OPPortunity High School","High Needs",47.8,35.3,30.7,20.0,"N/A",23.9,17.6,10.7,46.2,"N/A"
"Hartford School District","OPPortunity High School","Non-High Needs","*","*","*","*","N/A","*","*","*","*","N/A"
"Hartford School District","Pathways Academy of Technology and Design","High Needs",12.2,"*","*","*","*","*","*","*","*","*"
"Hartford School District","Pathways Academy of Technology and Design","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","Sports and Medical Sciences Academy","High Needs",6.8,"*","*","*","*","*",5.7,"*","*","*"
"Hartford School District","Sports and Medical Sciences Academy","Non-High Needs","*","N/A","N/A","N/A","*","*","N/A","N/A","N/A","*"
"Hartford School District","University High School of Science and Engineering","High Needs","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Hartford School District","University High School of Science and Engineering","Non-High Needs","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Hartford School District","University High of Science and Engineering","High Needs","*","*","*","*","N/A","*","*","*","*","N/A"
"Hartford School District","University High of Science and Engineering","Non-High Needs","*","*","*","*","N/A","*","*","*","*","N/A"
"Hartford School District","Weaver High School","High Needs",31.2,"N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A"
"Hartford School District","Weaver High School","Non-High Needs","*","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A"
"Killingly School District","Killingly High School","High Needs",34.3,"*",20.3,"*","*","*","*",11.9,"*","*"
"Killingly School District","Killingly High School","Non-High Needs",15.9,"*",6.3,"*","*","*","*",6.3,"*","*"
"Learn","Connecticut River Academy","High Needs","N/A","N/A","*",8.6,"*","N/A","N/A","*","*","*"
"Learn","Connecticut River Academy","Non-High Needs","N/A","N/A","*","*","*","N/A","N/A","*","*","*"
"Learn","Marine Science Magnet High School of Southeastern Connecticut","High Needs","N/A","N/A","N/A","*","*","N/A","N/A","N/A","*","*"
"Learn","Marine Science Magnet High School of Southeastern Connecticut","Non-High Needs","N/A","N/A","*","*","*","N/A","N/A","*","*","*"
"Learn","Three Rivers Middle College Magnet School","High Needs","N/A","N/A","*","*","*","N/A","N/A","*","*","*"
"Learn","Three Rivers Middle College Magnet School","Non-High Needs","N/A","N/A","*","*","*","N/A","N/A","*","*","*"
"Lebanon School District","Lyman Memorial High School","High Needs","*","*","*","*","*","*","*","*","*","*"
"Lebanon School District","Lyman Memorial High School","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","Ledyard High School","High Needs","*","*","*","*","*","*","*","*","*","*"
"Ledyard School District","Ledyard High School","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"Lisbon School District","Community Connection - The Big Picture High School","High Needs","*","*","*","N/A","N/A","*","*","*","N/A","N/A"
"Lisbon School District","Community Connection - The Big Picture High School","Non-High Needs","N/A","*","*","N/A","N/A","N/A","*","*","N/A","N/A"
"Litchfield School District","Litchfield High School","High Needs","*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","Litchfield High School","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"Madison School District","Daniel Hand High School","High Needs","*","*","*","*","*","*","*","*","*","*"
"Madison School District","Daniel Hand High School","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","Manchester High School","High Needs",27.2,22.6,18.8,"*","*",15.7,8.0,"*","*","*"
"Manchester School District","Manchester High School","Non-High Needs",7.5,8.0,6.3,"*","*",5.4,3.7,"*","*","*"
"Meriden School District","Francis T. Maloney High School","High Needs",25.3,29.3,21.5,21.4,21.1,15.7,10.2,13.0,12.7,8.3
"Meriden School District","Francis T. Maloney High School","Non-High Needs",10.0,8.3,"*","*","*","*","*","*","*","*"
"Meriden School District","Orville H. Platt High School","High Needs",32.5,26.9,30.4,17.9,22.7,8.2,10.1,8.0,6.4,4.5
"Meriden School District","Orville H. Platt High School","Non-High Needs",11.3,8.3,"*","*","*","*","*","*","*","*"
"Middletown School District","Middletown High School","High Needs",23.3,21.2,16.2,"*","*",16.5,"*","*","*","*"
"Middletown School District","Middletown High School","Non-High Needs",5.7,8.2,7.3,"*","*",4.8,"*","*","*","*"
"Milford School District","Jonathan Law High School","High Needs",11.1,13.7,7.8,8.9,"*",17.5,17.7,27.6,14.9,11.4
"Milford School District","Jonathan Law High School","Non-High Needs","*","*","*","*","*",6.9,"*","*","*","*"
"Milford School District","Joseph A. Foran High School","High Needs","*",9.6,"*","*","*",17.5,14.5,20.2,"*","*"
"Milford School District","Joseph A. Foran High School","Non-High Needs","*","*","*","*","*",3.0,"*","*","*","*"
"Monroe School District","Masuk High School","High Needs","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","Masuk High School","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"Montville School District","Montville High School","High Needs","*","*","*","*","*","*","*","*","*","*"
"Montville School District","Montville High School","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"Naugatuck School District","Naugatuck High School","High Needs",18.7,17.4,17.4,14.9,"*",10.7,"*",13.5,"*","*"
"Naugatuck School District","Naugatuck High School","Non-High Needs",6.4,5.3,5.8,5.8,"*",2.7,"*",5.2,"*","*"
"New Britain School District","New Britain High School","High Needs",32.9,30.2,28.4,20.8,"*",20.0,"*",11.4,"*","*"
"New Britain School District","New Britain High School","Non-High Needs",21.2,10.3,9.6,10.0,"*",13.3,"*",7.4,"*","*"
"New Canaan School District","New Canaan High School","High Needs","*","*","*","*","*","*","*","*","*","*"
"New Canaan School District","New Canaan High School","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","New Fairfield High School","High Needs","*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","New Fairfield High School","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","Cooperative High School","High Needs",19.4,5.2,6.3,4.3,"*","*","*",4.2,"*","*"
"New Haven School District","Cooperative High School","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","Engineering - Science University Magnet School","High Needs","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"New Haven School District","Engineering - Science University Magnet School","Non-High Needs","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"New Haven School District","High School In The Community","High Needs",20.4,31.0,27.7,31.6,38.2,20.4,16.9,15.4,21.1,18.2
"New Haven School District","High School In The Community","Non-High Needs",33.3,"*","*","*","*","*","*","*","*","*"
"New Haven School District","Hill Regional Career High School","High Needs",14.3,9.6,6.6,11.4,6.1,"*","*","*","*","*"
"New Haven School District","Hill Regional Career High School","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","Hyde School of Health, Science and Sports Medicine","High Needs","*",13.3,"*","*","*","*","*","*","*","*"
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","James Hillhouse High School","High Needs",34.7,31.9,32.0,19.1,15.7,15.1,13.1,9.8,12.0,12.8
"New Haven School District","James Hillhouse High School","Non-High Needs",37.9,41.2,50.0,25.9,32.4,"*","*","*","*","*"
"New Haven School District","Metropolitan Business Academy","High Needs","*","*",14.1,10.0,10.4,"*","*","*","*","*"
"New Haven School District","Metropolitan Business Academy","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","New Haven Academy","High Needs",20.0,18.4,23.9,"*",14.3,20.0,15.8,10.4,"*",18.4
"New Haven School District","New Haven Academy","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","Sound School","High Needs","*","*","*","*",11.8,"*","*","*","*","*"
"New Haven School District","Sound School","Non-High Needs","*","*","*","*","*","*","*","*","*","*"
