"Four-Year Graduation Rates, 2010-11"
"All Districts, All Schools, Special Education Status"

"",,,,,,"Non-Graduates",,,
"Bridgeport School District","=""0150011""","Central High School","=""0156211""","Non-Special Education",569,65,11.4,77,13.5
"Bridgeport School District","=""0150011""","Central High School","=""0156211""","Special Education",34,9,26.5,7,20.6
"Bridgeport School District","=""0150011""","Harding High School","=""0156311""","Non-Special Education",377,52,13.8,142,37.7
"Bridgeport School District","=""0150011""","Harding High School","=""0156311""","Special Education",58,12,20.7,33,56.9
"Bristol School District","=""0170011""","Bristol Central High School","=""0176111""","Non-Special Education",299,22,7.4,48,16.1
"Bristol School District","=""0170011""","Bristol Central High School","=""0176111""","Special Education",33,8,24.2,9,27.3
"Bristol School District","=""0170011""","Bristol Eastern High School","=""0176211""","Non-Special Education",332,"*","*","*","*"
"Bristol School District","=""0170011""","Bristol Eastern High School","=""0176211""","Special Education",36,"*","*","*","*"
"Brookfield School District","=""0180011""","Brookfield High School","=""0186111""","Non-Special Education",253,"*","*","*","*"
"Brookfield School District","=""0180011""","Brookfield High School","=""0186111""","Special Education",10,0,"*",0,"*"
"Canton School District","=""0230011""","Canton High School","=""0236111""","Non-Special Education",102,"*","*","*","*"
"Canton School District","=""0230011""","Canton High School","=""0236111""","Special Education",16,"*","*",0,"*"
"Capitol Region Education Council","=""2410014""","Great Path Academy at MCC","=""2416314""","Non-Special Education",105,"*","*","*","*"
"Capitol Region Education Council","=""2410014""","Great Path Academy at MCC","=""2416314""","Special Education",13,"*","*","*","*"
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of  the Arts High School - Full Time","=""2416414""","Non-Special Education","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of  the Arts High School - Full Time","=""2416414""","Special Education","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""","Non-Special Education","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""","Special Education","*","*","*","*","*"
"Cheshire School District","=""0250011""","Cheshire High School","=""0256111""","Non-Special Education",329,"*","*","*","*"
"Cheshire School District","=""0250011""","Cheshire High School","=""0256111""","Special Education",36,"*","*","*","*"
"Clinton School District","=""0270011""","The Morgan School","=""0276111""","Non-Special Education",125,"*","*","*","*"
"Clinton School District","=""0270011""","The Morgan School","=""0276111""","Special Education",19,"*","*",0,"*"
"Colchester School District","=""0280011""","Bacon Academy","=""0286111""","Non-Special Education",224,"*","*","*","*"
"Colchester School District","=""0280011""","Bacon Academy","=""0286111""","Special Education",25,"*","*","*","*"
"Common Ground High School District","=""2680013""","Common Ground High School","=""2686113""","Non-Special Education",30,0,0.0,"*","*"
"Common Ground High School District","=""2680013""","Common Ground High School","=""2686113""","Special Education",8,"*","*",0,"*"
"Connecticut Technical High School System","=""9000016""","A. I. Prince Technical High School","=""9001516""","Non-Special Education",144,0,0.0,11,7.6
"Connecticut Technical High School System","=""9000016""","A. I. Prince Technical High School","=""9001516""","Special Education",7,0,"*",0,"*"
"Connecticut Technical High School System","=""9000016""","Bullard-Havens Technical High School","=""9001116""","Non-Special Education","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Bullard-Havens Technical High School","=""9001116""","Special Education","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","E. C. Goodwin Technical High School","=""9001916""","Non-Special Education",94,0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","E. C. Goodwin Technical High School","=""9001916""","Special Education",8,"*","*",0,"*"
"Connecticut Technical High School System","=""9000016""","Eli Whitney Technical High School","=""9001416""","Non-Special Education","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Eli Whitney Technical High School","=""9001416""","Special Education","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""","Non-Special Education",113,0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""","Special Education",12,0,"*",0,"*"
"Connecticut Technical High School System","=""9000016""","Emmett O'Brien Technical High School","=""9002516""","Non-Special Education",114,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Emmett O'Brien Technical High School","=""9002516""","Special Education",7,0,"*",0,"*"
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""","Non-Special Education",165,0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""","Special Education",17,0,"*","*","*"
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","Non-Special Education",118,0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","Special Education",11,0,"*","*","*"
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","Non-Special Education",134,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","Special Education",26,0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","Non-Special Education",127,0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","Special Education",8,0,"*",0,"*"
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Non-Special Education",101,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Special Education",10,0,"*",0,"*"
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Non-Special Education",172,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Special Education",19,0,"*","*","*"
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Non-Special Education",183,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Special Education",17,0,"*",0,"*"
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","Non-Special Education",114,0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","Special Education",21,0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Non-Special Education","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Special Education","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Non-Special Education",118,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Special Education",8,0,"*","*","*"
"Coventry School District","=""0320011""","Coventry High School","=""0326111""","Non-Special Education",133,"*","*","*","*"
"Coventry School District","=""0320011""","Coventry High School","=""0326111""","Special Education",19,"*","*","*","*"
"Cromwell School District","=""0330011""","Cromwell High School","=""0336111""","Non-Special Education",147,0,0.0,"*","*"
"Cromwell School District","=""0330011""","Cromwell High School","=""0336111""","Special Education",20,"*","*","*","*"
"Danbury School District","=""0340011""","Danbury High School","=""0346111""","Non-Special Education",653,49,7.5,72,11.0
"Danbury School District","=""0340011""","Danbury High School","=""0346111""","Special Education",66,17,25.8,9,13.6
"Darien School District","=""0350011""","Darien High School","=""0356111""","Non-Special Education",291,"*","*","*","*"
"Darien School District","=""0350011""","Darien High School","=""0356111""","Special Education",35,"*","*",0,0.0
"Derby School District","=""0370011""","Derby High School","=""0376111""","Non-Special Education",116,15,12.9,"*","*"
"Derby School District","=""0370011""","Derby High School","=""0376111""","Special Education",6,0,"*","*","*"
"East Granby School District","=""0400011""","East Granby High School","=""0406111""","Non-Special Education",69,"*","*","*","*"
"East Granby School District","=""0400011""","East Granby High School","=""0406111""","Special Education",7,0,"*","*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray High School","=""0416111""","Non-Special Education","*","*","*","*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray High School","=""0416111""","Special Education","*","*","*","*","*"
"East Hampton School District","=""0420011""","East Hampton High School","=""0426111""","Non-Special Education",125,"*","*","*","*"
"East Hampton School District","=""0420011""","East Hampton High School","=""0426111""","Special Education",11,"*","*","*","*"
"East Hartford School District","=""0430011""","Connecticut IB Academy","=""0436311""","Non-Special Education",33,0,0.0,0,0.0
"East Hartford School District","=""0430011""","East Hartford High School","=""0436211""","Non-Special Education",481,34,7.1,56,11.6
"East Hartford School District","=""0430011""","East Hartford High School","=""0436211""","Special Education",56,11,19.6,6,10.7
"East Haven School District","=""0440011""","East Haven High School","=""0446111""","Non-Special Education",268,"*","*","*","*"
"East Haven School District","=""0440011""","East Haven High School","=""0446111""","Special Education",22,"*","*","*","*"
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""","Non-Special Education",289,"*","*","*","*"
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""","Special Education",35,"*","*",0,0.0
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","Non-Special Education",81,"*","*",9,11.1
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","Special Education",12,"*","*",0,"*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","Non-Special Education",17,0,"*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","Non-Special Education","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","Special Education","*","*","*","*","*"
"Ellington School District","=""0480011""","Ellington High School","=""0486111""","Non-Special Education",165,"*","*","*","*"
"Ellington School District","=""0480011""","Ellington High School","=""0486111""","Special Education",16,"*","*",0,"*"
"Enfield School District","=""0490011""","Enfield High School","=""0496111""","Non-Special Education",212,"*","*","*","*"
"Enfield School District","=""0490011""","Enfield High School","=""0496111""","Special Education",30,"*","*","*","*"
"Enfield School District","=""0490011""","Enrico Fermi High School","=""0496211""","Non-Special Education",258,"*","*","*","*"
"Enfield School District","=""0490011""","Enrico Fermi High School","=""0496211""","Special Education",18,"*","*","*","*"
"Explorations District","=""2720013""","Explorations","=""2726113""","Non-Special Education",24,"*","*","*","*"
"Explorations District","=""2720013""","Explorations","=""2726113""","Special Education",10,"*","*","*","*"
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""","Non-Special Education",321,"*","*","*","*"
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""","Special Education",30,"*","*","*","*"
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""","Non-Special Education",277,"*","*","*","*"
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""","Special Education",24,"*","*","*","*"
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","Non-Special Education",308,"*","*","*","*"
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","Special Education",28,"*","*",0,0.0
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""","Non-Special Education",479,"*","*","*","*"
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""","Special Education",63,"*","*","*","*"
"Granby School District","=""0560011""","Granby Memorial High School","=""0566111""","Non-Special Education",181,"*","*","*","*"
"Granby School District","=""0560011""","Granby Memorial High School","=""0566111""","Special Education",13,"*","*",0,"*"
"Greenwich School District","=""0570011""","Greenwich High School","=""0576111""","Non-Special Education",567,13,2.3,8,1.4
"Greenwich School District","=""0570011""","Greenwich High School","=""0576111""","Special Education",64,13,20.3,0,0.0
"Griswold School District","=""0580011""","Griswold High School","=""0586211""","Non-Special Education",176,6,3.4,15,8.5
"Griswold School District","=""0580011""","Griswold High School","=""0586211""","Special Education",21,6,28.6,8,38.1
"Groton School District","=""0590011""","Robert E. Fitch High School","=""0596111""","Non-Special Education",301,"*","*","*","*"
"Groton School District","=""0590011""","Robert E. Fitch High School","=""0596111""","Special Education",29,"*","*","*","*"
"Guilford School District","=""0600011""","Guilford High School","=""0606111""","Non-Special Education",242,"*","*","*","*"
"Guilford School District","=""0600011""","Guilford High School","=""0606111""","Special Education",24,"*","*",0,0.0
"Hamden School District","=""0620011""","Hamden High School","=""0626111""","Non-Special Education",509,27,5.3,47,9.2
"Hamden School District","=""0620011""","Hamden High School","=""0626111""","Special Education",63,6,9.5,8,12.7
"Hartford School District","=""0640011""","Bulkeley High School Upper School","=""0647111""","Non-Special Education",235,14,6.0,37,15.7
"Hartford School District","=""0640011""","Bulkeley High School Upper School","=""0647111""","Special Education",43,10,23.3,6,14.0
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","Non-Special Education","*","*","*","*","*"
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","Special Education","*","*","*","*","*"
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","Non-Special Education",83,"*","*","*","*"
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","Special Education",6,"*","*","*","*"
"Hartford School District","=""0640011""","Culinary Arts Academy","=""0646011""","Non-Special Education",62,12,19.4,8,12.9
"Hartford School District","=""0640011""","Culinary Arts Academy","=""0646011""","Special Education",34,9,26.5,11,32.4
"Hartford School District","=""0640011""","HPHS Academy of Engineering and Green Technology","=""0647211""","Non-Special Education",111,"*","*","*","*"
"Hartford School District","=""0640011""","HPHS Academy of Engineering and Green Technology","=""0647211""","Special Education",18,"*","*","*","*"
"Hartford School District","=""0640011""","HPHS Academy of Nursing and Health Science","=""0647511""","Non-Special Education",112,"*","*","*","*"
"Hartford School District","=""0640011""","HPHS Academy of Nursing and Health Science","=""0647511""","Special Education",23,"*","*","*","*"
"Hartford School District","=""0640011""","HPHS Law and Government Academy","=""0647411""","Non-Special Education",85,"*","*","*","*"
"Hartford School District","=""0640011""","HPHS Law and Government Academy","=""0647411""","Special Education",20,"*","*","*","*"
"Hartford School District","=""0640011""","OPPortunity High School","=""0647811""","Non-Special Education",44,"*","*",17,38.6
"Hartford School District","=""0640011""","OPPortunity High School","=""0647811""","Special Education",9,"*","*",6,"*"
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""","Non-Special Education",88,"*","*","*","*"
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""","Special Education",9,0,"*","*","*"
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","Non-Special Education","*","*","*","*","*"
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","Special Education","*","*","*","*","*"
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""","Non-Special Education","*","*","*","*","*"
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""","Special Education","*","*","*","*","*"
"Hartford School District","=""0640011""","Weaver High School","=""0646311""","Non-Special Education",153,0,0.0,44,28.8
"Hartford School District","=""0640011""","Weaver High School","=""0646311""","Special Education",26,0,0.0,12,46.2
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","Non-Special Education",170,6,3.5,35,20.6
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","Special Education",26,6,23.1,9,34.6
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""","Non-Special Education",143,"*","*","*","*"
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""","Special Education",15,0,"*","*","*"
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","Non-Special Education",207,"*","*","*","*"
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","Special Education",22,"*","*","*","*"
"Lisbon School District","=""0730011""","Community Connection - The Big Picture High School","=""0736011""","Special Education","*","*","*","*","*"
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","Non-Special Education","*","*","*","*","*"
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","Special Education","*","*","*","*","*"
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","Non-Special Education",287,"*","*","*","*"
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","Special Education",28,"*","*","*","*"
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","Non-Special Education",436,35,8.0,67,15.4
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","Special Education",60,14,23.3,13,21.7
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","Non-Special Education",272,13,4.8,49,18.0
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","Special Education",46,18,39.1,10,21.7
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","Non-Special Education",262,"*","*","*","*"
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","Special Education",38,"*","*","*","*"
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","Non-Special Education",295,26,8.8,30,10.2
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","Special Education",47,6,12.8,13,27.7
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","Non-Special Education",189,"*","*","*","*"
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","Special Education",34,"*","*","*","*"
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","Non-Special Education",228,"*","*","*","*"
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","Special Education",37,"*","*","*","*"
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","Non-Special Education",341,"*","*",0,0.0
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","Special Education",24,"*","*",0,0.0
"Montville School District","=""0860011""","Montville High School","=""0866111""","Non-Special Education",179,"*","*","*","*"
"Montville School District","=""0860011""","Montville High School","=""0866111""","Special Education",16,"*","*","*","*"
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","Non-Special Education",322,14,4.3,33,10.2
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","Special Education",48,8,16.7,9,18.8
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","Non-Special Education",628,98,15.6,188,29.9
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","Special Education",101,34,33.7,28,27.7
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","Non-Special Education",280,"*","*","*","*"
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","Special Education",30,"*","*",0,0.0
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","Non-Special Education",216,"*","*","*","*"
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","Special Education",25,"*","*","*","*"
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","Non-Special Education",101,"*","*","*","*"
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","Special Education",8,0,"*","*","*"
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","Non-Special Education",66,"*","*","*","*"
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","Special Education",10,"*","*","*","*"
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","Non-Special Education",165,7,4.2,"*","*"
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","Special Education",8,0,"*","*","*"
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","Non-Special Education","*","*","*","*","*"
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","Special Education","*","*","*","*","*"
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","Non-Special Education",280,31,11.1,101,36.1
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","Special Education",31,10,32.3,9,29.0
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","Non-Special Education","*","*","*","*","*"
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","Special Education","*","*","*","*","*"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","Non-Special Education",62,"*","*",13,21.0
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","Special Education",6,"*","*",0,"*"
"New Haven School District","=""0930011""","Sound School","=""0936711""","Non-Special Education",57,"*","*","*","*"
"New Haven School District","=""0930011""","Sound School","=""0936711""","Special Education",6,"*","*",0,"*"
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Non-Special Education",429,39,9.1,129,30.1
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Special Education",48,16,33.3,16,33.3
"New London School District","=""0950011""","New London High School","=""0956111""","Non-Special Education",211,26,12.3,36,17.1
"New London School District","=""0950011""","New London High School","=""0956111""","Special Education",44,18,40.9,12,27.3
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Non-Special Education",345,"*","*","*","*"
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Special Education",48,"*","*","*","*"
"Newington School District","=""0940011""","Newington High School","=""0946111""","Non-Special Education",372,"*","*","*","*"
"Newington School District","=""0940011""","Newington High School","=""0946111""","Special Education",37,"*","*","*","*"
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","Non-Special Education",397,"*","*","*","*"
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","Special Education",47,"*","*","*","*"
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","Non-Special Education",165,0,0.0,"*","*"
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","Special Education",29,"*","*","*","*"
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","Non-Special Education",278,"*","*","*","*"
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","Special Education",25,"*","*","*","*"
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","Non-Special Education",61,"*","*","*","*"
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","Special Education",6,0,"*",0,"*"
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","Non-Special Education",395,20,5.1,23,5.8
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","Special Education",56,8,14.3,6,10.7
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","Non-Special Education",345,"*","*","*","*"
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","Special Education",44,"*","*","*","*"
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","Non-Special Education",40,"*","*","*","*"
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","Special Education",12,"*","*","*","*"
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","Non-Special Education",536,"*","*","*","*"
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","Special Education",80,"*","*","*","*"
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""","Non-Special Education","*","*","*","*","*"
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""","Special Education","*","*","*","*","*"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Non-Special Education",112,"*","*","*","*"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Special Education",9,"*","*","*","*"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Non-Special Education",144,"*","*","*","*"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Special Education",10,"*","*","*","*"
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Non-Special Education",191,"*","*","*","*"
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Special Education",35,"*","*","*","*"
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","Non-Special Education",206,"*","*","*","*"
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","Special Education",26,"*","*","*","*"
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","Non-Special Education",128,"*","*","*","*"
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","Special Education",7,"*","*",0,"*"
"Portland School District","=""1130011""","Portland High School","=""1136111""","Non-Special Education",88,0,0.0,"*","*"
"Portland School District","=""1130011""","Portland High School","=""1136111""","Special Education",9,"*","*","*","*"
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","Non-Special Education",57,"*","*","*","*"
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","Special Education",17,"*","*","*","*"
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","Non-Special Education",122,"*","*","*","*"
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","Special Education",15,"*","*","*","*"
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","Non-Special Education",148,"*","*","*","*"
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","Special Education",21,"*","*","*","*"
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","Non-Special Education",367,"*","*","*","*"
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","Special Education",39,"*","*","*","*"
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","Non-Special Education",89,"*","*","*","*"
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","Special Education",14,0,"*","*","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","Non-Special Education",173,"*","*","*","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","Special Education",17,"*","*",0,"*"
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","Non-Special Education",237,"*","*","*","*"
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","Special Education",29,"*","*","*","*"
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","Non-Special Education",183,"*","*",0,0.0
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","Special Education",37,"*","*",0,0.0
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","Non-Special Education",161,"*","*","*","*"
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","Special Education",14,"*","*","*","*"
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","Non-Special Education",35,0,0.0,8,22.9
