"Four-Year Graduation Rates, 2013-14"
"All Districts, All Schools, Free/Reduced Price Meal Eligibility"

"",,,,,,"Non-Graduates",,,
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Eligible For Reduced Lunch",11,0,"*",0,"*"
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Not Eligible For Lunch",87,0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Eligible For Free Lunch",43,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Eligible For Reduced Lunch",8,0,"*",0,"*"
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Not Eligible For Lunch",94,0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Eligible For Free Lunch",59,0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Eligible For Reduced Lunch",40,"*","*",0,0.0
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Not Eligible For Lunch",108,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","Eligible For Free Lunch",46,0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","Eligible For Reduced Lunch",11,0,"*","*","*"
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","Not Eligible For Lunch",84,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Eligible For Free Lunch",81,0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Eligible For Reduced Lunch",24,0,0.0,0,0.0
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Not Eligible For Lunch",78,0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Eligible For Free Lunch",36,0,0.0,0,0.0
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Eligible For Reduced Lunch",13,0,"*",0,"*"
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Not Eligible For Lunch",80,"*","*","*","*"
"Coventry School District","=""0320011""","Coventry High School","=""0326111""","Eligible For Free Lunch","*","*","*","*","*"
"Coventry School District","=""0320011""","Coventry High School","=""0326111""","Eligible For Reduced Lunch","*","*","*","*","*"
"Coventry School District","=""0320011""","Coventry High School","=""0326111""","Not Eligible For Lunch",114,"*","*",0,0.0
"Cromwell School District","=""0330011""","Cromwell High School","=""0336111""","Eligible For Free Lunch",16,"*","*","*","*"
"Cromwell School District","=""0330011""","Cromwell High School","=""0336111""","Eligible For Reduced Lunch",12,0,"*","*","*"
"Cromwell School District","=""0330011""","Cromwell High School","=""0336111""","Not Eligible For Lunch",103,"*","*",0,0.0
"Danbury School District","=""0340011""","Danbury High School","=""0346111""","Eligible For Free Lunch",253,30,11.9,41,16.2
"Danbury School District","=""0340011""","Danbury High School","=""0346111""","Eligible For Reduced Lunch",99,8,8.1,6,6.1
"Danbury School District","=""0340011""","Danbury High School","=""0346111""","Not Eligible For Lunch",359,20,5.6,20,5.6
"Darien School District","=""0350011""","Darien High School","=""0356111""","Eligible For Free Lunch","*","*","*","*","*"
"Darien School District","=""0350011""","Darien High School","=""0356111""","Eligible For Reduced Lunch","*","*","*","*","*"
"Darien School District","=""0350011""","Darien High School","=""0356111""","Not Eligible For Lunch",323,"*","*","*","*"
"Derby School District","=""0370011""","Derby High School","=""0376111""","Eligible For Free Lunch",45,"*","*","*","*"
"Derby School District","=""0370011""","Derby High School","=""0376111""","Eligible For Reduced Lunch",15,"*","*",0,"*"
"Derby School District","=""0370011""","Derby High School","=""0376111""","Not Eligible For Lunch",42,"*","*","*","*"
"East Granby School District","=""0400011""","East Granby High School","=""0406111""","Eligible For Free Lunch",6,"*","*","*","*"
"East Granby School District","=""0400011""","East Granby High School","=""0406111""","Not Eligible For Lunch",58,"*","*",0,0.0
"East Haddam School District","=""0410011""","Nathan Hale-Ray High School","=""0416111""","Eligible For Free Lunch",12,"*","*","*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray High School","=""0416111""","Eligible For Reduced Lunch",9,0,"*",0,"*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray High School","=""0416111""","Not Eligible For Lunch",79,"*","*",0,0.0
"East Hampton School District","=""0420011""","East Hampton High School","=""0426111""","Eligible For Free Lunch","*","*","*","*","*"
"East Hampton School District","=""0420011""","East Hampton High School","=""0426111""","Eligible For Reduced Lunch","*","*","*","*","*"
"East Hampton School District","=""0420011""","East Hampton High School","=""0426111""","Not Eligible For Lunch",106,"*","*",0,0.0
"East Hartford School District","=""0430011""","Connecticut IB Academy","=""0436311""","Eligible For Free Lunch","*","*","*","*","*"
"East Hartford School District","=""0430011""","Connecticut IB Academy","=""0436311""","Eligible For Reduced Lunch","*","*","*","*","*"
"East Hartford School District","=""0430011""","Connecticut IB Academy","=""0436311""","Not Eligible For Lunch",32,0,0.0,"*","*"
"East Hartford School District","=""0430011""","East Hartford High School","=""0436211""","Eligible For Free Lunch",209,14,6.7,18,8.6
"East Hartford School District","=""0430011""","East Hartford High School","=""0436211""","Eligible For Reduced Lunch",56,"*","*","*","*"
"East Hartford School District","=""0430011""","East Hartford High School","=""0436211""","Not Eligible For Lunch",87,"*","*","*","*"
"East Hartford School District","=""0430011""","Stevens Alternate High school","=""0436411""","Eligible For Free Lunch",68,24,35.3,17,25.0
"East Hartford School District","=""0430011""","Stevens Alternate High school","=""0436411""","Eligible For Reduced Lunch","*","*","*","*","*"
"East Hartford School District","=""0430011""","Stevens Alternate High school","=""0436411""","Not Eligible For Lunch","*","*","*","*","*"
"East Haven School District","=""0440011""","East Haven High School","=""0446111""","Eligible For Free Lunch",88,6,6.8,20,22.7
"East Haven School District","=""0440011""","East Haven High School","=""0446111""","Eligible For Reduced Lunch",42,"*","*","*","*"
"East Haven School District","=""0440011""","East Haven High School","=""0446111""","Not Eligible For Lunch",120,"*","*","*","*"
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""","Eligible For Free Lunch",15,0,"*","*","*"
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""","Eligible For Reduced Lunch",13,0,"*",0,"*"
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""","Not Eligible For Lunch",234,"*","*","*","*"
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","Eligible For Free Lunch",33,"*","*",0,0.0
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","Eligible For Reduced Lunch",11,0,"*","*","*"
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","Not Eligible For Lunch",63,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","Eligible For Free Lunch","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","Eligible For Reduced Lunch","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","Not Eligible For Lunch",18,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","Eligible For Free Lunch",20,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","Eligible For Reduced Lunch","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","Not Eligible For Lunch","*","*","*","*","*"
"Ellington School District","=""0480011""","Ellington High School","=""0486111""","Eligible For Free Lunch","*","*","*","*","*"
"Ellington School District","=""0480011""","Ellington High School","=""0486111""","Eligible For Reduced Lunch","*","*","*","*","*"
"Ellington School District","=""0480011""","Ellington High School","=""0486111""","Not Eligible For Lunch",171,"*","*","*","*"
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","Eligible For Free Lunch",14,"*","*","*","*"
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","Eligible For Reduced Lunch","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","Not Eligible For Lunch","*","*","*","*","*"
"Enfield School District","=""0490011""","Enfield High School","=""0496111""","Eligible For Free Lunch",55,"*","*","*","*"
"Enfield School District","=""0490011""","Enfield High School","=""0496111""","Eligible For Reduced Lunch",20,"*","*","*","*"
"Enfield School District","=""0490011""","Enfield High School","=""0496111""","Not Eligible For Lunch",115,"*","*","*","*"
"Enfield School District","=""0490011""","Enrico Fermi High School","=""0496211""","Eligible For Free Lunch",45,"*","*","*","*"
"Enfield School District","=""0490011""","Enrico Fermi High School","=""0496211""","Eligible For Reduced Lunch",18,0,"*","*","*"
"Enfield School District","=""0490011""","Enrico Fermi High School","=""0496211""","Not Eligible For Lunch",169,"*","*","*","*"
"Explorations District","=""2720013""","Explorations","=""2726113""","Eligible For Free Lunch",15,"*","*","*","*"
"Explorations District","=""2720013""","Explorations","=""2726113""","Eligible For Reduced Lunch","*","*","*","*","*"
"Explorations District","=""2720013""","Explorations","=""2726113""","Not Eligible For Lunch","*","*","*","*","*"
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""","Eligible For Free Lunch",28,"*","*","*","*"
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""","Eligible For Reduced Lunch",6,0,"*",0,"*"
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""","Not Eligible For Lunch",332,"*","*","*","*"
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""","Eligible For Free Lunch",56,"*","*","*","*"
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""","Eligible For Reduced Lunch",13,0,"*","*","*"
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""","Not Eligible For Lunch",287,"*","*","*","*"
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","Eligible For Free Lunch","*","*","*","*","*"
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","Eligible For Reduced Lunch","*","*","*","*","*"
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","Not Eligible For Lunch",307,"*","*","*","*"
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""","Eligible For Free Lunch",41,"*","*",0,0.0
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""","Eligible For Reduced Lunch",19,0,"*","*","*"
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""","Not Eligible For Lunch",505,"*","*","*","*"
"Granby School District","=""0560011""","Granby Memorial High School","=""0566111""","Eligible For Free Lunch",11,"*","*","*","*"
"Granby School District","=""0560011""","Granby Memorial High School","=""0566111""","Eligible For Reduced Lunch",6,0,"*","*","*"
"Granby School District","=""0560011""","Granby Memorial High School","=""0566111""","Not Eligible For Lunch",182,"*","*","*","*"
"Greenwich School District","=""0570011""","Greenwich High School","=""0576111""","Eligible For Free Lunch",88,"*","*","*","*"
"Greenwich School District","=""0570011""","Greenwich High School","=""0576111""","Eligible For Reduced Lunch",28,"*","*",0,0.0
"Greenwich School District","=""0570011""","Greenwich High School","=""0576111""","Not Eligible For Lunch",541,"*","*","*","*"
"Griswold School District","=""0580011""","Griswold High School","=""0586211""","Eligible For Free Lunch",55,6,10.9,8,14.5
"Griswold School District","=""0580011""","Griswold High School","=""0586211""","Eligible For Reduced Lunch",18,"*","*","*","*"
"Griswold School District","=""0580011""","Griswold High School","=""0586211""","Not Eligible For Lunch",94,"*","*","*","*"
"Groton School District","=""0590011""","Robert E. Fitch High School","=""0596111""","Eligible For Free Lunch",105,"*","*",18,17.1
"Groton School District","=""0590011""","Robert E. Fitch High School","=""0596111""","Eligible For Reduced Lunch",45,0,0.0,"*","*"
"Groton School District","=""0590011""","Robert E. Fitch High School","=""0596111""","Not Eligible For Lunch",165,"*","*","*","*"
"Guilford School District","=""0600011""","Guilford High School","=""0606111""","Eligible For Free Lunch",25,"*","*","*","*"
"Guilford School District","=""0600011""","Guilford High School","=""0606111""","Eligible For Reduced Lunch",16,0,"*","*","*"
"Guilford School District","=""0600011""","Guilford High School","=""0606111""","Not Eligible For Lunch",241,"*","*","*","*"
"Hamden School District","=""0620011""","Hamden High School","=""0626111""","Eligible For Free Lunch",121,14,11.6,10,8.3
"Hamden School District","=""0620011""","Hamden High School","=""0626111""","Eligible For Reduced Lunch",60,"*","*","*","*"
"Hamden School District","=""0620011""","Hamden High School","=""0626111""","Not Eligible For Lunch",261,"*","*","*","*"
"Hartford School District","=""0640011""","Bulkeley High School Upper School","=""0647111""","Eligible For Free Lunch",199,25,12.6,28,14.1
"Hartford School District","=""0640011""","Bulkeley High School Upper School","=""0647111""","Eligible For Reduced Lunch","*","*","*","*","*"
"Hartford School District","=""0640011""","Bulkeley High School Upper School","=""0647111""","Not Eligible For Lunch","*","*","*","*","*"
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","Eligible For Free Lunch",32,0,0.0,0,0.0
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","Eligible For Reduced Lunch",13,0,"*",0,"*"
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","Not Eligible For Lunch",9,0,"*","*","*"
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","Eligible For Free Lunch",32,"*","*","*","*"
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","Eligible For Reduced Lunch",15,"*","*",0,"*"
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","Not Eligible For Lunch",37,"*","*",0,0.0
"Hartford School District","=""0640011""","Culinary Arts Academy","=""0646011""","Eligible For Free Lunch","*","*","*","*","*"
"Hartford School District","=""0640011""","Culinary Arts Academy","=""0646011""","Not Eligible For Lunch","*","*","*","*","*"
"Hartford School District","=""0640011""","Great Path Academy High School at MCC","=""0647911""","Eligible For Free Lunch",30,"*","*",0,0.0
"Hartford School District","=""0640011""","Great Path Academy High School at MCC","=""0647911""","Eligible For Reduced Lunch",10,"*","*",0,"*"
"Hartford School District","=""0640011""","Great Path Academy High School at MCC","=""0647911""","Not Eligible For Lunch",12,0,"*",0,"*"
"Hartford School District","=""0640011""","HPHS Academy of Engineering and Green Technology","=""0647211""","Eligible For Free Lunch","*","*","*","*","*"
"Hartford School District","=""0640011""","HPHS Academy of Engineering and Green Technology","=""0647211""","Not Eligible For Lunch","*","*","*","*","*"
