"Four-Year Graduation Rates, 2014-15"
"All Districts, All Schools, Gender"

"",,,,"Non-Graduates",,,
"Connecticut Technical High School System","Howell Cheney Technical High School","Male",115,"*","*","*","*"
"Connecticut Technical High School System","Norwich Technical High School","Female",56,"*","*","*","*"
"Connecticut Technical High School System","Norwich Technical High School","Male",107,"*","*","*","*"
"Connecticut Technical High School System","Oliver Wolcott Technical High School","Female",55,"*","*","*","*"
"Connecticut Technical High School System","Oliver Wolcott Technical High School","Male",100,"*","*","*","*"
"Connecticut Technical High School System","Platt Technical High School","Female",75,"*","*","*","*"
"Connecticut Technical High School System","Platt Technical High School","Male",126,"*","*","*","*"
"Connecticut Technical High School System","Vinal Technical High School","Female",32,"*","*","*","*"
"Connecticut Technical High School System","Vinal Technical High School","Male",121,"*","*","*","*"
"Connecticut Technical High School System","W. F. Kaynor Technical High School","Female",91,"*","*","*","*"
"Connecticut Technical High School System","W. F. Kaynor Technical High School","Male",80,"*","*","*","*"
"Connecticut Technical High School System","Windham Technical High School","Female",47,"*","*","*","*"
"Connecticut Technical High School System","Windham Technical High School","Male",89,"*","*","*","*"
"Coventry School District","Coventry High School","Female",55,"*","*","*","*"
"Coventry School District","Coventry High School","Male",52,"*","*","*","*"
"Cromwell School District","Cromwell High School","Female",61,"*","*","*","*"
"Cromwell School District","Cromwell High School","Male",64,"*","*","*","*"
"Danbury School District","Danbury High School","Female",359,21,5.8,29,8.1
"Danbury School District","Danbury High School","Male",373,45,12.1,55,14.7
"Darien School District","Darien High School","Female",181,"*","*","*","*"
"Darien School District","Darien High School","Male",148,"*","*","*","*"
"Derby School District","Derby High School","Female",53,"*","*","*","*"
"Derby School District","Derby High School","Male",48,"*","*","*","*"
"East Granby School District","East Granby High School","Female",30,"*","*","*","*"
"East Granby School District","East Granby High School","Male",31,"*","*","*","*"
"East Haddam School District","Nathan Hale-Ray High School","Female",50,"*","*","*","*"
"East Haddam School District","Nathan Hale-Ray High School","Male",58,"*","*","*","*"
"East Hampton School District","East Hampton High School","Female",67,"*","*","*","*"
"East Hampton School District","East Hampton High School","Male",54,"*","*","*","*"
"East Hartford School District","Connecticut IB Academy","Female",25,"*","*","*","*"
"East Hartford School District","Connecticut IB Academy","Male",17,"*","*","*","*"
"East Hartford School District","East Hartford High School","Female",214,"*","*",7,3.3
"East Hartford School District","East Hartford High School","Male",194,6,3.1,7,3.6
"East Haven School District","East Haven High School","Female",113,"*","*",20,17.7
"East Haven School District","East Haven High School","Male",115,"*","*",23,20.0
"East Lyme School District","East Lyme High School","Female",128,"*","*","*","*"
"East Lyme School District","East Lyme High School","Male",136,"*","*","*","*"
"East Windsor School District","East Windsor High School","Female",35,"*","*","*","*"
"East Windsor School District","East Windsor High School","Male",52,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Female",20,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Male",8,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Female",20,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Male",24,7,29.2,6,25.0
"Ellington School District","Ellington High School","Female",101,"*","*","*","*"
"Ellington School District","Ellington High School","Male",104,"*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","Female","*","*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","Male","*","*","*","*","*"
"Enfield School District","Enfield High School","Female",89,"*","*",6,6.7
"Enfield School District","Enfield High School","Male",71,"*","*",13,18.3
"Enfield School District","Enrico Fermi High School","Female",114,"*","*",6,5.3
"Enfield School District","Enrico Fermi High School","Male",113,6,5.3,12,10.6
"Explorations District","Explorations","Female",14,"*","*","*","*"
"Explorations District","Explorations","Male",9,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Female",218,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Male",163,"*","*","*","*"
"Fairfield School District","Fairfield Warde High School","Female",147,"*","*","*","*"
"Fairfield School District","Fairfield Warde High School","Male",154,"*","*","*","*"
"Farmington School District","Farmington High School","Female",156,"*","*","*","*"
"Farmington School District","Farmington High School","Male",161,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","Female",251,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","Male",259,"*","*","*","*"
"Granby School District","Granby Memorial High School","Female",87,"*","*","*","*"
"Granby School District","Granby Memorial High School","Male",77,"*","*","*","*"
"Greenwich School District","Greenwich High School","Female",304,"*","*","*","*"
"Greenwich School District","Greenwich High School","Male",316,"*","*","*","*"
"Griswold School District","Griswold High School","Female",77,"*","*","*","*"
"Griswold School District","Griswold High School","Male",66,"*","*","*","*"
"Groton School District","Robert E. Fitch High School","Female",140,"*","*",16,11.4
"Groton School District","Robert E. Fitch High School","Male",124,"*","*",8,6.5
"Guilford School District","Guilford High School","Female",141,"*","*","*","*"
"Guilford School District","Guilford High School","Male",128,"*","*","*","*"
"Hamden School District","Hamden High School","Female",217,"*","*",12,5.5
"Hamden School District","Hamden High School","Male",219,"*","*",16,7.3
"Hartford School District","Bulkeley High School Upper School","Female",92,8,8.7,8,8.7
"Hartford School District","Bulkeley High School Upper School","Male",89,20,22.5,14,15.7
"Hartford School District","Capital Community College Magnet Academy","Female","*","*","*","*","*"
"Hartford School District","Capital Community College Magnet Academy","Male","*","*","*","*","*"
"Hartford School District","Capital Preparatory Magnet School","Female",26,"*","*","*","*"
"Hartford School District","Capital Preparatory Magnet School","Male",15,"*","*","*","*"
"Hartford School District","Classical Magnet School","Female",49,"*","*","*","*"
"Hartford School District","Classical Magnet School","Male",35,"*","*","*","*"
"Hartford School District","Culinary Arts Academy","Female",37,6,16.2,7,18.9
"Hartford School District","Culinary Arts Academy","Male",41,7,17.1,"*","*"
"Hartford School District","Great Path Academy at MCC","Female",39,"*","*","*","*"
"Hartford School District","Great Path Academy at MCC","Male",23,"*","*","*","*"
"Hartford School District","HPHS Academy of Engineering and Green Technology","Female",35,"*","*",7,20.0
"Hartford School District","HPHS Academy of Engineering and Green Technology","Male",83,12,14.5,13,15.7
"Hartford School District","HPHS Academy of Nursing and Health Science","Female",62,"*","*",12,19.4
"Hartford School District","HPHS Academy of Nursing and Health Science","Male",38,"*","*",9,23.7
"Hartford School District","HPHS Law and Government Academy","Female",67,6,9.0,12,17.9
"Hartford School District","HPHS Law and Government Academy","Male",42,7,16.7,14,33.3
"Hartford School District","Hartford Magnet Trinity College Academy","Female",42,"*","*","*","*"
"Hartford School District","Hartford Magnet Trinity College Academy","Male",34,"*","*","*","*"
"Hartford School District","High School Inc.","Female",38,"*","*","*","*"
"Hartford School District","High School Inc.","Male",46,"*","*",15,32.6
"Hartford School District","Journalism and Media Academy Magnet School","Female",24,"*","*",7,29.2
"Hartford School District","Journalism and Media Academy Magnet School","Male",29,"*","*",7,24.1
"Hartford School District","Pathways Academy of Technology and Design","Female",27,"*","*","*","*"
"Hartford School District","Pathways Academy of Technology and Design","Male",41,"*","*","*","*"
"Hartford School District","Sports and Medical Sciences Academy","Female",49,"*","*","*","*"
"Hartford School District","Sports and Medical Sciences Academy","Male",48,"*","*","*","*"
"Hartford School District","University High School of Science and Engineering","Female",38,"*","*","*","*"
"Hartford School District","University High School of Science and Engineering","Male",55,"*","*","*","*"
"Killingly School District","Killingly High School","Female",94,"*","*",8,8.5
"Killingly School District","Killingly High School","Male",90,"*","*",12,13.3
"Learn","Connecticut River Academy","Female",51,"*","*","*","*"
"Learn","Connecticut River Academy","Male",34,"*","*","*","*"
"Learn","Marine Science Magnet High School of Southeastern Connecticut","Female",25,"*","*","*","*"
"Learn","Marine Science Magnet High School of Southeastern Connecticut","Male",35,"*","*",6,17.1
"Learn","Three Rivers Middle College Magnet School","Female",14,"*","*","*","*"
"Learn","Three Rivers Middle College Magnet School","Male",14,"*","*","*","*"
"Lebanon School District","Lyman Memorial High School","Female",57,"*","*","*","*"
"Lebanon School District","Lyman Memorial High School","Male",35,"*","*","*","*"
"Ledyard School District","Ledyard High School","Female",114,"*","*","*","*"
"Ledyard School District","Ledyard High School","Male",113,"*","*","*","*"
"Litchfield School District","Litchfield High School","Female",30,"*","*","*","*"
"Litchfield School District","Litchfield High School","Male",39,"*","*","*","*"
"Madison School District","Daniel Hand High School","Female",160,"*","*","*","*"
"Madison School District","Daniel Hand High School","Male",148,"*","*","*","*"
"Manchester School District","Manchester High School","Female",213,"*","*",19,8.9
"Manchester School District","Manchester High School","Male",191,"*","*",24,12.6
"Meriden School District","Francis T. Maloney High School","Female",150,8,5.3,24,16.0
"Meriden School District","Francis T. Maloney High School","Male",140,13,9.3,26,18.6
"Meriden School District","Orville H. Platt High School","Female",146,6,4.1,26,17.8
"Meriden School District","Orville H. Platt High School","Male",167,6,3.6,35,21.0
"Middletown School District","Middletown High School","Female",149,"*","*","*","*"
"Middletown School District","Middletown High School","Male",123,"*","*","*","*"
"Milford School District","Jonathan Law High School","Female",106,"*","*","*","*"
"Milford School District","Jonathan Law High School","Male",96,9,9.4,7,7.3
"Milford School District","Joseph A. Foran High School","Female",112,"*","*","*","*"
"Milford School District","Joseph A. Foran High School","Male",119,"*","*","*","*"
"Monroe School District","Masuk High School","Female",150,"*","*","*","*"
"Monroe School District","Masuk High School","Male",158,"*","*","*","*"
"Montville School District","Montville High School","Female",84,"*","*","*","*"
"Montville School District","Montville High School","Male",86,"*","*","*","*"
"Naugatuck School District","Naugatuck High School","Female",157,"*","*",9,5.7
"Naugatuck School District","Naugatuck High School","Male",176,"*","*",22,12.5
"New Britain School District","New Britain High School","Female",321,25,7.8,62,19.3
"New Britain School District","New Britain High School","Male",318,36,11.3,69,21.7
"New Canaan School District","New Canaan High School","Female",151,"*","*","*","*"
"New Canaan School District","New Canaan High School","Male",156,"*","*","*","*"
"New Fairfield School District","New Fairfield High School","Female",130,"*","*","*","*"
"New Fairfield School District","New Fairfield High School","Male",118,"*","*","*","*"
"New Haven School District","Cooperative High School","Female",94,"*","*","*","*"
"New Haven School District","Cooperative High School","Male",51,"*","*","*","*"
"New Haven School District","Engineering - Science University Magnet School","Female",15,"*","*","*","*"
"New Haven School District","Engineering - Science University Magnet School","Male",43,"*","*","*","*"
"New Haven School District","High School In The Community","Female",38,6,15.8,13,34.2
"New Haven School District","High School In The Community","Male",21,"*","*",8,38.1
"New Haven School District","Hill Regional Career High School","Female",108,"*","*","*","*"
"New Haven School District","Hill Regional Career High School","Male",70,"*","*",6,8.6
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Female",13,"*","*","*","*"
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Male",37,"*","*","*","*"
"New Haven School District","James Hillhouse High School","Female",135,14,10.4,25,18.5
"New Haven School District","James Hillhouse High School","Male",137,17,12.4,24,17.5
"New Haven School District","Metropolitan Business Academy","Female",42,"*","*","*","*"
"New Haven School District","Metropolitan Business Academy","Male",50,"*","*","*","*"
"New Haven School District","New Haven Academy","Female",36,"*","*","*","*"
"New Haven School District","New Haven Academy","Male",25,"*","*","*","*"
"New Haven School District","Sound School","Female",26,"*","*","*","*"
"New Haven School District","Sound School","Male",46,"*","*","*","*"
"New Haven School District","Wilbur Cross High School","Female",171,"*","*",48,28.1
"New Haven School District","Wilbur Cross High School","Male",211,13,6.2,64,30.3
"New London School District","New London High School","Female",89,"*","*",9,10.1
"New London School District","New London High School","Male",104,"*","*",22,21.2
"New Milford School District","New Milford High School","Female",184,"*","*",8,4.3
"New Milford School District","New Milford High School","Male",175,"*","*",15,8.6
"Newington School District","Newington High School","Female",166,"*","*",7,4.2
"Newington School District","Newington High School","Male",189,"*","*",10,5.3
"Newtown School District","Newtown High School","Female",227,"*","*","*","*"
"Newtown School District","Newtown High School","Male",219,"*","*","*","*"
"North Branford School District","North Branford High School","Female",86,"*","*","*","*"
"North Branford School District","North Branford High School","Male",75,"*","*","*","*"
"North Haven School District","North Haven High School","Female",143,"*","*","*","*"
"North Haven School District","North Haven High School","Male",141,"*","*","*","*"
"North Stonington School District","Wheeler High School","Female",26,"*","*","*","*"
"North Stonington School District","Wheeler High School","Male",25,"*","*","*","*"
"Norwalk School District","Brien McMahon High School","Female",236,"*","*",7,3.0
"Norwalk School District","Brien McMahon High School","Male",205,"*","*",11,5.4
"Norwalk School District","Norwalk High School","Female",203,"*","*",16,7.9
"Norwalk School District","Norwalk High School","Male",176,7,4.0,8,4.5
"Norwalk School District","Norwalk Pathways Academy at Briggs","Female",21,"*","*",10,47.6
"Norwalk School District","Norwalk Pathways Academy at Briggs","Male",21,"*","*",12,57.1
"Norwich Free Academy District","Norwich Free Academy","Female",303,"*","*",23,7.6
"Norwich Free Academy District","Norwich Free Academy","Male",281,"*","*",41,14.6
"Old Saybrook School District","Old Saybrook Senior High School","Female",69,"*","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","Male",55,"*","*","*","*"
"Oxford School District","Oxford High School","Female",65,"*","*","*","*"
"Oxford School District","Oxford High School","Male",54,"*","*","*","*"
"Plainfield School District","Plainfield High School","Female",78,"*","*",6,7.7
"Plainfield School District","Plainfield High School","Male",88,"*","*",12,13.6
"Plainville School District","Plainville High School","Female",76,"*","*",7,9.2
"Plainville School District","Plainville High School","Male",100,"*","*",9,9.0
"Plymouth School District","Terryville High School","Female",57,"*","*","*","*"
"Plymouth School District","Terryville High School","Male",60,"*","*","*","*"
"Portland School District","Portland High School","Female",49,"*","*","*","*"
"Portland School District","Portland High School","Male",42,"*","*","*","*"
"Putnam School District","Putnam High School","Female",22,"*","*","*","*"
"Putnam School District","Putnam High School","Male",33,"*","*","*","*"
"Regional School District 01","Housatonic Valley Regional High School","Female",44,"*","*","*","*"
"Regional School District 01","Housatonic Valley Regional High School","Male",42,"*","*","*","*"
"Regional School District 04","Valley Regional High School","Female",79,"*","*","*","*"
"Regional School District 04","Valley Regional High School","Male",99,"*","*","*","*"
"Regional School District 05","Amity Regional High School","Female",207,"*","*","*","*"
"Regional School District 05","Amity Regional High School","Male",206,"*","*","*","*"
"Regional School District 06","Wamogo Regional High School","Female",46,"*","*","*","*"
"Regional School District 06","Wamogo Regional High School","Male",40,"*","*","*","*"
"Regional School District 07","Northwestern Regional High School","Female",70,"*","*","*","*"
"Regional School District 07","Northwestern Regional High School","Male",63,"*","*","*","*"
"Regional School District 08","RHAM High School","Female",118,"*","*","*","*"
"Regional School District 08","RHAM High School","Male",149,"*","*","*","*"
"Regional School District 09","Joel Barlow High School","Female",128,"*","*","*","*"
"Regional School District 09","Joel Barlow High School","Male",123,"*","*","*","*"
"Regional School District 10","Lewis S. Mills High School","Female",97,"*","*","*","*"
"Regional School District 10","Lewis S. Mills High School","Male",89,"*","*","*","*"
"Regional School District 11","Parish Hill High School","Female",22,"*","*","*","*"
"Regional School District 11","Parish Hill High School","Male",28,"*","*","*","*"
"Regional School District 12","Shepaug Valley School","Female",32,"*","*","*","*"
"Regional School District 12","Shepaug Valley School","Male",37,"*","*","*","*"
"Regional School District 13","Coginchaug Regional High School","Female",70,"*","*","*","*"
"Regional School District 13","Coginchaug Regional High School","Male",69,"*","*","*","*"
"Regional School District 14","Nonnewaug High School","Female",114,"*","*","*","*"
"Regional School District 14","Nonnewaug High School","Male",69,"*","*","*","*"
"Regional School District 15","Pomperaug Regional High School","Female",153,"*","*","*","*"
"Regional School District 15","Pomperaug Regional High School","Male",136,"*","*","*","*"
"Regional School District 16","Woodland Regional High School","Female",98,"*","*","*","*"
"Regional School District 16","Woodland Regional High School","Male",63,"*","*","*","*"
"Regional School District 17","Haddam-Killingworth High School","Female",87,"*","*","*","*"
"Regional School District 17","Haddam-Killingworth High School","Male",79,"*","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","Female",36,"*","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","Male",52,"*","*","*","*"
"Regional School District 19","E. O. Smith High School","Female",118,"*","*","*","*"
"Regional School District 19","E. O. Smith High School","Male",148,"*","*","*","*"
"Ridgefield School District","Ridgefield High School","Female",216,"*","*","*","*"
"Ridgefield School District","Ridgefield High School","Male",209,"*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","Female",102,"*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","Male",82,"*","*","*","*"
"Seymour School District","Seymour High School","Female",62,"*","*","*","*"
"Seymour School District","Seymour High School","Male",83,"*","*","*","*"
"Shelton School District","Shelton High School","Female",185,"*","*","*","*"
"Shelton School District","Shelton High School","Male",177,"*","*","*","*"
"Simsbury School District","Simsbury High School","Female",177,"*","*","*","*"
"Simsbury School District","Simsbury High School","Male",193,"*","*","*","*"
"Somers School District","Somers High School","Female",58,"*","*","*","*"
"Somers School District","Somers High School","Male",69,"*","*","*","*"
"South Windsor School District","South Windsor High School","Female",164,"*","*",6,3.7
"South Windsor School District","South Windsor High School","Male",174,"*","*",7,4.0
"Southington School District","Southington High School","Female",235,"*","*","*","*"
"Southington School District","Southington High School","Male",257,"*","*","*","*"
"Stafford School District","Stafford High School","Female",58,"*","*","*","*"
"Stafford School District","Stafford High School","Male",31,"*","*","*","*"
"Stamford Academy District","Stamford Academy","Female",25,9,36.0,8,32.0
"Stamford Academy District","Stamford Academy","Male",23,6,26.1,9,39.1
"Stamford School District","Stamford High School","Female",210,"*","*",16,7.6
"Stamford School District","Stamford High School","Male",251,9,3.6,21,8.4
"Stamford School District","The Academy of Information Technology","Female",70,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","Male",90,"*","*","*","*"
"Stamford School District","Westhill High School","Female",272,10,3.7,27,9.9
"Stamford School District","Westhill High School","Male",249,10,4.0,14,5.6
"Stonington School District","Stonington High School","Female",104,"*","*","*","*"
"Stonington School District","Stonington High School","Male",90,"*","*","*","*"
"Stratford School District","Bunnell High School","Female",138,"*","*","*","*"
"Stratford School District","Bunnell High School","Male",111,"*","*","*","*"
"Stratford School District","Stratford High School","Female",127,"*","*",8,6.3
"Stratford School District","Stratford High School","Male",135,"*","*",6,4.4
"Suffield School District","Suffield High School","Female",112,"*","*","*","*"
"Suffield School District","Suffield High School","Male",99,"*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Female",20,"*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Male",12,"*","*","*","*"
"The Gilbert School District","The Gilbert School","Female",34,"*","*","*","*"
"The Gilbert School District","The Gilbert School","Male",56,"*","*","*","*"
"Thomaston School District","Thomaston High School","Female",23,"*","*","*","*"
"Thomaston School District","Thomaston High School","Male",38,"*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Female",26,"*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Male",40,"*","*","*","*"
"Tolland School District","Tolland High School","Female",94,"*","*","*","*"
"Tolland School District","Tolland High School","Male",103,"*","*","*","*"
"Torrington School District","Torrington High School","Female",119,"*","*",7,5.9
"Torrington School District","Torrington High School","Male",139,"*","*",14,10.1
"Trumbull School District","Trumbull High School","Female",268,"*","*","*","*"
"Trumbull School District","Trumbull High School","Male",260,"*","*","*","*"
"Vernon School District","Rockville High School","Female",113,"*","*",14,12.4
"Vernon School District","Rockville High School","Male",119,"*","*",11,9.2
"Wallingford School District","Lyman Hall High School","Female",141,"*","*","*","*"
"Wallingford School District","Lyman Hall High School","Male",129,"*","*",8,6.2
"Wallingford School District","Mark T. Sheehan High School","Female",113,"*","*","*","*"
"Wallingford School District","Mark T. Sheehan High School","Male",100,"*","*","*","*"
"Waterbury School District","Crosby High School","Female",188,"*","*",45,23.9
"Waterbury School District","Crosby High School","Male",192,9,4.7,57,29.7
"Waterbury School District","John F. Kennedy High School","Female",191,"*","*",50,26.2
"Waterbury School District","John F. Kennedy High School","Male",203,13,6.4,48,23.6
"Waterbury School District","Waterbury Arts Magnet School (High)","Female",85,"*","*","*","*"
"Waterbury School District","Waterbury Arts Magnet School (High)","Male",35,"*","*","*","*"
"Waterbury School District","Wilby High School","Female",189,"*","*",42,22.2
"Waterbury School District","Wilby High School","Male",168,13,7.7,42,25.0
"Waterford School District","Waterford High School","Female",108,"*","*","*","*"
"Waterford School District","Waterford High School","Male",104,"*","*","*","*"
"Watertown School District","Watertown High School","Female",101,"*","*","*","*"
"Watertown School District","Watertown High School","Male",98,"*","*","*","*"
"West Hartford School District","Conard High School","Female",170,"*","*",6,3.5
"West Hartford School District","Conard High School","Male",170,"*","*","*","*"
"West Hartford School District","Hall High School","Female",185,"*","*","*","*"
"West Hartford School District","Hall High School","Male",173,"*","*","*","*"
"West Hartford School District","REACH","Female","*","*","*","*","*"
"West Hartford School District","REACH","Male","*","*","*","*","*"
"West Haven School District","West Haven High School","Female",203,"*","*",31,15.3
"West Haven School District","West Haven High School","Male",206,"*","*",43,20.9
"Westbrook School District","Westbrook High School","Female",36,"*","*","*","*"
"Westbrook School District","Westbrook High School","Male",41,"*","*","*","*"
"Weston School District","Weston High School","Female",73,"*","*","*","*"
"Weston School District","Weston High School","Male",94,"*","*","*","*"
"Westport School District","Staples High School","Female",247,"*","*","*","*"
"Westport School District","Staples High School","Male",209,"*","*","*","*"
"Wethersfield School District","Wethersfield High School","Female",135,6,4.4,"*","*"
"Wethersfield School District","Wethersfield High School","Male",146,6,4.1,"*","*"
"Wilton School District","Wilton High School","Female",150,"*","*","*","*"
"Wilton School District","Wilton High School","Male",172,"*","*","*","*"
"Windham School District","Windham High School","Female",60,"*","*",7,11.7
"Windham School District","Windham High School","Male",67,"*","*",8,11.9
"Windsor Locks School District","Windsor Locks High School","Female",47,"*","*","*","*"
"Windsor Locks School District","Windsor Locks High School","Male",68,"*","*","*","*"
"Windsor School District","Windsor High School","Female",141,"*","*",6,4.3
"Windsor School District","Windsor High School","Male",151,"*","*",8,5.3
"Wolcott School District","Wolcott High School","Female",91,"*","*","*","*"
"Wolcott School District","Wolcott High School","Male",86,"*","*","*","*"
"Woodstock Academy District","Woodstock Academy","Female",149,"*","*","*","*"
"Woodstock Academy District","Woodstock Academy","Male",137,"*","*","*","*"

