"Four-Year Graduation Rates, 2014-15"
"All Districts, All Schools, English Learner Status"

"",,,,"Non-Graduates",,,
"Norwalk School District","Brien McMahon High School","Non-ELL",397,"*","*",9,2.3
"Norwalk School District","Norwalk High School","ELL","*","*","*","*","*"
"Norwalk School District","Norwalk High School","Non-ELL",344,7,2.0,21,6.1
"Norwalk School District","Norwalk Pathways Academy at Briggs","ELL","*","*","*","*","*"
"Norwalk School District","Norwalk Pathways Academy at Briggs","Non-ELL",38,"*","*",18,47.4
"Norwich Free Academy District","Norwich Free Academy","ELL",53,"*","*",9,17.0
"Norwich Free Academy District","Norwich Free Academy","Non-ELL",531,"*","*",55,10.4
"Old Saybrook School District","Old Saybrook Senior High School","ELL","*","*","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","Non-ELL","*","*","*","*","*"
"Oxford School District","Oxford High School","ELL","*","*","*","*","*"
"Oxford School District","Oxford High School","Non-ELL","*","*","*","*","*"
"Plainfield School District","Plainfield High School","ELL","*","*","*","*","*"
"Plainfield School District","Plainfield High School","Non-ELL","*","*","*","*","*"
"Plainville School District","Plainville High School","ELL","*","*","*","*","*"
"Plainville School District","Plainville High School","Non-ELL","*","*","*","*","*"
"Plymouth School District","Terryville High School","ELL","*","*","*","*","*"
"Plymouth School District","Terryville High School","Non-ELL","*","*","*","*","*"
"Portland School District","Portland High School","ELL","*","*","*","*","*"
"Portland School District","Portland High School","Non-ELL","*","*","*","*","*"
"Putnam School District","Putnam High School","ELL","*","*","*","*","*"
"Putnam School District","Putnam High School","Non-ELL","*","*","*","*","*"
"Regional School District 01","Housatonic Valley Regional High School","ELL","*","*","*","*","*"
"Regional School District 01","Housatonic Valley Regional High School","Non-ELL","*","*","*","*","*"
"Regional School District 04","Valley Regional High School","ELL","*","*","*","*","*"
"Regional School District 04","Valley Regional High School","Non-ELL","*","*","*","*","*"
"Regional School District 05","Amity Regional High School","ELL","*","*","*","*","*"
"Regional School District 05","Amity Regional High School","Non-ELL","*","*","*","*","*"
"Regional School District 06","Wamogo Regional High School","ELL","*","*","*","*","*"
"Regional School District 06","Wamogo Regional High School","Non-ELL","*","*","*","*","*"
"Regional School District 07","Northwestern Regional High School","ELL","*","*","*","*","*"
"Regional School District 07","Northwestern Regional High School","Non-ELL","*","*","*","*","*"
"Regional School District 08","RHAM High School","ELL","*","*","*","*","*"
"Regional School District 08","RHAM High School","Non-ELL","*","*","*","*","*"
"Regional School District 09","Joel Barlow High School","ELL","*","*","*","*","*"
"Regional School District 09","Joel Barlow High School","Non-ELL","*","*","*","*","*"
"Regional School District 10","Lewis S. Mills High School","ELL","*","*","*","*","*"
"Regional School District 10","Lewis S. Mills High School","Non-ELL","*","*","*","*","*"
"Regional School District 11","Parish Hill High School","ELL","*","*","*","*","*"
"Regional School District 11","Parish Hill High School","Non-ELL","*","*","*","*","*"
"Regional School District 12","Shepaug Valley School","ELL","*","*","*","*","*"
"Regional School District 12","Shepaug Valley School","Non-ELL","*","*","*","*","*"
"Regional School District 13","Coginchaug Regional High School","ELL","*","*","*","*","*"
"Regional School District 13","Coginchaug Regional High School","Non-ELL","*","*","*","*","*"
"Regional School District 14","Nonnewaug High School","ELL","*","*","*","*","*"
"Regional School District 14","Nonnewaug High School","Non-ELL","*","*","*","*","*"
"Regional School District 15","Pomperaug Regional High School","ELL","*","*","*","*","*"
"Regional School District 15","Pomperaug Regional High School","Non-ELL","*","*","*","*","*"
"Regional School District 16","Woodland Regional High School","ELL","*","*","*","*","*"
"Regional School District 16","Woodland Regional High School","Non-ELL","*","*","*","*","*"
"Regional School District 17","Haddam-Killingworth High School","ELL","*","*","*","*","*"
"Regional School District 17","Haddam-Killingworth High School","Non-ELL","*","*","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","ELL","*","*","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","Non-ELL","*","*","*","*","*"
"Regional School District 19","E. O. Smith High School","ELL","*","*","*","*","*"
"Regional School District 19","E. O. Smith High School","Non-ELL","*","*","*","*","*"
"Ridgefield School District","Ridgefield High School","ELL","*","*","*","*","*"
"Ridgefield School District","Ridgefield High School","Non-ELL","*","*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","ELL","*","*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","Non-ELL","*","*","*","*","*"
"Seymour School District","Seymour High School","ELL","*","*","*","*","*"
"Seymour School District","Seymour High School","Non-ELL","*","*","*","*","*"
"Shelton School District","Shelton High School","ELL","*","*","*","*","*"
"Shelton School District","Shelton High School","Non-ELL","*","*","*","*","*"
"Simsbury School District","Simsbury High School","ELL","*","*","*","*","*"
"Simsbury School District","Simsbury High School","Non-ELL","*","*","*","*","*"
"Somers School District","Somers High School","ELL","*","*","*","*","*"
"Somers School District","Somers High School","Non-ELL","*","*","*","*","*"
"South Windsor School District","South Windsor High School","ELL","*","*","*","*","*"
"South Windsor School District","South Windsor High School","Non-ELL","*","*","*","*","*"
"Southington School District","Southington High School","ELL","*","*","*","*","*"
"Southington School District","Southington High School","Non-ELL","*","*","*","*","*"
"Stafford School District","Stafford High School","ELL","*","*","*","*","*"
"Stafford School District","Stafford High School","Non-ELL","*","*","*","*","*"
"Stamford Academy District","Stamford Academy","ELL",6,"*","*","*","*"
"Stamford Academy District","Stamford Academy","Non-ELL",42,"*","*","*","*"
"Stamford School District","Stamford High School","ELL","*","*","*",10,13.3
"Stamford School District","Stamford High School","Non-ELL",386,9,2.3,27,7.0
"Stamford School District","The Academy of Information Technology","ELL","*","*","*","*","*"
"Stamford School District","The Academy of Information Technology","Non-ELL",159,"*","*","*","*"
"Stamford School District","Westhill High School","ELL",82,9,11.0,14,17.1
"Stamford School District","Westhill High School","Non-ELL",439,11,2.5,27,6.2
"Stonington School District","Stonington High School","ELL","*","*","*","*","*"
"Stonington School District","Stonington High School","Non-ELL","*","*","*","*","*"
"Stratford School District","Bunnell High School","ELL","*","*","*","*","*"
"Stratford School District","Bunnell High School","Non-ELL",248,"*","*",7,2.8
"Stratford School District","Stratford High School","ELL","*","*","*","*","*"
"Stratford School District","Stratford High School","Non-ELL",251,6,2.4,14,5.6
"Suffield School District","Suffield High School","ELL","*","*","*","*","*"
"Suffield School District","Suffield High School","Non-ELL","*","*","*","*","*"
"The Bridge Academy District","The Bridge Academy","ELL","*","*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Non-ELL","*","*","*","*","*"
"The Gilbert School District","The Gilbert School","ELL","*","*","*","*","*"
"The Gilbert School District","The Gilbert School","Non-ELL","*","*","*","*","*"
"Thomaston School District","Thomaston High School","ELL","*","*","*","*","*"
"Thomaston School District","Thomaston High School","Non-ELL","*","*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","ELL","*","*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Non-ELL","*","*","*","*","*"
"Tolland School District","Tolland High School","ELL","*","*","*","*","*"
"Tolland School District","Tolland High School","Non-ELL","*","*","*","*","*"
"Torrington School District","Torrington High School","ELL",23,"*","*","*","*"
"Torrington School District","Torrington High School","Non-ELL",235,"*","*","*","*"
"Trumbull School District","Trumbull High School","ELL",8,"*","*","*","*"
"Trumbull School District","Trumbull High School","Non-ELL",520,"*","*","*","*"
"Vernon School District","Rockville High School","ELL","*","*","*","*","*"
"Vernon School District","Rockville High School","Non-ELL","*","*","*","*","*"
"Wallingford School District","Lyman Hall High School","ELL","*","*","*","*","*"
"Wallingford School District","Lyman Hall High School","Non-ELL",263,"*","*",13,4.9
"Wallingford School District","Mark T. Sheehan High School","ELL","*","*","*","*","*"
"Wallingford School District","Mark T. Sheehan High School","Non-ELL",212,"*","*",6,2.8
"Waterbury School District","Crosby High School","ELL",61,"*","*",24,39.3
"Waterbury School District","Crosby High School","Non-ELL",319,10,3.1,78,24.5
"Waterbury School District","John F. Kennedy High School","ELL",70,"*","*",28,40.0
"Waterbury School District","John F. Kennedy High School","Non-ELL",324,16,4.9,70,21.6
"Waterbury School District","Waterbury Arts Magnet School (High)","ELL","*","*","*","*","*"
"Waterbury School District","Waterbury Arts Magnet School (High)","Non-ELL",116,"*","*","*","*"
"Waterbury School District","Wilby High School","ELL","*","*","*",21,37.5
"Waterbury School District","Wilby High School","Non-ELL",301,13,4.3,63,20.9
"Waterford School District","Waterford High School","ELL","*","*","*","*","*"
"Waterford School District","Waterford High School","Non-ELL","*","*","*","*","*"
"Watertown School District","Watertown High School","ELL","*","*","*","*","*"
"Watertown School District","Watertown High School","Non-ELL","*","*","*","*","*"
"West Hartford School District","Conard High School","ELL",31,"*","*","*","*"
"West Hartford School District","Conard High School","Non-ELL",309,"*","*",10,3.2
"West Hartford School District","Hall High School","ELL",13,"*","*","*","*"
"West Hartford School District","Hall High School","Non-ELL",345,"*","*","*","*"
"West Hartford School District","REACH","ELL","*","*","*","*","*"
"West Hartford School District","REACH","Non-ELL","*","*","*","*","*"
"West Haven School District","West Haven High School","ELL",41,"*","*",7,17.1
"West Haven School District","West Haven High School","Non-ELL",368,"*","*",67,18.2
"Westbrook School District","Westbrook High School","ELL","*","*","*","*","*"
"Westbrook School District","Westbrook High School","Non-ELL","*","*","*","*","*"
