"Four-Year Graduation Rates, 2013-14"
"All Districts, All Schools, High Needs Status"

"",,,,"Non-Graduates",,,
"Guilford School District","Guilford High School","High Needs",67,"*","*","*","*"
"Guilford School District","Guilford High School","Non-High Needs",215,"*","*","*","*"
"Hamden School District","Hamden High School","High Needs",213,"*","*","*","*"
"Hamden School District","Hamden High School","Non-High Needs",229,"*","*","*","*"
"Hartford School District","Bulkeley High School Upper School","High Needs",202,25,12.4,29,14.4
"Hartford School District","Capital Preparatory Magnet School","High Needs",46,"*","*","*","*"
"Hartford School District","Capital Preparatory Magnet School","Non-High Needs",8,"*","*","*","*"
"Hartford School District","Classical Magnet School","High Needs",49,"*","*","*","*"
"Hartford School District","Classical Magnet School","Non-High Needs",35,"*","*","*","*"
"Hartford School District","Culinary Arts Academy","High Needs",97,15,15.5,24,24.7
"Hartford School District","Great Path Academy High School at MCC","High Needs",44,"*","*","*","*"
"Hartford School District","Great Path Academy High School at MCC","Non-High Needs",8,"*","*","*","*"
"Hartford School District","HPHS Academy of Engineering and Green Technology","High Needs",86,10,11.6,23,26.7
"Hartford School District","HPHS Academy of Nursing and Health Science","High Needs",133,12,9.0,33,24.8
"Hartford School District","HPHS Academy of Nursing and Health Science","Non-High Needs","*","*","*","*","*"
"Hartford School District","HPHS Law and Government Academy","High Needs",121,18,14.9,16,13.2
"Hartford School District","High School Inc.","High Needs",73,7,9.6,20,27.4
"Hartford School District","High School Inc.","Non-High Needs","*","*","*","*","*"
"Hartford School District","Journalism and Media Academy Magnet School","High Needs",72,"*","*",13,18.1
"Hartford School District","Journalism and Media Academy Magnet School","Non-High Needs","*","*","*","*","*"
"Hartford School District","OPPortunity High School","High Needs",65,30,46.2,13,20.0
"Hartford School District","OPPortunity High School","Non-High Needs","*","*","*","*","*"
"Hartford School District","Pathways Academy of Technology and Design","High Needs",49,"*","*","*","*"
"Hartford School District","Pathways Academy of Technology and Design","Non-High Needs",23,"*","*","*","*"
"Hartford School District","Sports and Medical Sciences Academy","High Needs",103,"*","*","*","*"
"Hartford School District","University High of Science and Engineering","High Needs",49,"*","*","*","*"
"Hartford School District","University High of Science and Engineering","Non-High Needs",31,"*","*","*","*"
"Killingly School District","Killingly High School","High Needs",103,"*","*","*","*"
"Killingly School District","Killingly High School","Non-High Needs",101,"*","*","*","*"
"Learn","Connecticut River Academy","High Needs",70,"*","*",6,8.6
"Learn","Connecticut River Academy","Non-High Needs",27,"*","*","*","*"
"Learn","Marine Science Magnet High School of Southeastern Connecticut","High Needs",6,"*","*","*","*"
"Learn","Marine Science Magnet High School of Southeastern Connecticut","Non-High Needs",18,"*","*","*","*"
"Learn","Three Rivers Middle College Magnet School","High Needs",17,"*","*","*","*"
"Learn","Three Rivers Middle College Magnet School","Non-High Needs",15,"*","*","*","*"
"Lebanon School District","Lyman Memorial High School","High Needs",26,"*","*","*","*"
"Lebanon School District","Lyman Memorial High School","Non-High Needs",78,"*","*","*","*"
"Ledyard School District","Ledyard High School","High Needs",86,"*","*","*","*"
"Ledyard School District","Ledyard High School","Non-High Needs",150,"*","*","*","*"
"Litchfield School District","Litchfield High School","High Needs",8,"*","*","*","*"
"Litchfield School District","Litchfield High School","Non-High Needs",59,"*","*","*","*"
"Madison School District","Daniel Hand High School","High Needs",56,"*","*","*","*"
"Madison School District","Daniel Hand High School","Non-High Needs",262,"*","*","*","*"
"Manchester School District","Manchester High School","High Needs",243,"*","*","*","*"
"Manchester School District","Manchester High School","Non-High Needs",172,"*","*","*","*"
"Meriden School District","Francis T. Maloney High School","High Needs",220,28,12.7,47,21.4
"Meriden School District","Francis T. Maloney High School","Non-High Needs",93,"*","*","*","*"
"Meriden School District","Orville H. Platt High School","High Needs",218,14,6.4,39,17.9
"Meriden School District","Orville H. Platt High School","Non-High Needs",74,"*","*","*","*"
"Middletown School District","Middletown High School","High Needs",148,"*","*","*","*"
"Middletown School District","Middletown High School","Non-High Needs",157,"*","*","*","*"
"Milford School District","Jonathan Law High School","High Needs",101,15,14.9,9,8.9
"Milford School District","Jonathan Law High School","Non-High Needs",161,"*","*","*","*"
"Milford School District","Joseph A. Foran High School","High Needs",75,"*","*","*","*"
"Milford School District","Joseph A. Foran High School","Non-High Needs",165,"*","*","*","*"
"Monroe School District","Masuk High School","High Needs",68,"*","*","*","*"
"Monroe School District","Masuk High School","Non-High Needs",227,"*","*","*","*"
"Montville School District","Montville High School","High Needs",74,"*","*","*","*"
"Montville School District","Montville High School","Non-High Needs",110,"*","*","*","*"
"Naugatuck School District","Naugatuck High School","High Needs",194,"*","*",29,14.9
"Naugatuck School District","Naugatuck High School","Non-High Needs",137,"*","*",8,5.8
"New Britain School District","New Britain High School","High Needs",524,"*","*",109,20.8
"New Britain School District","New Britain High School","Non-High Needs",100,"*","*",10,10.0
"New Canaan School District","New Canaan High School","High Needs",34,"*","*","*","*"
"New Canaan School District","New Canaan High School","Non-High Needs",276,"*","*","*","*"
"New Fairfield School District","New Fairfield High School","High Needs",46,"*","*","*","*"
"New Fairfield School District","New Fairfield High School","Non-High Needs",189,"*","*","*","*"
"New Haven School District","Cooperative High School","High Needs",139,"*","*",6,4.3
"New Haven School District","Cooperative High School","Non-High Needs",25,"*","*","*","*"
"New Haven School District","High School In The Community","High Needs",57,12,21.1,18,31.6
"New Haven School District","High School In The Community","Non-High Needs","*","*","*","*","*"
"New Haven School District","Hill Regional Career High School","High Needs",158,"*","*",18,11.4
"New Haven School District","Hill Regional Career High School","Non-High Needs",16,"*","*","*","*"
"New Haven School District","Hyde School of Health, Science and Sports Medicine","High Needs",34,"*","*","*","*"
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Non-High Needs","*","*","*","*","*"
"New Haven School District","James Hillhouse High School","High Needs",241,29,12.0,46,19.1
"New Haven School District","James Hillhouse High School","Non-High Needs",27,"*","*",7,25.9
"New Haven School District","Metropolitan Business Academy","High Needs",80,"*","*",8,10.0
"New Haven School District","Metropolitan Business Academy","Non-High Needs",12,"*","*","*","*"
"New Haven School District","New Haven Academy","High Needs",52,"*","*","*","*"
"New Haven School District","New Haven Academy","Non-High Needs",13,"*","*","*","*"
"New Haven School District","Sound School","High Needs",56,"*","*","*","*"
"New Haven School District","Sound School","Non-High Needs",29,"*","*","*","*"
"New Haven School District","Wilbur Cross High School","High Needs",275,24,8.7,77,28.0
"New Haven School District","Wilbur Cross High School","Non-High Needs",20,"*","*","*","*"
"New London School District","New London High School","High Needs","*","*","*","*","*"
"New London School District","New London High School","Non-High Needs","*","*","*","*","*"
"New Milford School District","New Milford High School","High Needs",97,"*","*",17,17.5
"New Milford School District","New Milford High School","Non-High Needs",280,"*","*",7,2.5
"Newington School District","Newington High School","High Needs",114,"*","*","*","*"
"Newington School District","Newington High School","Non-High Needs",248,"*","*","*","*"
"Newtown School District","Newtown High School","High Needs",67,"*","*","*","*"
"Newtown School District","Newtown High School","Non-High Needs",352,"*","*","*","*"
"North Branford School District","North Branford High School","High Needs",47,"*","*","*","*"
"North Branford School District","North Branford High School","Non-High Needs",99,"*","*","*","*"
"North Haven School District","North Haven High School","High Needs",74,"*","*",13,17.6
"North Haven School District","North Haven High School","Non-High Needs",235,"*","*",6,2.6
"North Stonington School District","Wheeler High School","High Needs",17,"*","*","*","*"
"North Stonington School District","Wheeler High School","Non-High Needs",39,"*","*","*","*"
"Norwalk School District","Brien McMahon High School","High Needs",231,29,12.6,15,6.5
"Norwalk School District","Brien McMahon High School","Non-High Needs",164,"*","*","*","*"
"Norwalk School District","Norwalk High School","High Needs",187,9,4.8,15,8.0
"Norwalk School District","Norwalk High School","Non-High Needs",188,"*","*","*","*"
"Norwalk School District","Norwalk Pathways Academy at Briggs","High Needs","*",27,69.2,12,30.8
"Norwalk School District","Norwalk Pathways Academy at Briggs","Non-High Needs","*","*","*","*","*"
"Norwich Free Academy District","Norwich Free Academy","High Needs",287,"*","*",53,18.5
"Norwich Free Academy District","Norwich Free Academy","Non-High Needs",321,"*","*",10,3.1
"Old Saybrook School District","Old Saybrook Senior High School","High Needs",37,"*","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","Non-High Needs",96,"*","*","*","*"
"Oxford School District","Oxford High School","High Needs",20,"*","*","*","*"
"Oxford School District","Oxford High School","Non-High Needs",153,"*","*","*","*"
"Plainfield School District","Plainfield High School","High Needs",86,"*","*","*","*"
"Plainfield School District","Plainfield High School","Non-High Needs",85,"*","*","*","*"
"Plainville School District","Plainville High School","High Needs",80,"*","*","*","*"
"Plainville School District","Plainville High School","Non-High Needs",91,"*","*","*","*"
"Plymouth School District","Terryville High School","High Needs",45,"*","*","*","*"
"Plymouth School District","Terryville High School","Non-High Needs",82,"*","*","*","*"
"Portland School District","Portland High School","High Needs",27,"*","*","*","*"
"Portland School District","Portland High School","Non-High Needs",85,"*","*","*","*"
"Putnam School District","Putnam High School","High Needs",46,"*","*","*","*"
"Putnam School District","Putnam High School","Non-High Needs",19,"*","*","*","*"
"Regional School District 01","Housatonic Valley Regional High School","High Needs",34,"*","*","*","*"
"Regional School District 01","Housatonic Valley Regional High School","Non-High Needs",86,"*","*","*","*"
"Regional School District 04","Valley Regional High School","High Needs",33,"*","*","*","*"
"Regional School District 04","Valley Regional High School","Non-High Needs",103,"*","*","*","*"
"Regional School District 05","Amity Regional High School","High Needs",74,"*","*","*","*"
"Regional School District 05","Amity Regional High School","Non-High Needs",341,"*","*","*","*"
"Regional School District 06","Wamogo Regional High School","High Needs",32,"*","*","*","*"
"Regional School District 06","Wamogo Regional High School","Non-High Needs",60,"*","*","*","*"
"Regional School District 07","Northwestern Regional High School","High Needs",26,"*","*","*","*"
"Regional School District 07","Northwestern Regional High School","Non-High Needs",160,"*","*","*","*"
"Regional School District 08","RHAM High School","High Needs",70,"*","*","*","*"
"Regional School District 08","RHAM High School","Non-High Needs",220,"*","*","*","*"
"Regional School District 09","Joel Barlow High School","High Needs",45,"*","*","*","*"
"Regional School District 09","Joel Barlow High School","Non-High Needs",204,"*","*","*","*"
"Regional School District 10","Lewis S. Mills High School","High Needs",38,"*","*","*","*"
"Regional School District 10","Lewis S. Mills High School","Non-High Needs",175,"*","*","*","*"
"Regional School District 11","Parish Hill High School","High Needs",20,"*","*","*","*"
"Regional School District 11","Parish Hill High School","Non-High Needs",19,"*","*","*","*"
"Regional School District 12","Shepaug Valley School","High Needs",22,"*","*","*","*"
"Regional School District 12","Shepaug Valley School","Non-High Needs",55,"*","*","*","*"
"Regional School District 13","Coginchaug Regional High School","High Needs",28,"*","*","*","*"
"Regional School District 13","Coginchaug Regional High School","Non-High Needs",102,"*","*","*","*"
"Regional School District 14","Nonnewaug High School","High Needs",40,"*","*","*","*"
"Regional School District 14","Nonnewaug High School","Non-High Needs",167,"*","*","*","*"
"Regional School District 15","Pomperaug Regional High School","High Needs",64,"*","*","*","*"
"Regional School District 15","Pomperaug Regional High School","Non-High Needs",262,"*","*","*","*"
"Regional School District 16","Woodland Regional High School","High Needs",45,"*","*","*","*"
"Regional School District 16","Woodland Regional High School","Non-High Needs",131,"*","*","*","*"
"Regional School District 17","Haddam-Killingworth High School","High Needs",40,"*","*","*","*"
"Regional School District 17","Haddam-Killingworth High School","Non-High Needs",111,"*","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","High Needs",13,"*","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","Non-High Needs",95,"*","*","*","*"
"Regional School District 19","E. O. Smith High School","High Needs",77,"*","*","*","*"
"Regional School District 19","E. O. Smith High School","Non-High Needs",208,"*","*","*","*"
"Ridgefield School District","Ridgefield High School","High Needs",65,"*","*","*","*"
"Ridgefield School District","Ridgefield High School","Non-High Needs",392,"*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","High Needs",39,"*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","Non-High Needs",142,"*","*","*","*"
"Seymour School District","Seymour High School","High Needs",50,"*","*","*","*"
"Seymour School District","Seymour High School","Non-High Needs",86,"*","*","*","*"
"Shelton School District","Shelton High School","High Needs",106,"*","*","*","*"
"Shelton School District","Shelton High School","Non-High Needs",259,"*","*","*","*"
"Simsbury School District","Simsbury High School","High Needs",69,"*","*","*","*"
"Simsbury School District","Simsbury High School","Non-High Needs",318,"*","*","*","*"
"Somers School District","Somers High School","High Needs",25,"*","*","*","*"
"Somers School District","Somers High School","Non-High Needs",105,"*","*","*","*"
"South Windsor School District","South Windsor High School","High Needs",63,"*","*","*","*"
"South Windsor School District","South Windsor High School","Non-High Needs",269,"*","*","*","*"
"Southington School District","Southington High School","High Needs",124,"*","*","*","*"
"Southington School District","Southington High School","Non-High Needs",382,"*","*","*","*"
"Stafford School District","Stafford High School","High Needs",47,"*","*","*","*"
"Stafford School District","Stafford High School","Non-High Needs",92,"*","*","*","*"
"Stamford Academy District","Stamford Academy","High Needs",57,32,56.1,11,19.3
"Stamford School District","Stamford High School","High Needs",307,20,6.5,18,5.9
"Stamford School District","Stamford High School","Non-High Needs",165,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","High Needs",72,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","Non-High Needs",94,"*","*","*","*"
"Stamford School District","Westhill High School","High Needs",332,27,8.1,27,8.1
"Stamford School District","Westhill High School","Non-High Needs",203,"*","*",8,3.9
"Stonington School District","Stonington High School","High Needs",51,"*","*","*","*"
"Stonington School District","Stonington High School","Non-High Needs",123,"*","*","*","*"
"Stratford School District","Bunnell High School","High Needs",151,"*","*","*","*"
"Stratford School District","Bunnell High School","Non-High Needs",183,"*","*","*","*"
"Stratford School District","Stratford High School","High Needs",132,"*","*",11,8.3
"Stratford School District","Stratford High School","Non-High Needs",153,"*","*","*","*"
"Suffield School District","Suffield High School","High Needs",42,"*","*","*","*"
"Suffield School District","Suffield High School","Non-High Needs",171,"*","*","*","*"
"The Bridge Academy District","The Bridge Academy","High Needs","*","*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Non-High Needs","*","*","*","*","*"
"The Gilbert School District","The Gilbert School","High Needs",40,"*","*","*","*"
"The Gilbert School District","The Gilbert School","Non-High Needs",43,"*","*","*","*"
"Thomaston School District","Thomaston High School","High Needs",23,"*","*","*","*"
"Thomaston School District","Thomaston High School","Non-High Needs",48,"*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","High Needs",36,"*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Non-High Needs",48,"*","*","*","*"
"Tolland School District","Tolland High School","High Needs",34,6,17.6,"*","*"
"Tolland School District","Tolland High School","Non-High Needs",192,8,4.2,"*","*"
"Torrington School District","Torrington High School","High Needs",143,"*","*","*","*"
"Torrington School District","Torrington High School","Non-High Needs",114,"*","*","*","*"
"Trumbull School District","Trumbull High School","High Needs",114,"*","*","*","*"
"Trumbull School District","Trumbull High School","Non-High Needs",434,"*","*","*","*"
"Vernon School District","Rockville High School","High Needs",130,"*","*","*","*"
"Vernon School District","Rockville High School","Non-High Needs",163,"*","*","*","*"
"Wallingford School District","Lyman Hall High School","High Needs",82,"*","*",14,17.1
"Wallingford School District","Lyman Hall High School","Non-High Needs",172,"*","*","*","*"
"Wallingford School District","Mark T. Sheehan High School","High Needs",52,"*","*","*","*"
"Wallingford School District","Mark T. Sheehan High School","Non-High Needs",173,"*","*","*","*"
"Waterbury School District","Crosby High School","High Needs",354,21,5.9,82,23.2
"Waterbury School District","Crosby High School","Non-High Needs",42,"*","*",7,16.7
"Waterbury School District","John F. Kennedy High School","High Needs",319,13,4.1,101,31.7
"Waterbury School District","John F. Kennedy High School","Non-High Needs",56,"*","*",6,10.7
"Waterbury School District","Waterbury Arts Magnet School (High)","High Needs",67,"*","*","*","*"
"Waterbury School District","Waterbury Arts Magnet School (High)","Non-High Needs",53,"*","*","*","*"
"Waterbury School District","Wilby High School","High Needs",335,21,6.3,94,28.1
"Waterbury School District","Wilby High School","Non-High Needs",30,"*","*",8,26.7
"Waterford School District","Waterford High School","High Needs",44,"*","*","*","*"
"Waterford School District","Waterford High School","Non-High Needs",153,"*","*","*","*"
"Watertown School District","Watertown High School","High Needs",79,"*","*","*","*"
"Watertown School District","Watertown High School","Non-High Needs",151,"*","*","*","*"
"West Hartford School District","Conard High School","High Needs",128,"*","*","*","*"
"West Hartford School District","Conard High School","Non-High Needs",218,"*","*","*","*"
"West Hartford School District","Hall High School","High Needs",105,"*","*","*","*"
"West Hartford School District","Hall High School","Non-High Needs",265,"*","*","*","*"
"West Haven School District","West Haven High School","High Needs",282,"*","*",52,18.4
"West Haven School District","West Haven High School","Non-High Needs",127,"*","*",17,13.4
