"Four-Year Graduation Rates, 2014-15"
"All Districts, All Schools, Gender"

"",,,,,,"Graduates",
"Clinton School District","=""0270011""","The Morgan School","=""0276111""","Female",74,"*","*"
"Clinton School District","=""0270011""","The Morgan School","=""0276111""","Male",86,"*","*"
"Colchester School District","=""0280011""","Bacon Academy","=""0286111""","Female",119,115,96.6
"Colchester School District","=""0280011""","Bacon Academy","=""0286111""","Male",100,94,94.0
"Common Ground High School District","=""2680013""","Common Ground High School","=""2686113""","Female",17,17,"*"
"Common Ground High School District","=""2680013""","Common Ground High School","=""2686113""","Male",20,20,100.0
"Connecticut Technical High School System","=""9000016""","A. I. Prince Technical High School","=""9001516""","Female",108,"*","*"
"Connecticut Technical High School System","=""9000016""","A. I. Prince Technical High School","=""9001516""","Male",83,"*","*"
"Connecticut Technical High School System","=""9000016""","Bullard-Havens Technical High School","=""9001116""","Female",98,"*","*"
"Connecticut Technical High School System","=""9000016""","Bullard-Havens Technical High School","=""9001116""","Male",96,"*","*"
"Connecticut Technical High School System","=""9000016""","E. C. Goodwin Technical High School","=""9001916""","Female",52,"*","*"
"Connecticut Technical High School System","=""9000016""","E. C. Goodwin Technical High School","=""9001916""","Male",82,"*","*"
"Connecticut Technical High School System","=""9000016""","Eli Whitney Technical High School","=""9001416""","Female",56,"*","*"
"Connecticut Technical High School System","=""9000016""","Eli Whitney Technical High School","=""9001416""","Male",65,"*","*"
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""","Female",43,"*","*"
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""","Male",63,"*","*"
"Connecticut Technical High School System","=""9000016""","Emmett O'Brien Technical High School","=""9002516""","Female",31,31,100.0
"Connecticut Technical High School System","=""9000016""","Emmett O'Brien Technical High School","=""9002516""","Male",94,94,100.0
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""","Female",84,"*","*"
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""","Male",94,"*","*"
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","Female",31,"*","*"
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","Male",111,"*","*"
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","Female",59,"*","*"
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","Male",84,"*","*"
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","Female",40,40,100.0
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","Male",115,108,93.9
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Female",56,"*","*"
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Male",107,"*","*"
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Female",55,"*","*"
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Male",100,"*","*"
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Female",75,75,100.0
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Male",126,126,100.0
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","Female",32,"*","*"
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","Male",121,"*","*"
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Female",91,"*","*"
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Male",80,"*","*"
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Female",47,"*","*"
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Male",89,"*","*"
"Coventry School District","=""0320011""","Coventry High School","=""0326111""","Female",55,"*","*"
"Coventry School District","=""0320011""","Coventry High School","=""0326111""","Male",52,"*","*"
"Cromwell School District","=""0330011""","Cromwell High School","=""0336111""","Female",61,"*","*"
"Cromwell School District","=""0330011""","Cromwell High School","=""0336111""","Male",64,"*","*"
"Danbury School District","=""0340011""","Danbury High School","=""0346111""","Female",359,309,86.1
"Danbury School District","=""0340011""","Danbury High School","=""0346111""","Male",373,273,73.2
"Darien School District","=""0350011""","Darien High School","=""0356111""","Female",181,177,97.8
"Darien School District","=""0350011""","Darien High School","=""0356111""","Male",148,143,96.6
"Derby School District","=""0370011""","Derby High School","=""0376111""","Female",53,46,86.8
"Derby School District","=""0370011""","Derby High School","=""0376111""","Male",48,38,79.2
"East Granby School District","=""0400011""","East Granby High School","=""0406111""","Female",30,30,100.0
"East Granby School District","=""0400011""","East Granby High School","=""0406111""","Male",31,31,100.0
"East Haddam School District","=""0410011""","Nathan Hale-Ray High School","=""0416111""","Female",50,"*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray High School","=""0416111""","Male",58,"*","*"
"East Hampton School District","=""0420011""","East Hampton High School","=""0426111""","Female",67,"*","*"
"East Hampton School District","=""0420011""","East Hampton High School","=""0426111""","Male",54,"*","*"
"East Hartford School District","=""0430011""","Connecticut IB Academy","=""0436311""","Female",25,25,100.0
"East Hartford School District","=""0430011""","Connecticut IB Academy","=""0436311""","Male",17,17,"*"
"East Hartford School District","=""0430011""","East Hartford High School","=""0436211""","Female",214,205,95.8
"East Hartford School District","=""0430011""","East Hartford High School","=""0436211""","Male",194,181,93.3
"East Haven School District","=""0440011""","East Haven High School","=""0446111""","Female",113,91,80.5
"East Haven School District","=""0440011""","East Haven High School","=""0446111""","Male",115,88,76.5
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""","Female",128,"*","*"
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""","Male",136,"*","*"
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","Female",35,31,88.6
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","Male",52,46,88.5
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","Female",20,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","Male",8,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","Female",20,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","Male",24,"*","*"
"Ellington School District","=""0480011""","Ellington High School","=""0486111""","Female",101,"*","*"
"Ellington School District","=""0480011""","Ellington High School","=""0486111""","Male",104,"*","*"
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","Female","*","*","*"
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","Male","*","*","*"
"Enfield School District","=""0490011""","Enfield High School","=""0496111""","Female",89,80,89.9
"Enfield School District","=""0490011""","Enfield High School","=""0496111""","Male",71,58,81.7
"Enfield School District","=""0490011""","Enrico Fermi High School","=""0496211""","Female",114,106,93.0
"Enfield School District","=""0490011""","Enrico Fermi High School","=""0496211""","Male",113,95,84.1
"Explorations District","=""2720013""","Explorations","=""2726113""","Female",14,"*","*"
"Explorations District","=""2720013""","Explorations","=""2726113""","Male",9,"*","*"
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""","Female",218,212,97.2
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""","Male",163,157,96.3
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""","Female",147,"*","*"
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""","Male",154,"*","*"
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","Female",156,154,98.7
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","Male",161,158,98.1
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""","Female",251,"*","*"
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""","Male",259,"*","*"
"Granby School District","=""0560011""","Granby Memorial High School","=""0566111""","Female",87,"*","*"
"Granby School District","=""0560011""","Granby Memorial High School","=""0566111""","Male",77,"*","*"
"Greenwich School District","=""0570011""","Greenwich High School","=""0576111""","Female",304,300,98.7
"Greenwich School District","=""0570011""","Greenwich High School","=""0576111""","Male",316,303,95.9
"Griswold School District","=""0580011""","Griswold High School","=""0586211""","Female",77,71,92.2
"Griswold School District","=""0580011""","Griswold High School","=""0586211""","Male",66,59,89.4
"Groton School District","=""0590011""","Robert E. Fitch High School","=""0596111""","Female",140,123,87.9
"Groton School District","=""0590011""","Robert E. Fitch High School","=""0596111""","Male",124,112,90.3
"Guilford School District","=""0600011""","Guilford High School","=""0606111""","Female",141,138,97.9
"Guilford School District","=""0600011""","Guilford High School","=""0606111""","Male",128,122,95.3
"Hamden School District","=""0620011""","Hamden High School","=""0626111""","Female",217,204,94.0
"Hamden School District","=""0620011""","Hamden High School","=""0626111""","Male",219,195,89.0
"Hartford School District","=""0640011""","Bulkeley High School Upper School","=""0647111""","Female",92,76,82.6
"Hartford School District","=""0640011""","Bulkeley High School Upper School","=""0647111""","Male",89,55,61.8
"Hartford School District","=""0640011""","Capital Community College Magnet Academy","=""0643911""","Female","*","*","*"
"Hartford School District","=""0640011""","Capital Community College Magnet Academy","=""0643911""","Male","*","*","*"
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","Female",26,"*","*"
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","Male",15,"*","*"
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","Female",49,"*","*"
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","Male",35,"*","*"
"Hartford School District","=""0640011""","Culinary Arts Academy","=""0646011""","Female",37,24,64.9
"Hartford School District","=""0640011""","Culinary Arts Academy","=""0646011""","Male",41,30,73.2
"Hartford School District","=""0640011""","Great Path Academy at MCC","=""0647911""","Female",39,35,89.7
"Hartford School District","=""0640011""","Great Path Academy at MCC","=""0647911""","Male",23,21,91.3
"Hartford School District","=""0640011""","HPHS Academy of Engineering and Green Technology","=""0647211""","Female",35,26,74.3
"Hartford School District","=""0640011""","HPHS Academy of Engineering and Green Technology","=""0647211""","Male",83,58,69.9
"Hartford School District","=""0640011""","HPHS Academy of Nursing and Health Science","=""0647511""","Female",62,46,74.2
"Hartford School District","=""0640011""","HPHS Academy of Nursing and Health Science","=""0647511""","Male",38,27,71.1
"Hartford School District","=""0640011""","HPHS Law and Government Academy","=""0647411""","Female",67,49,73.1
"Hartford School District","=""0640011""","HPHS Law and Government Academy","=""0647411""","Male",42,21,50.0
"Hartford School District","=""0640011""","Hartford Magnet Trinity College Academy","=""0645411""","Female",42,"*","*"
"Hartford School District","=""0640011""","Hartford Magnet Trinity College Academy","=""0645411""","Male",34,"*","*"
"Hartford School District","=""0640011""","High School Inc.","=""0647611""","Female",38,"*","*"
"Hartford School District","=""0640011""","High School Inc.","=""0647611""","Male",46,"*","*"
"Hartford School District","=""0640011""","Journalism and Media Academy Magnet School","=""0647711""","Female",24,16,66.7
"Hartford School District","=""0640011""","Journalism and Media Academy Magnet School","=""0647711""","Male",29,22,75.9
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""","Female",27,24,88.9
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""","Male",41,37,90.2
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","Female",49,44,89.8
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","Male",48,45,93.8
"Hartford School District","=""0640011""","University High School of Science and Engineering","=""0646711""","Female",38,38,100.0
"Hartford School District","=""0640011""","University High School of Science and Engineering","=""0646711""","Male",55,52,94.5
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","Female",94,82,87.2
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","Male",90,71,78.9
"Learn","=""2450014""","Connecticut River Academy","=""2456014""","Female",51,"*","*"
"Learn","=""2450014""","Connecticut River Academy","=""2456014""","Male",34,"*","*"
"Learn","=""2450014""","Marine Science Magnet High School of Southeastern Connecticut","=""2456114""","Female",25,"*","*"
"Learn","=""2450014""","Marine Science Magnet High School of Southeastern Connecticut","=""2456114""","Male",35,"*","*"
"Learn","=""2450014""","Three Rivers Middle College Magnet School","=""2456214""","Female",14,14,"*"
"Learn","=""2450014""","Three Rivers Middle College Magnet School","=""2456214""","Male",14,12,"*"
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""","Female",57,"*","*"
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""","Male",35,"*","*"
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","Female",114,110,96.5
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","Male",113,106,93.8
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","Female",30,30,100.0
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","Male",39,39,100.0
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","Female",160,"*","*"
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","Male",148,"*","*"
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","Female",213,190,89.2
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","Male",191,159,83.2
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","Female",150,118,78.7
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","Male",140,101,72.1
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","Female",146,114,78.1
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","Male",167,126,75.4
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","Female",149,140,94.0
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","Male",123,119,96.7
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","Female",106,104,98.1
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","Male",96,80,83.3
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","Female",112,107,95.5
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","Male",119,116,97.5
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","Female",150,150,100.0
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","Male",158,158,100.0
"Montville School District","=""0860011""","Montville High School","=""0866111""","Female",84,80,95.2
"Montville School District","=""0860011""","Montville High School","=""0866111""","Male",86,83,96.5
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","Female",157,143,91.1
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","Male",176,142,80.7
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","Female",321,234,72.9
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","Male",318,213,67.0
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","Female",151,"*","*"
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","Male",156,"*","*"
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","Female",130,"*","*"
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","Male",118,"*","*"
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","Female",94,89,94.7
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","Male",51,48,94.1
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""","Female",15,"*","*"
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""","Male",43,"*","*"
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","Female",38,"*","*"
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","Male",21,"*","*"
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","Female",108,"*","*"
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","Male",70,"*","*"
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","Female",13,"*","*"
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","Male",37,"*","*"
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","Female",135,96,71.1
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","Male",137,96,70.1
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","Female",42,36,85.7
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","Male",50,43,86.0
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","Female",36,28,77.8
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","Male",25,17,68.0
"New Haven School District","=""0930011""","Sound School","=""0936711""","Female",26,"*","*"
"New Haven School District","=""0930011""","Sound School","=""0936711""","Male",46,"*","*"
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Female",171,119,69.6
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Male",211,134,63.5
"New London School District","=""0950011""","New London High School","=""0956111""","Female",89,78,87.6
"New London School District","=""0950011""","New London High School","=""0956111""","Male",104,70,67.3
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Female",184,176,95.7
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Male",175,158,90.3
"Newington School District","=""0940011""","Newington High School","=""0946111""","Female",166,159,95.8
"Newington School District","=""0940011""","Newington High School","=""0946111""","Male",189,170,89.9
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","Female",227,224,98.7
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","Male",219,207,94.5
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","Female",86,"*","*"
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","Male",75,"*","*"
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","Female",143,140,97.9
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","Male",141,129,91.5
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","Female",26,"*","*"
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","Male",25,"*","*"
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","Female",236,226,95.8
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","Male",205,193,94.1
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","Female",203,184,90.6
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","Male",176,161,91.5
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","Female",21,"*","*"
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","Male",21,"*","*"
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","Female",303,279,92.1
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","Male",281,238,84.7
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Female",69,"*","*"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Male",55,"*","*"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Female",65,"*","*"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Male",54,"*","*"
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Female",78,67,85.9
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Male",88,69,78.4
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","Female",76,69,90.8
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","Male",100,89,89.0
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","Female",57,53,93.0
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","Male",60,52,86.7
"Portland School District","=""1130011""","Portland High School","=""1136111""","Female",49,47,95.9
"Portland School District","=""1130011""","Portland High School","=""1136111""","Male",42,36,85.7
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","Female",22,"*","*"
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","Male",33,"*","*"
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","Female",44,42,95.5
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","Male",42,39,92.9
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","Female",79,"*","*"
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","Male",99,"*","*"
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","Female",207,203,98.1
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","Male",206,198,96.1
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","Female",46,"*","*"
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","Male",40,"*","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","Female",70,"*","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","Male",63,"*","*"
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","Female",118,116,98.3
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","Male",149,132,88.6
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","Female",128,128,100.0
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","Male",123,118,95.9
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","Female",97,"*","*"
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","Male",89,"*","*"
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","Female",22,22,100.0
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","Male",28,28,100.0
"Regional School District 12","=""2120012""","Shepaug Valley School","=""2120312""","Female",32,32,100.0
"Regional School District 12","=""2120012""","Shepaug Valley School","=""2120312""","Male",37,35,94.6
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","Female",70,70,100.0
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","Male",69,69,100.0
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","Female",114,"*","*"
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","Male",69,"*","*"
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","Female",153,146,95.4
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","Male",136,130,95.6
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","Female",98,"*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","Male",63,"*","*"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","Female",87,"*","*"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","Male",79,"*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Female",36,"*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Male",52,"*","*"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Female",118,"*","*"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Male",148,"*","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Female",216,211,97.7
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Male",209,206,98.6
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Female",102,98,96.1
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Male",82,77,93.9
