"Four-Year Graduation Rates, 2012-13"
"All Districts, All Schools, English Learner Status"

"",,,,,,"Graduates",
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","ELL","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","Non-ELL","*","*","*"
"Ellington School District","=""0480011""","Ellington High School","=""0486111""","ELL","*","*","*"
"Ellington School District","=""0480011""","Ellington High School","=""0486111""","Non-ELL","*","*","*"
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","Non-ELL",13,8,"*"
"Enfield School District","=""0490011""","Enfield High School","=""0496111""","ELL","*","*","*"
"Enfield School District","=""0490011""","Enfield High School","=""0496111""","Non-ELL","*","*","*"
"Enfield School District","=""0490011""","Enrico Fermi High School","=""0496211""","ELL","*","*","*"
"Enfield School District","=""0490011""","Enrico Fermi High School","=""0496211""","Non-ELL","*","*","*"
"Explorations District","=""2720013""","Explorations","=""2726113""","ELL","*","*","*"
"Explorations District","=""2720013""","Explorations","=""2726113""","Non-ELL","*","*","*"
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""","ELL","*","*","*"
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""","Non-ELL","*","*","*"
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""","ELL",11,8,"*"
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""","Non-ELL",303,279,92.1
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","ELL","*","*","*"
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","Non-ELL","*","*","*"
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""","ELL","*","*","*"
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""","Non-ELL","*","*","*"
"Granby School District","=""0560011""","Granby Memorial High School","=""0566111""","Non-ELL",193,190,98.4
"Greenwich School District","=""0570011""","Greenwich High School","=""0576111""","ELL",24,19,79.2
"Greenwich School District","=""0570011""","Greenwich High School","=""0576111""","Non-ELL",662,633,95.6
"Griswold School District","=""0580011""","Griswold High School","=""0586211""","Non-ELL",167,147,88.0
"Groton School District","=""0590011""","Robert E. Fitch High School","=""0596111""","ELL",9,7,"*"
"Groton School District","=""0590011""","Robert E. Fitch High School","=""0596111""","Non-ELL",311,260,83.6
"Guilford School District","=""0600011""","Guilford High School","=""0606111""","ELL","*","*","*"
"Guilford School District","=""0600011""","Guilford High School","=""0606111""","Non-ELL","*","*","*"
"Hamden School District","=""0620011""","Hamden High School","=""0626111""","ELL",10,8,"*"
"Hamden School District","=""0620011""","Hamden High School","=""0626111""","Non-ELL",433,378,87.3
"Hartford School District","=""0640011""","Bulkeley High School Upper School","=""0647111""","ELL",39,28,71.8
"Hartford School District","=""0640011""","Bulkeley High School Upper School","=""0647111""","Non-ELL",137,98,71.5
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","Non-ELL",33,33,100.0
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","ELL","*","*","*"
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","Non-ELL","*","*","*"
"Hartford School District","=""0640011""","Culinary Arts Academy","=""0646011""","ELL",10,"*","*"
"Hartford School District","=""0640011""","Culinary Arts Academy","=""0646011""","Non-ELL",63,"*","*"
"Hartford School District","=""0640011""","Great Path Academy High School at MCC","=""0647911""","ELL","*","*","*"
"Hartford School District","=""0640011""","Great Path Academy High School at MCC","=""0647911""","Non-ELL","*","*","*"
"Hartford School District","=""0640011""","HPHS Academy of Engineering and Green Technology","=""0647211""","ELL",36,22,61.1
"Hartford School District","=""0640011""","HPHS Academy of Engineering and Green Technology","=""0647211""","Non-ELL",76,49,64.5
"Hartford School District","=""0640011""","HPHS Academy of Nursing and Health Science","=""0647511""","ELL",46,26,56.5
"Hartford School District","=""0640011""","HPHS Academy of Nursing and Health Science","=""0647511""","Non-ELL",93,69,74.2
"Hartford School District","=""0640011""","HPHS Law and Government Academy","=""0647411""","ELL",21,11,52.4
"Hartford School District","=""0640011""","HPHS Law and Government Academy","=""0647411""","Non-ELL",99,75,75.8
"Hartford School District","=""0640011""","High School Inc.","=""0647611""","ELL",16,12,"*"
"Hartford School District","=""0640011""","High School Inc.","=""0647611""","Non-ELL",90,63,70.0
"Hartford School District","=""0640011""","Journalism and Media Academy Magnet School","=""0647711""","ELL","*","*","*"
"Hartford School District","=""0640011""","Journalism and Media Academy Magnet School","=""0647711""","Non-ELL","*","*","*"
"Hartford School District","=""0640011""","OPPortunity High School","=""0647811""","ELL",13,"*","*"
"Hartford School District","=""0640011""","OPPortunity High School","=""0647811""","Non-ELL",64,"*","*"
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""","ELL",8,8,"*"
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""","Non-ELL",62,57,91.9
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","ELL","*","*","*"
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","Non-ELL","*","*","*"
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""","ELL","*","*","*"
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""","Non-ELL","*","*","*"
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","ELL","*","*","*"
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","Non-ELL","*","*","*"
"Learn","=""2450014""","Connecticut River Academy","=""2456014""","ELL","*","*","*"
"Learn","=""2450014""","Connecticut River Academy","=""2456014""","Non-ELL","*","*","*"
"Learn","=""2450014""","Marine Science Magnet High School of Southeastern Connecticut","=""2456114""","Non-ELL","*","*","*"
"Learn","=""2450014""","Three Rivers Middle College Magnet School","=""2456214""","ELL","*","*","*"
"Learn","=""2450014""","Three Rivers Middle College Magnet School","=""2456214""","Non-ELL","*","*","*"
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""","ELL","*","*","*"
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""","Non-ELL","*","*","*"
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","Non-ELL",225,208,92.4
"Lisbon School District","=""0730011""","Community Connection - The Big Picture High School","=""0736011""","Non-ELL",6,"*","*"
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","ELL","*","*","*"
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","Non-ELL","*","*","*"
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","Non-ELL",316,"*","*"
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","ELL",23,17,73.9
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","Non-ELL",422,333,78.9
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","ELL",39,20,51.3
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","Non-ELL",290,223,76.9
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","ELL",23,10,43.5
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","Non-ELL",270,193,71.5
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","ELL",11,8,"*"
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","Non-ELL",351,294,83.8
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","ELL","*","*","*"
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","Non-ELL","*","*","*"
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","ELL","*","*","*"
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","Non-ELL","*","*","*"
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","Non-ELL",307,300,97.7
"Montville School District","=""0860011""","Montville High School","=""0866111""","ELL",8,6,"*"
"Montville School District","=""0860011""","Montville High School","=""0866111""","Non-ELL",168,149,88.7
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","ELL",14,7,"*"
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","Non-ELL",319,254,79.6
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","ELL",112,63,56.3
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","Non-ELL",500,327,65.4
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","ELL","*","*","*"
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","Non-ELL","*","*","*"
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","ELL","*","*","*"
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","Non-ELL","*","*","*"
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","ELL","*","*","*"
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","Non-ELL","*","*","*"
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","ELL",6,"*","*"
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","Non-ELL",66,"*","*"
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","ELL",13,"*","*"
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","Non-ELL",140,"*","*"
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","ELL","*","*","*"
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","Non-ELL","*","*","*"
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","ELL",27,"*","*"
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","Non-ELL",233,"*","*"
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","ELL",8,"*","*"
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","Non-ELL",87,"*","*"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","ELL","*","*","*"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","Non-ELL","*","*","*"
"New Haven School District","=""0930011""","Sound School","=""0936711""","ELL","*","*","*"
"New Haven School District","=""0930011""","Sound School","=""0936711""","Non-ELL","*","*","*"
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","ELL",62,36,58.1
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Non-ELL",243,160,65.8
"New London School District","=""0950011""","New London High School","=""0956111""","ELL",58,38,65.5
"New London School District","=""0950011""","New London High School","=""0956111""","Non-ELL",195,126,64.6
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","ELL",6,"*","*"
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Non-ELL",375,"*","*"
"Newington School District","=""0940011""","Newington High School","=""0946111""","ELL",15,"*","*"
"Newington School District","=""0940011""","Newington High School","=""0946111""","Non-ELL",358,"*","*"
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","Non-ELL",468,442,94.4
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","ELL","*","*","*"
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","Non-ELL","*","*","*"
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","ELL","*","*","*"
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","Non-ELL","*","*","*"
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","Non-ELL",48,"*","*"
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","ELL",44,33,75.0
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","Non-ELL",341,309,90.6
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","ELL",31,19,61.3
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","Non-ELL",317,292,92.1
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","ELL","*","*","*"
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","Non-ELL","*","*","*"
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","ELL",32,"*","*"
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","Non-ELL",541,"*","*"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","ELL","*","*","*"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Non-ELL","*","*","*"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","ELL","*","*","*"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Non-ELL","*","*","*"
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","ELL","*","*","*"
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Non-ELL","*","*","*"
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","ELL","*","*","*"
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","Non-ELL","*","*","*"
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","ELL","*","*","*"
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","Non-ELL","*","*","*"
"Portland School District","=""1130011""","Portland High School","=""1136111""","ELL","*","*","*"
"Portland School District","=""1130011""","Portland High School","=""1136111""","Non-ELL","*","*","*"
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","Non-ELL",92,74,80.4
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","ELL","*","*","*"
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","Non-ELL","*","*","*"
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","Non-ELL",162,155,95.7
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","ELL","*","*","*"
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","Non-ELL","*","*","*"
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","ELL","*","*","*"
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","Non-ELL","*","*","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","Non-ELL",175,170,97.1
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","Non-ELL",272,258,94.9
"Regional School District 08","=""2080012""","Region Alternative High School","=""2086212""","Non-ELL",12,"*","*"
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","ELL","*","*","*"
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","Non-ELL","*","*","*"
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","ELL","*","*","*"
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","Non-ELL","*","*","*"
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","Non-ELL",39,"*","*"
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""","ELL","*","*","*"
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""","Non-ELL","*","*","*"
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","ELL","*","*","*"
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","Non-ELL","*","*","*"
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","ELL","*","*","*"
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","Non-ELL","*","*","*"
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","ELL","*","*","*"
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","Non-ELL","*","*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","ELL","*","*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","Non-ELL","*","*","*"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","ELL","*","*","*"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","Non-ELL","*","*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","ELL","*","*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Non-ELL","*","*","*"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","ELL","*","*","*"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Non-ELL","*","*","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","ELL","*","*","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Non-ELL","*","*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","ELL","*","*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Non-ELL","*","*","*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","ELL","*","*","*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Non-ELL","*","*","*"
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","ELL",8,"*","*"
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Non-ELL",382,"*","*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Non-ELL",396,388,98.0
"Somers School District","=""1290011""","Somers High School","=""1296111""","ELL","*","*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","Non-ELL","*","*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","ELL",6,"*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Non-ELL",370,"*","*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","ELL",7,7,"*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","Non-ELL",481,438,91.1
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","ELL","*","*","*"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Non-ELL","*","*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","ELL","*","*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Non-ELL","*","*","*"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","ELL",57,43,75.4
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Non-ELL",444,403,90.8
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","ELL","*","*","*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Non-ELL","*","*","*"
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","ELL",81,57,70.4
