"Four-Year Graduation Rates, 2011-12"
"All Districts, All Schools, High Needs Status"

"",,,,,,"Non-Graduates",,,
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""","High Needs",103,0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""","Non-High Needs",103,0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","High Needs",60,0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","Non-High Needs",71,0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","High Needs",97,0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","Non-High Needs",64,0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","High Needs",60,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","Non-High Needs",84,"*","*",0,0.0
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","High Needs",76,0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Non-High Needs",77,0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","High Needs",64,0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Non-High Needs",98,0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","High Needs",113,0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Non-High Needs",103,0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","High Needs",63,0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","Non-High Needs",67,0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","High Needs",111,0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Non-High Needs",63,0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","High Needs",75,0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Non-High Needs",62,0,0.0,"*","*"
"Coventry School District","=""0320011""","Coventry High School","=""0326111""","High Needs",47,"*","*","*","*"
"Coventry School District","=""0320011""","Coventry High School","=""0326111""","Non-High Needs",104,"*","*","*","*"
"Cromwell School District","=""0330011""","Cromwell High School","=""0336111""","High Needs",42,"*","*","*","*"
"Cromwell School District","=""0330011""","Cromwell High School","=""0336111""","Non-High Needs",103,"*","*","*","*"
"Danbury School District","=""0340011""","Danbury High School","=""0346111""","High Needs",364,62,17.0,48,13.2
"Danbury School District","=""0340011""","Danbury High School","=""0346111""","Non-High Needs",341,12,3.5,17,5.0
"Darien School District","=""0350011""","Darien High School","=""0356111""","High Needs",49,"*","*",0,0.0
"Darien School District","=""0350011""","Darien High School","=""0356111""","Non-High Needs",259,"*","*","*","*"
"Derby School District","=""0370011""","Derby High School","=""0376111""","High Needs",62,"*","*","*","*"
"Derby School District","=""0370011""","Derby High School","=""0376111""","Non-High Needs",40,"*","*","*","*"
"East Granby School District","=""0400011""","East Granby High School","=""0406111""","High Needs",10,0,"*",0,"*"
"East Granby School District","=""0400011""","East Granby High School","=""0406111""","Non-High Needs",50,0,0.0,"*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray High School","=""0416111""","High Needs",22,0,0.0,"*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray High School","=""0416111""","Non-High Needs",76,"*","*","*","*"
"East Hampton School District","=""0420011""","East Hampton High School","=""0426111""","High Needs",27,"*","*","*","*"
"East Hampton School District","=""0420011""","East Hampton High School","=""0426111""","Non-High Needs",133,"*","*","*","*"
"East Hartford School District","=""0430011""","Connecticut IB Academy","=""0436311""","High Needs",15,0,"*","*","*"
"East Hartford School District","=""0430011""","Connecticut IB Academy","=""0436311""","Non-High Needs",23,0,0.0,"*","*"
"East Hartford School District","=""0430011""","East Hartford High School","=""0436211""","High Needs",302,16,5.3,"*","*"
"East Hartford School District","=""0430011""","East Hartford High School","=""0436211""","Non-High Needs",115,0,0.0,"*","*"
"East Haven School District","=""0440011""","East Haven High School","=""0446111""","High Needs",123,"*","*","*","*"
"East Haven School District","=""0440011""","East Haven High School","=""0446111""","Non-High Needs",94,"*","*","*","*"
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""","High Needs",78,"*","*","*","*"
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""","Non-High Needs",220,0,0.0,"*","*"
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","High Needs",34,"*","*","*","*"
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","Non-High Needs",52,0,0.0,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","High Needs",9,0,"*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","Non-High Needs",27,0,0.0,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","High Needs",29,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","Non-High Needs",14,"*","*","*","*"
"Ellington School District","=""0480011""","Ellington High School","=""0486111""","High Needs",35,"*","*","*","*"
"Ellington School District","=""0480011""","Ellington High School","=""0486111""","Non-High Needs",166,"*","*","*","*"
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","High Needs","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","Non-High Needs","*","*","*","*","*"
"Enfield School District","=""0490011""","Enfield High School","=""0496111""","High Needs",69,"*","*","*","*"
"Enfield School District","=""0490011""","Enfield High School","=""0496111""","Non-High Needs",123,"*","*","*","*"
"Enfield School District","=""0490011""","Enrico Fermi High School","=""0496211""","High Needs",106,"*","*","*","*"
"Enfield School District","=""0490011""","Enrico Fermi High School","=""0496211""","Non-High Needs",197,"*","*","*","*"
"Explorations District","=""2720013""","Explorations","=""2726113""","High Needs",20,0,0.0,"*","*"
"Explorations District","=""2720013""","Explorations","=""2726113""","Non-High Needs",8,0,"*","*","*"
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""","High Needs",78,"*","*","*","*"
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""","Non-High Needs",273,"*","*","*","*"
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""","High Needs",82,"*","*","*","*"
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""","Non-High Needs",255,"*","*","*","*"
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","High Needs",54,"*","*","*","*"
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","Non-High Needs",244,"*","*","*","*"
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""","High Needs",95,"*","*","*","*"
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""","Non-High Needs",413,"*","*","*","*"
"Granby School District","=""0560011""","Granby Memorial High School","=""0566111""","High Needs",28,"*","*",0,0.0
"Granby School District","=""0560011""","Granby Memorial High School","=""0566111""","Non-High Needs",159,0,0.0,"*","*"
"Greenwich School District","=""0570011""","Greenwich High School","=""0576111""","High Needs",192,20,10.4,9,4.7
"Greenwich School District","=""0570011""","Greenwich High School","=""0576111""","Non-High Needs",452,6,1.3,13,2.9
"Griswold School District","=""0580011""","Griswold High School","=""0586211""","High Needs",81,"*","*","*","*"
"Griswold School District","=""0580011""","Griswold High School","=""0586211""","Non-High Needs",102,"*","*","*","*"
"Groton School District","=""0590011""","Robert E. Fitch High School","=""0596111""","High Needs",156,7,4.5,33,21.2
"Groton School District","=""0590011""","Robert E. Fitch High School","=""0596111""","Non-High Needs",183,0,0.0,17,9.3
"Guilford School District","=""0600011""","Guilford High School","=""0606111""","High Needs",58,"*","*","*","*"
"Guilford School District","=""0600011""","Guilford High School","=""0606111""","Non-High Needs",227,"*","*",0,0.0
"Hamden School District","=""0620011""","Hamden High School","=""0626111""","High Needs",256,24,9.4,33,12.9
"Hamden School District","=""0620011""","Hamden High School","=""0626111""","Non-High Needs",250,7,2.8,8,3.2
"Hartford School District","=""0640011""","Bulkeley High School Upper School","=""0647111""","High Needs",248,54,21.8,37,14.9
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","High Needs",25,0,0.0,0,0.0
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","Non-High Needs",8,0,"*","*","*"
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","High Needs",51,0,0.0,"*","*"
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","Non-High Needs",30,0,0.0,0,0.0
"Hartford School District","=""0640011""","Culinary Arts Academy","=""0646011""","High Needs",46,7,15.2,9,19.6
"Hartford School District","=""0640011""","HPHS Academy of Engineering and Green Technology","=""0647211""","High Needs",130,34,26.2,17,13.1
"Hartford School District","=""0640011""","HPHS Academy of Nursing and Health Science","=""0647511""","High Needs",125,18,14.4,22,17.6
"Hartford School District","=""0640011""","HPHS Law and Government Academy","=""0647411""","High Needs",135,39,28.9,32,23.7
"Hartford School District","=""0640011""","OPPortunity High School","=""0647811""","High Needs","*","*","*","*","*"
"Hartford School District","=""0640011""","OPPortunity High School","=""0647811""","Non-High Needs","*","*","*","*","*"
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""","High Needs",64,"*","*","*","*"
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""","Non-High Needs",22,0,0.0,0,0.0
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","High Needs",106,"*","*","*","*"
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""","High Needs",55,"*","*","*","*"
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""","Non-High Needs",31,0,0.0,"*","*"
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","High Needs",104,"*","*","*","*"
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","Non-High Needs",84,"*","*","*","*"
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""","High Needs",25,"*","*","*","*"
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""","Non-High Needs",103,"*","*","*","*"
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","High Needs",53,"*","*","*","*"
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","Non-High Needs",155,"*","*","*","*"
"Lisbon School District","=""0730011""","Community Connection - The Big Picture High School","=""0736011""","High Needs","*","*","*","*","*"
"Lisbon School District","=""0730011""","Community Connection - The Big Picture High School","=""0736011""","Non-High Needs","*","*","*","*","*"
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","High Needs",18,"*","*",0,"*"
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","Non-High Needs",84,0,0.0,"*","*"
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","High Needs",52,"*","*","*","*"
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","Non-High Needs",277,"*","*","*","*"
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","High Needs",288,23,8.0,65,22.6
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","Non-High Needs",188,7,3.7,15,8.0
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","High Needs",215,"*","*","*","*"
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","Non-High Needs",108,"*","*","*","*"
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","High Needs",227,"*","*","*","*"
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","Non-High Needs",72,"*","*","*","*"
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","High Needs",170,"*","*","*","*"
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","Non-High Needs",159,"*","*","*","*"
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","High Needs",124,"*","*","*","*"
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","Non-High Needs",142,"*","*","*","*"
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","High Needs",83,"*","*",8,9.6
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","Non-High Needs",163,"*","*",0,0.0
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","High Needs",46,"*","*",0,0.0
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","Non-High Needs",291,"*","*",0,0.0
"Montville School District","=""0860011""","Montville High School","=""0866111""","High Needs",82,"*","*","*","*"
"Montville School District","=""0860011""","Montville High School","=""0866111""","Non-High Needs",128,0,0.0,"*","*"
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","High Needs",178,"*","*","*","*"
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","Non-High Needs",188,"*","*","*","*"
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","High Needs",507,"*","*","*","*"
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","Non-High Needs",126,"*","*","*","*"
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","High Needs",47,"*","*",0,0.0
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","Non-High Needs",279,"*","*",0,0.0
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","High Needs",54,"*","*","*","*"
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","Non-High Needs",177,0,0.0,0,0.0
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","High Needs",116,"*","*","*","*"
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","Non-High Needs",20,"*","*","*","*"
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","High Needs","*","*","*","*","*"
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","Non-High Needs","*","*","*","*","*"
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","High Needs",136,"*","*","*","*"
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","Non-High Needs",20,0,0.0,"*","*"
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","High Needs","*","*","*","*","*"
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","Non-High Needs","*","*","*","*","*"
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","High Needs",229,"*","*","*","*"
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","Non-High Needs",17,"*","*","*","*"
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","High Needs","*","*","*","*","*"
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","Non-High Needs","*","*","*","*","*"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","High Needs",38,6,15.8,"*","*"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","Non-High Needs",6,0,"*","*","*"
"New Haven School District","=""0930011""","Sound School","=""0936711""","High Needs",65,0,0.0,"*","*"
"New Haven School District","=""0930011""","Sound School","=""0936711""","Non-High Needs",19,0,"*","*","*"
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","High Needs",387,"*","*","*","*"
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Non-High Needs",26,"*","*","*","*"
"New London School District","=""0950011""","New London High School","=""0956111""","High Needs","*","*","*","*","*"
"New London School District","=""0950011""","New London High School","=""0956111""","Non-High Needs","*","*","*","*","*"
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","High Needs",99,"*","*","*","*"
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Non-High Needs",282,"*","*","*","*"
"Newington School District","=""0940011""","Newington High School","=""0946111""","High Needs",101,"*","*","*","*"
"Newington School District","=""0940011""","Newington High School","=""0946111""","Non-High Needs",230,"*","*","*","*"
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","High Needs",59,"*","*","*","*"
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","Non-High Needs",346,"*","*","*","*"
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","High Needs",28,0,0.0,"*","*"
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","Non-High Needs",129,0,0.0,"*","*"
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","High Needs",60,"*","*","*","*"
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","Non-High Needs",221,0,0.0,"*","*"
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","High Needs",15,"*","*","*","*"
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","Non-High Needs",39,"*","*","*","*"
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","High Needs",222,"*","*","*","*"
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","Non-High Needs",226,"*","*","*","*"
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","High Needs",186,"*","*","*","*"
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","Non-High Needs",203,"*","*","*","*"
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","High Needs","*","*","*","*","*"
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","Non-High Needs","*","*","*","*","*"
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","High Needs",256,8,3.1,54,21.1
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","Non-High Needs",389,0,0.0,27,6.9
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""","High Needs","*","*","*","*","*"
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""","Non-High Needs","*","*","*","*","*"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","High Needs",32,"*","*","*","*"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Non-High Needs",111,0,0.0,"*","*"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","High Needs",23,0,0.0,"*","*"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Non-High Needs",123,0,0.0,"*","*"
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","High Needs",91,"*","*","*","*"
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Non-High Needs",106,"*","*","*","*"
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","High Needs",77,"*","*","*","*"
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","Non-High Needs",128,0,0.0,"*","*"
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","High Needs",57,"*","*","*","*"
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","Non-High Needs",82,"*","*","*","*"
"Portland School District","=""1130011""","Portland High School","=""1136111""","High Needs",28,0,0.0,"*","*"
"Portland School District","=""1130011""","Portland High School","=""1136111""","Non-High Needs",64,0,0.0,"*","*"
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","High Needs",33,"*","*","*","*"
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","Non-High Needs",27,"*","*",0,0.0
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","High Needs",44,0,0.0,"*","*"
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","Non-High Needs",91,0,0.0,"*","*"
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","High Needs",35,"*","*","*","*"
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","Non-High Needs",125,"*","*","*","*"
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","High Needs",67,"*","*","*","*"
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","Non-High Needs",365,0,0.0,"*","*"
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","High Needs",20,0,0.0,0,0.0
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","Non-High Needs",66,0,0.0,"*","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","High Needs",27,0,0.0,"*","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","Non-High Needs",152,0,0.0,0,0.0
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","High Needs",52,"*","*","*","*"
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","Non-High Needs",242,"*","*","*","*"
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","High Needs",34,0,0.0,"*","*"
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","Non-High Needs",201,0,0.0,"*","*"
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","High Needs",33,"*","*","*","*"
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","Non-High Needs",196,"*","*","*","*"
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","High Needs",22,0,0.0,"*","*"
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","Non-High Needs",19,"*","*",0,"*"
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""","High Needs",19,"*","*","*","*"
