"Four-Year Graduation Rates, 2011-12"
"All Districts, All Schools, Special Education Status"

"",,,,,,"Graduates",
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""","Non-Special Education",195,189,96.9
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""","Special Education",11,11,"*"
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","Non-Special Education",117,"*","*"
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","Special Education",14,"*","*"
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","Non-Special Education",134,"*","*"
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","Special Education",27,"*","*"
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","Non-Special Education",133,129,97.0
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","Special Education",11,11,"*"
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Non-Special Education",144,"*","*"
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Special Education",9,"*","*"
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Non-Special Education",143,"*","*"
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Special Education",19,"*","*"
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Non-Special Education",204,198,97.1
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Special Education",12,12,"*"
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","Non-Special Education",99,"*","*"
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","Special Education",31,"*","*"
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Non-Special Education","*","*","*"
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Special Education","*","*","*"
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Non-Special Education",124,"*","*"
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Special Education",13,"*","*"
"Coventry School District","=""0320011""","Coventry High School","=""0326111""","Non-Special Education",128,112,87.5
"Coventry School District","=""0320011""","Coventry High School","=""0326111""","Special Education",23,19,82.6
"Cromwell School District","=""0330011""","Cromwell High School","=""0336111""","Non-Special Education",130,127,97.7
"Cromwell School District","=""0330011""","Cromwell High School","=""0336111""","Special Education",15,10,"*"
"Danbury School District","=""0340011""","Danbury High School","=""0346111""","Non-Special Education",635,527,83.0
"Danbury School District","=""0340011""","Danbury High School","=""0346111""","Special Education",70,39,55.7
"Darien School District","=""0350011""","Darien High School","=""0356111""","Non-Special Education",268,"*","*"
"Darien School District","=""0350011""","Darien High School","=""0356111""","Special Education",40,"*","*"
"Derby School District","=""0370011""","Derby High School","=""0376111""","Non-Special Education",94,"*","*"
"Derby School District","=""0370011""","Derby High School","=""0376111""","Special Education",8,"*","*"
"East Granby School District","=""0400011""","East Granby High School","=""0406111""","Non-Special Education",52,"*","*"
"East Granby School District","=""0400011""","East Granby High School","=""0406111""","Special Education",8,"*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray High School","=""0416111""","Non-Special Education",89,83,93.3
"East Haddam School District","=""0410011""","Nathan Hale-Ray High School","=""0416111""","Special Education",9,9,"*"
"East Hampton School District","=""0420011""","East Hampton High School","=""0426111""","Non-Special Education",153,"*","*"
"East Hampton School District","=""0420011""","East Hampton High School","=""0426111""","Special Education",7,"*","*"
"East Hartford School District","=""0430011""","Connecticut IB Academy","=""0436311""","Non-Special Education",38,"*","*"
"East Hartford School District","=""0430011""","East Hartford High School","=""0436211""","Non-Special Education",369,332,90.0
"East Hartford School District","=""0430011""","East Hartford High School","=""0436211""","Special Education",48,31,64.6
"East Haven School District","=""0440011""","East Haven High School","=""0446111""","Non-Special Education",194,149,76.8
"East Haven School District","=""0440011""","East Haven High School","=""0446111""","Special Education",23,14,60.9
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""","Non-Special Education",251,243,96.8
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""","Special Education",47,42,89.4
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","Non-Special Education",77,69,89.6
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","Special Education",9,7,"*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","Non-Special Education","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","Special Education","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","Non-Special Education",32,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","Special Education",11,"*","*"
"Ellington School District","=""0480011""","Ellington High School","=""0486111""","Non-Special Education",181,170,93.9
"Ellington School District","=""0480011""","Ellington High School","=""0486111""","Special Education",20,13,65.0
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","Non-Special Education","*","*","*"
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","Special Education","*","*","*"
"Enfield School District","=""0490011""","Enfield High School","=""0496111""","Non-Special Education",172,155,90.1
"Enfield School District","=""0490011""","Enfield High School","=""0496111""","Special Education",20,14,70.0
"Enfield School District","=""0490011""","Enrico Fermi High School","=""0496211""","Non-Special Education",252,228,90.5
"Enfield School District","=""0490011""","Enrico Fermi High School","=""0496211""","Special Education",51,38,74.5
"Explorations District","=""2720013""","Explorations","=""2726113""","Non-Special Education",20,"*","*"
"Explorations District","=""2720013""","Explorations","=""2726113""","Special Education",8,"*","*"
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""","Non-Special Education",301,294,97.7
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""","Special Education",50,44,88.0
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""","Non-Special Education",296,279,94.3
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""","Special Education",41,33,80.5
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","Non-Special Education",274,267,97.4
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","Special Education",24,19,79.2
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""","Non-Special Education",453,447,98.7
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""","Special Education",55,42,76.4
"Granby School District","=""0560011""","Granby Memorial High School","=""0566111""","Non-Special Education",167,164,98.2
"Granby School District","=""0560011""","Granby Memorial High School","=""0566111""","Special Education",20,20,100.0
"Greenwich School District","=""0570011""","Greenwich High School","=""0576111""","Non-Special Education",551,518,94.0
"Greenwich School District","=""0570011""","Greenwich High School","=""0576111""","Special Education",93,78,83.9
"Griswold School District","=""0580011""","Griswold High School","=""0586211""","Non-Special Education",157,140,89.2
"Griswold School District","=""0580011""","Griswold High School","=""0586211""","Special Education",26,20,76.9
"Groton School District","=""0590011""","Robert E. Fitch High School","=""0596111""","Non-Special Education",303,259,85.5
"Groton School District","=""0590011""","Robert E. Fitch High School","=""0596111""","Special Education",36,23,63.9
"Guilford School District","=""0600011""","Guilford High School","=""0606111""","Non-Special Education",251,"*","*"
"Guilford School District","=""0600011""","Guilford High School","=""0606111""","Special Education",34,"*","*"
"Hamden School District","=""0620011""","Hamden High School","=""0626111""","Non-Special Education",434,384,88.5
"Hamden School District","=""0620011""","Hamden High School","=""0626111""","Special Education",72,50,69.4
"Hartford School District","=""0640011""","Bulkeley High School Upper School","=""0647111""","Non-Special Education",197,135,68.5
"Hartford School District","=""0640011""","Bulkeley High School Upper School","=""0647111""","Special Education",51,22,43.1
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","Non-Special Education",33,"*","*"
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","Non-Special Education","*","*","*"
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","Special Education","*","*","*"
"Hartford School District","=""0640011""","Culinary Arts Academy","=""0646011""","Non-Special Education",37,"*","*"
"Hartford School District","=""0640011""","Culinary Arts Academy","=""0646011""","Special Education",9,"*","*"
"Hartford School District","=""0640011""","HPHS Academy of Engineering and Green Technology","=""0647211""","Non-Special Education",99,66,66.7
"Hartford School District","=""0640011""","HPHS Academy of Engineering and Green Technology","=""0647211""","Special Education",31,13,41.9
"Hartford School District","=""0640011""","HPHS Academy of Nursing and Health Science","=""0647511""","Non-Special Education",104,75,72.1
"Hartford School District","=""0640011""","HPHS Academy of Nursing and Health Science","=""0647511""","Special Education",21,10,47.6
"Hartford School District","=""0640011""","HPHS Law and Government Academy","=""0647411""","Non-Special Education",111,53,47.7
"Hartford School District","=""0640011""","HPHS Law and Government Academy","=""0647411""","Special Education",24,11,45.8
"Hartford School District","=""0640011""","OPPortunity High School","=""0647811""","Non-Special Education",57,27,47.4
"Hartford School District","=""0640011""","OPPortunity High School","=""0647811""","Special Education",12,6,"*"
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""","Non-Special Education",75,"*","*"
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""","Special Education",11,"*","*"
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","Non-Special Education",94,86,91.5
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","Special Education",12,10,"*"
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""","Non-Special Education","*","*","*"
"Hartford School District","=""0640011""","University High of Science and Engineering","=""0646711""","Special Education","*","*","*"
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","Non-Special Education",158,129,81.6
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","Special Education",30,18,60.0
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""","Non-Special Education",116,"*","*"
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""","Special Education",12,"*","*"
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","Non-Special Education",184,172,93.5
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","Special Education",24,20,83.3
"Lisbon School District","=""0730011""","Community Connection - The Big Picture High School","=""0736011""","Non-Special Education","*","*","*"
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","Non-Special Education","*","*","*"
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","Special Education","*","*","*"
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","Non-Special Education",288,285,99.0
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","Special Education",41,38,92.7
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","Non-Special Education",410,324,79.0
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","Special Education",66,42,63.6
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","Non-Special Education",272,205,75.4
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","Special Education",51,22,43.1
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","Non-Special Education",249,183,73.5
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","Special Education",50,25,50.0
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","Non-Special Education",288,233,80.9
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","Special Education",41,26,63.4
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","Non-Special Education",217,184,84.8
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","Special Education",49,32,65.3
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","Non-Special Education",213,203,95.3
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","Special Education",33,21,63.6
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","Non-Special Education",322,"*","*"
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","Special Education",15,"*","*"
"Montville School District","=""0860011""","Montville High School","=""0866111""","Non-Special Education",184,171,92.9
"Montville School District","=""0860011""","Montville High School","=""0866111""","Special Education",26,16,61.5
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","Non-Special Education",316,275,87.0
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","Special Education",50,35,70.0
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","Non-Special Education",546,360,65.9
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","Special Education",87,41,47.1
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","Non-Special Education",283,"*","*"
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","Special Education",43,"*","*"
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","Non-Special Education",209,"*","*"
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","Special Education",22,"*","*"
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","Non-Special Education",127,114,89.8
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","Special Education",9,9,"*"
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","Non-Special Education",62,"*","*"
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","Special Education",14,"*","*"
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","Non-Special Education",149,"*","*"
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","Special Education",7,"*","*"
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","Non-Special Education",39,"*","*"
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","Special Education",9,"*","*"
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","Non-Special Education",217,122,56.2
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","Special Education",29,13,44.8
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","Non-Special Education","*","*","*"
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","Special Education","*","*","*"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","Non-Special Education","*","*","*"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","Special Education","*","*","*"
"New Haven School District","=""0930011""","Sound School","=""0936711""","Non-Special Education",73,67,91.8
"New Haven School District","=""0930011""","Sound School","=""0936711""","Special Education",11,11,"*"
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Non-Special Education",363,261,71.9
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Special Education",50,24,48.0
"New London School District","=""0950011""","New London High School","=""0956111""","Non-Special Education",182,124,68.1
"New London School District","=""0950011""","New London High School","=""0956111""","Special Education",43,22,51.2
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Non-Special Education",332,312,94.0
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Special Education",49,39,79.6
"Newington School District","=""0940011""","Newington High School","=""0946111""","Non-Special Education",293,274,93.5
"Newington School District","=""0940011""","Newington High School","=""0946111""","Special Education",38,25,65.8
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","Non-Special Education",368,355,96.5
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","Special Education",37,30,81.1
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","Non-Special Education",146,"*","*"
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","Special Education",11,"*","*"
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","Non-Special Education",261,252,96.6
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","Special Education",20,16,80.0
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","Non-Special Education",48,"*","*"
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","Special Education",6,"*","*"
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","Non-Special Education",403,362,89.8
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","Special Education",45,36,80.0
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","Non-Special Education",340,291,85.6
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","Special Education",49,39,79.6
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","Non-Special Education",25,"*","*"
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","Special Education",7,0,"*"
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","Non-Special Education",548,479,87.4
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","Special Education",97,76,78.4
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""","Non-Special Education",27,"*","*"
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""","Special Education",8,"*","*"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Non-Special Education",126,123,97.6
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Special Education",17,14,"*"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Non-Special Education",137,"*","*"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Special Education",9,"*","*"
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Non-Special Education",158,145,91.8
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Special Education",39,27,69.2
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","Non-Special Education",178,"*","*"
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","Special Education",27,"*","*"
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","Non-Special Education",122,"*","*"
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","Special Education",17,"*","*"
"Portland School District","=""1130011""","Portland High School","=""1136111""","Non-Special Education",85,"*","*"
"Portland School District","=""1130011""","Portland High School","=""1136111""","Special Education",7,"*","*"
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","Non-Special Education",54,"*","*"
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","Special Education",6,"*","*"
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","Non-Special Education",114,"*","*"
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","Special Education",21,"*","*"
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","Non-Special Education",136,126,92.6
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","Special Education",24,21,87.5
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","Non-Special Education",389,379,97.4
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","Special Education",43,39,90.7
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","Non-Special Education",76,"*","*"
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","Special Education",10,"*","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","Non-Special Education",162,"*","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","Special Education",17,"*","*"
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","Non-Special Education",258,242,93.8
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","Special Education",36,26,72.2
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","Non-Special Education",213,"*","*"
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","Special Education",22,"*","*"
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","Non-Special Education",205,200,97.6
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","Special Education",24,21,87.5
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","Non-Special Education",31,29,93.5
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","Special Education",10,10,"*"
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""","Non-Special Education",65,56,86.2
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""","Special Education",8,6,"*"
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","Non-Special Education",119,"*","*"
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","Special Education",22,"*","*"
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","Non-Special Education",174,170,97.7
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","Special Education",18,18,"*"
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","Non-Special Education",284,273,96.1
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","Special Education",45,35,77.8
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","Non-Special Education",176,164,93.2
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","Special Education",18,15,"*"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","Non-Special Education",165,"*","*"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","Special Education",25,"*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Non-Special Education",91,"*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Special Education",12,"*","*"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Non-Special Education",240,218,90.8
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Special Education",55,40,72.7
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Non-Special Education",391,"*","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Special Education",48,"*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Non-Special Education",187,176,94.1
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Special Education",20,15,75.0
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Non-Special Education",138,128,92.8
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Special Education",12,6,"*"
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Non-Special Education",396,371,93.7
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Special Education",28,19,67.9
