"Four-Year Graduation Rates, 2010-11"
"All Districts, All Schools, Race/Ethnicity"

"",,,,"Graduates",
"Common Ground High School District","Common Ground High School","White",7,7,100.0
"Connecticut Technical High School System","A. I. Prince Technical High School","Black",48,48,100.0
"Connecticut Technical High School System","A. I. Prince Technical High School","Hispanic",92,81,88.0
"Connecticut Technical High School System","A. I. Prince Technical High School","Indian or Alaska Native","*","*","*"
"Connecticut Technical High School System","A. I. Prince Technical High School","White",10,10,100.0
"Connecticut Technical High School System","Bullard-Havens Technical High School","Black",66,62,93.9
"Connecticut Technical High School System","Bullard-Havens Technical High School","Hispanic",110,105,95.5
"Connecticut Technical High School System","Bullard-Havens Technical High School","Asian","*","*","*"
"Connecticut Technical High School System","Bullard-Havens Technical High School","Indian or Alaska Native","*","*","*"
"Connecticut Technical High School System","Bullard-Havens Technical High School","White",14,13,92.9
"Connecticut Technical High School System","E. C. Goodwin Technical High School","Black",8,8,100.0
"Connecticut Technical High School System","E. C. Goodwin Technical High School","Hispanic",57,53,93.0
"Connecticut Technical High School System","E. C. Goodwin Technical High School","White",37,35,94.6
"Connecticut Technical High School System","Eli Whitney Technical High School","Black",52,47,90.4
"Connecticut Technical High School System","Eli Whitney Technical High School","Hispanic",59,44,74.6
"Connecticut Technical High School System","Eli Whitney Technical High School","Asian","*","*","*"
"Connecticut Technical High School System","Eli Whitney Technical High School","White",10,7,70.0
"Connecticut Technical High School System","Ella T. Grasso Southeastern Technical High School","Black",20,19,95.0
"Connecticut Technical High School System","Ella T. Grasso Southeastern Technical High School","Hispanic",23,23,100.0
"Connecticut Technical High School System","Ella T. Grasso Southeastern Technical High School","Asian","*","*","*"
"Connecticut Technical High School System","Ella T. Grasso Southeastern Technical High School","Indian or Alaska Native","*","*","*"
"Connecticut Technical High School System","Ella T. Grasso Southeastern Technical High School","White",79,75,94.9
"Connecticut Technical High School System","Emmett O'Brien Technical High School","Black","*","*","*"
"Connecticut Technical High School System","Emmett O'Brien Technical High School","Hispanic",16,16,100.0
"Connecticut Technical High School System","Emmett O'Brien Technical High School","Asian","*","*","*"
"Connecticut Technical High School System","Emmett O'Brien Technical High School","White",101,93,92.1
"Connecticut Technical High School System","H. C. Wilcox Technical High School","Black",10,10,100.0
"Connecticut Technical High School System","H. C. Wilcox Technical High School","Hispanic",57,56,98.2
"Connecticut Technical High School System","H. C. Wilcox Technical High School","Indian or Alaska Native","*","*","*"
"Connecticut Technical High School System","H. C. Wilcox Technical High School","White",114,110,96.5
"Connecticut Technical High School System","H. H. Ellis Technical High School","Hispanic","*","*","*"
"Connecticut Technical High School System","H. H. Ellis Technical High School","Asian","*","*","*"
"Connecticut Technical High School System","H. H. Ellis Technical High School","Indian or Alaska Native","*","*","*"
"Connecticut Technical High School System","H. H. Ellis Technical High School","White",121,108,89.3
"Connecticut Technical High School System","Henry Abbott Technical High School","Black",10,9,90.0
"Connecticut Technical High School System","Henry Abbott Technical High School","Hispanic",45,39,86.7
"Connecticut Technical High School System","Henry Abbott Technical High School","White",105,98,93.3
"Connecticut Technical High School System","Howell Cheney Technical High School","Black",19,19,100.0
"Connecticut Technical High School System","Howell Cheney Technical High School","Hispanic",13,11,84.6
"Connecticut Technical High School System","Howell Cheney Technical High School","Asian","*","*","*"
"Connecticut Technical High School System","Howell Cheney Technical High School","Indian or Alaska Native","*","*","*"
"Connecticut Technical High School System","Howell Cheney Technical High School","White",99,99,100.0
"Connecticut Technical High School System","Norwich Technical High School","Black",7,7,100.0
"Connecticut Technical High School System","Norwich Technical High School","Hispanic",11,11,100.0
"Connecticut Technical High School System","Norwich Technical High School","Indian or Alaska Native","*","*","*"
"Connecticut Technical High School System","Norwich Technical High School","White",89,87,97.8
"Connecticut Technical High School System","Oliver Wolcott Technical High School","Black","*","*","*"
"Connecticut Technical High School System","Oliver Wolcott Technical High School","Hispanic",10,10,100.0
"Connecticut Technical High School System","Oliver Wolcott Technical High School","Asian","*","*","*"
"Connecticut Technical High School System","Oliver Wolcott Technical High School","White",176,162,92.0
"Connecticut Technical High School System","Platt Technical High School","Black",28,28,100.0
"Connecticut Technical High School System","Platt Technical High School","Hispanic",40,40,100.0
"Connecticut Technical High School System","Platt Technical High School","Asian","*","*","*"
"Connecticut Technical High School System","Platt Technical High School","Indian or Alaska Native","*","*","*"
"Connecticut Technical High School System","Platt Technical High School","White",130,122,93.8
"Connecticut Technical High School System","Vinal Technical High School","Black",7,6,85.7
"Connecticut Technical High School System","Vinal Technical High School","Hispanic",9,7,77.8
"Connecticut Technical High School System","Vinal Technical High School","White",119,112,94.1
"Connecticut Technical High School System","W. F. Kaynor Technical High School","Black",21,20,95.2
"Connecticut Technical High School System","W. F. Kaynor Technical High School","Hispanic",41,41,100.0
"Connecticut Technical High School System","W. F. Kaynor Technical High School","Asian","*","*","*"
"Connecticut Technical High School System","W. F. Kaynor Technical High School","Indian or Alaska Native","*","*","*"
"Connecticut Technical High School System","W. F. Kaynor Technical High School","White",90,83,92.2
"Connecticut Technical High School System","Windham Technical High School","Black","*","*","*"
"Connecticut Technical High School System","Windham Technical High School","Hispanic",28,27,96.4
"Connecticut Technical High School System","Windham Technical High School","Asian","*","*","*"
"Connecticut Technical High School System","Windham Technical High School","Indian or Alaska Native","*","*","*"
"Connecticut Technical High School System","Windham Technical High School","White",94,89,94.7
"Coventry School District","Coventry High School","Black","*","*","*"
"Coventry School District","Coventry High School","Hispanic","*","*","*"
"Coventry School District","Coventry High School","Asian","*","*","*"
"Coventry School District","Coventry High School","White",144,130,90.3
"Cromwell School District","Cromwell High School","Black",13,12,92.3
"Cromwell School District","Cromwell High School","Hispanic","*","*","*"
"Cromwell School District","Cromwell High School","Asian","*","*","*"
"Cromwell School District","Cromwell High School","White",146,139,95.2
"Danbury School District","Danbury High School","Black",81,62,76.5
"Danbury School District","Danbury High School","Hispanic",217,159,73.3
"Danbury School District","Danbury High School","Asian","*","*","*"
"Danbury School District","Danbury High School","Indian or Alaska Native","*","*","*"
"Danbury School District","Danbury High School","White",360,300,83.3
"Darien School District","Darien High School","Black","*","*","*"
"Darien School District","Darien High School","Hispanic",13,12,92.3
"Darien School District","Darien High School","Asian",6,6,100.0
"Darien School District","Darien High School","Indian or Alaska Native","*","*","*"
"Darien School District","Darien High School","White",303,291,96.0
"Derby School District","Derby High School","Black",22,"*","*"
"Derby School District","Derby High School","Hispanic","*","*","*"
"Derby School District","Derby High School","Asian","*","*","*"
"Derby School District","Derby High School","White",79,59,74.7
"East Granby School District","East Granby High School","Black","*","*","*"
"East Granby School District","East Granby High School","Hispanic","*","*","*"
"East Granby School District","East Granby High School","Asian","*","*","*"
"East Granby School District","East Granby High School","White",71,68,95.8
"East Haddam School District","Nathan Hale-Ray High School","Black","*","*","*"
"East Haddam School District","Nathan Hale-Ray High School","Hispanic","*","*","*"
"East Haddam School District","Nathan Hale-Ray High School","Asian","*","*","*"
"East Haddam School District","Nathan Hale-Ray High School","White",89,83,93.3
"East Hampton School District","East Hampton High School","Hispanic","*","*","*"
"East Hampton School District","East Hampton High School","Asian","*","*","*"
"East Hampton School District","East Hampton High School","White",130,121,93.1
"East Hartford School District","Connecticut IB Academy","Black",10,10,100.0
"East Hartford School District","Connecticut IB Academy","Hispanic",7,7,100.0
"East Hartford School District","Connecticut IB Academy","Asian","*","*","*"
"East Hartford School District","Connecticut IB Academy","White",14,14,100.0
"East Hartford School District","East Hartford High School","Black",202,156,77.2
"East Hartford School District","East Hartford High School","Hispanic",170,128,75.3
"East Hartford School District","East Hartford High School","Asian",25,24,96.0
"East Hartford School District","East Hartford High School","Indian or Alaska Native","*","*","*"
"East Hartford School District","East Hartford High School","White",136,119,87.5
"East Haven School District","East Haven High School","Black",8,6,75.0
"East Haven School District","East Haven High School","Hispanic",31,27,87.1
"East Haven School District","East Haven High School","Asian",15,14,93.3
"East Haven School District","East Haven High School","White",236,206,87.3
"East Lyme School District","East Lyme High School","Black","*","*","*"
"East Lyme School District","East Lyme High School","Hispanic",9,9,100.0
"East Lyme School District","East Lyme High School","Asian",22,20,90.9
"East Lyme School District","East Lyme High School","Indian or Alaska Native","*","*","*"
"East Lyme School District","East Lyme High School","White",287,277,96.5
"East Windsor School District","East Windsor High School","Black",15,12,80.0
"East Windsor School District","East Windsor High School","Hispanic","*","*","*"
"East Windsor School District","East Windsor High School","Asian","*","*","*"
"East Windsor School District","East Windsor High School","White",73,62,84.9
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Black","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Hispanic","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Indian or Alaska Native","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","White",11,9,81.8
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Black","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Hispanic",6,6,100.0
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","White",31,22,71.0
"Ellington School District","Ellington High School","Black","*","*","*"
"Ellington School District","Ellington High School","Hispanic","*","*","*"
"Ellington School District","Ellington High School","Asian","*","*","*"
"Ellington School District","Ellington High School","Indian or Alaska Native","*","*","*"
"Ellington School District","Ellington High School","White",170,161,94.7
"Enfield School District","Enfield High School","Black",15,11,73.3
"Enfield School District","Enfield High School","Hispanic",16,8,50.0
"Enfield School District","Enfield High School","Asian","*","*","*"
"Enfield School District","Enfield High School","Indian or Alaska Native","*","*","*"
"Enfield School District","Enfield High School","White",205,170,82.9
"Enfield School District","Enrico Fermi High School","Black",14,11,78.6
"Enfield School District","Enrico Fermi High School","Hispanic",8,"*","*"
"Enfield School District","Enrico Fermi High School","Asian",8,8,100.0
"Enfield School District","Enrico Fermi High School","Indian or Alaska Native","*","*","*"
"Enfield School District","Enrico Fermi High School","White",245,207,84.5
"Explorations District","Explorations","Hispanic","*","*","*"
"Explorations District","Explorations","Asian","*","*","*"
"Explorations District","Explorations","White",31,17,54.8
"Fairfield School District","Fairfield Ludlowe High School","Black",13,11,84.6
"Fairfield School District","Fairfield Ludlowe High School","Hispanic",13,11,84.6
"Fairfield School District","Fairfield Ludlowe High School","Asian",20,20,100.0
"Fairfield School District","Fairfield Ludlowe High School","White",305,288,94.4
"Fairfield School District","Fairfield Warde High School","Black",20,18,90.0
"Fairfield School District","Fairfield Warde High School","Hispanic",25,17,68.0
"Fairfield School District","Fairfield Warde High School","Asian",13,13,100.0
"Fairfield School District","Fairfield Warde High School","White",243,234,96.3
"Farmington School District","Farmington High School","Black",22,"*","*"
"Farmington School District","Farmington High School","Hispanic",7,"*","*"
"Farmington School District","Farmington High School","Asian",21,21,100.0
"Farmington School District","Farmington High School","White",286,276,96.5
"Glastonbury School District","Glastonbury High School","Black",22,21,95.5
"Glastonbury School District","Glastonbury High School","Hispanic","*","*","*"
"Glastonbury School District","Glastonbury High School","Asian",48,47,97.9
"Glastonbury School District","Glastonbury High School","Indian or Alaska Native","*","*","*"
"Glastonbury School District","Glastonbury High School","White",456,445,97.6
"Granby School District","Granby Memorial High School","Black","*","*","*"
"Granby School District","Granby Memorial High School","Hispanic","*","*","*"
"Granby School District","Granby Memorial High School","Asian","*","*","*"
"Granby School District","Granby Memorial High School","Indian or Alaska Native","*","*","*"
"Granby School District","Granby Memorial High School","White",184,179,97.3
"Greenwich School District","Greenwich High School","Black","*","*","*"
"Greenwich School District","Greenwich High School","Hispanic",93,85,91.4
"Greenwich School District","Greenwich High School","Asian",44,41,93.2
"Greenwich School District","Greenwich High School","Indian or Alaska Native","*","*","*"
"Greenwich School District","Greenwich High School","White",473,454,96.0
"Griswold School District","Griswold High School","Black","*","*","*"
"Griswold School District","Griswold High School","Hispanic",6,"*","*"
"Griswold School District","Griswold High School","Asian","*","*","*"
"Griswold School District","Griswold High School","Indian or Alaska Native",6,"*","*"
"Griswold School District","Griswold High School","White",180,150,83.3
"Groton School District","Robert E. Fitch High School","Black",49,38,77.6
"Groton School District","Robert E. Fitch High School","Hispanic",33,24,72.7
"Groton School District","Robert E. Fitch High School","Asian","*","*","*"
"Groton School District","Robert E. Fitch High School","Indian or Alaska Native","*","*","*"
"Groton School District","Robert E. Fitch High School","White",221,185,83.7
"Guilford School District","Guilford High School","Black","*","*","*"
"Guilford School District","Guilford High School","Hispanic",12,11,91.7
"Guilford School District","Guilford High School","Asian","*","*","*"
"Guilford School District","Guilford High School","White",247,236,95.5
"Hamden School District","Hamden High School","Black",206,156,75.7
"Hamden School District","Hamden High School","Hispanic",65,50,76.9
"Hamden School District","Hamden High School","Asian",23,22,95.7
"Hamden School District","Hamden High School","White",278,256,92.1
"Hartford School District","Bulkeley High School Upper School","Black",69,55,79.7
"Hartford School District","Bulkeley High School Upper School","Hispanic",190,140,73.7
"Hartford School District","Bulkeley High School Upper School","Asian","*","*","*"
"Hartford School District","Bulkeley High School Upper School","White",15,14,93.3
"Hartford School District","Capital Preparatory Magnet School","Black",20,16,80.0
"Hartford School District","Capital Preparatory Magnet School","Hispanic",8,8,100.0
"Hartford School District","Capital Preparatory Magnet School","Asian","*","*","*"
"Hartford School District","Capital Preparatory Magnet School","White","*","*","*"
"Hartford School District","Classical Magnet School","Black",47,42,89.4
"Hartford School District","Classical Magnet School","Hispanic",20,19,95.0
"Hartford School District","Classical Magnet School","Asian","*","*","*"
"Hartford School District","Classical Magnet School","White",19,19,100.0
"Hartford School District","Culinary Arts Academy","Black",72,46,63.9
"Hartford School District","Culinary Arts Academy","Hispanic",22,8,36.4
"Hartford School District","Culinary Arts Academy","Asian","*","*","*"
"Hartford School District","Culinary Arts Academy","White","*","*","*"
"Hartford School District","HPHS Academy of Engineering and Green Technology","Black",41,32,78.0
"Hartford School District","HPHS Academy of Engineering and Green Technology","Hispanic",72,48,66.7
"Hartford School District","HPHS Academy of Engineering and Green Technology","Asian",9,6,66.7
"Hartford School District","HPHS Academy of Engineering and Green Technology","Indian or Alaska Native","*","*","*"
"Hartford School District","HPHS Academy of Engineering and Green Technology","White",6,6,100.0
"Hartford School District","HPHS Academy of Nursing and Health Science","Black",51,43,84.3
"Hartford School District","HPHS Academy of Nursing and Health Science","Hispanic",77,48,62.3
"Hartford School District","HPHS Academy of Nursing and Health Science","Asian","*","*","*"
"Hartford School District","HPHS Academy of Nursing and Health Science","White","*","*","*"
"Hartford School District","HPHS Law and Government Academy","Black",32,22,68.8
"Hartford School District","HPHS Law and Government Academy","Hispanic",69,31,44.9
"Hartford School District","HPHS Law and Government Academy","Asian","*","*","*"
"Hartford School District","HPHS Law and Government Academy","White","*","*","*"
"Hartford School District","OPPortunity High School","Black",21,7,33.3
"Hartford School District","OPPortunity High School","Hispanic",31,9,29.0
"Hartford School District","OPPortunity High School","White","*","*","*"
"Hartford School District","Pathways Academy of Technology and Design","Black",41,33,80.5
"Hartford School District","Pathways Academy of Technology and Design","Hispanic",34,30,88.2
"Hartford School District","Pathways Academy of Technology and Design","Indian or Alaska Native","*","*","*"
"Hartford School District","Pathways Academy of Technology and Design","White",21,17,81.0
"Hartford School District","Sports and Medical Sciences Academy","Black",34,32,94.1
"Hartford School District","Sports and Medical Sciences Academy","Hispanic",48,42,87.5
"Hartford School District","Sports and Medical Sciences Academy","Asian","*","*","*"
"Hartford School District","Sports and Medical Sciences Academy","White",23,21,91.3
"Hartford School District","University High of Science and Engineering","Black",28,27,96.4
"Hartford School District","University High of Science and Engineering","Hispanic",23,22,95.7
"Hartford School District","University High of Science and Engineering","Asian","*","*","*"
"Hartford School District","University High of Science and Engineering","White",18,17,94.4
"Hartford School District","Weaver High School","Black",151,112,74.2
"Hartford School District","Weaver High School","Hispanic",26,10,38.5
"Hartford School District","Weaver High School","Asian","*","*","*"
"Hartford School District","Weaver High School","Indian or Alaska Native","*","*","*"
"Killingly School District","Killingly High School","Black","*","*","*"
"Killingly School District","Killingly High School","Hispanic",6,"*","*"
"Killingly School District","Killingly High School","Asian",6,"*","*"
"Killingly School District","Killingly High School","Indian or Alaska Native","*","*","*"
"Killingly School District","Killingly High School","White",178,130,73.0
"Lebanon School District","Lyman Memorial High School","Hispanic","*","*","*"
"Lebanon School District","Lyman Memorial High School","White","*","*","*"
"Ledyard School District","Ledyard High School","Black",10,"*","*"
"Ledyard School District","Ledyard High School","Hispanic",18,15,83.3
"Ledyard School District","Ledyard High School","Asian",13,13,100.0
"Ledyard School District","Ledyard High School","Indian or Alaska Native",6,"*","*"
"Ledyard School District","Ledyard High School","White",182,169,92.9
"Lisbon School District","Community Connection - The Big Picture High School","White","*","*","*"
"Litchfield School District","Litchfield High School","Black","*","*","*"
"Litchfield School District","Litchfield High School","Hispanic","*","*","*"
"Litchfield School District","Litchfield High School","Indian or Alaska Native","*","*","*"
"Litchfield School District","Litchfield High School","White",87,82,94.3
"Madison School District","Daniel Hand High School","Black","*","*","*"
"Madison School District","Daniel Hand High School","Hispanic","*","*","*"
"Madison School District","Daniel Hand High School","Asian",14,14,100.0
"Madison School District","Daniel Hand High School","Indian or Alaska Native","*","*","*"
"Madison School District","Daniel Hand High School","White",289,280,96.9
"Manchester School District","Manchester High School","Black",93,66,71.0
"Manchester School District","Manchester High School","Hispanic",104,59,56.7
"Manchester School District","Manchester High School","Asian",33,30,90.9
"Manchester School District","Manchester High School","White",266,212,79.7
"Meriden School District","Francis T. Maloney High School","Black",40,26,65.0
"Meriden School District","Francis T. Maloney High School","Hispanic",122,71,58.2
"Meriden School District","Francis T. Maloney High School","Asian",6,"*","*"
"Meriden School District","Francis T. Maloney High School","Indian or Alaska Native","*","*","*"
"Meriden School District","Francis T. Maloney High School","White",149,126,84.6
"Meriden School District","Orville H. Platt High School","Black",44,32,72.7
"Meriden School District","Orville H. Platt High School","Hispanic",122,74,60.7
"Meriden School District","Orville H. Platt High School","Asian","*","*","*"
"Meriden School District","Orville H. Platt High School","White",132,101,76.5
"Middletown School District","Middletown High School","Black",82,54,65.9
"Middletown School District","Middletown High School","Hispanic",29,19,65.5
"Middletown School District","Middletown High School","Asian","*","*","*"
"Middletown School District","Middletown High School","Indian or Alaska Native","*","*","*"
"Middletown School District","Middletown High School","White",214,180,84.1
"Milford School District","Jonathan Law High School","Black",7,6,85.7
"Milford School District","Jonathan Law High School","Hispanic",15,12,80.0
"Milford School District","Jonathan Law High School","Asian",7,7,100.0
"Milford School District","Jonathan Law High School","Indian or Alaska Native","*","*","*"
"Milford School District","Jonathan Law High School","White",192,162,84.4
"Milford School District","Joseph A. Foran High School","Black",10,9,90.0
"Milford School District","Joseph A. Foran High School","Hispanic",15,9,60.0
"Milford School District","Joseph A. Foran High School","Asian","*","*","*"
"Milford School District","Joseph A. Foran High School","White",236,219,92.8
"Monroe School District","Masuk High School","Black",12,12,100.0
"Monroe School District","Masuk High School","Hispanic",17,17,100.0
"Monroe School District","Masuk High School","Asian",15,15,100.0
"Monroe School District","Masuk High School","White",321,312,97.2
"Montville School District","Montville High School","Black","*","*","*"
"Montville School District","Montville High School","Hispanic",18,13,72.2
"Montville School District","Montville High School","Asian",14,13,92.9
"Montville School District","Montville High School","Indian or Alaska Native","*","*","*"
"Montville School District","Montville High School","White",148,128,86.5
"Naugatuck School District","Naugatuck High School","Black",38,31,81.6
"Naugatuck School District","Naugatuck High School","Hispanic",35,25,71.4
"Naugatuck School District","Naugatuck High School","Asian",11,11,100.0
"Naugatuck School District","Naugatuck High School","White",286,239,83.6
"New Britain School District","New Britain High School","Black",125,71,56.8
"New Britain School District","New Britain High School","Hispanic",404,180,44.6
"New Britain School District","New Britain High School","Asian","*","*","*"
"New Britain School District","New Britain High School","Indian or Alaska Native","*","*","*"
"New Britain School District","New Britain High School","White",180,115,63.9
"New Canaan School District","New Canaan High School","Black","*","*","*"
"New Canaan School District","New Canaan High School","Hispanic","*","*","*"
"New Canaan School District","New Canaan High School","Asian",8,7,87.5
"New Canaan School District","New Canaan High School","White",291,285,97.9
"New Fairfield School District","New Fairfield High School","Hispanic",9,6,66.7
"New Fairfield School District","New Fairfield High School","Asian",6,6,100.0
"New Fairfield School District","New Fairfield High School","White",226,207,91.6
"New Haven School District","Cooperative High School","Black",48,42,87.5
"New Haven School District","Cooperative High School","Hispanic",33,25,75.8
"New Haven School District","Cooperative High School","Asian","*","*","*"
"New Haven School District","Cooperative High School","White",27,23,85.2
"New Haven School District","High School In The Community","Black",28,15,53.6
"New Haven School District","High School In The Community","Hispanic",22,14,63.6
"New Haven School District","High School In The Community","White",26,17,65.4
"New Haven School District","Hill Regional Career High School","Black",89,80,89.9
"New Haven School District","Hill Regional Career High School","Hispanic",49,36,73.5
"New Haven School District","Hill Regional Career High School","Asian","*","*","*"
"New Haven School District","Hill Regional Career High School","White",31,28,90.3
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Black",33,26,78.8
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Hispanic",7,"*","*"
"New Haven School District","James Hillhouse High School","Black",240,134,55.8
"New Haven School District","James Hillhouse High School","Hispanic",65,22,33.8
"New Haven School District","James Hillhouse High School","White",6,"*","*"
"New Haven School District","Metropolitan Business Academy","Black",18,13,72.2
"New Haven School District","Metropolitan Business Academy","Hispanic",9,8,88.9
"New Haven School District","Metropolitan Business Academy","White",6,6,100.0
"New Haven School District","New Haven Academy","Black",41,25,61.0
"New Haven School District","New Haven Academy","Hispanic",17,10,58.8
"New Haven School District","New Haven Academy","White",10,8,80.0
"New Haven School District","Sound School","Black","*","*","*"
"New Haven School District","Sound School","Hispanic",10,9,90.0
"New Haven School District","Sound School","Asian","*","*","*"
"New Haven School District","Sound School","White",49,43,87.8
"New Haven School District","Wilbur Cross High School","Black",191,125,65.4
"New Haven School District","Wilbur Cross High School","Hispanic",241,116,48.1
"New Haven School District","Wilbur Cross High School","Asian",7,"*","*"
"New Haven School District","Wilbur Cross High School","Indian or Alaska Native","*","*","*"
