"Four-Year Graduation Rates, 2011-12"
"All Districts, All Schools, English Learner Status"

"",,,,"Graduates",
"Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","ELL","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Non-ELL",75,71,94.7
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","ELL","*","*","*"
"Cheshire School District","Cheshire High School","Non-ELL","*","*","*"
"Cheshire School District","Cheshire High School","ELL","*","*","*"
"Clinton School District","The Morgan School","Non-ELL","*","*","*"
"Clinton School District","The Morgan School","ELL","*","*","*"
"Colchester School District","Bacon Academy","Non-ELL","*","*","*"
"Colchester School District","Bacon Academy","ELL","*","*","*"
"Common Ground High School District","Common Ground High School","Non-ELL","*","*","*"
"Common Ground High School District","Common Ground High School","ELL","*","*","*"
"Connecticut Technical High School System","A. I. Prince Technical High School","Non-ELL",151,143,94.7
"Connecticut Technical High School System","A. I. Prince Technical High School","ELL",17,13,76.5
"Connecticut Technical High School System","Bullard-Havens Technical High School","Non-ELL",201,190,94.5
"Connecticut Technical High School System","Bullard-Havens Technical High School","ELL","*","*","*"
"Connecticut Technical High School System","E. C. Goodwin Technical High School","Non-ELL",117,110,94.0
"Connecticut Technical High School System","E. C. Goodwin Technical High School","ELL",12,10,83.3
"Connecticut Technical High School System","Eli Whitney Technical High School","Non-ELL",108,101,93.5
"Connecticut Technical High School System","Eli Whitney Technical High School","ELL",17,14,82.4
"Connecticut Technical High School System","Ella T. Grasso Southeastern Technical High School","Non-ELL",142,133,93.7
"Connecticut Technical High School System","Ella T. Grasso Southeastern Technical High School","ELL",13,13,100.0
"Connecticut Technical High School System","Emmett O'Brien Technical High School","Non-ELL",129,125,96.9
"Connecticut Technical High School System","Emmett O'Brien Technical High School","ELL","*","*","*"
"Connecticut Technical High School System","H. C. Wilcox Technical High School","Non-ELL",200,194,97.0
"Connecticut Technical High School System","H. C. Wilcox Technical High School","ELL",6,6,100.0
"Connecticut Technical High School System","H. H. Ellis Technical High School","Non-ELL",131,126,96.2
"Connecticut Technical High School System","Henry Abbott Technical High School","Non-ELL",153,148,96.7
"Connecticut Technical High School System","Henry Abbott Technical High School","ELL",8,8,100.0
"Connecticut Technical High School System","Howell Cheney Technical High School","Non-ELL",141,138,97.9
"Connecticut Technical High School System","Howell Cheney Technical High School","ELL","*","*","*"
"Connecticut Technical High School System","Norwich Technical High School","Non-ELL",153,148,96.7
"Connecticut Technical High School System","Oliver Wolcott Technical High School","Non-ELL",161,157,97.5
"Connecticut Technical High School System","Oliver Wolcott Technical High School","ELL","*","*","*"
"Connecticut Technical High School System","Platt Technical High School","Non-ELL",214,208,97.2
"Connecticut Technical High School System","Platt Technical High School","ELL","*","*","*"
"Connecticut Technical High School System","Vinal Technical High School","Non-ELL",130,125,96.2
"Connecticut Technical High School System","W. F. Kaynor Technical High School","Non-ELL",163,160,98.2
"Connecticut Technical High School System","W. F. Kaynor Technical High School","ELL",11,11,100.0
"Connecticut Technical High School System","Windham Technical High School","Non-ELL",133,129,97.0
"Connecticut Technical High School System","Windham Technical High School","ELL","*","*","*"
"Coventry School District","Coventry High School","Non-ELL",151,131,86.8
"Cromwell School District","Cromwell High School","Non-ELL","*","*","*"
"Cromwell School District","Cromwell High School","ELL","*","*","*"
"Danbury School District","Danbury High School","Non-ELL",594,504,84.8
"Danbury School District","Danbury High School","ELL",111,62,55.9
"Darien School District","Darien High School","Non-ELL","*","*","*"
"Darien School District","Darien High School","ELL","*","*","*"
"Derby School District","Derby High School","Non-ELL",94,72,76.6
"Derby School District","Derby High School","ELL",8,7,87.5
"East Granby School District","East Granby High School","Non-ELL",60,58,96.7
"East Haddam School District","Nathan Hale-Ray High School","Non-ELL","*","*","*"
"East Haddam School District","Nathan Hale-Ray High School","ELL","*","*","*"
"East Hampton School District","East Hampton High School","Non-ELL","*","*","*"
"East Hampton School District","East Hampton High School","ELL","*","*","*"
"East Hartford School District","Connecticut IB Academy","Non-ELL",38,35,92.1
"East Hartford School District","East Hartford High School","Non-ELL",392,345,88.0
"East Hartford School District","East Hartford High School","ELL",25,18,72.0
"East Haven School District","East Haven High School","Non-ELL",207,157,75.8
"East Haven School District","East Haven High School","ELL",10,6,60.0
"East Lyme School District","East Lyme High School","Non-ELL",298,285,95.6
"East Windsor School District","East Windsor High School","Non-ELL",86,76,88.4
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Non-ELL","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Non-ELL",42,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","ELL","*","*","*"
"Ellington School District","Ellington High School","Non-ELL","*","*","*"
"Ellington School District","Ellington High School","ELL","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","Non-ELL",19,15,78.9
"Enfield School District","Enfield High School","Non-ELL","*","*","*"
"Enfield School District","Enfield High School","ELL","*","*","*"
"Enfield School District","Enrico Fermi High School","Non-ELL",303,266,87.8
"Explorations District","Explorations","Non-ELL",28,16,57.1
"Fairfield School District","Fairfield Ludlowe High School","Non-ELL",349,336,96.3
"Fairfield School District","Fairfield Ludlowe High School","ELL","*","*","*"
"Fairfield School District","Fairfield Warde High School","Non-ELL",326,303,92.9
"Fairfield School District","Fairfield Warde High School","ELL","*","*","*"
"Farmington School District","Farmington High School","Non-ELL","*","*","*"
"Farmington School District","Farmington High School","ELL","*","*","*"
"Glastonbury School District","Glastonbury High School","Non-ELL","*","*","*"
"Glastonbury School District","Glastonbury High School","ELL","*","*","*"
"Granby School District","Granby Memorial High School","Non-ELL",187,184,98.4
"Greenwich School District","Greenwich High School","Non-ELL",614,573,93.3
"Greenwich School District","Greenwich High School","ELL",30,23,76.7
"Griswold School District","Griswold High School","Non-ELL","*","*","*"
"Griswold School District","Griswold High School","ELL","*","*","*"
"Groton School District","Robert E. Fitch High School","Non-ELL",328,275,83.8
"Groton School District","Robert E. Fitch High School","ELL",11,7,63.6
"Guilford School District","Guilford High School","Non-ELL",285,280,98.2
"Hamden School District","Hamden High School","Non-ELL",493,423,85.8
"Hamden School District","Hamden High School","ELL",13,11,84.6
"Hartford School District","Bulkeley High School Upper School","Non-ELL",204,127,62.3
"Hartford School District","Bulkeley High School Upper School","ELL",44,30,68.2
"Hartford School District","Capital Preparatory Magnet School","Non-ELL",33,32,97.0
"Hartford School District","Classical Magnet School","Non-ELL",80,79,98.8
"Hartford School District","Classical Magnet School","ELL","*","*","*"
"Hartford School District","Culinary Arts Academy","Non-ELL",42,27,64.3
"Hartford School District","Culinary Arts Academy","ELL","*","*","*"
"Hartford School District","HPHS Academy of Engineering and Green Technology","Non-ELL",93,60,64.5
"Hartford School District","HPHS Academy of Engineering and Green Technology","ELL",37,19,51.4
"Hartford School District","HPHS Academy of Nursing and Health Science","Non-ELL",96,74,77.1
"Hartford School District","HPHS Academy of Nursing and Health Science","ELL",29,11,37.9
"Hartford School District","HPHS Law and Government Academy","Non-ELL",109,51,46.8
"Hartford School District","HPHS Law and Government Academy","ELL",26,13,50.0
"Hartford School District","OPPortunity High School","Non-ELL",58,30,51.7
"Hartford School District","OPPortunity High School","ELL",11,"*","*"
"Hartford School District","Pathways Academy of Technology and Design","Non-ELL",84,78,92.9
"Hartford School District","Pathways Academy of Technology and Design","ELL","*","*","*"
"Hartford School District","Sports and Medical Sciences Academy","Non-ELL",97,90,92.8
"Hartford School District","Sports and Medical Sciences Academy","ELL",9,6,66.7
"Hartford School District","University High of Science and Engineering","Non-ELL",84,75,89.3
"Hartford School District","University High of Science and Engineering","ELL","*","*","*"
"Killingly School District","Killingly High School","Non-ELL","*","*","*"
"Killingly School District","Killingly High School","ELL","*","*","*"
"Lebanon School District","Lyman Memorial High School","Non-ELL",128,115,89.8
"Ledyard School District","Ledyard High School","Non-ELL","*","*","*"
"Ledyard School District","Ledyard High School","ELL","*","*","*"
"Lisbon School District","Community Connection - The Big Picture High School","Non-ELL","*","*","*"
"Litchfield School District","Litchfield High School","Non-ELL",102,100,98.0
"Madison School District","Daniel Hand High School","Non-ELL","*","*","*"
"Madison School District","Daniel Hand High School","ELL","*","*","*"
"Manchester School District","Manchester High School","Non-ELL",460,354,77.0
"Manchester School District","Manchester High School","ELL",16,12,75.0
"Meriden School District","Francis T. Maloney High School","Non-ELL",273,201,73.6
"Meriden School District","Francis T. Maloney High School","ELL",50,26,52.0
"Meriden School District","Orville H. Platt High School","Non-ELL",276,197,71.4
"Meriden School District","Orville H. Platt High School","ELL",23,11,47.8
"Middletown School District","Middletown High School","Non-ELL","*","*","*"
"Middletown School District","Middletown High School","ELL","*","*","*"
"Milford School District","Jonathan Law High School","Non-ELL",261,212,81.2
"Milford School District","Jonathan Law High School","ELL","*","*","*"
"Milford School District","Joseph A. Foran High School","Non-ELL",243,221,90.9
"Milford School District","Joseph A. Foran High School","ELL","*","*","*"
"Monroe School District","Masuk High School","Non-ELL",337,333,98.8
"Montville School District","Montville High School","Non-ELL",200,177,88.5
"Montville School District","Montville High School","ELL",10,10,100.0
"Naugatuck School District","Naugatuck High School","Non-ELL",359,304,84.7
"Naugatuck School District","Naugatuck High School","ELL",7,6,85.7
"New Britain School District","New Britain High School","Non-ELL",518,347,67.0
"New Britain School District","New Britain High School","ELL",115,54,47.0
"New Canaan School District","New Canaan High School","Non-ELL","*","*","*"
"New Canaan School District","New Canaan High School","ELL","*","*","*"
"New Fairfield School District","New Fairfield High School","Non-ELL","*","*","*"
"New Fairfield School District","New Fairfield High School","ELL","*","*","*"
"New Haven School District","Cooperative High School","Non-ELL",132,120,90.9
"New Haven School District","Cooperative High School","ELL","*","*","*"
"New Haven School District","High School In The Community","Non-ELL",69,37,53.6
"New Haven School District","High School In The Community","ELL",7,"*","*"
"New Haven School District","Hill Regional Career High School","Non-ELL",147,133,90.5
"New Haven School District","Hill Regional Career High School","ELL",9,"*","*"
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Non-ELL",44,34,77.3
"New Haven School District","Hyde School of Health, Science and Sports Medicine","ELL","*","*","*"
"New Haven School District","James Hillhouse High School","Non-ELL",220,123,55.9
"New Haven School District","James Hillhouse High School","ELL",26,12,46.2
"New Haven School District","Metropolitan Business Academy","Non-ELL",39,32,82.1
"New Haven School District","Metropolitan Business Academy","ELL","*","*","*"
"New Haven School District","New Haven Academy","Non-ELL",42,28,66.7
"New Haven School District","New Haven Academy","ELL","*","*","*"
"New Haven School District","Sound School","Non-ELL",81,75,92.6
"New Haven School District","Sound School","ELL","*","*","*"
"New Haven School District","Wilbur Cross High School","Non-ELL",334,233,69.8
"New Haven School District","Wilbur Cross High School","ELL",79,52,65.8
"New London School District","New London High School","Non-ELL",173,114,65.9
"New London School District","New London High School","ELL",52,32,61.5
"New Milford School District","New Milford High School","Non-ELL","*","*","*"
"New Milford School District","New Milford High School","ELL","*","*","*"
"Newington School District","Newington High School","Non-ELL",322,291,90.4
"Newington School District","Newington High School","ELL",9,8,88.9
"Newtown School District","Newtown High School","Non-ELL","*","*","*"
"Newtown School District","Newtown High School","ELL","*","*","*"
"North Branford School District","North Branford High School","Non-ELL","*","*","*"
"North Branford School District","North Branford High School","ELL","*","*","*"
"North Haven School District","North Haven High School","Non-ELL","*","*","*"
"North Haven School District","North Haven High School","ELL","*","*","*"
"North Stonington School District","Wheeler High School","Non-ELL",54,47,87.0
"Norwalk School District","Brien McMahon High School","Non-ELL",410,372,90.7
"Norwalk School District","Brien McMahon High School","ELL",38,26,68.4
"Norwalk School District","Norwalk High School","Non-ELL",348,305,87.6
"Norwalk School District","Norwalk High School","ELL",41,25,61.0
"Norwalk School District","Norwalk Pathways Academy at Briggs","Non-ELL","*","*","*"
"Norwalk School District","Norwalk Pathways Academy at Briggs","ELL","*","*","*"
"Norwich Free Academy District","Norwich Free Academy","Non-ELL",615,536,87.2
"Norwich Free Academy District","Norwich Free Academy","ELL",30,19,63.3
"Norwich School District","Thames River Academy","Non-ELL",35,"*","*"
"Old Saybrook School District","Old Saybrook Senior High School","Non-ELL","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","ELL","*","*","*"
"Oxford School District","Oxford High School","Non-ELL",146,134,91.8
"Plainfield School District","Plainfield High School","Non-ELL","*","*","*"
"Plainfield School District","Plainfield High School","ELL","*","*","*"
"Plainville School District","Plainville High School","Non-ELL","*","*","*"
"Plainville School District","Plainville High School","ELL","*","*","*"
"Plymouth School District","Terryville High School","Non-ELL",139,117,84.2
"Portland School District","Portland High School","Non-ELL","*","*","*"
"Portland School District","Portland High School","ELL","*","*","*"
"Putnam School District","Putnam High School","Non-ELL","*","*","*"
"Putnam School District","Putnam High School","ELL","*","*","*"
"Regional School District 01","Housatonic Valley Regional High School","Non-ELL",135,129,95.6
"Regional School District 04","Valley Regional High School","Non-ELL","*","*","*"
"Regional School District 04","Valley Regional High School","ELL","*","*","*"
"Regional School District 05","Amity Regional High School","Non-ELL","*","*","*"
"Regional School District 05","Amity Regional High School","ELL","*","*","*"
"Regional School District 06","Wamogo Regional High School","Non-ELL","*","*","*"
"Regional School District 06","Wamogo Regional High School","ELL","*","*","*"
"Regional School District 07","Northwestern Regional High School","Non-ELL","*","*","*"
"Regional School District 07","Northwestern Regional High School","ELL","*","*","*"
"Regional School District 08","RHAM High School","Non-ELL","*","*","*"
"Regional School District 08","RHAM High School","ELL","*","*","*"
"Regional School District 09","Joel Barlow High School","Non-ELL","*","*","*"
"Regional School District 09","Joel Barlow High School","ELL","*","*","*"
"Regional School District 10","Lewis S. Mills High School","Non-ELL",229,221,96.5
"Regional School District 11","Parish Hill High School","Non-ELL",41,39,95.1
"Regional School District 12","Shepaug Valley High School","Non-ELL","*","*","*"
"Regional School District 12","Shepaug Valley High School","ELL","*","*","*"
"Regional School District 13","Coginchaug Regional High School","Non-ELL",141,138,97.9
"Regional School District 14","Nonnewaug High School","Non-ELL","*","*","*"
"Regional School District 14","Nonnewaug High School","ELL","*","*","*"
"Regional School District 15","Pomperaug Regional High School","Non-ELL","*","*","*"
"Regional School District 15","Pomperaug Regional High School","ELL","*","*","*"
"Regional School District 16","Woodland Regional High School","Non-ELL","*","*","*"
"Regional School District 16","Woodland Regional High School","ELL","*","*","*"
"Regional School District 17","Haddam-Killingworth High School","Non-ELL",190,178,93.7
"Regional School District 18","Lyme-Old Lyme High School","Non-ELL",103,101,98.1
"Regional School District 19","E. O. Smith High School","Non-ELL","*","*","*"
"Regional School District 19","E. O. Smith High School","ELL","*","*","*"
"Ridgefield School District","Ridgefield High School","Non-ELL",439,432,98.4
"Rocky Hill School District","Rocky Hill High School","Non-ELL","*","*","*"
"Rocky Hill School District","Rocky Hill High School","ELL","*","*","*"
"Seymour School District","Seymour High School","Non-ELL","*","*","*"
"Seymour School District","Seymour High School","ELL","*","*","*"
"Shelton School District","Shelton High School","Non-ELL",418,"*","*"
"Shelton School District","Shelton High School","ELL",6,"*","*"
"Simsbury School District","Simsbury High School","Non-ELL","*","*","*"
"Simsbury School District","Simsbury High School","ELL","*","*","*"
"Somers School District","Somers High School","Non-ELL","*","*","*"
"Somers School District","Somers High School","ELL","*","*","*"
"South Windsor School District","South Windsor High School","Non-ELL",372,"*","*"
"South Windsor School District","South Windsor High School","ELL",6,"*","*"
"Southington School District","Southington High School","Non-ELL",484,"*","*"
"Southington School District","Southington High School","ELL",7,"*","*"
"Stafford School District","Stafford High School","Non-ELL",141,124,87.9
"Stamford Academy District","Stamford Academy","Non-ELL","*","*","*"
"Stamford Academy District","Stamford Academy","ELL","*","*","*"
"Stamford School District","Stamford High School","Non-ELL",329,285,86.6
"Stamford School District","Stamford High School","ELL","*","*","*"
"Stamford School District","The Academy of Information Technology","Non-ELL",164,161,98.2
"Stamford School District","The Academy of Information Technology","ELL","*","*","*"
"Stamford School District","Westhill High School","Non-ELL",531,464,87.4
"Stamford School District","Westhill High School","ELL",93,54,58.1
"Stonington School District","Stonington High School","Non-ELL",178,168,94.4
"Stratford School District","Bunnell High School","Non-ELL",285,249,87.4
"Stratford School District","Bunnell High School","ELL",6,"*","*"
"Stratford School District","Stratford High School","Non-ELL",262,237,90.5
"Stratford School District","Stratford High School","ELL",15,"*","*"
"Suffield School District","Suffield High School","Non-ELL",203,187,92.1
"The Bridge Academy District","The Bridge Academy","Non-ELL",42,32,76.2
"The Gilbert School District","The Gilbert School","Non-ELL","*","*","*"
"The Gilbert School District","The Gilbert School","ELL","*","*","*"
"Thomaston School District","Thomaston High School","Non-ELL","*","*","*"
"Thomaston School District","Thomaston High School","ELL","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Non-ELL",99,85,85.9
"Tolland School District","Tolland High School","Non-ELL",227,221,97.4
"Torrington School District","Torrington High School","Non-ELL",280,226,80.7
"Torrington School District","Torrington High School","ELL",13,8,61.5
"Trumbull School District","Trumbull High School","Non-ELL",528,520,98.5
"Trumbull School District","Trumbull High School","ELL",9,7,77.8
"Vernon School District","Rockville High School","Non-ELL",251,207,82.5
"Vernon School District","Rockville High School","ELL",12,10,83.3
"Wallingford School District","Lyman Hall High School","Non-ELL",268,251,93.7
"Wallingford School District","Lyman Hall High School","ELL","*","*","*"
"Wallingford School District","Mark T. Sheehan High School","Non-ELL",239,227,95.0
"Wallingford School District","Mark T. Sheehan High School","ELL","*","*","*"
"Waterbury School District","Crosby High School","Non-ELL",305,188,61.6
"Waterbury School District","Crosby High School","ELL",44,22,50.0
"Waterbury School District","John F. Kennedy High School","Non-ELL",311,205,65.9
"Waterbury School District","John F. Kennedy High School","ELL",57,34,59.6
"Waterbury School District","Waterbury Arts Magnet School (High)","Non-ELL",107,102,95.3
"Waterbury School District","Wilby High School","Non-ELL",306,199,65.0
"Waterbury School District","Wilby High School","ELL",52,27,51.9
"Waterford School District","Waterford High School","Non-ELL","*","*","*"
"Waterford School District","Waterford High School","ELL","*","*","*"
"Watertown School District","Watertown High School","Non-ELL","*","*","*"
"Watertown School District","Watertown High School","ELL","*","*","*"
"West Hartford School District","Conard High School","Non-ELL",324,304,93.8
"West Hartford School District","Conard High School","ELL",16,12,75.0
"West Hartford School District","Hall High School","Non-ELL",375,359,95.7
"West Hartford School District","Hall High School","ELL",20,17,85.0
"West Haven School District","West Haven High School","Non-ELL",358,263,73.5
"West Haven School District","West Haven High School","ELL",24,18,75.0
"Westbrook School District","Westbrook High School","Non-ELL",82,75,91.5
"Weston School District","Weston High School","Non-ELL",189,189,100.0
"Westport School District","Staples High School","Non-ELL","*","*","*"
"Westport School District","Staples High School","ELL","*","*","*"
"Wethersfield School District","Wethersfield High School","Non-ELL",278,254,91.4
"Wethersfield School District","Wethersfield High School","ELL",11,10,90.9
"Wilton School District","Wilton High School","Non-ELL","*","*","*"
"Wilton School District","Wilton High School","ELL","*","*","*"
"Windham School District","Windham High School","Non-ELL",131,101,77.1
"Windham School District","Windham High School","ELL",43,26,60.5
"Windsor Locks School District","Windsor Locks High School","Non-ELL","*","*","*"
"Windsor Locks School District","Windsor Locks High School","ELL","*","*","*"
"Windsor School District","Windsor High School","Non-ELL",313,"*","*"
"Windsor School District","Windsor High School","ELL",6,"*","*"
"Wolcott School District","Wolcott High School","Non-ELL",219,205,93.6
"Woodstock Academy District","Woodstock Academy","Non-ELL","*","*","*"
"Woodstock Academy District","Woodstock Academy","ELL","*","*","*"

