"Four-Year Graduation Rates, 2014-15"
"All Districts, All Schools, High Needs Status"

"",,,,,,"Graduates",
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""","High Needs",89,"*","*"
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""","Non-High Needs",89,"*","*"
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","High Needs",79,"*","*"
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","Non-High Needs",63,"*","*"
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","High Needs",84,"*","*"
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","Non-High Needs",59,"*","*"
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","High Needs",85,80,94.1
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","Non-High Needs",70,68,97.1
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","High Needs",89,"*","*"
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Non-High Needs",74,"*","*"
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","High Needs",71,"*","*"
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Non-High Needs",84,"*","*"
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","High Needs",122,122,100.0
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Non-High Needs",79,79,100.0
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","High Needs",82,"*","*"
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","Non-High Needs",71,"*","*"
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","High Needs",113,"*","*"
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Non-High Needs",58,"*","*"
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","High Needs",88,"*","*"
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Non-High Needs",48,"*","*"
"Coventry School District","=""0320011""","Coventry High School","=""0326111""","High Needs",28,"*","*"
"Coventry School District","=""0320011""","Coventry High School","=""0326111""","Non-High Needs",79,"*","*"
"Cromwell School District","=""0330011""","Cromwell High School","=""0336111""","High Needs",34,"*","*"
"Cromwell School District","=""0330011""","Cromwell High School","=""0336111""","Non-High Needs",91,"*","*"
"Danbury School District","=""0340011""","Danbury High School","=""0346111""","High Needs",453,316,69.8
"Danbury School District","=""0340011""","Danbury High School","=""0346111""","Non-High Needs",279,266,95.3
"Darien School District","=""0350011""","Darien High School","=""0356111""","High Needs",42,"*","*"
"Darien School District","=""0350011""","Darien High School","=""0356111""","Non-High Needs",287,"*","*"
"Derby School District","=""0370011""","Derby High School","=""0376111""","High Needs",75,"*","*"
"Derby School District","=""0370011""","Derby High School","=""0376111""","Non-High Needs",26,"*","*"
"East Granby School District","=""0400011""","East Granby High School","=""0406111""","High Needs",10,10,"*"
"East Granby School District","=""0400011""","East Granby High School","=""0406111""","Non-High Needs",51,51,100.0
"East Haddam School District","=""0410011""","Nathan Hale-Ray High School","=""0416111""","High Needs",29,"*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray High School","=""0416111""","Non-High Needs",79,"*","*"
"East Hampton School District","=""0420011""","East Hampton High School","=""0426111""","High Needs",23,"*","*"
"East Hampton School District","=""0420011""","East Hampton High School","=""0426111""","Non-High Needs",98,"*","*"
"East Hartford School District","=""0430011""","Connecticut IB Academy","=""0436311""","High Needs",22,22,100.0
"East Hartford School District","=""0430011""","Connecticut IB Academy","=""0436311""","Non-High Needs",20,20,100.0
"East Hartford School District","=""0430011""","East Hartford High School","=""0436211""","High Needs",316,"*","*"
"East Hartford School District","=""0430011""","East Hartford High School","=""0436211""","Non-High Needs",92,"*","*"
"East Haven School District","=""0440011""","East Haven High School","=""0446111""","High Needs",139,"*","*"
"East Haven School District","=""0440011""","East Haven High School","=""0446111""","Non-High Needs",89,"*","*"
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""","High Needs",56,"*","*"
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""","Non-High Needs",208,"*","*"
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","High Needs",45,"*","*"
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","Non-High Needs",42,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","High Needs",13,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","Non-High Needs",15,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","High Needs",30,19,63.3
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","Non-High Needs",14,8,"*"
"Ellington School District","=""0480011""","Ellington High School","=""0486111""","High Needs",55,50,90.9
"Ellington School District","=""0480011""","Ellington High School","=""0486111""","Non-High Needs",150,150,100.0
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","High Needs","*","*","*"
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","Non-High Needs","*","*","*"
"Enfield School District","=""0490011""","Enfield High School","=""0496111""","High Needs",72,56,77.8
"Enfield School District","=""0490011""","Enfield High School","=""0496111""","Non-High Needs",88,82,93.2
"Enfield School District","=""0490011""","Enrico Fermi High School","=""0496211""","High Needs",90,71,78.9
"Enfield School District","=""0490011""","Enrico Fermi High School","=""0496211""","Non-High Needs",137,130,94.9
"Explorations District","=""2720013""","Explorations","=""2726113""","High Needs",16,"*","*"
"Explorations District","=""2720013""","Explorations","=""2726113""","Non-High Needs",7,"*","*"
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""","High Needs",81,71,87.7
"Fairfield School District","=""0510011""","Fairfield Ludlowe High School","=""0516011""","Non-High Needs",300,298,99.3
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""","High Needs",73,"*","*"
"Fairfield School District","=""0510011""","Fairfield Warde High School","=""0516211""","Non-High Needs",228,"*","*"
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","High Needs",60,55,91.7
"Farmington School District","=""0520011""","Farmington High School","=""0526111""","Non-High Needs",257,257,100.0
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""","High Needs",97,94,96.9
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""","Non-High Needs",413,410,99.3
"Granby School District","=""0560011""","Granby Memorial High School","=""0566111""","High Needs",29,"*","*"
"Granby School District","=""0560011""","Granby Memorial High School","=""0566111""","Non-High Needs",135,"*","*"
"Greenwich School District","=""0570011""","Greenwich High School","=""0576111""","High Needs",170,"*","*"
"Greenwich School District","=""0570011""","Greenwich High School","=""0576111""","Non-High Needs",450,"*","*"
"Griswold School District","=""0580011""","Griswold High School","=""0586211""","High Needs",64,"*","*"
"Griswold School District","=""0580011""","Griswold High School","=""0586211""","Non-High Needs",79,"*","*"
"Groton School District","=""0590011""","Robert E. Fitch High School","=""0596111""","High Needs",136,"*","*"
"Groton School District","=""0590011""","Robert E. Fitch High School","=""0596111""","Non-High Needs",128,"*","*"
"Guilford School District","=""0600011""","Guilford High School","=""0606111""","High Needs",59,"*","*"
"Guilford School District","=""0600011""","Guilford High School","=""0606111""","Non-High Needs",210,"*","*"
"Hamden School District","=""0620011""","Hamden High School","=""0626111""","High Needs",235,"*","*"
"Hamden School District","=""0620011""","Hamden High School","=""0626111""","Non-High Needs",201,"*","*"
"Hartford School District","=""0640011""","Bulkeley High School Upper School","=""0647111""","High Needs",181,131,72.4
"Hartford School District","=""0640011""","Bulkeley High School Upper School","=""0647111""","Non-High Needs","N/A","N/A","N/A"
"Hartford School District","=""0640011""","Capital Community College Magnet Academy","=""0643911""","High Needs","*","*","*"
"Hartford School District","=""0640011""","Capital Community College Magnet Academy","=""0643911""","Non-High Needs","*","*","*"
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","High Needs",28,"*","*"
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","Non-High Needs",13,"*","*"
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","High Needs",58,"*","*"
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","Non-High Needs",26,"*","*"
"Hartford School District","=""0640011""","Culinary Arts Academy","=""0646011""","High Needs",78,54,69.2
"Hartford School District","=""0640011""","Culinary Arts Academy","=""0646011""","Non-High Needs","N/A","N/A","N/A"
"Hartford School District","=""0640011""","Great Path Academy at MCC","=""0647911""","High Needs",50,44,88.0
"Hartford School District","=""0640011""","Great Path Academy at MCC","=""0647911""","Non-High Needs",12,12,"*"
"Hartford School District","=""0640011""","HPHS Academy of Engineering and Green Technology","=""0647211""","High Needs","*","*","*"
"Hartford School District","=""0640011""","HPHS Academy of Engineering and Green Technology","=""0647211""","Non-High Needs","*","*","*"
"Hartford School District","=""0640011""","HPHS Academy of Nursing and Health Science","=""0647511""","High Needs",100,73,73.0
"Hartford School District","=""0640011""","HPHS Academy of Nursing and Health Science","=""0647511""","Non-High Needs","N/A","N/A","N/A"
"Hartford School District","=""0640011""","HPHS Law and Government Academy","=""0647411""","High Needs",102,63,61.8
"Hartford School District","=""0640011""","HPHS Law and Government Academy","=""0647411""","Non-High Needs",7,7,"*"
"Hartford School District","=""0640011""","Hartford Magnet Trinity College Academy","=""0645411""","High Needs",51,"*","*"
"Hartford School District","=""0640011""","Hartford Magnet Trinity College Academy","=""0645411""","Non-High Needs",25,"*","*"
"Hartford School District","=""0640011""","High School Inc.","=""0647611""","High Needs",73,"*","*"
"Hartford School District","=""0640011""","High School Inc.","=""0647611""","Non-High Needs",11,"*","*"
"Hartford School District","=""0640011""","Journalism and Media Academy Magnet School","=""0647711""","High Needs",53,38,71.7
"Hartford School District","=""0640011""","Journalism and Media Academy Magnet School","=""0647711""","Non-High Needs","N/A","N/A","N/A"
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""","High Needs",43,38,88.4
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""","Non-High Needs",25,23,92.0
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","High Needs",97,89,91.8
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""","Non-High Needs","N/A","N/A","N/A"
"Hartford School District","=""0640011""","University High School of Science and Engineering","=""0646711""","High Needs",56,53,94.6
"Hartford School District","=""0640011""","University High School of Science and Engineering","=""0646711""","Non-High Needs",37,37,100.0
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","High Needs",89,"*","*"
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","Non-High Needs",95,"*","*"
"Learn","=""2450014""","Connecticut River Academy","=""2456014""","High Needs",60,"*","*"
"Learn","=""2450014""","Connecticut River Academy","=""2456014""","Non-High Needs",25,"*","*"
"Learn","=""2450014""","Marine Science Magnet High School of Southeastern Connecticut","=""2456114""","High Needs",30,"*","*"
"Learn","=""2450014""","Marine Science Magnet High School of Southeastern Connecticut","=""2456114""","Non-High Needs",30,"*","*"
"Learn","=""2450014""","Three Rivers Middle College Magnet School","=""2456214""","High Needs",17,"*","*"
"Learn","=""2450014""","Three Rivers Middle College Magnet School","=""2456214""","Non-High Needs",11,"*","*"
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""","High Needs",24,"*","*"
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""","Non-High Needs",68,"*","*"
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","High Needs",80,"*","*"
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","Non-High Needs",147,"*","*"
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","High Needs",20,20,100.0
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","Non-High Needs",49,49,100.0
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","High Needs",54,"*","*"
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","Non-High Needs",254,"*","*"
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","High Needs",261,210,80.5
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","Non-High Needs",143,139,97.2
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","High Needs",218,154,70.6
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","Non-High Needs",72,65,90.3
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","High Needs",242,176,72.7
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","Non-High Needs",71,64,90.1
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","High Needs",142,133,93.7
"Middletown School District","=""0830011""","Middletown High School","=""0836211""","Non-High Needs",130,126,96.9
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","High Needs",88,"*","*"
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""","Non-High Needs",114,"*","*"
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","High Needs",69,61,88.4
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""","Non-High Needs",162,162,100.0
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","High Needs",49,49,100.0
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","Non-High Needs",259,259,100.0
"Montville School District","=""0860011""","Montville High School","=""0866111""","High Needs",63,56,88.9
"Montville School District","=""0860011""","Montville High School","=""0866111""","Non-High Needs",107,107,100.0
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","High Needs",217,177,81.6
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""","Non-High Needs",116,108,93.1
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","High Needs",558,374,67.0
"New Britain School District","=""0890011""","New Britain High School","=""0896111""","Non-High Needs",81,73,90.1
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","High Needs",40,"*","*"
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","Non-High Needs",267,"*","*"
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","High Needs",45,"*","*"
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","Non-High Needs",203,"*","*"
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","High Needs",117,109,93.2
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","Non-High Needs",28,28,100.0
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""","High Needs",47,"*","*"
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""","Non-High Needs",11,"*","*"
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","High Needs","*","*","*"
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","Non-High Needs","*","*","*"
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","High Needs",165,"*","*"
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","Non-High Needs",13,"*","*"
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","High Needs","*","*","*"
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","Non-High Needs","*","*","*"
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","High Needs",235,168,71.5
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","Non-High Needs",37,24,64.9
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","High Needs",77,64,83.1
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","Non-High Needs",15,15,"*"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","High Needs",49,33,67.3
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","Non-High Needs",12,12,"*"
"New Haven School District","=""0930011""","Sound School","=""0936711""","High Needs",51,"*","*"
"New Haven School District","=""0930011""","Sound School","=""0936711""","Non-High Needs",21,"*","*"
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","High Needs",340,224,65.9
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Non-High Needs",42,29,69.0
"New London School District","=""0950011""","New London High School","=""0956111""","High Needs",187,"*","*"
"New London School District","=""0950011""","New London High School","=""0956111""","Non-High Needs",6,"*","*"
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","High Needs",109,"*","*"
"New Milford School District","=""0960011""","New Milford High School","=""0966111""","Non-High Needs",250,"*","*"
"Newington School District","=""0940011""","Newington High School","=""0946111""","High Needs",132,113,85.6
"Newington School District","=""0940011""","Newington High School","=""0946111""","Non-High Needs",223,216,96.9
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","High Needs",67,55,82.1
"Newtown School District","=""0970011""","Newtown High School","=""0976111""","Non-High Needs",379,376,99.2
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","High Needs",52,"*","*"
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","Non-High Needs",109,"*","*"
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","High Needs",73,63,86.3
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","Non-High Needs",211,206,97.6
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","High Needs",14,"*","*"
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","Non-High Needs",37,"*","*"
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","High Needs",248,229,92.3
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","Non-High Needs",193,190,98.4
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","High Needs",176,151,85.8
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","Non-High Needs",203,194,95.6
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","High Needs",36,"*","*"
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","Non-High Needs",6,"*","*"
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","High Needs",306,245,80.1
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","Non-High Needs",278,272,97.8
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","High Needs",28,"*","*"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Non-High Needs",96,"*","*"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","High Needs",18,"*","*"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Non-High Needs",101,"*","*"
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","High Needs",94,"*","*"
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Non-High Needs",72,"*","*"
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","High Needs",80,"*","*"
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","Non-High Needs",96,"*","*"
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","High Needs",50,40,80.0
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","Non-High Needs",67,65,97.0
"Portland School District","=""1130011""","Portland High School","=""1136111""","High Needs",29,"*","*"
"Portland School District","=""1130011""","Portland High School","=""1136111""","Non-High Needs",62,"*","*"
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","High Needs",37,"*","*"
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","Non-High Needs",18,"*","*"
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","High Needs",32,29,90.6
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","Non-High Needs",54,52,96.3
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","High Needs",37,"*","*"
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","Non-High Needs",141,"*","*"
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","High Needs",62,57,91.9
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","Non-High Needs",351,344,98.0
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","High Needs",18,"*","*"
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","Non-High Needs",68,"*","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","High Needs",24,"*","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","Non-High Needs",109,"*","*"
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","High Needs",55,41,74.5
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","Non-High Needs",212,207,97.6
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","High Needs",35,"*","*"
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","Non-High Needs",216,"*","*"
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","High Needs",26,"*","*"
