"Four-Year Graduation Rates, Trend"
"All Districts, All Schools, English Learner Status"

"Connecticut Technical High School System","Norwich Technical High School","ELL","*","N/A","N/A","N/A","*","*","N/A","N/A","N/A","*"
"Connecticut Technical High School System","Oliver Wolcott Technical High School","Non-ELL",6.3,"*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Oliver Wolcott Technical High School","ELL","*","*","N/A","N/A","*","*","*","N/A","N/A","*"
"Connecticut Technical High School System","Platt Technical High School","Non-ELL",3.5,2.8,"*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Platt Technical High School","ELL","N/A","*","*","*","*","N/A","*","*","*","*"
"Connecticut Technical High School System","Vinal Technical High School","Non-ELL",7.4,"*",5.0,5.0,"*","*","*","*","*","*"
"Connecticut Technical High School System","Vinal Technical High School","ELL","N/A","N/A","*","N/A","*","N/A","N/A","*","N/A","*"
"Connecticut Technical High School System","W. F. Kaynor Technical High School","Non-ELL",3.9,"*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","W. F. Kaynor Technical High School","ELL","*","*","N/A","N/A","*","*","*","N/A","N/A","*"
"Connecticut Technical High School System","Windham Technical High School","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Windham Technical High School","ELL","*","*","*","N/A","*","*","*","*","N/A","*"
"Coventry School District","Coventry High School","Non-ELL",4.6,7.3,"*","*","*",5.3,6.0,"*","*","*"
"Coventry School District","Coventry High School","ELL","N/A","N/A","*","N/A","*","N/A","N/A","*","N/A","*"
"Cromwell School District","Cromwell High School","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Cromwell School District","Cromwell High School","ELL","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","Alternative Center For Excellence","Non-ELL","N/A","N/A","*","N/A","N/A","N/A","N/A","*","N/A","N/A"
"Danbury School District","Alternative Center For Excellence","ELL","N/A","N/A","*","N/A","N/A","N/A","N/A","*","N/A","N/A"
"Danbury School District","Danbury High School","Non-ELL",8.8,7.1,7.3,7.6,8.2,8.1,8.1,7.5,6.6,4.9
"Danbury School District","Danbury High School","ELL",24.6,20.7,23.5,24.7,25.4,14.9,23.4,26.5,20.8,26.8
"Darien School District","Darien High School","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Darien School District","Darien High School","ELL","*","*","N/A","*","*","*","*","N/A","*","*"
"Derby School District","Derby High School","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Derby School District","Derby High School","ELL","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","East Granby High School","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","East Granby High School","ELL","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"East Haddam School District","Nathan Hale-Ray High School","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","Nathan Hale-Ray High School","ELL","N/A","*","N/A","N/A","*","N/A","*","N/A","N/A","*"
"East Hampton School District","East Hampton High School","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","East Hampton High School","ELL","N/A","*","*","N/A","*","N/A","*","*","N/A","*"
"East Hartford School District","Connecticut IB Academy","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","Connecticut IB Academy","ELL","N/A","N/A","*","N/A","*","N/A","N/A","*","N/A","*"
"East Hartford School District","East Hartford High School","Non-ELL",11.9,8.7,9.9,6.4,2.5,7.9,3.3,3.1,5.5,1.9
"East Hartford School District","East Hartford High School","ELL","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","Stevens Alternate High school","Non-ELL","N/A","N/A",26.4,25.7,"N/A","N/A","N/A",21.7,32.4,"N/A"
"East Hartford School District","Stevens Alternate High school","ELL","N/A","N/A","*","*","N/A","N/A","N/A","*","*","N/A"
"East Haven School District","East Haven High School","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"East Haven School District","East Haven High School","ELL","*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","East Lyme High School","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","East Lyme High School","ELL","N/A","N/A","*","*","*","N/A","N/A","*","*","*"
"East Windsor School District","East Windsor High School","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","East Windsor High School","ELL","*","N/A","*","*","*","*","N/A","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","ELL","N/A","N/A","N/A","*","*","N/A","N/A","N/A","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Non-ELL",16.2,23.8,19.0,25.8,24.4,"*","*","*","*",17.1
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","ELL","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","Ellington High School","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","Ellington High School","ELL","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","Non-ELL","N/A","*","*","*","*","N/A","*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","ELL","N/A","N/A","N/A","*","*","N/A","N/A","N/A","*","*"
"Enfield School District","Enfield High School","Non-ELL",12.5,"*",12.6,11.2,11.9,7.5,"*",5.5,5.9,"*"
"Enfield School District","Enfield High School","ELL","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","Enrico Fermi High School","Non-ELL",7.6,7.9,5.1,"*",8.0,8.4,4.3,"*","*",3.5
"Enfield School District","Enrico Fermi High School","ELL","*","N/A","*","N/A","*","*","N/A","*","N/A","*"
"Explorations District","Explorations","Non-ELL",23.5,"*","*","*","*",23.5,"*","*","*","*"
"Explorations District","Explorations","ELL","N/A","N/A","*","N/A","*","N/A","N/A","*","N/A","*"
"Fairfield School District","Fairfield Ludlowe High School","Non-ELL",2.6,"*",1.8,2.2,2.1,2.9,2.3,2.9,3.3,"*"
"Fairfield School District","Fairfield Ludlowe High School","ELL","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","Fairfield Warde High School","Non-ELL",2.4,3.4,2.3,2.6,"*",2.7,3.7,5.6,2.3,"*"
"Fairfield School District","Fairfield Warde High School","ELL","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","Farmington High School","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","Farmington High School","ELL","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","Glastonbury High School","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","Glastonbury High School","ELL","*","*","*","*","*","*","*","*","*","*"
"Granby School District","Granby Memorial High School","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Granby School District","Granby Memorial High School","ELL","N/A","N/A","N/A","*","*","N/A","N/A","N/A","*","*"
"Greenwich School District","Greenwich High School","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","Greenwich High School","ELL","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","Griswold High School","Non-ELL",11.7,"*",7.8,9.6,"*",6.1,"*",4.2,5.4,"*"
"Griswold School District","Griswold High School","ELL","N/A","*","N/A","N/A","*","N/A","*","N/A","N/A","*"
"Groton School District","Robert E. Fitch High School","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Groton School District","Robert E. Fitch High School","ELL","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","Guilford High School","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","Guilford High School","ELL","*","N/A","*","*","*","*","N/A","*","*","*"
"Hamden School District","Hamden High School","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","Hamden High School","ELL","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","Bulkeley High School Upper School","Non-ELL",15.7,16.2,20.4,14.4,9.0,8.3,21.6,8.0,12.4,17.2
"Hartford School District","Bulkeley High School Upper School","ELL",14.8,"*",23.1,14.3,18.6,9.8,22.7,"*",12.2,11.9
"Hartford School District","Capital Community College Magnet Academy","Non-ELL","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Hartford School District","Capital Community College Magnet Academy","ELL","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Hartford School District","Capital Preparatory Magnet School","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","Capital Preparatory Magnet School","ELL","*","N/A","N/A","N/A","*","*","N/A","N/A","N/A","*"
"Hartford School District","Classical Magnet School","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","Classical Magnet School","ELL","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","Culinary Arts Academy","Non-ELL",19.1,19.0,28.6,23.5,15.2,21.3,16.7,11.1,13.6,16.7
"Hartford School District","Culinary Arts Academy","ELL","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","Great Path Academy High School at MCC","Non-ELL","N/A","N/A","*","*","N/A","N/A","N/A","*","*","N/A"
"Hartford School District","Great Path Academy High School at MCC","ELL","N/A","N/A","*","*","N/A","N/A","N/A","*","*","N/A"
"Hartford School District","Great Path Academy at MCC","Non-ELL","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Hartford School District","Great Path Academy at MCC","ELL","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Hartford School District","HPHS Academy of Engineering and Green Technology","Non-ELL",15.4,8.6,26.3,23.9,15.7,9.9,26.9,9.2,13.4,15.7
"Hartford School District","HPHS Academy of Engineering and Green Technology","ELL",21.1,24.3,25.0,36.8,20.7,15.8,24.3,"*","*","*"
"Hartford School District","HPHS Academy of Nursing and Health Science","Non-ELL",20.4,14.6,22.6,23.8,18.1,10.2,8.3,"*",8.9,"*"
"Hartford School District","HPHS Academy of Nursing and Health Science","ELL","*",27.6,32.6,27.3,28.6,"*",34.5,"*","*","*"
"Hartford School District","HPHS Law and Government Academy","Non-ELL",20.2,22.9,13.1,9.0,25.5,27.4,30.3,11.1,14.0,10.6
"Hartford School District","HPHS Law and Government Academy","ELL","*",26.9,"*",33.3,"*","*",23.1,33.3,"*","*"
"Hartford School District","Hartford Magnet Trinity College Academy","Non-ELL","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Hartford School District","Hartford Magnet Trinity College Academy","ELL","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Hartford School District","High School Inc.","Non-ELL","N/A","N/A",27.8,22.1,22.7,"N/A","N/A","*",11.8,"*"
"Hartford School District","High School Inc.","ELL","N/A","N/A","*","*","*","N/A","N/A","*","*","*"
"Hartford School District","Journalism and Media Academy Magnet School","Non-ELL","N/A","N/A",25.5,20.3,27.3,"N/A","N/A","*","*","*"
"Hartford School District","Journalism and Media Academy Magnet School","ELL","N/A","N/A","*","*","*","N/A","N/A","*","*","*"
"Hartford School District","OPPortunity High School","Non-ELL",41.3,32.8,28.1,18.6,"N/A",23.9,15.5,9.4,47.5,"N/A"
"Hartford School District","OPPortunity High School","ELL","*","*",46.2,"*","N/A","*","*","*","*","N/A"
"Hartford School District","Pathways Academy of Technology and Design","Non-ELL",14.6,"*","*","*","*","*","*","*","*","*"
"Hartford School District","Pathways Academy of Technology and Design","ELL","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","Sports and Medical Sciences Academy","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","Sports and Medical Sciences Academy","ELL","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","University High School of Science and Engineering","Non-ELL","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Hartford School District","University High School of Science and Engineering","ELL","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Hartford School District","University High of Science and Engineering","Non-ELL","*",7.1,"*","*","N/A","*","*","*","*","N/A"
"Hartford School District","University High of Science and Engineering","ELL","*","*","*","*","N/A","*","*","*","*","N/A"
"Hartford School District","Weaver High School","Non-ELL",29.5,"N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A"
"Hartford School District","Weaver High School","ELL","*","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A"
"Killingly School District","Killingly High School","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Killingly School District","Killingly High School","ELL","*","*","*","*","*","*","*","*","*","*"
"Learn","Connecticut River Academy","Non-ELL","N/A","N/A","*",6.3,7.1,"N/A","N/A","*","*","*"
"Learn","Connecticut River Academy","ELL","N/A","N/A","*","*","*","N/A","N/A","*","*","*"
"Learn","Marine Science Magnet High School of Southeastern Connecticut","Non-ELL","N/A","N/A","*","*",10.2,"N/A","N/A","*","*","*"
"Learn","Marine Science Magnet High School of Southeastern Connecticut","ELL","N/A","N/A","N/A","*","*","N/A","N/A","N/A","*","*"
"Learn","Three Rivers Middle College Magnet School","Non-ELL","N/A","N/A","*","*","*","N/A","N/A","*","*","*"
"Learn","Three Rivers Middle College Magnet School","ELL","N/A","N/A","*","N/A","*","N/A","N/A","*","N/A","*"
"Lebanon School District","Lyman Memorial High School","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Lebanon School District","Lyman Memorial High School","ELL","N/A","N/A","*","N/A","*","N/A","N/A","*","N/A","*"
"Ledyard School District","Ledyard High School","Non-ELL","*","*",4.4,"*","*","*","*",3.1,"*","*"
"Ledyard School District","Ledyard High School","ELL","*","*","N/A","*","*","*","*","N/A","*","*"
"Lisbon School District","Community Connection - The Big Picture High School","Non-ELL","*","*","*","N/A","N/A","*","*","*","N/A","N/A"
"Litchfield School District","Litchfield High School","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Litchfield School District","Litchfield High School","ELL","*","N/A","*","N/A","*","*","N/A","*","N/A","*"
"Madison School District","Daniel Hand High School","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Madison School District","Daniel Hand High School","ELL","N/A","*","N/A","*","*","N/A","*","N/A","*","*"
"Manchester School District","Manchester High School","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Manchester School District","Manchester High School","ELL","*","*","*","*","*","*","*","*","*","*"
"Meriden School District","Francis T. Maloney High School","Non-ELL",16.7,20.1,14.5,14.0,16.5,9.5,6.2,7.9,8.5,6.8
"Meriden School District","Francis T. Maloney High School","ELL",41.7,34.0,28.2,"*",22.0,"*","*","*","*","*"
"Meriden School District","Orville H. Platt High School","Non-ELL",24.1,21.7,23.0,13.6,19.6,5.2,6.9,5.6,5.1,3.6
"Meriden School District","Orville H. Platt High School","ELL",42.9,30.4,39.1,"*",18.2,"*","*","*","*","*"
"Middletown School District","Middletown High School","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Middletown School District","Middletown High School","ELL","*","*","*","*","*","*","*","*","*","*"
"Milford School District","Jonathan Law High School","Non-ELL",5.0,6.9,4.4,4.2,4.0,10.1,11.9,15.1,6.5,5.0
"Milford School District","Jonathan Law High School","ELL","*","*","*","N/A","*","*","*","*","N/A","*"
"Milford School District","Joseph A. Foran High School","Non-ELL",2.7,3.3,2.3,"*","*",6.5,5.8,7.2,"*","*"
"Milford School District","Joseph A. Foran High School","ELL","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","Masuk High School","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Monroe School District","Masuk High School","ELL","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Montville School District","Montville High School","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Montville School District","Montville High School","ELL","*","*","*","*","*","*","*","*","*","*"
"Naugatuck School District","Naugatuck High School","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"Naugatuck School District","Naugatuck High School","ELL","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","New Britain High School","Non-ELL",27.7,23.2,24.4,17.5,17.8,17.3,9.8,10.2,14.3,10.0
"New Britain School District","New Britain High School","ELL",38.8,40.0,30.4,28.3,31.3,21.7,13.0,13.4,21.7,7.8
"New Canaan School District","New Canaan High School","Non-ELL","*","*","*","*","*","*","*","*","*","*"
"New Canaan School District","New Canaan High School","ELL","*","*","*","N/A","*","*","*","*","N/A","*"
"New Fairfield School District","New Fairfield High School","Non-ELL",3.7,"*","*","*","*",5.0,"*","*","*","*"
"New Fairfield School District","New Fairfield High School","ELL","N/A","*","*","*","*","N/A","*","*","*","*"
"New Haven School District","Cooperative High School","Non-ELL",11.3,6.1,7.1,3.7,"*","*","*",3.5,"*","*"
"New Haven School District","Cooperative High School","ELL","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","Engineering - Science University Magnet School","Non-ELL","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"New Haven School District","High School In The Community","Non-ELL",23.5,30.4,30.3,34.0,35.1,16.2,15.9,10.6,18.9,19.3
"New Haven School District","High School In The Community","ELL","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","Hill Regional Career High School","Non-ELL",8.5,8.2,5.7,10.0,5.4,3.6,"*","*","*","*"
"New Haven School District","Hill Regional Career High School","ELL","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Non-ELL","*",13.6,17.1,"*","*",15.0,"*","*","*","*"
"New Haven School District","Hyde School of Health, Science and Sports Medicine","ELL","N/A","*","*","*","*","N/A","*","*","*","*"
"New Haven School District","James Hillhouse High School","Non-ELL",34.8,31.4,31.3,17.8,18.3,12.5,12.7,8.6,11.6,11.2
"New Haven School District","James Hillhouse High School","ELL",41.7,42.3,48.1,37.0,"*","*","*","*","*","*"
"New Haven School District","Metropolitan Business Academy","Non-ELL","*","*",12.6,6.9,"*","*","*","*","*","*"
"New Haven School District","Metropolitan Business Academy","ELL","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","New Haven Academy","Non-ELL",18.2,19.0,20.0,"*",11.9,18.2,14.3,8.6,"*",13.6
"New Haven School District","New Haven Academy","ELL","*","*","*","N/A","*","*","*","*","N/A","*"
"New Haven School District","Sound School","Non-ELL","*",7.4,"*",7.1,8.5,"*","*","*","*","*"
"New Haven School District","Sound School","ELL","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","Wilbur Cross High School","Non-ELL",27.8,22.2,23.5,25.5,26.1,10.3,8.1,10.7,9.1,4.1
"New Haven School District","Wilbur Cross High School","ELL",41.6,31.6,29.0,32.7,39.6,16.9,"*",12.9,"*","*"
"New London School District","New London High School","Non-ELL",17.3,21.4,25.6,17.8,13.4,17.8,12.7,"*","*",4.7
"New London School District","New London High School","ELL",25.5,25.0,25.9,26.3,25.0,14.9,13.5,"*","*",15.9
