"Four-Year Graduation Rates, 2013-14"
"All Districts, All Schools, Race/Ethnicity"

"",,,,,,"Non-Graduates",,,
"Bloomfield School District","=""0110011""","Bloomfield High School","=""0116111""","Hispanic",9,"*","*",0,"*"
"Bloomfield School District","=""0110011""","Bloomfield High School","=""0116111""","Two or More Races","*","*","*","*","*"
"Bloomfield School District","=""0110011""","Bloomfield High School","=""0116111""","White","*","*","*","*","*"
"Bloomfield School District","=""0110011""","Bloomfield High School","=""0116111""","Asian","*","*","*","*","*"
"Bloomfield School District","=""0110011""","Global Experience Magnet School","=""0116311""","Black",20,0,0.0,0,0.0
"Bloomfield School District","=""0110011""","Global Experience Magnet School","=""0116311""","Hispanic","*","*","*","*","*"
"Bloomfield School District","=""0110011""","Global Experience Magnet School","=""0116311""","White","*","*","*","*","*"
"Bloomfield School District","=""0110011""","Learning Academy at Bloomfield","=""0116411""","Black",8,"*","*","*","*"
"Bolton School District","=""0120011""","Bolton High School","=""0126111""","Black","*","*","*","*","*"
"Bolton School District","=""0120011""","Bolton High School","=""0126111""","Hispanic","*","*","*","*","*"
"Bolton School District","=""0120011""","Bolton High School","=""0126111""","Two or More Races",6,0,"*","*","*"
"Bolton School District","=""0120011""","Bolton High School","=""0126111""","White",88,"*","*","*","*"
"Bolton School District","=""0120011""","Bolton High School","=""0126111""","Asian","*","*","*","*","*"
"Branford School District","=""0140011""","Branford High School","=""0146111""","Black",12,"*","*",0,"*"
"Branford School District","=""0140011""","Branford High School","=""0146111""","Hispanic",22,"*","*","*","*"
"Branford School District","=""0140011""","Branford High School","=""0146111""","Two or More Races",6,0,"*",0,"*"
"Branford School District","=""0140011""","Branford High School","=""0146111""","White",230,"*","*","*","*"
"Branford School District","=""0140011""","Branford High School","=""0146111""","Asian",22,0,0.0,"*","*"
"Bridgeport School District","=""0150011""","Bassick High School","=""0156111""","Black",157,22,14.0,36,22.9
"Bridgeport School District","=""0150011""","Bassick High School","=""0156111""","Hispanic",156,19,12.2,43,27.6
"Bridgeport School District","=""0150011""","Bassick High School","=""0156111""","Two or More Races","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Bassick High School","=""0156111""","White","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Bassick High School","=""0156111""","Asian",18,"*","*","*","*"
"Bridgeport School District","=""0150011""","Central High School","=""0156211""","Black",241,14,5.8,23,9.5
"Bridgeport School District","=""0150011""","Central High School","=""0156211""","Hispanic",230,16,7.0,38,16.5
"Bridgeport School District","=""0150011""","Central High School","=""0156211""","Indian or Alaska Native","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Central High School","=""0156211""","Two or More Races","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Central High School","=""0156211""","White",68,6,8.8,10,14.7
"Bridgeport School District","=""0150011""","Central High School","=""0156211""","Asian",14,0,"*",0,"*"
"Bridgeport School District","=""0150011""","Central High School","=""0156211""","Hawaiian or Pacific Islander","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Harding High School","=""0156311""","Black",141,7,5.0,31,22.0
"Bridgeport School District","=""0150011""","Harding High School","=""0156311""","Hispanic",148,7,4.7,40,27.0
"Bridgeport School District","=""0150011""","Harding High School","=""0156311""","Indian or Alaska Native","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Harding High School","=""0156311""","White",12,"*","*","*","*"
"Bridgeport School District","=""0150011""","Harding High School","=""0156311""","Asian","*","*","*","*","*"
"Bristol School District","=""0170011""","Bristol Central High School","=""0176111""","Black",20,"*","*","*","*"
"Bristol School District","=""0170011""","Bristol Central High School","=""0176111""","Hispanic",57,7,12.3,7,12.3
"Bristol School District","=""0170011""","Bristol Central High School","=""0176111""","Indian or Alaska Native","*","*","*","*","*"
"Bristol School District","=""0170011""","Bristol Central High School","=""0176111""","Two or More Races",11,0,"*","*","*"
"Bristol School District","=""0170011""","Bristol Central High School","=""0176111""","White",235,11,4.7,21,8.9
"Bristol School District","=""0170011""","Bristol Central High School","=""0176111""","Asian","*","*","*","*","*"
"Bristol School District","=""0170011""","Bristol Eastern High School","=""0176211""","Black",29,"*","*","*","*"
"Bristol School District","=""0170011""","Bristol Eastern High School","=""0176211""","Hispanic",45,8,17.8,8,17.8
"Bristol School District","=""0170011""","Bristol Eastern High School","=""0176211""","Two or More Races","*","*","*","*","*"
"Bristol School District","=""0170011""","Bristol Eastern High School","=""0176211""","White",258,14,5.4,17,6.6
"Bristol School District","=""0170011""","Bristol Eastern High School","=""0176211""","Asian","*","*","*","*","*"
"Brookfield School District","=""0180011""","Brookfield High School","=""0186111""","Black",6,0,"*",0,"*"
"Brookfield School District","=""0180011""","Brookfield High School","=""0186111""","Hispanic",6,0,"*","*","*"
"Brookfield School District","=""0180011""","Brookfield High School","=""0186111""","White",213,"*","*",0,0.0
"Brookfield School District","=""0180011""","Brookfield High School","=""0186111""","Asian",6,0,"*",0,"*"
"Canton School District","=""0230011""","Canton High School","=""0236111""","Black","*","*","*","*","*"
"Canton School District","=""0230011""","Canton High School","=""0236111""","Hispanic","*","*","*","*","*"
"Canton School District","=""0230011""","Canton High School","=""0236111""","Two or More Races","*","*","*","*","*"
"Canton School District","=""0230011""","Canton High School","=""0236111""","White",127,"*","*","*","*"
"Canton School District","=""0230011""","Canton High School","=""0236111""","Asian","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Academy of Aerospace and Engineering","=""2415114""","Black",10,"*","*","*","*"
"Capitol Region Education Council","=""2410014""","Academy of Aerospace and Engineering","=""2415114""","Hispanic",11,"*","*","*","*"
"Capitol Region Education Council","=""2410014""","Academy of Aerospace and Engineering","=""2415114""","White",6,0,"*",0,"*"
"Capitol Region Education Council","=""2410014""","Academy of Aerospace and Engineering","=""2415114""","Asian",6,0,"*",0,"*"
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of  the Arts High School - Full Time","=""2416414""","Black",21,0,0.0,"*","*"
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of  the Arts High School - Full Time","=""2416414""","Hispanic",28,"*","*","*","*"
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of  the Arts High School - Full Time","=""2416414""","Indian or Alaska Native","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of  the Arts High School - Full Time","=""2416414""","Two or More Races","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of  the Arts High School - Full Time","=""2416414""","White",41,0,0.0,6,14.6
"Capitol Region Education Council","=""2410014""","Medical Professions and Teacher Preparation Academy","=""2416514""","Black",23,0,0.0,"*","*"
"Capitol Region Education Council","=""2410014""","Medical Professions and Teacher Preparation Academy","=""2416514""","Hispanic",10,"*","*","*","*"
"Capitol Region Education Council","=""2410014""","Medical Professions and Teacher Preparation Academy","=""2416514""","Two or More Races","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Medical Professions and Teacher Preparation Academy","=""2416514""","White",9,0,"*",0,"*"
"Capitol Region Education Council","=""2410014""","Medical Professions and Teacher Preparation Academy","=""2416514""","Asian","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""","Black",58,0,0.0,"*","*"
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""","Hispanic",11,0,"*",0,"*"
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""","Indian or Alaska Native","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""","Two or More Races","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""","White",20,0,0.0,0,0.0
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""","Asian","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Public Safety Academy","=""2415214""","Black",16,0,"*","*","*"
"Capitol Region Education Council","=""2410014""","Public Safety Academy","=""2415214""","Hispanic","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Public Safety Academy","=""2415214""","Indian or Alaska Native","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Public Safety Academy","=""2415214""","White",14,0,"*","*","*"
"Cheshire School District","=""0250011""","Cheshire High School","=""0256111""","Black",6,0,"*",0,"*"
"Cheshire School District","=""0250011""","Cheshire High School","=""0256111""","Hispanic",12,0,"*",0,"*"
"Cheshire School District","=""0250011""","Cheshire High School","=""0256111""","White",317,"*","*","*","*"
"Cheshire School District","=""0250011""","Cheshire High School","=""0256111""","Asian",31,0,0.0,0,0.0
"Clinton School District","=""0270011""","The Morgan School","=""0276111""","Black","*","*","*","*","*"
"Clinton School District","=""0270011""","The Morgan School","=""0276111""","Hispanic",10,0,"*","*","*"
"Clinton School District","=""0270011""","The Morgan School","=""0276111""","Indian or Alaska Native","*","*","*","*","*"
"Clinton School District","=""0270011""","The Morgan School","=""0276111""","Two or More Races","*","*","*","*","*"
"Clinton School District","=""0270011""","The Morgan School","=""0276111""","White",107,"*","*","*","*"
"Clinton School District","=""0270011""","The Morgan School","=""0276111""","Asian","*","*","*","*","*"
"Clinton School District","=""0270011""","The Morgan School","=""0276111""","Hawaiian or Pacific Islander","*","*","*","*","*"
"Colchester School District","=""0280011""","Bacon Academy","=""0286111""","Black",10,0,"*",0,"*"
"Colchester School District","=""0280011""","Bacon Academy","=""0286111""","Hispanic",12,0,"*",0,"*"
"Colchester School District","=""0280011""","Bacon Academy","=""0286111""","Indian or Alaska Native","*","*","*","*","*"
"Colchester School District","=""0280011""","Bacon Academy","=""0286111""","Two or More Races","*","*","*","*","*"
"Colchester School District","=""0280011""","Bacon Academy","=""0286111""","White",217,"*","*","*","*"
"Colchester School District","=""0280011""","Bacon Academy","=""0286111""","Asian",6,"*","*",0,"*"
"Common Ground High School District","=""2680013""","Common Ground High School","=""2686113""","Black",9,0,"*",0,"*"
"Common Ground High School District","=""2680013""","Common Ground High School","=""2686113""","Hispanic",13,0,"*","*","*"
"Common Ground High School District","=""2680013""","Common Ground High School","=""2686113""","Two or More Races","*","*","*","*","*"
"Common Ground High School District","=""2680013""","Common Ground High School","=""2686113""","White","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","A. I. Prince Technical High School","=""9001516""","Black",69,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","A. I. Prince Technical High School","=""9001516""","Hispanic",101,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","A. I. Prince Technical High School","=""9001516""","White","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","A. I. Prince Technical High School","=""9001516""","Asian","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Bullard-Havens Technical High School","=""9001116""","Black",71,0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","Bullard-Havens Technical High School","=""9001116""","Hispanic",103,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Bullard-Havens Technical High School","=""9001116""","White","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Bullard-Havens Technical High School","=""9001116""","Asian","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","E. C. Goodwin Technical High School","=""9001916""","Black",22,0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","E. C. Goodwin Technical High School","=""9001916""","Hispanic",78,0,0.0,0,0.0
"Connecticut Technical High School System","=""9000016""","E. C. Goodwin Technical High School","=""9001916""","Indian or Alaska Native","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","E. C. Goodwin Technical High School","=""9001916""","Two or More Races","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","E. C. Goodwin Technical High School","=""9001916""","White",36,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Eli Whitney Technical High School","=""9001416""","Black",49,0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","Eli Whitney Technical High School","=""9001416""","Hispanic",55,0,0.0,7,12.7
"Connecticut Technical High School System","=""9000016""","Eli Whitney Technical High School","=""9001416""","White","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Eli Whitney Technical High School","=""9001416""","Asian","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""","Black",10,0,"*","*","*"
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""","Hispanic",45,0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""","Indian or Alaska Native","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""","Two or More Races","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""","White",67,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""","Asian","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""","Hawaiian or Pacific Islander","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Emmett O'Brien Technical High School","=""9002516""","Black","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Emmett O'Brien Technical High School","=""9002516""","Hispanic",19,0,"*","*","*"
"Connecticut Technical High School System","=""9000016""","Emmett O'Brien Technical High School","=""9002516""","White",95,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Emmett O'Brien Technical High School","=""9002516""","Asian","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""","Black",7,0,"*",0,"*"
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""","Hispanic",47,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""","Two or More Races","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""","White",121,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""","Asian","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","Black","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","Hispanic","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","Indian or Alaska Native","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","Two or More Races","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","White",102,0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","Asian","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","Black",8,0,"*",0,"*"
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","Hispanic",58,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","Indian or Alaska Native","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","White",72,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","Asian","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","Black",29,"*","*",0,0.0
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","Hispanic",39,0,0.0,0,0.0
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","Indian or Alaska Native","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","Two or More Races",6,0,"*",0,"*"
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","White",76,0,0.0,0,0.0
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","Asian","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Black","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Hispanic",18,0,"*","*","*"
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Indian or Alaska Native","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Two or More Races",12,0,"*",0,"*"
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","White",118,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Asian","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Black","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Hispanic",9,0,"*",0,"*"
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Two or More Races","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","White",130,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Asian","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Black",33,"*","*",0,0.0
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Hispanic",56,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Indian or Alaska Native","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Two or More Races","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","White",114,0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Asian","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","Black",18,0,"*",0,"*"
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","Hispanic",12,0,"*","*","*"
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","White",111,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Black",26,0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Hispanic",45,0,0.0,0,0.0
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Indian or Alaska Native","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Two or More Races","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","White",106,0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Asian","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Black","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Hispanic",28,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Indian or Alaska Native","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Two or More Races","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","White",95,0,0.0,0,0.0
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Asian","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Hawaiian or Pacific Islander","*","*","*","*","*"
"Coventry School District","=""0320011""","Coventry High School","=""0326111""","Black","*","*","*","*","*"
"Coventry School District","=""0320011""","Coventry High School","=""0326111""","Hispanic",6,"*","*","*","*"
"Coventry School District","=""0320011""","Coventry High School","=""0326111""","Two or More Races","*","*","*","*","*"
"Coventry School District","=""0320011""","Coventry High School","=""0326111""","White",120,0,0.0,"*","*"
"Coventry School District","=""0320011""","Coventry High School","=""0326111""","Asian","*","*","*","*","*"
"Cromwell School District","=""0330011""","Cromwell High School","=""0336111""","Black",11,"*","*",0,"*"
"Cromwell School District","=""0330011""","Cromwell High School","=""0336111""","Hispanic",11,0,"*",0,"*"
"Cromwell School District","=""0330011""","Cromwell High School","=""0336111""","Two or More Races","*","*","*","*","*"
"Cromwell School District","=""0330011""","Cromwell High School","=""0336111""","White",105,"*","*","*","*"
"Cromwell School District","=""0330011""","Cromwell High School","=""0336111""","Asian","*","*","*","*","*"
"Danbury School District","=""0340011""","Danbury High School","=""0346111""","Black",78,7,9.0,"*","*"
"Danbury School District","=""0340011""","Danbury High School","=""0346111""","Hispanic",238,28,11.8,37,15.5
"Danbury School District","=""0340011""","Danbury High School","=""0346111""","Two or More Races",7,"*","*",0,"*"
"Danbury School District","=""0340011""","Danbury High School","=""0346111""","White",316,16,5.1,17,5.4
"Danbury School District","=""0340011""","Danbury High School","=""0346111""","Asian",72,"*","*","*","*"
"Darien School District","=""0350011""","Darien High School","=""0356111""","Black","*","*","*","*","*"
"Darien School District","=""0350011""","Darien High School","=""0356111""","Hispanic",17,"*","*",0,"*"
"Darien School District","=""0350011""","Darien High School","=""0356111""","White",302,"*","*","*","*"
"Darien School District","=""0350011""","Darien High School","=""0356111""","Asian","*","*","*","*","*"
"Derby School District","=""0370011""","Derby High School","=""0376111""","Black",21,"*","*","*","*"
"Derby School District","=""0370011""","Derby High School","=""0376111""","Hispanic",22,"*","*","*","*"
"Derby School District","=""0370011""","Derby High School","=""0376111""","Two or More Races","*","*","*","*","*"
"Derby School District","=""0370011""","Derby High School","=""0376111""","White",55,"*","*","*","*"
"Derby School District","=""0370011""","Derby High School","=""0376111""","Asian","*","*","*","*","*"
"East Granby School District","=""0400011""","East Granby High School","=""0406111""","Black","*","*","*","*","*"
"East Granby School District","=""0400011""","East Granby High School","=""0406111""","Hispanic","*","*","*","*","*"
"East Granby School District","=""0400011""","East Granby High School","=""0406111""","Two or More Races","*","*","*","*","*"
"East Granby School District","=""0400011""","East Granby High School","=""0406111""","White",53,"*","*",0,0.0
"East Granby School District","=""0400011""","East Granby High School","=""0406111""","Asian","*","*","*","*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray High School","=""0416111""","Black","*","*","*","*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray High School","=""0416111""","Hispanic","*","*","*","*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray High School","=""0416111""","White",93,"*","*","*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray High School","=""0416111""","Asian","*","*","*","*","*"
"East Hampton School District","=""0420011""","East Hampton High School","=""0426111""","Black","*","*","*","*","*"
"East Hampton School District","=""0420011""","East Hampton High School","=""0426111""","Hispanic","*","*","*","*","*"
"East Hampton School District","=""0420011""","East Hampton High School","=""0426111""","Two or More Races","*","*","*","*","*"
"East Hampton School District","=""0420011""","East Hampton High School","=""0426111""","White",111,"*","*","*","*"
"East Hampton School District","=""0420011""","East Hampton High School","=""0426111""","Asian","*","*","*","*","*"
"East Hartford School District","=""0430011""","Connecticut IB Academy","=""0436311""","Black",15,0,"*",0,"*"
"East Hartford School District","=""0430011""","Connecticut IB Academy","=""0436311""","Hispanic","*","*","*","*","*"
"East Hartford School District","=""0430011""","Connecticut IB Academy","=""0436311""","White",19,0,"*",0,"*"
"East Hartford School District","=""0430011""","Connecticut IB Academy","=""0436311""","Asian","*","*","*","*","*"
"East Hartford School District","=""0430011""","East Hartford High School","=""0436211""","Black",113,"*","*","*","*"
"East Hartford School District","=""0430011""","East Hartford High School","=""0436211""","Hispanic",152,10,6.6,19,12.5
"East Hartford School District","=""0430011""","East Hartford High School","=""0436211""","Indian or Alaska Native","*","*","*","*","*"
"East Hartford School District","=""0430011""","East Hartford High School","=""0436211""","White",65,"*","*","*","*"
"East Hartford School District","=""0430011""","East Hartford High School","=""0436211""","Asian","*","*","*","*","*"
"East Hartford School District","=""0430011""","Stevens Alternate High school","=""0436411""","Black",27,11,40.7,6,22.2
"East Hartford School District","=""0430011""","Stevens Alternate High school","=""0436411""","Hispanic",43,13,30.2,12,27.9
"East Hartford School District","=""0430011""","Stevens Alternate High school","=""0436411""","Indian or Alaska Native","*","*","*","*","*"
"East Hartford School District","=""0430011""","Stevens Alternate High school","=""0436411""","White","*","*","*","*","*"
"East Haven School District","=""0440011""","East Haven High School","=""0446111""","Black","*","*","*","*","*"
"East Haven School District","=""0440011""","East Haven High School","=""0446111""","Hispanic",46,"*","*","*","*"
"East Haven School District","=""0440011""","East Haven High School","=""0446111""","Two or More Races","*","*","*","*","*"
"East Haven School District","=""0440011""","East Haven High School","=""0446111""","White",182,6,3.3,22,12.1
"East Haven School District","=""0440011""","East Haven High School","=""0446111""","Asian",11,0,"*","*","*"
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""","Black","*","*","*","*","*"
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""","Hispanic",8,0,"*","*","*"
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""","Indian or Alaska Native","*","*","*","*","*"
"East Lyme School District","=""0450011""","East Lyme High School","=""0456111""","Two or More Races",6,0,"*",0,"*"
