"Six-Year Graduation Rates, 2011-12"
"All Districts, Gender"

"",,,,"Graduates",
"Vernon School District","=""1460011""","Male",125,106,84.8
"Wallingford School District","=""1480011""","Female",272,261,96.0
"Wallingford School District","=""1480011""","Male",267,239,89.5
"Waterbury School District","=""1510011""","Female",643,447,69.5
"Waterbury School District","=""1510011""","Male",622,408,65.6
"Waterford School District","=""1520011""","Female",122,113,92.6
"Waterford School District","=""1520011""","Male",120,114,95.0
"Watertown School District","=""1530011""","Female",122,115,94.3
"Watertown School District","=""1530011""","Male",111,102,91.9
"West Hartford School District","=""1550011""","Female",377,367,97.3
"West Hartford School District","=""1550011""","Male",375,354,94.4
"West Haven School District","=""1560011""","Female",198,159,80.3
"West Haven School District","=""1560011""","Male",187,134,71.7
"Westbrook School District","=""1540011""","Female",43,"*","*"
"Westbrook School District","=""1540011""","Male",39,"*","*"
"Weston School District","=""1570011""","Female",105,105,100.0
"Weston School District","=""1570011""","Male",85,85,100.0
"Westport School District","=""1580011""","Female",233,"*","*"
"Westport School District","=""1580011""","Male",194,"*","*"
"Wethersfield School District","=""1590011""","Female",148,140,94.6
"Wethersfield School District","=""1590011""","Male",143,132,92.3
"Wilton School District","=""1610011""","Female",155,"*","*"
"Wilton School District","=""1610011""","Male",157,"*","*"
"Windham School District","=""1630011""","Female",81,66,81.5
"Windham School District","=""1630011""","Male",101,75,74.3
"Windsor Locks School District","=""1650011""","Female",70,"*","*"
"Windsor Locks School District","=""1650011""","Male",78,"*","*"
"Windsor School District","=""1640011""","Female",155,141,91.0
"Windsor School District","=""1640011""","Male",162,147,90.7
"Wolcott School District","=""1660011""","Female",113,"*","*"
"Wolcott School District","=""1660011""","Male",106,"*","*"
"Woodstock Academy District","=""9030022""","Female",148,142,95.9
"Woodstock Academy District","=""9030022""","Male",138,132,95.7

