"Six-Year Graduation Rates, Trend"
"All Districts, English Learner Status"

"Naugatuck School District","Non-ELL",86.7,86.2,83.0
"Naugatuck School District","ELL",68.2,100.0,71.4
"New Britain School District","Non-ELL",65.3,71.3,69.4
"New Britain School District","ELL",46.5,56.8,63.6
"New Canaan School District","Non-ELL","*","*","*"
"New Canaan School District","ELL","*","*","*"
"New Fairfield School District","Non-ELL",94.6,"*","*"
"New Fairfield School District","ELL","N/A","*","*"
"New Haven School District","Non-ELL",72.6,77.6,79.1
"New Haven School District","ELL",49.3,66.7,64.9
"New London School District","Non-ELL",70.7,69.9,69.7
"New London School District","ELL",66.7,69.8,69.5
"New Milford School District","Non-ELL","*","*","*"
"New Milford School District","ELL","*","*","*"
"Newington School District","Non-ELL","*",93.3,92.5
"Newington School District","ELL","*",88.9,80.0
"Newtown School District","Non-ELL","*","*",96.8
"Newtown School District","ELL","*","*","N/A"
"North Branford School District","Non-ELL","*","*","*"
"North Branford School District","ELL","*","*","*"
"North Haven School District","Non-ELL","*","*","*"
"North Haven School District","ELL","*","*","*"
"North Stonington School District","Non-ELL","*",90.7,95.8
"North Stonington School District","ELL","*","N/A","N/A"
"Norwalk School District","Non-ELL",88.9,89.1,89.6
"Norwalk School District","ELL",80.8,77.5,71.3
"Norwich Free Academy District","Non-ELL",83.6,88.9,85.7
"Norwich Free Academy District","ELL",91.4,66.7,87.9
"Norwich School District","Non-ELL","*","*","N/A"
"Norwich School District","ELL","*","N/A","N/A"
"Old Saybrook School District","Non-ELL","*","*","*"
"Old Saybrook School District","ELL","*","*","*"
"Oxford School District","Non-ELL",96.1,91.8,"*"
"Oxford School District","ELL","N/A","N/A","*"
"Plainfield School District","Non-ELL","*","*","*"
"Plainfield School District","ELL","*","*","*"
"Plainville School District","Non-ELL","*","*","*"
"Plainville School District","ELL","*","*","*"
"Plymouth School District","Non-ELL",97.1,89.2,"*"
"Plymouth School District","ELL","N/A","N/A","*"
"Portland School District","Non-ELL","*","*","*"
"Portland School District","ELL","*","*","*"
"Putnam School District","Non-ELL","*","*",89.7
"Putnam School District","ELL","*","*","N/A"
"Regional School District 01","Non-ELL",87.0,95.0,"*"
"Regional School District 01","ELL","N/A","N/A","*"
"Regional School District 04","Non-ELL","*","*",96.3
"Regional School District 04","ELL","*","*","N/A"
"Regional School District 05","Non-ELL","*","*","*"
"Regional School District 05","ELL","*","*","*"
"Regional School District 06","Non-ELL","*","*","*"
"Regional School District 06","ELL","*","*","*"
"Regional School District 07","Non-ELL","*","*",96.4
"Regional School District 07","ELL","*","*","N/A"
"Regional School District 08","Non-ELL","*","*",93.7
"Regional School District 08","ELL","*","*","N/A"
"Regional School District 09","Non-ELL",98.2,"*","*"
"Regional School District 09","ELL","N/A","*","*"
"Regional School District 10","Non-ELL",97.7,97.8,"*"
"Regional School District 10","ELL","N/A","N/A","*"
"Regional School District 11","Non-ELL",74.4,97.7,86.4
"Regional School District 12","Non-ELL","*","*","*"
"Regional School District 12","ELL","*","*","*"
"Regional School District 13","Non-ELL","*",97.9,"*"
"Regional School District 13","ELL","*","N/A","*"
"Regional School District 14","Non-ELL","*","*","*"
"Regional School District 14","ELL","*","*","*"
"Regional School District 15","Non-ELL","*","*","*"
"Regional School District 15","ELL","*","*","*"
"Regional School District 16","Non-ELL","*","*","*"
"Regional School District 16","ELL","*","*","*"
"Regional School District 17","Non-ELL",94.4,94.7,"*"
"Regional School District 17","ELL","N/A","N/A","*"
"Regional School District 18","Non-ELL","*",98.1,"*"
"Regional School District 18","ELL","*","N/A","*"
"Regional School District 19","Non-ELL","*","*","*"
"Regional School District 19","ELL","*","*","*"
"Ridgefield School District","Non-ELL",97.7,99.5,"*"
"Ridgefield School District","ELL","N/A","N/A","*"
"Rocky Hill School District","Non-ELL","*","*","*"
"Rocky Hill School District","ELL","*","*","*"
"Seymour School District","Non-ELL",86.3,"*","*"
"Seymour School District","ELL",100.0,"*","*"
"Shelton School District","Non-ELL",93.0,94.3,93.5
"Shelton School District","ELL",90.0,100.0,100.0
"Simsbury School District","Non-ELL",96.6,"*",97.5
"Simsbury School District","ELL",100.0,"*","N/A"
"Somers School District","Non-ELL",97.2,"*","*"
"Somers School District","ELL","N/A","*","*"
"South Windsor School District","Non-ELL",92.8,96.6,"*"
"South Windsor School District","ELL",100.0,100.0,"*"
"Southington School District","Non-ELL","*",96.3,95.2
"Southington School District","ELL","*",100.0,100.0
"Stafford School District","Non-ELL","*",90.0,"*"
"Stafford School District","ELL","*","N/A","*"
"Stamford Academy District","Non-ELL","*","*","*"
"Stamford Academy District","ELL","*","*","*"
"Stamford School District","Non-ELL",90.7,92.4,93.5
"Stamford School District","ELL",78.1,74.3,78.8
"Stonington School District","Non-ELL","*",95.0,"*"
"Stonington School District","ELL","*","N/A","*"
"Stratford School District","Non-ELL",91.5,90.1,93.7
"Stratford School District","ELL",100.0,81.8,92.3
"Suffield School District","Non-ELL",97.7,92.7,95.4
"The Bridge Academy District","Non-ELL",96.4,80.5,94.4
"The Gilbert School District","Non-ELL",87.0,"*","*"
"The Gilbert School District","ELL","N/A","*","*"
"Thomaston School District","Non-ELL","*","*","*"
"Thomaston School District","ELL","*","*","*"
"Thompson School District","Non-ELL",89.5,89.1,92.9
"Tolland School District","Non-ELL",95.1,97.8,94.7
"Torrington School District","Non-ELL",83.7,83.3,90.6
"Torrington School District","ELL",64.3,92.9,83.3
"Trumbull School District","Non-ELL","*",98.5,99.1
"Trumbull School District","ELL","*",77.8,91.7
"Unified School District #1","Non-ELL","*","*","*"
"Unified School District #1","ELL","*","*","*"
"Unified School District #2","Non-ELL",54.8,"*","*"
"Unified School District #2","ELL","N/A","N/A","*"
"Vernon School District","Non-ELL",84.1,86.0,86.1
"Vernon School District","ELL",87.5,90.9,75.0
"Wallingford School District","Non-ELL",90.5,92.9,93.1
"Wallingford School District","ELL",80.0,88.9,93.3
"Waterbury School District","Non-ELL",73.1,68.8,71.2
"Waterbury School District","ELL",46.2,59.6,60.7
"Waterford School District","Non-ELL","*","*","*"
"Waterford School District","ELL","*","*","*"
"Watertown School District","Non-ELL","*","*","*"
"Watertown School District","ELL","*","*","*"
"West Hartford School District","Non-ELL",93.8,96.2,96.2
"West Hartford School District","ELL",89.2,88.6,88.6
"West Haven School District","Non-ELL",72.3,76.1,73.3
"West Haven School District","ELL",65.2,76.0,57.7
"Westbrook School District","Non-ELL",96.0,95.1,96.2
"Weston School District","Non-ELL",99.0,100.0,99.0
"Westport School District","Non-ELL","*","*","*"
"Westport School District","ELL","*","*","*"
"Wethersfield School District","Non-ELL",93.9,93.6,94.1
"Wethersfield School District","ELL",90.9,90.9,72.7
"Wilton School District","Non-ELL","*","*","*"
"Wilton School District","ELL","*","*","*"
"Windham School District","Non-ELL",73.8,80.6,87.7
"Windham School District","ELL",54.5,67.4,73.7
"Windsor Locks School District","Non-ELL","*","*","*"
"Windsor Locks School District","ELL","*","*","*"
"Windsor School District","Non-ELL","*","*",90.9
"Windsor School District","ELL","*","*",100.0
"Wolcott School District","Non-ELL","*",95.9,95.4
"Wolcott School District","ELL","*","N/A","N/A"
"Woodstock Academy District","Non-ELL","*","*","*"
"Woodstock Academy District","ELL","*","*","*"

