"Six-Year Graduation Rates, 2011-12"
"All Districts, Special Education Status"

"",,,,"Non-Graduates",,,
"Hartford School District","=""0640011""","Non-Special Education",1121,"*","*","*","*"
"Hartford School District","=""0640011""","Special Education",269,"*","*","*","*"
"Killingly School District","=""0690011""","Non-Special Education",157,0,0.0,"*","*"
"Killingly School District","=""0690011""","Special Education",28,"*","*","*","*"
"Lebanon School District","=""0710011""","Non-Special Education",114,0,0.0,"*","*"
"Lebanon School District","=""0710011""","Special Education",15,"*","*","*","*"
"Ledyard School District","=""0720011""","Non-Special Education",183,0,0.0,"*","*"
"Ledyard School District","=""0720011""","Special Education",27,"*","*","*","*"
"Lisbon School District","=""0730011""","Non-Special Education","*","*","*","*","*"
"Lisbon School District","=""0730011""","Special Education","*","*","*","*","*"
"Litchfield School District","=""0740011""","Non-Special Education","*","*","*","*","*"
"Litchfield School District","=""0740011""","Special Education","*","*","*","*","*"
"Madison School District","=""0760011""","Non-Special Education",288,0,0.0,"*","*"
"Madison School District","=""0760011""","Special Education",48,"*","*","*","*"
"Manchester School District","=""0770011""","Non-Special Education",414,0,0.0,"*","*"
"Manchester School District","=""0770011""","Special Education",96,"*","*","*","*"
"Meriden School District","=""0800011""","Non-Special Education",517,0,0.0,109,21.1
"Meriden School District","=""0800011""","Special Education",105,7,6.7,37,35.2
"Middletown School District","=""0830011""","Non-Special Education",284,0,0.0,"*","*"
"Middletown School District","=""0830011""","Special Education",58,"*","*","*","*"
"Milford School District","=""0840011""","Non-Special Education",424,"*","*","*","*"
"Milford School District","=""0840011""","Special Education",87,"*","*","*","*"
"Monroe School District","=""0850011""","Non-Special Education",322,0,0.0,"*","*"
"Monroe School District","=""0850011""","Special Education",16,0,"*","*","*"
"Montville School District","=""0860011""","Non-Special Education",186,0,0.0,"*","*"
"Montville School District","=""0860011""","Special Education",35,"*","*","*","*"
"Naugatuck School District","=""0880011""","Non-Special Education",319,0,0.0,"*","*"
"Naugatuck School District","=""0880011""","Special Education",50,"*","*","*","*"
"New Britain School District","=""0890011""","Non-Special Education",558,0,0.0,158,28.3
"New Britain School District","=""0890011""","Special Education",110,11,10.0,39,35.5
"New Canaan School District","=""0900011""","Non-Special Education",284,0,0.0,0,0.0
"New Canaan School District","=""0900011""","Special Education",46,"*","*","*","*"
"New Fairfield School District","=""0910011""","Non-Special Education",209,0,0.0,"*","*"
"New Fairfield School District","=""0910011""","Special Education",23,0,0.0,"*","*"
"New Haven School District","=""0930011""","Non-Special Education",1164,0,0.0,261,22.4
"New Haven School District","=""0930011""","Special Education",159,12,7.5,39,24.5
"New London School District","=""0950011""","Non-Special Education",184,0,0.0,"*","*"
"New London School District","=""0950011""","Special Education",55,"*","*","*","*"
"New Milford School District","=""0960011""","Non-Special Education",333,0,0.0,"*","*"
"New Milford School District","=""0960011""","Special Education",58,"*","*","*","*"
"Newington School District","=""0940011""","Non-Special Education",295,0,0.0,"*","*"
"Newington School District","=""0940011""","Special Education",40,"*","*","*","*"
"Newtown School District","=""0970011""","Non-Special Education",366,0,0.0,"*","*"
"Newtown School District","=""0970011""","Special Education",38,"*","*","*","*"
"North Branford School District","=""0990011""","Non-Special Education",146,0,0.0,"*","*"
"North Branford School District","=""0990011""","Special Education",16,"*","*","*","*"
"North Haven School District","=""1010011""","Non-Special Education",261,0,0.0,"*","*"
"North Haven School District","=""1010011""","Special Education",29,"*","*","*","*"
"North Stonington School District","=""1020011""","Non-Special Education",48,0,0.0,"*","*"
"North Stonington School District","=""1020011""","Special Education",6,"*","*",0,"*"
"Norwalk School District","=""1030011""","Non-Special Education",766,"*","*","*","*"
"Norwalk School District","=""1030011""","Special Education",105,0,0.0,"*","*"
"Norwich Free Academy District","=""9010022""","Non-Special Education",546,0,0.0,"*","*"
"Norwich Free Academy District","=""9010022""","Special Education",91,"*","*","*","*"
"Norwich School District","=""1040011""","Non-Special Education",29,0,0.0,23,79.3
"Norwich School District","=""1040011""","Special Education",39,0,0.0,17,43.6
"Old Saybrook School District","=""1060011""","Non-Special Education",126,0,0.0,"*","*"
"Old Saybrook School District","=""1060011""","Special Education",18,0,"*","*","*"
"Oxford School District","=""1080011""","Non-Special Education",137,0,0.0,"*","*"
"Oxford School District","=""1080011""","Special Education",9,0,"*","*","*"
"Plainfield School District","=""1090011""","Non-Special Education",158,0,0.0,"*","*"
"Plainfield School District","=""1090011""","Special Education",43,"*","*","*","*"
"Plainville School District","=""1100011""","Non-Special Education",176,0,0.0,"*","*"
"Plainville School District","=""1100011""","Special Education",28,"*","*","*","*"
"Plymouth School District","=""1110011""","Non-Special Education",122,0,0.0,"*","*"
"Plymouth School District","=""1110011""","Special Education",17,"*","*","*","*"
"Portland School District","=""1130011""","Non-Special Education",83,0,0.0,"*","*"
"Portland School District","=""1130011""","Special Education",7,0,"*","*","*"
"Putnam School District","=""1160011""","Non-Special Education",59,0,0.0,"*","*"
"Putnam School District","=""1160011""","Special Education",10,0,"*","*","*"
"Regional School District 01","=""2010012""","Non-Special Education",114,0,0.0,"*","*"
"Regional School District 01","=""2010012""","Special Education",26,0,0.0,"*","*"
"Regional School District 04","=""2040012""","Non-Special Education",136,0,0.0,"*","*"
"Regional School District 04","=""2040012""","Special Education",23,"*","*","*","*"
"Regional School District 05","=""2050012""","Non-Special Education",389,0,0.0,"*","*"
"Regional School District 05","=""2050012""","Special Education",45,0,0.0,"*","*"
"Regional School District 06","=""2060012""","Non-Special Education",76,0,0.0,"*","*"
"Regional School District 06","=""2060012""","Special Education",11,0,"*",0,"*"
"Regional School District 07","=""2070012""","Non-Special Education",167,0,0.0,"*","*"
"Regional School District 07","=""2070012""","Special Education",36,"*","*","*","*"
"Regional School District 08","=""2080012""","Non-Special Education",258,0,0.0,"*","*"
"Regional School District 08","=""2080012""","Special Education",38,"*","*","*","*"
"Regional School District 09","=""2090012""","Non-Special Education",214,0,0.0,"*","*"
"Regional School District 09","=""2090012""","Special Education",25,0,0.0,"*","*"
"Regional School District 10","=""2100012""","Non-Special Education",205,0,0.0,"*","*"
"Regional School District 10","=""2100012""","Special Education",24,"*","*","*","*"
"Regional School District 11","=""2110012""","Non-Special Education",31,0,0.0,"*","*"
"Regional School District 11","=""2110012""","Special Education",12,0,"*",0,"*"
"Regional School District 12","=""2120012""","Non-Special Education",65,0,0.0,"*","*"
"Regional School District 12","=""2120012""","Special Education",9,0,"*","*","*"
"Regional School District 13","=""2130012""","Non-Special Education",119,0,0.0,"*","*"
"Regional School District 13","=""2130012""","Special Education",23,0,0.0,"*","*"
"Regional School District 14","=""2140012""","Non-Special Education",175,0,0.0,"*","*"
"Regional School District 14","=""2140012""","Special Education",21,"*","*",0,0.0
"Regional School District 15","=""2150012""","Non-Special Education",283,0,0.0,"*","*"
"Regional School District 15","=""2150012""","Special Education",44,0,0.0,"*","*"
"Regional School District 16","=""2160012""","Non-Special Education",174,0,0.0,"*","*"
"Regional School District 16","=""2160012""","Special Education",20,0,0.0,"*","*"
"Regional School District 17","=""2170012""","Non-Special Education",164,0,0.0,"*","*"
"Regional School District 17","=""2170012""","Special Education",25,0,0.0,"*","*"
"Regional School District 18","=""2180012""","Non-Special Education",91,0,0.0,"*","*"
"Regional School District 18","=""2180012""","Special Education",13,0,"*","*","*"
"Regional School District 19","=""2190012""","Non-Special Education",241,0,0.0,"*","*"
"Regional School District 19","=""2190012""","Special Education",59,"*","*","*","*"
"Ridgefield School District","=""1180011""","Non-Special Education",391,0,0.0,"*","*"
"Ridgefield School District","=""1180011""","Special Education",52,0,0.0,0,0.0
"Rocky Hill School District","=""1190011""","Non-Special Education",187,0,0.0,"*","*"
"Rocky Hill School District","=""1190011""","Special Education",22,0,0.0,"*","*"
"Seymour School District","=""1240011""","Non-Special Education",137,0,0.0,"*","*"
"Seymour School District","=""1240011""","Special Education",16,"*","*","*","*"
"Shelton School District","=""1260011""","Non-Special Education",396,0,0.0,"*","*"
"Shelton School District","=""1260011""","Special Education",30,"*","*","*","*"
"Simsbury School District","=""1280011""","Non-Special Education",359,0,0.0,"*","*"
"Simsbury School District","=""1280011""","Special Education",48,"*","*","*","*"
"Somers School District","=""1290011""","Non-Special Education",131,0,0.0,"*","*"
"Somers School District","=""1290011""","Special Education",10,0,"*",0,"*"
"South Windsor School District","=""1320011""","Non-Special Education",331,0,0.0,"*","*"
"South Windsor School District","=""1320011""","Special Education",54,"*","*","*","*"
"Southington School District","=""1310011""","Non-Special Education",427,0,0.0,"*","*"
"Southington School District","=""1310011""","Special Education",67,"*","*","*","*"
"Stafford School District","=""1340011""","Non-Special Education",125,0,0.0,"*","*"
"Stafford School District","=""1340011""","Special Education",15,0,"*","*","*"
"Stamford Academy District","=""2820013""","Non-Special Education",31,0,0.0,"*","*"
"Stamford Academy District","=""2820013""","Special Education",13,0,"*","*","*"
"Stamford School District","=""1350011""","Non-Special Education",1037,0,0.0,98,9.5
"Stamford School District","=""1350011""","Special Education",137,8,5.8,10,7.3
"Stonington School District","=""1370011""","Non-Special Education",161,0,0.0,"*","*"
"Stonington School District","=""1370011""","Special Education",20,"*","*","*","*"
"Stratford School District","=""1380011""","Non-Special Education",527,"*","*","*","*"
"Stratford School District","=""1380011""","Special Education",53,"*","*","*","*"
"Suffield School District","=""1390011""","Non-Special Education",184,0,0.0,"*","*"
"Suffield School District","=""1390011""","Special Education",22,"*","*","*","*"
"The Bridge Academy District","=""2690013""","Non-Special Education","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","Special Education","*","*","*","*","*"
"The Gilbert School District","=""9020022""","Non-Special Education","*","*","*","*","*"
"The Gilbert School District","=""9020022""","Special Education","*","*","*","*","*"
"Thomaston School District","=""1400011""","Non-Special Education",74,0,0.0,"*","*"
"Thomaston School District","=""1400011""","Special Education",19,0,"*","*","*"
"Thompson School District","=""1410011""","Non-Special Education",89,0,0.0,"*","*"
"Thompson School District","=""1410011""","Special Education",12,0,"*","*","*"
"Tolland School District","=""1420011""","Non-Special Education",208,0,0.0,"*","*"
"Tolland School District","=""1420011""","Special Education",23,0,0.0,"*","*"
"Torrington School District","=""1430011""","Non-Special Education",256,0,0.0,"*","*"
"Torrington School District","=""1430011""","Special Education",46,"*","*","*","*"
"Trumbull School District","=""1440011""","Non-Special Education",500,0,0.0,"*","*"
"Trumbull School District","=""1440011""","Special Education",42,"*","*","*","*"
"Unified School District #1","=""3360015""","Non-Special Education",488,"*","*",477,97.7
"Unified School District #1","=""3360015""","Special Education",259,"*","*",235,90.7
"Unified School District #2","=""3470015""","Non-Special Education",11,0,"*","*","*"
"Unified School District #2","=""3470015""","Special Education",21,"*","*","*","*"
"Vernon School District","=""1460011""","Non-Special Education",236,0,0.0,"*","*"
"Vernon School District","=""1460011""","Special Education",25,"*","*","*","*"
"Wallingford School District","=""1480011""","Non-Special Education",468,0,0.0,19,4.1
"Wallingford School District","=""1480011""","Special Education",71,6,8.5,14,19.7
"Waterbury School District","=""1510011""","Non-Special Education",1092,0,0.0,337,30.9
"Waterbury School District","=""1510011""","Special Education",173,8,4.6,65,37.6
"Waterford School District","=""1520011""","Non-Special Education",210,"*","*","*","*"
"Waterford School District","=""1520011""","Special Education",32,0,0.0,"*","*"
"Watertown School District","=""1530011""","Non-Special Education",206,0,0.0,"*","*"
"Watertown School District","=""1530011""","Special Education",27,"*","*","*","*"
"West Hartford School District","=""1550011""","Non-Special Education",659,0,0.0,"*","*"
"West Hartford School District","=""1550011""","Special Education",93,"*","*","*","*"
"West Haven School District","=""1560011""","Non-Special Education",338,0,0.0,"*","*"
"West Haven School District","=""1560011""","Special Education",47,"*","*","*","*"
"Westbrook School District","=""1540011""","Non-Special Education",76,0,0.0,"*","*"
"Westbrook School District","=""1540011""","Special Education",6,0,"*",0,"*"
"Weston School District","=""1570011""","Non-Special Education",170,0,0.0,0,0.0
"Weston School District","=""1570011""","Special Education",20,0,0.0,0,0.0
"Westport School District","=""1580011""","Non-Special Education",366,0,0.0,"*","*"
"Westport School District","=""1580011""","Special Education",61,0,0.0,"*","*"
"Wethersfield School District","=""1590011""","Non-Special Education",265,0,0.0,"*","*"
"Wethersfield School District","=""1590011""","Special Education",26,"*","*","*","*"
"Wilton School District","=""1610011""","Non-Special Education",281,0,0.0,0,0.0
"Wilton School District","=""1610011""","Special Education",31,0,0.0,"*","*"
"Windham School District","=""1630011""","Non-Special Education",134,0,0.0,"*","*"
"Windham School District","=""1630011""","Special Education",48,"*","*","*","*"
"Windsor Locks School District","=""1650011""","Non-Special Education",135,0,0.0,"*","*"
"Windsor Locks School District","=""1650011""","Special Education",13,0,"*","*","*"
"Windsor School District","=""1640011""","Non-Special Education",278,"*","*","*","*"
"Windsor School District","=""1640011""","Special Education",39,"*","*","*","*"
"Wolcott School District","=""1660011""","Non-Special Education",193,0,0.0,"*","*"
"Wolcott School District","=""1660011""","Special Education",26,0,0.0,"*","*"
"Woodstock Academy District","=""9030022""","Non-Special Education",269,0,0.0,"*","*"
"Woodstock Academy District","=""9030022""","Special Education",17,0,"*","*","*"

