"Six-Year Graduation Rates, Trend"
"All Districts, Free/Reduced Price Meal Eligibility"

"East Haven School District","Eligible For Reduced Lunch",77.3,80.0,81.0
"East Haven School District","Not Eligible For Lunch",90.6,81.6,82.9
"East Lyme School District","Eligible For Free Lunch","*",89.5,"*"
"East Lyme School District","Eligible For Reduced Lunch","*",94.1,"*"
"East Lyme School District","Not Eligible For Lunch",97.8,94.7,97.2
"East Windsor School District","Eligible For Free Lunch","*",77.3,72.2
"East Windsor School District","Eligible For Reduced Lunch","*",100.0,89.5
"East Windsor School District","Not Eligible For Lunch",91.9,92.7,94.5
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Eligible For Free Lunch","*",72.2,81.0
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Eligible For Reduced Lunch","*",75.0,100.0
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Not Eligible For Lunch",73.3,87.3,84.1
"Ellington School District","Eligible For Free Lunch","*","*","*"
"Ellington School District","Eligible For Reduced Lunch","*","*","*"
"Ellington School District","Not Eligible For Lunch",96.6,95.1,96.6
"Elm City College Preparatory School District","Eligible For Free Lunch","N/A",90.9,80.0
"Elm City College Preparatory School District","Eligible For Reduced Lunch","N/A","*","*"
"Elm City College Preparatory School District","Not Eligible For Lunch","N/A","*","*"
"Enfield School District","Eligible For Free Lunch",67.2,71.8,73.1
"Enfield School District","Eligible For Reduced Lunch",86.2,82.9,90.9
"Enfield School District","Not Eligible For Lunch",90.8,93.4,95.5
"Explorations District","Eligible For Free Lunch","*","*","*"
"Explorations District","Eligible For Reduced Lunch","*","*","*"
"Explorations District","Not Eligible For Lunch",68.2,80.0,75.0
"Fairfield School District","Eligible For Free Lunch",87.5,87.9,83.3
"Fairfield School District","Eligible For Reduced Lunch",100.0,88.0,94.7
"Fairfield School District","Not Eligible For Lunch",97.4,97.7,96.5
"Farmington School District","Eligible For Free Lunch",75.0,90.9,77.8
"Farmington School District","Eligible For Reduced Lunch",80.0,100.0,93.3
"Farmington School District","Not Eligible For Lunch",97.7,96.7,98.6
"Glastonbury School District","Eligible For Free Lunch",88.2,86.7,87.0
"Glastonbury School District","Eligible For Reduced Lunch",90.0,100.0,100.0
"Glastonbury School District","Not Eligible For Lunch",98.1,98.1,98.3
"Granby School District","Eligible For Free Lunch","*","*","*"
"Granby School District","Eligible For Reduced Lunch","*","*","*"
"Granby School District","Not Eligible For Lunch",98.9,98.3,98.3
"Greenwich School District","Eligible For Free Lunch",92.5,92.1,89.1
"Greenwich School District","Eligible For Reduced Lunch",95.8,100.0,89.3
"Greenwich School District","Not Eligible For Lunch",98.1,96.0,98.5
"Griswold School District","Eligible For Free Lunch","*",73.8,81.6
"Griswold School District","Eligible For Reduced Lunch","*",85.7,85.7
"Griswold School District","Not Eligible For Lunch",89.1,92.7,93.6
"Groton School District","Eligible For Free Lunch",63.2,75.7,75.6
"Groton School District","Eligible For Reduced Lunch",67.6,71.0,83.9
"Groton School District","Not Eligible For Lunch",90.0,88.8,88.2
"Guilford School District","Eligible For Free Lunch","*",100.0,80.0
"Guilford School District","Eligible For Reduced Lunch","*",100.0,100.0
"Guilford School District","Not Eligible For Lunch",96.9,98.1,95.4
"Hamden School District","Eligible For Free Lunch",76.7,83.2,80.3
"Hamden School District","Eligible For Reduced Lunch",88.2,93.1,94.6
"Hamden School District","Not Eligible For Lunch",91.9,93.9,94.1
"Hartford School District","Eligible For Free Lunch",68.1,72.1,73.9
"Hartford School District","Eligible For Reduced Lunch",80.0,93.8,95.3
"Hartford School District","Not Eligible For Lunch",86.2,92.0,91.1
"Killingly School District","Eligible For Free Lunch",50.0,71.2,68.4
"Killingly School District","Eligible For Reduced Lunch",71.4,88.0,77.1
"Killingly School District","Not Eligible For Lunch",82.7,92.1,88.4
"Learn","Eligible For Free Lunch","N/A","N/A",100.0
"Learn","Eligible For Reduced Lunch","N/A","N/A","*"
"Learn","Not Eligible For Lunch","N/A","N/A","*"
"Lebanon School District","Eligible For Free Lunch","*",88.9,86.7
"Lebanon School District","Eligible For Reduced Lunch","*",100.0,90.9
"Lebanon School District","Not Eligible For Lunch",95.0,91.2,95.7
"Ledyard School District","Eligible For Free Lunch",84.2,"*",75.0
"Ledyard School District","Eligible For Reduced Lunch",100.0,"*",92.9
"Ledyard School District","Not Eligible For Lunch",93.4,95.6,96.0
"Lisbon School District","Eligible For Free Lunch","N/A","*","*"
"Lisbon School District","Eligible For Reduced Lunch","N/A","N/A","*"
"Lisbon School District","Not Eligible For Lunch","*","*","*"
"Litchfield School District","Eligible For Free Lunch","*","*","*"
"Litchfield School District","Eligible For Reduced Lunch","*","*","*"
"Litchfield School District","Not Eligible For Lunch",97.7,98.9,98.7
"Madison School District","Eligible For Free Lunch",88.9,"*",100.0
"Madison School District","Eligible For Reduced Lunch","N/A","*",100.0
"Madison School District","Not Eligible For Lunch",97.7,98.5,100.0
"Manchester School District","Eligible For Free Lunch",61.8,71.3,74.7
"Manchester School District","Eligible For Reduced Lunch",70.3,78.6,78.9
"Manchester School District","Not Eligible For Lunch",86.3,89.6,90.7
"Meriden School District","Eligible For Free Lunch",67.0,66.7,66.7
"Meriden School District","Eligible For Reduced Lunch",76.9,81.0,77.3
"Meriden School District","Not Eligible For Lunch",87.1,87.8,87.6
"Middletown School District","Eligible For Free Lunch",63.1,78.5,76.3
"Middletown School District","Eligible For Reduced Lunch",75.0,80.0,95.1
"Middletown School District","Not Eligible For Lunch",89.0,89.8,91.2
"Milford School District","Eligible For Free Lunch",79.6,82.0,68.9
"Milford School District","Eligible For Reduced Lunch",81.0,83.9,96.4
"Milford School District","Not Eligible For Lunch",94.3,96.2,94.5
"Monroe School District","Eligible For Free Lunch","*",95.0,95.5
"Monroe School District","Eligible For Reduced Lunch","*",100.0,100.0
"Monroe School District","Not Eligible For Lunch",98.6,99.7,98.9
"Montville School District","Eligible For Free Lunch",82.8,73.8,84.1
"Montville School District","Eligible For Reduced Lunch",100.0,77.8,84.2
"Montville School District","Not Eligible For Lunch",88.1,93.4,93.5
"Naugatuck School District","Eligible For Free Lunch",77.0,75.9,74.3
"Naugatuck School District","Eligible For Reduced Lunch",78.1,78.3,82.6
"Naugatuck School District","Not Eligible For Lunch",89.6,93.5,87.6
"New Britain School District","Eligible For Free Lunch",55.9,61.0,63.0
"New Britain School District","Eligible For Reduced Lunch",70.4,77.4,78.4
"New Britain School District","Not Eligible For Lunch",70.2,83.3,80.0
"New Canaan School District","Eligible For Free Lunch","N/A","N/A","*"
"New Canaan School District","Eligible For Reduced Lunch","*","*","*"
"New Canaan School District","Not Eligible For Lunch","*","*",98.5
"New Fairfield School District","Eligible For Free Lunch","*",100.0,83.3
"New Fairfield School District","Eligible For Reduced Lunch","*",88.2,86.7
"New Fairfield School District","Not Eligible For Lunch",95.7,99.0,98.7
"New Haven School District","Eligible For Free Lunch",66.3,73.3,74.6
"New Haven School District","Eligible For Reduced Lunch",83.3,87.9,88.4
"New Haven School District","Not Eligible For Lunch",76.7,78.2,80.6
"New London School District","Eligible For Free Lunch",66.0,70.1,71.3
"New London School District","Eligible For Reduced Lunch",67.7,79.2,"*"
"New London School District","Not Eligible For Lunch",76.9,55.6,"*"
"New Milford School District","Eligible For Free Lunch",68.0,78.9,84.2
"New Milford School District","Eligible For Reduced Lunch",83.3,95.5,87.5
"New Milford School District","Not Eligible For Lunch",91.4,94.6,90.9
"Newington School District","Eligible For Free Lunch",74.5,82.9,83.1
"Newington School District","Eligible For Reduced Lunch",94.7,93.1,94.1
"Newington School District","Not Eligible For Lunch",91.0,94.5,93.6
"Newtown School District","Eligible For Free Lunch","*",93.3,100.0
"Newtown School District","Eligible For Reduced Lunch","*",100.0,92.9
"Newtown School District","Not Eligible For Lunch",96.3,96.3,96.8
"North Branford School District","Eligible For Free Lunch","*",81.8,90.0
"North Branford School District","Eligible For Reduced Lunch","*",77.8,83.3
"North Branford School District","Not Eligible For Lunch",96.6,94.4,99.3
"North Haven School District","Eligible For Free Lunch",83.3,81.5,69.2
"North Haven School District","Eligible For Reduced Lunch",100.0,86.7,100.0
"North Haven School District","Not Eligible For Lunch",88.4,96.8,95.9
"North Stonington School District","Eligible For Free Lunch","*","*","*"
"North Stonington School District","Eligible For Reduced Lunch","*","*","*"
"North Stonington School District","Not Eligible For Lunch",94.5,93.3,97.3
"Norwalk School District","Eligible For Free Lunch",77.7,80.8,78.6
"Norwalk School District","Eligible For Reduced Lunch",98.1,83.2,87.2
"Norwalk School District","Not Eligible For Lunch",90.6,93.1,93.6
"Norwich Free Academy District","Eligible For Free Lunch",73.0,77.2,73.7
"Norwich Free Academy District","Eligible For Reduced Lunch",92.1,84.4,90.5
"Norwich Free Academy District","Not Eligible For Lunch",86.1,90.8,91.1
"Norwich School District","Eligible For Free Lunch",42.1,"*","N/A"
"Norwich School District","Eligible For Reduced Lunch","*","*","N/A"
"Norwich School District","Not Eligible For Lunch","*","*","N/A"
"Old Saybrook School District","Eligible For Free Lunch","*","*",86.7
"Old Saybrook School District","Eligible For Reduced Lunch","*","*",100.0
"Old Saybrook School District","Not Eligible For Lunch",95.7,99.2,95.7
"Oxford School District","Eligible For Free Lunch","*","*","*"
"Oxford School District","Eligible For Reduced Lunch","*","*","*"
"Oxford School District","Not Eligible For Lunch",96.0,95.4,97.2
"Plainfield School District","Eligible For Free Lunch",67.7,79.6,85.7
"Plainfield School District","Eligible For Reduced Lunch",87.5,91.3,91.3
"Plainfield School District","Not Eligible For Lunch",92.9,93.8,92.1
"Plainville School District","Eligible For Free Lunch",60.0,91.7,86.8
"Plainville School District","Eligible For Reduced Lunch",100.0,88.5,80.0
"Plainville School District","Not Eligible For Lunch",92.2,95.8,92.4
"Plymouth School District","Eligible For Free Lunch",88.9,79.3,75.9
"Plymouth School District","Eligible For Reduced Lunch",100.0,93.3,81.8
"Plymouth School District","Not Eligible For Lunch",97.6,91.6,93.1
"Portland School District","Eligible For Free Lunch",58.3,"*","*"
"Portland School District","Eligible For Reduced Lunch","N/A","*","*"
"Portland School District","Not Eligible For Lunch",89.4,97.1,94.7
"Putnam School District","Eligible For Free Lunch","*",80.8,84.6
"Putnam School District","Eligible For Reduced Lunch","*",92.3,90.9
"Putnam School District","Not Eligible For Lunch",93.5,100.0,93.6
"Regional School District 01","Eligible For Free Lunch","*",100.0,84.6
"Regional School District 01","Eligible For Reduced Lunch","*",93.8,94.1
"Regional School District 01","Not Eligible For Lunch",88.4,94.8,93.7
"Regional School District 04","Eligible For Free Lunch","*",88.9,82.4
"Regional School District 04","Eligible For Reduced Lunch","*",75.0,100.0
"Regional School District 04","Not Eligible For Lunch",93.0,94.4,97.8
"Regional School District 05","Eligible For Free Lunch","*",91.7,100.0
"Regional School District 05","Eligible For Reduced Lunch","*",90.9,75.0
"Regional School District 05","Not Eligible For Lunch",95.4,97.8,97.3
"Regional School District 06","Eligible For Free Lunch","*",100.0,"*"
"Regional School District 06","Eligible For Reduced Lunch","*",100.0,"*"
"Regional School District 06","Not Eligible For Lunch",89.2,94.7,96.5
"Regional School District 07","Eligible For Free Lunch","*","*","*"
"Regional School District 07","Eligible For Reduced Lunch","*","*","*"
"Regional School District 07","Not Eligible For Lunch",97.4,97.3,96.6
"Regional School District 08","Eligible For Free Lunch","*",90.9,73.3
"Regional School District 08","Eligible For Reduced Lunch","*",90.0,100.0
"Regional School District 08","Not Eligible For Lunch",91.0,94.9,94.6
"Regional School District 09","Eligible For Free Lunch","*","*","*"
"Regional School District 09","Eligible For Reduced Lunch","N/A","*","*"
"Regional School District 09","Not Eligible For Lunch","*",98.2,96.9
"Regional School District 10","Eligible For Free Lunch",100.0,"*","*"
"Regional School District 10","Eligible For Reduced Lunch","N/A","*","*"
"Regional School District 10","Not Eligible For Lunch",97.6,97.7,96.0
"Regional School District 11","Eligible For Free Lunch","*","*","*"
"Regional School District 11","Eligible For Reduced Lunch","*","*","*"
"Regional School District 11","Not Eligible For Lunch",82.8,100.0,90.3
"Regional School District 12","Eligible For Free Lunch","*","*","*"
"Regional School District 12","Eligible For Reduced Lunch","*","*","*"
"Regional School District 12","Not Eligible For Lunch",86.7,87.3,92.5
"Regional School District 13","Eligible For Free Lunch","*","*","*"
"Regional School District 13","Eligible For Reduced Lunch","N/A","*","*"
"Regional School District 13","Not Eligible For Lunch","*",99.3,94.2
"Regional School District 14","Eligible For Free Lunch","*","*",91.7
"Regional School District 14","Eligible For Reduced Lunch","*","*",90.9
"Regional School District 14","Not Eligible For Lunch",98.0,98.9,96.6
"Regional School District 15","Eligible For Free Lunch",72.7,100.0,81.8
"Regional School District 15","Eligible For Reduced Lunch",77.8,87.5,100.0
"Regional School District 15","Not Eligible For Lunch",95.9,96.8,98.0
"Regional School District 16","Eligible For Free Lunch","*",88.9,73.1
"Regional School District 16","Eligible For Reduced Lunch","*",87.5,86.7
"Regional School District 16","Not Eligible For Lunch",91.9,97.5,96.6
"Regional School District 17","Eligible For Free Lunch","*",72.7,"*"
"Regional School District 17","Eligible For Reduced Lunch","*",87.5,"*"
"Regional School District 17","Not Eligible For Lunch",95.4,96.5,97.4
"Regional School District 18","Eligible For Free Lunch","*","*","*"
"Regional School District 18","Eligible For Reduced Lunch","*","*","*"
"Regional School District 18","Not Eligible For Lunch",96.9,98.9,99.0
"Regional School District 19","Eligible For Free Lunch","*",77.8,91.3
"Regional School District 19","Eligible For Reduced Lunch","*",80.0,94.4
"Regional School District 19","Not Eligible For Lunch",89.6,95.3,94.0
"Ridgefield School District","Eligible For Free Lunch","*","*","*"
"Ridgefield School District","Eligible For Reduced Lunch","*","*","*"
"Ridgefield School District","Not Eligible For Lunch",97.9,99.5,98.7
"Rocky Hill School District","Eligible For Free Lunch","*",76.5,84.6
"Rocky Hill School District","Eligible For Reduced Lunch","*",100.0,75.0
"Rocky Hill School District","Not Eligible For Lunch",92.8,96.7,96.1
"Seymour School District","Eligible For Free Lunch","*",72.4,73.0
"Seymour School District","Eligible For Reduced Lunch","*",100.0,72.2
"Seymour School District","Not Eligible For Lunch",92.1,94.6,96.0
"Shelton School District","Eligible For Free Lunch",82.5,84.6,80.3
"Shelton School District","Eligible For Reduced Lunch",90.0,88.9,87.5
"Shelton School District","Not Eligible For Lunch",94.3,96.3,97.6
"Simsbury School District","Eligible For Free Lunch",92.3,87.5,86.4
"Simsbury School District","Eligible For Reduced Lunch",100.0,100.0,100.0
"Simsbury School District","Not Eligible For Lunch",96.8,98.9,98.1
"Somers School District","Eligible For Free Lunch","*","*","*"
"Somers School District","Eligible For Reduced Lunch","*","*","*"
"Somers School District","Not Eligible For Lunch",97.8,99.2,98.5
"South Windsor School District","Eligible For Free Lunch",68.8,87.5,86.7
"South Windsor School District","Eligible For Reduced Lunch",72.7,90.9,90.0
"South Windsor School District","Not Eligible For Lunch",94.5,97.4,97.7
"Southington School District","Eligible For Free Lunch",76.9,87.7,78.0
"Southington School District","Eligible For Reduced Lunch",100.0,92.3,85.7
"Southington School District","Not Eligible For Lunch",96.0,97.8,97.4
"Stafford School District","Eligible For Free Lunch",83.3,76.2,75.0
"Stafford School District","Eligible For Reduced Lunch",80.0,95.8,86.7
"Stafford School District","Not Eligible For Lunch",87.6,91.6,94.4
"Stamford Academy District","Eligible For Free Lunch",63.9,63.3,58.1
"Stamford Academy District","Eligible For Reduced Lunch","*","*","*"
"Stamford Academy District","Not Eligible For Lunch","*","*","*"
"Stamford School District","Eligible For Free Lunch",83.8,85.3,87.1
"Stamford School District","Eligible For Reduced Lunch",90.0,92.9,90.5
"Stamford School District","Not Eligible For Lunch",92.0,93.1,95.7
"Stonington School District","Eligible For Free Lunch","*",94.1,"*"
"Stonington School District","Eligible For Reduced Lunch","*",81.8,"*"
"Stonington School District","Not Eligible For Lunch",96.3,96.1,96.0
"Stratford School District","Eligible For Free Lunch",85.5,82.5,89.2
"Stratford School District","Eligible For Reduced Lunch",94.5,87.2,94.1
"Stratford School District","Not Eligible For Lunch",93.3,94.0,95.7
"Suffield School District","Eligible For Free Lunch","*",61.5,82.4
"Suffield School District","Eligible For Reduced Lunch","*",77.8,88.2
"Suffield School District","Not Eligible For Lunch",98.0,95.7,97.3
"The Bridge Academy District","Eligible For Free Lunch",94.4,79.3,100.0
"The Bridge Academy District","Eligible For Reduced Lunch","*","*","*"
"The Bridge Academy District","Not Eligible For Lunch","*","*","*"
"The Gilbert School District","Eligible For Free Lunch",70.0,91.3,70.8
"The Gilbert School District","Eligible For Reduced Lunch",87.5,100.0,76.9
"The Gilbert School District","Not Eligible For Lunch",90.2,94.4,90.0
"Thomaston School District","Eligible For Free Lunch","*",76.9,84.6
"Thomaston School District","Eligible For Reduced Lunch","*",90.0,100.0
"Thomaston School District","Not Eligible For Lunch",95.6,97.1,98.2
"Thompson School District","Eligible For Free Lunch","*",81.0,64.3
"Thompson School District","Eligible For Reduced Lunch","*",72.7,92.3
"Thompson School District","Not Eligible For Lunch",94.9,94.2,100.0
"Tolland School District","Eligible For Free Lunch","*","*","*"
"Tolland School District","Eligible For Reduced Lunch","N/A","*","*"
"Tolland School District","Not Eligible For Lunch","*",97.7,96.0
"Torrington School District","Eligible For Free Lunch",65.5,69.9,82.9
"Torrington School District","Eligible For Reduced Lunch",70.6,76.5,80.0
"Torrington School District","Not Eligible For Lunch",88.2,92.6,96.2
"Trumbull School District","Eligible For Free Lunch",100.0,100.0,93.9
"Trumbull School District","Eligible For Reduced Lunch",100.0,95.2,100.0
"Trumbull School District","Not Eligible For Lunch",99.0,98.2,99.4
"Unified School District #1","Eligible For Free Lunch",1.2,2.6,1.6
"Unified School District #1","Eligible For Reduced Lunch","*","*","*"
"Unified School District #1","Not Eligible For Lunch","*","*","*"
"Unified School District #2","Eligible For Free Lunch",62.5,33.3,41.4
"Unified School District #2","Eligible For Reduced Lunch","*","N/A","*"
"Unified School District #2","Not Eligible For Lunch","*",75.0,"*"
"Vernon School District","Eligible For Free Lunch",68.5,77.0,70.3
"Vernon School District","Eligible For Reduced Lunch",71.4,88.2,100.0
"Vernon School District","Not Eligible For Lunch",88.8,90.0,91.6
"Wallingford School District","Eligible For Free Lunch",76.9,77.0,86.7
"Wallingford School District","Eligible For Reduced Lunch",75.0,94.4,88.9
"Wallingford School District","Not Eligible For Lunch",91.3,94.8,94.2
"Waterbury School District","Eligible For Free Lunch",63.3,63.3,65.1
"Waterbury School District","Eligible For Reduced Lunch",82.9,80.5,83.7
"Waterbury School District","Not Eligible For Lunch",76.2,75.8,81.4
"Waterford School District","Eligible For Free Lunch","*",76.9,83.3
"Waterford School District","Eligible For Reduced Lunch","*",93.8,100.0
"Waterford School District","Not Eligible For Lunch",93.7,96.0,95.4
"Watertown School District","Eligible For Free Lunch",84.2,76.7,78.9
"Watertown School District","Eligible For Reduced Lunch",87.5,92.3,80.8
"Watertown School District","Not Eligible For Lunch",91.8,96.0,95.2
"West Hartford School District","Eligible For Free Lunch",80.4,87.4,86.9
"West Hartford School District","Eligible For Reduced Lunch",75.9,91.9,95.4
"West Hartford School District","Not Eligible For Lunch",96.3,98.1,97.9
"West Haven School District","Eligible For Free Lunch",59.6,68.4,63.1
"West Haven School District","Eligible For Reduced Lunch",75.0,76.9,75.7
"West Haven School District","Not Eligible For Lunch",79.2,84.9,85.7
"Westbrook School District","Eligible For Free Lunch","*","*","*"
"Westbrook School District","Eligible For Reduced Lunch","*","*","*"
"Westbrook School District","Not Eligible For Lunch",95.8,97.1,97.1
"Weston School District","Eligible For Free Lunch","*","*","*"
"Weston School District","Eligible For Reduced Lunch","N/A","*","*"
"Weston School District","Not Eligible For Lunch","*",100.0,99.0
"Westport School District","Eligible For Free Lunch","*","*","*"
"Westport School District","Eligible For Reduced Lunch","*","*","*"
"Westport School District","Not Eligible For Lunch",98.5,99.0,99.8
"Wethersfield School District","Eligible For Free Lunch",85.7,88.9,74.2
"Wethersfield School District","Eligible For Reduced Lunch",90.9,85.2,88.2
"Wethersfield School District","Not Eligible For Lunch",94.7,94.9,96.3
"Wilton School District","Eligible For Free Lunch","*","*","*"
"Wilton School District","Eligible For Reduced Lunch","N/A","N/A","*"
"Wilton School District","Not Eligible For Lunch","*","*",97.4
"Windham School District","Eligible For Free Lunch",53.9,67.0,78.5
"Windham School District","Eligible For Reduced Lunch",84.6,93.3,90.6
"Windham School District","Not Eligible For Lunch",87.2,88.5,91.0
"Windsor Locks School District","Eligible For Free Lunch",63.2,80.0,82.4
"Windsor Locks School District","Eligible For Reduced Lunch",100.0,100.0,100.0
"Windsor Locks School District","Not Eligible For Lunch",93.6,97.9,96.5
"Windsor School District","Eligible For Free Lunch",76.9,78.8,84.0
"Windsor School District","Eligible For Reduced Lunch",90.3,94.6,93.5
"Windsor School District","Not Eligible For Lunch",90.1,93.9,93.2
"Wolcott School District","Eligible For Free Lunch",90.0,92.9,81.0
"Wolcott School District","Eligible For Reduced Lunch",88.2,93.8,94.7
"Wolcott School District","Not Eligible For Lunch",96.3,96.9,97.2
"Woodstock Academy District","Eligible For Free Lunch","*","*","*"
"Woodstock Academy District","Eligible For Reduced Lunch","*","*","*"
"Woodstock Academy District","Not Eligible For Lunch",94.8,98.0,96.9

