"Six-Year Graduation Rates, Trend"
"All Districts, All Students"

"Seymour School District","*","*","*","*","*","*"
"Shelton School District","*","*","*","*","*","*"
"Simsbury School District","*","*","*","*","*","*"
"Somers School District","*","*","*","*","*","*"
"South Windsor School District","*","*","*","*","*","*"
"Southington School District","*","*","*","*","*","*"
"Stafford School District","*","*","*","*","*","*"
"Stamford Academy District","*","*","*","*","*","*"
"Stamford School District",9.8,9.2,7.5,0.8,0.7,0.7
"Stonington School District","*","*","*","*","*","*"
"Stratford School District","*",9.0,"*","*",1.2,"*"
"Suffield School District","*","*","*","*","*","*"
"The Bridge Academy District","*","*","*","*","*","*"
"The Gilbert School District","*","*","*","*","*","*"
"Thomaston School District","*","*","*","*","*","*"
"Thompson School District","*","*","*","*","*","*"
"Tolland School District","*","*","*","*","*","*"
"Torrington School District","*","*","*","*","*","*"
"Trumbull School District","*","*","*","*","*","*"
"Unified School District #1",95.7,95.3,88.4,0.9,1.2,9.6
"Unified School District #2","*",53.1,60.0,"*","*","*"
"Vernon School District","*","*","*","*","*","*"
"Wallingford School District","*",6.1,"*","*",1.1,"*"
"Waterbury School District","*",31.8,29.7,"*",0.6,0.5
"Waterford School District","*","*","*","*","*","*"
"Watertown School District","*","*","*","*","*","*"
"West Hartford School District",5.3,"*","*",1.1,"*","*"
"West Haven School District","*","*",26.0,"*","*",1.6
"Westbrook School District","*","*","*","*","*","*"
"Weston School District","*","*","*","*","*","*"
"Westport School District","*","*","*","*","*","*"
"Wethersfield School District","*","*","*","*","*","*"
"Wilton School District","*","*","*","*","*","*"
"Windham School District","*","*","*","*","*","*"
"Windsor Locks School District","*","*","*","*","*","*"
"Windsor School District",10.3,"*","*",2.0,"*","*"
"Wolcott School District","*","*","*","*","*","*"
"Woodstock Academy District","*","*","*","*","*","*"

