"Six-Year Graduation Rates, 2010-11"
"All Districts, English Learner Status"

"",,,,"Graduates",
"Enfield School District","=""0490011""","Non-ELL","*","*","*"
"Enfield School District","=""0490011""","ELL","*","*","*"
"Explorations District","=""2720013""","Non-ELL",30,21,70.0
"Fairfield School District","=""0510011""","Non-ELL",639,"*","*"
"Fairfield School District","=""0510011""","ELL",14,"*","*"
"Farmington School District","=""0520011""","Non-ELL","*","*","*"
"Farmington School District","=""0520011""","ELL","*","*","*"
"Glastonbury School District","=""0540011""","Non-ELL","*","*","*"
"Glastonbury School District","=""0540011""","ELL","*","*","*"
"Granby School District","=""0560011""","Non-ELL",193,"*","*"
"Greenwich School District","=""0570011""","Non-ELL",602,"*","*"
"Greenwich School District","=""0570011""","ELL",30,"*","*"
"Griswold School District","=""0580011""","Non-ELL",200,169,84.5
"Groton School District","=""0590011""","Non-ELL",326,"*","*"
"Groton School District","=""0590011""","ELL",7,"*","*"
"Guilford School District","=""0600011""","Non-ELL","*","*","*"
"Guilford School District","=""0600011""","ELL","*","*","*"
"Hamden School District","=""0620011""","Non-ELL",568,"*","*"
"Hamden School District","=""0620011""","ELL",11,"*","*"
"Hartford School District","=""0640011""","Non-ELL",1336,977,73.1
"Hartford School District","=""0640011""","ELL",254,141,55.5
"Killingly School District","=""0690011""","Non-ELL","*","*","*"
"Killingly School District","=""0690011""","ELL","*","*","*"
"Lebanon School District","=""0710011""","Non-ELL",160,149,93.1
"Ledyard School District","=""0720011""","Non-ELL","*","*","*"
"Ledyard School District","=""0720011""","ELL","*","*","*"
"Lisbon School District","=""0730011""","Non-ELL","*","*","*"
"Litchfield School District","=""0740011""","Non-ELL","*","*","*"
"Litchfield School District","=""0740011""","ELL","*","*","*"
"Madison School District","=""0760011""","Non-ELL",317,309,97.5
"Manchester School District","=""0770011""","Non-ELL",501,391,78.0
"Manchester School District","=""0770011""","ELL",29,22,75.9
"Meriden School District","=""0800011""","Non-ELL",579,450,77.7
"Meriden School District","=""0800011""","ELL",38,21,55.3
"Middletown School District","=""0830011""","Non-ELL","*","*","*"
"Middletown School District","=""0830011""","ELL","*","*","*"
"Milford School District","=""0840011""","Non-ELL",484,"*","*"
"Milford School District","=""0840011""","ELL",9,"*","*"
"Monroe School District","=""0850011""","Non-ELL",366,361,98.6
"Montville School District","=""0860011""","Non-ELL","*","*","*"
"Montville School District","=""0860011""","ELL","*","*","*"
"Naugatuck School District","=""0880011""","Non-ELL",346,300,86.7
"Naugatuck School District","=""0880011""","ELL",22,15,68.2
"New Britain School District","=""0890011""","Non-ELL",616,"*","*"
"New Britain School District","=""0890011""","ELL",127,"*","*"
"New Canaan School District","=""0900011""","Non-ELL","*","*","*"
"New Canaan School District","=""0900011""","ELL","*","*","*"
"New Fairfield School District","=""0910011""","Non-ELL",240,227,94.6
"New Haven School District","=""0930011""","Non-ELL",1281,"*","*"
"New Haven School District","=""0930011""","ELL",144,"*","*"
"New London School District","=""0950011""","Non-ELL",215,152,70.7
"New London School District","=""0950011""","ELL",48,32,66.7
"New Milford School District","=""0960011""","Non-ELL","*","*","*"
"New Milford School District","=""0960011""","ELL","*","*","*"
"Newington School District","=""0940011""","Non-ELL",406,"*","*"
"Newington School District","=""0940011""","ELL",6,"*","*"
"Newtown School District","=""0970011""","Non-ELL","*","*","*"
"Newtown School District","=""0970011""","ELL","*","*","*"
"North Branford School District","=""0990011""","Non-ELL","*","*","*"
"North Branford School District","=""0990011""","ELL","*","*","*"
"North Haven School District","=""1010011""","Non-ELL","*","*","*"
"North Haven School District","=""1010011""","ELL","*","*","*"
"North Stonington School District","=""1020011""","Non-ELL","*","*","*"
"North Stonington School District","=""1020011""","ELL","*","*","*"
"Norwalk School District","=""1030011""","Non-ELL",791,703,88.9
"Norwalk School District","=""1030011""","ELL",99,80,80.8
"Norwich Free Academy District","=""9010022""","Non-ELL",584,"*","*"
"Norwich Free Academy District","=""9010022""","ELL",35,"*","*"
"Norwich School District","=""1040011""","Non-ELL","*","*","*"
"Norwich School District","=""1040011""","ELL","*","*","*"
"Old Saybrook School District","=""1060011""","Non-ELL","*","*","*"
"Old Saybrook School District","=""1060011""","ELL","*","*","*"
"Oxford School District","=""1080011""","Non-ELL",155,149,96.1
"Plainfield School District","=""1090011""","Non-ELL","*","*","*"
"Plainfield School District","=""1090011""","ELL","*","*","*"
"Plainville School District","=""1100011""","Non-ELL","*","*","*"
"Plainville School District","=""1100011""","ELL","*","*","*"
"Plymouth School District","=""1110011""","Non-ELL",139,"*","*"
"Portland School District","=""1130011""","Non-ELL","*","*","*"
"Portland School District","=""1130011""","ELL","*","*","*"
"Putnam School District","=""1160011""","Non-ELL","*","*","*"
"Putnam School District","=""1160011""","ELL","*","*","*"
"Regional School District 01","=""2010012""","Non-ELL",138,120,87.0
"Regional School District 04","=""2040012""","Non-ELL","*","*","*"
"Regional School District 04","=""2040012""","ELL","*","*","*"
"Regional School District 05","=""2050012""","Non-ELL","*","*","*"
"Regional School District 05","=""2050012""","ELL","*","*","*"
"Regional School District 06","=""2060012""","Non-ELL","*","*","*"
"Regional School District 06","=""2060012""","ELL","*","*","*"
"Regional School District 07","=""2070012""","Non-ELL","*","*","*"
"Regional School District 07","=""2070012""","ELL","*","*","*"
"Regional School District 08","=""2080012""","Non-ELL","*","*","*"
"Regional School District 08","=""2080012""","ELL","*","*","*"
"Regional School District 09","=""2090012""","Non-ELL",220,216,98.2
"Regional School District 10","=""2100012""","Non-ELL",175,171,97.7
"Regional School District 11","=""2110012""","Non-ELL",39,29,74.4
"Regional School District 12","=""2120012""","Non-ELL","*","*","*"
"Regional School District 12","=""2120012""","ELL","*","*","*"
"Regional School District 13","=""2130012""","Non-ELL","*","*","*"
"Regional School District 13","=""2130012""","ELL","*","*","*"
"Regional School District 14","=""2140012""","Non-ELL","*","*","*"
"Regional School District 14","=""2140012""","ELL","*","*","*"
"Regional School District 15","=""2150012""","Non-ELL","*","*","*"
"Regional School District 15","=""2150012""","ELL","*","*","*"
"Regional School District 16","=""2160012""","Non-ELL","*","*","*"
"Regional School District 16","=""2160012""","ELL","*","*","*"
"Regional School District 17","=""2170012""","Non-ELL",180,170,94.4
"Regional School District 18","=""2180012""","Non-ELL","*","*","*"
"Regional School District 18","=""2180012""","ELL","*","*","*"
"Regional School District 19","=""2190012""","Non-ELL","*","*","*"
"Regional School District 19","=""2190012""","ELL","*","*","*"
"Ridgefield School District","=""1180011""","Non-ELL",433,423,97.7
"Rocky Hill School District","=""1190011""","Non-ELL","*","*","*"
"Rocky Hill School District","=""1190011""","ELL","*","*","*"
"Seymour School District","=""1240011""","Non-ELL",183,158,86.3
"Seymour School District","=""1240011""","ELL",6,6,"*"
"Shelton School District","=""1260011""","Non-ELL",386,"*","*"
"Shelton School District","=""1260011""","ELL",10,"*","*"
"Simsbury School District","=""1280011""","Non-ELL",350,338,96.6
"Simsbury School District","=""1280011""","ELL",9,9,"*"
"Somers School District","=""1290011""","Non-ELL",144,140,97.2
"South Windsor School District","=""1320011""","Non-ELL",419,389,92.8
"South Windsor School District","=""1320011""","ELL",6,6,"*"
"Southington School District","=""1310011""","Non-ELL","*","*","*"
"Southington School District","=""1310011""","ELL","*","*","*"
"Stafford School District","=""1340011""","Non-ELL","*","*","*"
"Stafford School District","=""1340011""","ELL","*","*","*"
"Stamford Academy District","=""2820013""","Non-ELL","*","*","*"
"Stamford Academy District","=""2820013""","ELL","*","*","*"
"Stamford School District","=""1350011""","Non-ELL",1057,959,90.7
"Stamford School District","=""1350011""","ELL",128,100,78.1
"Stonington School District","=""1370011""","Non-ELL","*","*","*"
"Stonington School District","=""1370011""","ELL","*","*","*"
"Stratford School District","=""1380011""","Non-ELL",550,503,91.5
"Stratford School District","=""1380011""","ELL",23,23,100.0
"Suffield School District","=""1390011""","Non-ELL",214,"*","*"
"The Bridge Academy District","=""2690013""","Non-ELL",28,"*","*"
"The Gilbert School District","=""9020022""","Non-ELL",69,60,87.0
"Thomaston School District","=""1400011""","Non-ELL","*","*","*"
"Thomaston School District","=""1400011""","ELL","*","*","*"
"Thompson School District","=""1410011""","Non-ELL",95,85,89.5
"Tolland School District","=""1420011""","Non-ELL",224,213,95.1
"Torrington School District","=""1430011""","Non-ELL",270,"*","*"
"Torrington School District","=""1430011""","ELL",14,"*","*"
"Trumbull School District","=""1440011""","Non-ELL","*","*","*"
"Trumbull School District","=""1440011""","ELL","*","*","*"
"Unified School District #1","=""3360015""","Non-ELL",713,14,2.0
"Unified School District #1","=""3360015""","ELL",27,0,0.0
"Unified School District #2","=""3470015""","Non-ELL",31,17,54.8
"Vernon School District","=""1460011""","Non-ELL",283,"*","*"
"Vernon School District","=""1460011""","ELL",8,"*","*"
"Wallingford School District","=""1480011""","Non-ELL",545,"*","*"
"Wallingford School District","=""1480011""","ELL",15,"*","*"
"Waterbury School District","=""1510011""","Non-ELL",1129,825,73.1
"Waterbury School District","=""1510011""","ELL",171,79,46.2
"Waterford School District","=""1520011""","Non-ELL","*","*","*"
"Waterford School District","=""1520011""","ELL","*","*","*"
"Watertown School District","=""1530011""","Non-ELL","*","*","*"
"Watertown School District","=""1530011""","ELL","*","*","*"
"West Hartford School District","=""1550011""","Non-ELL",792,"*","*"
"West Hartford School District","=""1550011""","ELL",37,"*","*"
"West Haven School District","=""1560011""","Non-ELL",433,313,72.3
"West Haven School District","=""1560011""","ELL",23,15,65.2
"Westbrook School District","=""1540011""","Non-ELL",75,"*","*"
"Weston School District","=""1570011""","Non-ELL",195,"*","*"
"Westport School District","=""1580011""","Non-ELL","*","*","*"
"Westport School District","=""1580011""","ELL","*","*","*"
"Wethersfield School District","=""1590011""","Non-ELL",294,"*","*"
"Wethersfield School District","=""1590011""","ELL",11,"*","*"
"Wilton School District","=""1610011""","Non-ELL","*","*","*"
"Wilton School District","=""1610011""","ELL","*","*","*"
"Windham School District","=""1630011""","Non-ELL",214,158,73.8
"Windham School District","=""1630011""","ELL",44,24,54.5
"Windsor Locks School District","=""1650011""","Non-ELL","*","*","*"
"Windsor Locks School District","=""1650011""","ELL","*","*","*"
"Windsor School District","=""1640011""","Non-ELL","*","*","*"
"Windsor School District","=""1640011""","ELL","*","*","*"
"Wolcott School District","=""1660011""","Non-ELL","*","*","*"
"Wolcott School District","=""1660011""","ELL","*","*","*"
"Woodstock Academy District","=""9030022""","Non-ELL","*","*","*"
"Woodstock Academy District","=""9030022""","ELL","*","*","*"

