"Six-Year Graduation Rates, 2010-11"
"All Districts, High Needs Status"

"",,,,"Non-Graduates",,,
"Naugatuck School District","=""0880011""","High Needs",148,"*","*","*","*"
"Naugatuck School District","=""0880011""","Non-High Needs",220,"*","*","*","*"
"New Britain School District","=""0890011""","High Needs",541,7,1.3,218,40.3
"New Britain School District","=""0890011""","Non-High Needs",202,0,0.0,56,27.7
"New Canaan School District","=""0900011""","High Needs",33,"*","*",0,0.0
"New Canaan School District","=""0900011""","Non-High Needs",278,0,0.0,"*","*"
"New Fairfield School District","=""0910011""","High Needs",32,0,0.0,"*","*"
"New Fairfield School District","=""0910011""","Non-High Needs",208,0,0.0,"*","*"
"New Haven School District","=""0930011""","High Needs",1070,"*","*","*","*"
"New Haven School District","=""0930011""","Non-High Needs",355,"*","*","*","*"
"New London School District","=""0950011""","High Needs",190,"*","*","*","*"
"New London School District","=""0950011""","Non-High Needs",73,"*","*","*","*"
"New Milford School District","=""0960011""","High Needs",84,"*","*","*","*"
"New Milford School District","=""0960011""","Non-High Needs",315,0,0.0,"*","*"
"Newington School District","=""0940011""","High Needs",97,"*","*","*","*"
"Newington School District","=""0940011""","Non-High Needs",315,"*","*","*","*"
"Newtown School District","=""0970011""","High Needs",56,0,0.0,"*","*"
"Newtown School District","=""0970011""","Non-High Needs",389,0,0.0,"*","*"
"North Branford School District","=""0990011""","High Needs",42,"*","*","*","*"
"North Branford School District","=""0990011""","Non-High Needs",154,0,0.0,"*","*"
"North Haven School District","=""1010011""","High Needs",62,"*","*","*","*"
"North Haven School District","=""1010011""","Non-High Needs",245,0,0.0,"*","*"
"North Stonington School District","=""1020011""","High Needs",18,0,"*","*","*"
"North Stonington School District","=""1020011""","Non-High Needs",49,0,0.0,"*","*"
"Norwalk School District","=""1030011""","High Needs",369,"*","*","*","*"
"Norwalk School District","=""1030011""","Non-High Needs",521,0,0.0,"*","*"
"Norwich Free Academy District","=""9010022""","High Needs",220,"*","*","*","*"
"Norwich Free Academy District","=""9010022""","Non-High Needs",399,"*","*","*","*"
"Norwich School District","=""1040011""","High Needs",32,"*","*","*","*"
"Norwich School District","=""1040011""","Non-High Needs",9,0,"*","*","*"
"Old Saybrook School District","=""1060011""","High Needs",16,"*","*","*","*"
"Old Saybrook School District","=""1060011""","Non-High Needs",105,"*","*",0,0.0
"Oxford School District","=""1080011""","High Needs",16,"*","*","*","*"
"Oxford School District","=""1080011""","Non-High Needs",139,0,0.0,"*","*"
"Plainfield School District","=""1090011""","High Needs",71,"*","*","*","*"
"Plainfield School District","=""1090011""","Non-High Needs",159,0,0.0,"*","*"
"Plainville School District","=""1100011""","High Needs",54,"*","*","*","*"
"Plainville School District","=""1100011""","Non-High Needs",179,0,0.0,"*","*"
"Plymouth School District","=""1110011""","High Needs",24,0,0.0,"*","*"
"Plymouth School District","=""1110011""","Non-High Needs",115,0,0.0,"*","*"
"Portland School District","=""1130011""","High Needs",19,0,"*","*","*"
"Portland School District","=""1130011""","Non-High Needs",78,0,0.0,"*","*"
"Putnam School District","=""1160011""","High Needs",37,"*","*","*","*"
"Putnam School District","=""1160011""","Non-High Needs",37,0,0.0,"*","*"
"Regional School District 01","=""2010012""","High Needs",31,0,0.0,6,19.4
"Regional School District 01","=""2010012""","Non-High Needs",107,0,0.0,12,11.2
"Regional School District 04","=""2040012""","High Needs",34,"*","*","*","*"
"Regional School District 04","=""2040012""","Non-High Needs",137,0,0.0,"*","*"
"Regional School District 05","=""2050012""","High Needs",57,"*","*","*","*"
"Regional School District 05","=""2050012""","Non-High Needs",353,0,0.0,"*","*"
"Regional School District 06","=""2060012""","High Needs",26,0,0.0,"*","*"
"Regional School District 06","=""2060012""","Non-High Needs",78,0,0.0,"*","*"
"Regional School District 07","=""2070012""","High Needs",40,"*","*","*","*"
"Regional School District 07","=""2070012""","Non-High Needs",169,0,0.0,"*","*"
"Regional School District 08","=""2080012""","High Needs",37,"*","*","*","*"
"Regional School District 08","=""2080012""","Non-High Needs",230,0,0.0,"*","*"
"Regional School District 09","=""2090012""","High Needs",39,"*","*","*","*"
"Regional School District 09","=""2090012""","Non-High Needs",181,0,0.0,0,0.0
"Regional School District 10","=""2100012""","High Needs",22,"*","*","*","*"
"Regional School District 10","=""2100012""","Non-High Needs",153,0,0.0,0,0.0
"Regional School District 11","=""2110012""","High Needs",10,0,"*","*","*"
"Regional School District 11","=""2110012""","Non-High Needs",29,0,0.0,"*","*"
"Regional School District 12","=""2120012""","High Needs",14,0,"*","*","*"
"Regional School District 12","=""2120012""","Non-High Needs",79,0,0.0,"*","*"
"Regional School District 13","=""2130012""","High Needs",20,"*","*","*","*"
"Regional School District 13","=""2130012""","Non-High Needs",120,0,0.0,"*","*"
"Regional School District 14","=""2140012""","High Needs",34,"*","*","*","*"
"Regional School District 14","=""2140012""","Non-High Needs",184,0,0.0,"*","*"
"Regional School District 15","=""2150012""","High Needs",53,"*","*","*","*"
"Regional School District 15","=""2150012""","Non-High Needs",335,"*","*","*","*"
"Regional School District 16","=""2160012""","High Needs",35,"*","*","*","*"
"Regional School District 16","=""2160012""","Non-High Needs",163,"*","*","*","*"
"Regional School District 17","=""2170012""","High Needs",25,0,0.0,"*","*"
"Regional School District 17","=""2170012""","Non-High Needs",155,0,0.0,"*","*"
"Regional School District 18","=""2180012""","High Needs",18,"*","*","*","*"
"Regional School District 18","=""2180012""","Non-High Needs",117,0,0.0,"*","*"
"Regional School District 19","=""2190012""","High Needs",53,"*","*","*","*"
"Regional School District 19","=""2190012""","Non-High Needs",231,0,0.0,"*","*"
"Ridgefield School District","=""1180011""","High Needs",56,0,0.0,"*","*"
"Ridgefield School District","=""1180011""","Non-High Needs",377,"*","*","*","*"
"Rocky Hill School District","=""1190011""","High Needs",17,0,"*","*","*"
"Rocky Hill School District","=""1190011""","Non-High Needs",159,0,0.0,"*","*"
"Seymour School District","=""1240011""","High Needs",47,0,0.0,15,31.9
"Seymour School District","=""1240011""","Non-High Needs",142,0,0.0,10,7.0
"Shelton School District","=""1260011""","High Needs",85,"*","*","*","*"
"Shelton School District","=""1260011""","Non-High Needs",311,0,0.0,"*","*"
"Simsbury School District","=""1280011""","High Needs",51,"*","*","*","*"
"Simsbury School District","=""1280011""","Non-High Needs",308,"*","*","*","*"
"Somers School District","=""1290011""","High Needs",17,"*","*","*","*"
"Somers School District","=""1290011""","Non-High Needs",127,0,0.0,"*","*"
"South Windsor School District","=""1320011""","High Needs",72,"*","*","*","*"
"South Windsor School District","=""1320011""","Non-High Needs",353,0,0.0,"*","*"
"Southington School District","=""1310011""","High Needs",93,"*","*","*","*"
"Southington School District","=""1310011""","Non-High Needs",448,0,0.0,"*","*"
"Stafford School District","=""1340011""","High Needs",32,0,0.0,6,18.8
"Stafford School District","=""1340011""","Non-High Needs",103,0,0.0,12,11.7
"Stamford Academy District","=""2820013""","High Needs",42,"*","*","*","*"
"Stamford Academy District","=""2820013""","Non-High Needs",9,0,"*","*","*"
"Stamford School District","=""1350011""","High Needs",569,10,1.8,78,13.7
"Stamford School District","=""1350011""","Non-High Needs",616,0,0.0,38,6.2
"Stonington School District","=""1370011""","High Needs",43,"*","*","*","*"
"Stonington School District","=""1370011""","Non-High Needs",169,0,0.0,"*","*"
"Stratford School District","=""1380011""","High Needs",222,"*","*","*","*"
"Stratford School District","=""1380011""","Non-High Needs",351,0,0.0,"*","*"
"Suffield School District","=""1390011""","High Needs",22,0,0.0,"*","*"
"Suffield School District","=""1390011""","Non-High Needs",192,0,0.0,"*","*"
"The Bridge Academy District","=""2690013""","High Needs","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","Non-High Needs","*","*","*","*","*"
"The Gilbert School District","=""9020022""","High Needs",22,0,0.0,"*","*"
"The Gilbert School District","=""9020022""","Non-High Needs",47,0,0.0,"*","*"
"Thomaston School District","=""1400011""","High Needs",34,"*","*","*","*"
"Thomaston School District","=""1400011""","Non-High Needs",70,0,0.0,"*","*"
"Thompson School District","=""1410011""","High Needs",20,0,0.0,"*","*"
"Thompson School District","=""1410011""","Non-High Needs",75,0,0.0,"*","*"
"Tolland School District","=""1420011""","High Needs",18,0,"*",0,"*"
"Tolland School District","=""1420011""","Non-High Needs",206,"*","*","*","*"
"Torrington School District","=""1430011""","High Needs",96,"*","*","*","*"
"Torrington School District","=""1430011""","Non-High Needs",188,"*","*","*","*"
"Trumbull School District","=""1440011""","High Needs",59,"*","*","*","*"
"Trumbull School District","=""1440011""","Non-High Needs",444,0,0.0,"*","*"
"Unified School District #1","=""3360015""","High Needs",637,7,1.1,"*","*"
"Unified School District #1","=""3360015""","Non-High Needs",103,0,0.0,"*","*"
"Unified School District #2","=""3470015""","High Needs","*","*","*","*","*"
"Unified School District #2","=""3470015""","Non-High Needs","*","*","*","*","*"
"Vernon School District","=""1460011""","High Needs",87,"*","*","*","*"
"Vernon School District","=""1460011""","Non-High Needs",204,0,0.0,"*","*"
"Wallingford School District","=""1480011""","High Needs",112,"*","*","*","*"
"Wallingford School District","=""1480011""","Non-High Needs",448,"*","*","*","*"
"Waterbury School District","=""1510011""","High Needs",956,"*","*","*","*"
"Waterbury School District","=""1510011""","Non-High Needs",344,0,0.0,"*","*"
"Waterford School District","=""1520011""","High Needs",34,"*","*","*","*"
"Waterford School District","=""1520011""","Non-High Needs",237,0,0.0,"*","*"
"Watertown School District","=""1530011""","High Needs",52,"*","*","*","*"
"Watertown School District","=""1530011""","Non-High Needs",194,"*","*","*","*"
"West Hartford School District","=""1550011""","High Needs",218,9,4.1,29,13.3
"West Hartford School District","=""1550011""","Non-High Needs",611,0,0.0,15,2.5
"West Haven School District","=""1560011""","High Needs",230,"*","*","*","*"
"West Haven School District","=""1560011""","Non-High Needs",226,0,0.0,"*","*"
"Westbrook School District","=""1540011""","High Needs",10,0,"*","*","*"
"Westbrook School District","=""1540011""","Non-High Needs",65,0,0.0,"*","*"
"Weston School District","=""1570011""","High Needs",14,"*","*",0,"*"
"Weston School District","=""1570011""","Non-High Needs",181,0,0.0,0,0.0
"Westport School District","=""1580011""","High Needs",63,"*","*","*","*"
"Westport School District","=""1580011""","Non-High Needs",411,0,0.0,"*","*"
"Wethersfield School District","=""1590011""","High Needs",63,"*","*","*","*"
"Wethersfield School District","=""1590011""","Non-High Needs",242,0,0.0,"*","*"
"Wilton School District","=""1610011""","High Needs",29,"*","*","*","*"
"Wilton School District","=""1610011""","Non-High Needs",276,0,0.0,0,0.0
"Windham School District","=""1630011""","High Needs",161,"*","*","*","*"
"Windham School District","=""1630011""","Non-High Needs",97,0,0.0,"*","*"
"Windsor Locks School District","=""1650011""","High Needs",36,"*","*","*","*"
"Windsor Locks School District","=""1650011""","Non-High Needs",98,"*","*","*","*"
"Windsor School District","=""1640011""","High Needs",122,7,5.7,17,13.9
"Windsor School District","=""1640011""","Non-High Needs",227,0,0.0,19,8.4
"Wolcott School District","=""1660011""","High Needs",51,0,0.0,"*","*"
"Wolcott School District","=""1660011""","Non-High Needs",174,0,0.0,"*","*"
"Woodstock Academy District","=""9030022""","High Needs",35,0,0.0,"*","*"
"Woodstock Academy District","=""9030022""","Non-High Needs",264,0,0.0,"*","*"

