"Six-Year Graduation Rates, 2011-12"
"All Districts, Free/Reduced Price Meal Eligibility"

"",,,,"Non-Graduates",,,
"Rocky Hill School District","=""1190011""","Eligible For Reduced Lunch",9,0,"*",0,"*"
"Rocky Hill School District","=""1190011""","Not Eligible For Lunch",183,0,0.0,"*","*"
"Seymour School District","=""1240011""","Eligible For Free Lunch",29,"*","*","*","*"
"Seymour School District","=""1240011""","Eligible For Reduced Lunch",12,0,"*",0,"*"
"Seymour School District","=""1240011""","Not Eligible For Lunch",112,0,0.0,"*","*"
"Shelton School District","=""1260011""","Eligible For Free Lunch",52,0,0.0,8,15.4
"Shelton School District","=""1260011""","Eligible For Reduced Lunch",27,0,0.0,"*","*"
"Shelton School District","=""1260011""","Not Eligible For Lunch",347,"*","*","*","*"
"Simsbury School District","=""1280011""","Eligible For Free Lunch",24,0,0.0,"*","*"
"Simsbury School District","=""1280011""","Eligible For Reduced Lunch",8,0,"*",0,"*"
"Simsbury School District","=""1280011""","Not Eligible For Lunch",375,"*","*","*","*"
"Somers School District","=""1290011""","Eligible For Free Lunch","*","*","*","*","*"
"Somers School District","=""1290011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Somers School District","=""1290011""","Not Eligible For Lunch",131,0,0.0,"*","*"
"South Windsor School District","=""1320011""","Eligible For Free Lunch",24,0,0.0,"*","*"
"South Windsor School District","=""1320011""","Eligible For Reduced Lunch",11,0,"*","*","*"
"South Windsor School District","=""1320011""","Not Eligible For Lunch",350,"*","*","*","*"
"Southington School District","=""1310011""","Eligible For Free Lunch",57,0,0.0,7,12.3
"Southington School District","=""1310011""","Eligible For Reduced Lunch",26,0,0.0,"*","*"
"Southington School District","=""1310011""","Not Eligible For Lunch",411,"*","*","*","*"
"Stafford School District","=""1340011""","Eligible For Free Lunch",21,0,0.0,"*","*"
"Stafford School District","=""1340011""","Eligible For Reduced Lunch",24,0,0.0,"*","*"
"Stafford School District","=""1340011""","Not Eligible For Lunch",95,0,0.0,8,8.4
"Stamford Academy District","=""2820013""","Eligible For Free Lunch",30,0,0.0,11,36.7
"Stamford Academy District","=""2820013""","Eligible For Reduced Lunch",6,0,"*","*","*"
"Stamford Academy District","=""2820013""","Not Eligible For Lunch",8,0,"*","*","*"
"Stamford School District","=""1350011""","Eligible For Free Lunch",455,"*","*","*","*"
"Stamford School District","=""1350011""","Eligible For Reduced Lunch",155,"*","*","*","*"
"Stamford School District","=""1350011""","Not Eligible For Lunch",564,"*","*","*","*"
"Stonington School District","=""1370011""","Eligible For Free Lunch",17,0,"*","*","*"
"Stonington School District","=""1370011""","Eligible For Reduced Lunch",11,0,"*","*","*"
"Stonington School District","=""1370011""","Not Eligible For Lunch",153,"*","*","*","*"
"Stratford School District","=""1380011""","Eligible For Free Lunch",166,"*","*","*","*"
"Stratford School District","=""1380011""","Eligible For Reduced Lunch",78,0,0.0,10,12.8
"Stratford School District","=""1380011""","Not Eligible For Lunch",336,"*","*","*","*"
"Suffield School District","=""1390011""","Eligible For Free Lunch",13,"*","*","*","*"
"Suffield School District","=""1390011""","Eligible For Reduced Lunch",9,0,"*","*","*"
"Suffield School District","=""1390011""","Not Eligible For Lunch",184,0,0.0,8,4.3
"The Bridge Academy District","=""2690013""","Eligible For Free Lunch",29,0,0.0,6,20.7
"The Bridge Academy District","=""2690013""","Eligible For Reduced Lunch","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","Not Eligible For Lunch","*","*","*","*","*"
"The Gilbert School District","=""9020022""","Eligible For Free Lunch",23,0,0.0,"*","*"
"The Gilbert School District","=""9020022""","Eligible For Reduced Lunch",12,0,"*",0,"*"
"The Gilbert School District","=""9020022""","Not Eligible For Lunch",54,0,0.0,"*","*"
"Thomaston School District","=""1400011""","Eligible For Free Lunch",13,0,"*","*","*"
"Thomaston School District","=""1400011""","Eligible For Reduced Lunch",10,0,"*","*","*"
"Thomaston School District","=""1400011""","Not Eligible For Lunch",70,0,0.0,"*","*"
"Thompson School District","=""1410011""","Eligible For Free Lunch",21,0,0.0,"*","*"
