"Six-Year Graduation Rates, 2011-12"
"All Districts, English Learner Status"

"",,,,"Non-Graduates",,,
"Regional School District 12","=""2120012""","Non-ELL","*","*","*","*","*"
"Regional School District 12","=""2120012""","ELL","*","*","*","*","*"
"Regional School District 13","=""2130012""","Non-ELL",142,0,0.0,"*","*"
"Regional School District 14","=""2140012""","Non-ELL","*","*","*","*","*"
"Regional School District 14","=""2140012""","ELL","*","*","*","*","*"
"Regional School District 15","=""2150012""","Non-ELL","*","*","*","*","*"
"Regional School District 15","=""2150012""","ELL","*","*","*","*","*"
"Regional School District 16","=""2160012""","Non-ELL","*","*","*","*","*"
"Regional School District 16","=""2160012""","ELL","*","*","*","*","*"
"Regional School District 17","=""2170012""","Non-ELL",189,0,0.0,10,5.3
"Regional School District 18","=""2180012""","Non-ELL",104,0,0.0,"*","*"
"Regional School District 19","=""2190012""","Non-ELL","*","*","*","*","*"
"Regional School District 19","=""2190012""","ELL","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Non-ELL",443,0,0.0,"*","*"
"Rocky Hill School District","=""1190011""","Non-ELL","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","ELL","*","*","*","*","*"
"Seymour School District","=""1240011""","Non-ELL","*","*","*","*","*"
"Seymour School District","=""1240011""","ELL","*","*","*","*","*"
"Shelton School District","=""1260011""","Non-ELL",420,"*","*","*","*"
"Shelton School District","=""1260011""","ELL",6,0,"*",0,"*"
"Simsbury School District","=""1280011""","Non-ELL","*","*","*","*","*"
"Simsbury School District","=""1280011""","ELL","*","*","*","*","*"
"Somers School District","=""1290011""","Non-ELL","*","*","*","*","*"
"Somers School District","=""1290011""","ELL","*","*","*","*","*"
"South Windsor School District","=""1320011""","Non-ELL",379,"*","*","*","*"
"South Windsor School District","=""1320011""","ELL",6,0,"*",0,"*"
"Southington School District","=""1310011""","Non-ELL",487,"*","*","*","*"
"Southington School District","=""1310011""","ELL",7,0,"*",0,"*"
"Stafford School District","=""1340011""","Non-ELL",140,0,0.0,14,10.0
"Stamford Academy District","=""2820013""","Non-ELL","*","*","*","*","*"
"Stamford Academy District","=""2820013""","ELL","*","*","*","*","*"
"Stamford School District","=""1350011""","Non-ELL",1022,8,0.8,69,6.8
"Stamford School District","=""1350011""","ELL",152,0,0.0,39,25.7
"Stonington School District","=""1370011""","Non-ELL",181,"*","*","*","*"
"Stratford School District","=""1380011""","Non-ELL",558,7,1.3,"*","*"
"Stratford School District","=""1380011""","ELL",22,0,0.0,"*","*"
"Suffield School District","=""1390011""","Non-ELL",206,"*","*","*","*"
"The Bridge Academy District","=""2690013""","Non-ELL",41,0,0.0,8,19.5
"The Gilbert School District","=""9020022""","Non-ELL","*","*","*","*","*"
"The Gilbert School District","=""9020022""","ELL","*","*","*","*","*"
"Thomaston School District","=""1400011""","Non-ELL","*","*","*","*","*"
"Thomaston School District","=""1400011""","ELL","*","*","*","*","*"
"Thompson School District","=""1410011""","Non-ELL",101,0,0.0,11,10.9
"Tolland School District","=""1420011""","Non-ELL",231,0,0.0,"*","*"
"Torrington School District","=""1430011""","Non-ELL",288,"*","*","*","*"
"Torrington School District","=""1430011""","ELL",14,0,"*","*","*"
"Trumbull School District","=""1440011""","Non-ELL",533,"*","*","*","*"
"Trumbull School District","=""1440011""","ELL",9,0,"*","*","*"
"Unified School District #1","=""3360015""","Non-ELL",713,9,1.3,"*","*"
"Unified School District #1","=""3360015""","ELL",34,0,0.0,"*","*"
"Unified School District #2","=""3470015""","Non-ELL",32,"*","*",17,53.1
"Vernon School District","=""1460011""","Non-ELL",250,"*","*","*","*"
"Vernon School District","=""1460011""","ELL",11,0,"*","*","*"
"Wallingford School District","=""1480011""","Non-ELL",521,6,1.2,"*","*"
"Wallingford School District","=""1480011""","ELL",18,0,"*","*","*"
"Waterbury School District","=""1510011""","Non-ELL",1104,8,0.7,337,30.5
"Waterbury School District","=""1510011""","ELL",161,0,0.0,65,40.4
"Waterford School District","=""1520011""","Non-ELL","*","*","*","*","*"
"Waterford School District","=""1520011""","ELL","*","*","*","*","*"
"Watertown School District","=""1530011""","Non-ELL","*","*","*","*","*"
"Watertown School District","=""1530011""","ELL","*","*","*","*","*"
"West Hartford School District","=""1550011""","Non-ELL",717,"*","*","*","*"
"West Hartford School District","=""1550011""","ELL",35,0,0.0,"*","*"
"West Haven School District","=""1560011""","Non-ELL",360,"*","*","*","*"
"West Haven School District","=""1560011""","ELL",25,0,0.0,"*","*"
"Westbrook School District","=""1540011""","Non-ELL",82,0,0.0,"*","*"
"Weston School District","=""1570011""","Non-ELL",190,0,0.0,0,0.0
"Westport School District","=""1580011""","Non-ELL","*","*","*","*","*"
"Westport School District","=""1580011""","ELL","*","*","*","*","*"
"Wethersfield School District","=""1590011""","Non-ELL",280,"*","*","*","*"
"Wethersfield School District","=""1590011""","ELL",11,0,"*","*","*"
"Wilton School District","=""1610011""","Non-ELL","*","*","*","*","*"
"Wilton School District","=""1610011""","ELL","*","*","*","*","*"
"Windham School District","=""1630011""","Non-ELL",139,0,0.0,"*","*"
"Windham School District","=""1630011""","ELL",43,"*","*","*","*"
"Windsor Locks School District","=""1650011""","Non-ELL","*","*","*","*","*"
"Windsor Locks School District","=""1650011""","ELL","*","*","*","*","*"
"Windsor School District","=""1640011""","Non-ELL",311,"*","*","*","*"
"Windsor School District","=""1640011""","ELL",6,0,"*","*","*"
"Wolcott School District","=""1660011""","Non-ELL",219,0,0.0,9,4.1
"Woodstock Academy District","=""9030022""","Non-ELL","*","*","*","*","*"
"Woodstock Academy District","=""9030022""","ELL","*","*","*","*","*"

