"Six-Year Graduation Rates, 2010-11"
"All Districts, Free/Reduced Price Meal Eligibility"

"",,,,"Non-Graduates",,,
"Danbury School District","=""0340011""","Eligible For Free Lunch",180,"*","*","*","*"
"Danbury School District","=""0340011""","Eligible For Reduced Lunch",49,0,0.0,7,14.3
"Danbury School District","=""0340011""","Not Eligible For Lunch",527,"*","*","*","*"
"Darien School District","=""0350011""","Eligible For Free Lunch","*","*","*","*","*"
"Darien School District","=""0350011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Darien School District","=""0350011""","Not Eligible For Lunch",323,"*","*","*","*"
"Derby School District","=""0370011""","Eligible For Free Lunch",39,0,0.0,10,25.6
"Derby School District","=""0370011""","Eligible For Reduced Lunch",12,0,"*","*","*"
"Derby School District","=""0370011""","Not Eligible For Lunch",71,"*","*","*","*"
"East Granby School District","=""0400011""","Not Eligible For Lunch",76,0,0.0,"*","*"
"East Haddam School District","=""0410011""","Eligible For Free Lunch","*","*","*","*","*"
"East Haddam School District","=""0410011""","Eligible For Reduced Lunch","*","*","*","*","*"
"East Haddam School District","=""0410011""","Not Eligible For Lunch",88,0,0.0,6,6.8
"East Hampton School District","=""0420011""","Eligible For Free Lunch","*","*","*","*","*"
"East Hampton School District","=""0420011""","Eligible For Reduced Lunch","*","*","*","*","*"
"East Hampton School District","=""0420011""","Not Eligible For Lunch",130,"*","*","*","*"
"East Hartford School District","=""0430011""","Eligible For Free Lunch",246,"*","*","*","*"
"East Hartford School District","=""0430011""","Eligible For Reduced Lunch",72,"*","*","*","*"
"East Hartford School District","=""0430011""","Not Eligible For Lunch",276,"*","*","*","*"
"East Haven School District","=""0440011""","Eligible For Free Lunch",46,0,0.0,14,30.4
"East Haven School District","=""0440011""","Eligible For Reduced Lunch",22,0,0.0,"*","*"
"East Haven School District","=""0440011""","Not Eligible For Lunch",233,"*","*","*","*"
"East Lyme School District","=""0450011""","Eligible For Free Lunch","*","*","*","*","*"
"East Lyme School District","=""0450011""","Eligible For Reduced Lunch","*","*","*","*","*"
"East Lyme School District","=""0450011""","Not Eligible For Lunch",314,0,0.0,"*","*"
"East Windsor School District","=""0470011""","Eligible For Free Lunch","*","*","*","*","*"
"East Windsor School District","=""0470011""","Eligible For Reduced Lunch","*","*","*","*","*"
"East Windsor School District","=""0470011""","Not Eligible For Lunch",62,0,0.0,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Eligible For Free Lunch","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Eligible For Reduced Lunch","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Not Eligible For Lunch",45,0,0.0,12,26.7
"Ellington School District","=""0480011""","Eligible For Free Lunch","*","*","*","*","*"
"Ellington School District","=""0480011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Ellington School District","=""0480011""","Not Eligible For Lunch",174,0,0.0,6,3.4
"Enfield School District","=""0490011""","Eligible For Free Lunch",64,0,0.0,21,32.8
"Enfield School District","=""0490011""","Eligible For Reduced Lunch",29,0,0.0,"*","*"
"Enfield School District","=""0490011""","Not Eligible For Lunch",424,"*","*","*","*"
"Explorations District","=""2720013""","Eligible For Free Lunch","*","*","*","*","*"
"Explorations District","=""2720013""","Eligible For Reduced Lunch","*","*","*","*","*"
"Explorations District","=""2720013""","Not Eligible For Lunch",22,0,0.0,7,31.8
"Fairfield School District","=""0510011""","Eligible For Free Lunch",32,0,0.0,"*","*"
"Fairfield School District","=""0510011""","Eligible For Reduced Lunch",11,0,"*",0,"*"
"Fairfield School District","=""0510011""","Not Eligible For Lunch",610,"*","*","*","*"
"Farmington School District","=""0520011""","Eligible For Free Lunch",16,0,"*","*","*"
"Farmington School District","=""0520011""","Eligible For Reduced Lunch",10,0,"*","*","*"
"Farmington School District","=""0520011""","Not Eligible For Lunch",309,"*","*","*","*"
"Glastonbury School District","=""0540011""","Eligible For Free Lunch",17,0,"*","*","*"
"Glastonbury School District","=""0540011""","Eligible For Reduced Lunch",10,"*","*",0,"*"
"Glastonbury School District","=""0540011""","Not Eligible For Lunch",523,"*","*","*","*"
"Granby School District","=""0560011""","Eligible For Free Lunch","*","*","*","*","*"
"Granby School District","=""0560011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Granby School District","=""0560011""","Not Eligible For Lunch",187,0,0.0,"*","*"
"Greenwich School District","=""0570011""","Eligible For Free Lunch",40,"*","*","*","*"
"Greenwich School District","=""0570011""","Eligible For Reduced Lunch",24,0,0.0,"*","*"
"Greenwich School District","=""0570011""","Not Eligible For Lunch",568,"*","*","*","*"
"Griswold School District","=""0580011""","Eligible For Free Lunch",27,0,0.0,"*","*"
"Griswold School District","=""0580011""","Eligible For Reduced Lunch",8,0,"*","*","*"
"Griswold School District","=""0580011""","Not Eligible For Lunch",165,0,0.0,18,10.9
"Groton School District","=""0590011""","Eligible For Free Lunch",68,"*","*","*","*"
"Groton School District","=""0590011""","Eligible For Reduced Lunch",34,0,0.0,11,32.4
"Groton School District","=""0590011""","Not Eligible For Lunch",231,"*","*","*","*"
"Guilford School District","=""0600011""","Eligible For Free Lunch","*","*","*","*","*"
"Guilford School District","=""0600011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Guilford School District","=""0600011""","Not Eligible For Lunch",255,0,0.0,8,3.1
"Hamden School District","=""0620011""","Eligible For Free Lunch",120,"*","*","*","*"
"Hamden School District","=""0620011""","Eligible For Reduced Lunch",17,0,"*","*","*"
"Hamden School District","=""0620011""","Not Eligible For Lunch",442,"*","*","*","*"
"Hartford School District","=""0640011""","Eligible For Free Lunch",1383,8,0.6,431,31.2
"Hartford School District","=""0640011""","Eligible For Reduced Lunch",40,0,0.0,8,20.0
"Hartford School District","=""0640011""","Not Eligible For Lunch",167,0,0.0,23,13.8
"Killingly School District","=""0690011""","Eligible For Free Lunch",42,0,0.0,21,50.0
"Killingly School District","=""0690011""","Eligible For Reduced Lunch",14,0,"*","*","*"
"Killingly School District","=""0690011""","Not Eligible For Lunch",139,"*","*","*","*"
"Lebanon School District","=""0710011""","Eligible For Free Lunch",13,0,"*","*","*"
"Lebanon School District","=""0710011""","Eligible For Reduced Lunch",6,0,"*","*","*"
"Lebanon School District","=""0710011""","Not Eligible For Lunch",141,"*","*","*","*"
"Ledyard School District","=""0720011""","Eligible For Free Lunch",19,0,"*","*","*"
"Ledyard School District","=""0720011""","Eligible For Reduced Lunch",15,0,"*",0,"*"
"Ledyard School District","=""0720011""","Not Eligible For Lunch",197,"*","*","*","*"
"Lisbon School District","=""0730011""","Not Eligible For Lunch","*","*","*","*","*"
"Litchfield School District","=""0740011""","Eligible For Free Lunch","*","*","*","*","*"
"Litchfield School District","=""0740011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Litchfield School District","=""0740011""","Not Eligible For Lunch",88,0,0.0,"*","*"
"Madison School District","=""0760011""","Eligible For Free Lunch",9,0,"*","*","*"
"Madison School District","=""0760011""","Not Eligible For Lunch",308,0,0.0,"*","*"
"Manchester School District","=""0770011""","Eligible For Free Lunch",157,"*","*","*","*"
"Manchester School District","=""0770011""","Eligible For Reduced Lunch",37,"*","*","*","*"
"Manchester School District","=""0770011""","Not Eligible For Lunch",336,"*","*","*","*"
"Meriden School District","=""0800011""","Eligible For Free Lunch",324,"*","*","*","*"
"Meriden School District","=""0800011""","Eligible For Reduced Lunch",13,0,"*","*","*"
"Meriden School District","=""0800011""","Not Eligible For Lunch",280,"*","*","*","*"
"Middletown School District","=""0830011""","Eligible For Free Lunch",84,7,8.3,24,28.6
"Middletown School District","=""0830011""","Eligible For Reduced Lunch",24,"*","*","*","*"
"Middletown School District","=""0830011""","Not Eligible For Lunch",237,"*","*","*","*"
"Milford School District","=""0840011""","Eligible For Free Lunch",54,"*","*","*","*"
"Milford School District","=""0840011""","Eligible For Reduced Lunch",21,"*","*","*","*"
"Milford School District","=""0840011""","Not Eligible For Lunch",418,"*","*","*","*"
"Monroe School District","=""0850011""","Eligible For Free Lunch","*","*","*","*","*"
"Monroe School District","=""0850011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Monroe School District","=""0850011""","Not Eligible For Lunch",354,"*","*","*","*"
"Montville School District","=""0860011""","Eligible For Free Lunch",29,0,0.0,"*","*"
"Montville School District","=""0860011""","Eligible For Reduced Lunch",8,0,"*",0,"*"
"Montville School District","=""0860011""","Not Eligible For Lunch",168,"*","*","*","*"
"Naugatuck School District","=""0880011""","Eligible For Free Lunch",87,"*","*","*","*"
"Naugatuck School District","=""0880011""","Eligible For Reduced Lunch",32,"*","*","*","*"
"Naugatuck School District","=""0880011""","Not Eligible For Lunch",249,"*","*","*","*"
"New Britain School District","=""0890011""","Eligible For Free Lunch",424,"*","*",180,42.5
"New Britain School District","=""0890011""","Eligible For Reduced Lunch",71,"*","*","*","*"
"New Britain School District","=""0890011""","Not Eligible For Lunch",248,0,0.0,"*","*"
"New Canaan School District","=""0900011""","Eligible For Reduced Lunch","*","*","*","*","*"
"New Canaan School District","=""0900011""","Not Eligible For Lunch","*","*","*","*","*"
"New Fairfield School District","=""0910011""","Eligible For Free Lunch","*","*","*","*","*"
"New Fairfield School District","=""0910011""","Eligible For Reduced Lunch","*","*","*","*","*"
"New Fairfield School District","=""0910011""","Not Eligible For Lunch",230,0,0.0,10,4.3
"New Haven School District","=""0930011""","Eligible For Free Lunch",929,9,1.0,304,32.7
"New Haven School District","=""0930011""","Eligible For Reduced Lunch",72,0,0.0,12,16.7
"New Haven School District","=""0930011""","Not Eligible For Lunch",424,8,1.9,91,21.5
"New London School District","=""0950011""","Eligible For Free Lunch",141,"*","*","*","*"
"New London School District","=""0950011""","Eligible For Reduced Lunch",31,"*","*","*","*"
"New London School District","=""0950011""","Not Eligible For Lunch",91,"*","*","*","*"
"New Milford School District","=""0960011""","Eligible For Free Lunch",25,"*","*","*","*"
"New Milford School District","=""0960011""","Eligible For Reduced Lunch",12,0,"*","*","*"
"New Milford School District","=""0960011""","Not Eligible For Lunch",362,0,0.0,31,8.6
"Newington School District","=""0940011""","Eligible For Free Lunch",47,"*","*","*","*"
"Newington School District","=""0940011""","Eligible For Reduced Lunch",19,0,"*","*","*"
"Newington School District","=""0940011""","Not Eligible For Lunch",346,"*","*",24,6.9
"Newtown School District","=""0970011""","Eligible For Free Lunch","*","*","*","*","*"
"Newtown School District","=""0970011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Newtown School District","=""0970011""","Not Eligible For Lunch",433,0,0.0,16,3.7
"North Branford School District","=""0990011""","Eligible For Free Lunch",12,0,"*","*","*"
"North Branford School District","=""0990011""","Eligible For Reduced Lunch",6,0,"*","*","*"
"North Branford School District","=""0990011""","Not Eligible For Lunch",178,"*","*","*","*"
"North Haven School District","=""1010011""","Eligible For Free Lunch",30,"*","*","*","*"
"North Haven School District","=""1010011""","Eligible For Reduced Lunch",9,0,"*",0,"*"
"North Haven School District","=""1010011""","Not Eligible For Lunch",268,"*","*","*","*"
"North Stonington School District","=""1020011""","Eligible For Free Lunch",6,0,"*","*","*"
"North Stonington School District","=""1020011""","Eligible For Reduced Lunch",6,0,"*","*","*"
"North Stonington School District","=""1020011""","Not Eligible For Lunch",55,0,0.0,"*","*"
"Norwalk School District","=""1030011""","Eligible For Free Lunch",211,0,0.0,47,22.3
"Norwalk School District","=""1030011""","Eligible For Reduced Lunch",52,0,0.0,"*","*"
"Norwalk School District","=""1030011""","Not Eligible For Lunch",627,"*","*","*","*"
"Norwich Free Academy District","=""9010022""","Eligible For Free Lunch",115,"*","*","*","*"
"Norwich Free Academy District","=""9010022""","Eligible For Reduced Lunch",38,0,0.0,"*","*"
"Norwich Free Academy District","=""9010022""","Not Eligible For Lunch",466,"*","*",58,12.4
"Norwich School District","=""1040011""","Eligible For Free Lunch",19,0,"*",11,"*"
"Norwich School District","=""1040011""","Eligible For Reduced Lunch",6,0,"*","*","*"
"Norwich School District","=""1040011""","Not Eligible For Lunch",16,"*","*","*","*"
"Old Saybrook School District","=""1060011""","Eligible For Free Lunch","*","*","*","*","*"
"Old Saybrook School District","=""1060011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Old Saybrook School District","=""1060011""","Not Eligible For Lunch",115,"*","*","*","*"
"Oxford School District","=""1080011""","Eligible For Free Lunch","*","*","*","*","*"
"Oxford School District","=""1080011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Oxford School District","=""1080011""","Not Eligible For Lunch",149,"*","*","*","*"
"Plainfield School District","=""1090011""","Eligible For Free Lunch",31,"*","*","*","*"
"Plainfield School District","=""1090011""","Eligible For Reduced Lunch",16,0,"*","*","*"
"Plainfield School District","=""1090011""","Not Eligible For Lunch",183,0,0.0,13,7.1
"Plainville School District","=""1100011""","Eligible For Free Lunch",15,0,"*","*","*"
"Plainville School District","=""1100011""","Eligible For Reduced Lunch",13,0,"*",0,"*"
"Plainville School District","=""1100011""","Not Eligible For Lunch",205,"*","*","*","*"
"Plymouth School District","=""1110011""","Eligible For Free Lunch",9,0,"*","*","*"
"Plymouth School District","=""1110011""","Eligible For Reduced Lunch",7,0,"*",0,"*"
"Plymouth School District","=""1110011""","Not Eligible For Lunch",123,0,0.0,"*","*"
"Portland School District","=""1130011""","Eligible For Free Lunch",12,0,"*","*","*"
"Portland School District","=""1130011""","Not Eligible For Lunch",85,0,0.0,"*","*"
"Putnam School District","=""1160011""","Eligible For Free Lunch",22,"*","*","*","*"
"Putnam School District","=""1160011""","Eligible For Reduced Lunch",6,"*","*","*","*"
"Putnam School District","=""1160011""","Not Eligible For Lunch",46,0,0.0,"*","*"
"Regional School District 01","=""2010012""","Eligible For Free Lunch","*","*","*","*","*"
"Regional School District 01","=""2010012""","Eligible For Reduced Lunch","*","*","*","*","*"
"Regional School District 01","=""2010012""","Not Eligible For Lunch",121,0,0.0,14,11.6
"Regional School District 04","=""2040012""","Eligible For Free Lunch","*","*","*","*","*"
"Regional School District 04","=""2040012""","Eligible For Reduced Lunch","*","*","*","*","*"
"Regional School District 04","=""2040012""","Not Eligible For Lunch",157,"*","*","*","*"
"Regional School District 05","=""2050012""","Eligible For Free Lunch","*","*","*","*","*"
"Regional School District 05","=""2050012""","Eligible For Reduced Lunch","*","*","*","*","*"
"Regional School District 05","=""2050012""","Not Eligible For Lunch",395,0,0.0,18,4.6
"Regional School District 06","=""2060012""","Eligible For Free Lunch","*","*","*","*","*"
"Regional School District 06","=""2060012""","Eligible For Reduced Lunch","*","*","*","*","*"
"Regional School District 06","=""2060012""","Not Eligible For Lunch",93,0,0.0,"*","*"
"Regional School District 07","=""2070012""","Eligible For Free Lunch","*","*","*","*","*"
"Regional School District 07","=""2070012""","Eligible For Reduced Lunch","*","*","*","*","*"
"Regional School District 07","=""2070012""","Not Eligible For Lunch",192,"*","*","*","*"
"Regional School District 08","=""2080012""","Eligible For Free Lunch","*","*","*","*","*"
"Regional School District 08","=""2080012""","Eligible For Reduced Lunch","*","*","*","*","*"
"Regional School District 08","=""2080012""","Not Eligible For Lunch",255,"*","*","*","*"
"Regional School District 09","=""2090012""","Eligible For Free Lunch","*","*","*","*","*"
"Regional School District 09","=""2090012""","Not Eligible For Lunch","*","*","*","*","*"
"Regional School District 10","=""2100012""","Eligible For Free Lunch",7,0,"*",0,"*"
"Regional School District 10","=""2100012""","Not Eligible For Lunch",168,"*","*","*","*"
"Regional School District 11","=""2110012""","Eligible For Free Lunch","*","*","*","*","*"
"Regional School District 11","=""2110012""","Eligible For Reduced Lunch","*","*","*","*","*"
"Regional School District 11","=""2110012""","Not Eligible For Lunch",29,0,0.0,"*","*"
"Regional School District 12","=""2120012""","Eligible For Free Lunch","*","*","*","*","*"
"Regional School District 12","=""2120012""","Eligible For Reduced Lunch","*","*","*","*","*"
"Regional School District 12","=""2120012""","Not Eligible For Lunch",90,0,0.0,12,13.3
"Regional School District 13","=""2130012""","Eligible For Free Lunch","*","*","*","*","*"
"Regional School District 13","=""2130012""","Not Eligible For Lunch","*","*","*","*","*"
"Regional School District 14","=""2140012""","Eligible For Free Lunch",12,0,"*","*","*"
"Regional School District 14","=""2140012""","Eligible For Reduced Lunch",7,"*","*","*","*"
"Regional School District 14","=""2140012""","Not Eligible For Lunch",199,"*","*","*","*"
"Regional School District 15","=""2150012""","Eligible For Free Lunch",11,0,"*","*","*"
"Regional School District 15","=""2150012""","Eligible For Reduced Lunch",9,0,"*","*","*"
"Regional School District 15","=""2150012""","Not Eligible For Lunch",368,"*","*","*","*"
"Regional School District 16","=""2160012""","Eligible For Free Lunch",18,0,"*","*","*"
"Regional School District 16","=""2160012""","Eligible For Reduced Lunch",7,"*","*","*","*"
"Regional School District 16","=""2160012""","Not Eligible For Lunch",173,"*","*","*","*"
"Regional School District 17","=""2170012""","Eligible For Free Lunch","*","*","*","*","*"
"Regional School District 17","=""2170012""","Eligible For Reduced Lunch","*","*","*","*","*"
"Regional School District 17","=""2170012""","Not Eligible For Lunch",174,0,0.0,8,4.6
"Regional School District 18","=""2180012""","Eligible For Free Lunch","*","*","*","*","*"
"Regional School District 18","=""2180012""","Eligible For Reduced Lunch","*","*","*","*","*"
"Regional School District 18","=""2180012""","Not Eligible For Lunch",131,"*","*","*","*"
"Regional School District 19","=""2190012""","Eligible For Free Lunch",19,"*","*","*","*"
"Regional School District 19","=""2190012""","Eligible For Reduced Lunch",6,0,"*","*","*"
"Regional School District 19","=""2190012""","Not Eligible For Lunch",259,"*","*","*","*"
"Ridgefield School District","=""1180011""","Eligible For Free Lunch","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Not Eligible For Lunch",422,"*","*","*","*"
"Rocky Hill School District","=""1190011""","Eligible For Free Lunch","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Not Eligible For Lunch",167,0,0.0,12,7.2
"Seymour School District","=""1240011""","Eligible For Free Lunch",28,0,0.0,"*","*"
"Seymour School District","=""1240011""","Eligible For Reduced Lunch",9,0,"*","*","*"
"Seymour School District","=""1240011""","Not Eligible For Lunch",152,0,0.0,12,7.9
"Shelton School District","=""1260011""","Eligible For Free Lunch",40,"*","*","*","*"
"Shelton School District","=""1260011""","Eligible For Reduced Lunch",20,0,0.0,"*","*"
"Shelton School District","=""1260011""","Not Eligible For Lunch",336,"*","*","*","*"
"Simsbury School District","=""1280011""","Eligible For Free Lunch",13,0,"*","*","*"
"Simsbury School District","=""1280011""","Eligible For Reduced Lunch",6,0,"*",0,"*"
"Simsbury School District","=""1280011""","Not Eligible For Lunch",340,"*","*","*","*"
"Somers School District","=""1290011""","Eligible For Free Lunch","*","*","*","*","*"
"Somers School District","=""1290011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Somers School District","=""1290011""","Not Eligible For Lunch",138,0,0.0,"*","*"
"South Windsor School District","=""1320011""","Eligible For Free Lunch",16,"*","*","*","*"
"South Windsor School District","=""1320011""","Eligible For Reduced Lunch",11,0,"*","*","*"
"South Windsor School District","=""1320011""","Not Eligible For Lunch",398,"*","*","*","*"
"Southington School District","=""1310011""","Eligible For Free Lunch",26,"*","*","*","*"
"Southington School District","=""1310011""","Eligible For Reduced Lunch",14,0,"*",0,"*"
"Southington School District","=""1310011""","Not Eligible For Lunch",501,"*","*","*","*"
"Stafford School District","=""1340011""","Eligible For Free Lunch",12,0,"*","*","*"
"Stafford School District","=""1340011""","Eligible For Reduced Lunch",10,0,"*","*","*"
"Stafford School District","=""1340011""","Not Eligible For Lunch",113,0,0.0,14,12.4
"Stamford Academy District","=""2820013""","Eligible For Free Lunch",36,"*","*","*","*"
"Stamford Academy District","=""2820013""","Eligible For Reduced Lunch","*","*","*","*","*"
"Stamford Academy District","=""2820013""","Not Eligible For Lunch","*","*","*","*","*"
"Stamford School District","=""1350011""","Eligible For Free Lunch",359,"*","*","*","*"
"Stamford School District","=""1350011""","Eligible For Reduced Lunch",110,"*","*","*","*"
"Stamford School District","=""1350011""","Not Eligible For Lunch",716,"*","*","*","*"
"Stonington School District","=""1370011""","Eligible For Free Lunch","*","*","*","*","*"
"Stonington School District","=""1370011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Stonington School District","=""1370011""","Not Eligible For Lunch",190,"*","*","*","*"
"Stratford School District","=""1380011""","Eligible For Free Lunch",117,"*","*","*","*"
"Stratford School District","=""1380011""","Eligible For Reduced Lunch",55,0,0.0,"*","*"
"Stratford School District","=""1380011""","Not Eligible For Lunch",401,"*","*","*","*"
"Suffield School District","=""1390011""","Eligible For Free Lunch","*","*","*","*","*"
"Suffield School District","=""1390011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Suffield School District","=""1390011""","Not Eligible For Lunch",204,0,0.0,"*","*"
"The Bridge Academy District","=""2690013""","Eligible For Free Lunch",18,0,"*","*","*"
"The Bridge Academy District","=""2690013""","Eligible For Reduced Lunch","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","Not Eligible For Lunch","*","*","*","*","*"
"The Gilbert School District","=""9020022""","Eligible For Free Lunch",10,0,"*","*","*"
"The Gilbert School District","=""9020022""","Eligible For Reduced Lunch",8,0,"*","*","*"
"The Gilbert School District","=""9020022""","Not Eligible For Lunch",51,0,0.0,"*","*"
"Thomaston School District","=""1400011""","Eligible For Free Lunch",7,0,"*","*","*"
"Thomaston School District","=""1400011""","Eligible For Reduced Lunch",7,"*","*","*","*"
"Thomaston School District","=""1400011""","Not Eligible For Lunch",90,"*","*","*","*"
"Thompson School District","=""1410011""","Eligible For Free Lunch","*","*","*","*","*"
"Thompson School District","=""1410011""","Eligible For Reduced Lunch","*","*","*","*","*"
"Thompson School District","=""1410011""","Not Eligible For Lunch",79,0,0.0,"*","*"
"Tolland School District","=""1420011""","Eligible For Free Lunch","*","*","*","*","*"
"Tolland School District","=""1420011""","Not Eligible For Lunch","*","*","*","*","*"
"Torrington School District","=""1430011""","Eligible For Free Lunch",55,0,0.0,19,34.5
"Torrington School District","=""1430011""","Eligible For Reduced Lunch",17,0,"*","*","*"
"Torrington School District","=""1430011""","Not Eligible For Lunch",212,"*","*","*","*"
"Trumbull School District","=""1440011""","Eligible For Free Lunch",13,0,"*",0,"*"
"Trumbull School District","=""1440011""","Eligible For Reduced Lunch",9,0,"*",0,"*"
"Trumbull School District","=""1440011""","Not Eligible For Lunch",481,"*","*","*","*"
"Unified School District #1","=""3360015""","Eligible For Free Lunch",569,"*","*",545,95.8
"Unified School District #1","=""3360015""","Eligible For Reduced Lunch",25,0,0.0,"*","*"
"Unified School District #1","=""3360015""","Not Eligible For Lunch",146,"*","*","*","*"
"Unified School District #2","=""3470015""","Eligible For Free Lunch",24,"*","*","*","*"
