"Six-Year Graduation Rates, Trend"
"All Districts, Gender"

"Groton School District","Male",16.1,12.4,16.1,"*","*","*"
"Guilford School District","Female","*","*","*","*","*","*"
"Guilford School District","Male","*","*","*","*","*","*"
"Hamden School District","Female",11.8,8.6,5.7,"*","*","*"
"Hamden School District","Male",9.6,9.3,9.0,"*","*","*"
"Hartford School District","Female",28.2,21.6,19.6,"*",1.2,"*"
"Hartford School District","Male",29.9,25.8,22.9,"*",1.0,"*"
"Killingly School District","Female",21.1,12.2,11.8,"*","*","*"
"Killingly School District","Male",27.9,16.8,22.1,"*","*","*"
"Learn","Female","N/A","N/A","*","N/A","N/A","*"
"Learn","Male","N/A","N/A","*","N/A","N/A","*"
"Lebanon School District","Female","*","*","*","*","*","*"
"Lebanon School District","Male","*","*","*","*","*","*"
"Ledyard School District","Female",5.1,"*","*","*","*","*"
"Ledyard School District","Male",7.9,"*","*","*","*","*"
"Lisbon School District","Female","*","*","*","*","*","*"
"Lisbon School District","Male","*","*","*","*","*","*"
"Litchfield School District","Female","*","*","*","*","*","*"
"Litchfield School District","Male","*","*","*","*","*","*"
"Madison School District","Female","*","*","*","*","*","*"
"Madison School District","Male","*","*","*","*","*","*"
"Manchester School District","Female",20.9,15.9,16.7,"*","*","*"
"Manchester School District","Male",21.0,21.7,15.7,"*","*","*"
"Meriden School District","Female",21.5,23.5,20.0,"*","*",2.2
"Meriden School District","Male",23.3,23.4,25.2,"*","*",2.0
"Middletown School District","Female",10.6,14.9,9.0,3.9,"*","*"
"Middletown School District","Male",18.7,12.4,15.5,3.6,"*","*"
"Milford School District","Female",5.7,5.5,3.5,"*","*",3.5
"Milford School District","Male",6.6,8.1,7.5,"*","*",4.9
"Monroe School District","Female","*","*","*","*","*","*"
"Monroe School District","Male","*","*","*","*","*","*"
"Montville School District","Female",14.0,8.4,7.5,"*","*","*"
"Montville School District","Male",9.8,14.9,8.4,"*","*","*"
"Naugatuck School District","Female",14.2,8.3,12.5,"*","*","*"
"Naugatuck School District","Male",12.4,16.5,15.7,"*","*","*"
"New Britain School District","Female",38.3,28.3,28.5,"*","*","*"
"New Britain School District","Male",35.4,30.7,31.6,"*","*","*"
"New Canaan School District","Female","*","*","*","*","*","*"
"New Canaan School District","Male","*","*","*","*","*","*"
"New Fairfield School District","Female","*","*","*","*","*","*"
"New Fairfield School District","Male","*","*","*","*","*","*"
"New Haven School District","Female",27.7,19.1,17.9,"*",0.8,"*"
"New Haven School District","Male",29.5,27.2,25.9,"*",1.0,"*"
"New London School District","Female",31.9,26.0,28.7,"*","*","*"
"New London School District","Male",23.6,29.6,28.1,"*","*","*"
"New Milford School District","Female",7.5,4.4,7.7,"*","*","*"
"New Milford School District","Male",12.3,8.1,9.2,"*","*","*"
"Newington School District","Female",6.3,"*",4.2,"*","*","*"
"Newington School District","Male",10.1,"*",9.7,"*","*","*"
"Newtown School District","Female",4.1,"*","*","*","*","*"
"Newtown School District","Male",3.5,"*","*","*","*","*"
"North Branford School District","Female","*","*","*","*","*","*"
"North Branford School District","Male","*","*","*","*","*","*"
"North Haven School District","Female",7.2,4.1,4.6,"*","*","*"
"North Haven School District","Male",14.2,4.2,8.1,"*","*","*"
"North Stonington School District","Female","*","*","*","*","*","*"
"North Stonington School District","Male","*","*","*","*","*","*"
"Norwalk School District","Female",11.6,8.4,11.5,"*","*","*"
"Norwalk School District","Male",12.2,15.5,13.2,"*","*","*"
"Norwich Free Academy District","Female",13.3,9.7,10.7,"*","*",1.9
"Norwich Free Academy District","Male",16.1,14.6,10.5,"*","*",5.6
"Norwich School District","Female",50.0,60.6,"N/A","*","*","N/A"
"Norwich School District","Male",64.0,57.1,"N/A","*","*","N/A"
"Old Saybrook School District","Female","*","*","*","*","*","*"
"Old Saybrook School District","Male","*","*","*","*","*","*"
"Oxford School District","Female","*","*","*","*","*","*"
"Oxford School District","Male","*","*","*","*","*","*"
"Plainfield School District","Female",10.2,7.5,7.1,"*","*","*"
"Plainfield School District","Male",9.7,11.1,10.0,"*","*","*"
"Plainville School District","Female",8.5,"*","*","*","*","*"
"Plainville School District","Male",9.6,"*","*","*","*","*"
"Plymouth School District","Female","*","*",9.5,"*","*","*"
"Plymouth School District","Male","*","*",9.4,"*","*","*"
"Portland School District","Female",15.2,"*","*","*","*","*"
"Portland School District","Male",13.7,"*","*","*","*","*"
"Putnam School District","Female","*","*","*","*","*","*"
"Putnam School District","Male","*","*","*","*","*","*"
"Regional School District 01","Female",9.0,"*","*","*","*","*"
"Regional School District 01","Male",16.9,"*","*","*","*","*"
"Regional School District 04","Female",12.2,"*","*","*","*","*"
"Regional School District 04","Male",8.2,"*","*","*","*","*"
"Regional School District 05","Female",3.2,"*","*","*","*","*"
"Regional School District 05","Male",7.6,"*","*","*","*","*"
"Regional School District 06","Female","*","*","*","*","*","*"
"Regional School District 06","Male","*","*","*","*","*","*"
"Regional School District 07","Female","*","*","*","*","*","*"
"Regional School District 07","Male","*","*","*","*","*","*"
"Regional School District 08","Female",7.0,"*","*","*","*","*"
"Regional School District 08","Male",13.0,"*","*","*","*","*"
"Regional School District 09","Female","*","*","*","*","*","*"
"Regional School District 09","Male","*","*","*","*","*","*"
"Regional School District 10","Female","*","*","*","*","*","*"
"Regional School District 10","Male","*","*","*","*","*","*"
"Regional School District 11","Female","*","*","*","*","*","*"
"Regional School District 11","Male","*","*","*","*","*","*"
"Regional School District 12","Female","*","*","*","*","*","*"
"Regional School District 12","Male","*","*","*","*","*","*"
"Regional School District 13","Female","*","*","*","*","*","*"
"Regional School District 13","Male","*","*","*","*","*","*"
"Regional School District 14","Female","*","*","*","*","*","*"
"Regional School District 14","Male","*","*","*","*","*","*"
"Regional School District 15","Female",4.7,"*","*","*","*","*"
"Regional School District 15","Male",4.1,"*","*","*","*","*"
"Regional School District 16","Female",6.1,"*","*","*","*","*"
"Regional School District 16","Male",9.1,"*","*","*","*","*"
"Regional School District 17","Female","*","*","*","*","*","*"
"Regional School District 17","Male","*","*","*","*","*","*"
"Regional School District 18","Female","*","*","*","*","*","*"
"Regional School District 18","Male","*","*","*","*","*","*"
"Regional School District 19","Female",9.8,5.6,"*","*","*","*"
"Regional School District 19","Male",9.9,7.9,"*","*","*","*"
"Ridgefield School District","Female","*","*","*","*","*","*"
"Ridgefield School District","Male","*","*","*","*","*","*"
"Rocky Hill School District","Female",6.3,"*","*","*","*","*"
"Rocky Hill School District","Male",8.6,"*","*","*","*","*"
"Seymour School District","Female",9.9,"*","*","*","*","*"
"Seymour School District","Male",16.3,"*","*","*","*","*"
"Shelton School District","Female",5.5,5.5,6.8,"*","*","*"
"Shelton School District","Male",6.7,4.8,4.9,"*","*","*"
"Simsbury School District","Female","*","*","*","*","*","*"
"Simsbury School District","Male","*","*","*","*","*","*"
"Somers School District","Female","*","*","*","*","*","*"
"Somers School District","Male","*","*","*","*","*","*"
"South Windsor School District","Female",3.2,"*","*","*","*","*"
"South Windsor School District","Male",9.2,"*","*","*","*","*"
"Southington School District","Female",3.6,3.1,3.2,"*","*","*"
"Southington School District","Male",5.0,3.4,6.3,"*","*","*"
"Stafford School District","Female",8.8,"*","*","*","*","*"
"Stafford School District","Male",17.9,"*","*","*","*","*"
"Stamford Academy District","Female","*","*","*","*","*","*"
"Stamford Academy District","Male","*","*","*","*","*","*"
"Stamford School District","Female",8.1,8.0,7.9,"*","*","*"
"Stamford School District","Male",11.3,10.4,7.2,"*","*","*"
"Stonington School District","Female","*","*","*","*","*","*"
"Stonington School District","Male","*","*","*","*","*","*"
"Stratford School District","Female",5.5,7.0,3.4,"*","*","*"
"Stratford School District","Male",9.4,11.2,7.7,"*","*","*"
"Suffield School District","Female","*","*","*","*","*","*"
"Suffield School District","Male","*","*","*","*","*","*"
"The Bridge Academy District","Female","*","*","*","*","*","*"
"The Bridge Academy District","Male","*","*","*","*","*","*"
"The Gilbert School District","Female","*","*",15.9,"*","*","*"
"The Gilbert School District","Male","*","*",18.6,"*","*","*"
"Thomaston School District","Female","*","*","*","*","*","*"
"Thomaston School District","Male","*","*","*","*","*","*"
"Thompson School District","Female","*","*","*","*","*","*"
"Thompson School District","Male","*","*","*","*","*","*"
"Tolland School District","Female","*","*","*","*","*","*"
"Tolland School District","Male","*","*","*","*","*","*"
"Torrington School District","Female",14.1,16.3,5.9,"*","*","*"
"Torrington School District","Male",17.9,15.5,11.5,"*","*","*"
"Trumbull School District","Female","*","*","*","*","*","*"
"Trumbull School District","Male","*","*","*","*","*","*"
"Unified School District #1","Female",100.0,97.1,91.2,"*","*","*"
"Unified School District #1","Male",95.2,95.1,88.2,"*","*","*"
"Unified School District #2","Female","*","*","*","*","*","*"
"Unified School District #2","Male","*","*","*","*","*","*"
"Vernon School District","Female",15.4,11.8,11.1,"*","*","*"
"Vernon School District","Male",14.1,13.6,17.9,"*","*","*"
"Wallingford School District","Female",7.6,3.3,5.0,"*","*","*"
"Wallingford School District","Male",10.3,9.0,7.7,"*","*","*"
"Waterbury School District","Female",26.9,30.5,25.6,"*","*","*"
"Waterbury School District","Male",33.5,33.1,33.7,"*","*","*"
"Waterford School District","Female",5.6,6.6,"*","*","*","*"
"Waterford School District","Male",7.8,5.0,"*","*","*","*"
"Watertown School District","Female","*",4.9,5.1,"*","*","*"
"Watertown School District","Male","*",6.3,10.5,"*","*","*"
"West Hartford School District","Female",5.9,2.1,2.4,"*","*","*"
"West Hartford School District","Male",4.8,5.6,4.9,"*","*","*"
"West Haven School District","Female",25.9,19.7,19.7,"*","*","*"
"West Haven School District","Male",28.9,27.8,31.5,"*","*","*"
"Westbrook School District","Female","*","*","*","*","*","*"
"Westbrook School District","Male","*","*","*","*","*","*"
"Weston School District","Female","*","*","*","*","*","*"
"Weston School District","Male","*","*","*","*","*","*"
"Westport School District","Female","*","*","*","*","*","*"
"Westport School District","Male","*","*","*","*","*","*"
"Wethersfield School District","Female",5.9,4.7,"*","*","*","*"
"Wethersfield School District","Male",5.3,7.0,"*","*","*","*"
"Wilton School District","Female","*","*","*","*","*","*"
"Wilton School District","Male","*","*","*","*","*","*"
"Windham School District","Female",29.5,17.3,12.4,"*","*","*"
"Windham School District","Male",27.9,25.7,16.5,"*","*","*"
"Windsor Locks School District","Female","*","*","*","*","*","*"
"Windsor Locks School District","Male","*","*","*","*","*","*"
"Windsor School District","Female",8.8,8.4,5.9,"*","*","*"
"Windsor School District","Male",11.6,8.6,10.2,"*","*","*"
"Wolcott School District","Female","*","*","*","*","*","*"
"Wolcott School District","Male","*","*","*","*","*","*"
"Woodstock Academy District","Female",4.5,4.1,"*","*","*","*"
"Woodstock Academy District","Male",5.6,4.3,"*","*","*","*"

