"Six-Year Graduation Rates, Trend"
"All Districts, High Needs Status"

"Glastonbury School District","Non-High Needs","*","*","*","*","*","*"
"Granby School District","High Needs","*","*","*","*","*","*"
"Granby School District","Non-High Needs","*","*","*","*","*","*"
"Greenwich School District","High Needs","*",5.3,"*","*","*","*"
"Greenwich School District","Non-High Needs","*",3.1,"*","*","*","*"
"Griswold School District","High Needs",38.0,"*","*","*","*","*"
"Griswold School District","Non-High Needs",8.0,"*","*","*","*","*"
"Groton School District","High Needs",30.3,22.1,20.7,"*","*","*"
"Groton School District","Non-High Needs",8.9,9.8,7.8,"*","*","*"
"Guilford School District","High Needs","*","*",10.5,"*","*","*"
"Guilford School District","Non-High Needs","*","*",2.7,"*","*","*"
"Hamden School District","High Needs",18.5,13.2,11.6,"*","*","*"
"Hamden School District","Non-High Needs",6.9,4.4,3.1,"*","*","*"
"Hartford School District","High Needs",30.8,"*",23.1,"*","*","*"
"Hartford School District","Non-High Needs",12.2,"*",4.7,"*","*","*"
"Killingly School District","High Needs",38.0,20.8,24.4,"*","*","*"
"Killingly School District","Non-High Needs",16.1,7.1,7.3,"*","*","*"
"Learn","High Needs","N/A","N/A","*","N/A","N/A","*"
"Learn","Non-High Needs","N/A","N/A","*","N/A","N/A","*"
"Lebanon School District","High Needs","*","*","*","*","*","*"
"Lebanon School District","Non-High Needs","*","*","*","*","*","*"
"Ledyard School District","High Needs","*",11.1,"*","*","*","*"
"Ledyard School District","Non-High Needs","*",3.8,"*","*","*","*"
"Lisbon School District","High Needs","*","*","*","*","*","*"
"Lisbon School District","Non-High Needs","N/A","*","*","N/A","*","*"
"Litchfield School District","High Needs","*","*","*","*","*","*"
"Litchfield School District","Non-High Needs","*","*","*","*","*","*"
"Madison School District","High Needs","*","*","*","*","*","*"
"Madison School District","Non-High Needs","*","*","*","*","*","*"
"Manchester School District","High Needs",33.5,24.8,22.1,"*","*","*"
"Manchester School District","Non-High Needs",10.2,8.6,7.4,"*","*","*"
"Meriden School District","High Needs",30.4,29.4,29.0,"*","*","*"
"Meriden School District","Non-High Needs",10.2,9.3,6.3,"*","*","*"
"Middletown School District","High Needs",25.9,19.5,16.2,"*","*","*"
"Middletown School District","Non-High Needs",7.1,7.0,7.9,"*","*","*"
"Milford School District","High Needs",10.9,"*","*","*","*","*"
"Milford School District","Non-High Needs",4.4,"*","*","*","*","*"
"Monroe School District","High Needs","*","*","*","*","*","*"
"Monroe School District","Non-High Needs","*","*","*","*","*","*"
"Montville School District","High Needs",12.3,"*","*","*","*","*"
"Montville School District","Non-High Needs",11.5,"*","*","*","*","*"
"Naugatuck School District","High Needs",22.3,19.9,19.3,"*","*","*"
"Naugatuck School District","Non-High Needs",7.3,5.3,8.3,"*","*","*"
"New Britain School District","High Needs",40.3,34.3,32.7,"*","*","*"
"New Britain School District","Non-High Needs",27.7,9.3,14.7,"*","*","*"
"New Canaan School District","High Needs","*","*","*","*","*","*"
"New Canaan School District","Non-High Needs","*","*","*","*","*","*"
"New Fairfield School District","High Needs","*","*","*","*","*","*"
"New Fairfield School District","Non-High Needs","*","*","*","*","*","*"
"New Haven School District","High Needs",31.1,23.2,21.7,"*","*","*"
"New Haven School District","Non-High Needs",20.8,17.7,20.5,"*","*","*"
"New London School District","High Needs",31.1,"*","*","*","*","*"
"New London School District","Non-High Needs",17.8,"*","*","*","*","*"
"New Milford School District","High Needs",22.6,13.0,16.5,"*","*","*"
"New Milford School District","Non-High Needs",6.7,3.9,5.3,"*","*","*"
"Newington School District","High Needs",15.5,8.7,15.0,"*","*","*"
"Newington School District","Non-High Needs",6.0,4.3,2.8,"*","*","*"
"Newtown School District","High Needs","*","*","*","*","*","*"
"Newtown School District","Non-High Needs","*","*","*","*","*","*"
"North Branford School District","High Needs","*","*","*","*","*","*"
"North Branford School District","Non-High Needs","*","*","*","*","*","*"
"North Haven School District","High Needs",11.3,"*",14.3,"*","*","*"
"North Haven School District","Non-High Needs",10.2,"*",2.8,"*","*","*"
"North Stonington School District","High Needs","*","*","*","*","*","*"
"North Stonington School District","Non-High Needs","*","*","*","*","*","*"
"Norwalk School District","High Needs",17.1,17.5,18.9,"*","*","*"
"Norwalk School District","Non-High Needs",8.3,6.0,4.9,"*","*","*"
"Norwich Free Academy District","High Needs",19.5,19.8,17.5,"*","*","*"
"Norwich Free Academy District","Non-High Needs",12.0,6.9,4.2,"*","*","*"
"Norwich School District","High Needs",53.1,"*","N/A","*","*","N/A"
"Norwich School District","Non-High Needs",77.8,"*","N/A","*","*","N/A"
"Old Saybrook School District","High Needs","*","*","*","*","*","*"
"Old Saybrook School District","Non-High Needs","*","*","*","*","*","*"
"Oxford School District","High Needs","*","*","*","*","*","*"
"Oxford School District","Non-High Needs","*","*","*","*","*","*"
"Plainfield School District","High Needs",18.3,"*","*","*","*","*"
"Plainfield School District","Non-High Needs",6.3,"*","*","*","*","*"
"Plainville School District","High Needs",16.7,"*","*","*","*","*"
"Plainville School District","Non-High Needs",6.7,"*","*","*","*","*"
"Plymouth School District","High Needs","*","*",12.8,"*","*","*"
"Plymouth School District","Non-High Needs","*","*",7.5,"*","*","*"
"Portland School District","High Needs","*","*","*","*","*","*"
"Portland School District","Non-High Needs","*","*","*","*","*","*"
"Putnam School District","High Needs","*","*","*","*","*","*"
"Putnam School District","Non-High Needs","*","*","*","*","*","*"
"Regional School District 01","High Needs",19.4,"*","*","*","*","*"
"Regional School District 01","Non-High Needs",11.2,"*","*","*","*","*"
"Regional School District 04","High Needs",29.4,"*","*","*","*","*"
"Regional School District 04","Non-High Needs",5.1,"*","*","*","*","*"
"Regional School District 05","High Needs",10.5,"*","*","*","*","*"
"Regional School District 05","Non-High Needs",4.8,"*","*","*","*","*"
"Regional School District 06","High Needs","*","*","*","*","*","*"
"Regional School District 06","Non-High Needs","*","*","*","*","*","*"
"Regional School District 07","High Needs","*","*","*","*","*","*"
"Regional School District 07","Non-High Needs","*","*","*","*","*","*"
"Regional School District 08","High Needs",21.6,10.9,9.8,"*","*","*"
"Regional School District 08","Non-High Needs",8.3,2.5,3.6,"*","*","*"
"Regional School District 09","High Needs","*","*","*","*","*","*"
"Regional School District 09","Non-High Needs","*","*","*","*","*","*"
"Regional School District 10","High Needs","*","*","*","*","*","*"
"Regional School District 10","Non-High Needs","*","*","*","*","*","*"
"Regional School District 11","High Needs","*","*","*","*","*","*"
"Regional School District 11","Non-High Needs","*","*","*","*","*","*"
"Regional School District 12","High Needs","*","*","*","*","*","*"
"Regional School District 12","Non-High Needs","*","*","*","*","*","*"
"Regional School District 13","High Needs","*","*","*","*","*","*"
"Regional School District 13","Non-High Needs","*","*","*","*","*","*"
"Regional School District 14","High Needs","*","*","*","*","*","*"
"Regional School District 14","Non-High Needs","*","*","*","*","*","*"
"Regional School District 15","High Needs","*","*","*","*","*","*"
"Regional School District 15","Non-High Needs","*","*","*","*","*","*"
"Regional School District 16","High Needs","*","*","*","*","*","*"
"Regional School District 16","Non-High Needs","*","*","*","*","*","*"
"Regional School District 17","High Needs","*","*","*","*","*","*"
"Regional School District 17","Non-High Needs","*","*","*","*","*","*"
"Regional School District 18","High Needs","*","*","*","*","*","*"
"Regional School District 18","Non-High Needs","*","*","*","*","*","*"
"Regional School District 19","High Needs",15.1,11.5,"*","*","*","*"
"Regional School District 19","Non-High Needs",8.7,4.7,"*","*","*","*"
"Ridgefield School District","High Needs","*","*","*","*","*","*"
"Ridgefield School District","Non-High Needs","*","*","*","*","*","*"
"Rocky Hill School District","High Needs","*","*","*","*","*","*"
"Rocky Hill School District","Non-High Needs","*","*","*","*","*","*"
"Seymour School District","High Needs",31.9,"*","*","*","*","*"
"Seymour School District","Non-High Needs",7.0,"*","*","*","*","*"
"Shelton School District","High Needs",11.8,13.7,"*","*","*","*"
"Shelton School District","Non-High Needs",4.5,2.5,"*","*","*","*"
"Simsbury School District","High Needs","*","*","*","*","*","*"
"Simsbury School District","Non-High Needs","*","*","*","*","*","*"
"Somers School District","High Needs","*","*","*","*","*","*"
"Somers School District","Non-High Needs","*","*","*","*","*","*"
"South Windsor School District","High Needs",15.3,"*","*","*","*","*"
"South Windsor School District","Non-High Needs",4.8,"*","*","*","*","*"
"Southington School District","High Needs",8.6,7.2,13.7,"*","*","*"
"Southington School District","Non-High Needs",3.3,1.7,1.9,"*","*","*"
"Stafford School District","High Needs",18.8,10.9,"*","*","*","*"
"Stafford School District","Non-High Needs",11.7,9.4,"*","*","*","*"
"Stamford Academy District","High Needs","*","*","*","*","*","*"
"Stamford Academy District","Non-High Needs","*","*","*","*","*","*"
"Stamford School District","High Needs",13.7,12.5,11.6,"*","*","*"
"Stamford School District","Non-High Needs",6.2,4.4,1.8,"*","*","*"
"Stonington School District","High Needs","*","*","*","*","*","*"
"Stonington School District","Non-High Needs","*","*","*","*","*","*"
"Stratford School District","High Needs",10.8,14.7,8.3,"*","*","*"
"Stratford School District","Non-High Needs",5.1,3.7,2.9,"*","*","*"
"Suffield School District","High Needs","*","*","*","*","*","*"
"Suffield School District","Non-High Needs","*","*","*","*","*","*"
"The Bridge Academy District","High Needs","*","*","*","*","*","*"
"The Bridge Academy District","Non-High Needs","*","N/A","*","*","N/A","*"
"The Gilbert School District","High Needs","*","*","*","*","*","*"
"The Gilbert School District","Non-High Needs","*","*","*","*","*","*"
"Thomaston School District","High Needs","*","*","*","*","*","*"
"Thomaston School District","Non-High Needs","*","*","*","*","*","*"
"Thompson School District","High Needs","*","*","*","*","*","*"
"Thompson School District","Non-High Needs","*","*","*","*","*","*"
"Tolland School District","High Needs","*","*","*","*","*","*"
"Tolland School District","Non-High Needs","*","*","*","*","*","*"
"Torrington School District","High Needs",30.2,26.4,"*","*","*","*"
"Torrington School District","Non-High Needs",9.0,5.8,"*","*","*","*"
"Trumbull School District","High Needs","*","*","*","*","*","*"
"Trumbull School District","Non-High Needs","*","*","*","*","*","*"
"Unified School District #1","High Needs",95.6,95.3,88.5,"*","*","*"
"Unified School District #1","Non-High Needs",96.1,95.0,85.7,"*","*","*"
"Unified School District #2","High Needs","*","*","*","*","*","*"
"Unified School District #2","Non-High Needs","*","*","*","*","*","*"
"Vernon School District","High Needs",24.1,20.4,23.9,"*","*","*"
"Vernon School District","Non-High Needs",10.8,7.2,5.6,"*","*","*"
"Wallingford School District","High Needs",15.2,17.9,11.8,"*","*","*"
"Wallingford School District","Non-High Needs",7.4,1.5,3.9,"*","*","*"
"Waterbury School District","High Needs",33.7,33.3,31.8,"*","*","*"
"Waterbury School District","Non-High Needs",20.3,22.2,13.5,"*","*","*"
"Waterford School District","High Needs","*","*","*","*","*","*"
"Waterford School District","Non-High Needs","*","*","*","*","*","*"
"Watertown School District","High Needs",19.2,"*",17.2,"*","*","*"
"Watertown School District","Non-High Needs",4.6,"*",3.3,"*","*","*"
"West Hartford School District","High Needs",13.3,9.1,8.1,"*","*","*"
"West Hartford School District","Non-High Needs",2.5,1.4,1.3,"*","*","*"
"West Haven School District","High Needs",35.7,28.2,31.3,"*","*","*"
"West Haven School District","Non-High Needs",19.0,14.6,10.1,"*","*","*"
"Westbrook School District","High Needs","*","*","*","*","*","*"
"Westbrook School District","Non-High Needs","*","*","*","*","*","*"
"Weston School District","High Needs","*","*","*","*","*","*"
"Weston School District","Non-High Needs","*","*","*","*","*","*"
"Westport School District","High Needs","*","*","*","*","*","*"
"Westport School District","Non-High Needs","*","*","*","*","*","*"
"Wethersfield School District","High Needs",12.7,12.3,"*","*","*","*"
"Wethersfield School District","Non-High Needs",3.7,3.3,"*","*","*","*"
"Wilton School District","High Needs","*","*","*","*","*","*"
"Wilton School District","Non-High Needs","*","*","*","*","*","*"
"Windham School District","High Needs",38.5,"*","*","*","*","*"
"Windham School District","Non-High Needs",12.4,"*","*","*","*","*"
"Windsor Locks School District","High Needs","*","*","*","*","*","*"
"Windsor Locks School District","Non-High Needs","*","*","*","*","*","*"
"Windsor School District","High Needs",13.9,15.6,12.4,"*","*","*"
"Windsor School District","Non-High Needs",8.4,3.7,4.3,"*","*","*"
"Wolcott School District","High Needs","*","*","*","*","*","*"
"Wolcott School District","Non-High Needs","*","*","*","*","*","*"
"Woodstock Academy District","High Needs","*","*","*","*","*","*"
"Woodstock Academy District","Non-High Needs","*","*","*","*","*","*"

