"Six-Year Graduation Rates, 2012-13"
"All Districts, Free/Reduced Price Meal Eligibility"

"",,,,"Graduates",
"Colchester School District","=""0280011""","Eligible For Reduced Lunch",14,"*","*"
"Colchester School District","=""0280011""","Not Eligible For Lunch",220,214,97.3
"Common Ground High School District","=""2680013""","Eligible For Free Lunch",20,"*","*"
"Common Ground High School District","=""2680013""","Eligible For Reduced Lunch",8,"*","*"
"Common Ground High School District","=""2680013""","Not Eligible For Lunch",10,10,"*"
"Connecticut Technical High School System","=""9000016""","Eligible For Free Lunch",883,847,95.9
"Connecticut Technical High School System","=""9000016""","Eligible For Reduced Lunch",369,356,96.5
"Connecticut Technical High School System","=""9000016""","Not Eligible For Lunch",1221,1197,98.0
"Coventry School District","=""0320011""","Eligible For Free Lunch",21,"*","*"
"Coventry School District","=""0320011""","Eligible For Reduced Lunch",7,"*","*"
"Coventry School District","=""0320011""","Not Eligible For Lunch",110,103,93.6
"Cromwell School District","=""0330011""","Eligible For Free Lunch",21,"*","*"
"Cromwell School District","=""0330011""","Eligible For Reduced Lunch",7,"*","*"
"Cromwell School District","=""0330011""","Not Eligible For Lunch",112,"*","*"
"Danbury School District","=""0340011""","Eligible For Free Lunch",249,189,75.9
"Danbury School District","=""0340011""","Eligible For Reduced Lunch",90,83,92.2
"Danbury School District","=""0340011""","Not Eligible For Lunch",435,390,89.7
"Darien School District","=""0350011""","Eligible For Free Lunch","*","*","*"
"Darien School District","=""0350011""","Eligible For Reduced Lunch","*","*","*"
"Darien School District","=""0350011""","Not Eligible For Lunch",310,302,97.4
"Department of Mental Health and Addiction Services","=""3370015""","Eligible For Free Lunch","*","*","*"
"Department of Mental Health and Addiction Services","=""3370015""","Not Eligible For Lunch","*","*","*"
"Derby School District","=""0370011""","Eligible For Free Lunch",39,29,74.4
"Derby School District","=""0370011""","Eligible For Reduced Lunch",10,10,"*"
"Derby School District","=""0370011""","Not Eligible For Lunch",35,32,91.4
"East Granby School District","=""0400011""","Eligible For Free Lunch","*","*","*"
"East Granby School District","=""0400011""","Not Eligible For Lunch","*","*","*"
"East Haddam School District","=""0410011""","Eligible For Free Lunch","*","*","*"
"East Haddam School District","=""0410011""","Eligible For Reduced Lunch","*","*","*"
"East Haddam School District","=""0410011""","Not Eligible For Lunch",88,88,100.0
"East Hampton School District","=""0420011""","Eligible For Free Lunch",11,9,"*"
"East Hampton School District","=""0420011""","Eligible For Reduced Lunch",8,"*","*"
"East Hampton School District","=""0420011""","Not Eligible For Lunch",113,"*","*"
"East Hartford School District","=""0430011""","Eligible For Free Lunch",285,232,81.4
"East Hartford School District","=""0430011""","Eligible For Reduced Lunch",106,93,87.7
"East Hartford School District","=""0430011""","Not Eligible For Lunch",153,136,88.9
"East Haven School District","=""0440011""","Eligible For Free Lunch",81,51,63.0
"East Haven School District","=""0440011""","Eligible For Reduced Lunch",42,34,81.0
"East Haven School District","=""0440011""","Not Eligible For Lunch",123,102,82.9
"East Lyme School District","=""0450011""","Eligible For Free Lunch","*","*","*"
"East Lyme School District","=""0450011""","Eligible For Reduced Lunch","*","*","*"
"East Lyme School District","=""0450011""","Not Eligible For Lunch",286,278,97.2
"East Windsor School District","=""0470011""","Eligible For Free Lunch",18,13,"*"
"East Windsor School District","=""0470011""","Eligible For Reduced Lunch",19,"*","*"
"East Windsor School District","=""0470011""","Not Eligible For Lunch",55,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Eligible For Free Lunch",21,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Eligible For Reduced Lunch",8,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Not Eligible For Lunch",44,37,84.1
"Ellington School District","=""0480011""","Eligible For Free Lunch",14,"*","*"
"Ellington School District","=""0480011""","Eligible For Reduced Lunch",6,"*","*"
"Ellington School District","=""0480011""","Not Eligible For Lunch",178,172,96.6
"Elm City College Preparatory School District","=""2890013""","Eligible For Free Lunch",10,"*","*"
"Elm City College Preparatory School District","=""2890013""","Eligible For Reduced Lunch","*","*","*"
"Elm City College Preparatory School District","=""2890013""","Not Eligible For Lunch","*","*","*"
"Enfield School District","=""0490011""","Eligible For Free Lunch",78,57,73.1
"Enfield School District","=""0490011""","Eligible For Reduced Lunch",55,50,90.9
"Enfield School District","=""0490011""","Not Eligible For Lunch",310,296,95.5
"Explorations District","=""2720013""","Eligible For Free Lunch","*","*","*"
"Explorations District","=""2720013""","Eligible For Reduced Lunch","*","*","*"
"Explorations District","=""2720013""","Not Eligible For Lunch",20,"*","*"
"Fairfield School District","=""0510011""","Eligible For Free Lunch",72,60,83.3
"Fairfield School District","=""0510011""","Eligible For Reduced Lunch",38,36,94.7
"Fairfield School District","=""0510011""","Not Eligible For Lunch",595,574,96.5
"Farmington School District","=""0520011""","Eligible For Free Lunch",18,"*","*"
"Farmington School District","=""0520011""","Eligible For Reduced Lunch",15,"*","*"
"Farmington School District","=""0520011""","Not Eligible For Lunch",292,288,98.6
"Glastonbury School District","=""0540011""","Eligible For Free Lunch",23,"*","*"
"Glastonbury School District","=""0540011""","Eligible For Reduced Lunch",10,"*","*"
"Glastonbury School District","=""0540011""","Not Eligible For Lunch",518,509,98.3
"Granby School District","=""0560011""","Eligible For Free Lunch","*","*","*"
"Granby School District","=""0560011""","Eligible For Reduced Lunch","*","*","*"
"Granby School District","=""0560011""","Not Eligible For Lunch",178,175,98.3
"Greenwich School District","=""0570011""","Eligible For Free Lunch",64,"*","*"
"Greenwich School District","=""0570011""","Eligible For Reduced Lunch",28,"*","*"
"Greenwich School District","=""0570011""","Not Eligible For Lunch",597,588,98.5
"Griswold School District","=""0580011""","Eligible For Free Lunch",38,"*","*"
"Griswold School District","=""0580011""","Eligible For Reduced Lunch",21,"*","*"
"Griswold School District","=""0580011""","Not Eligible For Lunch",110,103,93.6
"Groton School District","=""0590011""","Eligible For Free Lunch",86,"*","*"
"Groton School District","=""0590011""","Eligible For Reduced Lunch",31,"*","*"
"Groton School District","=""0590011""","Not Eligible For Lunch",212,187,88.2
"Guilford School District","=""0600011""","Eligible For Free Lunch",10,"*","*"
"Guilford School District","=""0600011""","Eligible For Reduced Lunch",10,"*","*"
"Guilford School District","=""0600011""","Not Eligible For Lunch",259,247,95.4
"Hamden School District","=""0620011""","Eligible For Free Lunch",122,98,80.3
"Hamden School District","=""0620011""","Eligible For Reduced Lunch",56,53,94.6
"Hamden School District","=""0620011""","Not Eligible For Lunch",270,254,94.1
"Hartford School District","=""0640011""","Eligible For Free Lunch",1163,860,73.9
"Hartford School District","=""0640011""","Eligible For Reduced Lunch",85,"*","*"
"Hartford School District","=""0640011""","Not Eligible For Lunch",192,"*","*"
"Killingly School District","=""0690011""","Eligible For Free Lunch",76,52,68.4
"Killingly School District","=""0690011""","Eligible For Reduced Lunch",35,27,77.1
"Killingly School District","=""0690011""","Not Eligible For Lunch",112,99,88.4
"Learn","=""2450014""","Eligible For Free Lunch",24,24,100.0
"Learn","=""2450014""","Eligible For Reduced Lunch","*","*","*"
"Learn","=""2450014""","Not Eligible For Lunch","*","*","*"
"Lebanon School District","=""0710011""","Eligible For Free Lunch",15,"*","*"
"Lebanon School District","=""0710011""","Eligible For Reduced Lunch",11,"*","*"
"Lebanon School District","=""0710011""","Not Eligible For Lunch",92,88,95.7
"Ledyard School District","=""0720011""","Eligible For Free Lunch",40,"*","*"
"Ledyard School District","=""0720011""","Eligible For Reduced Lunch",14,"*","*"
"Ledyard School District","=""0720011""","Not Eligible For Lunch",175,168,96.0
"Lisbon School District","=""0730011""","Eligible For Free Lunch","*","*","*"
"Lisbon School District","=""0730011""","Eligible For Reduced Lunch","*","*","*"
"Lisbon School District","=""0730011""","Not Eligible For Lunch","*","*","*"
"Litchfield School District","=""0740011""","Eligible For Free Lunch","*","*","*"
"Litchfield School District","=""0740011""","Eligible For Reduced Lunch","*","*","*"
"Litchfield School District","=""0740011""","Not Eligible For Lunch",77,"*","*"
"Madison School District","=""0760011""","Eligible For Free Lunch",6,6,"*"
"Madison School District","=""0760011""","Eligible For Reduced Lunch",6,6,"*"
"Madison School District","=""0760011""","Not Eligible For Lunch",303,303,100.0
"Manchester School District","=""0770011""","Eligible For Free Lunch",186,139,74.7
"Manchester School District","=""0770011""","Eligible For Reduced Lunch",57,45,78.9
"Manchester School District","=""0770011""","Not Eligible For Lunch",227,206,90.7
"Meriden School District","=""0800011""","Eligible For Free Lunch",318,212,66.7
"Meriden School District","=""0800011""","Eligible For Reduced Lunch",97,75,77.3
"Meriden School District","=""0800011""","Not Eligible For Lunch",210,184,87.6
"Middletown School District","=""0830011""","Eligible For Free Lunch",139,106,76.3
"Middletown School District","=""0830011""","Eligible For Reduced Lunch",41,39,95.1
"Middletown School District","=""0830011""","Not Eligible For Lunch",194,177,91.2
"Milford School District","=""0840011""","Eligible For Free Lunch",90,"*","*"
"Milford School District","=""0840011""","Eligible For Reduced Lunch",55,"*","*"
"Milford School District","=""0840011""","Not Eligible For Lunch",379,358,94.5
"Monroe School District","=""0850011""","Eligible For Free Lunch",22,"*","*"
"Monroe School District","=""0850011""","Eligible For Reduced Lunch",20,20,100.0
"Monroe School District","=""0850011""","Not Eligible For Lunch",268,"*","*"
"Montville School District","=""0860011""","Eligible For Free Lunch",44,"*","*"
"Montville School District","=""0860011""","Eligible For Reduced Lunch",19,"*","*"
"Montville School District","=""0860011""","Not Eligible For Lunch",124,116,93.5
"Naugatuck School District","=""0880011""","Eligible For Free Lunch",109,81,74.3
"Naugatuck School District","=""0880011""","Eligible For Reduced Lunch",46,38,82.6
"Naugatuck School District","=""0880011""","Not Eligible For Lunch",177,155,87.6
"New Britain School District","=""0890011""","Eligible For Free Lunch",432,272,63.0
"New Britain School District","=""0890011""","Eligible For Reduced Lunch",88,69,78.4
"New Britain School District","=""0890011""","Not Eligible For Lunch",125,100,80.0
"New Canaan School District","=""0900011""","Eligible For Free Lunch","*","*","*"
"New Canaan School District","=""0900011""","Eligible For Reduced Lunch","*","*","*"
"New Canaan School District","=""0900011""","Not Eligible For Lunch",337,332,98.5
"New Fairfield School District","=""0910011""","Eligible For Free Lunch",18,"*","*"
"New Fairfield School District","=""0910011""","Eligible For Reduced Lunch",15,"*","*"
"New Fairfield School District","=""0910011""","Not Eligible For Lunch",225,"*","*"
"New Haven School District","=""0930011""","Eligible For Free Lunch",903,674,74.6
"New Haven School District","=""0930011""","Eligible For Reduced Lunch",190,168,88.4
"New Haven School District","=""0930011""","Not Eligible For Lunch",211,170,80.6
"New London School District","=""0950011""","Eligible For Free Lunch",247,176,71.3
"New London School District","=""0950011""","Eligible For Reduced Lunch","*","*","*"
"New London School District","=""0950011""","Not Eligible For Lunch","*","*","*"
"New Milford School District","=""0960011""","Eligible For Free Lunch",38,"*","*"
"New Milford School District","=""0960011""","Eligible For Reduced Lunch",24,"*","*"
"New Milford School District","=""0960011""","Not Eligible For Lunch",328,298,90.9
"Newington School District","=""0940011""","Eligible For Free Lunch",59,"*","*"
"Newington School District","=""0940011""","Eligible For Reduced Lunch",34,"*","*"
"Newington School District","=""0940011""","Not Eligible For Lunch",282,264,93.6
"Newtown School District","=""0970011""","Eligible For Free Lunch",21,"*","*"
"Newtown School District","=""0970011""","Eligible For Reduced Lunch",14,"*","*"
"Newtown School District","=""0970011""","Not Eligible For Lunch",435,421,96.8
"North Branford School District","=""0990011""","Eligible For Free Lunch",20,"*","*"
"North Branford School District","=""0990011""","Eligible For Reduced Lunch",12,10,"*"
"North Branford School District","=""0990011""","Not Eligible For Lunch",138,"*","*"
"North Haven School District","=""1010011""","Eligible For Free Lunch",52,36,69.2
"North Haven School District","=""1010011""","Eligible For Reduced Lunch",17,17,"*"
"North Haven School District","=""1010011""","Not Eligible For Lunch",242,232,95.9
"North Stonington School District","=""1020011""","Eligible For Free Lunch","*","*","*"
"North Stonington School District","=""1020011""","Eligible For Reduced Lunch","*","*","*"
"North Stonington School District","=""1020011""","Not Eligible For Lunch",37,"*","*"
"Norwalk School District","=""1030011""","Eligible For Free Lunch",271,213,78.6
"Norwalk School District","=""1030011""","Eligible For Reduced Lunch",86,75,87.2
"Norwalk School District","=""1030011""","Not Eligible For Lunch",422,395,93.6
"Norwich Free Academy District","=""9010022""","Eligible For Free Lunch",175,"*","*"
"Norwich Free Academy District","=""9010022""","Eligible For Reduced Lunch",42,"*","*"
"Norwich Free Academy District","=""9010022""","Not Eligible For Lunch",369,336,91.1
"Old Saybrook School District","=""1060011""","Eligible For Free Lunch",15,"*","*"
"Old Saybrook School District","=""1060011""","Eligible For Reduced Lunch",8,"*","*"
"Old Saybrook School District","=""1060011""","Not Eligible For Lunch",116,111,95.7
"Oxford School District","=""1080011""","Eligible For Free Lunch","*","*","*"
"Oxford School District","=""1080011""","Eligible For Reduced Lunch","*","*","*"
"Oxford School District","=""1080011""","Not Eligible For Lunch",142,138,97.2
"Plainfield School District","=""1090011""","Eligible For Free Lunch",49,"*","*"
"Plainfield School District","=""1090011""","Eligible For Reduced Lunch",23,"*","*"
"Plainfield School District","=""1090011""","Not Eligible For Lunch",126,116,92.1
"Plainville School District","=""1100011""","Eligible For Free Lunch",53,46,86.8
"Plainville School District","=""1100011""","Eligible For Reduced Lunch",10,8,"*"
"Plainville School District","=""1100011""","Not Eligible For Lunch",144,133,92.4
"Plymouth School District","=""1110011""","Eligible For Free Lunch",29,22,75.9
"Plymouth School District","=""1110011""","Eligible For Reduced Lunch",11,9,"*"
"Plymouth School District","=""1110011""","Not Eligible For Lunch",87,81,93.1
"Portland School District","=""1130011""","Eligible For Free Lunch","*","*","*"
"Portland School District","=""1130011""","Eligible For Reduced Lunch","*","*","*"
"Portland School District","=""1130011""","Not Eligible For Lunch",75,"*","*"
"Putnam School District","=""1160011""","Eligible For Free Lunch",39,"*","*"
"Putnam School District","=""1160011""","Eligible For Reduced Lunch",11,"*","*"
"Putnam School District","=""1160011""","Not Eligible For Lunch",47,44,93.6
"Regional School District 01","=""2010012""","Eligible For Free Lunch",13,"*","*"
"Regional School District 01","=""2010012""","Eligible For Reduced Lunch",17,"*","*"
"Regional School District 01","=""2010012""","Not Eligible For Lunch",79,"*","*"
"Regional School District 04","=""2040012""","Eligible For Free Lunch",17,14,"*"
"Regional School District 04","=""2040012""","Eligible For Reduced Lunch",8,"*","*"
"Regional School District 04","=""2040012""","Not Eligible For Lunch",137,"*","*"
"Regional School District 05","=""2050012""","Eligible For Free Lunch",10,"*","*"
"Regional School District 05","=""2050012""","Eligible For Reduced Lunch",8,"*","*"
"Regional School District 05","=""2050012""","Not Eligible For Lunch",376,366,97.3
"Regional School District 06","=""2060012""","Eligible For Free Lunch","*","*","*"
"Regional School District 06","=""2060012""","Eligible For Reduced Lunch","*","*","*"
"Regional School District 06","=""2060012""","Not Eligible For Lunch",86,"*","*"
"Regional School District 07","=""2070012""","Eligible For Free Lunch","*","*","*"
"Regional School District 07","=""2070012""","Eligible For Reduced Lunch","*","*","*"
"Regional School District 07","=""2070012""","Not Eligible For Lunch",175,169,96.6
"Regional School District 08","=""2080012""","Eligible For Free Lunch",15,"*","*"
"Regional School District 08","=""2080012""","Eligible For Reduced Lunch",13,"*","*"
"Regional School District 08","=""2080012""","Not Eligible For Lunch",257,243,94.6
"Regional School District 09","=""2090012""","Eligible For Free Lunch","*","*","*"
"Regional School District 09","=""2090012""","Eligible For Reduced Lunch","*","*","*"
"Regional School District 09","=""2090012""","Not Eligible For Lunch",229,222,96.9
"Regional School District 10","=""2100012""","Eligible For Free Lunch","*","*","*"
"Regional School District 10","=""2100012""","Eligible For Reduced Lunch","*","*","*"
"Regional School District 10","=""2100012""","Not Eligible For Lunch",177,170,96.0
"Regional School District 11","=""2110012""","Eligible For Free Lunch","*","*","*"
"Regional School District 11","=""2110012""","Eligible For Reduced Lunch","*","*","*"
"Regional School District 11","=""2110012""","Not Eligible For Lunch",31,28,90.3
"Regional School District 12","=""2120012""","Eligible For Free Lunch","*","*","*"
"Regional School District 12","=""2120012""","Eligible For Reduced Lunch","*","*","*"
"Regional School District 12","=""2120012""","Not Eligible For Lunch",80,74,92.5
"Regional School District 13","=""2130012""","Eligible For Free Lunch","*","*","*"
"Regional School District 13","=""2130012""","Eligible For Reduced Lunch","*","*","*"
"Regional School District 13","=""2130012""","Not Eligible For Lunch",155,146,94.2
"Regional School District 14","=""2140012""","Eligible For Free Lunch",12,"*","*"
"Regional School District 14","=""2140012""","Eligible For Reduced Lunch",11,"*","*"
"Regional School District 14","=""2140012""","Not Eligible For Lunch",177,171,96.6
"Regional School District 15","=""2150012""","Eligible For Free Lunch",11,9,"*"
"Regional School District 15","=""2150012""","Eligible For Reduced Lunch",6,6,"*"
"Regional School District 15","=""2150012""","Not Eligible For Lunch",302,296,98.0
"Regional School District 16","=""2160012""","Eligible For Free Lunch",26,"*","*"
"Regional School District 16","=""2160012""","Eligible For Reduced Lunch",15,"*","*"
"Regional School District 16","=""2160012""","Not Eligible For Lunch",145,140,96.6
"Regional School District 17","=""2170012""","Eligible For Free Lunch","*","*","*"
"Regional School District 17","=""2170012""","Eligible For Reduced Lunch","*","*","*"
"Regional School District 17","=""2170012""","Not Eligible For Lunch",153,149,97.4
"Regional School District 18","=""2180012""","Eligible For Free Lunch","*","*","*"
"Regional School District 18","=""2180012""","Eligible For Reduced Lunch","*","*","*"
"Regional School District 18","=""2180012""","Not Eligible For Lunch",102,"*","*"
"Regional School District 19","=""2190012""","Eligible For Free Lunch",46,"*","*"
"Regional School District 19","=""2190012""","Eligible For Reduced Lunch",18,"*","*"
"Regional School District 19","=""2190012""","Not Eligible For Lunch",250,235,94.0
"Ridgefield School District","=""1180011""","Eligible For Free Lunch",9,"*","*"
"Ridgefield School District","=""1180011""","Eligible For Reduced Lunch",6,"*","*"
"Ridgefield School District","=""1180011""","Not Eligible For Lunch",399,394,98.7
"Rocky Hill School District","=""1190011""","Eligible For Free Lunch",13,"*","*"
"Rocky Hill School District","=""1190011""","Eligible For Reduced Lunch",8,"*","*"
"Rocky Hill School District","=""1190011""","Not Eligible For Lunch",155,149,96.1
"Seymour School District","=""1240011""","Eligible For Free Lunch",37,27,73.0
"Seymour School District","=""1240011""","Eligible For Reduced Lunch",18,13,"*"
"Seymour School District","=""1240011""","Not Eligible For Lunch",125,120,96.0
"Shelton School District","=""1260011""","Eligible For Free Lunch",71,"*","*"
"Shelton School District","=""1260011""","Eligible For Reduced Lunch",32,"*","*"
"Shelton School District","=""1260011""","Not Eligible For Lunch",292,285,97.6
"Simsbury School District","=""1280011""","Eligible For Free Lunch",22,"*","*"
"Simsbury School District","=""1280011""","Eligible For Reduced Lunch",11,"*","*"
"Simsbury School District","=""1280011""","Not Eligible For Lunch",371,364,98.1
"Somers School District","=""1290011""","Eligible For Free Lunch","*","*","*"
"Somers School District","=""1290011""","Eligible For Reduced Lunch","*","*","*"
"Somers School District","=""1290011""","Not Eligible For Lunch",137,"*","*"
"South Windsor School District","=""1320011""","Eligible For Free Lunch",30,"*","*"
"South Windsor School District","=""1320011""","Eligible For Reduced Lunch",10,"*","*"
"South Windsor School District","=""1320011""","Not Eligible For Lunch",345,337,97.7
"Southington School District","=""1310011""","Eligible For Free Lunch",41,"*","*"
"Southington School District","=""1310011""","Eligible For Reduced Lunch",21,"*","*"
"Southington School District","=""1310011""","Not Eligible For Lunch",426,415,97.4
"Stafford School District","=""1340011""","Eligible For Free Lunch",24,"*","*"
"Stafford School District","=""1340011""","Eligible For Reduced Lunch",15,"*","*"
"Stafford School District","=""1340011""","Not Eligible For Lunch",90,85,94.4
"Stamford Academy District","=""2820013""","Eligible For Free Lunch",31,18,58.1
"Stamford Academy District","=""2820013""","Eligible For Reduced Lunch","*","*","*"
"Stamford Academy District","=""2820013""","Not Eligible For Lunch","*","*","*"
"Stamford School District","=""1350011""","Eligible For Free Lunch",473,412,87.1
"Stamford School District","=""1350011""","Eligible For Reduced Lunch",116,105,90.5
"Stamford School District","=""1350011""","Not Eligible For Lunch",622,595,95.7
"Stonington School District","=""1370011""","Eligible For Free Lunch","*","*","*"
"Stonington School District","=""1370011""","Eligible For Reduced Lunch","*","*","*"
"Stonington School District","=""1370011""","Not Eligible For Lunch",176,169,96.0
"Stratford School District","=""1380011""","Eligible For Free Lunch",148,132,89.2
"Stratford School District","=""1380011""","Eligible For Reduced Lunch",85,80,94.1
"Stratford School District","=""1380011""","Not Eligible For Lunch",322,308,95.7
"Suffield School District","=""1390011""","Eligible For Free Lunch",17,"*","*"
"Suffield School District","=""1390011""","Eligible For Reduced Lunch",17,"*","*"
"Suffield School District","=""1390011""","Not Eligible For Lunch",184,"*","*"
"The Bridge Academy District","=""2690013""","Eligible For Free Lunch",26,26,100.0
"The Bridge Academy District","=""2690013""","Eligible For Reduced Lunch","*","*","*"
"The Bridge Academy District","=""2690013""","Not Eligible For Lunch","*","*","*"
"The Gilbert School District","=""9020022""","Eligible For Free Lunch",24,17,70.8
"The Gilbert School District","=""9020022""","Eligible For Reduced Lunch",13,"*","*"
"The Gilbert School District","=""9020022""","Not Eligible For Lunch",50,"*","*"
"Thomaston School District","=""1400011""","Eligible For Free Lunch",13,"*","*"
"Thomaston School District","=""1400011""","Eligible For Reduced Lunch",9,9,"*"
"Thomaston School District","=""1400011""","Not Eligible For Lunch",56,"*","*"
"Thompson School District","=""1410011""","Eligible For Free Lunch",14,"*","*"
"Thompson School District","=""1410011""","Eligible For Reduced Lunch",13,"*","*"
"Thompson School District","=""1410011""","Not Eligible For Lunch",58,58,100.0
"Tolland School District","=""1420011""","Eligible For Free Lunch",13,"*","*"
"Tolland School District","=""1420011""","Eligible For Reduced Lunch",7,"*","*"
"Tolland School District","=""1420011""","Not Eligible For Lunch",223,214,96.0
"Torrington School District","=""1430011""","Eligible For Free Lunch",82,68,82.9
"Torrington School District","=""1430011""","Eligible For Reduced Lunch",35,28,80.0
"Torrington School District","=""1430011""","Not Eligible For Lunch",157,151,96.2
"Trumbull School District","=""1440011""","Eligible For Free Lunch",49,"*","*"
"Trumbull School District","=""1440011""","Eligible For Reduced Lunch",22,22,100.0
"Trumbull School District","=""1440011""","Not Eligible For Lunch",476,"*","*"
"Unified School District #1","=""3360015""","Eligible For Free Lunch",431,7,1.6
"Unified School District #1","=""3360015""","Eligible For Reduced Lunch",25,"*","*"
"Unified School District #1","=""3360015""","Not Eligible For Lunch",44,"*","*"
"Unified School District #2","=""3470015""","Eligible For Free Lunch",29,12,41.4
"Unified School District #2","=""3470015""","Eligible For Reduced Lunch","*","*","*"
"Unified School District #2","=""3470015""","Not Eligible For Lunch","*","*","*"
"Vernon School District","=""1460011""","Eligible For Free Lunch",74,52,70.3
"Vernon School District","=""1460011""","Eligible For Reduced Lunch",21,21,100.0
"Vernon School District","=""1460011""","Not Eligible For Lunch",143,131,91.6
"Wallingford School District","=""1480011""","Eligible For Free Lunch",60,"*","*"
"Wallingford School District","=""1480011""","Eligible For Reduced Lunch",27,"*","*"
"Wallingford School District","=""1480011""","Not Eligible For Lunch",447,421,94.2
"Waterbury School District","=""1510011""","Eligible For Free Lunch",933,607,65.1
"Waterbury School District","=""1510011""","Eligible For Reduced Lunch",153,128,83.7
"Waterbury School District","=""1510011""","Not Eligible For Lunch",204,166,81.4
"Waterford School District","=""1520011""","Eligible For Free Lunch",30,"*","*"
"Waterford School District","=""1520011""","Eligible For Reduced Lunch",15,"*","*"
"Waterford School District","=""1520011""","Not Eligible For Lunch",197,188,95.4
"Watertown School District","=""1530011""","Eligible For Free Lunch",38,"*","*"
"Watertown School District","=""1530011""","Eligible For Reduced Lunch",26,"*","*"
"Watertown School District","=""1530011""","Not Eligible For Lunch",207,197,95.2
"West Hartford School District","=""1550011""","Eligible For Free Lunch",145,"*","*"
"West Hartford School District","=""1550011""","Eligible For Reduced Lunch",65,"*","*"
"West Hartford School District","=""1550011""","Not Eligible For Lunch",617,604,97.9
"West Haven School District","=""1560011""","Eligible For Free Lunch",225,142,63.1
"West Haven School District","=""1560011""","Eligible For Reduced Lunch",70,53,75.7
"West Haven School District","=""1560011""","Not Eligible For Lunch",140,120,85.7
"Westbrook School District","=""1540011""","Eligible For Free Lunch","*","*","*"
"Westbrook School District","=""1540011""","Eligible For Reduced Lunch","*","*","*"
