"Six-Year Graduation Rates, 2010-11"
"All Districts, Special Education Status"

"",,,,"Graduates",
"East Lyme School District","=""0450011""","Non-Special Education",289,282,97.6
"East Lyme School District","=""0450011""","Special Education",36,36,100.0
"East Windsor School District","=""0470011""","Non-Special Education",77,69,89.6
"East Windsor School District","=""0470011""","Special Education",12,12,"*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Non-Special Education",57,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Special Education",7,"*","*"
"Ellington School District","=""0480011""","Non-Special Education",164,157,95.7
"Ellington School District","=""0480011""","Special Education",17,17,"*"
"Enfield School District","=""0490011""","Non-Special Education",464,413,89.0
"Enfield School District","=""0490011""","Special Education",53,40,75.5
"Explorations District","=""2720013""","Non-Special Education",21,"*","*"
"Explorations District","=""2720013""","Special Education",9,"*","*"
"Fairfield School District","=""0510011""","Non-Special Education",597,584,97.8
"Fairfield School District","=""0510011""","Special Education",56,49,87.5
"Farmington School District","=""0520011""","Non-Special Education",306,"*","*"
"Farmington School District","=""0520011""","Special Education",29,"*","*"
"Glastonbury School District","=""0540011""","Non-Special Education",480,"*","*"
"Glastonbury School District","=""0540011""","Special Education",70,"*","*"
"Granby School District","=""0560011""","Non-Special Education",180,"*","*"
"Granby School District","=""0560011""","Special Education",13,"*","*"
"Greenwich School District","=""0570011""","Non-Special Education",568,560,98.6
"Greenwich School District","=""0570011""","Special Education",64,57,89.1
"Griswold School District","=""0580011""","Non-Special Education",178,158,88.8
"Griswold School District","=""0580011""","Special Education",22,11,50.0
"Groton School District","=""0590011""","Non-Special Education",300,255,85.0
"Groton School District","=""0590011""","Special Education",33,19,57.6
"Guilford School District","=""0600011""","Non-Special Education",245,"*","*"
"Guilford School District","=""0600011""","Special Education",26,"*","*"
"Hamden School District","=""0620011""","Non-Special Education",507,454,89.5
"Hamden School District","=""0620011""","Special Education",72,59,81.9
"Hartford School District","=""0640011""","Non-Special Education",1322,966,73.1
"Hartford School District","=""0640011""","Special Education",268,152,56.7
"Killingly School District","=""0690011""","Non-Special Education",168,130,77.4
"Killingly School District","=""0690011""","Special Education",27,16,59.3
"Lebanon School District","=""0710011""","Non-Special Education",143,135,94.4
"Lebanon School District","=""0710011""","Special Education",17,14,"*"
"Ledyard School District","=""0720011""","Non-Special Education",207,193,93.2
"Ledyard School District","=""0720011""","Special Education",24,22,91.7
"Lisbon School District","=""0730011""","Special Education","*","*","*"
"Litchfield School District","=""0740011""","Non-Special Education",88,"*","*"
"Litchfield School District","=""0740011""","Special Education",7,"*","*"
"Madison School District","=""0760011""","Non-Special Education",287,"*","*"
"Madison School District","=""0760011""","Special Education",30,"*","*"
"Manchester School District","=""0770011""","Non-Special Education",452,361,79.9
"Manchester School District","=""0770011""","Special Education",78,52,66.7
"Meriden School District","=""0800011""","Non-Special Education",526,412,78.3
"Meriden School District","=""0800011""","Special Education",91,59,64.8
"Middletown School District","=""0830011""","Non-Special Education",294,248,84.4
"Middletown School District","=""0830011""","Special Education",51,34,66.7
"Milford School District","=""0840011""","Non-Special Education",419,393,93.8
"Milford School District","=""0840011""","Special Education",74,61,82.4
"Monroe School District","=""0850011""","Non-Special Education",341,"*","*"
"Monroe School District","=""0850011""","Special Education",25,"*","*"
"Montville School District","=""0860011""","Non-Special Education",180,159,88.3
"Montville School District","=""0860011""","Special Education",25,21,84.0
"Naugatuck School District","=""0880011""","Non-Special Education",322,280,87.0
"Naugatuck School District","=""0880011""","Special Education",46,35,76.1
"New Britain School District","=""0890011""","Non-Special Education",631,396,62.8
"New Britain School District","=""0890011""","Special Education",112,65,58.0
"New Canaan School District","=""0900011""","Non-Special Education",280,"*","*"
"New Canaan School District","=""0900011""","Special Education",31,"*","*"
"New Fairfield School District","=""0910011""","Non-Special Education",216,"*","*"
"New Fairfield School District","=""0910011""","Special Education",24,"*","*"
"New Haven School District","=""0930011""","Non-Special Education",1276,905,70.9
"New Haven School District","=""0930011""","Special Education",149,96,64.4
"New London School District","=""0950011""","Non-Special Education",215,"*","*"
"New London School District","=""0950011""","Special Education",48,"*","*"
"New Milford School District","=""0960011""","Non-Special Education",345,321,93.0
"New Milford School District","=""0960011""","Special Education",54,37,68.5
"Newington School District","=""0940011""","Non-Special Education",372,344,92.5
"Newington School District","=""0940011""","Special Education",40,24,60.0
"Newtown School District","=""0970011""","Non-Special Education",397,"*","*"
"Newtown School District","=""0970011""","Special Education",48,"*","*"
"North Branford School District","=""0990011""","Non-Special Education",166,"*","*"
"North Branford School District","=""0990011""","Special Education",30,"*","*"
"North Haven School District","=""1010011""","Non-Special Education",278,250,89.9
"North Haven School District","=""1010011""","Special Education",29,21,72.4
"North Stonington School District","=""1020011""","Non-Special Education",61,55,90.2
"North Stonington School District","=""1020011""","Special Education",6,6,"*"
"Norwalk School District","=""1030011""","Non-Special Education",774,684,88.4
"Norwalk School District","=""1030011""","Special Education",116,99,85.3
"Norwich Free Academy District","=""9010022""","Non-Special Education",534,459,86.0
"Norwich Free Academy District","=""9010022""","Special Education",85,61,71.8
"Norwich School District","=""1040011""","Non-Special Education",26,"*","*"
"Norwich School District","=""1040011""","Special Education",15,"*","*"
"Old Saybrook School District","=""1060011""","Non-Special Education",111,"*","*"
"Old Saybrook School District","=""1060011""","Special Education",10,"*","*"
"Oxford School District","=""1080011""","Non-Special Education",144,"*","*"
"Oxford School District","=""1080011""","Special Education",11,"*","*"
"Plainfield School District","=""1090011""","Non-Special Education",192,175,91.1
"Plainfield School District","=""1090011""","Special Education",38,30,78.9
"Plainville School District","=""1100011""","Non-Special Education",204,187,91.7
"Plainville School District","=""1100011""","Special Education",29,24,82.8
"Plymouth School District","=""1110011""","Non-Special Education",130,"*","*"
"Plymouth School District","=""1110011""","Special Education",9,"*","*"
"Portland School District","=""1130011""","Non-Special Education",88,"*","*"
"Portland School District","=""1130011""","Special Education",9,"*","*"
"Putnam School District","=""1160011""","Non-Special Education",56,"*","*"
"Putnam School District","=""1160011""","Special Education",18,"*","*"
"Regional School District 01","=""2010012""","Non-Special Education",122,"*","*"
"Regional School District 01","=""2010012""","Special Education",16,"*","*"
"Regional School District 04","=""2040012""","Non-Special Education",148,136,91.9
"Regional School District 04","=""2040012""","Special Education",23,17,73.9
"Regional School District 05","=""2050012""","Non-Special Education",369,348,94.3
"Regional School District 05","=""2050012""","Special Education",41,38,92.7
"Regional School District 06","=""2060012""","Non-Special Education",89,"*","*"
"Regional School District 06","=""2060012""","Special Education",15,"*","*"
"Regional School District 07","=""2070012""","Non-Special Education",184,"*","*"
"Regional School District 07","=""2070012""","Special Education",25,"*","*"
"Regional School District 08","=""2080012""","Non-Special Education",238,216,90.8
"Regional School District 08","=""2080012""","Special Education",29,23,79.3
"Regional School District 09","=""2090012""","Non-Special Education",183,183,100.0
"Regional School District 09","=""2090012""","Special Education",37,33,89.2
"Regional School District 10","=""2100012""","Non-Special Education",160,160,100.0
"Regional School District 10","=""2100012""","Special Education",15,11,"*"
"Regional School District 11","=""2110012""","Non-Special Education","*","*","*"
"Regional School District 11","=""2110012""","Special Education","*","*","*"
"Regional School District 12","=""2120012""","Non-Special Education",81,"*","*"
"Regional School District 12","=""2120012""","Special Education",12,"*","*"
"Regional School District 13","=""2130012""","Non-Special Education",125,119,95.2
"Regional School District 13","=""2130012""","Special Education",15,13,"*"
"Regional School District 14","=""2140012""","Non-Special Education",201,"*","*"
"Regional School District 14","=""2140012""","Special Education",17,"*","*"
"Regional School District 15","=""2150012""","Non-Special Education",349,333,95.4
"Regional School District 15","=""2150012""","Special Education",39,35,89.7
"Regional School District 16","=""2160012""","Non-Special Education",182,166,91.2
"Regional School District 16","=""2160012""","Special Education",16,14,"*"
"Regional School District 17","=""2170012""","Non-Special Education",158,"*","*"
"Regional School District 17","=""2170012""","Special Education",22,"*","*"
"Regional School District 18","=""2180012""","Non-Special Education",121,"*","*"
"Regional School District 18","=""2180012""","Special Education",14,"*","*"
"Regional School District 19","=""2190012""","Non-Special Education",247,222,89.9
"Regional School District 19","=""2190012""","Special Education",37,29,78.4
"Ridgefield School District","=""1180011""","Non-Special Education",385,"*","*"
"Ridgefield School District","=""1180011""","Special Education",48,"*","*"
"Rocky Hill School District","=""1190011""","Non-Special Education",169,156,92.3
"Rocky Hill School District","=""1190011""","Special Education",7,7,"*"
"Seymour School District","=""1240011""","Non-Special Education",178,"*","*"
"Seymour School District","=""1240011""","Special Education",11,"*","*"
"Shelton School District","=""1260011""","Non-Special Education",368,349,94.8
"Shelton School District","=""1260011""","Special Education",28,19,67.9
"Simsbury School District","=""1280011""","Non-Special Education",329,321,97.6
"Simsbury School District","=""1280011""","Special Education",30,26,86.7
"Somers School District","=""1290011""","Non-Special Education",131,"*","*"
"Somers School District","=""1290011""","Special Education",13,"*","*"
"South Windsor School District","=""1320011""","Non-Special Education",378,356,94.2
"South Windsor School District","=""1320011""","Special Education",47,39,83.0
"Southington School District","=""1310011""","Non-Special Education",480,462,96.3
"Southington School District","=""1310011""","Special Education",61,53,86.9
"Stafford School District","=""1340011""","Non-Special Education",122,"*","*"
"Stafford School District","=""1340011""","Special Education",13,"*","*"
"Stamford Academy District","=""2820013""","Non-Special Education",42,"*","*"
"Stamford Academy District","=""2820013""","Special Education",9,"*","*"
"Stamford School District","=""1350011""","Non-Special Education",1066,961,90.2
"Stamford School District","=""1350011""","Special Education",119,98,82.4
"Stonington School District","=""1370011""","Non-Special Education",184,"*","*"
"Stonington School District","=""1370011""","Special Education",28,"*","*"
"Stratford School District","=""1380011""","Non-Special Education",515,479,93.0
"Stratford School District","=""1380011""","Special Education",58,47,81.0
"Suffield School District","=""1390011""","Non-Special Education",202,"*","*"
"Suffield School District","=""1390011""","Special Education",12,"*","*"
"The Bridge Academy District","=""2690013""","Non-Special Education","*","*","*"
"The Bridge Academy District","=""2690013""","Special Education","*","*","*"
"The Gilbert School District","=""9020022""","Non-Special Education",62,"*","*"
"The Gilbert School District","=""9020022""","Special Education",7,"*","*"
"Thomaston School District","=""1400011""","Non-Special Education",79,"*","*"
"Thomaston School District","=""1400011""","Special Education",25,"*","*"
"Thompson School District","=""1410011""","Non-Special Education",89,"*","*"
"Thompson School District","=""1410011""","Special Education",6,"*","*"
"Tolland School District","=""1420011""","Non-Special Education",208,197,94.7
"Tolland School District","=""1420011""","Special Education",16,16,"*"
"Torrington School District","=""1430011""","Non-Special Education",252,212,84.1
"Torrington School District","=""1430011""","Special Education",32,23,71.9
"Trumbull School District","=""1440011""","Non-Special Education",466,"*","*"
"Trumbull School District","=""1440011""","Special Education",37,"*","*"
"Unified School District #1","=""3360015""","Non-Special Education",534,"*","*"
"Unified School District #1","=""3360015""","Special Education",206,"*","*"
"Unified School District #2","=""3470015""","Non-Special Education",12,"*","*"
"Unified School District #2","=""3470015""","Special Education",19,"*","*"
"Vernon School District","=""1460011""","Non-Special Education",261,223,85.4
"Vernon School District","=""1460011""","Special Education",30,22,73.3
"Wallingford School District","=""1480011""","Non-Special Education",495,451,91.1
"Wallingford School District","=""1480011""","Special Education",65,54,83.1
"Waterbury School District","=""1510011""","Non-Special Education",1129,793,70.2
"Waterbury School District","=""1510011""","Special Education",171,111,64.9
"Waterford School District","=""1520011""","Non-Special Education",254,237,93.3
"Waterford School District","=""1520011""","Special Education",17,15,"*"
"Watertown School District","=""1530011""","Non-Special Education",215,204,94.9
"Watertown School District","=""1530011""","Special Education",31,20,64.5
"West Hartford School District","=""1550011""","Non-Special Education",728,693,95.2
"West Hartford School District","=""1550011""","Special Education",101,83,82.2
"West Haven School District","=""1560011""","Non-Special Education",418,303,72.5
"West Haven School District","=""1560011""","Special Education",38,25,65.8
"Westbrook School District","=""1540011""","Non-Special Education",68,"*","*"
"Westbrook School District","=""1540011""","Special Education",7,"*","*"
"Weston School District","=""1570011""","Non-Special Education",182,"*","*"
"Weston School District","=""1570011""","Special Education",13,"*","*"
"Westport School District","=""1580011""","Non-Special Education",419,"*","*"
"Westport School District","=""1580011""","Special Education",55,"*","*"
"Wethersfield School District","=""1590011""","Non-Special Education",281,267,95.0
"Wethersfield School District","=""1590011""","Special Education",24,19,79.2
"Wilton School District","=""1610011""","Non-Special Education",279,279,100.0
"Wilton School District","=""1610011""","Special Education",26,24,92.3
"Windham School District","=""1630011""","Non-Special Education",212,150,70.8
"Windham School District","=""1630011""","Special Education",46,32,69.6
"Windsor Locks School District","=""1650011""","Non-Special Education",122,"*","*"
"Windsor Locks School District","=""1650011""","Special Education",12,"*","*"
"Windsor School District","=""1640011""","Non-Special Education",307,274,89.3
"Windsor School District","=""1640011""","Special Education",42,32,76.2
"Wolcott School District","=""1660011""","Non-Special Education",207,197,95.2
"Wolcott School District","=""1660011""","Special Education",18,17,"*"
"Woodstock Academy District","=""9030022""","Non-Special Education",275,"*","*"
"Woodstock Academy District","=""9030022""","Special Education",24,"*","*"

