"FTE Staffing Report for 2015-16"

"District","Assignment Category","Educator Type","FTE Count"
="Norwich Free Academy District",="General Education - Teachers and Instructors",="Certified",139.0
="Norwich School District",="General Education - Teachers and Instructors",="Certified",201.1
="Odyssey Community School District",="General Education - Teachers and Instructors",="Certified",7.0
="Old Saybrook School District",="General Education - Teachers and Instructors",="Certified",113.4
="Orange School District",="General Education - Teachers and Instructors",="Certified",86.0
="Oxford School District",="General Education - Teachers and Instructors",="Certified",113.6
="Park City Prep Charter School District",="General Education - Teachers and Instructors",="Certified",20.0
="Path Academy District",="General Education - Teachers and Instructors",="Certified",5.0
="Plainfield School District",="General Education - Teachers and Instructors",="Certified",141.6
="Plainville School District",="General Education - Teachers and Instructors",="Certified",160.5
="Plymouth School District",="General Education - Teachers and Instructors",="Certified",97.0
="Pomfret School District",="General Education - Teachers and Instructors",="Certified",34.2
="Portland School District",="General Education - Teachers and Instructors",="Certified",92.9
="Preston School District",="General Education - Teachers and Instructors",="Certified",29.4
="Project Oceanology",="General Education - Teachers and Instructors",="Certified",4.8
="Putnam School District",="General Education - Teachers and Instructors",="Certified",81.4
="Redding School District",="General Education - Teachers and Instructors",="Certified",69.4
="Regional School District 01",="General Education - Teachers and Instructors",="Certified",34.4
="Regional School District 04",="General Education - Teachers and Instructors",="Certified",67.7
="Regional School District 05",="General Education - Teachers and Instructors",="Certified",165.4
="Regional School District 06",="General Education - Teachers and Instructors",="Certified",72.5
="Regional School District 07",="General Education - Teachers and Instructors",="Certified",78.1
="Regional School District 08",="General Education - Teachers and Instructors",="Certified",124.9
="Regional School District 09",="General Education - Teachers and Instructors",="Certified",64.0
="Regional School District 10",="General Education - Teachers and Instructors",="Certified",168.9
="Regional School District 11",="General Education - Teachers and Instructors",="Certified",23.8
="Regional School District 12",="General Education - Teachers and Instructors",="Certified",66.6
="Regional School District 13",="General Education - Teachers and Instructors",="Certified",137.0
="Regional School District 14",="General Education - Teachers and Instructors",="Certified",122.4
="Regional School District 15",="General Education - Teachers and Instructors",="Certified",238.9
="Regional School District 16",="General Education - Teachers and Instructors",="Certified",151.3
="Regional School District 17",="General Education - Teachers and Instructors",="Certified",158.1
="Regional School District 18",="General Education - Teachers and Instructors",="Certified",100.7
="Regional School District 19",="General Education - Teachers and Instructors",="Certified",89.3
="Ridgefield School District",="General Education - Teachers and Instructors",="Certified",342.5
="Rocky Hill School District",="General Education - Teachers and Instructors",="Certified",174.1
="Salem School District",="General Education - Teachers and Instructors",="Certified",27.3
="Salisbury School District",="General Education - Teachers and Instructors",="Certified",32.2
="Scotland School District",="General Education - Teachers and Instructors",="Certified",11.6
="Seymour School District",="General Education - Teachers and Instructors",="Certified",140.3
="Shared Services",="General Education - Teachers and Instructors",="Certified",0.2
="Sharon School District",="General Education - Teachers and Instructors",="Certified",21.0
="Shelton School District",="General Education - Teachers and Instructors",="Certified",296.6
="Sherman School District",="General Education - Teachers and Instructors",="Certified",27.9
="Side By Side Charter School District",="General Education - Teachers and Instructors",="Certified",13.5
="Simsbury School District",="General Education - Teachers and Instructors",="Certified",270.7
="Somers School District",="General Education - Teachers and Instructors",="Certified",104.5
="South Windsor School District",="General Education - Teachers and Instructors",="Certified",292.1
="Southington School District",="General Education - Teachers and Instructors",="Certified",422.7
="Sprague School District",="General Education - Teachers and Instructors",="Certified",27.0
="Stafford School District",="General Education - Teachers and Instructors",="Certified",114.3
="Stamford Academy District",="General Education - Teachers and Instructors",="Certified",11.0
="Stamford Charter School for Excellence District",="General Education - Teachers and Instructors",="Certified",12.0
="Stamford School District",="General Education - Teachers and Instructors",="Certified",1098.4
="Sterling School District",="General Education - Teachers and Instructors",="Certified",29.7
="Stonington School District",="General Education - Teachers and Instructors",="Certified",145.1
="Stratford School District",="General Education - Teachers and Instructors",="Certified",429.3
="Suffield School District",="General Education - Teachers and Instructors",="Certified",169.0
="The Bridge Academy District",="General Education - Teachers and Instructors",="Certified",14.8
="The Gilbert School District",="General Education - Teachers and Instructors",="Certified",47.4
="Thomaston School District",="General Education - Teachers and Instructors",="Certified",59.4
="Thompson School District",="General Education - Teachers and Instructors",="Certified",75.4
="Tolland School District",="General Education - Teachers and Instructors",="Certified",58.5
="Torrington School District",="General Education - Teachers and Instructors",="Certified",295.3
="Trailblazers Academy District",="General Education - Teachers and Instructors",="Certified",12.0
="Trumbull School District",="General Education - Teachers and Instructors",="Certified",406.7
="Unified School District #1",="General Education - Teachers and Instructors",="Certified",106.0
="Unified School District #2",="General Education - Teachers and Instructors",="Certified",26.0
="Union School District",="General Education - Teachers and Instructors",="Certified",6.7
="Vernon School District",="General Education - Teachers and Instructors",="Certified",224.7
="Voluntown School District",="General Education - Teachers and Instructors",="Certified",26.0
="Wallingford School District",="General Education - Teachers and Instructors",="Certified",433.8
="Waterbury School District",="General Education - Teachers and Instructors",="Certified",1159.9
="Waterford School District",="General Education - Teachers and Instructors",="Certified",177.4
="Watertown School District",="General Education - Teachers and Instructors",="Certified",168.1
="West Hartford School District",="General Education - Teachers and Instructors",="Certified",667.3
="West Haven School District",="General Education - Teachers and Instructors",="Certified",373.5
="Westbrook School District",="General Education - Teachers and Instructors",="Certified",12.3
="Weston School District",="General Education - Teachers and Instructors",="Certified",163.2
="Westport School District",="General Education - Teachers and Instructors",="Certified",436.6
="Wethersfield School District",="General Education - Teachers and Instructors",="Certified",232.2
="Willington School District",="General Education - Teachers and Instructors",="Certified",37.6
="Wilton School District",="General Education - Teachers and Instructors",="Certified",273.4
="Winchester School District",="General Education - Teachers and Instructors",="Certified",15.0
="Windham School District",="General Education - Teachers and Instructors",="Certified",246.1
="Windsor Locks School District",="General Education - Teachers and Instructors",="Certified",136.5
="Windsor School District",="General Education - Teachers and Instructors",="Certified",263.7
="Wolcott School District",="General Education - Teachers and Instructors",="Certified",167.3
="Woodbridge School District",="General Education - Teachers and Instructors",="Certified",58.0
="Woodstock Academy District",="General Education - Teachers and Instructors",="Certified",67.8
="Woodstock School District",="General Education - Teachers and Instructors",="Certified",53.0

