"CMT/CAPT Science Assessment, 2015-16"
"All Districts, Grade 8, Free/Reduced Price Meal Eligibility (2-l"

"",,,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",,""
"Bloomfield School District","=""0110011""","Global Experience Magnet School","=""0116311""","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","=""0110011""","Global Experience Magnet School","=""0116311""","N",21,21,100.0,21,"*","*","*","*","*","*","*","*","*","*","*","*",251
"Bolton School District","=""0120011""","Bolton Center School","=""0120111""","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","=""0120011""","Bolton Center School","=""0120111""","N",39,39,100.0,39,0,0.0,"*","*","*","*","*","*","*","*","*","*",274
"Bozrah School District","=""0130011""","Fields Memorial School","=""0130111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""","Fields Memorial School","=""0130111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Branford School District","=""0140011""","Francis Walsh Intermediate School","=""0145111""","Y",54,53,98.1,53,6,11.3,"*","*",9,17.0,30,56.6,"*","*","*","*",246
"Branford School District","=""0140011""","Francis Walsh Intermediate School","=""0145111""","N",186,185,99.5,185,10,5.4,"*","*",25,13.5,99,53.5,"*","*","*","*",270
"Bridgeport Achievement First District","=""2850013""","Achievement First Bridgeport Academy","=""2850113""","Y",77,76,98.7,76,"*","*","*","*","*","*","*","*","*","*","*","*",230
"Bridgeport Achievement First District","=""2850013""","Achievement First Bridgeport Academy","=""2850113""","N",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Barnum School","=""0150111""","Y",50,50,100.0,50,28,56.0,"*","*",9,18.0,"*","*",0,0.0,"*","*",202
"Bridgeport School District","=""0150011""","Black Rock School","=""0150311""","Y",46,46,100.0,46,12,26.1,9,19.6,9,19.6,16,34.8,0,0.0,16,34.8,225
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""","Y",49,49,100.0,49,22,44.9,"*","*",13,26.5,"*","*",0,0.0,"*","*",207
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""","Y",118,114,96.6,114,91,79.8,10,8.8,"*","*","*","*",0,0.0,"*","*",182
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""","Y",42,38,90.5,38,15,39.5,11,28.9,"*","*",6,15.8,"*","*","*","*",213
"Bridgeport School District","=""0150011""","Cesar Batalla School","=""0151411""","Y",134,134,100.0,134,88,65.7,20,14.9,15,11.2,"*","*","*","*",11,8.2,194
"Bridgeport School District","=""0150011""","Park City Magnet School","=""0151711""","Y",39,39,100.0,39,"*","*","*","*",11,28.2,19,48.7,"*","*","*","*",257
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""","Y",33,33,100.0,33,"*","*","*","*",6,18.2,17,51.5,0,0.0,17,51.5,239
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""","Y",80,78,97.5,78,43,55.1,13,16.7,12,15.4,10,12.8,0,0.0,10,12.8,201
"Bridgeport School District","=""0150011""","Read School","=""0152511""","Y",90,87,96.7,87,50,57.5,16,18.4,10,11.5,11,12.6,0,0.0,11,12.6,201
"Bridgeport School District","=""0150011""","Roosevelt School","=""0152611""","Y",48,48,100.0,48,31,64.6,"*","*",7,14.6,"*","*",0,0.0,"*","*",196
"Bridgeport School District","=""0150011""","Waltersville School","=""0153011""","Y",58,58,100.0,58,22,37.9,15,25.9,13,22.4,8,13.8,0,0.0,8,13.8,209
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""","Y",78,78,100.0,78,27,34.6,18,23.1,"*","*",18,23.1,"*","*","*","*",218
"Bridgeport School District","=""0150011""","Winthrop School","=""0153611""","Y",72,72,100.0,72,13,18.1,"*","*",20,27.8,22,30.6,"*","*","*","*",238
"Bridgeport School District","=""0150011""","Interdistrict Discovery Magnet School","=""0153711""","Y",45,45,100.0,45,"*","*",6,13.3,7,15.6,22,48.9,"*","*","*","*",248
"Bridgeport School District","=""0150011""","Cross School","=""0153911""","Y",44,44,100.0,44,30,68.2,7,15.9,"*","*","*","*",0,0.0,"*","*",187
"Bridgeport School District","=""0150011""","Blackham School","=""0154011""","Y",157,154,98.1,154,63,40.9,27,17.5,31,20.1,33,21.4,0,0.0,33,21.4,214
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""","Y",44,42,95.5,42,15,35.7,9,21.4,11,26.2,"*","*","*","*",7,16.7,213
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""","Y",101,101,100.0,101,50,49.5,22,21.8,17,16.8,"*","*","*","*",12,11.9,204
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""","Y",50,50,100.0,50,7,14.0,"*","*",8,16.0,25,50.0,"*","*","*","*",248
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""","Y",48,48,100.0,48,"*","*","*","*",13,27.1,24,50.0,"*","*","*","*",247
"Bridgeport School District","=""0150011""","Bridgeport Learning Center","=""0159011""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Greene-Hills School","=""0170511""","Y",49,48,98.0,48,"*","*","*","*",9,18.8,24,50.0,"*","*","*","*",237
"Bristol School District","=""0170011""","Greene-Hills School","=""0170511""","N",44,44,100.0,44,"*","*","*","*",9,20.5,27,61.4,"*","*","*","*",253
"Bristol School District","=""0170011""","Greene-Hills GOAL","=""0170911""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","West Bristol School","=""0172011""","Y",61,59,96.7,59,"*","*","*","*","*","*",23,39.0,"*","*","*","*",241
"Bristol School District","=""0170011""","West Bristol School","=""0172011""","N",44,44,100.0,44,"*","*","*","*","*","*",27,61.4,"*","*","*","*",277
"Bristol School District","=""0170011""","Northeast MS/GOAL","=""0172811""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Chms Goal","=""0173411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","=""0170011""","Chippens Hill Middle School","=""0175111""","Y",89,85,95.5,85,10,11.8,10,11.8,22,25.9,35,41.2,8,9.4,43,50.6,246
"Bristol School District","=""0170011""","Chippens Hill Middle School","=""0175111""","N",132,132,100.0,132,8,6.1,8,6.1,19,14.4,61,46.2,36,27.3,97,73.5,272
"Bristol School District","=""0170011""","Northeast Middle School","=""0175211""","Y",49,49,100.0,49,"*","*","*","*",7,14.3,24,49.0,"*","*","*","*",249
"Bristol School District","=""0170011""","Northeast Middle School","=""0175211""","N",80,80,100.0,80,"*","*","*","*",15,18.8,42,52.5,"*","*","*","*",271
"Bristol School District","=""0170011""","Alternative Special Education Program (ASEP)","=""0179011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Brookfield School District","=""0180011""","Whisconier Middle School","=""0185311""","Y",24,24,100.0,24,"*","*",0,0.0,"*","*",14,58.3,"*","*","*","*",263
"Brookfield School District","=""0180011""","Whisconier Middle School","=""0185311""","N",177,175,98.9,175,"*","*",8,4.6,"*","*",79,45.1,"*","*","*","*",279
"Brooklyn School District","=""0190011""","Brooklyn Middle School","=""0195111""","Y",37,35,94.6,35,"*","*","*","*","*","*",20,57.1,7,20.0,27,77.1,265
"Brooklyn School District","=""0190011""","Brooklyn Middle School","=""0195111""","N",70,70,100.0,70,"*","*","*","*","*","*",43,61.4,17,24.3,60,85.7,278
"Canaan School District","=""0210011""","Lee H. Kellogg School","=""0210111""","N",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canterbury School District","=""0220011""","Dr. Helen Baldwin Middle School","=""0225111""","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canterbury School District","=""0220011""","Dr. Helen Baldwin Middle School","=""0225111""","N",46,46,100.0,46,"*","*","*","*","*","*","*","*","*","*","*","*",255
"Canton School District","=""0230011""","Canton Middle School","=""0235111""","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canton School District","=""0230011""","Canton Middle School","=""0235111""","N",123,123,100.0,123,"*","*","*","*","*","*","*","*","*","*","*","*",276
"Capital Preparatory Harbor School Inc. District","=""2970013""","Capital Preparatory Harbor School Inc.","=""2970113""","Y",21,21,100.0,21,"*","*","*","*","*","*","*","*",0,0.0,"*","*",219
"Capital Preparatory Harbor School Inc. District","=""2970013""","Capital Preparatory Harbor School Inc.","=""2970113""","N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Two Rivers Magnet Middle School","=""2415014""","Y",82,81,98.8,81,"*","*",12,14.8,12,14.8,32,39.5,"*","*","*","*",237
"Capitol Region Education Council","=""2410014""","Two Rivers Magnet Middle School","=""2415014""","N",116,116,100.0,116,"*","*",7,6.0,10,8.6,54,46.6,"*","*","*","*",280
"Capitol Region Education Council","=""2410014""","Academy of Aerospace and Engineering","=""2415114""","Y",38,38,100.0,38,"*","*","*","*",8,21.1,12,31.6,"*","*","*","*",231
"Capitol Region Education Council","=""2410014""","Academy of Aerospace and Engineering","=""2415114""","N",71,71,100.0,71,"*","*","*","*",10,14.1,29,40.8,"*","*","*","*",283
"Capitol Region Education Council","=""2410014""","Public Safety Academy","=""2415214""","Y",38,38,100.0,38,"*","*","*","*","*","*","*","*","*","*","*","*",227
"Capitol Region Education Council","=""2410014""","Public Safety Academy","=""2415214""","N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of the Arts Magnet Middle","=""2415314""","Y",57,56,98.2,56,"*","*","*","*",10,17.9,17,30.4,"*","*","*","*",225
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of the Arts Magnet Middle","=""2415314""","N",48,48,100.0,48,"*","*","*","*",9,18.8,23,47.9,"*","*","*","*",261
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""","Y",45,45,100.0,45,"*","*",9,20.0,11,24.4,15,33.3,"*","*","*","*",234
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""","N",61,60,98.4,60,"*","*",9,15.0,10,16.7,26,43.3,"*","*","*","*",260
"Capitol Region Education Council","=""2410014""","Medical Professions and Teacher Preparation Academy","=""2416514""","Y",47,47,100.0,47,"*","*","*","*","*","*","*","*","*","*","*","*",238
"Capitol Region Education Council","=""2410014""","Medical Professions and Teacher Preparation Academy","=""2416514""","N",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","John J. Allison Polaris Center","=""2419014""","Y",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Farmington Valley Regional Diagnostic Center","=""2419214""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","Farmington Valley Regional Diagnostic Center","=""2419214""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""","River Street School","=""2419314""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""","Dodd Middle School","=""0255111""","Y",25,25,100.0,25,"*","*",6,24.0,"*","*",12,48.0,"*","*","*","*",245
"Cheshire School District","=""0250011""","Dodd Middle School","=""0255111""","N",329,327,99.4,327,"*","*",11,3.4,"*","*",176,53.8,"*","*","*","*",279
"Clinton School District","=""0270011""","Jared Eliot School","=""0275111""","Y",35,35,100.0,35,"*","*","*","*",12,34.3,13,37.1,"*","*","*","*",247
"Clinton School District","=""0270011""","Jared Eliot School","=""0275111""","N",125,124,99.2,124,"*","*","*","*",11,8.9,65,52.4,"*","*","*","*",277
"Colchester School District","=""0280011""","William J. Johnston Middle School","=""0285111""","Y",39,39,100.0,39,"*","*","*","*",8,20.5,22,56.4,"*","*","*","*",262
"Colchester School District","=""0280011""","William J. Johnston Middle School","=""0285111""","N",150,150,100.0,150,"*","*","*","*",16,10.7,79,52.7,"*","*","*","*",280
"Columbia School District","=""0300011""","Horace W. Porter School","=""0300111""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Columbia School District","=""0300011""","Horace W. Porter School","=""0300111""","N",51,51,100.0,51,"*","*","*","*","*","*","*","*","*","*","*","*",265
"Cooperative Educational Services","=""2430014""","Six-Six Magnet School","=""2430114""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cooperative Educational Services","=""2430014""","Six-Six Magnet School","=""2430114""","N",22,22,100.0,22,"*","*","*","*","*","*","*","*","*","*","*","*",257
"Cooperative Educational Services","=""2430014""","Therapeutic Day Program","=""2439414""","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cooperative Educational Services","=""2430014""","Therapeutic Day Program","=""2439414""","N",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cornwall School District","=""0310011""","Cornwall Consolidated School","=""0310111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cornwall School District","=""0310011""","Cornwall Consolidated School","=""0310111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Coventry School District","=""0320011""","Capt. Nathan Hale School","=""0325111""","Y",27,26,96.3,26,"*","*","*","*","*","*",17,65.4,"*","*","*","*",272
"Coventry School District","=""0320011""","Capt. Nathan Hale School","=""0325111""","N",111,110,99.1,110,0,0.0,"*","*","*","*",69,62.7,"*","*","*","*",276
"Cromwell School District","=""0330011""","Cromwell Middle School","=""0335111""","Y",27,27,100.0,27,"*","*","*","*",8,29.6,14,51.9,0,0.0,14,51.9,250
"Cromwell School District","=""0330011""","Cromwell Middle School","=""0335111""","N",115,115,100.0,115,"*","*","*","*",21,18.3,57,49.6,26,22.6,83,72.2,268
"Danbury School District","=""0340011""","Westside Middle School Academy","=""0340311""","Y",25,25,100.0,25,"*","*","*","*","*","*",12,48.0,"*","*","*","*",244
"Danbury School District","=""0340011""","Westside Middle School Academy","=""0340311""","N",75,75,100.0,75,"*","*","*","*","*","*",41,54.7,"*","*","*","*",270
"Danbury School District","=""0340011""","Broadview Middle School","=""0345111""","Y",175,175,100.0,175,37,21.1,"*","*",51,29.1,68,38.9,"*","*","*","*",232
"Danbury School District","=""0340011""","Broadview Middle School","=""0345111""","N",177,175,98.9,175,22,12.6,"*","*",41,23.4,80,45.7,"*","*","*","*",245
"Danbury School District","=""0340011""","Rogers Park Middle School","=""0345211""","Y",220,219,99.5,219,64,29.2,"*","*",50,22.8,59,26.9,"*","*","*","*",221
"Danbury School District","=""0340011""","Rogers Park Middle School","=""0345211""","N",132,130,98.5,130,30,23.1,"*","*",23,17.7,53,40.8,"*","*","*","*",239
"Darien School District","=""0350011""","Middlesex Middle School","=""0355111""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Middlesex Middle School","=""0355111""","N",365,361,98.9,361,"*","*","*","*","*","*","*","*","*","*","*","*",294
"Derby School District","=""0370011""","Derby Alternative Education Center","=""0370511""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Derby School District","=""0370011""","Derby Middle School","=""0375011""","Y",54,54,100.0,54,14,25.9,11,20.4,"*","*",17,31.5,"*","*","*","*",231
"Derby School District","=""0370011""","Derby Middle School","=""0375011""","N",42,41,97.6,41,9,22.0,11,26.8,"*","*",10,24.4,"*","*","*","*",230
"East Granby School District","=""0400011""","East Granby Middle School","=""0405111""","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""","East Granby Middle School","=""0405111""","N",49,49,100.0,49,"*","*","*","*","*","*","*","*","*","*","*","*",275
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""","N",88,85,96.6,85,"*","*","*","*","*","*","*","*","*","*","*","*",263
"East Hampton School District","=""0420011""","East Hampton Middle School","=""0425111""","Y",20,20,100.0,20,"*","*","*","*","*","*",10,50.0,"*","*","*","*",258
"East Hampton School District","=""0420011""","East Hampton Middle School","=""0425111""","N",128,126,98.4,126,"*","*","*","*","*","*",62,49.2,"*","*","*","*",273
"East Hartford School District","=""0430011""","East Hartford Middle School","=""0435111""","Y",332,328,98.8,328,130,39.6,51,15.5,59,18.0,73,22.3,15,4.6,88,26.8,221
"East Hartford School District","=""0430011""","East Hartford Middle School","=""0435111""","N",144,143,99.3,143,30,21.0,22,15.4,25,17.5,50,35.0,16,11.2,66,46.2,241
"East Hartford School District","=""0430011""","Woodland School","=""0439011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Woodland School","=""0439011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""","Hartford Detention Center","=""3480315""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haven School District","=""0440011""","Carbone School/East Haven Academy","=""0441711""","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haven School District","=""0440011""","Carbone School/East Haven Academy","=""0441711""","N",27,27,100.0,27,"*","*","*","*","*","*","*","*","*","*","*","*",257
"East Haven School District","=""0440011""","Joseph Melillo Middle School","=""0445111""","Y",121,118,97.5,118,33,28.0,"*","*",29,24.6,33,28.0,"*","*","*","*",229
"East Haven School District","=""0440011""","Joseph Melillo Middle School","=""0445111""","N",81,81,100.0,81,19,23.5,16,19.8,"*","*",30,37.0,"*","*","*","*",231
"East Lyme School District","=""0450011""","East Lyme Middle School","=""0455111""","Y",37,37,100.0,37,"*","*","*","*",10,27.0,16,43.2,"*","*","*","*",248
"East Lyme School District","=""0450011""","East Lyme Middle School","=""0455111""","N",179,176,98.3,176,"*","*","*","*",22,12.5,105,59.7,"*","*","*","*",274
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""","Y",32,31,96.9,31,"*","*","*","*",9,29.0,14,45.2,"*","*","*","*",257
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""","N",42,42,100.0,42,"*","*",0,0.0,8,19.0,22,52.4,"*","*","*","*",276
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EastConn Special Education","=""2539014""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EastConn Special Education","=""2539014""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""","Helen Keller Middle School","=""0465111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""","Helen Keller Middle School","=""0465111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""","GFLC/ACCESS School","=""2429014""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Ellington Middle School","=""0485111""","Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Ellington Middle School","=""0485111""","N",194,194,100.0,194,"*","*","*","*","*","*","*","*","*","*","*","*",271
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","Y",49,49,100.0,49,"*","*","*","*","*","*","*","*",0,0.0,"*","*",221
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","N",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","John F. Kennedy Middle School","=""0495211""","Y",135,133,98.5,133,"*","*",22,16.5,21,15.8,60,45.1,10,7.5,70,52.6,246
"Enfield School District","=""0490011""","John F. Kennedy Middle School","=""0495211""","N",217,217,100.0,217,"*","*",20,9.2,35,16.1,110,50.7,48,22.1,158,72.8,268
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""","Y",46,43,93.5,43,"*","*","*","*",8,18.6,17,39.5,6,14.0,23,53.5,243
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""","N",179,178,99.4,178,"*","*","*","*",13,7.3,106,59.6,47,26.4,153,86.0,277
"Fairfield School District","=""0510011""","Fairfield Woods Middle School","=""0515211""","Y",34,34,100.0,34,7,20.6,"*","*","*","*",13,38.2,7,20.6,20,58.8,253
"Fairfield School District","=""0510011""","Fairfield Woods Middle School","=""0515211""","N",260,257,98.8,257,"*","*","*","*",24,9.3,153,59.5,67,26.1,220,85.6,277
"Fairfield School District","=""0510011""","Roger Ludlowe Middle School","=""0515311""","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Roger Ludlowe Middle School","=""0515311""","N",256,255,99.6,255,"*","*","*","*","*","*","*","*","*","*","*","*",287
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""","Y",33,33,100.0,33,"*","*","*","*",9,27.3,17,51.5,"*","*","*","*",255
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""","N",259,256,98.8,256,"*","*","*","*",26,10.2,138,53.9,"*","*","*","*",282
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Smith Middle School","=""0545211""","Y",44,44,100.0,44,"*","*","*","*",7,15.9,17,38.6,10,22.7,27,61.4,256
"Glastonbury School District","=""0540011""","Smith Middle School","=""0545211""","N",471,471,100.0,470,"*","*","*","*",28,6.0,224,47.7,196,41.7,420,89.4,288
"Granby School District","=""0560011""","Granby Memorial Middle School","=""0565111""","Y",15,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""","Granby Memorial Middle School","=""0565111""","N",142,141,99.3,141,"*","*","*","*","*","*","*","*","*","*","*","*",280
"Greenwich School District","=""0570011""","Central Middle School","=""0575111""","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Central Middle School","=""0575111""","N",167,167,100.0,167,"*","*","*","*","*","*","*","*","*","*","*","*",274
"Greenwich School District","=""0570011""","Eastern Middle School","=""0575211""","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Eastern Middle School","=""0575211""","N",249,249,100.0,249,"*","*",0,0.0,"*","*","*","*","*","*","*","*",290
"Greenwich School District","=""0570011""","Western Middle School","=""0575311""","Y",62,61,98.4,61,"*","*",6,9.8,15,24.6,27,44.3,"*","*","*","*",242
"Greenwich School District","=""0570011""","Western Middle School","=""0575311""","N",126,125,99.2,125,"*","*",8,6.4,13,10.4,60,48.0,"*","*","*","*",275
"Griswold School District","=""0580011""","Griswold Alternative School","=""0580111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
